,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600585.SH,X600019.SH,X601898.SH,X600688.SH,X600188.SH,X600547.SH,X600795.SH,X601600.SH,X601991.SH,X600027.SH,X600362.SH,X600157.SH,X600886.SH,X600111.SH,X600489.SH,X601992.SH,X300072.SZ,X600309.SH,X600623.SH,X600660.SH,X600299.SH,X002466.SZ,X000792.SZ,X601158.SH,X002075.SZ,X000709.SZ,X600583.SH,X000983.SZ,X000898.SZ,X000408.SZ,X000883.SZ,X000723.SZ,X600352.SH,X600549.SH,X000539.SZ,X600176.SH,X000027.SZ,X002470.SZ,X000012.SZ,X002460.SZ,X000630.SZ,X601699.SH,X000060.SZ,X002407.SZ,X600021.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0.0486137887830094,0.0125167325717926,0,0,0,0.011838480507809,0,0,0,0,0,0.0178914177836878,0,0,0.00498669659415538,0,0,0.00837934143556517,0,0,0,0,0,0,0,-0.00241994601677769,0,0,0,0,0,0,0,0,-2.71050543121376e-20,0,0,0,0.107849390997298,0,0,0,0,0,-0.00107186117430441,0,0,-0.00574146322800012,0,0,0,0,0,0,0
X600028.SH,0,0,0,0.0396378290613243,0.0183904843676647,0.0198219197325891,0,0,0.0427132381282276,0.0255747101733218,-0.00893852862193937,0,0,0,0,0,0,0,0,-0.0365251895716523,0,0.0209697113528042,0,-4.33680868994202e-19,0,0,0,0,0,0.0237137450377967,0,0,0.0433804812442353,0,0.0666890886709651,0,0,0,0.0307053159889534,0,0,0,0,0,0,0,0.00354150307941309,0,0,0,0,0,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0.113558305921074,0,0,0,0.141171633721668,0.142250122962968,0,0,0,0,0,0,0,0,0,0,0,0,0.0568562993730841,0.0229402937477141,0,0,0.03151005234183,-1.73472347597681e-18,0,-0.00796243756204037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014284944906287,0.0289251197848684,0,0,0,0,0,0
X600011.SH,0,0,0,0,0.0493529020572543,0,0,0,0,0.102855985962257,0,0,0,0,0,0,0,0.0631259199960723,0,0,0,0,0.0825388716049533,-0.0203895849666502,0,0,0,0.0345076969641694,0,0,0,0,0.013876313384068,0,0.122905358786497,0,0,0.153025658879023,0,0,-0.100092955888153,0,0.0391481585592805,0,0,0,0,0,0,0,0,-0.0135062578083943,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0.0390217760833373,0,0.20292514460868,0,0,0,0,0.107574760916342,0,0,0,0,0,0.195074214282762,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,-0.0351196249017214,0,0,0,0,0.0741585096291606,0,0,0,0,0,0,0,-0.0188484345706568,0,0,0,0,0.0567321273671598,-0.0731158232991727,0
X600585.SH,0,0,0,0,0.206138345961359,0,0,0,0.0696070565252544,0.141188957864617,0,0,0,0,0,0,0,0,0,0,0.0037950633098147,-0.0212590254299341,0,0.194505076634612,0.226946472860749,0,0,0,0,-0.0676428913836415,0,0,0,0,0,0,0,0,0.0379703942372237,0,0,0,0,-0.194209786488682,0,0,0,0,0,0,0,0.0284612509757336,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,-0.00462058446837316,-0.0118727328322165,0,0,0,0,0,0,0,0.0872568741080702,-0.0396416131846273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00945450642781505,-0.0570845505328427,0,0.00852928176026804,0,0,0,0,0.124956885033253,0,0,0,0,0,0,0,0,-0.0510531182629591,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0588335662336422,0,0,0,0,0,0.0547400893842133,0,0,0.0671128616666291,0,0.0286552057981911,0,0,0,0.0234750758943046,0,0,0,0,0.067231036889852,0.00176665901735779,0,0.404043329484549,0,0,0,0,-0.0130823130676123,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0732669399468144,0,0,0,0.181443728490609,0,0,0,0,0,0.0357996839258087,0,0,0.13304693532759,0,0,0,0,0,0.0156646246598919,0,0,0,0.153865687293232,0,0.0276772379550665,0,0.090502975242896,0,0,0,0,0,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0257251304096359,0,0,0,0.0730060220158998,0,0,0,0,0,0,0,0,0.372953630942635,0,0,0,0,0,0,0,0,0,0,0.134092109450313,-0.0909430856595436,0,0,0.242896079119419,0,0,0,0,0.154694948536001,0,0,0,0,0,0
