,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600019.SH,X600010.SH,X600585.SH,X601898.SH,X600688.SH,X600188.SH,X600795.SH,X601600.SH,X300072.SZ,X600547.SH,X601991.SH,X600157.SH,X600027.SH,X600362.SH,X600309.SH,X601992.SH,X600660.SH,X600111.SH,X600886.SH,X600489.SH,X600623.SH,X002466.SZ,X600299.SH,X601158.SH,X000792.SZ,X002075.SZ,X000723.SZ,X000408.SZ,X000709.SZ,X000898.SZ,X000983.SZ,X600583.SH,X000883.SZ,X600352.SH,X000959.SZ,X600549.SH,X000539.SZ,X000027.SZ,X600176.SH,X600758.SH,X002470.SZ,X000630.SZ,X600021.SH,X601699.SH,X000012.SZ,X600126.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0305794453531263,-0.00845474894699609,0,0,0.215998848967633,0.0862966825732634,0.0010417960057204,0,0,0,0.0773330310370067,0,-0.00869780011624553,0,0,0.0378529626030086,0.0872510632590628,0,0,0,0,0,0,0.0381939764255156,0,0,0,0.0192634174992759,0,0,0.0382358532450334,-0.0114491172286833,0,0,0,0,0,0,0,0.00709560080490699,4.33680868994202e-19,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0309624049398926,0,0,0,0,0.11853433243443,0.0829719215802597,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0495119626661795,0,0,0.0165602440750091,0,0,0,0.0773628962182458,0,0,0,0.00592026602382635,0.0102692490821512,0,0,0.135976400315763,0.148330096268113,0,0,0,0,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0.139188013506456,0,0,0,0,0,0,0,0,0,0,0,0.0694167450836012,0,0.107976043851485,0,0,0,0,0,0,0,0,0,0,0,0,-0.00074523483281029,0,0,0,0,0,0,0,0,0.198347748160252,-0.124284179362267,0,0,0,0,0,-0.355613096713059,0.811707712363778,-0.545960455619508,0.364997381690578,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040549473376507,0.226629331425028,0,0,0,0.649840631525574,0.225334291011056,-0.056642271930878,0,0,0,0,0,0,0,0,-0.226634061373574,0,0,0,0,0.0238251957506799,0,0,-0.0594570966136989,0.0836640569663717,0.123349173897422,0,0,0,0,-0.143839530645338,0,0.130824091449399,0.0875687724449828,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0134617778551709,0,0,0.0277529188484437,0,0,0,0.0449617561727206,0,0,0,0,0,0,0,0,0.0103546448085122,0.0939009427037774,0,0,0,0.0707378650986177,0,0,0,0,0.0653621815554377,0,0,0.0584242663844096,0,0,0,-0.00793098562206356,-0.0470581661765849,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0.0937777183931549,0,0,0,0,0,0,0,0,0,0,0,0.126285533943164,0,0,0,0,0,0,0.102342068211904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211888565627079,0,0.0389802213349269,0,0.00113247820084532,0.0324302309221794,0,0,0,0,0,0
X600027.SH,0,0,0,0.000230241932113219,0,0,0.100281207688451,0,0,0.0146078611362169,0,0,0.00355627231193235,-0.0441993630725054,0,0,0,0,0,0,0,0,0.366915950511844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057819699697029,0,0.0330743897127715,0,0,0,-0.0121883531208266,0,0,0.0345238880785474,0,0,0,0,0,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0.291528925770765,0,0.297015324918674,0,0.0192570715663559,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0944084722002204,0,0,0,0,0.257012596703237,0,0,0,0,0,0,0,0,0,0,0.106286534531017,0,0,0,0,0,0,0,0.131458661964089,0,0,0,0.0126151175893673,0.0218651646137109,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0.27637659799961,0,0,0,0,0,0.0132385760205579,0,0,0,0,0,0,0,0.0423915015194194,0,0,0,0,0,0,0.246014047753318,0.197254478449055,0,0,0,0,-0.395035885115715,0,0,0,0,0,0,0,0,0,0.0887097037531919,0.064932197304438,0,0,0.120928670990458,0,0.0465326076852906,0,0,0.122419599698775,0,0,0,0,0,0
X601992.SH,0,0,0,0,-0.0410988698937245,0,0.204324524017907,0,0,0,0,0,0,0.00983040957653372,0,0,0,0,0,0,0,0,0,0,0.156403511544394,-0.0868376570176832,0,0.211752102256228,0,0,0,0,0,0,0,0,0,0,-0.0419597523429203,0.0154220946012098,0,0,0,0,0,0,0,0.216393046416873,0,0,0,0.145612141199551,-0.0367572307945977,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0.320514934031457,0,0,-0.0404382451155757,0,0,0,0,0,0,0,0,0.113384765627274,0,0,0,0,0,-0.0420937517113804,0,0.082230451951522,0.0667145515624217,0,0,0,0,0,0,0,0.154815972640253,0,0,0,0,0,0,0.259530336941767,0,0,0,0,0,0,0.0844634555510636,0,0,-0.0599119875868724,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0.0180025675054002,0,0,0,0.0475521913016844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0926143623474849,0,0.167817344708239,0.375614434931358,0.0632888841918471,0,0,0,0,0,0,0,0,0,0.0474519160049945,0,-0.0626656663551518,0,0,-0.120040790980804,0,0,0,0.344004535111257,0,0,0.0788806317758395,0.0273152269677251,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127859291431401,0,0,0,0,-0.0459165808816051,0,0,-0.00855374569211274,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.00896824390058171,0,0,0,-0.0450831673847316,0,0.120908160319712,0,0,0.200734736210807,0,0.00740360892216068,0,0,-0.111938363957502,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.0167331056682327,0.706464199928759,0,0,0,0.349563352738834,0,0,0,0,0,0,0,0,0,-0.0160519494444656,0,0,0,0,0,0,0,0,0,0,-0.0304859553298971,-3.46944695195361e-18,0,0,0.00244745377175711,0,0,0,0.0343067588461306,0,0,0,0,-0.102067073134412,0.147412465367887,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.156860034527163,0,0,0,0,0,0.0501889519233433,0,0.191614150254393,0,0,0,0,0,0,0,0,0,0.0180759571744841,0.335038433648835,0,0,-0.100487696492459,0,0,0,-0.141341699717352,0,0,0,0,0,0,0,0.181751012729032,0,0,0,0,0.0363904804844274,0,0.0181813865276081,0,0,0,0,0
X002466.SZ,0,0,0.00739867166726327,0,0,0,-0.437218878871368,0,0,0.288816800683775,0,0,0.0550650118409469,0,0,0.0081592078526323,0,0,0,0,0,0.0670823058181981,0,0.0669290408885798,0.347684976564904,0,0,0,0,0.0505580873934644,0,0,0,0,0,0,0,0,0.0348745130017065,0,0,0,-0.0359589487151472,0,0,0,0,0,0,0,0,0.0210065682013657,0.0186776881220457,0,0,0,0.145383325531204,0,0
X600299.SH,0,0,0,0,0,0,0.0546329213184932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0316502481689049,0.0528840833985518,0,0,0,0,0.0490884139707233,0,0.197648709004113,0,0,0.104986594857041,0,0,0,0,0.112234299809537,0,0,-0.0820124531921975,0.0168539629517025,0,0,0,0,0.0178207252859248,0,0,-0.0505861019318047,0.143112523378561,0.118514034876023,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0303565107781134,0,0,0,0,0,0.130902738134146,0,0.0440338511365626,0,0,0.0162353533657692,0,0,0,0,0,0.190056048189284,0,0,0,0,0,0,0,0,0,0.115852605955234,0,0,0.143845900591362,0,0.0346592163849824,0,0,0.0374647162136508,0,0,0,-0.0584780237167973,0,0.0539573105541641,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0739703151771299,0,0,0,0,0,0,0,0.0580565820204127,0,0,0,0.325923158352241,0,0.295414792689413,0,0.034489660893142,-0.0300123130173047,0,0,0,0,0,0,0,0.0703667153235946,0,0,0,0,0.121133580728027,0.220522352723404,0,0,0,0.232328540059972,0.0107651913595628,0,0,0,0.100168718537374,0,0,0,0,0
X002075.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.2206650160912,0,0,0,0,-0.110288196488733,0,0,0,0.064060859052891,0,0,0,0,0,0.695412999157362,0.0275919976100007,0,0.0359946356874397,-0.451629433533911,0,0,0,0,0,0,0,0,0,-0.0220638951127262,0,0.029449367008497,0,0,0,0,0,0,0,0,0,0,0,0,0.418541494251164,0,0
X000723.SZ,0,0,0,0,0,0,-0.134157531758357,0,0,0,0,0,0,0,0,0.197241917633715,0,0,0,0,0,0,0,0.05518096314964,0.0245933297181681,-0.0293492448808369,0,-0.0181537986422511,0,-0.0265414440273168,0,0,0,0,0,0,0,0,0,0.104525936946549,0,0,0,0.126328022643165,0,0,0,0,0.0824055971403973,0,0,-0.117117059867611,0,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0,0.0817114557378492,0,0,0,0,0,0,0,0,0,0,0,0.106274111339166,0,-0.145930417946419,0,0,0.315445735628895,0,0.129570275935466,-0.0420384347177148,0,0,0,0.00118751356119662,0,-0.213733437289682,0,0,0,-0.016249058545191,0,0,0,0,0,0,-0.0760311292523418,0,0,0.121096624592563,0,-0.101661862249108,0,0.325906316481282,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.0171169780718995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0132533565614848,0,0,0,0,0.341154637343615,0,0,0,0,0.193471361883521,0,0,0,0,0.0438788730974927,0,0,0,0.138773122660474,0.107226675699378,0.0927587166078756,0,-0.0384894723822973,-0.0981640223089137,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.109156820918972,-0.00401695491054479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0588431437572265,0,0,0.147382712320054,0.265382047056992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00485682201044533,0.0298034159580521,0,0,0,-0.0448075250858659,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0.399266437293905,0,0,0,0,0,0,0,0,0,-0.0309520840350206,0,0,0.0652741115956736,0,-0.118978204924062,0.230366925458645,0.00392857281924243,0,0,0.150280707028363,0,-0.0719526287093629,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0.359405100945068,-0.0637676534152306,0.0424464636426227,0,0,0,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0478981892336739,0,0,0,0,0,0,0.191696268070865,0,0,0,0,0.138390953392743,0,0.101999590962613,0,0.0379639018549088,0.35339340496973,0,0,0,0,0,0,0,0.033863715746586,0,0,-0.0202790843142507,0,0,0,0,-0.0460111607359011,0.0244797350517365,0,0.00799956544331895,0,0.068845563856786,-0.16003789220479,0.0772181852097499,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0.06735274852098,0,0,0,0,0.0391115036126114,0,0,0,0,0.0517462711357796,0.00950147024972942,0.0856063976681554,0,0,0,0.0437384792929284,0,0,0,0.0563214129638672,0,0,0,0,0,0,0,0,0,0,-2.71050543121376e-20,0,0.0310174299192762,0,0.00681687193239081,0.0498673178455004,0,0,0.0239529185493494,0,0.00310122808361534,0,0,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0.0437826261840228,0,0,0.0191464570150796,0,0,0,0,0,0,0.487972270323323,0,0.100789355305157,0,0,0,0,0,0.0920509897406202,0.058079948370793,0,0,0,0,0,0,0,0,0.103439915350642,0,0,0,0,0.148771509920531,0,0,0.00965952580810101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,-0.0774294882020943,-0.312309691529519,0,0,0,0,0,0,0,6.93889390390723e-18,-0.155241664758132,0,0,0,0.127633324854125,-0.0509281536463098,0,0,0,0,0,0,-0.0809405586243377,0,0,0,0,0,0,0.6025897526017,0,0,0,0,0,0.357374775852809,0.132479725727334,0,0,0,0,-0.246581130958825,0,0,-8.67361737988404e-19,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,0,0,0,0,0.157111336780481,0,0,-0.0269426414102471,0,0,0,0,0,0,0,0,0.349361388996326,0,0.0743387981384138,0.228361193169141,0,0,0,0.500846604721688,-0.0326798609217823,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101502603791189,0,0,0,0,0.311823405944352,-0.0705727411857193,0,0.110089006383707,0.00466268709918361,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0.114491430711796,0,0,0,0,0.021313854625,0.0279936555866287,0,0,0.004077968125636,0,-0.0140736928026216,0,0,0,0,0,0,0,0,0,0.0398272714247321,0,0.0812870250931167,0,0,0.0855728503045979,0,0,0,0,0,0,0,-0.00595263642787678,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0.0839721164593489,0,0,0,0,0.00330077172098478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13949577534457,0.0971245223694573,0,0,0,0,0,0.0439938723104222,0,0,0.00867454773369299,0.00233312734549205,0,0,0,0,0,0.124538435308955,0,0,0,0,0.0067033667470779,0,-0.0030125629759635,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,-0.0980271579443699,0,0,0.0547499692205731,0,0,0,0,0,0.114353021184599,0,0.257551779255225,0.160365695068793,0,0,0,0.14785191683788,0,0,0.0397431520615852,0,-0.0926419946132436,-0.0532347661771619,0,0,0,0,0,0,-0.0483889005944918,0,0,0,0,0,0,0,0,0,0.219478973550821,-0.0482164719010231,0,-0.0149145182274974,0,0,0,0,0,0,0
X600758.SH,0,0,0,0,0,0,0.0376249319504602,0,0,0,0,0,0,0,0,0,0,0.0681376942210967,-0.0862643826829316,0,0,0,0,0.125693560021587,0,0,0,0,0.410228798046936,0,0,0.168979069364346,0,0,0,0,0,0,0,0.05669553579896,0,0,0,0,0,0,0,0.19994157883152,0,-0.419454989610682,0,-0.159976023590528,0,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0.317349475663375,0,0,0,0,0,0,0,0,0,0.0463028544860709,0,0,0,0.0484759445614259,0,-0.0736565629569419,0,0,0.151908394912717,0,0,0,-0.100571447848171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0110841995164655,0.285652135187914,0.0467813651569095,0,0,0.0489391609020555,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0257351590398566,0,0,0,0.418933992872591,0,0,0,0,0,0.156927815599308,0,0,0,0,-6.93889390390723e-18,0,0,0.119464690609079,0,0,0.0693507338867354,0,0,0,0.0986521454870955,0,0,0,0,0.0473623741335812,0,0,0,0,0,0,0,0.0255265021950301,0,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0.039508292517502,0,0,0,0.0086623762661091,0,0,0,0,0.0206896348628525,0.188899798486419,-0.131805154990429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0476041593234007,0,0,0,0,0,0,0,0,0.0816873328306812,0.0884087508939835,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0,0.0656169807766229,0,0,0,0,0,0,0,0.0776339319281764,0,0,-0.0463630456815628,0,0.043776741476417,0,0,0,0,0,0,0,0,0,0.216321635353115,0,0,0,0.660490100017112,0,0,0,0.0716421314103494,0,0,0,0,0.0893627587315243,0,0,0,0,0.00818794074008796,0,0,0,0,-0.0446613083224081,0,0,0,0,0
X000012.SZ,0,0,0,0,0,0,0,0.287339718981833,0.158923121613578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00198842740447789,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0.0661429104348145,0,0,0,-0.0490525931115985,0.39649819575037,0,0,0.0370972521231876,0,0,0,0,0.029709953638791,0,0,0,-0.0152464059455746,-0.0321512970569584,0,0,0,0,0,0
X600126.SH,0,0,0,0,0,0,0,0,0.373426767340327,-0.0792244705348342,0,0,0,0.214984077696168,0,0,0,0,0.099092158461079,0,0,0,0,0,0,-0.142067750565456,0,0,0.305209764474844,0,0,0,0,0,0,0.164574797848509,0,0,0,0,0,0,0,0,0.239768019529202,0,0,0,0,0,-0.544392819422586,0,0.00649130984342244,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0.00170326745720149,0,0,0.0800919709479663,0,0,0,0,0,0,0,0,0,0,0,-0.0335194058868431,0.0206530960238445,0,0,0.00767218749450763,0,0,0,0,0,0,0,0,0,0,0.0510946653618484,0,0,0,-0.0351878328753902,0,0,0,0,0,-0.011509477222357,0,0,-0.00870325154802523,-0.0409144835638603,0,0,0,0,0
Slope,0,0,0,0,0,0,0.537223553465237,0.0481542766758551,0,0,0,0,-0.271514297055863,0,0,0,0,0,0.317444828569618,0,0,0,0,-0.108428201630457,0.356177565427881,0,0,0,0,-0.222655644572143,0,0,0,-0.165942440548558,-0.101709559971555,-0.295893639842472,-0.296506548152727,0,0,0.189649660779379,0,-0.0450462714558897,-0.17037317318217,0,0,0,0,0,0,0,0,0,0.331264403938964,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0224970164065637,0,0,0,0,-0.027362246531368,0,-0.198067795962284,0.143827181393801,0,0,0,0,0,0,0,0,0,0,0,0.0470685388070738,0,0,0,0,0,0,0.138707240585851,0,-0.155960417169207,0.0388913450882961,0,-0.111282225618956,0.440765027072787,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,-0.472711450671944,-0.0338583184794815,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0148485306588968,0,0,0,0,-0.0158179882813608,0,0.0561414627361044,0,0,0.0203130038715596,0,0,0.0412567062175683,0,0.12939862725459,-0.0107844526815137,0,0,0,0,0.0704900375164251,-0.217099668321466,0,0,0,0,0,0,0,0,0,0,0.0169916852676515,0,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,-0.035439915519165,0,0,0,0,0,0.0803294055600315,0,0,-0.00872610241440192,0,-0.0298925824888006,-0.141733442131045,-0.0347620426820694,-0.0620867560386708,0,0,0,-0.0584806919702771,0.0391548103866196,0,0,0,0.0234538543666031,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0535347183133702,0,0,0,0,0,0,0,0,-0.0165882375430909,0,0,0,0,0,0
MKvol,0,0,0,0,-0.0054358138469755,0,0,0,0,0,0,0,0.00466427509792078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000409668494037907,0.00751198375320276,0.000821729309438413,1.0842021724855e-19,0,0,0,0,5.42101086242752e-20,0,0,0,0,0,0,0,0.00202786860292151,0,0.00181575888898609,0,-0.00727192468842428,0.0168766949502258,0,0,0,-0.0899501046172873,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0317296360870975,0,0,0,0,0,0,-0.0154677987272068,0,0,0.00390135343035076,0,0,0,0,0,0,0,0,0.011763680737976,-0.0191392501080532,0,0,0,0,-0.0106623438510527,0,0,0,0,0,0,0.13295966624753,0.134108709645815,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0.00286296493216432,0,0,0,0,0,0,2.71050543121376e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00154398521521531,0,0.0123825943430704,0,0,-0.00655198495792083,0,0,0,0,0,0,0,0,0,0.00223481053623228,0.0047144461505557,0,0,0,0,0,0,0,-1.35525271560688e-20,0,0,0,0.00578794081519283,0.0106201540294182,0,0,0,0.000450483147911361,0,0
CarbonVol_Hubei,0,0,0,0,0,0,-0.00445126142710548,0,0,0,0,0,-0.00397580258927732,0,0,0,0,-0.0215060426717337,0,-0.0243173203213999,0,0,0,-0.0094150573542227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0307162832406763,0,0.105660223407368,0,0,0,0,0.0375449872324103,0,0
