,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600547.SH,X600010.SH,X601600.SH,X601898.SH,X600660.SH,X600886.SH,X601991.SH,X600688.SH,X600362.SH,X600188.SH,X600352.SH,X600795.SH,X600801.SH,X600111.SH,X000723.SZ,X601992.SH,X600027.SH,X000898.SZ,X002271.SZ,X600489.SH,X600176.SH,X600516.SH,X000786.SZ,X000709.SZ,X002466.SZ,X002460.SZ,X000629.SZ,X600299.SH,X000883.SZ,X601158.SH,X600219.SH,X002353.SZ,X000553.SZ,X600985.SH,X000630.SZ,X000401.SZ,X000027.SZ,X601699.SH,X600583.SH,X600426.SH,X600808.SH,X000825.SZ,X600021.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0268242299889435,0,0.000967480825047486,0,0,0,0,0,0,0,0,0,0,0.0133199839700873,0,0,0.0410731691835782,0,0.0245017834124045,0.0484383435933444,0,0,0,0,0,0.0311953184377828,0,0,0,0,0,0,0,0.0384741446578485,0,0,0.000329250633366688,0,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106712415778643,0.00560749183683942,0,0,0,0,0,0,0,0,0,0.0103816904959872,0.0392567833142717,0.0112521730140048,0,0,0,0,0.00164510126116819,0,0,0,0.0841522294480622,0.090229888066883,0,0,0,0,0.0451657084651952,0,0,0,0,0,0,-0.0220727169347562,0,0,0,0,-0.0175011596260111,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0299456356761411,0.0303712542347832,0,0,0.0277456736033211,0.01999087409604,0.0404252672436264,0,0,0,0,0,0,0.0770084014644289,0,0,0,-8.67361737988404e-19,0.132523363740161,0,0,0,0,-0.0496678232185552,0,0,0,0,0,0.135683126425858,0,0,0,0,0,0,-0.00836418334394868,0,0,0,0,-0.0047194909940864,0,0
X600585.SH,0,0,0,0,0,0.0259147349670684,0,0,0,0,0,0,0.0777540095803426,0,0,0,0,0.05536326536078,0,0.29433231912491,0,0.0263340612532741,0,0,0,0.067635133953069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0531611756809961,0,0.0431209384879968,0,0,0,0,0,0,0,0,-0.0162044677918978,0,0,0,0,0.0247400067055688,0,0
X600019.SH,0,0,0,0,0,0.0742019075655669,0,0,0,0,0,0,0,0,0,0,0,0.0685731889498581,0,0.0953257218386389,-0.00896486014771545,0.0263846979814498,0,0,0,0,0,0,0,0,0,0,0.0986021927087483,0,0.149581349251034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0143787002780734,0,0,0,0,0.0211526709416739,0,0
X600309.SH,0,0,0,0.110220396177415,0,0,0,0,0,0,0,0,0,0,0,0,0,0.276550140774065,0,0,0,0,0,0,0,0,0.078913558423409,0,0.118760143410353,0,0,0,0,0,0,0,0,0,-0.0759877329073516,0.110016753506373,0,0,-0.121120254042374,0,0,0,0,0,0,0,0,0,0.0680764511674318,0,0,0,0.182983446859471,0,0
X600011.SH,0,0,0,0,0,0.180939149498505,0,0,0.0788807191522554,0,0,0,0,0,0,0,0,0,0,0.0232388448171772,0,0.0821705218620185,0.0572888152831518,0,0,-0.238265944543349,0,0,0,0,0,0,0,0.0523728840826982,0,0,0,0,0,0,0.238252690399358,0,0,0,0,0,0,0,0,0,0.081231864552275,0.00282822863255894,-0.0292078876239682,0,-0.204436352098553,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0.0864658588180369,0,0,0,0.0430770440995727,0,0,0,0,0.015817021230128,0,-0.14023415122105,0,0.0281704586833259,0,0,0,0,0.824345244803472,0,0,0,0,0,0,0,0,0,0,0,0,0.0557049282954951,0,0,0,0,0,0,0,0,0,-0.18590987901542,0.167635758838828,-0.0917305963981118,0.0929168321617928,0,0.150200489151831,0,-0.0617535043856946,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0.232451866385734,0,0,0,0,0,0.182636396661834,0,0,0,0.162782780308888,0.0162353118672546,0.0231104335427624,0,0,0,0,0,0,0.000796632233120849,0,0,0,0.0519764360020854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.040712551696524,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0.151452056578627,0,0,0,0,0,0,0.388049595135082,0,0,0,0,0,0.0169448002096122,0,0,0,0,-0.0523887072799379,0,0,0,0,0,0.0395976667458542,0,0,0,0,0,0,0,0.0727650973541222,0,0,0,0,0,0.220046715997662,0,0,0,0,0.0125671507925705,-0.0432517412857195,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0211476157554083,0,0,0,6.04366702237363e-05,0,0,0,0,0,0,0,0.108653265954721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20938417602838,0,0,0,0,0,0.234401253063756,0,0,0.00174913155465619,0,0,0,0,0.00277526931331251,0,0
X600660.SH,0,0,0,0,0,0.0301054471230247,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0.121568448456705,0,0.0141627651705514,0,0,0,0,0,0.100249792586422,0,0,0,0,0,0,0,0,0,0,0.0728536871371119,0.0429147868168523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0207742524705847,0,0
X600886.SH,0,0,0,0.0896497210881104,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.14613063720758,0,0,0,0.0542149433005472,0,0,0,0,0.0521016505527171,0.109008626225369,0,0,0,0,0,0,-0.0187404675035688,0,0,0,0,0.176897698580149,0.0980468576036755,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.0182688883799272,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0271503245213429,0,0.0977752718899048,0.0221942397818474,0.0250588278339773,0,0.0199570650414957,0,0,0,0,0,0,0,0,0,0,0.0390742271713268,0,0,0,0.0701988387017284,0.0355318809387551,0,0,0,0,0,0,0.0999926925416111,0,0,0,0,0,0,0,0,0,0.0217364677763311,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0107620799349519,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0306132326891254,0,0,0,0,0,0,0,0,0,0.169158826030543,0,0.0282045972892353,0.0701512988838813,0,0.0801467808310088,0,0.00825800019576365,0,0,0,0,0.0239418453156328,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.392326291919772,0,0,0,0,0,0,0,0,0.0381018628791084,0,0.0186532286474081,0,0.0283542073114914,0.147754946838638,0,0,0,0.087610056651249,0,0,0,0,-0.0204715795047537,0,0,0,0,0,0,-0.0113085181867379,0,0,0.189915483695878,0,0,0,0,0.194949392377268,0,0,0,0,-0.00457403753667735,0,0,-0.0434842772512859,0,0,0,0
X600188.SH,0,0,0,0,0,0.0576124773148794,0,0,0.00355584218765964,0,0,0,0,0,0,0.0718543904822669,0,0,0,0,0,0.081249820657229,0,0,0,0,0,0.166857365210956,3.46944695195361e-18,0,0,0,0,0,0.0641370995827484,0,0,0,0,0,0,0,0,0,0,0,0.128755295643775,0,0,0,0,0,0,0,0,0,0.0232557979340761,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0.136281136313551,0,0,0,0,0,0,0,0.372618287763741,0,0.587410584381268,0,0,0,0.277844277659501,-0.244819620628561,0,0,0,0,0,0,0,-0.0443959860405132,0,0,0,0.0259732097213268,0,0,0,0.0383996863152255,0,-0.789162979654521,0,0,0,0,0,0,0,0,0,0,0,0.121799557241585,0,0
X600795.SH,0,0,0,0,0,0,0,0,0.0407397610185484,0,0,0,0,0,0.0239416946492329,0,0,0.0720282000682551,0,0,0,3.46944695195361e-18,0,0.00237044463296732,0,0,0,0,0,0,0,0,0,0,0.0961412577431494,0,0,0,0,0,0.0608033016907248,0,0,0,0.144032735713003,0,0,0,0,0,-0.000858496876789112,-0.010648079862011,0,0,0,0,0.00421166613272284,0,0
