,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600011.SH,X600019.SH,X002460.SZ,X600585.SH,X601898.SH,X002466.SZ,X600547.SH,X000792.SZ,X601600.SH,X600660.SH,X600886.SH,X600111.SH,X600010.SH,X000708.SZ,X000301.SZ,X600027.SH,X000877.SZ,X600795.SH,X600426.SH,X600362.SH,X002271.SZ,X601991.SH,X600803.SH,X600176.SH,X601699.SH,X600489.SH,X000983.SZ,X000807.SZ,X000786.SZ,X000539.SZ,X000629.SZ,X600160.SH,X300037.SZ,X600995.SH,X000408.SZ,X600219.SH,X002080.SZ,X002409.SZ,X000932.SZ,X600688.SH,X600378.SH,X600612.SH,X000723.SZ,X600096.SH,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002466.SZ,0,0,0,0,0,0,0,0.316747560374425,0,0.276388900294791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0656970154346921,0,0,0,0.223735146998296,0,0,0,0,0,0.151695107247808,0.0519079320283792,0,0,0,0,0.0595522385532554,0.0842732704987143,0,0,0,0,0,0,0,0,0.0525823462657811,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.243436657095808,0,0,0,0,0,0,0,0,0,-0.0115329806863641,0.720465159944666,0,0,0,0,0,0,0,0,0,0,0.00930737640146015,0.0276201280064893,0,0,-0.108136093647396,1.73472347597681e-18,0,0,0,0,0.00346960226406808,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0.299952848571482,0,0,0,0,0,0.329111109768154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0347960441323344,0,0,-0.0119502933774875,0.0136501739152129,0.0300070251998773,0.0173759063167009,0,0.158443973385522,0,0,0,0,0,0.0817205704791057,0.0056579869839502,0,0,0,0,0.00510417125058469,0,0,0,0,0,0,0
X601600.SH,0.0554090817848366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205844398414107,0,0.649404123935509,0.0896000156688332,0,0,-0.12310703096512,0,0,0,0,0,0,0,0,0,0,0.0341300098595778,0,0,0,0,0.0430750933868488,0,0,0,0,0,0
X600660.SH,0,0,0,0,0.011112382133445,0,0,0,0,0,0.00844045578136761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0149890770154427,0.0525095980729349,0,0,0,0,0,0,0,0.0207986393169665,0,0.0560063032364928,0,0,0.0223032720661443,-0.0411642105703139,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0824780087670203,0,0,0,0,0,0.0503574629461998,0.197933270551391,0,0,0,0,0,0.224979838980142,0.174399303879745,0.00957814975333388,0,0,0.211110631648801,0,0,0,-0.0220059180054666,0,-0.0894623294217682,0,0,0,0,0,0,0,0,0,0,-0.0998668896282789,0,0,0,0.0130225740503473,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0101522808427773,0,0,0,0.121242003518182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0101370118042374,0,0,0.396860507034077,0,0,0,0,0,0,-0.071762174124677,0.129154578484566,0,0.105615730964744,0,0,0,0,0,0.00704954229296425,-0.0384682349244141,0,0,0,0,0,0
X600010.SH,0,0,0,0,0.0332193618319308,0,0,0,0,0,0.00389847447030194,0,0,0,0,0,0.258540882433888,0,0.0121437425251393,0,0,0,0,0,0.0917000629822689,0,0,0,0,0,0,0,0.0606692760052664,0,0.0722009568049628,0.148036787358647,0,0,0.00292439338475762,0,0,0,0,0,0,0,0.00546995254816894,0,0,0,0,0,-0.0352358932507496,0,0,0,0,0,0
X000708.SZ,0,0,0.145986692094544,0,0.0644775387443527,0,0,0,0,0.301030441158523,0,0,0,0,0,0,0,0,0,0,0,-0.032111796025732,0.043952257593675,0,0,0.175231282557184,0,0,0,0.00983598225016297,0,0.0722758140051173,0,0,0,0,0,0,0,0,0,0.177798019236515,0.0422746179476485,0,0,0,0,0,0,0,0.00580769431982055,0.0860849070975276,-0.106659006733653,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0.360241105253805,0,0,0.0183608971115665,0,0,0,0,0,0,0,0.0899482108713763,0,0,0,0,0,0,0,0,0,0.211802721434369,0,0,0,0,0.112011554416104,0,0,0,0,0,0.0091274212048548,0,0,0,0,0.228520940691399,0.064868864475009,0,0,0.00775520275104173,0,0,0,0,0,0.00549629703122443,0.0188920059087757,0,0,0,0,0,0
X600027.SH,0.081427480281318,0,0,0,0,0.38396438270618,0,0,0,0,-0.113291127591292,0,0,0,0,0,0,0,0,0,0,0,0,0.237301836368033,0,0,0.00676097268831672,0,0,0,0,0,0,0,0.515523487876793,0,-0.0708077780614352,-0.0728335601130432,0,0,0,0,0,0,0,0,-0.0349734898501833,0,0,0,0.0860334455631622,0,0.0560729824997462,0,0,0,0,0,0
X000877.SZ,0,0,0,-0.502039634123676,0,0,0,0.0661664228114318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168620907076488,0,0,0.270530619168859,0,-0.0824286649046777,0,0,0,0.133731368929185,0.248195413256432,0.0377117625403495,0,0,0,0,0,0.0908679533812688,0,0,0,0,0,0,0,0,0.0493640770095909,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0.0626545675039991,0.262115452958337,0,0,0,0,0,0,0,0,0,0,0,0,0.153048013318589,-0.0419428508397267,0,0,0,0,0,0,0.299974296989982,0.0357278358076472,0,0,-0.0108556801573895,0,0,0,0,0,0.116749375372025,0,0.0592848674721736,-0.0291928591195106,0,0,-0.120789283343347,0,0,0,-0.123397874884097,-0.0128502383371434,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0
X600426.SH,0,0,0,0.443608630393744,0.205200870913883,0,0.147930484438331,0,0,0,0,0,0,0,0,-0.13634982913324,0,0,0,0,0.169770380443392,-0.211597302267114,0,0,0,0,0,-0.0320440023716363,0,0.148767118389954,0.0931444048805314,0,0,0.335442389618493,0.0923819204024704,0,0,0,-0.133221485480566,0,0,0.112986926441208,0,0,0,0,0,0,0,0,0.0575602141761848,-0.0314336800854933,0.00749836351220436,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0366335612185267,0,0,0.0702535183407744,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122001939549269,0,0.0670023216486259,0,-0.0565516797858942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.368111458249683,0,0.015106978884583,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0.327473823429368,0,0,0,0,0.0495921520561301,0,0.266672532536597,0,0,0,0,0,-0.102919353424699,0,0,0,0,0,0,0.138030776511743,0,0,0.122232681504968,0,0,0.241106235673451,0,0.0258302418653289,0,0.456599153814347,0,0,0,0.150742544002518,0,-0.26967980875025,0,0,0.044766221746606,0,0,-0.196272163753037,0,0,0,0,0,8.67361737988404e-19,0.156591183213381,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0317064784300902,0,0.466276728715987,0,0,0,0,0.0204928720004161,0,0,0.0106290229243814,0,0,0,0.15454759325324,-0.252281783429062,0,0,0,0,0,0,1.73472347597681e-18,-0.0704874889373139,0,0,-0.0156057556973942,0.0831935023136344,0,0,0,0,0,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0,-0.394248151080448,0,0,0,0.0303004249478224,0,0,0,0,0,0.0150212811218518,0,0.130849480753602,0,0,0,0,0,0,0,0,0,0,0,0.22165424951491,0.214850915185167,0,0.0351419018195548,0.299379759122232,0,0.221801573584336,0,0,0,0,0,-0.0388998121802387,0,0,0,-0.071191987242277,0,0,0,0.268819160665655,0,-0.0634954140587489,-0.305637315282665,0,0,0,0,0
X600176.SH,0,0,0,0.0349254609545823,0,0,0.0176251362089739,0,0,0,0,0.0719479499139754,0,0,0,0.187896761480519,0,0,0,0,-0.0359437502106563,0,0,0.0140530073251774,0,-0.099819820308036,0,0,0,0,0,0.0426864347130733,0.133736113370693,0,0,-0.0131156596439574,0.267754832721718,0.0314404701215706,0,0,0,0.100231836919899,0,0,0,0,0.189038453312273,0,0,0,0,0,-0.10545069013604,0,0,0,0,0,0
X601699.SH,0,0.0310623728713323,0,0,0.310294172508388,0,0,0,0,0,0,-0.0108318338763863,0,0,0,0,0,0,0,0,0,0,0,0.0525632923529755,0,0,0,0,0.0379092486313115,0,-0.0671585931400815,0,0,0,-0.0935565653777719,0,0,-0.0230013880407108,0,0,0,0.00098216765500108,0,0,0,0,-0.116499496421622,0,0.303761443315556,0,0,0,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0.0182229600555858,0.648697037705834,0,0.078482479002679,0,0,0,0,0,0.151366692554855,0,0,0,0,0,0,0.0567440696278854,0,0,0,0,0.0544882093005375,0,0,0,0,0,0,0,0,0,0,0.0264871250794759,0,0,0,0,0,0,0,0,0.00459551374121296,0,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0.139368363747249,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.173388375674606,0,0,0,-0.148072756188587,0,0,0,0,0,0,-0.119865953209524,0,0,0.0955322621888126,0,0,0.0795294573499604,0,0,0,-6.93889390390723e-18,0,0,0,0,0.00226859091075703,0,0,0,0.0293128776721284,0,0,0,0,-0.0677001546354244,0.0680570859599562,0,0,0,0,0,0
X000807.SZ,0.231776868148247,0,0,0,0.0432625401564774,-0.204041750617004,0,0,0,0,0.0424528818295886,0,0,0.501464353230136,0,0,0,0,0.0611031168554323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0431568275689921,0,0,0,0,0,0,0.258169115527026,0,-0.00592595419943164,0,0.0525416352487681,0,0,0,0,0
X000786.SZ,0,0,0,0,0.0917146504287201,0,0,8.67361737988404e-19,0,0,0,-0.0314737878098382,0,0,0,0.00503288863136302,0,0,0,0.0304035140443331,0,0,0,0.0181037902936148,0,0.230872470740097,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0.108948655941978,0,0,0,-0.145855707980326,0,0,0,0,0,0,0,0.127227183296608,0,-0.0048345904718162,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0.0914447664207515,0,0,0,0,0.233966374374112,0,0,0,0,0.0888111088517012,0,0,0,0,0.216490058931321,0,0,0,0,0,0.364305073529334,0,0,-0.0875188268499384,0,0,0,0.00287890593316066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0.117157026516775,0,0,0.0572664595195202,0,0,0.0835275473771733,0,0,0.305967283570838,0,0,0,0,0.455219475958531,0,0,0,0,0,-0.124026044971263,0,0,-0.0469923050275179,0,0,0,0,0,0,0.359186294460438,0,0,0,0,-0.0155960525172252,0,0,0.100951581457129,0,0,0,0,0,0,-0.0688291693486738,0,0,0,0,0,0
X600160.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.113625225135267,0,0,0.250408706587035,0,0,0,0,0,0,0,0,0,0,0.108678713668478,0.172059249195923,0,0,0,0,0,0,0,0,0,0,0,0,0,0.511073162447053,-0.0804389841366009,0,0,0,0,0,0,0,0,0,0.140426060844527,0,0,0,0,0,0
X300037.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.228891294572926,0,0.0692674652183234,0,0,0,0,0,0,-0.0165089431108826,0,0,0.0513914284451308,0,0.183647301002748,0,-0.0357747585759968,0,0,0,0,0,0,0,0.122639715850815,0.356937808051169,0,0,0,0,0,0,0,0,0.209367132774155,0.046323798716736,0,0,0,-0.354265788041312,0.174880658638703,-0.280060838729689,0,0,0,0,0,0
X600995.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.315746922487369,0,0,0,0.171371589502341,0,0,0.0391375325785604,0,0.0567099910170387,0,0,0,0,0,-0.578742818811822,0,0,0,0,0,0,0.537132458966911,0.211046239944026,0,0,0,0,0,0,0.130709676489024,0,0,0,0,0,0,0,0,-0.0228560507024506,0,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0.508225381220959,0,0,0,0.029267397943933,0.206637148867994,0.0520495410471895,0,0,0,0,0,0,0,0.0920611229423404,0,0,0,0.070201542191704,0,0,0,0,0,0,0,0,0,0.115726658358496,0,-0.00266039318247289,0.0422161593215451,0,0,0,0,0,0,0,0.0178785252480229,0.0426021538757109,0,0,0,-0.0152404413649155,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0.134229436306551,0,0,0,0,0,0.157911005496141,0,0,0,0,0,0,-0.0305743010008546,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000522075304074209,0,0,0,0.00889297445189356,0,0,0.108863617165674,0.0347894195687483,0.124667267977784,0,0,0,0,0,0,0.095012772676453,-0.00907576674192329,0,0,0,0,0,0,0
X002080.SZ,-0.118103988954611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0101232205121897,0,0.458300141308557,0,0,0,0,0.274288512459294,0,0,0,0,0.121137489795645,0,0,0,0,-0.210795104740624,0,0,0.20804395669023,0.140269014774357,0.117155291252627,0.285571847241958,0,0,0,0,0,0,0,0,0,0,0,0.0603479749065261,0,0,0,0,0,0,0
X002409.SZ,-0.0913951624049835,0,0,0.271444691777816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.133892661605531,0,0,0,0.117873756733578,0,0,0.0669108229802668,0,0.106937535707928,0,0,-0.152937700692495,0,0,0,0.443829449993975,0,0,0,0,0,0,0,-0.0128033258713242,0.134570320404566,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,0.00851525359406738,0,0,0,0,0,0,0,0,0,0,0,0,0.0140638281928014,0,0,0,0,0,0,0,0,0,-0.0829441399020443,0,0.116252232073229,0.0863264788209008,0,0,0.0551262094488155,0.0209912123827662,0,0,0,0,0.0425235436279739,0,0,0.0507319446249303,-0.215371223402689,0,0,0,0,0.045359392077156,-0.0417982973444519,0,0,0,0,0,0
X600688.SH,0,0.158939491463454,0,0,0,0,0.0446669041005653,0,0,0,-0.0362633416132803,0,0,0.0528397584926594,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0497064025284538,0.0460335190968443,0,0,0,0,0,0.00754678213055391,0,3.46944695195361e-18,0,0.0196370249554594,0,0,0.0216119354944357,0,0,0,0,0,0,0,0,0,0.0150158346814223,0,0,0,0,0,0,0
X600378.SH,-0.0148911034909168,0,0,0,0,0,0,0.026745072364143,0,0,0,-0.0148741854941047,0,0,0,0,0,0,0,0.458349867840815,0.269970135381553,0,0,0,0,0,0,0,0,-0.143492595484506,0,0,0,0,0.0158598025327761,0,0,0.277993503855828,0,0,0,0,0,0.157303305502774,0,0,-0.0774645318697558,0,0,0,0,0,-0.0957847312836285,0,0,0,0,0,0
X600612.SH,0,0,0,0,0,0,0,0,0,0,0,0.194293028983024,0,0,0.0516445223920109,0,0.0528575380697418,0,0.421589393699276,0,0,-0.380617438247737,0,0.18107478303542,0.0438718060898375,0,0,-0.163708826197182,-0.340245669215915,-0.18534802182441,0,0,0,0,0,0,0.113784474132349,0.360412329008364,-0.036862097166558,0,0,0,-0.0574759791607079,0,0,0,0,0,0,0,0,0.102816832650941,-0.146245634434525,0,0,0,0,0,0
X000723.SZ,0.0903384773777308,0,0,0,0,0,0,0,0,0.221225672409711,0.218467316035418,-0.0654119374165675,0,0,0,0,0,0,0,0,0,0.162091426388675,-0.0784283146605542,0,0,0.108288504584896,0,0,0,0,0,-0.0675634308091683,0,0,0,0,0,0.126807247590605,0,0.0125904957484487,0,0,-0.016101141558669,0,0,0,0,0,0,0,0,-0.0305355885172115,0,0,0,0,0,0,0
X600096.SH,0,0,0,0,0.00848997064703406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00799168966730167,0,0,0,0,0.0963203209365689,0,0,0,0.145421107721553,-0.0763318715975313,0,0.144203599471706,0,0,0,0.023338906668656,0.0607884824223008,0,0,0,0,0,0,0,0.256147477064917,0.055741828361271,0,0,0,0,0.0109522494709585,-0.0194384549732806,0,0,0,0,0,0
X000630.SZ,0.0624063793078006,0,0,0,0.0147920935337521,-0.0288276016053017,0,0,0,0,0,0.0287952062975822,0,0,0,0,0,0,0,0,0,0,0,0,0.564366970711614,0,0,-0.0199214989041012,0,0.0909615916817175,0.0255714452047955,0,0.112545713456474,0,0,0,0,-0.0110059308739985,0.0395133976243948,0,0,0,0.0176703530904821,0,0,0,-0.0254869638743968,0,0,0,0,0.037602028162479,-0.0196780525359706,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0.00407452765286148,0.113951460777442,0,0,0,0,0,0.0965519497771663,0,0,0,0,0,0,0.0720299313081365,0,0,0,0,0,0,0.117358879194006,0,0,0.0636650556964578,0,0,0,0,0,-0.129512848921018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00689835424020026,0,0,0,0,0,0,0
Slope,0,0,-0.493541639435795,0,0,0,0,0,0,0,0,0,0,0,0,-0.335125309004066,0.162798439644643,0,0,0.298075162344321,0,-0.272091026249279,0,0.0484356417208005,0,0,-3.46944695195361e-18,0.049878895482488,0,0,0,0,0,0,0,0,0,-0.136322360290165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59241419652222,0,0,0,0,0,0
TED,0,0,0,0,0,-0.20945242205237,0,0,0,0,0.27014010694227,0,0,0,0,0,0,0,0,0.0219065035842673,0,0,0,0,0,0.234427283122452,0,-0.563539995196319,0,0,0,0,0.252447272047054,0,0,0,0,0,0,0,0,0,0,0,0,-1.05502797872317,0,0,0,0,-0.444752465541925,0.352728963320806,0,0,0,0,0,0,0
RealEstate_excess,0.0410504122183797,0,0,0,0,0,0,0,0,0,0,-0.0252382588084194,0,0,0,0,-0.0146031341252871,0,0,0,0,0,0,0,0,-0.0349019402754198,0,0,0,0,0,0,0.0854052629736507,-0.0844433713151559,0.0206112145445152,0,0.0133149174869603,0,0,0,0,0,0,0,0,0,0.140505831823269,0,0,0,0,0.0657523475996517,0,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0.0197676611946657,0.0374450775631383,0,0.0587004666424881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000238043745460603,0.168841198709965,0,0,0,0,0,0,0,0,0,-0.0654138246197447,0,0,0.053661386004357,0.0300791833999144,0,0,0,-0.100108276382779,0,0,0.0636285427531643,0,0,-0.0776851643588911,0,0,0,0,0
MKvol,-0.000631591429152651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000311113779122569,0,0,-0.000972216537507475,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0005499770761796,0,0,0,-0.00319522054760223,0.00285301196864129,-0.0034936104044721,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000963281025137864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00317028515307905,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,-0.00367927106111116,0,0,0,0,0.00097213379112565,0,0,0,0,-5.42101086242752e-20,0,0,0,0,-0.000169371129686426,0,0,0,0,0,0,0,0,0.00176940029751128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.81408559679987e-05,0,0,0,0,0.00846571542534347,-0.00434981713093123,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00214716134724888,0,0,0,0,0,0
