,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600010.SH,X600011.SH,X601600.SH,X600309.SH,X601898.SH,X601992.SH,X600688.SH,X600795.SH,X600111.SH,X600362.SH,X600188.SH,X002466.SZ,X601991.SH,X600547.SH,X600660.SH,X300072.SZ,X600516.SH,X600886.SH,X000709.SZ,X000898.SZ,X002460.SZ,X600157.SH,X600027.SH,X600339.SH,X000959.SZ,X600489.SH,X600808.SH,X600219.SH,X600352.SH,X600549.SH,X002092.SZ,X000553.SZ,X601158.SH,X000723.SZ,X000983.SZ,X600008.SH,X000630.SZ,X000883.SZ,X601699.SH,X002271.SZ,X000792.SZ,X600299.SH,X600578.SH,X600176.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,-3.46944695195361e-18,0.192092068878075,0,0.0462472821109689,0,0,0,0,0.142535687016474,0,0,0,0.0228598292880111,0,0,0,0,0,0,0,0,0,0.0100645868743559,-0.00648424041566909,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074916631947544,0,0,0,0,0,-0.136002946615168,-0.0702647193235615,-0.0185808251456903,0,0,0,0,0,0,0,0,0.735715919310123,-0.0679383236204273,0,0,0,0,-0.0764983108224702,0,0,0,0.0459063866128571,0,0,0,0,0,0,0,0,0,-0.0154476355742629,0.0231149198094316,0.0082401217423985,0,0,0.474575353298019,0,0
X600660.SH,0,0,0,0,0.028188739400222,0,0,0.0716666690075198,0.0102212279231079,0,0,0,0,-0.0815208677346116,0,0.0254689824059191,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0540923747177498,0,0,0,0,0,0,0,0,0.0598426068870302,0,0,0,0,0.109554349074913,0.259340811043486,0,0,0,0,0,0.0182233009934209,-0.00593840427393849,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0.384960157598648,0,-1.72005180736655,0,0,0,-0.0163205083976974,0,-0.169862767039917,0.267477801608575,0,0,0,-0.0108081927818533,0,0,0,0,0,-1.16226386572932,0,0,0,0,0,0,0,0,0,0,0,0,0,0.499745714771357,0,0.319775631154226,0,0,0,0,-0.0165170752240973,0.111335699019138,0,0,0,0.126641693634187,0,0
X600516.SH,0,0,0,0,0,0,0,-0.580173247722128,0.198392315519003,0,0,0,0,0,0,0,0,0,-0.220819719012299,0,0,0,0,0,0.344434189429942,0.331389102956858,0,0,0,0,0,0,0,0,0.428372330079766,-0.276944205823313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0127374628768098,-0.0525554757260643,0,0,0,0,0,0
X600886.SH,0,0,0,0,0.133661457230704,0,0.0953504347627003,0,0.00506957079634533,0,0,0,0,0,0,0,0,0,0,0.0252747301940576,0,-0.0014829262495472,0,0,-0.0818480589818027,0,0,0,0,0,0,0,-0.0187239659489542,0,0,0,0,0,0,0,0,0,0,0,0.0544313947523154,0,0,0,0,0,0.00342112872596684,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0800416473453699,0,0,0,0,0,0,0,0.0235503745821473,0,0,0,0,0,0,0.0256695843987306,0.144822458107691,0,0.123560830852189,0,0,0.0704446345561594,0.140131916797981,0.0876973330470663,0,0,0.143477817211183,0.14879141765724,0,0,0,0,0,0,0,0,0,0,0.00101016668811124,0,0,0,0,0,0
X000898.SZ,0,0,0,0.126446132319277,0,0.00121417234977056,0,0.0805162248555704,0,0,0,0,0,0,0.0958386108937333,0,0,0,-0.0671547947558163,0,0,0.0174293699658338,0,0.0972422768771056,0,0,0,0,0,0,0,0.417045161332242,0,0,0,0.00714852919751262,0,0,0,0,-0.0231235693358139,0,0,0,0,0,0,0,0,0,-0.0223361610550144,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0.14108334647563,0,0.252965093197362,0,0,0,0,0,0,0.208643785655537,0,0,0.755422041358842,0,-0.0249333324589101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172467119540541,0,-0.0540858475899356,0,0,0,0,0,0,-0.0802378919465853,0,0,0,0,0,0.00464078644262614,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0.0359190574591309,0,0.0763955954505812,0,0,0,0.0892177452820212,0,0,0,0,0,0,0,0,0,0.0199398932203691,0,0,0,0,0,0,0,0.0560318495834017,0.0228103729823727,0,0,0,0,0,0.0701993874146572,0,0,0,0,0,0,0.0550606304451298,0.12355993005465,0,0,0,-0.00651309009557211,0.014132892887601,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0.0793999668800769,0,-0.0306700014177342,0,0,0,0,0,0.00350971169293316,0,-0.0245376438920682,0,0.0507442625090409,0.110485096922601,0,0,0,0,0,0,0,0,0,0,0,0.017730864950783,0,0,0,0,0,0,0,0,0,0.0912209369561731,0,0,0,-0.00246134462071275,0.0123936416505752,0,0,0,0,0,0
X600339.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.020297729169118,0,0,0,0,0,0,0,0,0,0.0409309654972793,0,0,0,0,0,0.368813644001769,0,0,0,0,0,0,0,0,0,0,0.303853207736035,0,0,0,-0.0558744382895318,-0.013292779318803,0,0,0,0,-0.0190954036282098,0.0353983279242298,0,0,0,1.19802713387319,0,0
X000959.SZ,0,0,0,0,0,0,0,0,-0.0638876463705577,0,0,0,0,0,0,0,0,0.0148590383419524,0,0,0,0,0,0,0.042967505314015,-0.023911607008532,0,0,0.109694372954663,0,0,0.23407980775178,0,0,0,0.0405559460509721,0,0,0,0,0,0,0,0.0117547954953732,0,0.198266902486383,0.0567130830606861,0,0.282690703019067,0,0,0.0295764897186318,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0.0590334433597644,0,0,0,0,0,0,0,0.334249576514161,0,0,-0.0121009284657513,0,0.0476043825561721,0,0,0,0,0,0,0,0.00590856885337973,0,0,0,0,0.0544523011044862,0,0,0,0,0,0,0.10959776793561,0.00834707487183083,0,1.73472347597681e-18,0,0,0,-0.0139025610827225,0.0111652290668271,0,0,0,0,0,0
X600808.SH,0,0,0,0.349869155940401,0,0,0,0.0804286378241767,0,0,0,0,0,0,0,0.0931104418685925,0,0,0,0,0,0,0,0,0.0697493627609534,0,0,0,0,0.112893691940757,0,0,0,0,0.0888800981409269,0.105080682278616,0,0,0,0.01648767456947,0.0223164489352179,0,0,0.0757521304429933,0,0.006876437069259,0,0,0,0,-0.022045327092315,0.0522610735840594,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0.354476456360414,0,0,0,0.0556915168222009,0,0.0419192417239646,0.073408156982058,0,0,0,0,0,-0.0325294763649417,0.00236687849587442,0,0,0,0,0,0,0,0,0,0,0,0,0.0208383633401579,0.067842271147989,0.0159660001887745,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0211750890118914,0.0373531286735058,0,0,0,0,0,0
X600352.SH,0,0,0,0.116242816324982,0,0,0,0,0.0645725881484943,0,0,0,0,0.0129472497337065,0.263234581019794,0,0,0,0,0,0,-0.00553113928623715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112983259372789,0,0,0,0,0,0,-0.0558744769522225,0,0,0,0,0,0,-0.0189119363477033,0,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,0.199121740653229,0,0.237242717570932,0,0,0,0,0,0.397343122237955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00872156301282891,0,0,0,0,0,0,0,0,0,0,0,0.103488476638628,0,0,0,0,0.095977870169244,0,0,0.0248075625901864,0,0,0,0,0,0
X002092.SZ,0,0,0,0,0,0,0,-0.118212484790985,0,0,0,0,0,-0.0603643605181852,0,0,0,0,0,0,0,0.256462756725863,0,0.364345824913238,0,0.0206693336748472,0,0,0,0.0913891314655486,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0.383371082968126,0,0,0,0,0,0,-0.0291459228131125,0,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0963972784124628,0,-0.029742256297046,0,0,0,-0.0641653204384906,0,0.00690596586340723,0,0.090483993465496,0,0,0,0,0,0.0210333023097091,0,0,0,0,0,0,0,0,-0.11567313659777,0,0,0,0,-0.020062562167384,0,0,0.389054772528741,0,0.0737442769215822,0,-0.0204689512490839,0.0526481401612074,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0.019666441894297,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0086100362558997,0,0.00840862484430466,0,0,0,0,0,0,0.0609187296451119,0.0596586954663945,0,0,-0.01109198451125,0,0.083585271883056,0,0,-0.0213110865564414,0.00972683765594064,0,0,0,0.100366930669327,0,0.0600907035203119,0,0,0,0.00428168763271725,0.00994043142777624,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0734870838090875,-0.0557253048240261,0,0,0,0,-0.145561561873441,0,0,0.157299318491569,0,0,0.0187881497982237,0,0,0,0,0,0,0,0.195568602476577,0.110663754687229,0,0,0,0,0,0,-0.171985214504933,0,0,-0.0219849453769412,0.0614932385575353,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0384777862403994,0.087332163994927,0,0,0,0,0,0,0.0677337946281388,0,0.261344396751373,0,0,0,0,0.119992143481227,0,0,0.236435435904843,0,0,0.066083961551878,0,0,0,0,0,0,0,0,0.310868550810811,0,0,0,0,0,0,-0.00767430953362773,0.00613870464472903,0,0,0,0,0,0
X600008.SH,0,0,0,0,0,0,0,0.0214082705532303,0,0,0.301258880372671,0,0,0,0,0,0.136072908506752,0,0,0,0,0.00696337911373756,0,0,0,0.0309727076224222,0,0,0.346350798067974,0,0,0,0,0,0,0,0,0,0,0,0,0.0473139499218622,0,0,-0.202267797823257,0.0955292755651574,0.436377412870957,0,0,0,-0.0135063893952544,0.00869025971464333,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0.0777672135886356,0,0,0,0,0,0.114412865366588,0.253029716834877,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0885426059558525,0,0,0.0918302124411038,0,0,0,0.0436125078546379,0,0,0,0.0738384078053205,0.0550678072405982,0,0,0,0,0.0050920629183087,0,0,0,0,-0.0113524044940173,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110185104379376,0.0334005977514571,0,0,0,0,0,0.00497977663909969,0,0,0,0,0.00317797452046573,0,0,0,0,0,0,0,0,0,0.19606176479858,0,0,0,-0.00822002868401723,0,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0,0,0.121066554292111,0,0,0,0,0,0,0.285058148883432,-0.0295147331551288,0,0.0398417641962427,0,-0.0289568687569777,-0.0483459072703839,0,0,0,0,0,0,0,0,0,0.225565574995695,0,0,0.08393659775431,0.0861255636596366,-0.0380798535410767,0,0,0.313271745996589,-0.0630222714007801,0,0,0,0,0,0,0,0,0,-0.00620888929612598,-0.00954120005405125,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0.119535121102073,0,0,0,0.322474354339685,0,0,0,0,0,0,0,0,0,0,0,0,-0.101879986742653,0,0,0,0,0,0,0,0,-0.0664685486647675,-3.46944695195361e-18,0,-0.0511831138054993,0,-0.188608351135776,0,0,0.380925373036716,-0.0853863833014054,0,0,0,0,0,0,0,0,0,0.0120733099436394,0.0049848793441826,-0.0148544721014026,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0.155273906239981,0,0,0,0,0,0.226773875712666,0,0,0,0.287514702646754,0.0149313020224461,0,0.188237057498177,0,0,0.00893770461930256,0,-0.013904756376702,0.315913465188271,0,0,0,0,0,0,0,0,0,0,0,0.00745682305760723,0,0,0,0,0.332544037104285,0,0,0,-0.00801823514099235,0.0254723288352354,-0.11359897517882,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0556768897425001,0,0.0631844299279613,0,0,-0.181823056293528,0,0,0,0,0,0,-0.0360966984206578,0,0.120023413399103,0,0,0,0,0.0104330925618081,0.0399317170787385,0,0,0,0.171406433717299,0,0,0,0,0.411599335852363,0,0,0,0,-0.021749587344649,0.0746533328836206,0.063065458970471,0,0,0,0,0
X600578.SH,0,0,0,0,0,0,0.0585339038805774,0,0,0,0.00503694203030124,0,0,0,0,0,0,0,-0.0154990468550546,0,0,0,0,0,0.189125565433392,0.00519705549871502,0,0,0.0734976778493762,0.00651169442644774,0,0.00643232126700783,0,0,0,0,0,0,0,-0.0148546980771346,0,0,0,0,0.0214334907428469,0,0,0,0,0,-0.00429524188171057,0.0039826753213792,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0.0574947351530632,0,0,0,0,0,0,0,0,0,0,0,0,0.0386493930903556,0,0,0,0,0.161575035593759,0,0,0,0,0,0.235261017101148,0,0.133486638026883,0,0,-0.0170887446535444,0,0,0,-0.073730475839086,0.185454655967257,-0.0324474409375673,0,0,0,0,0.0137637617126416,-0.00891805059375356,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,-0.138064544156981,0,-0.0138621960726522,0,0,0,0,0,0.0182509873172895,0,0,0,0,-0.121098403241046,0,0,0,0,0,0,0,0,0,-0.0101551547132771,0,0,0,0,0,0,0.0518187151436525,0,0,0,0,0,0.17993829628653,0.127407089847578,0,0,0,0,0.0180744925242481,-0.0878556609878422,0,0,0,0,0,0
Slope,0,0.458682940215976,0,0,0.53445972439115,0,0,0,0,0,0,0,0,0.879330823705127,0,0,-0.230655663444809,0,0,0,0,0,1.0743897910637,-0.440092798675206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.299174860882619,0,0,0,0,0,0,0,0,0,0,0,1.903145021131,0,0,0,12.8481914461542,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,-0.295792710289677,0,-0.733918898724452,0,0,0,0,0,0,0.834985214418398,0.135087326202363,0,-0.0657657016397111,0,-0.500981518825253,0,0,-0.253540468596455,0,0,0.790143930475265,0,0,0,-0.421263620985557,0,0,0,0,0.621083596961625,0,0,0,-0.00341037497131434,0,0,0,0,0,0.16820867428798,0,0,0,0,-2.71869002174459,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0.0577365090460268,0,0,0,0,-0.0592904032292802,0,0,0,-0.0738282749182124,-8.67361737988404e-19,-0.035352049493409,0,0,0,0,0,0,0,0,0,-0.0649141007871883,0.094969390755638,0,0,8.67361737988404e-19,0,0,0,-0.134420766925661,0.0180343548452697,0,0,0,0.245228410694565,0,0.171310387827235,0,0,0.111670912109465,-0.0153546339213239,0.0317781201825187,0,0,0,0,0,0
MKreturn,0,0,0,-0.0242565333625052,0,-0.0329734784162168,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0329333664230737,-0.128561626691629,-0.0258247418674836,0,0,0,-0.0202914823027508,0,0,0,0.0400318668300169,0,0,0.0540178940563515,0,0,0,0,0,0,0,-0.0630941950153711,0,0,0,0,0.0085592140061839,0,0,0,0,0,0.0043533798581848,0.0282826096412681,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000363217718492288,0,0,0,0,0.000340758291336313,0,0,0.000114854857865376,0,0,0,0,0,0,0.0010487611696922,0,0,0,0,0,0,0,0,0,0,0,-0.000428023811830578,0,0.00045062998829159,0,0,-0.000416355046944225,0,-0.000965152213208655,0.000751191711070828,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0.0552810197208509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113605625029173,0,0.129144338428639,-0.0309291657180499,0,0,0,0,0,0,0,0,0,0,0,0,0.115702482486821,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.136959679552499,-0.0753285378734435,0,-0.0485889862890238,0,0,0,0,1.10240850355755,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0.0329140034495606,-0.0110795228656295,0,0,0,0,0,0,0,0,0,0.0146366234530551,0,-0.012471651207,0,0,0,0.00939736044270261,0,0,0,0.00837333878509924,0,0,0,0,0,0,0,0,0,0,-0.0250540033028385,0,0,0,0,0,0,0.0273505825534132,0,0,0,0.0076190287857899,0,0.00855522641527955,0,0,0.22933302613697,0,0
CarbonVol_Hubei,0,0,0,0,-0.0181373824933151,0,0,0,-0.004092692997142,0,0,0,0,-0.00341110481627748,0,0.0107786529237388,0,0,0,0,0,-0.00455209606297657,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,-0.00980687544192974,-0.000165293624555154,0,-0.00547428716303765,0,0,0,0,0,0,0,0.0142373754960302,-0.00717308784407539,0,0,0,0.0171023345167219,-0.00237802638417958,0.0101949434209272,0,0,0,0,0,0
