,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X601898.SH,X600660.SH,X600188.SH,X600019.SH,X601600.SH,X600547.SH,X600886.SH,X600585.SH,X600011.SH,X600795.SH,X000792.SZ,X600362.SH,X600489.SH,X600010.SH,X600111.SH,X600803.SH,X000708.SZ,X600027.SH,X002460.SZ,X000301.SZ,X600160.SH,X601991.SH,X600219.SH,X600426.SH,X000807.SZ,X000983.SZ,X601699.SH,X000786.SZ,X002466.SZ,X000630.SZ,X000408.SZ,X601168.SH,X600985.SH,X600176.SH,X002128.SZ,X600096.SH,X000933.SZ,X000877.SZ,X000883.SZ,X002353.SZ,X600352.SH,X600378.SH,X600612.SH,X600995.SH,X600863.SH,X600688.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000792.SZ,0,0,0,0.0747501995833797,0,0,0,0.181906774881961,0.0692053465814569,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0.279949206617405,0,0,0,0.0353037388784524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0.0417820985994767,0,0.0440516473658628,0,0,0,-0.0040591563589097,0.00922669851521739,0,0,0,0,0.0373285007562664,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0.0449402557960098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104354446962771,0,0,0,0,0,0,0,0.00497790239921469,0.0804275683555193,0,0.382141759969212,0,0,0,0,0.104510949075903,0,0,0,0,0,0,0,0,0,0,0,0.00320320376558037,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0.734014465419068,0,0,0,0,0,0,0,0,0,0,0,0.103213920713572,0,0,0,0,0.206065710002812,0,0,0,0,-0.216821646950851,0,0,0.221571752062463,0,-0.328515587223134,0,0,0,0.167187048164466,0,0,-6.7762635780344e-21,0,0,0,0,0.00512643830093198,0,0,0,0,0,0,0,0,0,0
X600010.SH,0,0,-0.0742727938869718,0,0,0,-0.0249071030591862,0,0,0,0,0,0,0,0,0,0,0,0.0470283553288387,0,0,0,0.00467951129591556,0.0668030437447441,0,0,0.004756668693039,0,0,0,0,0,0,0.0811221669186771,0,0,0,0,0,0,0,0.0158867289047912,0,0,0,0,0,0,0,0,0,-0.00485535224113536,0,0,0,0,0.0176046245189155,0,0
X600111.SH,0,-0.213023252875774,0,0,0,0,0,0,0,0.094922262062405,0,0,0,0,0,0,0,0.0498916131477376,0,0,0,0.0744361707418959,0.141694527284307,0,0,0,0,0,0,0,0,0,0.060745914222951,0,0,0.234227782183236,0,0,0,0,0,-0.0910811464264548,0,0,0,0.0256321939443479,0,0.261277166195439,0,0,0,0,0,-0.0222606156030805,0,0,0.0361980122699456,0,0
X600803.SH,0,0,0,0,0.151814138753798,0.163913123558866,0,0,-1.73472347597681e-18,0,0.326630460621294,0,0,0,0,0,0,0,0,0,0,0.0570523318142821,0,0,0.0133087273403667,0,0,0,-0.060940979837532,0,0,0,0,0,0,0,0,0,0.161676324820753,-0.0176054643125942,0,0.142571119628387,0,0,0,-0.00510018635364259,0.0131274059281787,0,0,0,0,0,0.106719863039653,0,0,0,0.00547145799862393,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,-0.146077746191961,0,0,0,0.0165355461000549,0,0,0,0,0,0,0,0.0647500254112233,0,-0.013049696079672,0,0,0.0891032696230499,0,0,0,0,0,0,0,0,0.159531854396613,0,0,0.136202117670483,0,0,0,0,0,0.0544528859020612,0.174422316024306,0,0,0,0,0,-0.0129912915956036,0,0,0,-0.0393968906546153,0,0
X600027.SH,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.824417511863011,0,0,0,0,0,0,0,0,0,0,0,-0.22169610248457,0,0,0,0,0,0.0736114439621922,0,-0.00509150304398181,0,0,0.180201520089805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0239090577986346,0.0456156945672588,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.109062499234973,0,0,0.179969366222862,0,0,0,0.448027581463027,0,0.00641949263376302,0,0,0,0,0,0,0,0,0,0,0.0824111605874934,0.424886286341129,0,0,0,0,0,0,0.0276137902926458,-0.0261662068801733,0,-0.211599215378215,0,0,0,0,0,0,0,0,0.0390446382183509,-0.0428833915944909,0,0,0,-6.11921351486508e-05,0,0
X000301.SZ,1.73472347597681e-18,0,0,0,0,0,0,0,0,-0.0881048808623448,-0.0451776557868063,0,0,0,0.0538104954740728,0,0,0,0,0,0.0364736604860555,0,0,0,-0.122893543342532,0,0,0.0173489810476946,0,0,0,0,0,0,0,0,0,0,0,0.192579585049253,0,0.116928471460566,0,0,0.271473153686925,0,0,0,0,0,0,-0.00962496936479411,-0.0173094568948027,0,0,0,0,0,0
X600160.SH,0,-0.0638802594957042,0,-0.450151584299383,-0.0350754497511181,0,0,0,0,-0.00350788669905754,0,0,0,0,0,0,-0.135247450346258,0,-0.339494916661001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188933719875937,0,0,0,0,0.629496508357665,0,-0.0561707839246604,0.802255990318167,0,0,0.146019147932168,0,0,0,0,0,0,-0.0615164552928817,0,0,-0.146677729398041,0,0
X601991.SH,0,0.10053969391692,0,0,0,0,0,0,0,0,0.222096789637187,0.0139658807681573,0,0,0,0,0,0,0,0,0,0.0249507088574038,0,0,0.0340064002663932,0,0,0,0,0,0,0,-0.0351166066432971,0,0,0,0,0,0,0,0,0.218298592813479,2.16840434497101e-19,0,0,0,0,0.0341566141904426,0.39056423796476,0,0,0,0.0647955950430477,0,0,0,-0.0176084043127778,0,0
X600219.SH,0,0,0,0,0,0,0,0,0.121142172013243,0.02778749068383,0,0,0,0,0.0833165192569252,0,0.0620499369854807,0,0,0,0,0,0,0,0,0,0,0,0.15406377884225,0,0,0,0,0.179908443598181,0,0.212948703430241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00129146871875667,0,0,0,0,0,0
X600426.SH,0,-0.0191974610105048,0,0.266643215986741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.115478735447145,0,0,0,0,0,0,0.145608520547318,0,0,0,0,0.203874458444376,0.288095037990938,0.240595565716457,0,0.0887488269418891,0,0,0,0,0.209379182041241,0,0,0,0,0,0.0388152436610727,0,0,0,0,-0.040799897537231,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0.263742068123765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0272445962808994,0,0.0378600495755707,0.124963608985615,0,0,0,0,0.216754011471789,0.0525907164931695,0,0.0162535602862673,0,0,0,0,0.0791477430459162,0,0,-0.051606151068666,0.0333348241755269,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0.0469609469236316,0,0,0,0,0,0,0,0,0,0,0,0,0.0484513350404729,0,0,0,0,0,0.127357972244415,0,0,0,0,0.314161033393627,0,0,0.0502736440469764,0.0648543125961589,0,0.069795836886105,0,0.0116232478967842,0,0,0,0,0,0,0,0,0,0,0,0,-0.0267238391767478,0.00577993940401803,0,0,0,0.0203925062740152,0,0
X601699.SH,0,0,0,0,0,0,0.249661803875626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00450407966271732,-0.0545537650154249,0,0,0,0,0,0,0.19666933655039,0,0.00312259175522064,0,0,0,0,0,0,0.0307398872671865,0,0.235622700225588,0,0,0.0873790050726093,0,0,0,0,0,0,0,-0.0701252813008727,0,0.067413453338649,0,0,0.0145058859063349,0,0
X000786.SZ,0,0,0,0,0,0.428831913337856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.290153651294859,0,0,0,0.0992938143307545,0,0.071646297367973,0,0,0.083550359316115,0,0,0,0,8.67361737988404e-19,0,-0.0575413294177221,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,-0.0152275103001848,-0.132466466151157,0,0,0,0,0,0,0,0,0.121073799400058,0,0,0,0.776552204830075,0,0,0,-0.0541957366857376,0,0,0,0,0,0,0,0,0,0.00505396498077481,0.160710907837207,0,0,0,0,0,0,0,0.0488484625175315,0,0,0,0,0,0.0306936090144812,0,0.0295711890422651,0,0,-0.0157598423960697,0,0
X000630.SZ,0.0149523733105822,0,0,0,0,0,0,0,0,0,0,0,0.0684106672370424,0,0,0.223108689085784,0.099937802708024,0,0,0,0,0.0417863376296127,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189170334853133,0,0,0,0,0.143583317362234,0.0232921654466538,0,0,0,-0.00412601015715946,0,0,0,0.171001360273768,0,0,0,0,0,0,-0.0190243082387749,0,0
X000408.SZ,0,0,0,0,0,0,0.0077930251669927,0,0,0,0,0,0,0,0.0931991792356685,0.139935634560655,0,0,0,0,0,0.0323105459575671,0,0,0.0580221133771494,0,0,0,0.0754240891931931,0,0,0,0,0,0,0,0,0.0157900550696497,0,0.139884267815291,0.111373946014519,0,0,0.155745527861478,0,0,0,0,0,0,0,0,-0.0670238431402275,-0.0229013091748261,0,0,0.0612299441031595,0,0
X601168.SH,0,0,0,0,0,0,0,0,0.372646671179709,0,0,0,0.0334735954582997,0,0.0281410828150553,0.465640287247199,0.00958817911803407,0,0,0,0,0.100411595231115,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0.180086084549513,0.0158654423542509,0,0,0,0,0.102715674820044,0,0,0,0,0,0,0,0,0,0,0.0816953405517385,-0.0325301745718035,0,0,0,0,2.71050543121376e-20,0,0
X600985.SH,0,0,0,0,0,0,0.253616049100475,0,0,-0.0721107089770723,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0223977878138399,0.111189940815126,0,0,0,0,0,0,0,-0.00263983810687167,0,0,0,0,0,0,0,0.223136327909142,0,0,0,0,0.0416829351558652,0,0.0642429958158256,0,0,0,0,-0.016382566882648,0,0,0,0.0124455280476854,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000706172820813414,0,0,0.0186297394602328,0,0.0672569721824414,0,0,0,0,0,0,0.271323462259872,0,0,0,0,0,0,0,0,0,0.053545912112972,0,0.246473597430153,0,0,0,0,-0.22337863927751,0,0,-0.00868020788490181,0,0,0,0,-0.0187012971215493,0,0
X002128.SZ,0,0,0,0,0,0.30018491879705,0,0,0.185809565269323,0,0,0,0,0,0,0,-0.0775432349507432,0,0,0.264637638693067,0,0,0,0,0.0992631327454387,0.108513539287135,0,0,0,0.206331144445921,0,0,0,0,0,0,0,0,0,0,0.158584974382222,0,0,0,0,0,0,0,0,0,0,0,-0.0110892409218815,0,0,0,0.013029153998188,0,0
X600096.SH,0,0,0,0,0,0.0589928649904305,0,0,0,0.0784521795389098,-0.162095353663429,0.0425184348440879,0,0,0,0,0,0,0,0,0,0,0.023342771766618,0.20579499878557,0,0,0,0,0,0,0,0,0.0360044742917144,0,0.123304607985471,0.142405011191129,0,0,0,0,0,0.0269405058108202,0,-0.0123588401697252,0,0.185327975951066,0.087277617678831,0.0954616430519332,0,0,0,0,0,-0.0576642954043831,0,0,-0.0494082127854902,0,0
X000933.SZ,0,0,0,0,0,0,0.00713429032156843,0,0.0730464081768015,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0691686933844021,0,0.0991049087598435,0,0,0,0.236197785123174,0,0.59349650255078,0,0,0,0,0,0,0,0.0265904649983171,0,0,0,0.0145449537093709,0.18816576099098,0,0,0,0,0,0,0,0,0.0576799159285345,8.67361737988404e-19,0,0,-0.0242249193923755,0,0
X000877.SZ,0,0,0,0,0,0,-0.0812550513337148,0,0,0.0586617047774745,0,0,0,0,0,0,0.0785955600991705,0,0,0,0,0,0,0,0.138791948718506,0,0,0,0,0,0,0.0613053620719504,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139952863754043,0,0,0,0,0,0,0.241697842051453,-0.0480895390334106,0,0,0.0361765022312172,0,0
X000883.SZ,0,0,0.130622561734157,0,0.272882214917353,0,0,0,0.22596161911833,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0787134777346994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0352360482035688,0,-0.0777818648411233,0,0,0,0,0.261770303290026,0,0,0,0.0968355550508112,0,0,0,-0.0543343965832671,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,-0.0450035664852065,0,0,0,0,0,0,-0.120913755591002,0,0,0,0,0,0,0,0,0,0,0.519948427928666,0.0666874896732614,0,0,0,0.295662906777784,0,0.0997456536289779,0,0,0.0222571666915046,0,0,0.0435596407651179,0,0,0,0,0,0,0.11275114544622,0,0,0,0,0,0.0705541773974191,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0282053598205374,0,0,0.149891156713347,0,0,0.0728125193554712,0.0958781882148101,0,0,0,0,0.0133116483504828,0,0,0,0,0,0,0,0,0,0,0.0318025954376566,0,0.0221786061496152,0,0,0,0,-0.0713784539474265,-0.0012223041414179,0,0,0,0,0.0189299194200728,0,0
X600378.SH,0,0,0,0,0,0,0.139316965725597,0,0.367487199055679,0,0,0,0,0.06835110968953,-0.0732227283528092,0,0.0187195078973503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244923092242364,0,0,0,0,0,0,0,0,0,0,-0.175086416553945,0,0,0,0,0,0.194884889843832,0,5.42101086242752e-20,0,-0.10770717934471,0,0,0.139841378630892,0,0
X600612.SH,0,0,0,0,0,0.0706203770264021,0,0,0,0,-0.0549329167107582,0,0,-0.0713916765964895,0,0,0,0,0,0,0,0,0.0468589787657401,0,0.172408926650133,0,0,0,0,0,0.00253322102298727,0.261458840038991,0,0,0,0.0191665536382735,0,0,0.0763044009241039,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0276686430479807,-0.0187011469353585,0,0,0.0173167543948762,0,0
X600995.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.109007188635011,0.0418653688450306,0,0,0,0.0312264336259489,-0.00559997163304694,0.287367712014666,0,0.226055723401257,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0868403393242521,0.0544587176458761,-0.0263898087239093,0.108543539930383,0,0,0.0213239476438344,0,0,0,0,-0.113106211592622,0.103151819830698,-0.0323115152589357,0,0,0,0.0611593330932593,0,0
X600863.SH,0.053580751118438,0.0678790971462015,0,0,0.0301857677516652,0,0.00569420849090727,0,0.0494395601582612,0,0,0,0,0.202689908681597,0,0,0.0349521533227962,0,0,0,0,0.0803245213250993,-0.00329648001331285,0,0,0.0616163789647077,0,0,0,0,0,0,0,0,0,0,0,0,0.144608538256927,0,0,0,0.0915804265768818,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0181570679617119,0,0
X600688.SH,0,0.179139097786182,0,0,0,-0.0485815141904343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,-0.0554829356255652,0,0,0,0,0.0979577525711736,0,0,0,0,0,0,0.0771892559483915,0,0.0751529923572674,0,0,0,0,0,0,0,0,0,0.0389170204344024,0.00688543887586555,0,0,0,0.0400118116484312,0,0
Change_TY3M,-0.104178110901558,0,0,0,0,0.0401549621725022,0,0,0,0.151467787500268,0,-0.025209906221552,0,0,0,0,0,0,0,0,0,0,-0.108609426928773,0,0,0,0,0,0,0,0,0,-0.062492569952052,0,0,0.0223735906770605,0,0,0,0.0146869135479029,0,-0.0513884260384155,0,0,0,0,0.181149757005757,0,0,0,0,0.0260684180745678,-0.0869884985440179,0,0,0,0.0292563292359657,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0.107195612558271,0,0,0,0,0,0,0,0,0,0.114471092769972,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0.23743171503982,-0.739485947985704,0,0,0,0,0,0,0,0,0,0.0380618765315847,0,0,0,0.267766630948545,0,0,-0.229638722687599,0,0.432033836746297,0,0,0,-0.117228967343627,-2.23749199462018,0
TED,-0.340218030033528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0715999969653984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225377405044999,0,0,0,-0.385397143194858,0.567673525441545,0,0.126488267613837,0,0,-0.224385354754185,0,0
RealEstate_excess,0.0133352784530798,0.0108757104421023,0,0,0,-0.0815470859562873,0,0,0,0,0,0,0,0,-0.141549417972946,0,-0.064266070635164,0,0,0,0,-0.0266284233667078,0,0,0,0,0,0,-0.00130018098430027,0,0.124875424858257,0,-0.0180311032724775,0,0,8.67361737988404e-19,0,0,0,0,0,0.0423527160536514,0,0,-0.338609999948082,0,0,0,0,0,0,-0.0310452809854236,0.0272969178007703,0,0,0,0.0349157435326043,0,0
MKreturn,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,-0.11218599920207,0,0.0216011457024933,0,0.0155253920992432,0,0,0,0,0,-0.0294728040633183,0.0381825162543542,-0.0821022421786003,0,0,0,0,0,0,0,0,0,0,0.0412919722157511,-0.0228315707359724,0,0,0.00488448660541354,0,0.0161362777769901,0,0,0,0,0,0,0,0,0,0,-0.0387739790804657,0.152951683762019,0,0,-0.0432502713546386,0,0
MKvol,0,0,0,0,0,0,0,0,-0.000191640038438681,0,0.000955426750482589,0,0.00245221699213203,0,0,0,0.00144083033042946,0,0,0,0,-0.00151071430426867,0,0,-0.00019109730987201,0,0,0,0,0,0,0,0,0,0,0,-0.000116687562219015,0,0,0,0,0.000260036382124764,0,0,0,-0.00137553871966315,0,0,0,0,0.00233994623545248,0,0.000126134445727568,0,0,0,-0.00352692604509276,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0.289507383533545,0,0,-1.79060876823166,0,0,0,0,0,0,0,0,0,0,0,-0.0204907906272993,0,0,0,0,0,0,-0.261923462329238,0,0,0,0,0,-0.698713194448516,0,0,0.606342534628053,0,0,0.921294985302621,-0.179322205648671,-0.529267370470912,0,0,0,0,0,0,-1.17347275574458,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0136017289786347,0,0,0,0,0,-0.0012907224986998,0,0,0,4.33680868994202e-19,0,0,0,0,0,-0.113092107839248,0.00874388848333655,0,0,0,0.0148388390216999,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0.00626355865167391,0,0,-0.00476439632244261,0,0,0,0,0,0,0,0,0,0,0,0.00012086442125717,0,0,0,0,0,0,0,0,0,0,-0.00280193426461809,0,0,0,0,0,0,-0.00488848620918639,0.00147574482407624,-0.000308698817748005,0,0,0,0,0,0,0,0,0,-0.023521861950145,0.00579163466124975,0,0,0,0.0144827729797024,0,0
