,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600585.SH,X600019.SH,X600011.SH,X002460.SZ,X002466.SZ,X000792.SZ,X601898.SH,X600547.SH,X601600.SH,X600111.SH,X000708.SZ,X600660.SH,X000301.SZ,X600010.SH,X002271.SZ,X600886.SH,X000877.SZ,X600426.SH,X600362.SH,X600795.SH,X601699.SH,X600176.SH,X600803.SH,X601991.SH,X600027.SH,X000983.SZ,X600489.SH,X000807.SZ,X000786.SZ,X600995.SH,X600160.SH,X000629.SZ,X600378.SH,X002080.SZ,X000933.SZ,X600219.SH,X000408.SZ,X600096.SH,X000723.SZ,X000932.SZ,X300037.SZ,X600688.SH,X600157.SH,X000630.SZ,X000683.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600362.SH,0,0,0,0,0.0854299059343086,-0.0926311400628782,0,0,0.0140361736770172,0.0461027908739644,0,0,0,0.322377983294072,0,0,0,0.0430815034110737,0,0.0858219682010088,0,0,0,0,0,0,0,0,0,0,0,0,0.0733904145237569,0,0,0,0,0,0,0,0,0,0,0,0,0.0940313174247445,0.0717464578611297,0,0.0630287683761719,0,0,0.00894046827473052,-0.0356163311871422,0,0,0,0,0,0
X600795.SH,0,0,0,0,0.0388859249753548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10151253063961,0,0,0,0,0.108767429225437,0,0.230699886418563,0,0,0,0,0.26380984644969,0,0,0.0772384561720735,-0.168917206824962,0,0,0.135007430837688,0,0,0,0,0,0,-0.0624408134091858,0.151646564530994,0,-0.0487671189172237,0.0204350349199582,0.221520458857678,0,0,0,0,0
X601699.SH,0,0,0,0,0.0238946532405305,0,0,0,0,0,0,0,0,0,0,0,-0.447602299486478,0,0,0,0,0,0,0,0,0,0,0.0679448342059174,0,0,0.877211301872793,0,0,0.145308650799586,0,0,0,0.0401110081094111,0,0,0,0,0,0,0,0,0.0531748341139635,0,0,0,0,0.00959228430793546,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,-0.0421137650064638,0,0,0,0,0.0376824561941668,0.0724601904754959,0,0,0,0,0,0,0,0.083300064377954,-0.180974819712431,0,0,0,0,0,0,0,0,0.0736941437423609,0,0.107523619319252,0,0,0,0,0,0.0494628103342441,0,0,0.0441499016968328,0,0,0.118172144929554,0,0,0,0.224053131251887,0,0.0555988937570285,-0.0280748943305135,0,0,0,0,0,0
X600803.SH,0,0,0,0,0.165965719734843,0,0,0,0,0,0,0.0147612336545615,0,0,0.142466755730947,-0.207625077703815,0,0,-0.0744421606573321,0,0,0,0.163332874920114,0,0,0.0853113017373598,0,0,0,0,0,0,0,-0.0294368915743838,0,0.108373482466704,0,-0.0350407047164867,0,0,0,0,0,-0.034650820644604,-0.138364393106312,0,0,0,0,-0.0691141105053161,0,0.0157303001093851,-2.16840434497101e-19,0.381656113578877,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0.0114228267074953,0,0,0,0,0,0,0.154468238658775,0,0,0.0536247643019,0,0,0,0,0,-0.00215434401475831,0,0.299343919129297,0,0,0,0,0,0,0.0340826034411528,-0.015625624010492,0,0.0209311003848064,0,0,0,0,0,0,0,0,0,0,0,0.0133381697861136,0.00254677215289527,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0.527991690021586,0,0,0,0,0,0,0,0,0,-0.00573087204416932,0,0,0,0,0,0,0.509137886763317,0.116415020803658,-0.0343992231041311,0,0,0,0,0,0,0.0462704973092426,0,0,0,0,0,0,0,0,0.0343932760093332,0,0,-0.00484245897070034,0,0,0,-0.0637674379729459,0,-0.0198313776161307,0,-0.202703286036584,0,0,0,0,0
X000983.SZ,0,0,0,0,0.0100874738043874,0,0,0,0.223545295471422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.461301571157644,0,0.193139273287754,0,0,0,0,0.111410602432361,0,0,0,0,0,0,0.271567751357677,0,0,0.10890774389646,0,0,0.219649450378882,0,0,0,0,0,0.0404826384751112,0.000542117417962321,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0.0796261482880379,0,0,0,0,0,0.552842899316474,0.0936062163636481,0,0,0,0,0,-0.010452671236471,0,0,0,0,0,0,0.0886238253969433,0,0,0,0,0,0.0365752568284113,-0.0975228747122631,0,0,0,0,0,0,0,0,0,0,0,0.0467855106452424,0,0,0,0,0,0,-0.0101149483563241,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0406071681535503,0,0,0,0.030508177046625,0,0,0,0,0,0,0,0,0,0.120954008987793,0,0,0.00278340934176999,-0.0182943824842487,0,0,0,0,0,0,0,0.369812011375312,0,0,0,0,0,0,0,0,0.358806913214264,0,-0.0492417706153619,-0.00347041141069188,0.031115776943854,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0387421950182514,-0.0642617754958258,0,0,0,0,0.0106529011657959,0,0,0,0,0,0,0.216833423490362,0,0,0,0.130183338422188,0,0.0613503111128974,0,0,0,0,0,0,0,0,-0.201913667709145,0,0,0,-0.0586540490044546,0,0,0,0,0,0.0726300976739534,-0.061048978000135,0,0,0,0,0,0
X600995.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139583719562861,0,0,0,0.0140092310077426,0,0.0826910993544017,0,0,0,0,0,-0.00817438930853167,0,-0.016871775350086,0,0.0791901779309275,-0.0145709240900194,0,0,0,0,0.215893387166533,0,0,0,0,0,0.0279754445249075,0,0,0,0.0203258634489926,0,0,0,0,-0.110447442676631,-0.0191330036216165,0.0169923562818188,0,0,0,0,0,0
X600160.SH,0,0,0,0,0,0,0,0,0,0.0363330300086961,0,0,0.225018265661336,0,0,0,0.0585713909091333,0,0,0.00599415023089708,0,0.00208090050747875,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0.319306701608313,0,0,0,0,0,0.052098081738905,0,0,0,0,0,0.0643992092842361,0,0,0,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0.0510111217206974,0,0,0,0.0104835626447074,0.359843551472818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00756561106628973,0,0,0,0,0,0,0,-0.0164451839250729,0,0,0,0,0.0772662325319781,0.09323069055773,0,0,0,0,0,0,-0.0302943301688836,-0.0403875934825502,0.0712803976167412,0,0,0,0,0,0
X600378.SH,0,0,0,-0.283268970318621,0,0,0.0683516936139097,0.212175714674814,0,0,0,0,0,0,0,0,-0.122809646333027,0,0,0.0974363129437632,0,0.0351346486698935,-0.181554391557184,0.315852652673117,0,0,0,0,0,-0.237030089104423,-0.313150405779458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199587046907759,0.0577665504469762,0.00524370572539801,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0,0.174097520754685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.135473855860983,0.424882444457165,0,0.118471033615358,0,0,0,0.0462865902248101,0,0.0756144485568391,0,0.0698665560217421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0130873201938134,-0.0141919020421215,0,0,0,0,0,0
X000933.SZ,0,0,0,0,0,0,0,0,0,0,0,0.141084000666954,0,0,0,0,0,0.0486129875996799,0.14160805193239,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.607266409935764,0,0,-0.0752100709877225,0.132017904109576,0,0,0,0,0,0,0,0,0,0,0,0,0.084570872978846,0,0.00809358140219273,0.00535511559082861,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0.0392863130220258,0,0,0,0.0607837988152341,0,0,0,0.061370170562267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219078515722665,0,0,0.0629076610048892,0.015881754977544,-0.0784971163760943,0,0,0,0,0,0,0,0.0152253991383118,0,0,0,0,0,0,0,0,0,0,0,0,0
X000408.SZ,0,-0.277353619302167,0,0,0,0,0,0,0.325677854296409,0.111521463920258,0,0,0,-0.0376707706019376,0.110011725896664,0,0,0.0587816140535757,0,0,0,0,0.0383580129968867,0,0.216573238594498,0,0,0,0,0.00614012003769881,0,0,0,0,0.0170150984353999,0,0,-0.0108204735165627,0,0,0,0,0,0,0,-0.0670001060751395,0,0,0,0,0,0.0688897312982588,-0.0683689590012959,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,0,0,0,0,0,0.0190189956432646,0,0,0,0,0,0.211244754662571,0,0,0,0.175962718581371,0,0,0,0,0,-0.0894273499933542,0.00607425229496485,0,0.202598347281827,0.0589533017532975,0.070633636228138,0,0,0,0,0,0.0962900702108067,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041430556553598,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.249563467109669,-1.0842021724855e-19,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.031217736940592,0,0,0,0.284273812279637,-0.0334287244541668,0.0358155359414965,0,0,0,0,0,0,0,0,0,0,0,0,-0.00419880248875359,1.0842021724855e-19,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0,0,-0.119807481018889,0.370837524528738,0,0,0,0,0,0.000813819866689304,0,0.149563444944519,0,0,0,0,0,0,0,0,0,0.0608160403855414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0567281187086163,-0.0433887221711848,0,0,0,0,0,0
X300037.SZ,0,0,0,0,0,0,0,0,0,-6.25853203047022e-05,0.300489156897385,0,0,0,3.46944695195361e-18,0,0,0.105220937270062,0,0.0422026284238306,0,0,0,0,-0.050080484439908,-0.0360083376246501,0.286998689249014,0.113447478657118,0,0,0,0,0,0,-0.163733806688055,0,0,0,0,0,0,0,0,0,-0.357748842312754,0,0,0,0,0,-0.0401943493458193,0,0.00341627983528624,0,0,0,0,0,0
X600688.SH,0.195009025463737,0,0,0,0.0214283415086355,0,0,0,0,0,0.0256735450446508,0.0559432351704462,0,0,0,0,0,0.0227687266660258,0,0.0806066559258809,0,0,0,0.00926002043197609,0,0.0484912503562023,0,0,0.136480551481444,0.0221871538459603,0,0,0,0,0,0,0,0.0992575826629787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019477208451251,0,0,0,0,0,0
X600157.SH,0,0,0,0,-0.0190572976780632,0,0,0.0631867635984035,0,0,0,0,0,0,0,0,0,0,0,0.0468305947961064,0,0,0,0,0,0,0,0,0,0.0150056604046111,0,-0.00661242030109148,0,0,0,0,0.156769118327504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00952571529335347,0,0,0,0,0,0
X000630.SZ,0,0,0,-0.0814905822008297,0,0,0.131269551628039,0,0,0,0,0,0.0162711966442833,0.311046033281324,0,0,0,0,0,0.419993204561269,0,0,0,0,0,0.0685668872173224,0,0,0,0,0,0,0,0,0,0,0,-0.243944801326631,0,0,0,-0.0135684951489766,0,0,0,-0.0524165350302026,0,0,0,0,0.361663493534912,0,0.0169361527074407,0,0,0,0,0,0
X000683.SZ,0,0,0,0,0,0,0,0,0.0812341943552692,0,0,0,0,0.0557687028110146,0,0,0,0.0330244534204017,0,-2.16840434497101e-19,0,0,0,0,0,0.232490234884173,0,0,0,0.0825836750549283,0,0,0,0.0186152766351033,0,0.0298397928716552,0.0757724909164545,-0.0322640317291759,0,0,0,0,0,0,0,0.242867031492135,0,0,0,0,0,-0.0277712744491978,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0.0739709774723736,0,0,0,0,-0.107479047099044,-3.46944695195361e-18,0,0,0,-0.169912891164028,-0.0420605312811929,0,0,0,0,0,0,0,0.0893843207465524,0,0,0,0,0,0,0.154497882312408,0,0,-0.275329405224102,0,-0.299438120070744,0,0.025261197749035,0,0,0,0,0,0,0,0,0,0,0.274150489379025,0,0,0.117457602789086,-0.169910329925896,0,0,0,0,0,0
Slope,-0.357141245038831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.323982089758423,0,0,0,0,0,0.00399593698373608,0,0,0,0,0,0,0,0,0,0,0,0,0.349127292864891,0,0,0,0,0,0,0,0.798640421731165,0,0,0,1.97573705784552,0,0
TED,0,0,0,0,0.0648714867716691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.853009430241032,0,0,0,0,0,0,0
RealEstate_excess,0.021196423403381,0,0,0,0.21342353219024,0,0,0.030018059602217,0,0,0,0,0.0593213685509827,0,0,0,0,0,0,-0.171707733866203,0,0,-0.000195810803779659,0,0,-0.0491287712771202,0,0,0,0,0,0,0,0,-0.0543714350395321,0,0,0.0166647782076993,0,0,0,0,-0.13107164163435,0,0,0,0.0332567496640042,0,0,0,0,0.0160022367696491,-0.0105556305989634,0,0,0,0,0,0
MKreturn,0,-0.0650126797168347,0,0,0,0,0,0,0,0.122661897770645,0,0,0.0289451667598524,0,-0.0253812835363832,0,0,-0.00553624825742195,0,0,0,0,0,0,0,0,0.0305902351269625,0,0,0,0,0,0,0,-0.16621770135073,0,0,-0.0189435873768741,0.0376619113099388,0,0,0,-0.00496014473858044,0,0,0,0,0,0,0,0,0.0212250244886444,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0031992245326605,0,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0.0473417340330016,0,0,0,0,0,0,0,0,0,0,0.0203323324979371,0,0,-0.00837465275043255,0,0,0,0,0,0,0,0,0,0,0,0.0236837313377271,0,-0.0184944091493535,0,0,0,0,0,-0.00216530461071908,0,0,-0.0236864770540781,0,0,0.0855909072813163,-0.0879333007362858,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0.00400722327577433,0,0,0,0,0,0,0,0,0,0,0,0,0.000237957864150025,0,0,0,0,0,0.00545567448608958,0,0,0,0,0,0,0.00150456036522398,0,0,0,0,0.00598713322877785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0329293048925074,-0.0337746933582833,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000722669845283154,0,0,0,0,0,0
