,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600011.SH,X600309.SH,X600010.SH,X601898.SH,X600547.SH,X601991.SH,X601600.SH,X600688.SH,X600660.SH,X600188.SH,X600886.SH,X600795.SH,X600362.SH,X600027.SH,X000898.SZ,X601992.SH,X600111.SH,X600176.SH,X002466.SZ,X600516.SH,X600299.SH,X002460.SZ,X000709.SZ,X000629.SZ,X600808.SH,X600219.SH,X600352.SH,X000825.SZ,X600801.SH,X601158.SH,X300072.SZ,X000786.SZ,X000553.SZ,X600489.SH,X002075.SZ,X002110.SZ,X000883.SZ,X600583.SH,X600339.SH,X000408.SZ,X000792.SZ,X601699.SH,X000301.SZ,X000630.SZ,X000539.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0.218629020882789,0,0.109341648520099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.246761586071349,0,0,0,0.324680536298405,0,0,0,-0.00621911143744797,0.0785751495126912,0,0,0,0,0,0
X600028.SH,0.126134974486808,0,0,0,0.367955328106534,0.0725329764541213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198279763048154,0,0,0.136041321642628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0639169453169406,0.132286618153001,0,0,0,0,0,0,-0.117257018930802,0,0.00295202948174177,0,0,0,0,0,0
X601088.SH,0.164691731801116,0,0,0,0,0,0,0,0,0.027719933361514,0,0,0,0,0.165717142352055,0,0,0,0,0,0,0,0,0,0,-0.130106238249104,0,0,0.0240993155342687,0,0,0,0,0,0,0,0,0,0,0,0.184943793180743,0,0,0.0197675619350725,0.157307383587724,0,0,0.0167345476507674,0,0,0,0.0122368744814281,-0.050941098489538,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0.0206505859970873,0.118103282877228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0177968759106966,0,0,0,0,0.0336180335560503,0.0720683764239947,0,0,0,0.524029487120161,0,0,0,0,0,0.0223538195154345,0,0,0,0,0.00423228642712491,0.198773519923748,0,0,0,0,0,0.0161216762814662,0,0,0,0,0,0,0
X600019.SH,0,0.0824874339833785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.618882020927042,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0419902061132936,0,0,0.0587394823489758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0179530572876782,0.0102555490562985,0,0,0,0,0.0121643288586543,0
X600011.SH,0,0,0,0.0520103061232178,0,0,0.0100530198580431,0,0,0,0,0,0,0.0411186481754058,0,0,0,0,0.671111800809262,0,0,0,0,0.118391176445735,0,0,0.00226411852070255,0,0,0,0,0,0,0,0,0,0,0,-0.222283301824582,0,0,0,0,0,0,0.0252369961479069,0,0,0,0,0,-0.00721000964775739,0.0646957425815694,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.255742149505035,0,0,0,0,0,0,0.0201946874852593,0,0,0,0,0,0,-0.296959246479261,0,0,0,0.0995678111720428,0,0,0,0.0961071676855351,0,-0.397760477034338,0,0,0,0,0,0.0478281638812334,0,0,0,0,0,-0.205331361396749,-0.0944567183316862,0.134117781668007,0,0,0,0,-0.400308426015652,0
X600010.SH,0.0520644620699231,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0795856247460916,0,0,0,0.0361381542898725,0,0,0.32794124934365,0,0.105949159445323,0,0,0,0,0.083452766712882,0.0242279076178193,0,0,0.00365720168570329,0,0,0,0,0,0,0.0194152789250941,0.0708247843097177,0,1.38777878078145e-17,0.0272879437133229,0,0,0,0,0,0,0,0,-0.0177735784822913,0,0,0,0,0,0
X601898.SH,0.160470047147117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0414131894050854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193893616153347,0,0.172927838020924,0,0,0.0769524013126395,0,0,0,0.193411635351354,0,0,0,0,-0.0160425824683343,0,0,0,0,0,0
X600547.SH,0,0,5.42101086242752e-20,0,0,-0.0704922923295785,0.0741865740339015,-0.0234376406102655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.256116408557046,0,0,0,0,0,0.565704516890409,0,0,0,0.0292710613020728,0,0,0,0,0,0,0,0,0.013091847688595,-0.00467809151101263,0,0.0542465035106009,0,0,0,0
