,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600011.SH,X600019.SH,X600010.SH,X601898.SH,X601991.SH,X600795.SH,X601600.SH,X600188.SH,X600886.SH,X600362.SH,X600111.SH,X600027.SH,X600688.SH,X600583.SH,X601992.SH,X600309.SH,X600352.SH,X000792.SZ,X601158.SH,X000709.SZ,X000898.SZ,X600157.SH,X600660.SH,X600547.SH,X600008.SH,X600489.SH,X002353.SZ,X000539.SZ,X000027.SZ,X000629.SZ,X600021.SH,X600808.SH,X000831.SZ,X000630.SZ,X000825.SZ,X600549.SH,X600219.SH,X600578.SH,X002470.SZ,X600307.SH,X600315.SH,X000060.SZ,X601699.SH,X002075.SZ,X600098.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601600.SH,0,0,0,0,0,0,0,0.186631568134111,0,0,0,0,0.10947026066722,0,0.330983035492881,0.163574302781633,0,0,0,0,0,0,0,0.0958259213757523,0,0,0,0,0,0,0,-1.73472347597681e-18,0.0346226244931407,0.140067978951304,0,0,0,0,0,0,0.0466260499754101,0,0,0,0,0,0,0,0.00966645538713933,0,0,0.0289665862506184,0,0,0,0,0,0
X600188.SH,0.128710242912817,0,0,0,0,0,0,0,0,0,0,0,0.193403738164644,0,0,0,0,0,0,0,0,0.140061567682386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245074762217062,0,0,0,0,0,0.186386977496271,0,0.0225438537094095,0,0,0,0,0,0.0275742009766199,0,0,0,0,0,0
X600886.SH,0.0981171780225629,0,0.284529016751551,0,0,0,0,0,0.359554056823479,0.0613664295617673,0.0253951521518512,0,0,0,0,0,0,0,0,0,0,0,0,0.0761087505815625,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,-0.0612703793912213,0,0,0,0.0573222126047377,0,0,0,0,0,0,0.0045179613449361,0.0572998692237098,0,0,0,0,0,0,0,0,0
X600362.SH,0,0.0442759890140265,0,0,0,0,0.142091651425824,0,0,0,0.0383674559686972,0,0,0,0,2.71050543121376e-20,0.119461569915152,0,0,0,0,0,0,0.00174733905985467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195010337566089,0,0,0,0,0,0,0,0,0,0,-0.0116249377323556,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0.00880247862566091,0,0.187212505929555,0,0,0,0,0,0,0,0.0201726674055743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117265953843977,0.0336792448081004,0,0.147679038950358,0.0106327754447327,0,0.135599942001231,0,0,0,0,0,0,0,0.0466670366474208,0,0,0,0.0767582826353981,0,0,0,0,0,0
X600027.SH,0,0,0,0,0.160886150808904,0,0,0,0,0.545018682851677,0.0971461059697641,0,0,0,0,0,0,0,0,0,0,0,0.0273264035415328,0,0,0,0,0,0,0,0,0,0,0,0.067841753875082,0,0,0,0,0,0,0,0,0,0,0,0,0.103045993847783,0,0,0.113568642704167,-0.0114148247320543,0,0,0,0,0,0
X600688.SH,0.0985672186886644,0,0,0.0884385020628473,0,0.0218773533830937,0,0,0,0,-0.105909529261632,0,0.1129905792713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120965706272481,0,0,0,0,0,0,0,0,0.510898857293455,0,0,0,0.0755011404987163,0,0,-0.0569726405241653,-0.0457728975258302,0,0,0,0,0,0
X600583.SH,0,0,0,0.119654444086548,0,0,0.187803959672517,0.042176243161135,0.0775837916144699,0,0.144540926455253,0,0.0281045900748476,0,0,0,0.00732836707041546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105307851598095,0.129816541545991,0,0,0,0,0,0,0,0,0,0.00293358600042052,0,0,0,0,0,0
X601992.SH,0.0398072014822324,0,0.0737381045587409,0.00296277719599572,0,0.173031924126438,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0.0208434126325948,0.11280023352351,0,-0.0112638721075788,0.101500083471462,0,0,0,0.187609524682959,0,0,0.0395012740198353,0,0,0,0,0,0,-0.00901729589053387,0,0.0791347480995323,-3.46944695195361e-18,0,0,0,0,0.0449384221945676,0,0,0,0,0,0,0,0,0.0565829940706471,0,0,0,-0.0665526982365203,0,0
X600309.SH,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0.0803370998151927,0,0,0,0,0,0.139227833538984,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0.210618403583772,0,0,0,0,0,0,0,0,0.147559106539428,0,0,0,0.146863758670121,0,0,0,0.00385261102068475,0,0,0.0843266002927543,0,-0.00330172274915903,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0.222778560256015,0,0,0,0,0,0,0,0.00594416604633072,0,0.183272596330667,0,0,0,0,0,0.115772280733492,0,0,0.228686316653543,0,0,0,-0.186865071108189,-0.0847651444277277,0,0,0,0,0,0,0.139240723648075,0,0,0,0,-0.00159252504289355,0,0,0.193289078668593,-0.00530373442144923,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0.128178087644739,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0681970640592266,0,0,0,0,0,0,0,0.00516540154313342,0,0,0,0,0.268160764479539,0.0758995424102099,0.0158569150213514,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.0253429477747788,0,0.0317925622240684,0,0,-0.0586106367365552,-0.0318739301214788,0,0,0,0,0,0
X601158.SH,0,0,0,-0.128186026493453,0,0,0.115517035879995,0,0,0,0,0,0,0,0,0.0220690794590254,0,0,0,0,0,0,0,0,0,0.0728269115291497,0.109590280690682,-0.0378315783455579,0.384656258788046,0,0,0,0,0,0,0,0,0,0,0,0.004997948796824,0.167797664612547,0,0,0,0,0,0.106411410977427,0.0248711733414746,0,0.0538920794023036,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0.026821609338981,0,0,0.0901914346655957,0,0,0,0,0,0,0.169276671872842,0,0,0,0,-0.0207286274871095,0,0.0585205267761003,0,0.578424975572516,0,0,0,0,0,0.0331579480014947,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.0200930518815469,0,0,0,0,0,0,0,0,0,0
X000898.SZ,0.0223454170790013,0,0,0,0.144968594272949,0.10368216321127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104477676391882,0,0,0,0,0.0240424161449766,0,0,0,0,0.123901312786942,0,0,0,0,0.381174417335138,0,0,0,0,0,0,0,0,0,0,0,-0.0498906845974279,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0.0461159183192639,0,0,0,0,0,0,0,0,0,0,0.102761693848888,0,0,0,0,0,0,0,0,0,0,0.0791626969081684,0,0,0,0.113676494179599,0,0,0.0233663483447646,0,0,0,0,0.109603146296096,0,0,0,0,0,0,0,0,0,0.00799621018063583,0,0,0,0,-0.0675364243613355,0,0
X600660.SH,0,0,0,0,0,0.0379756876479342,-8.67361737988404e-19,0,0,0,0,0,0.192667902061895,0,0,0,0.0904657844297829,0,0,0,0.0585158988682887,0,0,0,0,0,0,0,0,0,0.144806541202647,0,0,0,0,0.126836029204302,0,0,0,0,0.00868927365605486,0,0,0,0,0,0,0,0.0605839479581677,0,-0.0250283892075576,0.00618184984352537,0,0,0,0,0,0
X600547.SH,0,0,0,-0.0119370181298454,0,0,0.0865189982204567,0,0,0,0,-1.38777878078145e-17,-0.0403457244683407,0,-0.0561380449145193,0,0,0,0.0526722904845364,0,0,0,0,0,0,0,0,0,0,0.859300864152178,0.00706797154063397,0,0,0,0.0151196364253133,0,0,0,0,0,-0.00234898867574537,0.0979748948570749,0,0,0,0,0,0,0,0,0.00402625885799768,0.0142806505870893,0,0,0,0,0,0
X600008.SH,0,0,0,0,0,0,0.047354910579228,0,0,0,0,0,0,0,0,0,0.148591758874834,-0.096290985220369,0,0,0,0,0.486557801746664,0,0,0.236897608104203,0.0842141193698072,0,0,0,0,0,0,0,0,0.0626863560928839,-0.109395349601107,0,0,0,0.117838954299423,0,0,0,0,0,0,0,0,0,-0.00759542656898862,-0.0341943721989739,0,0.00180469167102436,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0.117854688762887,0,0,0.129689437294151,0,0,0,0,0,0,0,0,0,0.124240394955576,0,0,0,0.485870625887592,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0245328425282153,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.024343917830012,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0,0,0.01036890453255,0,0,0,0,0,0.22683091610748,0,0,0.0872291659582701,0.0564985839688018,0,0,0,0,-0.125849767609416,0.079322410989597,0.270533944098358,0,0,0,-0.0790962366862426,0,0.0319529120085228,0,0.0633143063735941,0,0,0,0,0.133282784226621,0.122554578523977,0,0,0,0.0811190249881413,-0.0736864838325406,0,0,0.0216412396363873,0,0,0,0,0,0,0
X000539.SZ,0,0.0627938487004854,0,0,0,0,0,0,0.12167522997008,0.260122410372574,0,0,0,0,0,0,0,0.00320687053285549,0,0,0,0.0511163741308078,0,0,0,0,0,0,0.0336693432768419,0,0,0,0.106859237063771,0,0.0806036984918913,0,0,0,0,0,0.0667717718862993,0.132189315934585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000027.SZ,0,0,-3.46944695195361e-18,0,0,0,0.0128230008293662,0.0551616028231024,0.0699125758941451,0,0,0,0,0,0,0.107362993191411,0,0.0417138795157212,0,0.186440902720082,0,0,0,0,0,0,0,0,0.0846696766588197,0,0,0,0,0,0,0,0,0,0.113915068695984,0,0,0,0,0,0,0,0,0,0.167597971257293,0,0,-5.42101086242752e-20,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0.149364304115242,0,0.022392651952792,0,0,0,0,0,0,0,0,0,0,0,0,0.00724904599344275,0.302162339987719,0,0,0,0,0,0,0,0,0,0.126098780961204,0,0,0,0,0,0.0499740064172455,-8.67361737988404e-19,0,0.0704013095699196,0,0.16987852437563,0,0,0,0,0,0,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,-0.090480052016418,0,0,0.702582475644362,0,0,0,0,0,0,0,0,-0.106876104651234,0,0,0,0.226408808208863,0,0,0,0,0,0.241568278661006,0.0235350324801333,0,0,0,0,0.0187158293472659,0,0,-0.0604795946449985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223888088594493,0,0.340537737482294,0,0
X600808.SH,0,0,0,0.14615898123705,0,0,0,0,-3.46944695195361e-18,0,0.0114165242536144,0,0,0,0,0,0,0,0,0.03972446580392,0,0,0,0,0,0,0,0,0,0,0,0.254622307497126,0.11570224843232,0,0,0,0,0,0,0,0,0.172397550542573,0,0.0724212276203471,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000831.SZ,0.194682044784975,0,0,0,0,0,0.235984950732712,0,0,0,0,0,0,0,0.227510646145831,0,0,0,0,0,0,0.0382666916023578,0,0,0,0,-0.222720174175243,0,0,0,0,0,0,0,0.124309958724252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0321009925814232,-0.017965475338012,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00161097253634697,0.364502599550055,0,0,0,0,0,0,0,0,0,0,0,0,0.135254905889852,0,0,0,0,0,0,0,0,0.1173292650507,0,0,0,0,0,-0.00600711475138945,0,0,0.134121166520876,0,0,0,0,0,0.0872151908221261,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0.133754253372483,0,0,0.0502681025423737,0,0,0,0,0,0,0,0,0,0,0.194677192134989,0.195028525416117,0,0,0,0,0,0,0,0.0483434707888905,0,0,0.038766158316809,0,0,0,0,0.11713803338405,0,0,0.084908639452126,0,0,0,0,0.044926069098488,0,0,0,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,0,0.0468331558240999,0,0,0,0,0.00405876045911928,0,0.0617450474407644,0,0.0395145030315658,0,-0.085758841332465,0,0,0,0,0.00882582786502482,0.0855425112382329,0,0,0,0,0,0,0,0,0,0.0973680836001526,0.0281718476326748,0,0.105292698626008,0,0,0,0.103183573913668,0.147816603334722,0,-6.93889390390723e-18,0,0,0,0.127794527093921,0,0,-0.030388267313187,-0.0492656921567777,0,0,0,0,0,0
X600219.SH,0.370134455555939,0,0,0,0,0,0,0,0,0,0,0,0.022933438259444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0739488108461228,0.115335209934876,0,0,0,0,0.114205831215388,0,0.0916987083497908,0,0,0,0,0,0,0,0,0,0.0538010896001523,0,0,0,0,0,0
X600578.SH,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.229016946318477,0,0,0.0699776416282327,0.142616001629814,0,0,0,0,0.0601261334102391,0,0,0.00922887786181573,0,0.103847074882915,0.0150724803167526,0.150344383660879,0,0,0,0,0.0101481616414735,0,0,0,0,0,0,0,0,0,0,0.0351299166731518,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.210487204912835,0,0,0,0,-0.0336239178937151,0,0,0,-0.0608750101829679,0,0,0,0,0,0,0,0,0,0,0,0.185047706559609,0.077914576239815,0,0,0,0,0,0,0,0,0,0,0.15777597204316,0,0.0622807254600692,0,0,0,0,0,0,0,0,0,0
X600307.SH,0,0,0,0,0,0.227784343120351,0.0176068978387238,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0.00359138823155638,0,0,0,0,0,0,0.187122926345114,0,0,0,0,0.0878897526760777,0,0,0,0,0,0,0.0291860031208546,0,0,0.331806620064215,0,0,0,0,0,0,0,0,0.0358376839757902,0,0,0,0.0181262710095855,0,0,0,0,0,0
X600315.SH,0,0,0,0,0,0.0668646096783122,0.0296241652669701,0,0,0,0,0.19033285238156,4.33680868994202e-19,0,0,0,0,0,0,0.0483512316970002,0.00663362894328695,0,0,0,0,0,0.175134591390539,0,0,0,0.0335829761022071,0,0,0,0,0,0,0,0,0,-0.0031722856102093,-0.0464017007389792,0.126617304019943,0,0,0,0,0,0.00948449968261181,0,0.0186780599398613,0.00410088469546795,0,0,0,0,0,0
X000060.SZ,0,0,0.0212287304040739,0,0,0,0.0753065984039553,0,0,0,0.0884685929830105,0.0805076734051624,0,0.025228442786568,0,0,0,0,0,0,0,0,0,0,0.0621193209816666,0,0,0,0.0251900219123572,0,0,0,0,0.175141534546392,0,0,0,0,0,0,0.0611482368868109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601699.SH,0,0,0,0.0366250873223687,0,0,0.126433327190479,0.353660588185027,0.0945713160126564,0,0,0.0613594473832787,0.0111374008922629,0,0,0,0,0,0,0.0179001278863244,0,0,0,0.0973864740211016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002075.SZ,0,0,0,-0.143750523946498,0,0.00295973856241159,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.214083240729655,0,0,0,0,0.245487273758052,0,0,0,0.0342772489368395,0,0,0,-0.0427182733341686,0,0,0,0,0,-0.0844122676596262,0,0,0.375317825815349,-0.0662242843715043,0,0,0,0,0,0,0,0.0191576274425895,0,0,0,0,0
X600098.SH,0,0,0,0.00860258894869746,0,0,0,0,0,0,0,0,0.0715471876536715,0,0,0,0,0,0,0.134209478008348,0,0,0,0,0,0,0,0,0,0,0,0,0.302837576151654,0,0,0,0,0,0.137949064499303,0.0820135920408415,0.0272898255391684,0.00714306282181652,0,0,0,0,0,0,0,0,-0.049986496040514,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0.0114594611043302,0,0,0,0,0,0,0,0,0.0478993432505034,0,0.0598728815303052,0,0,0,0,0,0,0,0,0,0,0,-0.090302180987691,0,0,0,0,-0.0632241913771685,0.0530346522665018,0.0402440049832976,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00790832554022093,0,0,0,0,0,0,0
Slope,0,0,0,0,0,-0.315431398787871,0,0,0,0,0,0,0,0,0,0.0623505645925149,0,0,-0.0812839821979669,0,0,0,0,-0.0862557732511952,0,-0.0548253940152414,0,0,0,0,0,0,0,0,0.0483824083060712,-0.457620411059535,0.146227318776769,0,0,0,0,0,0.14258766921165,0,0,0,0,0.358898412228776,0,0,0,0,0,0,0,-0.509792250138223,0,0
TED,-0.407436335472113,0,0,0,0,0,1.05046705694106,0,-0.165474462484148,0,0,0,0,0.277530242413059,0,0,0,0,-3.46944695195361e-18,-0.132819384226977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.246825585232244,0,0,0.412841301169759,0,0,0,0,-0.128043083166912,0,0,0,0,-0.704891062396639,0,0,0.236894461738602,0,1.48943085563571,0.715172613923479,0,-1.3251795373093,0,0
RealEstate_excess,0,0,0,0,0,0,-0.205905143174624,0,0,0,0,-0.0830425843875108,0,0,0,0,0,0.100067853615461,0,0.00215354763896317,0,0,0,0,0,0.381172297464663,0,0,0.0111958310790647,0,0,0,0,0,0.0228348084660395,0.132516020505488,0,0,0,0,0,0,0,0,-0.375143616787658,0,0,0.0930110868537024,-0.154917297479131,0,0.0754751497524809,-0.00792250713783746,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0.251292105205441,0,0,0,0,0,0,-0.046019623339294,0,0,-0.0626865851253717,0,0,0,0,-0.109345955735155,0,0.133421836468319,0.031323453906067,-0.526594174487443,0,0,0,0,0,-0.127552952332731,0,-0.062620871452537,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.224027894569365,0,0,-0.0138870744867677,0,0
MKvol,2.16840434497101e-19,0,-0.00295957464148389,0,0,0,0,0,0,0,0,0,-0.0003327952350479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0080003091135935,4.33680868994202e-19,0,0,0,-0.0520092600773794,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00700739684099475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0260300835271652,0.0231986745026045,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00953709246644961,-0.0113848384613475,0,0,-0.00309685188091428,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0.00783646636608317,-0.018314224909272,0.0210434230700942,0,0,0,0,0,0,0,0,0,0,-0.0119056728580217,0,0,-0.0259820082486129,0,0,0,0,0.128948550669026,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
