,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600010.SH,X600547.SH,X601600.SH,X601898.SH,X601991.SH,X600688.SH,X600660.SH,X600886.SH,X600362.SH,X600111.SH,X600188.SH,X600795.SH,X600352.SH,X000723.SZ,X600801.SH,X601992.SH,X000898.SZ,X600027.SH,X000786.SZ,X600176.SH,X600516.SH,X002460.SZ,X000709.SZ,X002271.SZ,X600489.SH,X002466.SZ,X000629.SZ,X600299.SH,X000883.SZ,X000553.SZ,X600219.SH,X601158.SH,X600808.SH,X000630.SZ,X600985.SH,X601699.SH,X600583.SH,X000027.SZ,X000401.SZ,X600426.SH,X600339.SH,X600021.SH,X600612.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0.0829063037878969,0,0,0,0,0,0,0,0,0,0.0805372736446386,0,0,0,0,0,0,-0.0131021913410262,-0.00636870597479317,0.0638312605105127,0,0,0,0,0,0,0,0,0,0,0.0650061707947551,0,0.00896643490839769,0,0,0,0,0.00256813683763801,0,0.0755836838124484,0,0.0476890960529061,0,0,0,0,0,0,0,-2.71050543121376e-20,0,0,0,0,-0.000415084355420166,0,0
X600028.SH,0,0,0.0987827550355756,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00501288652498239,0,0,0,0,0.0431037324980456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0.174704331563256,0.0498394853289258,0,0,0,0,-0.0253577720267343,0,0,0,1.0842021724855e-19,0,0
X601088.SH,0,0,0,0.0535929222366943,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,-0.152643116039484,0.00289239248446144,0.180609671520179,0,0,0,0.122021165710434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128948514352502,0,0,0.0981049809294823,0,0,0,0,0,0.0366656993131449,-0.0510277152388049,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0.112695836127767,0,0,0.0408762062330637,0,0,0,0,0,0.0557062142800349,0,0,0,0,0,0.0275188602520396,0.364427872583348,0,0,0,0,0,0.0537438852885046,0,0,0,0,0,0,-0.0441903140164652,0,0,0,0,0,0,0,0,0,0,0.0619591829478498,0,0,0,0,0,-0.00893653678369902,0,0,0,0,0.0246035938412476,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0684869256280347,0,0,0.0345715552287336,0.232099007678775,0,0,0,0,0,0,0,0,0,0,0,0,0.0766338927950768,0.0735016860524553,0,0,0,0,0.00924513570909583,0,0,0,0,0.021837488732062,0,0,0,0,0,-0.000588897592171098,-0.0341361415345928,0,0,0,0.00523448532708419,0,0
X600309.SH,0,0,0,-6.93889390390723e-18,0,0,0.198243486354965,0,0,0,0,0,0,0,0,0,0,0,0,0.192193000714588,0,0,0,0,0,0,0,0.260711861017742,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0636080636433626,0,0,0.295949559217023,0,0.0187552011915097,0,0,0.335399461930683,0,0.00419526989582545,0,0,0,0,0.0267582945529483,0,0
X600011.SH,0,0,0,0,0,0,0,0.0955778989408289,0,0,0,0,0,0,0,0,0,0,0,0.176432692810403,0.0347995037776012,0,0,0,0.0375665948639845,0.0147754555210048,0,0,0,0,0,0.108231196476145,0,0,0,0,-0.0468765738238229,0,0,0,0,0,0,0,0,0,0,0,0.406434151247098,0,0,0.0376911379002579,0,0,0,0,0.0341081442899316,0,0
X600010.SH,0,0,0,0,0,0,0.204433798550032,0,0,0,0,0,0,0,0,0.202600008109801,0.0029718536112589,0,0,0.0256041085253189,0,0.0161579845086104,0,0,0,0,0,0,0,0,0,0,0,0.186526430488476,0.074761667045914,0,0,0.285518806097425,0,0,0,0,0,0,0,0,0,0,0,0.19404315609803,0,0.0190584487147474,-0.0289709957733901,0,0,0,-0.0220662737183781,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0349168924357086,0,0,0,0,0,0,0,0,0,0,0.63537576193122,0,0,0,0,0.117874229727605,0,0,0,0,0,0,0,0,0,-0.0416110384050756,0,0,0,0,0.00851941705403993,0,0,0,0,0.0277257795528477,0,0
X601600.SH,0,0,0,0,0,0,0,0.23443530849784,0,0,0,0,0,0,0,0.167242262888242,0,0,0,0,0.0229244731304186,0.0724313385883335,0,0,0,0,0,0,0,0,0.0123666758097437,0,0,0,0,0,0,0.070853451857702,0,0,0,0,0,0,0,0,0.165238391709549,0,0,0,0,0,-0.029315333741323,0,0,0,-0.0270868165553764,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0.237470736573472,0,0,0,0,0,0,0,0,0,0,0,0.0984211159494523,0,0,0,0,0.0979974795841139,0,0,0,0,0,0,0,0.00832016173337949,0,0,0,0,0,0,0,0,0,0,0.0157790551035667,0,0,0,0,0,-0.0118105782454124,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0.0108280354258147,0,0,0,0,0,0,0,0.024996669682567,2.16840434497101e-19,0,0,0.0536414856353075,0,0,0.193389941708877,0,0.149787070046008,0,0,0,0,0,0,0,0,0.141033621131596,0,0,0,0,0,0,-3.46944695195361e-18,0.0138294331555593,0,0,0,0,0,0,0,0,0,0.0161420718508388,-0.0682932980622074,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00260262522578599,0.0139218905796851,0,0,0,0,0,0.0275026250993266,0,0,0,0,0.100642869477721,0,0,0.116198328557897,0,0,0,0.0577921477835125,0,0.0415003982738264,0,0,-0.000990014503553599,-0.0126163735675782,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0357204990131078,0.0124944626630104,0.058827828084841,0,0,0.237439255002577,0,0,0.0114160699690342,0,0,0,0,0,0,0,0,0.023362374756211,0,0,0,0,0,0,0,0,0,0.00649623177445569,0.0366051225356204,0,0,0,-0.048131677354891,0,0,0,0,-0.0259720156908629,0,0
X600886.SH,0,0,0,0,0,0,0,0,0.000456595819959045,0,0,0,0,0,0,0,0,0,0,-0.0959112113465262,0,0,0,0,0.196737122847479,0,0,0,0,0,0,0,0,0.0431935881101114,-0.101105814567275,0,0.163141201621641,0,0,0,0.0664209364489859,0.119142207258502,0,0,0,0,0,0,0,0.0674602287845487,0,-0.00346217307429628,0.0113243888430978,0,0,0,-0.0276467609244579,0,0
X600362.SH,0,0,0,0,0,0,0,0.161510995684291,0,0.132903875952831,0,0,0,0,0,0,0,0,0,0,0,0.159494472294289,0,0,0,0,0.0848698394316906,0.0116923301139886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076329751646159,0,0.0441014837544497,0.0654672405686677,0.0791698255376131,0,0,0,-0.0177508973133267,-0.0216620267531858,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0.111090312811485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.241443566127951,-0.177177732786899,0,0.120992255686909,0,-0.115985064707372,0,0,0,0,0,0.143491139766036,0,0,0,0,0,0,0,0,0.370182950957926,0,0,0,0,0,-0.0414783009377219,-0.187003522087888,0,0,0,-0.178128311115812,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032930020557341,0,0,0,0,0.0574482370981003,0.0454609147789512,0,0,0,0,0,0.0459484520502393,0,0,0.0407054885400393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.350582966154733,0,0,0.0455107905700086,0,-0.009506730420596,-0.0106533874500638,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0.0373487963802641,0,0,0,0,0,0,0,0,0,0,0,0.0613900301818969,0,0,0,0,0.0183065320636823,0,0,0,0,0,0,0,0,0,0,0,0,0.00141004933066331,0,0,0.105871766303009,0,0,0,0,0,0.0378338958380324,0,0.185051621292853,0,0,-0.00908002869522536,-0.0151099651464803,0,0,0,0,0,0
