,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X601898.SH,X600019.SH,X600188.SH,X600547.SH,X600886.SH,X600585.SH,X600011.SH,X600660.SH,X601600.SH,X600795.SH,X000792.SZ,X600489.SH,X600362.SH,X600010.SH,X600111.SH,X000708.SZ,X600803.SH,X600027.SH,X002460.SZ,X601991.SH,X600160.SH,X000301.SZ,X600426.SH,X002466.SZ,X000983.SZ,X601699.SH,X600176.SH,X600219.SH,X000786.SZ,X000807.SZ,X002128.SZ,X000630.SZ,X600985.SH,X000877.SZ,X601168.SH,X000933.SZ,X000408.SZ,X600096.SH,X000883.SZ,X000932.SZ,X000027.SZ,X002353.SZ,X600378.SH,X002271.SZ,X600995.SH,X600299.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600011.SH,0,0.0074393084398429,0,0,0,0,0,0,0,0,0,0,0,0.171273291769208,0,0,0,0,0,0,0,0.173969162134293,0,0.527141220739823,0,0,0,0,0,-0.14052478604225,0,0,-0.0131412286023433,0,0,0,0,-0.0615014236813607,0,0.121004789913734,0,0,0.00798057672395337,0,0,0,-0.0440428729369286,0,0,0,0,0.0191116081257688,0,0,0,0,-0.0784097853559932,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0156312224608876,0,0,0,0,0,0,0,0,0,0,0,0.00326116841600222,0,0,0,0.140568955728753,0,0.154340204689462,0,0,0,8.67361737988404e-19,0,-0.153412884539037,0,0.0600698624824435,0,0,0,0,0,0,0,0,0,0,0,-0.0544695906571908,-0.202356983803824,0,0,-0.0525673495903625,0,0
X601600.SH,0.168517433064634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121002429800197,0,0,0,0,0,0,0,0,0.291544163379547,0,0,0,0,0.121919909587628,0.322781283689788,0,0,0.124318134956771,0,0,0.240465146842703,0,0,0,0,0,0,0,0,0,0,-0.0072389115025119,0,0
X600795.SH,0,0,0,0,0,-0.0208954483427498,0,0,0.109200299793955,0,0.18582734121813,0,0,0,0,0,0,0,0,0,0,0.170019806369423,-0.0102980647583346,0,0,-0.124255422221809,0,0,0,0,0,0,-0.127367227972914,0.0279960856010977,0,0,0,0,0,0,0,-0.121138123209328,0.258278809363046,0,0,0,0,0,0.024467590011388,0,0,-0.0106922224046055,0,0,0,0,-0.00296505551739865,0,0
X000792.SZ,0,0,0,0,0,0,0,0.0877800821260058,0,0.0673103870885422,0,0.0196980235953836,0,0,0,0,0,0,0,0,0,0,0.241882692430145,0,0.0765383221803366,0.154562545943786,0,0,0,0,0,0,0,0,0,0,0.0419801815007084,0,0,0,0,0,0,0,0.0674448387687369,0,-0.0497896535467026,0,0,0,0,0,-0.0327711153271267,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,-0.00922173292263501,0.689595611471265,0,0,0,-0.103442090446366,0,0,-0.0826359583008567,0,0,0.200577765375197,0,0,0,0,0,0,-0.153607454984416,0,0,0,0,0,0,0,0,0,0,0.309207308844606,0,0,0,0,0,0,0.0640588017806713,-0.178845234076372,0,-0.0169485231684077,-0.0669139080565878,0,0,0,0,-0.00593354108968286,0,0,0,0,-0.0692240378885227,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.000686334023189775,0,0,0,0,0,0,0,0,0.124678793473082,0.034188170985224,0,0,0,0,0,0,0,0,0,0,0,0.0924267154719366,0.458306239360879,0.0195429732367545,0,0.192211459056298,0.0336549842663612,0,0,0,0,0,0,0.00696741964935785,0,0,0,0,0,0,0,0,0,0.0244420367393933,0,0
X600010.SH,0,0,-0.12472255279655,0,0,0,0,0,0,0,0,0,0.107580925746897,0,0,0,0,0,0.0849967634241353,0,-0.14823099456393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163833897428523,0,0,0,-0.0375492427866934,0,0.202174429094222,0,0,0,3.46944695195361e-18,0,0,0,-0.0492648916096041,0,0,0,0,0.0163944443928528,0,0
X600111.SH,0,0,0,-0.0736615298267507,0,0,0,0.138468360619113,0,0,0,0,0,0,0,0,0.147355021666949,0,0,0,0,0,0.241756685909891,0,0,0,0,2.77555756156289e-17,0,0,0.101431126245408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0991695278020248,0,0,0,0,-0.0125415693756924,0,-0.0311877815411118,0,0,0.0316684647955432,0,0
X000708.SZ,0,0,0,0,0,0,0.0121441342636767,0,0,0,0,0,0.00171556284564978,0,0,0,0,0.166625115330236,0.0570159534471248,0,0,0,0,0,0.0473249321155641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0735537845934417,0,0.183594006899589,0,0.0622198675579931,0,0.0558586031658099,0.0849331922252556,0,0,0,0,-0.0110476558978154,0,0,0,0,0.04089891871301,0,0
X600803.SH,0,0,0.164392985623324,0.0816132069026878,0,0,0,0,0,0,0.0819860477129952,0,0.0342190295647228,0,0.0298645519071999,0,0,0,0,0,0,0.0506460365799199,0,0,0.0321050375282827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0958158500257226,0,0,0,0,0,0,-0.0467159866315323,0,0,0,0,0,0.0155960718962423,0,0,0,-0.029051347903286,0,0
X600027.SH,0,0,0,0,0,0,0,-0.0905171829058243,0,0,0.92762039672312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.108542319291676,0,0.0902373507285556,0,0,0,0,0,0,0,0,0.221226318720281,0,0,0,0,0,0,0,0,0,0,0.0341860756434153,0,0.112762273270919,0,0.0231630964344106,0,0,-0.0309937944449866,0,0
X002460.SZ,0,0,0,0,0,0,0.0136536627374846,0,-0.0572177985289574,0,0,0.0380209812638757,0,0,0.0803453701602841,0,0,0,0,0.00431660000449543,0,0,0,0,0.0131162614328881,0,0,0.746579314960662,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071334618881946,0,0,0,0,0,0.0450749423793307,0,0,0,-0.0476945987041026,0,0,0,0,0.00810624099668144,0,0
X601991.SH,0,0,0,0,0,0,0,0.0383723315530758,0,-0.0237625674341291,0.113229607409803,0,0.0846586943815482,0.0145761939650316,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00273173475262193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213586262416027,-0.061741512856014,0,0,0,-0.0663897484759307,0.264336858716689,0,0,0,0,-0.0577084237333387,0,0,0.0153966970202935,0,0
X600160.SH,0,-0.339625553364321,0,0,0,0,0,-0.0393410620687848,0,0,0,0,0,0,0,-0.43411886229709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62176308125383,0,0,0,-0.0177591970999223,0,0.0881011824128652,0.0944189430123209,0,0,0,0,-0.268075504033229,0.292186466971626,-0.100481241308868,0,0,-0.0755524000382741,0,0
X000301.SZ,0,0,0,0,0,0,0,0,-0.0979258248532037,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0924794365856161,0,0,0,0,0.0212950266022603,0,0,0,0,0,0.0413397075259332,0,0,0.0214815888949773,0,0,0,0,0,0,0.127970189613518,0,0.0575495813610645,0,0.0675973633034189,0,0,0,-0.0375592473636596,0,0,0,0,0,0,0
X600426.SH,0,0,0,0.196571205550114,0,0,0,0,0,0,0.00380161051516025,0.0216626824571869,0,0,0.131677458997938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0881186911318291,0,0,0,0,0,0,0,0.0136115147112129,0,0.0874386747206832,0.24230389600973,0,0,0,0,0,0,0,0,0,0,-0.0470114350544561,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0344737198812397,0,0,0,0,0,0,0,0,0.724792456095555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0754915930678653,0.0600091570305334,0,0,0,-0.0310276362073733,0,0,0,0,-0.0014924452234181,0,0
X000983.SZ,0,0,0,0,0.0133160836520291,0,0,0,0,0,0,0,0,0,0,0,0.0390023330277115,0,0,0,0,0,0,0,0,0,0,0,0,0.0918016718524884,0,0,0,0,0.108540852021371,0,0.257644016697306,0,0,0.0460831697158589,0,0,0,0,0,0,-0.0677901190557821,0,0,0,0,-0.0686693232810598,0,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0.0889009641699727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0687977044669835,0,0,0,0,0,0.265465718679071,0,0,0,0,0,0,0,0.25452347393864,0,0,0.0820186027125622,0,0,0,0,0,0,0,0,-0.056768058213136,0,0,0,-0.0276642160861346,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0541369082229145,0,0,0.158926295142159,-0.38618011462478,0.0340464370347564,0,0.321725293263984,0.109068999909758,0,0,0,0,0,0,0,0,0.0191330727547458,0,0,0,0,0.041235996796411,0,0,0,0,-0.160470879355954,0.115622039356814,0,0,-0.170803640880449,0,0,0,0,0,0.0363876356070308,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0834207146207899,0.0535741947475648,0,0,0,0,0.051921952397296,0,0.065795660500806,0,0,0,0,0,0,0,0,0,0,0.0817232854633687,0,0,0,0,0.384082255863259,0.0322967662754621,0,0,0,0,0,0,-0.0319369404738305,0.113593978712681,0,0,0,0,0,0,0,0,-0.0141012288818495,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0,0.259339468555148,0,0,0,-0.135934404139167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.299346837192635,0,0,0,0,0,0,0,0,-0.0476234888164659,0.0731699050901636,0,0,0,0,0.0398234344036026,0.0586639225957563,0,0,0,0,-0.0314537206644221,-0.0542597942480426,-0.147567443059889,0,0,-0.0340191387068853,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0286830550508996,0.422359748520665,0,0,0,0,0.259796436468836,0.0265374888223661,0,0.103396463601813,0,0.0287592208586961,0.0155687524061583,0,0,0,0,-0.063987753081448,0,0,0.129882948375288,0,0.109973669181506,0,0.154915327429005,0,0,0,0,0,0.0379289704151573,0,0,0,0,0,0,0.0871738101600444,0,0,0,0.00755796054528343,0,0
X002128.SZ,0,0,0,0.0996721468188497,0,0,0,0,0,0,0.110614806286041,0,0.0507769474440891,0,0,0,0,0,0,0,0,0,0,0.111162186910377,0.0477270795915551,0,0,0,0.234946188743715,0,0,0,0,0,0,0,0,0,0,0.22118394175654,0,0,0,0,0,0.0150881119823306,0,0.088968681120215,0,0,0,0,0,0,0,0,-0.08458156238523,0,0
X000630.SZ,0,0,0,0,0,0,0,0.0245581051951799,0,0,0,0,0,0,0,0.0240726430737615,0.333724827021606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0359857983265047,0.306149750972276,0.0885299409381747,0,0,0.0288528729333103,0.0554540384098876,0,0.0675009558446856,0,0.0625078220134006,0,0,0,0,0,0,0,0,0.000622371722145526,0,0
X600985.SH,0,0,0,0,0.131886206420517,0,0.131623740749789,0,0,0,0,0,0.051664353407769,0,0,0,0,0,0,0,0,0.0678427321283781,0,0,0,0,0,0,0,0.331746238826983,0.0845048487971332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0591580442405582,0.0288711360974562,0,0,0,0,-2.71050543121376e-20,0,0,0,0.00582979684660637,0,0
X000877.SZ,0,0,-0.094849578000124,0,0,0,0,0.0127249044429422,0,0,0,-0.112861729735807,0,0,0,0,0,0,0,0.179601748954688,0,0,0,0,0,0,0,0,-0.00843827591501111,0,0,0,0,0,0,0,-0.0569296892516774,0,0,0,0,0,0,0.00762001603371384,0,0,0.0592676288629403,0.136869094857443,0,0,-0.129554016057446,0,0.0167113936683043,0,0,0,0.0201836203927864,0,0
X601168.SH,0,0,0,0,0,0.0551763152692543,0,0,0,0,0.0111895760507828,0,0.227042144191001,0,0.160381899278385,0.0452819482211848,0.66530918660159,0,0,0,0,0,0,0,0,0,0.0432854840944895,0,0,0,0,0,0,0,0,0,0,0,0,0,0.092457049225967,0,0,0,0,0,0,0,0,0,0,0.0214739319501743,0.0660469781692377,0,0,0,-0.0449037859737221,0,0
X000933.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.245071477484233,0,0,0,0,0,0,0,0,0,0,0,0.0826678594018969,0,0,0,0,0.0526288643670648,0,0,0,0.158912067173341,0.0668813707024901,0,0,0,0,0,0,0,0.233195336739788,0,0,0.130689837689793,0,0,0,0,0,-0.0171694358432703,0,0,0,0,-0.018619696072893,0,0
X000408.SZ,0,0,0,0,0,-0.175238645331621,0,0,0,0,0,0,0.18171776502318,0,0,0,0,0,0,0,0,0,0,0,0.0580358739755463,0,0,0,0,-0.25123392327194,0,0,0,0,0,0,0,0,0.318353179938189,0,0,0,0,0,0,0.147619928873561,0,-0.094946676668258,0,0,0,-0.121291968269867,0,0,0,0,0.0313112782614022,0,0
X600096.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.122932582993316,0,0,0.20466782961628,0,0,0,0.129181209263794,0,0,0.22089665333294,0,0,0,0,0,0,0,0.119850291814345,0.0481309296539443,0,0,0,0,0,0.09565451288143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0136101845109418,0,0
X000883.SZ,0,0.0423440491714551,0,0,0,0,0.183814047438012,0,0.315625615453182,0,0.0297558518964954,0,0.26509560676858,0.197665384659806,0,0,0,0,0,0,0,0,-0.0371397901328917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0740921053084574,-0.00577104672264499,0,0,0,0,-0.070423028427108,0,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0.209179878546219,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28679064044501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156385532848436,0,0,0,0,0,0,0,0,0,0.0485118478592923,0,0,-0.0262200931773552,0,0.074769179742896,0,0,0,0.034183829035185,0,0
X000027.SZ,0.0376835615395852,0,0,0,0.248170367167023,0,2.16840434497101e-19,0,0,0,0,0,-8.67361737988404e-19,0,0,-0.015976824579645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166042249099048,0,0,0,0,0,0,0,0.106780257628116,0,0,-0.0173547795378923,-0.0632443922011037,0.0470796537791366,0,0,0,0,0,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0592576972764009,0,0,0,0,0,0,0,0,0,0,0.316205746230064,0.0156903257839928,0,0,0,0,0.0929671764057411,0,0,0,0,0,0,0.268569568801792,0.185034464550562,0,0,0,0,0,0.146050582384344,0,0,0,0,0,0,0,0,0,0,0,0
X600378.SH,0,0,0,0,0,0,-0.0253051727491758,0,0,0,0,0,0,0.0709309310846774,0,0,0,0,0,0,0,0.0425467681408589,0,0,0,0,0,0.105836655531339,-0.18411803263267,0,0,0,0,0,0,0,0,0,0,0.0670266755187584,-0.0888729479716042,0,0,0,0,0,0,0.0923314720750955,0.0101111389228979,0,0,0,-0.144639907936848,-0.301896528816987,0,0,0,0,0
X002271.SZ,0,0,0,0.227207006671661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0459430791413115,0,0,0.283678976611531,0,0.0459404084019149,0,0.0105050299739522,0.0878837222022324,0,0.219675899472167,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0409365899429382,0,0,0,0,0.0837691781788713,0,0
X600995.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0506964040434872,0,0,0,0,0,0,0.0971938242724184,0,0,0,0,0,0,0,0,0,0.0404355138708561,0,0,0,0,0,0.123334301374346,0,0,0,0,0,0.0266255793643071,0.0283833857892403,0,0,0,-0.0711566033820499,0,-0.0708879193518324,0,0,0,0.0799485778869369,0,0
X600299.SH,-0.0724882825322231,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0565341065818369,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0.00926595815159066,0,0,0,0,0,0.126428173300873,0,0.0311371942087544,0,0,0,0.0108079506738462,0,0.0284387017771793,0,-8.67361737988404e-19,0,0,0,0,0,-0.0114817536225375,0,0,0,0,-0.00128970817089804,-0.0488327120134693,-0.0253214966213712,0,0,0.0269634353486138,0,0
Change_TY3M,0,0,0,0,0,0.131305113377908,0,0.220232533739262,0,0,0,0,0,-0.0135776526229661,0,0,0,0,0,0,0,-0.0357071036228607,0,0,0,0,0,0,0,0,0.0473445674481598,0,0,0,-0.358828914747713,0,0.152294969033301,0,0,0,0,0,0,0,0,0,0,0.0232175870319559,0,0,0,0,-0.0906364974322679,0.0228796422465926,0,0,0.0445738254406828,0,0
Slope,0,0,0,0,0,0,-0.248528716083415,-0.265218611187901,0,0,0,0,0,0,0,0,0,0,-0.162482378234303,0,0,0.121798566226913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.179505980996302,0,0,0,0,0,0,0.219745971414083,0,0,0,0,0.868067506662338,0.0438719391428798,0,0,-0.0762187970163982,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.081927655039142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0923594299237737,0,-0.00985464613384746,0,0,0,-0.0422573645472278,0,0.0840634369475877,3.46944695195361e-18,0,0,0.517143209207293,0,-0.0235739335378593,0,0,-0.0488193948926609,0,0
RealEstate_excess,0,0,0,0,-0.025385690166208,0,0,0,0,0,0,-0.151211112422857,0,0,0,0,0,0,0,0,0,-0.0555336264020406,0,0,-0.0132020395990412,0,0,0,0,0,0,-0.0815625438642152,0,0,0,0,0,-0.0863049570883517,-0.0807425491202468,0,0,0,0,0,0,0,-0.145021222612513,0,0,0,0,-0.00422784421489833,-0.0535487966134954,0,0,0,-0.042560776527708,0,0
MKreturn,0,-0.0834008173494681,0,0,0,0,0,0,0,0,0,0,0,-0.128088313267192,0,0,0,0,0,0,0,0,0,0,-0.0185811522971453,0,0,0.0332312676010576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0409338368881531,-0.0104652331078474,-0.0744846209062024,0,0,0,-0.0084491771520876,0,0.0354746818918224,0,0,-0.00486707794296155,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00040960721244293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000596131993073252,0,0,0,0,0,0,0,0,0,-0.00409420147291143,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,-0.00458665104214858,0,-0.00345786127336726,0,0,0,-0.0080114359842099,0,0,0,0,0,0,0,0,0,0,0,0.0149408324386207,0,0,0,0,0,0,-0.0065622511185212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0226880889332717,0.00260553578407516,0,0,0,0.00119468527653567,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,-0.00863846729002069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00135308860093001,0,0.0336877969760947,0,0,0,0,0,-0.0161814989847558,0,0,0,0,0,0,0,0.0144373069525133,-0.0157092874793078,0,0,0,0,-0.0431073291043095,-0.0198178646972066,0,0,0,0.000410450147669863,0,0
