,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600585.SH,X600188.SH,X002460.SZ,X000792.SZ,X600019.SH,X002466.SZ,X601898.SH,X600111.SH,X002271.SZ,X600011.SH,X000877.SZ,X600660.SH,X000708.SZ,X600010.SH,X000301.SZ,X600547.SH,X601600.SH,X600886.SH,X600426.SH,X600176.SH,X600362.SH,X600795.SH,X000983.SZ,X000786.SZ,X600096.SH,X000408.SZ,X000723.SZ,X600803.SH,X601991.SH,X600801.SH,X600486.SH,X601699.SH,X600219.SH,X600141.SH,X600027.SH,X000932.SZ,X600295.SH,X000807.SZ,X002080.SZ,X000830.SZ,X300073.SZ,X600985.SH,X600157.SH,X600688.SH,X000630.SZ,X600489.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000877.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0276320159352729,0,0.0680532364781345,0,0,0,0,0,0,0,0,0,0.00525900931961514,0,0,0.0583178833029133,0.0696088423466838,0.262997584717305,0,0,0,0,0,0.128596392453131,0,0,0,0,0,0,0,0,0,0,0,0.0576348070543662,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0.176453793505541,0,0,0.214328244202154,0,-0.116490394245208,0,0.137197849481965,0,0,0,0,0,0,0,0,0,0,0,0.0174593934689373,0,0,0.0667690138102266,0,0,0.0689663523672172,0,0,-0.0801657973725034,0,0,-0.0201204899576226,3.46944695195361e-18,0.382428561921829,0,0,0,0,0,-0.175405337201808,0,0,0.0615674513745241,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0.109839581766562,0,0.000264589347926787,0,0.132957467429511,0,0,0.163821553253215,0.19386447587016,0,0,0.0452514739561461,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0.039557673893896,0,0,0,0,0,0.0204170878802742,0,0,0,0,0,0,0,0,0,0,0,-0.0300466796790935,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0.23959369458032,0.0215943203552467,0,0,0,0,0,0.0376990326389341,0,3.46944695195361e-18,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0.192496871236118,0.129207316991084,0,0,0,0,0.0206862781872794,0,0,0.293024868208596,0,0,0,0,0,0,0,0,0,0.0413911122008298,0,0,0,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0494262742641196,0,0,0.24574702545241,0,0,0,-0.0295381876197517,0,0,0,0,0,0,0,0.054070497696158,0,0,0,0,0,0,0,0,0,0,0,0.0324031361009939,0,0.0900516625212665,0,0.684974377654845,0,0,0,0,0,0,0,-0.0272517345694292,0,0.168575670240139,0,0,0,0
X600547.SH,0,0,0,0,0,0.0306876747325585,0,0,0,0.0816407062368785,0,0,0,0,0,-0.0118465158459479,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0.192984026804032,0,0,0,0,0.00691826901860429,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00493566167119994,0.472744987482434,0,0,-0.0422830565718535,0,0,0,0,0,0
X601600.SH,0.00604568438986699,0,0,0,0,0,0,0,0,0.0638473145685691,0,0,0,0.0272090697708064,0,0,0,0,0,0,0,0,0,0,0.437487151573462,0,0,0,0,0.0133328576298442,0,0,0,0.00731524948310673,0,0,0.106858355577649,0,0,0,0.0746709337793199,0.297267140619062,0,0,-0.0304262129368415,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,-0.0333597728198855,0,0,0,0,0,0,0,0,0,0.215263558403944,0,0,0,0,0,0,0,0,0.074295515159657,0,0.072497049054164,-0.0338633978786089,0,0,0,0,0,0.0463927845475301,0,0,0,0.0770063777151392,0,0,0,0,0,0,0,0,0,0,0,0.132160733225095,-4.33680868994202e-19,-0.0242160101278389,0,0,0,0,0,0
X600426.SH,0,0.0151506583140564,0,0,0,0.157502563795585,0,0,0,0,0,0.173755174464298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0528663123448889,0.113206594995507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112900878891528,0,0,0.00372471847651618,-0.0426150300649044,0.0360360623101099,0,0,0,0,0
X600176.SH,0,0,0,0,0.333614152577858,0,0,0,0,0,0,0,0,0,0,0.071957916579919,0.0828475015709391,0,0.0894804680699158,0,0,0,0.00961773123948995,0,0,0,1.73472347597681e-18,0,0,0,0.0736618391148254,0,0,0,0.0945677383128995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0187353118045829,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0.0198120633645149,0,0,0,0,0,0,0,0,0,0,0,0,0.258898394644661,0,0,0,0,0,0.0476209897635959,0,0.0735762311362458,0.0348754946862033,0,0,0,0,0,-1.0842021724855e-19,0,0,0.106008640769064,0.0339223510003819,0.178844467629849,0,0,0,0,0,0,0,0.00715858742872697,0,0,0,-0.0450996404494909,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0639401206166836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0175683610329318,0.0681137484263043,0,0,0,0,0.297863564464046,0,0.029459461523699,0,0,0,0,0.172179109868365,0,0,0,0.0107808627777439,0,0,0,0,0,0,0,0,0
X000983.SZ,0,0.0303497357769131,0,0,0,0,0,0,0,0.107239971988462,0.515936546953488,-0.110288352068269,-0.19054755339989,0,0,0,0,0,-0.0390685726108212,0,0,0,0,0.201541713773707,0,0,0,0,0,0,0,0.0645933305944755,0,0,-0.131318750114857,0.438974862022239,0.0566144424044663,0.1805903113638,0,0,0,0,0,0,0,0,0,0,0,-0.084099431061135,0.165062616336329,-0.0010456538315716,1.73472347597681e-18,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0914755890579742,0.416826721386471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.136964433521894,0.0463694878874718,0,0,0.17699596937275,-0.0345921236681502,0,0,0,0,0,0,0,0,0,0,0,0.197286742142421,0,0.192406905199833,0,0,-0.0325241183981055,0,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,0,0.162239880469921,0,0,0,0.0541745355057088,0,0.026937551415361,0,0.0705898603534373,0,0,0.12445916273156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.164298871206087,0,0.575403334512459,0,0,0,3.46944695195361e-18,0.252656951902401,0,0,0,0,0,0,0,0,0.0123182145830948,0.0306029113856671,0,0,0,0,0,0
X000408.SZ,0.181569321466019,0,0,0,0,0,0,0.20756666421398,0,0.532495990486173,0,0,0,0.0564156081939407,0,0,0,0,0,0,0,0,0,0,0,0.0137324801985664,0,0,0,0,0,0,0,0,0,-0.063722554498983,0.0862268727485884,0,0,0,0.0156469277377718,0,0,0,0,0,0,0,0,0,0,0,-0.00552192230343081,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164104031548359,0,0,0.112148223801727,0,0,0,0,0,0,0.182185255765072,0,0,0,0,0,0,0,0.0218875019132988,0.169397399494792,0,0,0,0,0.14677933725961,0.155296473621586,0,0,0,0,0,0.0245329587683711,0,0,0.0150514453287236,0,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0,0,0,0,0,0.0249257613599516,0,0,0,0,0.113138885861144,0.201441679726069,0,0,0,0.0919311784313047,0,0,0,0,0,0.026299772597131,0.135688173404952,0,0,0.0859470425645364,0,0,0,0.184837434504339,0,0,0,0,6.93889390390723e-18,0,0.0242383710625398,0,0,0,0.0166225299346183,0,0,0,0,0,0,0,-0.169644688754459,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13915964234872,0,0,0,0,0,0,0,0,0,0,0,0.0365561299052145,0,0,0,0,0.180043187237953,0,0.154003765005735,0,0,0.153685081435471,0,0.00566282621724582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600801.SH,0,0,0,0,0.0749453974500259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120938728860739,0,0,0,0,0,0.106260524523387,0,0,0,0,0,0,0.296858552741988,8.67361737988404e-19,0,0,0,0,0,0,0,0,0.158771415877345,0,-0.000810033890678954,-0.0243115238474724,0,0,0,0,0,0
X600486.SH,0,0,0,0,0,0,0,0,0,0.198380022316927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.270794926210375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0382704726402075,0,0,0,0,0,0,0,0,0,0.0780618483507105,0.0291530129371078,-0.0516779167456783,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,-0.00462931192708886,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.278000832851382,0,0.399521749311029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022415721935185,0,0,0,0.430754120321836,0,0,0.0346191107509561,0,0,-0.0334088984254946,0.0379794689518196,0,0.269165416334946,0,0,0,0
X600219.SH,0,0.0376129517186078,0,0,0,0,0,0.161724923459464,0,0,0,0,0,0,0,0,0,0,0,0.00616899832419875,0.33637216596042,0,0,0,0,0.0461128568645127,0.00644170622274035,0,0,0.0211405359957685,0.0897304113139869,0.152240081823501,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0620079643545365,0,0,0,0,0,0,0,0,0,0,0,0,0
X600141.SH,0,0,0,0,-0.119757779518894,0,0,0.0357599027493055,0,0.0826048624751955,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.246389139491744,0.357944675296061,0,0,0,0,0,0,0,0,0,0,0,-0.0574154806987174,0,0,0,-0.0141739210330906,0,0,0,0,0,0,-0.0639388417024379,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.125800666506462,0.108687443292085,0,0,0.100674814911501,0,0,0,0,0.0625033103404179,0,0,0,0.308500770186975,0,0,0,-0.0417779435396504,0,0,0,0,0,0,0,0,0,0,0.0286160163263665,0.0990134467260694,0,0,0,0,0,0,0,0,0.0821594873808818,-0.00968913096516712,0,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0.516352728145684,0,0,0.0328117057321635,0.0370429027478043,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0.0964969429575507,0.0887575996252594,0,0,0.0226669024764669,0,0.00733241085454898,0,0,0,0,0,0,0,0.256567055390701,0,0,-0.0123401108835824,0,0,0,0,0,0,0
X600295.SH,0,0,0,0,0,0,0,0,0.0494824438828066,0,-0.112083588259417,0,0,-0.0468440150856318,0,-0.19411313375086,0,0,0,-0.00617337784073179,0,0,0,0,0.227585069599631,0,0,0,0,0.123626923051032,0,0,0,0,0,0.309941664943628,0,0,0,0.344112720231832,0,0,0,0,0,0,0,0,0,0,0,-0.100828030533671,-0.045822963860475,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.934657121695285,0,0,0,0,0,0.178602848641745,0,0.138031717653741,0,0,0,0,0,-0.225604091013859,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0.101674594192763,0,0,0.0387919475144049,-0.0362657292469357,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0,0,0,0,0,0,0.226387672133657,0,0,0,0.0458754395681222,0,0,0.0671487812974191,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.0869615243783644,0.0651056421518609,0,0,0,0,-8.67361737988404e-19,0,0,0,0.0918360724674247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000830.SZ,0,0,0,0,0,0,0.0088037462457965,0,0,0,0,-0.0453171692300262,0.0505955485414535,0,0,0,0,0,0,0,0,0,0,0,0.00761203502208493,0,1.0842021724855e-19,0,0,0,0,0,0,0,0.317543074528011,0,0,0,0,0,0,0.0595941962822515,0.0380725912099676,0,0,0.151986540899095,0,0,0,0,0,-0.0386271802234355,0,0,0,0,0,0,0
X300073.SZ,0,0,0,0,0,0,0.199769954658558,0,0,0.0468387635078929,0,0,0,0.0752893230731929,0,0,0,0,0.294570152466495,0,0,0,0,0,0,0,0,0,0.0871871115162129,0,0.0938373575749008,0.0296266365196582,0,-0.0476732107771968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0251331056377268,0.0265902234557675,0,0,0,0,0,0
X600985.SH,0,0.356760719371773,0,0,0,0.144572895122096,0,0,0,0,0.0585640458605656,0,0,0.164192104624874,0,-1.73472347597681e-18,0,0,0,0,0,0,-0.0393583663534254,0,0,0,0,0,0,0.0714800351649533,0,0,0,0,0,0.235032894030911,0,0,0,0,0,-0.0205918590883977,0,0,0,0,0,0,0,0,0,0,0.016897404459888,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0.0712935960367075,0,0,0,0,0,0,-0.069020549936386,0,0,0,0,0.262629991350027,0,0,0,0,0,0,0,0.0778982148282828,0,0.164257240705568,0,0,0.113902975996845,0,0,0.088684124868995,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0129668826177836,0,0,0,0.0209097775653556,-0.000761959118823545,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0117381934926216,0,0.00681186354150422,0,0,0,0,0,0.200103345619246,0,0,0,0.023358061685357,0,0,0,0,0.196726649404287,0,0,0.0456978732054321,0,0,0,0,0,0,0.0233854404437724,0,0,0,0,0.0986224437234572,0,0,0,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0.0335051545152191,0,0.0391277682337198,0,0,0,0,0,0,0,0,0,0,0,0.0367854838281498,0.223614304469749,0,0,0,0,0,0,0,0.0807790401553856,0,0.301922755612929,0,0,0,0,-8.67361737988404e-19,0,0.0458234522435029,0,0.0133153668983808,0.181927585024169,0,0,0,0,0,0,0,0,0,0,0.0108576023245845,0.000705970858736193,0,0,0,0,0,0
X600489.SH,0.0712378718389104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.395974187956066,0,0,0,0,0,0,0,0,0,0,0,0.0467663854161008,0,0,0,0,0,0,0,0.122138061876196,0,0.148046654947146,0,0.0881614127696025,0,0.0646058013824151,0,0,0.030887772522767,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126681444157588,0,0,0.0904795002653502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113013118114727,0,-0.0145673506959365,0,0,0,0,0,0,0,0,0,0,-0.0366975172385214,0,-0.158394829510391,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,-0.0310150222798766,0,0,0,-0.0808202877178232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0433295909651264,0,0,0,0,0,0,0,0,0,0,0,0.800322890103002,0,0,0,0,0,0
TED,0,0,0,0,0,-0.160398222968156,0,0,0,-0.0636649109665601,0,-0.133984890485199,0.0665497733207328,0.235370020072812,0,-6.93889390390723e-18,-0.00308568072433778,0,-0.274660160976893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248940608421133,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0.260656389498608,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,-0.00689421871542632,0.0390671800736988,0,0,0,0,0,0,0,0,-0.0753393153806478,0.0251321441032271,-0.285936034593221,0,0,0,0,0.22366379299873,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,-0.0587562253456036,0,0.0540631892071157,0,0,0,0,0,0,0,-0.0780374720957879,-0.0242368129608141,0.0216661508982141,0,0.0841152232076544,0,0,0,0
MKreturn,-0.0731593058811228,0,0,0,0,0,0,-0.0241237166808039,0,0,0,0,-0.0936216997539253,-0.0661152002347424,0,0,0.0932751813530967,0,0,0,0,0,0,-0.263231300718504,0,0,0.105676775396909,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231968148077825,0,0,0,-0.0292065094335168,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MKvol,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0.000559463556682087,0,0,0.00649701561484153,-0.00207038988477076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00898008251798513,-0.000129218885147465,0,0,0,0,0,0,0,0,0,0.0134395611461276,-0.0131955726533317,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,-0.00803265943289262,0,0.0102232895634202,0,0,0,0,0,0,0,0,0,0,0,0,-0.0216602835422105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00427106448112683,0,0,0,0,0,0,-0.0731887629874637,0.0587622101674171,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0.00506032069107144,0,0,0,0,-0.00384386242021172,0,0,0,0,0,-0.0265177310334935,0,0,0,0,0,0.000117306748821549,0,0,0,0,0.0159135882678584,0.00749502465011427,0,0,0,0,0,0.00401623342141694,0,0,0,0,0,-0.0147643973488987,0,0,0,0,0,0,0,0,0,0,-0.03374336926234,0.0233838839905777,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00293811758489312,0,0,0,0,0,0
