,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600019.SH,X600795.SH,X600585.SH,X601600.SH,X601898.SH,X601991.SH,X600010.SH,X600688.SH,X600886.SH,X600362.SH,X600111.SH,X600027.SH,X600188.SH,X600157.SH,X600583.SH,X601992.SH,X000709.SZ,X600309.SH,X600021.SH,X601158.SH,X600352.SH,X000898.SZ,X000539.SZ,X600489.SH,X000792.SZ,X600547.SH,X000629.SZ,X000825.SZ,X600660.SH,X600808.SH,X000060.SZ,X000027.SZ,X002353.SZ,X600307.SH,X600578.SH,X600863.SH,X600008.SH,X000831.SZ,X000959.SZ,X002470.SZ,X000630.SZ,X600549.SH,X600219.SH,X000012.SZ,X600315.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.475799326968956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0674433920070979,0.00349555025816648,0,0,0.0239961831486489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00411241429646171,-0.0632568066683552,0,0.0680069172967646,0,0,0,0,0,0,-0.00159628531600118,0.0200159339094675,0,0,0,0,0,0
X600028.SH,0.668723241092917,0,0,0,0.0486196880353216,0,0,0.0265862469046271,0,0,0,-0.0110997457690687,0,0,0,0,0,0,0,0,0,0,0.00810378465713535,0.0354088882756699,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019024008755283,0,0,0,0.00531420521941358,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0.366678326317478,0.000583379069273579,0.200111073328574,0,0,0,0,0,0,0,0.0761628379912208,0,0.024601760884493,0.0215193728391718,0,0,-1.73472347597681e-18,0,0,0.0747704161389354,0,0,0,0.0728332589139686,0,0,0,0,0,0,0.00163954875173076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0.0194374047658348,0.242221975273264,0.0781761677507778,0,0,0,0,0.115192920465202,0,0,0,0.0229969590282876,0,0,0,0,0,0.208970688919817,0,0,0,0,0,0,0,0,0,0,0,0,0.147884301175524,0,0,0,0,0,0,0,0.0143053470458954,0,0,0,0.00221482798949377,0.00504744705791218,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0.13474961090455,0,0,0,0.0945153497976345,0,0,0,0,0,0,0.0187109698781914,0.18744078905257,0,0,0,0,0.199263891932386,0.0940131796234558,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00606642492879054,0.00226464895423478,0,0,0,0,0,0
X600795.SH,0,0,0,0.233777071274982,0,0,0,0,0,0.117820966555515,0,0.0358108695826479,0,0,0,0.215024307390852,0,0,0,-0.0372265345536495,0,0,0.0891961228371223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214615508573827,0,0,-0.00904930592602744,0,0,0,0,0,0,0,0,0.0309792739632248,0,0,0,0,0,0
X600585.SH,0,0,0.409848242287578,0,0,0,0,0,0,0,0,0,0.113133225634931,0,0,0,0,0,0,0.0439340911487242,0,0.166118148179223,-0.0407276419323227,0,0,0,0,0,0,-0.0229734300685636,0,0,0,-0.00824929814114923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0158515123940618,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0.131660673980532,0.188780007418448,-0.144110833980109,0.0469609652166574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191511520197862,0,0,0.0663614515572426,0,0,0,0,0,0,0,0,0,0,0,0,0.0344009755817844,0,0,0,0,0.0393887974658206,0,0,0,0,0,0
X601898.SH,0,0,0,0.10914659673425,0.102021304141001,0,0,0,0,0.0485185043785543,0,0,0,0,0,0,0,0,0,0.138226480587307,0,0,0,0,0,0.107548758374502,0,0,0,0,0,0,0,0,0,0,0,0,0.007295883638315,0,0,0,0,0,0,0,0,0,0,0,0,0.0751976166598334,0,0,0,0,0,0
X601991.SH,0,0,0,0.142482627259303,0,0,0,0.170711540850775,0,0,0,0,0.121697329139704,0,0,0.181187374046773,0,0,0.0998471838481956,0.0784028320071477,0,0,0.17571594158938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167188070354803,0,0,0,0,-0.00419440689609399,0,0,0,0,0,0
X600010.SH,0,0,0,0.317314963090425,0.0134400354087847,0,0,0,0,0,0,0.0669653875989969,0,0,0,0,0,0,0,0,0.359045307886292,-0.0486177620607585,-0.082610393363957,0,0,0,0,0,0,0,0,0,0.136397178773904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0487122529507292,0.0753738990789272,0,0,0,0,0,0
X600688.SH,0.146026343473367,0,0,0,0.100783995910305,-0.170879505708534,0,0,0.137839796269066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.347636409043554,-0.163530595169286,0,0,0,0,0,0,0,0,0,0,0,0.135904394819678,0,0,0,0.202392874855604,0,0,0,0,0,0.0162155795491641,0.169274608072185,0,0,-1.73472347597681e-18,0.00940443189981814,0,0,0,0,0,0
