,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600011.SH,X600019.SH,X601898.SH,X601991.SH,X600111.SH,X601600.SH,X600362.SH,X600010.SH,X600886.SH,X600795.SH,X600188.SH,X600688.SH,X600309.SH,X600583.SH,X600027.SH,X002353.SZ,X601992.SH,X000792.SZ,X601158.SH,X000898.SZ,X000883.SZ,X000629.SZ,X600315.SH,X600489.SH,X000709.SZ,X600490.SH,X000825.SZ,X600547.SH,X600352.SH,X000831.SZ,X000539.SZ,X600660.SH,X601699.SH,X000630.SZ,X000983.SZ,X600549.SH,X600307.SH,X000937.SZ,X000960.SZ,X000027.SZ,X600578.SH,X000959.SZ,X002470.SZ,X600516.SH,X600863.SH,X600157.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0.0515456372883533,0,0.0295839033155936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0359983843455327,0,0,0,0,0.0490830802087858,0,0,0,0,0,0,0,0.0113680671345534,0,0,0,0,0,0.000747041997729105,0,0,-0.0168312978708423,0,0,0.0264677230091416,0,0,0.0028994753044965,0.0420095884986487,0,0,0,0,0,0,0,0,0
X600028.SH,0,0,0,0.027305628458922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0185021736335311,0,0.0959760102642287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0.172473360513947,0,0,0.072751290948049,0,0.0193122432203638,0,0,0.000341892668385421,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0.0695769116080227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.275743540046676,0,0.0446605180708253,0.0861740561158497,-0.0353523224765385,0,0.03036988226872,0,0,0,0,0.0137649684565651,0,-0.0126002948159782,0.0206048893488519,0,0,0,0,0,0
X600585.SH,0,0.0565395133331669,0.185851853552495,0,0,0,0.185508402644148,0,0,0.0350518232985374,0,0,0,0,0,0,0.0791093929402265,0,0.0990565758045157,-0.00997728157771848,0,0.214243575482697,0,0,0,0,0,0.043207726420827,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0411791372809857,0,0,0,0,0,0,0,-0.0067495008144656,0,-0.00767299987258424,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0.0417399475403488,0,0,0,0,0,0,0,0,0.193605833010689,-0.0903182289389178,0.076827017049277,0,0,0,0,0,0.221920377702528,0,0,-0.0573324368366356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0324848801305519,0.119544506994577,0,0,0,-0.0120284464545768,0,0.0152877061874085,0.0158184412936363,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0.27308587211279,-0.120669206322698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0749980245258431,0.170297545053522,0.113036050499983,0,0,0,-0.0250192995512085,0,0,0,0,0,0.132600323778131,0,0,0,0.0975214670310942,0,0,0,0,0.120620765998768,-0.0632421298064715,0,0.245499501126337,-0.0181007362288391,0,-0.0257500123863391,0.0386623907232758,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0.104039205852753,0,0,0,0,0,0.0121545824840475,0,0,0,0,0,0,0,0,0.122447671644879,0,0,0,0,0.0789700773759809,0,0.0967001966767997,0,0,0,0,0,0.149721175416293,0,0,0,0,0,0,0,0.0930092739168164,0,0,0,0,0,0,0,0.00403848187217446,0,0.00322902431984041,0,0,0,0,0,0,0
X601991.SH,0,0,0,0.035411729926322,0,0.0830711028664382,0,0,0,0.0785290737362163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0517999653925329,0,0,0,0,0,0,-0.0313994505466107,0,0,0,0.213935813420555,0.0384528054135047,0,0,0.0362324646500925,-8.67361737988404e-19,0,0.00641448776981929,-0.0212600940769704,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0.0459729989506721,0,0,0,0,0.0815251896104171,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0.0112876549757756,0,0,0,0,0.0164819736548995,0,0,0.118256118148145,0,0,0.0331539551500603,0,0.09006690559453,0.214074109336792,0.0719159848062434,0,0.0506270660686262,0,0,0.00673451849480622,0.052446026550686,0,0,0,0,-0.00586555947805087,-1.73472347597681e-18,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0.0379663265775185,0,0,0,0,0.0791769426700008,0,0,0,0,0,0.280776238577595,0,0,0.355547160540989,0,0,0.0862380257666022,0,0,0,0,0,0,0,0,0.0965026580761204,0,0.122926068872081,0.0947013236559936,0,-0.204702941774667,0.0224996097537647,0,0.0370607842651164,0,0,0,0,0,-0.0578860007427513,0.0561826619516504,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.077095380690161,0.0649380463228116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.080427679737821,0,0,0.0307429168589865,0,0,0,0,0,0,0,0,0.200828433756184,0.0357752242711548,0,0.0739983350189103,0,0.0460068953254126,0,0.0766669612786846,0,0,0.00170580426284396,0,0,0,0,-0.0080161998273336,0,0,0,0,0,0
