,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600010.SH,X600547.SH,X601600.SH,X601898.SH,X600660.SH,X601991.SH,X600688.SH,X600886.SH,X600362.SH,X600795.SH,X600188.SH,X600027.SH,X002466.SZ,X601992.SH,X000898.SZ,X600516.SH,X600176.SH,X600111.SH,X002460.SZ,X600352.SH,X000709.SZ,X000629.SZ,X600489.SH,X000786.SZ,X600808.SH,X600299.SH,X600219.SH,X601158.SH,X600801.SH,X000825.SZ,X002271.SZ,X000553.SZ,X000883.SZ,X600157.SH,X600583.SH,X002470.SZ,X002110.SZ,X600985.SH,X600339.SH,X000630.SZ,X601699.SH,X000408.SZ,X000539.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.2230177417364,0,0,0,0,0,0,0,0.0695702558783598,0,0,0,0.162578201321001,0,0,0,0,0,0.0147961873480346,0,0,0,0,0,0,0,0,-0.00417570396703945,0,0,0,0,0,0,0,0,0,0,0,0.00863178226749058,0,0,0,0.0900241881953136,0.0739712245656875,0,8.67361737988404e-19,0,0,0,-0.00379471893394706,0.00551766696709208,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00130025263920673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252345490614586,0,0,-0.106273920253979,0,0,0,0,0.179410709610224,0,0,0,-0.014172078629603,0,0.00927636262472532,0.140065828157467,0,0,0,0.0425899032671846,0,0
X601088.SH,0,0,0,0,0,0.120134437329225,0,0,0,0,0,0,0,0,0,0,0,0.0712996591413877,0,0,0,0,0,0.0597461048441306,0,0,0,0,0,0,0,0,0.0861774690484288,0,0,0,0.0383025110386426,0.11657142557271,0,0,0.0178232863531718,0,0,0,-0.100515929577677,0,0,0.076174305903244,0,0,0,0.00734946605371876,0.0059585755462656,0,0,0,0.0664530721967048,0,0
X600585.SH,0,0.0853580172733678,0,0,0,0,-0.0151647758803759,0,0,0,0,0,0,0,0,0,0,0,-0.0257173183768548,0,0.00830305999090129,0,0,0,0,0,0,0,0,0,0.167049642253582,0,0,0,0,0.431702801500973,0,0,0,0,0.0455220532157279,0,0,0,0,0,0,0,0,0,0,0.00181938076904577,0.00509408822077351,0,0,0,0.0288739886237168,0,0
X600019.SH,0,0,0,0,0,0.0660641015732827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.238100960902154,0.00729102221481336,0.00491173133971218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.283714192568703,0,0,0,0,0,0,0,0.00651745819450034,0.00980163283346495,0,0,0,0.0386412867127572,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0961684454477045,0,0,0,0,0,0,0,0,0,0,0,0.665218289373791,0,0,0,0.154960306139792,0,0,0,0,0,0,0,0.0961231511444426,0,-6.93889390390723e-18,0,0,0,0.0864294669451783,0,-0.00681025068234324,0.0403975539568381,0,0,0,-0.0292969673610694,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.511841817283605,0,0.6194531741182,0,0.00149007537004205,0,-0.220504722472288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0432198296238788,0,0.070440909745044,0,0,-0.0836155732746801,0,0,0,0,0,0.00542093673204823,0,0,0,0,-8.67361737988404e-19,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0901609037633096,0.0860141062214432,0,0.022233510899033,0,0,0,0,0,0,0,0,0,0,0.340333661611897,0,0,0.105569547768494,0.146841398285537,0,0,0,0,0,0.134388852187902,0.0274954819357626,0.0852731423745968,0,0,0,0,0,0.0227045528778732,-0.0236449703294397,0,0,0,0.00742834689820509,0,0
X600547.SH,0,0,0,0,0,0.0690944822912343,0,0,0,0,0,0,0,0,0,0,0,0,-0.106133837738807,0,0,0,-0.04970538522251,0,0,0,0,0,0.150798947491762,0.7733911482025,0,0,0.0835045285796824,0,0,0,0,0,0.147894319619133,0,0.0164939498912342,0,-0.135022694991576,0,-0.0137567052548865,0,0,0,0,0.0712784573965518,0,-0.0245942968839237,0.0126712952446619,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0591803462689122,0,0,0,0,0,0.0264593618787234,0,0,0,0.153532071736043,0.166945100276378,0,0,0,0,0,0.00748862964551213,0,0,0,0,0,0,0,0,-0.0101716484440526,0,0,0.0572758529771842,0.0179423833806858,0.092287141296959,0,0,0,0,0,-0.0282509125488519,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0.0643499479630028,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.142784090380546,0.0199426892518125,0,0,0,0.011989885661386,0,0,0,0.00967158676167959,0,0,0,0,0.00554307614269164,0,0,-0.0107660587247048,0.0462441286400176,0,0,0,0.0447592554999288,0.127858067732278,0,0,0,0,-0.0204728461892101,0.0455338896571617,0,0,0,0.0408598538634831,0,0
X600660.SH,0,0.167113615880522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139173916361577,0,0,0,0.0710748508718942,0,0,0,0,-4.33680868994202e-19,0,0.269348353503567,0,0,-0.0202527889884158,0,0,0,0,0,0,0,0,0,0,-0.00581170719562678,-0.0486555927036365,0,0,0,-0.0256451093281812,0,0
X601991.SH,0.136517904919471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0301754672902025,0.0659550881020116,0,0,0,0.0171566031604043,0.106914071275928,0,0,0,0.0322445941196644,0,0,0,0,0,0,0,0.0451969285953549,0,0.00430004474036778,0,0,0,0,0,0.0643305005472708,0,0,0,-0.0811986714294458,0,0,-0.000219813531867086,0.00147858213672028,0,0,0,-0.0221001204907583,0,0
X600688.SH,0,0,0,0,0.125769045501886,-0.0291512002263735,0.0284754996930669,0,0,0,0,0,0,0,0.0541007624823362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0304605691666464,-0.0278385671249434,0,0.132646038790369,-6.93889390390723e-18,0,0.0688608644731922,0,0,-0.0316706991753562,0,0,-0.00373471004659098,0.0360372778789327,0,0,0,0.0684014060535047,0,0
