,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X601898.SH,X600188.SH,X600019.SH,X600660.SH,X601600.SH,X600585.SH,X600011.SH,X600547.SH,X600886.SH,X000792.SZ,X600010.SH,X600111.SH,X600795.SH,X600362.SH,X002460.SZ,X600489.SH,X000708.SZ,X002466.SZ,X600803.SH,X600160.SH,X600027.SH,X000807.SZ,X000301.SZ,X601991.SH,X000786.SZ,X600219.SH,X600426.SH,X000983.SZ,X002128.SZ,X000408.SZ,X601699.SH,X000877.SZ,X600176.SH,X000630.SZ,X601168.SH,X000933.SZ,X600096.SH,X600985.SH,X002353.SZ,X600157.SH,X600378.SH,X002271.SZ,X600995.SH,X000831.SZ,X600352.SH,X600688.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0.556310101663227,0,0.040163027842681,0,0,0,0.0787633149968418,0,0,0,0,0,0,0,0,0,0,0.149449170002011,0,0,0,0,0.0836316901108848,0,0,0,0,0.0944459284884892,0,0,0,0,0,0,0,0,0,0,0,0,0.240468062389214,0,-0.0605109579455759,0,0,0,0,0,0,0,-0.0483266581451542,0,0,0,6.93889390390723e-18,0,0
X601088.SH,0.035636209385275,0,0,-0.00689357356007484,0.364143818626175,0,0,0,0,-0.0384185404647955,0,0,0,0,0,0,0,0,0,0,0,-0.0210754311181617,0,0,0,0,0,0,0,0,0.0446735904905631,0,0,0,0,0,0,0,0,0,0,0.171178597440832,0,0,0,-0.0465895600496209,0,0,0,0,0,0,-0.00257250476069272,-0.0135939543239711,0,0,-0.0113338871433587,0,0
X600028.SH,0.427092541477249,0,0,0,0.25120295631778,0.0382613326423683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0120441801631049,-0.07173197548184,0,0,0,0,0,0.150541272256981,0,0,0,0,-0.0784374500583305,0,0,0,0,0,-0.102112665599016,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.178049028410124,0,0,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.603402149236568,0.0500581068300453,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037733921276139,0,0,0,0,0,0,0,0.0281008751753465,0,0.0317826297453782,0,0.0623882837995682,0,0,0,-0.0283101101307097,0,0,0,0,0,0,0
X601898.SH,0.336950815325061,0,0,0,0,0,0,0,0,0.0615508493224696,0,0,0,0,0.0129615827032154,0,0,0,0,0,0,0,0.0662108466700492,0,0,0,0,0,0,0,0,0.000599833276760288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.116968712867863,0,0,0,0
X600188.SH,0,0,0,0,0.101585798318776,0,0,0,0,0,0,0,0,-0.185141353184162,0,0,0,0,0,0,0,0,0,0,0.0539166575974769,0,0,0,0,0,0,0,0,0,0.594429639674074,0,0,0,0,0,0,0,0,0,0.317898281908192,0.0429759455884522,0,0,0,0,0,0,-1.73472347597681e-18,0.180452922716151,0,0,-0.0076727596414962,0,0
X600019.SH,0.226413792848394,0,0,0,0,0,0,0,0.169043240505227,0,0,0,0,0,0.0328248302044103,0,0,0,0,0.033241861192925,0.147320663319364,0,0,0,0,0,0,0,0,0.0951678525643737,0,0,0,0,0,0.0371079910683694,0,0,0,0,0,0,0,0.099707590565041,0,0,0,0,0,0,0,0,0,0,0,0,-0.00124851319300241,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.277165537812109,0,0,-0.016972361103077,0,-0.13323149236257,-0.00301230820146567,0,0.159988428821955,-0.0583584296842272,0,0,0,0,0,0,0,-0.295194839398713,0,0.135633813814504,0,0,0,0,-0.0427683833830945,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,-0.09972444926908,0,0,0,0,0.0491511885688784,0,0
X601600.SH,0,0.0678778764964292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0766750256496941,0,0,0,0,0,0,0,0.100108980470175,0,0,0,0.256294816503721,0,0,0,0.156736674466384,0.0490223383317519,-0.081583773195476,0,0,0.29192583928937,0.160134803113748,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.357050293329049,0,0
X600585.SH,0,0,0,0,0.171328693997932,0,0,0,0,0,0,0,0,0.158518966361443,0,0,0,0,0.00598219565297229,0,8.67361737988404e-19,0,0,0,0,0,0,0.139690495509945,0,0,0,0,0,0.0503756462759385,0,0.280511090522472,0,0,0,0,0,0.024823150487522,0,-0.023228003661542,0,0,0,0,0,0,0,0,0,0,0,0,-0.0325437142983059,0,0
X600011.SH,0,0,0,0,0,0,0,0,0.017827502739488,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117039774104619,0,0.404715457560971,0,0,0.116870864202342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0575119944556999,0,0,0,0.0615116407324945,0.0185483708149566,0,0,0,0,-0.0169814843050127,0.0181922000830228,0,0,0,0,0
X600547.SH,0,0,0,0,0,0.0806239569527213,0,0,0.0287861446038615,0,0,0,0,0,0,0,0,0,0.0098857668401206,0.745524638193834,0,0,0.0479047120848545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0237936683079718,0,0,0,0,0
X600886.SH,0,0,0.0246345961579669,0,0,0,0,0,0,0,0,0,0,0,0,0,0.465245947856934,0,-0.135364854495761,0,0,0,0.0167110785335952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0305413367474922,0,0,0,0,0.0238559157040951,0,-0.0646556690751274,0,0,0,0,0,0,0.0607104061095515,0,0,0,0.0145900156169177,0,0
X000792.SZ,0.0239256453749355,0,0,0,0,0,0.0482005504982691,0,0,0,0,0,0,0,0,0,0,0,0.2126640046288,0.00147033254044921,0.145838696841556,0.166525816902071,0,0.131132032734617,0,0,0,0,0.0277185558844536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.032798659749086,0,0
X600010.SH,0.0173183265322374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.290745861500498,0,0,0,0,0,0,0.100840954774799,0,0,0,0.0755561638893877,0,0,0,0,0,0,0,0,0.0890474938379472,0,0,0,0,0,0,0,0.133701534429706,0,0.118037802400117,0,0,0,0,0,-0.0281960939238499,0,0,0,0,0.0948112930381919,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0570112893784228,0,0,0,0.254590721791934,0.0789595944792783,0,0,0,0,0,0,0,0,-0.0356525283658591,0,0,0,0,0,0,-0.0455377025329212,0,0,0,0.0982007167889609,0,0,0,0.0205523926114387,0,0,0.126373216529024,0.386507557790877,0,0,0,0.0513615274583657,0,0,0,0,0.0217392804536451,0,0
X600795.SH,0,0,0.217207836415496,0,0,0,0,0,0.0722077041279417,0,0,0.0203443683478466,0.340097884901329,0,0,0,0,0,-0.0427578627392396,0,0,0,0.047045625846837,-0.12843943494568,0.012863666865888,0.0797324833913232,0,0.00192626987337258,0,0,0,0,0,-0.0182854490876085,0,0,-0.0137940942632806,0,0,0,0,0,0,0.0696521492719368,0.0813729801105174,0,0,0,0,0,0,-0.0244813551423889,0,0,0,0,0,0,0
X600362.SH,0.235136629535699,0,0,0.154840964551234,0,0,0,0,0.174296157202916,0,0,0,0,0,0,0,0,0,0.00127147850972523,0,0,0.119315055832141,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0879736348167848,0,0.105569913858306,0,0,0,0,0.0162245067796192,0,0,0,0.0236191944811285,0,0,0,0,0,0.00403865422214078,0,0,0,0.0248889712494193,0,0
X002460.SZ,0,-0.342562701000972,0,0,0,-0.00186042883087264,0,0,0,0,0,0,0,0.211967392816479,0,0.167979687456305,0,0,0,0,0.245753774188944,0.431592367002589,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0239797673081788,0,0,0,0,0,0,0,0,0,0,0.193242661513079,-6.93889390390723e-18,0,0,0,0,0,0,0.00526603109250648,0,0,0,0
X600489.SH,0.00383332808465236,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0.73001860049958,0,0,0,0,0,0,0,0,0,0,0,0,0.0491298222668288,0,0,0,0,0.0622829703119444,0,0,0,0.109441822645891,0,0,0,0,0,0,0.228574775633237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151783767555667,0.00976254706638504,0,0,0,0.119263399785914,0,0,0,0,0,0.133125665965216,0,0,0,0,0,0.132082119604265,0.311798246882548,0,0,0,0,0,0,0,8.67361737988404e-19,0,0.0953476522582772,0,0,0,0.0255441994707247,0,0.0228450146573234,0,0,0,0,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0.0183169398797174,0,0,-0.0562499023324149,0,0,0,0,0,0,0,0,0,0.926960100859273,0,0,0,0,0,0.00673848480640307,0,0.0700263663215224,0,0,0,0,0,0,0,0,8.67361737988404e-19,0.00726478644667124,0,0,0,0,0,0,0,0.0124141530522142,0.0803694969415988,0,0,0,0,0,0,0,0.120381705106366,0,0,0,0,0
X600803.SH,0,0,0,0.271389630376683,0,0,0,0,0,0,0,0,0.309143925596392,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0.0557161642988584,0.0139335351896719,0,0,0,0,0,0,0,0,0,0.0652620830622157,0,0,0.0553988924271036,0,0.187715844482956,0,0,0,0,0,0,-0.291562505966969,0,-0.0421698876326426,0,0
X600160.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.311732003003993,0,0,0.175097333534214,0,0.366255807047018,0,0,0,0,0,0,0,0.122254275024706,0,0,0,-0.00679262882319319,0,0
X600027.SH,0.0751552284703779,0,0,0,0,0.0796855409097462,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0.0104624745093898,0,0,0,0,0,0,0,0.27737181325251,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0372195454666693,0,0.0242108052155946,0,0,0,0,0,0,-0.0100106083865,0,0,0,-0.0124201874107823,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0.197472290715817,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155768384232908,0,0,0,0,0,0.0617834837121921,0,0,0,0,0,0,0.00759126783608215,0,0,0,0.268328692394902,0,0,0,0.0159057573902799,0,0,0,0,0,0,0,-0.0196493072151617,0,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161370956410977,0.406726358973713,0,0,0,0,0.192142250059253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23881735208229,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0930919127651886,0,0,0,-0.0721936442851162,0,0.29738759993855,0,0.0814487903665972,0,0
X601991.SH,0,0,0.273613268911416,0,0,0,0,0,0,0,0,0,0,0,0.0707187342939956,0,0,0,0,0,0,-0.0428650987166573,0.107560028929258,0,0.293044636504683,0,0,0,0,0,0,0.021276854541516,0,0,0,0.124320297673257,0,0,0,1.38777878078145e-17,0,0,0,-0.0891593953459564,0,0,0.189494733028039,0,0,0,0,0.00388812040756608,0.0454104660811287,0,0,0,0,0,0
X000786.SZ,0,0,0,0,-0.0908811480870073,0,0,0.275102096626636,0.285845109265205,0,0,0,0,0,0,-0.0968071627470782,0,0,0,0,0,0,0,0,0.00376733984734753,0,0,0,0,0,0.0546647847966796,0,0,0,0,0,0,0,0.244741246826238,0.143399332293397,0,0,-0.0179981910934771,0,0,0.0403944274691256,0,-0.00018859079330615,0,0,-2.16840434497101e-19,-0.0315553777091326,0,-0.118217135478605,0,0,0,0,0
X600219.SH,0,0,0,0,0.0237747266835994,0,0.170374010385474,0,0.463765762245438,0,0,0,0,0,0,0.0665427036449086,0,0,0,0.0387660576617493,0,0,0,0,0.0698295316012513,0,0,0,0,0,0,0,0,0,0,0.00649571933677335,0,0,0.0486295743019977,0,0,0,0,0.028470986406647,0,0,0,0,0,0,0,0,-0.0642261671079491,0,-0.0523394184193009,0,0.0179134420515965,0,0
X600426.SH,0,0,-0.175493865750134,0.146610014661951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0388825578216945,0,0,0,0,0.0485730187839741,0,0.306109763563202,0,0,0,0.0140953421665524,0,0,0,0.203065507697372,0,0,0.14385976586462,0,0,0.147977600604426,0,0.192824295843871,0,0,0,0,0,0,0,0.0454769675964347,0,0,0,-0.0113537194523772,0,0
X000983.SZ,0,0,0.0202889932232666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172778750444162,0,0.120238574161122,0,0,0,0,0,0,0,0,0,0,0,0.44606997568612,0,0,0.0330412873775256,0,0.0391751897915358,0,0.0646811390592672,0,0,0,0,0,0,0,0,0,-0.0395186964077221,0,0,-0.0294050952537555,0,-0.0208744105286805,0,0
X002128.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0452273851664858,0.0250001368822885,0,0,0,0,0,-0.0634064893420072,0.0667026847868085,0,0,0.16387198580936,0.0351513582607753,0,0,0.0384509218961908,0,0,0,0,0,0,0,0.0672266179908588,0,0.136946867115528,0,0.0638831296846109,0.246046095801288,0,0,0,-0.0362335236027138,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0
X000408.SZ,0,0,0,0.118538290872648,0,0,0,0,0.019732067318733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15314149754456,0,0,0.298422628883573,0,0.0921742112874983,0,0,0,0,0,0,0,0.0637347359465747,0,0,0,-0.022141027871177,-0.0634117133295008,0,0,0,-0.0456374252526596,0,0
X601699.SH,0,0,0,0,0.00585698392317869,0.232992472316413,0,0,0,0,0,0,0,0,0,0,0,0,-0.0617483802098982,0.0154982096793231,0,0,0,0,-0.0612364895305561,0,0.347658733927881,0,0,0,0,0.155663494339771,0.0552423780226751,0.0822492951376756,0,0,0,0,0,0.111737463369994,0,0.0434695936314163,0,0,0,0,0,0,0,0,0,0,0.0686856812073801,0,0,0,0.0610946974699373,0,0
X000877.SZ,0,0,0.0455191831264218,0,0,0,0.0795740033449343,0,0,0.052867770258606,0,0,0,0,0,0,0,0,0,0.370291455739659,0,0,0,0.0884604418436771,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44456345010348,0,0.0749156076906793,0,0,0,0.139765561250308,0,0,0,0,0.0434094706035741,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0.237041241360204,0,0,0,0,0,0,0,0,0.000353354377949196,0,0.0695057734212867,0,0.0458511630554701,0,0,0,0,0.102249400832589,0,0.325467626576882,0.00332479488927045,0,0,0,0.0154767720778952,0,0.0289623587753875,0,0.00118675059082059,0,0.0418519542265946,0.152280222765548,0,0,0,0,0,0,0,0,0,0.0460920506105915,0,0,0,0,0,0
X000630.SZ,0.0656354690834187,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15062150759466,0,0,0.403005860110042,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0.186896395509952,0,0,0,0,0.083154687527493,0,0,0,0,0,0,0,0,0,0,0,0,0.00280853678917557,0,0,0,0,0,0,0.0174510810341872,0,0
X601168.SH,0.104869014622427,0,0,0,0,0,0,0,0.06591983309411,0,0,0,0,0,0,0,0,0.22814271600658,0,0.0363835297494872,0,0,-0.0335315828439222,0.081787786654566,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.0873265706488259,0,0.221701490382378,0,0,0,0,0,0,0,0.00225884958894857,0,0,0,0,0,-0.0246209317645264,0,0,0.0359195107318068,0,0
X000933.SZ,0,0,0,0,0,0.0435798820254956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0996980893011274,0,0,0,0,0,0,0.0971776725525566,0,0.650204829121808,0,0,0,0,0,0,0,0,0.0276374811387725,0,0.0302516593120052,0,0,0,0,0,0.0184647937024304,0.00168443576412324,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.210173598179688,0,0,0,0,1.73472347597681e-18,0.085056443860558,0,0.0710059705344755,0,0,0.0201459419474459,0,0.149417352889703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108354138409174,0,0.00435253536847803,0,0,0,0,0.100501571498578,-0.0211463037721069,0,0,0,0,0,0
X600985.SH,0,0,0,0,0.0382579025402543,0.263488036675737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108751940356729,0,0.0153735230525168,0,0,0,0,0,0.267599084588255,0,0.0535420154350698,0,0,0,0,0,0.105738583051797,0,0,0,-3.46944695195361e-18,-0.0431667909467859,0,0,0,0,0,0,0,-0.0356455719385623,0.0281952097458873,0,0,0.00403980040693138,0,0
X002353.SZ,0,0,0,0.170745818741485,0,0,0,0,0,0,0,-0.00556651489149979,0,0,0,0,0,0,0,-0.0195959789659541,0,0.179744838356046,0.00396295001216562,0,0,0,0,0,0,0,0,0,0,0,0,-0.363954575673702,0.585568969385293,0,0,0,0,0,0,0,0,0,0,0.173074392553424,0,0,0,0,-0.00139523543787205,0.0761909784078852,0,0,-0.0183589329826855,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215100907978935,0,0,0,0,0,0,0.0992094631263997,0,0,0,0,0,0,0,0,0,0,0,-0.026027095477387,0,-8.67361737988404e-19,0,0.108691706258661,0,0.0385500744564031,0,0,0,0,0,0.276248084293054,0,0,0,0.0422586808036347,-0.0453320699269989,-0.11058805510633,0.0785275645442009,0,0,0,0,0,0
X600378.SH,0,0,0,0,0.080163575712251,0.209674812906568,-0.287473595675341,0,0,0,0,0,0,0,0,0,0,0,0.232788341710297,0.293068506192058,0,0.0527327389396928,0,0.115983538408268,0,0,0.133010249542568,0,-0.0224728564908943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0157200016798123,0,0,0.120288856914174,0,-0.0379866789513818,0,0
X002271.SZ,0,0,0,0,0,0,0,0,-0.0118939810646641,0,0,0,0,0.430321266327507,0,0,0,0,0,0,0,0.0573739287205357,0.102822618807472,0,0,0,0,0,0,0,0,0,-0.143359692984571,0,0,0.333659065947461,0,0,0,0,0,0,0,0.199407036322274,0,0,0,0,0,0,0,0,0.14478196943266,0,0.135794695991478,0,0.0607833614850797,0,0
X600995.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.262725927496803,0.054227729364083,0,0,0,0,-2.16840434497101e-19,0.345833864769697,0,0,0,0,0,0,0,0.00162015301486152,0,0,0,0,0.107471090614983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000831.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.511159418474337,0,0,0,0,0,0.126318864765751,-0.0293331329794418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226377634135268,0,0,0,0,0.023201193327182,0.150350777860274,0.0489673932859484,0,0,0,0,0,0,0.0172991638018181,0.0643289675176131,-0.0741304784901893,0,0.0672119085311364,0,0
X600352.SH,0,0,0,0,0.0147874915109204,0,0.0780969189522554,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0880832466328896,0,0,0,0,0,0.122154450594066,0,0,0.0830214800332452,0,0,0,0,0,0,0,0,0,0.00820932233340967,0,0,0,0,0,0.00944851864860406,0,0,0,0,-0.120573123429771,0,0,0,0,0,0.0104308931222799,0,0
X600688.SH,0,0,0.0621349810415659,0,0,0,0.129741116061847,0,0,0,0,0,0,0,0.126950362966447,0,0,0,0,0,0.0549850313825504,0.12202953212921,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0852211251345874,0,0.0748389866399365,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0500701288488384,0,0,0,0,0.0231146585513828,0,0
Change_TY3M,0,0,0,0,-0.0832360368389583,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.089970446158295,0,0,0,0,0,0.13914270388192,0,0,0,0,0,0,0,0,0,0,0.0455469224113633,0,0,0,0.0484975058369622,0,0,0,0,-0.0615921321647728,0,0.0150819479425859,0,0,0,0,0,-0.0307313052480685,0,0,0,-0.0293518177110412,0,0
Slope,0,0,-0.265429225956618,0,0,-0.230369770104554,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.299593831151553,0,0.0557982205021477,0,0,-0.183971023894613,0,0,0,0,-0.290216661808998,0,0,0,0,-0.0832699160905426,0.00630116221822858,0,-0.13043403516665,0,0,0,0,0,0,0,0,0.189484329472186,0,0,0,0,0,0.269850162664802,0,0,0,-0.200597313493621,0,0
