,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600019.SH,X601898.SH,X600011.SH,X600585.SH,X600547.SH,X600660.SH,X600886.SH,X002466.SZ,X601600.SH,X000792.SZ,X002460.SZ,X600795.SH,X600111.SH,X600010.SH,X000708.SZ,X601699.SH,X000301.SZ,X600362.SH,X600426.SH,X000877.SZ,X000983.SZ,X600027.SH,X600489.SH,X002271.SZ,X600803.SH,X601991.SH,X600160.SH,X000807.SZ,X600176.SH,X600985.SH,X000630.SZ,X000408.SZ,X000786.SZ,X000932.SZ,X600612.SH,X300037.SZ,X000933.SZ,X600219.SH,X002128.SZ,X600348.SH,X600688.SH,X600995.SH,X000629.SZ,X600157.SH,X000723.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000792.SZ,0,0,0,0,0,0.0437655323433396,0,0.0445535820924881,0,0.0315860391926966,0,0,0.329590499286824,0,0,0,0,0.0574273885430175,0,0,0.0742187492695095,0,0,0,0,0,0,0,0.121819593933646,0,0,0.0561875834673263,0,0,0,0,0.120601099214178,0,0,0,0,0,0,0,0,0,0,0,0,0.0394012825208231,-0.0571052370739497,0.00545472768464912,-0.00324408104147419,0,0,0,0,0,0
X002460.SZ,0,0,-0.0469840420248606,0,0,-0.0496985898040746,0,0,0,-0.123913007715112,0,0,0.842826796316004,0,0,0,0,0.017479361584064,0,0.174153007539391,0,0,0,0,0,0,0.116737459906132,-0.174121163121206,0,-0.0747862770621619,0,0,0,0,0,0,0,-0.0196249089911866,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000381468345596494,0.00461262934203872,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0.00981187384480828,0,0,0,0.340649422777779,0,0,0,0,0,0,0.0559496859908849,0,0,0,0,0,0,0,0.135536314255759,0,-0.0420611280980353,0,0.0503966840235392,0,0,0,0,0,0,0,0,0.23649512110732,0,0.136016600962554,0,0,0,0,0,0,0,0,-0.0475086781606694,0.0158171072837435,0,0,0,0,0.0963529595642656,0,0
X600111.SH,0.0524003179583129,0,0,0,0,0,0,0,0,0,0,0,0.250273910539285,0,0,0,0.110228267816017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00358803590797632,0,0,0,0.134091098924721,-6.7762635780344e-21,0,0,0.0424979160587521,0,0.234460469316836,0,0,0.0305879167754921,0,0,0,0.0379533694322281,0,0
X600010.SH,0,0,0,0,0,0,-0.0124698657802591,0,0,0,0,0,0,0,0,0.0267385126312146,0.108302509747851,0.52495665197903,0,0.144870391648116,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,-0.0467905622464065,0,-0.000499889512672494,0,0,0,0.0367224324319711,0,0
X000708.SZ,0.360768994494631,0,0,0,0,0.0546625211711375,0,0,0,0,0,-0.172556442137547,0,0,0,0.065290597842388,0,0,0.000717193516565843,0,0,0,0.034721756367163,0,0,0,0.109487076984905,0,0,0,0,0,0,-6.93889390390723e-18,-0.0540409442472177,0,0,0,0.195302937399133,0,0,0,0,0,0,0,0,0,0,0,0.139101130013188,0.000321654036701695,0,-0.0302534721435073,0,0,0,0,0
X601699.SH,0.0724662115035295,0,0,0,0.26582988888418,0,0.019748609086654,0,0,0,0,0,0,0,0,-0.073694117422661,0.0662553072789672,0,0,0,0,0,0,0.0263889282582079,0,0.142084029392076,0,0,-0.0479868923204662,0,0,0,0,0,0,0,0,0,0.105920736636532,0.0161756579805872,0,0.0622895309926445,-0.0562371821829611,0,0,0,0,0,0,0,0,0,0.00395774697412237,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0.0502378791123309,0,0,0,6.93889390390723e-18,0,0,0.159241851630462,0,0,0,0,0,0,0,0.0262217213777832,0,-0.00562853088904698,0,0,0.187239257884265,0,0,0,0.0247620046640383,0,0,0,0,0,0.0873036615921242,0.152907810896886,0,0,0,0,0,0,0,0,0,0.0653857001560924,0.0804829293303476,0.000693344596745292,0,0,0,0,0,0,0
X600362.SH,0,0,0,0.0467970420324834,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.0887314393209065,0,0.121913162148355,0,0,0,0,0,0,-0.000935271986284751,3.46944695195361e-18,0.190803487673456,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.118060537783401,-0.0877830874407347,0,0.202672321156311,0,0.0221362481069975,-4.33680868994202e-19,0,0.174164403508062,0,0,0,0.0126158116455593,0,-0.0771252959046982,0,0,0.0751070561200366,0,0
X600426.SH,0,0,0,0.237391548007749,0.017728622143934,0,0,0,0,0,0,0,0,0,0,0.0267911048641655,0,0,0,0,0,0,0,0,-0.302451058540656,0,0,0,0.102571914850477,0,0,0.0333513926425105,0,0,0,0,0.122841340397538,0,0,0,0,0.410944437407169,0,0,0,0,0,0,0,0,0.171809485701699,0.010634870454709,0,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0,0,0,0.393726340408543,0,0,0,0,0,0,0.00656490812383105,0,0,0.00854982434904038,0,0,0,0,0,0,0.172523703042266,0,-0.176163666269325,0,0,0,0.0370027152859893,0,0,0.0300248648851014,0,0,0.100119880845405,0,0,0,0,0,0,-2.16840434497101e-19,0,0.111393947320044,0,0,0,0,-0.000300768088541214,-0.0213786683440773,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.472898740897732,0,0,0,0.643292954465684,0,-0.209125810331717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0372986737579954,0,0,0,0,0,8.67361737988404e-19,0.0649263845735864,0,0,0,0,0.496772578239277,0,0
X600027.SH,0,-0.0800926456936155,0,0,0,0,0,0.35735406730702,0,0,0,0,0,0,0,0,0,0,0,0.03928019531751,0,0,0,0,0,-0.109249405918781,0,0,0,0,0.232346884226025,0,0,0.0824037857067159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00967333221661514,-0.00868448944360838,0,0,0,0,0,0
X600489.SH,0,0,0,-0.0370038885159573,0,0,0,0,0,0.515604260432093,0,0,0,0.091276601565205,0,0,0,0,0,0.0478701501438764,0,0,0,0,0,0,0,0,0,0,0,0.104859473189671,0,0,0,0,0,0,0.00701434609681484,0.0298633866678583,-0.0298469171222092,0,0,0.0432539669458123,0,0,0,0,0,0,0,-0.00613220447053611,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0.0675773890464184,0,0,0,-0.286376880277083,0,0,-0.00516436677617993,0,0,0,0,0,0,0,0.281722347765838,-0.118935125785081,0.083470025280839,0.115975709767792,0,0,0,0,0,0,0,0,0,0.144536585049874,0.0754718872256174,-0.0809050841643105,0,0,0,0,0,0
X600803.SH,0,0.218138721660477,0,0,0,-0.0787322430679288,0,-3.46944695195361e-18,0,0,0.0867908646576121,0,0,0,0,0,0,0,0,0.136657460410739,0,0,0,0,0,0.122159220889504,0,0,0,0,0.488839597434993,0.00563579407779178,0,0,0,0,0,0,0,-0.341350826648675,0.140027178349917,0,0,0,0,0,0,0,0,0,0.162705211203056,-0.0145330048009685,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0.20353526013687,0,0,0,0,0,0.10068969561537,0,0,0.119814975096635,0.136142247938364,0,0,0,0,0,0,0,0.010379358589124,0.092373437595496,0,0.053218154059375,0.0835703185679919,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0192960342598647,0,-6.93889390390723e-18,0,0,0,0,0,0,-0.0167009362926431,0,0,0,0,0,0
X600160.SH,-0.3958344928576,0,0,0.143744159565423,0,0,0,0,0,0,0,0,0,0,0,0.0858800346141242,0,0,0,0,0,0,0,0,0,0,0,0,0.0849092531001701,0,0,0,0,0,0.0463204000153521,0.604596098356213,0,-0.174016140748315,0,0.0995516170569602,0,0,0,0,0,0,0.0154427619236146,0,0,0.118583248796738,0,-0.0737837530109688,0.0482648631050777,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,-0.523644522173531,0,0,-0.0926415217000907,0.503252599416776,0,-0.00723433662078152,0,0,0,0,0,0,0,0,0,0,-0.218257128094542,0,0.0892826832480605,0,0,0,0,0.136284500357479,0,0,0,0,0,0,0,0.162039939455424,0,0,0,0,0,0,0,0,0,-0.0200987396731514,0,0,0,0,-0.103746392570257,0,0
X600176.SH,0,0,0,0,0,0,0,0,0.699349801464991,0,0,0,0,0,0,0,0,0,-0.660253828420046,0,0,0,0,0,0,0,0.0630712363769506,0,0,-0.243058471863232,0,0.381911024544743,0.245595162625558,0,-0.156852967752024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0345188721867956,0,0.111701436972802,-0.151079906865226,0,0,0,0.250851891181484,0,0
X600985.SH,0,0,0,0.134820328402659,0.204402796633466,0,0.102301520663528,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294549316361691,0,0,0.256727286973897,0.0765454505843444,0.000278801092606015,0,0.0274120006449375,0,0,0,0,0,-0.159528775052456,0,0,0,0,0,0,-0.184933550467044,0,0,0,0,0,0,0,0,0,0.00631290679996056,0,-0.00530517606607053,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0431661368399562,0.191751964211893,0,0,0,0,0,0,0,0,0,0,0,0.0269697229435702,0,0,0,0,0,0.050572145698623,0,0,0,0,0,0,0,0,0,0.0378856583338915,0.106285359349192,0,0,0,0.174779057499052,0,0,0.106725588734076,0,0.00153252059090423,-0.0131454198537376,0,0,0,0,0,0
X000408.SZ,0.10442892262249,0,0,0,0.0063296789134826,0.058797590758921,0,0,0,0,0,0,0,0,0.647897434808428,0.116357907418613,0,0,0,0.16551780605114,0,0,0,0,0,0.00956717294540096,0,0,0,0,0,-0.115767058630402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0211111715785544,0,0,0,0,0,0
X000786.SZ,0,0.0824259266024383,0,0,0.040509302980173,0.0846230409128721,0,0,0.0774483641606681,0,0.251864025800995,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154568337911515,0.0828395349379465,0,0,0.0529289971928401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0336840645263736,0,0,0,0,0,-0.0136812079051658,0,0.0588985166202957,0,0,0,0.136794484358618,0,0
X000932.SZ,0,0,0,0,0,0.266013481717633,0,0,0,0,0,0.0483668550433691,0,0.143045546767991,0,0,0.107891113468317,0,0,0.210766751847558,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.0365961657681823,0.0240881636078663,0,0,0,0,0,0,0,0.204750625691966,-0.0455792737368372,0,0,0,0,0,0,0,0,0.0503678390400891,-0.0447086306117689,-0.0427171832757776,0.0939550032510896,0,0,0,0,0,0
X600612.SH,0.039500661303506,0,0,0,0,-0.165086195403977,0,0,0,0,0,0,0.000666581714941447,0,0,0,0.058722083330451,0,0,0,0,0.278728525472255,0,0,0,0,0,0,-0.0187734508423703,0,0,0,0,0,0,0,0,0,0.0855803328634843,0,0,0,0,0,0,0,0,0.287442618391094,0,0,0.113836772721547,0.00173403787016633,-1.35525271560688e-20,0,0,0,0,0,0
X300037.SZ,-0.199352387399216,0,-0.252830689131831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205962779666769,0,0,0,0,0,0,0,0,0.1157205709679,0,0,0,0,0,0,0,0,0,0,0,0,-0.142782482548273,0,0,0,0,0,0,0,0,0,-0.0837154847200698,0.121593195227663,0,0,0,-0.0204040921379138,0,0
X000933.SZ,0,0,0,0,0.23231929982093,0,0,0,0,0,0,0,0,0,0,0,0.052157079709108,-0.0782383542338125,0,0,0.0148187795414691,0,0,0.10125356249548,0,0.123780196021501,0,0,0,0,0,0,0.571092557237263,-0.227046764771322,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0534146690540503,0,0,0.0206402169047196,-0.00260662818660706,-1.0842021724855e-19,0,0,0,0,0,0
X600219.SH,0,0,0,0.0110086370025182,0,0,0,0,0,0,0,0,0,0.0598856836185492,0.0982579827559609,0,0,0.0185533677477233,0.073211737463016,0,0,0,0.130686966975618,0,0,0.0666570404696059,0,0,0,0,0,0,0,0,0,0.116019633696969,0.0962154973109253,0,0.00643087405361716,0,0,0,0,0,0,0,0,0.026139099230853,0,0,0,0.00761908066083881,0,0,0,0,0,0,0
X002128.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0573041804411271,0.0619946322663348,0,0,0,0,0,0,0,0,0,0,0,0.177019697079393,0,0.167485166757041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189702941577384,0.0238703880785268,0,0,0,0,0,0,-0.00562767481321706,0,0,0,0.0196085776302591,0,0
X600348.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.000757608886014217,0,0,0,0.00759454738140994,0,0.0753907813928093,0,0,0,0,0,0,0.316778549800843,0,0,0,0.0337341829394191,0,0.18125928922487,0,0,0,0,0,0,0,0,0,0,0,0.0492144783061113,0,0,0,0,0,0.119535295742373,0,-0.00112562358771874,0,0,0,0,0,0,0
X600688.SH,0,0.019036067080178,0,0,0,0.126250679522796,0,0,0,0,0,0,0,0,0,0.00775009883344688,0.147827918086366,0,0,0,0,0.211878785340245,0,0,0,0,0,0,0,0,0.131166959989995,0,0,0,0,0,0,0,0.078037190348313,0.0522465283620803,0,0,0,0,0,0,0,0,0,0.103281202272634,0,0.0212190700056426,-0.0380517259106502,0,0,0,0,0,0
X600995.SH,0.250511495556207,0.0506105873994025,0,0,0,0,0,0,0,0,0,0,0.170396031161209,0,0,0,0.108865403406399,0,0,0.045258972131912,0,0,0,-0.229178397084628,0,0,0,0.0861794881307297,0,0.080966519808224,0,0.00443954250652753,0,0,0,0,0,0,0.056653979083801,0,0,0,0,0,0,0,0,0,0,0.240978302176847,0,-0.0118440642489204,0,0,0,0,0.0076124149837154,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0.0180585882983901,0,0,0.153531087431279,0.0678358659281994,0,0,0,0.0614352587519789,0,0,-0.032585810775958,0.158287052826539,0.125617361694801,0,0,0,0,0,0,0,0,0.0293703552341343,0.114329654781586,0,0,0,0,0,0,0.104302032459868,0,0,0,0,0,0,0,0,-0.0133193615130294,0,0,0.00667339642718561,0,0,0,0,1.0842021724855e-19,0,0
X600157.SH,0,0,0,0.124547785747388,-0.0240816386627295,0,0,0,0,0,0,0,0,0,0,0.0223447590557152,0,0.0272349641442745,0,0.0374590003578021,0,0,0,0,0,0.0672120861087262,0,0,0,0,0,0.0308208421113319,0,0,0,0,0.037682747759062,0,0,0,-0.0335017478940619,0,0,0,0,0,0,0,0,0.179098107598253,0,-0.024185822791495,0,0,0,0,-0.126290441118172,0,0
X000723.SZ,0,0,0,0,0.0804789078424206,0,0,0,0,0,0,0,0,0,0,0,0,0.371186532495962,0,0,0,0,0,0,0,0.0924250858089498,0,0,0.173326012261182,0,0.0746061571605754,0.107105967188424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012851270584518,0,0,0,-0.0296689219249914,0,0,0,-0.0863173263211503,0,0
Change_TY3M,0,0.163607059082669,0,0,-0.31861969213427,0,0,0,0,0,-0.522800244403472,0,0,-0.0350279907161632,0,0,0,0,0,0,0,0.120757873730377,0,0.353906776272139,0,-0.034790116766646,0,0,0,0.0472258271778173,0,-0.0888665033918604,0,0,-0.308061874826863,0,0,0,0.0800055624792748,0.0787578405159694,0,0,0,0,0,0,0,0,0,0,0,0,0.00189703897492805,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0535594698361117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.12833096284196,0,0,0,-1.77614972259622,0,0
TED,0,0,0,0,0,0,0,-0.215327031814792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044386657895205,0,0,0,-0.0582068441832891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.552849537590998,0,0,0,0,0.339407937467949,0,0
RealEstate_excess,0,0,0,0,0.0197412605186873,0.022315039916287,0,0,0,0,0,0,0,0,0,0,-0.127590547616976,0,0,0.0115961611331562,0,0,0,0,0,0.0722917033449633,0,0,0,0,0,-0.0355538269715072,0,0,0,0,0.0845457070282441,0,0,-0.0787322562869335,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,-0.0113465669315874,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0.0916234673325006,0,0,0,0,0,0,-0.0160061609456219,0.00847191608768294,0,-0.089881442571901,0,0,0,0,0,0,0,0,0,0,0,-0.0287089674691974,0,0,1.73472347597681e-18,0,0,0.0710828410682664,0,0,0,0,0,-0.00693285896161204,0,0,0,0,0,0,0,0,0,0,-0.0745947840280039,0,0,0,0,0,0,0,0
MKvol,0,0,0,0,0.0015544004845177,0,0,0,0,0,0,0,0,0,0,-0.00136869558519734,0,0,0,0,0,0,0,0,0,0,0,0,0.0033093934248352,0,0,0,-2.71050543121376e-20,0,0,0,0,0,0,0,0,0,0,0,0.00323680099367897,0,0,0,0,0.00033341505219463,0,0.000172499956882836,-0.000133242923553797,0,0,0,-0.0104824867257186,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0185280505454477,0.0161391612396813,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00114550476094107,0.00779193928873844,0.00998841849110128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00656556976200975,0,0,0,0,0.00311977409139545,0,0.00472402951337694,0.004124809951993,0.0139569459082149,0,0,0,0,-3.60705758304923e-06,0.00185063761804564,0.00153067464042182,0,0,0,0.0257007408866918,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0056456960633121,0,0,0,0,0,0,0,0,0,0,5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0,-0.0132345029240485,0.0108133944608081,0,0,0,0.0586059493591627,0,0
