,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X601898.SH,X600188.SH,X600019.SH,X600547.SH,X600585.SH,X600886.SH,X600660.SH,X600011.SH,X601600.SH,X600795.SH,X000792.SZ,X600489.SH,X600362.SH,X600010.SH,X000708.SZ,X600111.SH,X600803.SH,X600027.SH,X002460.SZ,X601991.SH,X000301.SZ,X600160.SH,X600426.SH,X000983.SZ,X002466.SZ,X601699.SH,X000786.SZ,X600219.SH,X600176.SH,X000807.SZ,X002128.SZ,X000630.SZ,X600985.SH,X000877.SZ,X000933.SZ,X601168.SH,X600096.SH,X000408.SZ,X000883.SZ,X000027.SZ,X600378.SH,X002353.SZ,X000932.SZ,X002271.SZ,X600995.SH,X600688.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0314991853789026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206718662268337,0,0.0664393137801234,0,0,0,0,0,0,-0.059804657986777,0,0.00633279106040356,0,0,0,0,0,0,0,0,0,0,0,-0.308772684681291,0,0,-0.0410714433436364,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197304524787321,0,0,0,0,0,0,0,0.0837815106703579,0,0.355016634221775,0,-3.70225974988645e-05,0,0,0,0,-0.115101930052414,0,0,0,0,0,0,0,0,0,0,0,0.0992083610001476,0,0,0,0,0,0,0,0,0.0471290623581456,0.00763408797610573,0,0,0,-0.0826345536818005,0,0
X601600.SH,0.24671768735626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304966204482051,0,0,0,0,0,0,0,0,0.0740693484225978,0,0,0,0,0,0,0,0.241092364587054,0.0787659385409324,0,0,0,0.0841686234796287,0.0338851236259191,0,0,0.135280610706383,0,0,0.197953092258688,0.102378992664924,0,0,0,0,0,0.136624263799709,0,0,0,-0.0206616868799635,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0.075278483448423,0,0.0812858266749483,0,0,0,0,0,0,0,0,0,0.27123238909206,0,0,0,0,0,0,-0.143799027823135,0,-0.108121866165657,0,-0.0116706316547239,0,0,0,0,0,0,0,0,0,0.268139551272744,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0200042718454608,0,0
X000792.SZ,0,0,0,0.00585665103495476,0,0,0,0,0.0214345450686603,0,0,0,-2.16840434497101e-19,0,0,0.112612548230672,0,0,0,0,0.114967019349334,0,0.259665545397548,0,0.182456135138218,0,0,0,0,0,0,0,0,0,0.0359766391236679,0,0.00329499583694142,0,0,0,0,0,0,0,-0.0444334406836197,0,0,0,0,0,0,0,-0.0214849518294686,0,0,0,0,0,0
X600489.SH,0.140866440327473,0,0,0,0,0,0,0.72492963306363,0,0.0216783012809662,-0.21857084501379,0,0,0,0,0,0,0.171588192543645,0,0,0,0,0,0.122722610516837,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.0610315394340765,0,0,0,0,0,0,0,0,-0.0636787714284986,0,-0.236221038737407,0.0427357880924535,0,0,0,0,0,0,0,0,-0.0731998499697826,0,0
X600362.SH,0,0,0,0,0,0,0,0.0221537187146495,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0812649658324386,0.0217944581176819,0,0,0,0,0,0,0,0,0,0,0,0.0404564589560476,0.4941079299005,0,0,-1.73472347597681e-18,0.232584040537922,0,0,0,0,0.0266050591050136,0,0,0,0,0,0,0,0,-0.0122068508339949,0,0,0.0104971972943237,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0131776727327981,0,0,0,0,0,0,0,-0.153762800540958,-0.0339811983620244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133228711749809,0,0,0,0,0.0497894776152644,0,0,0,0.104745059373688,0.0212613879239749,0,0.320185781375539,0,-0.0681783844850921,0,0,0,0,0.0240468272654034,0,0
X000708.SZ,0,0,0,0,0,0.046252508101155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0461125262319814,0,0,0,0,0,0,0,0,0,0,0,0,0.0526116416788801,0,0.228088152610593,0,0,0,0.0454413677149706,0.0421999329452408,0.0512564016527057,0.0364806788350905,0,0.143681574207369,0,0,0,0,0,0,0.0367149532368026,0,0
X600111.SH,0,0,-0.0496631860058026,-0.167577182489974,0,0,0,0.111559934708718,0,0,0,0,0,0,0,0,0.276296184617925,0.150334643810432,0,0,0,0,0.0675681399167291,0,0,0,0,0,0.11425544665334,0,0,0,0.220901870836568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122245585907072,0,0,0,0,-0.00816783226276922,0,0,0.0186453365292655,0,0
X600803.SH,0,0,0.0708535646392316,0.0308861351319038,0,1.73472347597681e-18,0,0,0,0,0,0,0.0373616761952784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0375934181488178,0,0,0,0.166340610600633,0,0,0.0470331138947916,0,0,-0.0174811431388667,0,0,0,0,0,0,0.0145696691673035,0.0617315404900841,0,0,0,-0.0594040974373002,0,0
X600027.SH,0,0,0,-0.0491656079099356,0,0,-0.0378992034495838,-0.182528883784349,0,0,0,1.11856659043787,0,-0.121120225800473,0.0368221304726504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101853834268601,0.0168626684547122,0,0,-0.036567335385198,0,0,0,0,0,0.212060549444086,0,0,0,0,-0.0301103517857044,0,0,0,0,0,0,0.129388481046103,0,0,0,0,-0.000558957263549076,0,0
X002460.SZ,0,0,0,0,0,0.00158712239888204,0,0,0,-0.0891367682627466,0.0445843698534036,0,0,0,0.0706528786407599,0,0,0,0,0,0,0,0,0,0.0544067166821686,0,0,0,0.75077045630154,0,0,0,0,0,0,0,0,0,0,0,0.0353273755960502,0,0,0,0,0,0,0.0506534411618271,0,0,0,-0.0432478589075795,0,0,0,0,0.00707582825226449,0,0
X601991.SH,0.0276048724850896,0,0,0,0,0,0,0.0284199137714938,0,0,0,0.0924806565231752,-3.46944695195361e-18,0,0,0.0483910693690645,0,0,0,0,0,0.17266653444688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.238536358864996,0,0,0,0,-1.73472347597681e-18,0.369480803674599,0,0,0.0164320706195579,0,0,0,0,0.000389261594912758,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,-0.0685042952009166,0,0,0,0,0,0,0,0,0,0,0,0,0.0624569959311853,0,0,0,0,0,0.164839700705368,0,0,0,0,0,0,0,0.0554769942443029,0.0365627397892132,0,0,0,0,0,0,0,0.0881740257864717,0.112488728770865,0.0279462311546609,0,0,0,0,0,0,0,0,0.0100061466943262,0,0
X600160.SH,0,-0.179658767386931,0,0,0,0,0,-0.0569662222938626,0,0,0,0,0,0,0,-0.465662390095205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194363075798511,0,0,0,0.513732500250037,0,0,0.100515439481902,0,0,0.126555997823944,0.0923307463280457,0,0,0,0,0,0,0.112326024426621,0,0,0,-0.111027728425029,0,0
X600426.SH,0,0,0,0.446214434295746,0,0,0,0,0,-0.00688259399549936,0,0,0,0,0.0142529520847726,0,0,0,0,0,0,-0.0406742113429521,0,0,0,0,0,0,0,0,0,0,0.14370442664078,0,0,0,0,0,0,0.11706658922014,0.121481251518626,0.0700722836197673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00619480854699394,0,0
X000983.SZ,0,0,0,0,0,0,0,0.0076680982980697,0,0,0,0,0,0,0,0,0.030453559545375,0,0,0,0,0,0,0,0,0,0,0,0,0.117649084401802,0,0,0,0,0.0932614303204816,0,0.264612576200108,0,0.0747378246516358,0,0,0,0,0,-0.0620745021997737,0,0,0,0,0,0,-0.0614569823441933,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150255479136937,0,0,0.525771180316994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0681837138226665,0,0,0.0571303160614778,0,0,0,-0.0221298439984013,0,0,0,0,0,0,0
X601699.SH,0,0,0,0,0.117579246807335,0.143948928429909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0575345921428817,0,0,0,0,0,0.202792321850737,-0.0789561781421635,0,0.137604424331696,0,0,0,0,0,0.293188467171756,0,0.0586607829459754,0,0,0,0,0,0,0,0,0,0,0,0.0868309173438759,0,-0.0682594020572697,0,0,0,0.023248562606391,0,0
X000786.SZ,0,0,0,0,0,0,0,-0.0178920053810743,0,0,0.303989460365847,0,0,0,0,-0.0634301712080406,0,0,0,0,0,0,0,0,0,0,0.0517701529808583,0,0,0,0,0,0.299261988706644,0,0,-0.0998798055580873,0,0,0,0,0,0.114999352038612,0,0,0.0872345555960152,0.0220248717654214,0,0,0,0,0,-0.0362282155060079,0,-0.123006662689828,0,0,-0.0383675700019129,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.073671881507434,0.0237446034358192,0,0,0,0,0.022825808004026,0,0.0417615744297656,0,0.025668798217346,0,0,0,0.119354938571672,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.458042604067325,0,0,0,0,-0.0452553241759988,0.0691914537159306,0,0.0228439625443279,0,0,0,0,0.00972920428972143,0,0,0,-0.0108049852959578,0,0
X600176.SH,0,0,0,0,0,0,0,0,0.0388835874475282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.343372540649009,0,0,0.256467740713452,0,0.271677860627889,0,0,0,0,0,0,0,0.0830668491863548,0.0831892093418775,0,-0.0788532926071291,0.084310787493285,0,0,0,-0.00211810775397116,0,0,0.0907745765484731,0,0,-0.210723564917081,0,0,0,0,0,0.0208674777852681,0,0
X000807.SZ,0,0,0,0,0,0,0,0.044777121071237,-0.0413871072074199,0,0,0,0,0,0,0,0.319178787725175,0,0,0,0,0.179974124671514,0,0,0,0.0752683122049095,0.0456002446528878,0,0,0,-0.0766003999599248,0,0,0,0,0.149471312704627,0,0.126095429050359,0.18852916919794,0,0.0433053378416598,0,0,0,0,0.055292439285145,0,0,0,0,0,0,0.10606744271983,0,0,0,0.00623769870190895,0,0
X002128.SZ,0,0,0,0.0427068387056457,0,0,0,0,0,0,0,0.219591173739348,0.0202501874723364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207053443013466,0,0,0,0,0,0,0,0,0,0,0.299094511519275,0,0,0,0,0,0,0,0,0.0748357720183772,0,0,0,0,0,0,0,0,-0.0930297226664223,0,0
X000630.SZ,0.034954266649279,0,0,0,0,0,0,0.107378756934143,0,0,0,0,0,0,0,0.0847842926363124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0490538190919771,0,0,0,0,0.178087530373422,0.310420486766809,0,0,0.0426066761019656,0,0,0.0340170099567003,0,0.0369089093343727,0,0,0,0,0,0,0,0,0.00781807664131949,0,0
X600985.SH,0,0,0,0,0.0842140336566896,0.159636565207415,0,-0.052408950213161,0,0,0,0,0.103430899594943,0,0,0,0,0,0,0,0,0.0766347911397832,0,0,0,0,0,0,0,0.327631032346665,0,0,0.153291902324883,0,0,0,0,0,0,0,0,0,0,0,0.0784493291730634,0,0.0113698189789495,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0.014752389324809,0,0
X000877.SZ,0,0,-0.128950731284477,0.032971094907236,0,0,0,0,0,0.035544894749569,-0.143301025461669,0,0,0,0,0.0332595945381779,0,0,0.154254179483958,0,0,0,0,0,0,0,0.126558317246708,0,0,-0.0640436395521727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0202966962718007,0,0,0.133151257980661,0,0,-0.136185498477314,-0.0232115317443257,0.0217438288268176,0,0,0,0.0419249021820281,0,0
X000933.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.254808273324672,0,0,0,0,0,0,0,0,0,0,0,0,0.0732677212609725,0,0,0,0.109736886151114,0,0,0,0.155405280299204,0.161037585408489,0.0149940386328131,0,0,0,0,0,0,0.154975034743029,0,0.0701630439227453,0.163574409354657,0,0,0,0,0,0,0,0,0,0,-0.0252184510944737,0,0
X601168.SH,0.12549800658418,0,0,0,0,0,0,0,0.0347626539600202,0,0,0.226331315152879,0.155545738670658,0,0.0496020865282871,0.12515129487302,0.58433778124657,0,0,0,0,0,0,0,0,0,0.150062635628284,0,0,0,0,0,0,0,0,0.0740831121150331,0,0,0,0,0,0,0,0,0,0,0,0.0617609297830775,0,0,0,0,0,0,0,0,-0.0150500248163835,0,0
X600096.SH,0,0,0,0,0,0,0,0.0672608199139789,0,0,0,0,0,0,0,0.140147513179563,0,0,0.194693932997782,0,0,0,0.180978857249932,0,0,0,0,0,0,0,0,0.143436013870937,0.156296779069721,0,0,0,0,0.090173778678922,0,0.0235290061182417,0,0.00229802070594919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00622887950417214,0,0
X000408.SZ,0,0,0,-0.0668843378763643,0,0,0,0,0,0,0,0,0.0975596088999522,0,0,0.150752979451677,0.435405978178753,0,0,0,0.111316063589674,0.00417834573767648,0,0,0,0,0,0,0,-0.280123026451325,0.108030963763222,0,0,0,0,0,0,0,0,0.0860678538521614,0,0,0,0,0,0.216461645798246,0,0,0,0,0,-0.136063794700614,-0.00374357193611112,0,0,0,0.049928306392453,0,0
X000883.SZ,0,0,0,0,0.0902093241833626,3.46944695195361e-18,0,0,0,0,0,0.1765673526296,0.410466423112641,0.126275983696612,0,0,0,0,0,0,0,0,-0.0525407645156824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0230529373346015,0,-0.044580951570042,0,0,0,0,0,0,0,0,0,0,-0.0730993485166893,0,0,0,0,-0.000675486440552802,0,0
X000027.SZ,0.0175496031684955,0,0,0,0.292594606549675,0,0,0,0,0,0,0.0225311216963742,-1.73472347597681e-18,0,0,-0.0421721511369328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0203698019368278,0,0,0,0,0,0,0,0.198089405146875,0,-0.0723023755396825,0,0,0.0717008379588654,0,0.0893843506546192,0,0,0.0216136672329181,0,0,0,0,0,0
X600378.SH,0,0,0,0,0,0,0,0,0,0.0840409107321331,0,0,0,0.184721635744848,0,-0.0474506161248752,0,0,0,0.0430082058801445,0,0,0,0,0,0,0,0,0.143328596823218,0,0,0,0,0,0,0,0,0,0.0513735095800818,0,0,-0.244249542712145,0,0,0,0,0,0.0481711753758592,-1.73472347597681e-18,0,0,0,-0.135449005281129,-0.18253776018697,0,0,0.0299283420355335,0,0
X002353.SZ,0,0,0,0,0,0,-0.0747723846016263,0,0,0,0,0,0,0,0,0.0555236886182733,0,0,0,0,0,0,0,0,0,0,0.25887680881014,0,0.0902365993296515,0,0.123028469275419,0,0,0,0,0,0,0,0.304164946752024,0,0,0.174222304273177,0,0,0.13435082987757,0,0,0,0,0,0,0,0.0115242747615852,0,0,0,-0.00623327034816807,0,0
X000932.SZ,0,0,-0.110693419779956,0,0,0,0.261434448512117,0,0,0,-0.00703950659098093,0,0,0,0,0,0,0.0777574794427777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122366179919625,0,0.0838558456857727,0,0,0,0,0,0,0.0479069975604199,0,0,0.229148573677017,0,0.162297821001831,0.0368412832384001,0.0549887763686998,0,-0.00088233035089394,0,0,0.00818348941499482,0,0
X002271.SZ,0,0,0,0.124535791827992,0,0,0,0,0.0692542338362838,0,0,0,0.0289016686485166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136866878761282,0,0.0615985340273036,0,0.204901832456794,0,0,0.0528686592316617,0.0858458253481739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0155631844928088,0,0,0.100155721501867,0,0
X600995.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0352223372465359,0.1998989723228,0,0.0182940110298127,0,0,0.00246740114731749,0,0,0,0,0,0,0,0,0,0.178988099465145,0,0,0,0,0,0.022391249200316,0.00417821625018827,0,0,0,0,0,0,-0.0622754792167635,0,0,0,0.0691680045527309,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.170524083012906,0,0,0,0,0.0764993734417765,0.0515228171563045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0698822931538791,0.00996562446719184,0,0,0,0,0,0,0,0.163597453175655,0,0,0,0,0,0,0,0,0,0.0286587590345546,0,0
Change_TY3M,0,0,-0.0960848849854124,0,0,0,0.265805708199523,0.204311915940147,0,0,0.153040992899563,0,0,0,0,0,0,0,0,0,-0.0303684779937604,-0.0745112577220803,0,0,0,-0.0769800290787473,0,0,0,0,0,0,0,0,-0.288680782945059,0,0.188819731831733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0473557487293406,-0.0557000967539337,0.0651506213433874,0,0,0.0472417463566795,0,0
Slope,0,0,0,0.158163209432136,-0.137273320120159,0,0.158245656801951,0,0,0,0,0,0,0,0,0.0361742845314583,0,0,0,0,0,0.117889340490286,0,0.085962022720046,0,0,0,0,0,0,0,0,0.150705903184146,0,0,0,0,0,0,0,0,-0.214103662417851,0,0,0,0,0,0,0,0,0,0,0.66268365473123,0.157199201441475,0,0,-0.0939253082919037,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0737237498047705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.080614139657881,0,-0.00400795538805527,0,0,0,0,-0.0515859969473722,0,0.0791577982945089,0,0,-0.00945879097918589,0.570002194527093,0,0,0,0,-0.053502330374155,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,-0.172928580592896,0,0,0,0,-0.0137106560214337,0,0,0,0,0,0,0,0,0,-0.00822602008404795,0,0,0,0,0,0,0,0,0,0,0,-0.0422813330790146,0,-0.0302619448564564,0,0,0,0,-0.106973453430285,0,0,0,0,0,0,-0.0776141230682034,-0.0110881580483839,0,0,0,0,0,0
MKreturn,0,0,0.0364097134679206,0,0,0,0,0,-0.0687645103685109,-0.0416690970960324,0,-0.0347666279873167,0,-0.154817786292073,0,0.030957236330909,0,0,0,0,0,0,0,0,0,0,0,-0.0160326663249167,0.0236990346453813,0,0,0,0,0,0,0,0,0.0266813301352434,0,0,0,0,0,0,0,0.0289148821724407,-0.0103437312285519,-0.0560906471105044,0,0,0,0,-0.0271095795921349,0.0637527377247281,0,0,-0.0217571894167075,0,0
MKvol,0,0,0,0,0,0,0,0,0.00165361893876636,0,-1.73831832998928e-05,0.00158699624891049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000571776401847304,0,0,0,0,0,0,0,0.000176581424467962,0,0,0,-0.00378761394353329,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00820197919012866,0,0,0,0,0,0.00274991751393844,0,0,0,0,0,0,0,0,0,0,0.0134598375261316,0,0,0,0.012988681869223,0,0,0,0,-0.0184515393745338,0,0,0.000700559619841671,0,0,-0.00911584437119993,0,0,0,0.00219642486186743,0.00755266689006285,0,0,0,0.0125659335524131,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00223878560570434,0,0,-0.00192467420278932,0.010034995480721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0117263114413835,0,0,0,0,0,0,-0.0255070217820687,0,0,0,0,0.00654781973437621,0,0
