,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600585.SH,X600188.SH,X000792.SZ,X002460.SZ,X600019.SH,X601898.SH,X002271.SZ,X002466.SZ,X600111.SH,X600011.SH,X000877.SZ,X600660.SH,X000708.SZ,X600547.SH,X600010.SH,X601600.SH,X600886.SH,X000301.SZ,X600426.SH,X600176.SH,X600362.SH,X000983.SZ,X600795.SH,X000786.SZ,X600803.SH,X600801.SH,X600096.SH,X601699.SH,X000723.SZ,X600486.SH,X601991.SH,X000408.SZ,X000932.SZ,X600295.SH,X600219.SH,X000630.SZ,X600027.SH,X600141.SH,X000807.SZ,X000959.SZ,X000830.SZ,X600489.SH,X002080.SZ,X600985.SH,X600157.SH,X300073.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002271.SZ,0,0,0,0,0,0,-0.072267179381973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.502430819546127,0,0,-0.00101647824589469,0,0,0,0.343774746071783,0,0,0,0,-0.133667183448505,0,0,0,0,0,0.10143930011245,0,0.0711608413642786,0,0,-0.0513403029839554,0,0.0268581423298231,0,0,0,0,0,0
X002466.SZ,-0.0591943130026274,0,0,0,0,-0.0122731030495112,0,0.930688172541274,0,0,0,0,0,-3.46944695195361e-18,-0.0962382410706661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.151733039043606,0,0.126473285181053,0,0,0,0.0642213143240032,0,0.0496420055093046,0,0,0,0,0,0,-0.0516394121387525,0,0,0,0,0,0,0.111610269892169,-0.108244121884637,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0.2138243955578,0,0,0,0,0,0,0,0,0,0,0.402688340403089,0.117542788430224,0,0.102206560065659,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,-0.0982436130118563,0,0,0,0,0.124491078462443,0,0,0,0,0,0,0,0,0,0.0193457533161121,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.268988698345632,0.0547050833073193,0,0,0,0,-0.0243195578627433,0,0,0,0,0,0,0.0120549871964532,0.530291952523521,0,0,0,0,0,0,0,0,0.363252350369325,-0.125677114816116,0,0.0305413672779604,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0781939697015558,0,0,0,0,0.0433414544104271,0,0,0,-3.46944695195361e-18,0,0,0,0.381151880652708,0,0,0,0,0,0,0.0545384429702001,0.0183050709406845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0197259802157852,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,-0.0344928905219171,0,0,0,0,0.0372818271992773,0.210609062411504,0.0849605282428919,0,0,0,0,0,0,0,0.0843606272813009,0,0,0,0,0,0,0.266258397586784,0,0.0585752774429658,-0.118765172077156,0,0.155630129559083,0,0,0,0,0,-0.15899184220832,0,-0.0643178681891437,0,0,0,0,0.208357017210175,0,0,0,0,0.0585471295719661,-0.0257493270292857,0,0,0,0,0,0
X000708.SZ,0,0,0,0.0232395991478621,0,0,0,0,0,0,0,0,0,0,0.215722607266283,0.10074875068644,0,0,0,0,0,0.121984176357932,0.100457578624322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0789540097457655,0,0,0.192413675937565,0,0,0,0,0,0,0,-0.038800274694204,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0.13687170110148,0,0,0,0,0,0,0,0,-0.0471078216848531,0,0,0,0,0,0,0.135655141281549,0,0,0,0,0,0,0,0.00206296918737508,0,0,0.011993933645542,0,0,0,0,0,0,0,0,0,0,0,0.660416088709985,0,0,0,0,0,-0.0332538544090288,-0.00145098582385416,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0.038700567085583,0,0.22726671951618,0,0.0613488618540884,0,0.0702127280351192,0,0,0,0,0,0,0,0,0,0,0,0.0291149437172466,0,0,0,0,0,0,0,0.317930910267248,0,0.0591099366914713,0.00436728977177993,0,0,0.0151710568780306,0,0,0.0385327249156501,0,0,0,0,0,-0.0182165318586902,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.292862320496556,0.00380615834441681,0,0,0,0,0,0,0,0.0350187254301937,0,0,0,0.0527801929459036,0.129358297738847,0,0,0,0.44792179816278,0,0,0,0,0,0,0,0,0,0.00240192350005795,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,-0.0191019832944449,0,0,0,0,0,0,0,0,0.189652574759199,0,0,0,0,0,0,0,0,0,0,0.143597545248324,0,0,-0.0468891372962806,0,0,0.0537962497653749,0,0,0,0,0,0,0.149463935925684,0,0,0,0,0,0,0,0,0,0.113696354167736,-0.0183965311271398,-3.46944695195361e-18,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0940196645549996,0.308424863250231,0,0,-0.0516267169688371,0,0,0.0764194510682944,0,0,0.0375405474488287,0,0,0,0,0.062022051663929,0,0,0,0,0,0,0,0,0,0,0.0518728326256882,0,0,0,0,0.136459986206116,0,0,0.456909606075326,0,0,0,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0.181749439759266,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.0472226273061224,0,0,0,0,0,0,0,0,0,0,0,0,0.0105502716118961,0,0,0,0,0,0,0,0.193140697027341,0.0991844396504082,0,0,-3.46944695195361e-18,0,0,0,0.149677655440122,0,0,0,0,-0.02530834222484,0,0.144593229970049,0,0,0,0,0
X600176.SH,0,0,0,0,0.282719350769943,0,0.0327963647072735,0,0,0,0,0,0,0,0,0,0.0689980332422163,0,0,0,0,0,0,0,0,0,0,0,0.0375465071389592,0.0597330727226568,0,0,0.0152574986452847,0.14544959565584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0201199896277432,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192863806709334,0,0,0,0,0,0.0178384539593365,0,0,0,0,0.0103807974355416,0,0.0318388796211999,0,0,0.0330113304812825,0,0.173972682683515,0,0.126885545217349,0.0332763021480818,0,0,0,0.163723640821903,0,0.162401389161015,0,0,0,0,0,0,0,0,0,0,0,0
X000983.SZ,0,0,0,-0.121845572840795,0,0.090146779914593,0,0.0968457641244969,0,0.607219729532609,-0.00349669546779918,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0.368381242523107,0,0,0,0,0,0,0,0,0,0.0993170995354296,0,0,0,0,0,0,0,0,0,0.0290536923520786,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.266903771084635,0,0,0,0,0,0,0,0,0,0,0,0.0561765012790623,0,0,0,0,0,0.0760219877521864,0,0,0.254062365501922,0,0,0,0,0,0.134027068502917,0,0,0,0,0,0,0,0,0,0,0.0588547545283256,-0.0465580805985211,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0.0495013256130894,0,0,0.203244802123324,0,0.290191460855147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0070189809433522,0,0,0,0.183186430833358,0,0,0.0930853453843634,0,0,0,0,0,0,0.0313845429836019,0.107790259438103,0,0,0,0,0,0,0,0,0,0,0,-0.0135921906249363,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0,0,0,0,0,0.0125203771129194,0.0251273660718601,0,0,0,0.118141582927767,0.0521937704302381,0,0,0.191366682679987,0,0,0,0,0,0.0184128564653725,0,0.234411294588868,0,0,0,0,0,0.21953624398948,0,0,0.0355440614866603,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600801.SH,0,0,0,0,0.119454551652104,0,0,0,0,0,0,-0.0278548332970202,0,0,0,0,0.285143253085029,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0.046825158422535,0,0,0.14209812051653,0,0,0,0,0,0.209847774533324,0,0.140233625857748,0,0,0,0,0,0,0,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,0.262414832334677,0,0,0,0,0,0.137730105277102,0.0539365690941163,0,0.108345951713775,0,0,0,0,0,0.233231795363423,0,0,0,0,0,0,0,0,0,-0.112621152932926,0,0,0,0,0,0,0,0,0,0.456523157641981,0,0,0,0,0,0,0,0,-0.171758575863116,0.0149499085581608,0.0175296659395411,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.397722097447261,0,0,0,-0.164119673991803,0,0,0.199064605494465,-0.0115438903528338,0.0204864269941972,0,0,0.0914219560949903,0,0,0,0,0,0,0,0,0,0.448357818975993,0,0,0,-0.0489808710693849,-4.33680868994202e-19,0,0.251244356351266,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0549056593053751,0,0,0,0,0,0,0.0659284935660934,0.203404741531001,0,0,0,0,0,0,0,0.265484904755813,0,0,0.00585199287434242,0,0,0,0,0,0.0464647709026434,0,0.0520836477834507,0.0366874304805565,0,0,0.110790272936272,0.0390459341786374,0,0,0.105136237814451,0,0,0,0,0,0.00717102974512232,0,0,0,0,0,0
X600486.SH,0,0,0,0,0,0,0,0,0,0,0,0.135871938377159,0,0,0,0,0,0,0,0.027490802097627,0,0,0.0884929115380541,0,0.243704652214395,0,0,0,0,0,0,0,0,0,0,0,0,0.0823584474519797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0944165673442689,0,0,0,0,0,0,0,0,0,0,0,0,0.201948812900251,0.0229895201620332,0.163279872982392,0,0,0,0,0,0.0347121150818282,0,-3.46944695195361e-18,0.157575516935478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000408.SZ,0.126066191018601,0,0,0,0,0,0.35640896866404,0,0,0,0,0.295750834963038,0,0.112774646420606,0,0,0,0.152650452911606,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.091364031415268,0,0,0,0,0,0.0680728521948113,0,0,0,0,0,0,0,0.0412358358079238,0,0,0,0,0,-0.056906459344572,0.0500778664049963,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0.105874215319664,0,0.124444233012155,0,0,0,-4.33680868994202e-19,0,0,0,0.0127431523382437,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0.0479270795232866,0,0.0441545671287159,0.0123304500424796,0,0,0.0980092796560457,0,0.13507664580716,0,0,0,0.412933316875267,0,0,0,0,0,0,0,-0.00884232137141068,0,0,0,0,0,0,0
X600295.SH,0,0,0,0,0,0.130761159723687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182264174046308,0.216843972279225,0.0978452804951633,0,0,0,0,0.172805010352151,0,0,0,0,0,0,6.93889390390723e-18,0.0910021804495621,0,0,0,0,0,0,-0.167513500780937,0.0939230883659796,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0.167139046159916,0.00317461973433403,0,0,0,0,0,0.0618932932747676,0,0,0.0414544231002364,0.0780190199694237,0,0.221777684260306,0,0,0.0737532258143622,0,0,0.083650662837487,0,0,0.145751232161122,0,0,0,0.124566208196463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00712278946745242,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.12512641663973,0,0,0,0.346519511199541,0,0,0,0,0,0,0,0,0,0,0.0607393281170915,0,0.108354519253304,0,0,0,0.17238699646936,0,0,0,0,0.188189835276753,0.0668465517359152,0,0.0938083265864229,0,0,-3.46944695195361e-18,0,0,0,0.0574106427992407,-0.0346749728870391,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0.182734901023389,0,0,0.185108410549661,0,0,0.0628413341691712,0,0,0,0.204013649242345,0,0,0,0,0,0.187053854347888,0,0,0,0,3.46944695195361e-18,0,0,0.0427212991995936,0,0,0,0,0,0,0,0.0731367862310342,0,0,0,0,0,0,0,0.0495330830596409,0.00874463616720961,0,0,0,0,0,0,0
X600141.SH,0,0,0,0,0,-0.028140295260184,0,0.140568728083109,0,0,0,0,0,0,0,0,0,0,0,0,0.0133963506094229,0,0,0,0,0,0,0,0,0,0.346392993104812,0,0,0,0,0.383155535622524,0,0,0,0,0,0,0,-0.0190542921141674,0,0,0,-0.0904542932458293,0,0,0,0.01808480191136,-0.0388808173579973,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.835888928580732,0,0,0,0,0,0.238929716055198,0,0,0,0,0.0174077996274981,0,0,-0.076164825026884,0,0.103474108505341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00400522789869871,0,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183470561099284,0.0195086920043453,0,0,0,0,0,0.0850887029936327,0,0,0,0.0847928397754405,0,0.0811399379515004,0.209223155633951,0,0,0,0,0,0.0146471110618483,0.0870862174899507,0,0,0,0,0,0.0307236733711036,0,0,0,0,0,-0.0737841373551323,0.0391751465879649,0,0,0,0,0,0
X000830.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.0192021650574723,0,0.0208965674940153,0.139160831547934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0659383516984348,0,0.0344888980555694,0,0.317846977567515,0,0,0,0,0,0.00259954999802754,0,0,0,0,0,0.0485476431629049,0,0,0,0,0,0,-0.0401069046754121,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0.0300382942642828,0.0232733849422078,0,0,0,0,0,0.00409398942156473,0.450033167271951,0,0.063155032235295,0,0,0,0,0,0,0,0,0,0.0224861845567354,0,0,0,0,0,0,0,0.0449300470789455,0,0.123026995015686,0,0,0.08054179788517,0,0.132948049409216,0,0,0,0,0,0,0,-0.0065460158844873,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0140856620111749,0.371738114304857,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0.0452026853352479,0,0,0,0,0,0.0631650169490172,0,0,0.0571391599215133,0,0,0,0,0,0,0,0,0,0,0,0,-0.0166507302946989,0,0,0,0,0,0
X600985.SH,0,0.268527290573903,0,0,0,0.100443132297316,0,0,0,0.0393541702812438,0,0,0,0.106608689481231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0106005690967453,0,0,0.28587150595556,0,0,0,0.0646836353570864,0,0.0493612154055068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0213540097029936,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0.0408391953643743,0,0,0,0,0,0,0,0,0,0,0,0,0.115620622807814,0.023315266988334,0,0,0,0,0.0490568750484972,0,0,0.0208217832349953,0,0.0577225255961184,-0.0525766953020699,0,0.110022864811871,0,0,0,0.0562111999196169,0,0,0.064046255371945,0,0,0,0.137299543285895,0,0,0,0,0,0,0,0.0327947109785519,0,0,0,0,0,0,0
X300073.SZ,0,-0.164517705399676,0,0,0,0,0.0666488027525544,0.140820117640556,0,0,0,1.38777878078145e-17,0,0.0469553068860873,0,0,0,0,0,0,0,0.322804248305899,0,0,0,0,0,0,0,-0.12046039615848,0.0302071409721729,0,0.156499743758933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0496383685495644,-0.100574040033248,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.181290377442727,0,0,0,0,0,0,0,0,0,0,0,0,0.113792300854731,0.14787945388234,0,0,0.0883281236490057,0,0,0,0,0,0,0,0,0,0.0653478004469009,0,-0.025238433272125,-0.0837603876879894,-0.00467920349804162,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0.148693074777778,0,0,-0.0114398915481038,0,-0.210880124977264,0,0,0,0,0,0,0,0,0.0612950472560226,0,0,0,-0.0799135764846003,0,0,0,0,0,-0.0709908835078276,0,0,0,0,0,-0.0806320416309511,0,0,0,0,0,0,0,0,0,0,0.701584169001425,0,0,0,-2.06342861990079,0,0
TED,-0.1273211147517,0,0,0,0,-0.363351487841806,0,0,0,0,0,-0.520942843658621,0,0,0,0,-0.29348390444145,0,0,0,0,0,0,0,0,0,-0.089103557342572,0,0,0,0,0.448750458942632,0,-0.248644685723747,0,0,0,0,0,0,-0.430241464822136,0.16424947743876,0,0.725251799362082,0,0,0,0,0,0,0,0.576400451315802,0,0,-0.349932482274371,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0246629128222944,0,0,0,0,0,0,0,0.0986876213365689,0.0812897421306647,-0.331596513826457,0,0,0,0,0,0.0241302410469882,0.188278025832872,-0.0804843344607219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0572382279624254,0,0.00205966148553843,0,0.0194420397711022,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,-0.0540696182221336,0,0,-0.0478212362146448,0,0,0.135761780671165,0,0,0,0,0,0,-0.251400908234588,0,0.106269555605976,-0.0537888738382382,0,0,0,0,0.0159232315689133,0,0,0,0,0,0.153232498343998,0,0,0,0,0,0,0,0,0,0,0,-0.0829671575933747,0,0,0.00472247047452935,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0.00533369926543386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.70467232114894e-05,0,0,0.00342738340165675,0.00030268367728649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00416106809104799,-0.00550569727372776,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0.00827026051667679,0,0,0,0,0,0,0,0,0,0.0120234816626363,0,0,0,0,0,0,0,-0.0274787426716397,0,0,0,0,0,0.00808197174825916,0.00882306165209681,0,0.0188210761917765,0,0,-0.0290230909930083,0,0,0,0,0,0,0,-0.00325895965853279,0,0.0153169598492762,0,0,0,0,0,0,0,0,0,-0.0461248278867874,0.0417725391194597,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,-0.0104575722150976,1.35525271560688e-20,0,0,0,-0.0196743947012978,0,0,0,0,0,0,0,0,0.0114768381099971,-0.0103999710580131,0,0,0,0,0.00091528271880758,0,0,0,-0.00359215986142716,0,0,0,0.00292764548952767,0,0,0.00625127745895325,0,0,0,0,0,0,0,0,-0.00260386997929072,-0.0252378075800936,0,0,0,-0.0731193678780722,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00293810925244825,0,0,0,0,0,0
