,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600547.SH,X600011.SH,X600010.SH,X601600.SH,X601898.SH,X600660.SH,X600886.SH,X601991.SH,X600688.SH,X600362.SH,X600188.SH,X600352.SH,X600795.SH,X600801.SH,X600111.SH,X000723.SZ,X601992.SH,X600027.SH,X000898.SZ,X002271.SZ,X600489.SH,X600176.SH,X600516.SH,X000786.SZ,X002460.SZ,X000709.SZ,X002466.SZ,X000629.SZ,X600299.SH,X000883.SZ,X601158.SH,X600219.SH,X600808.SH,X000553.SZ,X600985.SH,X002353.SZ,X000630.SZ,X000401.SZ,X601699.SH,X600583.SH,X000027.SZ,X600426.SH,X600612.SH,X000825.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0.00153781378671894,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0.0439240891418929,0.0338986481529041,0.0453814072619535,0,0,0,0,0,0.0285453047736146,0,0,0,0,0,0,0.0512625540212273,0,0,0,0.000494903873153958,0,0,0,0,0.00260035721491044,0,0
X600028.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0897781452640209,0.00385637700720375,0,0.00557966924512191,0,0,0,0,0,0,0,0.0125298411182742,0.0467699837733191,0.00920954207442006,0,0,0,0,0,0,0,0,0,0.0884878244746862,0,0.0870043995750249,0,0,0.0412932187198276,0,0,0,0,0,0,-0.0221966251757091,0,0,0,0,-0.0184464254476084,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0646138594679914,0.199998179380975,0.00499312345981505,0,0.0755040697704674,0.00797020445030357,0.0316322426345066,0,0,0,0,0,0,0.0191164720672988,0,0,0,0,0.121729013418562,0,0,0,0,0,0,0,-0.0570711160251594,0,0,0,0,0,0,0,0,0,0,-0.0148799937322065,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0.114529189434951,0,0,0,0,0,0,0.144087874538742,0,0,0,0.0260104299547241,0,0,0.374447521188427,0,0.0171356789656064,0,0,0,0.0281550628382488,0,0,0,0,0,0,0,0.0102345190243904,0,0,0,0,0,0.00814397099383538,0,0,0,0.0179479396058489,0,0,0,0,0,0,0,-0.00262654558173132,0,0,0,0,0.0284237348788597,0,0
X600019.SH,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0.0294981892712674,0,0.161100959826662,0,0.0647818642484873,0,0,0,0,-0.0169865428006306,0,0.0357422366156447,0,0,0,0,0,0.103417347060203,0,0,0,0,0.00229687635355583,0.0341671028124364,0,0,0,0,0,0,0.0216440765323471,0,0,0,-0.00872662221467148,0,0,0,0,0.0237501105068522,0,0
X600309.SH,0,0,0,0.191023759901906,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248732290647656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.259656331753098,0,0.368482580463406,0,0,0.00913923696986821,0.0482962575037971,0,0,0,0.108994343105018,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.083717213170588,0,0.00767095957043221,0,0,0,0,0.783858285704513,0,-0.00573053716642357,0,0,0,0,0,0,0,0,0,0,0.0473879240774285,0,0,0,0,0,0,0,0,0,0,0,-0.0983295278088418,0.0434089308143927,0,0,0,-0.0952287415266388,0,0
X600011.SH,0,0,0,0,0,0.0759892361176241,0,0,0.096134052880427,0,0,0,0,0,0,0,0,0,0,0,0,0.0733975729116307,0,0.167590025877076,0,-0.184615242368977,0,0,0,0,0,0,0,0.0810277038243433,0,0,0,0,0,0,0.2233794030417,0,0,0,0,0,0,0,0,0,0.0429907450705864,0.00523392691000802,-0.0197079783599052,0,-0.344109536351216,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0.232014473510721,0,0,0,0,0,0.183483957213891,0,0,0,0.16226486083767,0.0159818107618776,0.0224886482392025,0,0,0,0,0,0,0.00251464069150276,0,0.0512435758085356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0406733950004389,0,0,0,-0.000639636399807003,0,0
X601600.SH,0,0,0,0,0,0,0,0,0.165720841334231,0,0,0,0,0,0,0.233288356298435,0,0,0,0.0231706955150264,0,0.0415129766046206,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0.0331599747261135,0,0,0,0,0,0,0.227643177878025,0,0,0,0.000750714683660373,-0.0296812332482158,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0.0472508466474523,0,0,0,0,0,0.00651944474063111,0,0,0,0,0,0.013248585048031,0,0,0,0,0,0.0845515178400926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20581777948836,0,0,0,0,0,0.237995698250889,0,0.00667499652247531,0,0,0,0,0.00588116821798632,0,0
X600660.SH,0,0,0,0,0,0.0295603770617689,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150506088511289,-0.0133556635388618,0.0263825573081459,0,0.0762521918955204,0,0.00559343205300396,0,0,-1.73472347597681e-18,0,0,0,0,0,0.0620075776944292,0,0,0,0,0.0865217575178414,0,0.0124168502728905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00822898027542737,0,0
X600886.SH,0,0,0,0.0284515185084632,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.131581050605372,0,0,0,0.0433802207048189,0,0,0,0,0.0598017477205598,0.0585962667321704,0,0,0.00787682336061929,0,0,0,0,0,0,0,0,0.210661860092522,0.124278651932953,0,0,0,0,0,0,0,0,0,0,-0.00181283730170626,0.0386569504515664,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0185289625667884,0,0.122365971693362,0.00440777350213454,0.000336970426537346,0,0.106520552122547,0,0,0,0,0,0,0,0,0,0,0.0214989430566542,0,0,0,0,0.00616499792289998,0,0.0677025443958542,0,0,0,0.0257928326468893,0,0.124937200774232,0,0,0,0,0,0,0,0,0.0111697269789482,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0229863674525958,0,-5.42101086242752e-20,0,0,0,0,0,0,0,0.00275090214320742,0,0,0,0.0807559959330086,0,0,0,0.100506401004228,0,0,1.73472347597681e-18,0,0,0.144968869010118,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.289327850704749,0,0,0,0,0,0,0,0,0,0,0,0.0837818666550483,0.0103784939034483,0,0,0,0,0,0,0.0648290076740337,0,0,0,0,0,0,0,0,0,0,0,0,0,0.253657801082919,0,0,0,0,0.120722012678573,0.0827136540809713,0,0,-0.0293852985821507,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0.0460651792436555,0,0,0,0,0,0,0,0,0,0.113177515583189,0,0,0,0,0,0.0868420074987549,0,0,0,0,0,0.128381393632019,-3.46944695195361e-18,0,0,0,0,0,0.0491952007554638,0,0,0,0,0,0,0,0,0,0,0,0,0.1131364272596,0,0,0,0,0,0,0,0,0.0266781983507165,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0.0690521901832426,0,0,0,0,0,0,0,0.497577055081481,0,0.488076952320435,0,0,0,0.359095098537256,-0.151425522224516,0,0,0,0,0,0,0,-0.220813526705028,0,0,0,0,0.242493177702219,0.0676772281202798,0,0,0.0212266057534017,-0.81521401589185,0,0,0,-0.0501959779596663,0,0,0,0,0,0,0,0.106727895528652,0,0
X600795.SH,0,0,0,0,0,0,0,0,0.0385015261588364,0,0,0,0,0,0,0,0,0.0697949484728603,0,0,0,0,0,0.013166566449381,0,0,0,0,0,0,0,0,0,0,0.105068529110705,0,0,0,0,0,0.0536440755054235,0,0,0,0.137211005730488,0,0,0,0,0,0,-0.0106732247619619,-0.00529719055889961,0,0,0,0,0,0
X600801.SH,0,0,0,0.400817602012681,0.0394599621826491,0,0,0,0,0,0,0,0,0,0,0.0286873369837372,0,0.109842723452078,0,0,0,-0.0309618518985963,0.143826292438138,0,0,0.203985453430817,0,0,0.174802713807589,0,0,0,0,0,0,0,0,0,0,-0.0416065338454845,0.0652966895242697,0,0,0.285158420180042,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,-0.00879328857356677,0,0
X600111.SH,0,0,0,0,0,0,0.0493813689992946,0,1.11231225404341,0,0,0,-0.041514772014522,0,0,0,0,0,0,-0.141127231201326,0,-0.114047788082513,0,0,0,0,0,0,0,0.115725781492368,0.0613444501713914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101958750453889,0,0,0,-3.46944695195361e-18,-0.175027162543252,0,0.386590582569201,0,-0.106082586209495,0,0
X000723.SZ,0,0,0,0,0,0.178510872583624,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.319759120646201,0,0,-0.0126676549669591,0,0,0,0,0,0,1.02799437636032,0,0,0,0,0,0,0,0,0,0,0,0,-0.116710273374935,0.401256537839745,0,0,0,0,0,0.0958301975374858,0.0899659875898473,0,0,0,0.00248109296501585,0,0,0,0.0279248933684857,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175245083459101,0.0200327787873054,0,0,0,0,0,0,0.116606760198649,0.143017334847084,0,0,0,0,0,0.0488286133670876,0,0,0,0,0.0891236268492658,0,0.027072848672985,0,0.0409569103619121,0,0,0,0.0161279157021327,0,0,0,-0.000275261860623774,-0.0259583245009152,0,0,0,0.00832404785283298,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135816237662981,0.0925113605420742,0,0,0,0,0,0,0,0,0,0,0,0,0.177097399938085,0,0,0,0.105548343025577,0.0833706671159307,0,0.00332389176735239,0,0,0.0454444604766886,0,0,0,0,0.100900667797636,0,0.0119413779887309,0,0,0,0,0.0487787721702273,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00676558159426051,0.033408255718413,0,0,0,0.0704266733914939,0,0.0755318921763223,0,0,0.0116709705730582,0,0.128973741876655,0,0.0276536927195783,0,0,0,0.0306072409478622,0,0,0.0996305259351243,0,0,0,0,0,0,0.175685886058195,0,0,-0.0106559664484196,0.0297748645387986,0,0,0,0.0287874771424828,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0,0.181334547058597,0,0,0,0,0,0,0,0,0,0.0878374113522879,0,0,0,0,0.117433955386182,0,0,0.0770947494830238,0.15729859056886,0,0,0,0,-0.31624511191614,0,0,0,0,0,0,0,0,0,-0.0240445624760225,0,0,0,0,0.189700602252093,-0.0318385442184617,0,0,0,0,0.0150451304505512,0,0
X600489.SH,0,0,0,0,0,0,0.721098724620604,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00102155412675832,0.0393363579716561,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,-0.106524905187608,-0.0596805612688879,0,0,0,0,0.0931739457479797,0,0,0,0,0,0,0.0703097910530371,0,0,0,0,0,-0.00434171053876406,0.0246986307472086,0,0,0,-0.0137443603382163,0,0
X600176.SH,0,0,0,0,0,0.120227334523877,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254395037124071,0.0360478488621963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0254417751907742,0,0.0973310754014942,0,0,0,0,0,0.240290108503387,0,0,0,-0.043294842278775,0,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,-0.104532376649451,0,0,0,0,0,0,0,0,0,-0.146090076975619,0,0.0294090126915995,0.306666965932692,0.134181221206428,0,0,0,0,0,0,0,0,0,0,0.575045485422614,0,0,0,0,0,0,-0.150033471065518,0,0.14885667449681,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,-0.219435639568941,0.0538754946444713,0,0,0.0788541149107604,0,0
