,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600547.SH,X600019.SH,X000708.SZ,X002460.SZ,X600011.SH,X002271.SZ,X600660.SH,X600886.SH,X600801.SH,X601898.SH,X600010.SH,X601600.SH,X600362.SH,X600188.SH,X600352.SH,X600489.SH,X601991.SH,X600688.SH,X000786.SZ,X600111.SH,X600795.SH,X600126.SH,X002466.SZ,X600027.SH,X600176.SH,X601992.SH,X600299.SH,X600426.SH,X002075.SZ,X002353.SZ,X600529.SH,X600315.SH,X000723.SZ,X600486.SH,X600219.SH,X002080.SZ,X600516.SH,X600612.SH,X601158.SH,X000401.SZ,X000898.SZ,X002409.SZ,X000932.SZ,X000883.SZ,X000553.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0.029871083350663,0,0,0,0,0,0,0,0,0.11166751625884,0,0.148070330228698,0,0,0,0,1.73472347597681e-18,0,0.081576652331642,0,0,0,-4.33680868994202e-19,0.0393481724154889,0,0,0,0,0,0,0,0,0,0.033838075506066,0,0,0,0,0,0.0125292241241673,0.00237639893014018,-0.011425854259014,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0,0.00863683717461945,0.128714967431467,0.00832067171380978,0,0,0,0,0,0,0,0,0,0,0,0.0213169832366419,0,0,0,0,0,0,0.0630963976722344,0,0,0,0,0.0456206834547846,0,0,0.0542960539407179,0,0,0,0.0633004666934139,0,0,0,0,0,0,0,0,0,0,-4.78389373388444e-06,0,0,0,0,0,0
X601088.SH,0,0,0,0.214196508779909,0,0,0,0,0,0,-0.0325502632016504,0,0,0,0,0,0,0.129216892153168,0.0782101234407573,0,0.10789330865108,0,0,0,0,0,0,0,0,0.0943059511562301,0,0,0,-0.165672399752901,0.00102514191962286,0.0449790757812561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010173693119298,-0.00568999069133799,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0.343234450114565,0,0,0,0,0,0,0,0,0,-5.42101086242752e-20,0,0,0,0.0562639936484807,0,0,0,0,0,-0.0361536132862307,0,0.146945066076082,-0.0180513842227005,0,0,0,0,0,0.040730253314766,0,0,0,0,0,0,0,-0.0425276999471895,-0.00806746255972518,7.9044995689565e-06,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0.0312079013924238,0,0.0511293604138842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0201392883969773,0.17346781720675,0,0.168608968551396,0,0,0.0917506947650394,0,6.93889390390723e-18,0.0252370523996882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00841478149486695,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0.104549523542376,0,0,0,0,0,0,0,0,0,0,0,0.327677422989119,0,0,0,0,0,0,0.0732936520302735,0,0,0,0,0,0.0561057279833238,0,0,0,0,0,0,0,-0.104889378386563,0.0162010422259116,0,0,0,-0.235617225290753,0,0,0,-0.0181441642996163,1.0842021724855e-19,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0.142033699117624,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.0605893623351947,0,0,0,0,0.0148725988454819,0,0,0,0,0,-0.0386215950612738,0.0548585545829239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00974782802300788,-0.0169231774791408,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,-0.109886456965875,0,0,0,0,0,0,0,0,0,0,0,0.0582333752321149,0,0.130757351663307,0.147865377212439,0,0,0.0435441595624403,0.0771109928414112,-0.272882273069349,0.269416337101089,0,0,-0.048513696483738,0,-0.0185771023640906,0,0,0,0.197053763635592,0,0,0,0,0,0,0,0,0,0,0,-0.128206969715701,-0.0213860915475576,-0.00527363486803877,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0.0354017705610118,0,0,0,0,0,0.321912543297769,0,0,0,0,0,0,0,0,0,0,0,0.078702212622862,0,0,0,0.109943669947494,0,0.0825232300173726,0,0,0,0,0,0.2099318830505,0,0,0,0,0.0246721381573915,0,0.154863960192245,0,0,0,0.179646279225519,0,0,0,0,-0.00585428286975679,-0.0326910681390765,0,0,0,0,0,0
X600011.SH,0,0,0.0933875440762562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0440470988115216,-0.03472986836855,0.0365903008317014,0,0,0.0822375297563108,0,0,0,0,0.132157544823856,0,0.272641268228327,0,0,0,0,0,0,0,0,0,0,0.00931852731217396,-0.0149364841063143,0.0198039165256547,-0.0162999966869397,0,0,0,0,0,0
X002271.SZ,0,0,0,0.0804242428844529,0,0,0,0.0362473417990049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.080372136600289,0,0,0.0390535574016014,0.0290441117276014,0,0,0,0,0,0,0,0.221595696866627,0,0,0.0653457395553005,0,0,0,0,0,0,0,0,0,0,0,0,-0.0070904135165973,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0.248667086953714,0,0,0,0.0265341580303724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0161327790585857,0.151141190943719,-0.0274124149124704,0.0217941525103413,0.170809065514676,0,0,0,0,0,0,0,0,0.0394782203050992,0,0,0,0.0134548192494038,0.0336331204551297,-0.0176078883946215,0,0,0,0,0,0
X600886.SH,0,0,0.215125991211402,0,0.132377327703586,0,0,0,0.0188899219769028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0163559812753499,0.0306552828141222,3.46944695195361e-18,0,0,0,0,0.0285199976809239,0,0,-0.00586073767376868,0,0,0,0,0,0,0,-0.00148311094185625,0,-0.0915656593839617,0,0,0,0.0201168105248796,0,-0.00275937605021261,0,0,0,0,0,0
X600801.SH,0,0,0,0.0430252782114099,0,0,0,0,0,0,0.0500928368497617,0,0,0,0,0,0,0,0,0,0,0,0.0194452444727712,0,0,0,0,0,0,0.243180650826119,0,0,0,0,0,0,0,0,0,0,0.110537507161543,0,0,0,0.406485055141731,0,-0.0325064312062429,0,0,0,0,-0.00573672796413697,0.0290430477737847,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0.0412294455316824,0,0,0,0,0,0,0,0,0,0,0,0.0842273085293254,0,0,0,0,0,0,0,0,0,0.0233198977741128,0.0894757196660265,0,0,0.0179254365468834,0.0524457313763104,0,0,0,0,0.0748750767620999,0,0,0,0,0,0,0,0,0,0,0,0.0131340398391601,0,0.00332220122746269,0.00157333797566859,0,0,0,0,0,0
X600010.SH,0,0,0,0,-0.00365507182489496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0443492647306395,0.043144960905803,0,0,0.0899351709940621,0,0,0,-0.0160715542049827,0,0,0,0,0,0.0531365094208495,0,0,0,0,-8.67361737988404e-19,0,0,0,0,-0.0144697327246474,-0.00247043270249869,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,-0.00653838324188499,0,0,0,0,0,0,0.0458138370471358,0,0,0,0,0,0,0.0695524311598557,0,-0.00372432413328517,0.0727570710378732,0,0,0,0.00668384198692559,0,0,0.047214361071729,-0.0395016143257262,0,0.0893521505746193,0,0,0,0.107672190844874,0,0,0,0,0,0,0,0.0518177966473123,0.00416826727112333,-0.00296943011045094,0.00678405400448806,0,0,0,0,0,0
X600362.SH,0,0,0.155407429906229,0,0,0.0882503669548184,0,0,0,0.0880275662207109,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0675748887382115,0,0,0.0575959268873027,0.0245291436289498,0,0,0,0,0,0,0.129159423797066,0.0403833935429917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0155515035797123,-0.0246992747036356,0,0,0,0,0,0
X600188.SH,0,0,0.0504361153479292,0,0,0,0,0,0.0370156359349053,0,0,0,0,0,0,0,0,0,0,0.041911077548751,0.00942275403843856,0,0,0,0,0,0,0.0255790138381309,0,0.121550521243305,0,0.143172800728678,0.0176130485628652,-0.0390041732166048,0,0.024455971271174,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112907629455149,0,0.00580420719314721,-0.00646454982272093,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0.125807423990475,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0151089509218918,0,0,0,0.00671008241096168,0.0911580464823257,0,0,0,0,0,0,0.0435174054752887,0.015510055644572,0,0,0,0,0,0,0,0,0.0778394201399418,0,0,0,0,0,0,0.0198302923202284,-0.000334689692195309,0,0,0,0,0,0
X600489.SH,0,0,0,0,-0.00721593119428237,0.788604791361975,0,0.0352879822562117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0549194759367701,0,0.0816822420207584,-0.0451833442949168,-0.00666473484484497,-0.0381125298662843,0,0,0,0,0.0893501124748786,0,0,0,0,0,0,0.107085154725918,0,0,0.0271152401645288,0,-0.0190078072329629,0,-0.0761863471236225,0.0540973457402138,0.0230100934774703,-0.00388362839848021,-0.00267473303296968,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135814518555371,0,0,0,0,0,0,0.0792520184773904,0,0,0,0,0,0.0226940771855597,0.063497405895865,0,0.0165724439584461,0,0.145008935201105,0,0,0,0,0,0,0,0,0,0,0,0.0142378712623103,-0.00782584406582509,-0.000236642702045863,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0.182589825875602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.122290512134963,0.0245785187703641,0,0,0,0,0.24459214522767,0,0.0727809584193937,0,0,0,0.24414611838177,0,0.21966073352825,0,0,0,0,0,-0.0542536942056028,0,0,0.258855533413826,0,0.0343727292800894,-0.0502342657664739,0,0,0,0,0,0
X000786.SZ,0,0,0,0.26360471217155,0,0,0,0,0,0,0,0,0,0.0130190810322068,0,0,0,0,0,0,0,0,0,0,0,0,0.129574325587107,0.170587905841483,0,0,0,0,0,0,0.0401069216528289,0,0,0,0,0,0,0,0,0,0,0,0.150106060600725,0,0,0,0.0532838213075586,-0.00800819033528982,0.00144896506349341,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0.0844367518528854,0,0,-0.0791940603732967,0,0,0,-0.057359567708906,0,0,0,0,0,0,0,0,0.0581984025109035,0,0,0,0,0.133772468983165,0,0,0,0,0,0,0,0.108321606095785,-0.0923470173799986,0,0.0378084829412777,0,0,0.0122061228840315,0,0,0,0,0.0314008018189837,0,0,0,0.0567926163425958,-0.0152088394490241,0.0159422108636885,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0.0136394087214037,0,0,0.0680063378007192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0287617575949449,0,0,0,0,0,-0.0367196605355271,0,0.0539073548500253,0,0,0,0,0,-0.0737941353137448,0,0,0,0,-0.0570264364659782,0,0,0,0,-0.00610852411747368,0.010120545004086,0,0,0,0,0,0
X600126.SH,0,0,0,0,0,0,0,0.571036786288068,0,0,0.23026269415686,0,0,0,0,0,0,0,0,0,0,0,-0.0491676922922408,0.0758185807386463,0,0,0,-0.0356525533200193,0,0,0,0,0,0.0565348186400366,0,0,0.0922160997493802,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.047136783512275,-0.0175158978553009,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0.019675434305314,0,0.365106123868005,0,0,0,0,0,0,0,0.105939954057907,0,0,0,0,0,0.141382251373485,0.254411019203702,0,0.026580153115456,0,0,0,0,0,0,0,0.13469993657826,0.0847018836947632,0,0,0,0,0.506951061240771,0,0,0,0,0,-0.0763155095652598,0,0,0,0,0,0,-0.00672633704230618,-0.0515080942971775,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,-0.179256870938731,0,0.185634157344082,0,0,0,0,0,0,0,0,0,0,0.164843925694965,0.253891124050441,0.00480079440112409,0,0.169516652510881,0,0,0,0,0,0,0,0,-0.0437434963218251,0,-0.0301202618146643,0,0.00233349881036658,0,0,0,0.0987672969557649,0,0,0,0,0,0,0,0,0,0,0.0241361617028625,0,0,0,0,0,0
X600176.SH,0,0,0,0,0.0660651099948501,0,0,0,0,0,0,0,0,0.106428929826153,0,0,0,0,0,0,0,0,0.0665385676634907,0,0,0,0,0.0368517779772657,0,0,0,0,0,0,0.209627213249644,0,0,0,0.0539582339233923,0,0.130012410083069,0,0,0,0,0,0,0,0,0,0,-0.00450836798858803,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0265307370854945,0,0,0,0.0515028339189934,0,0,0,0.0325215824454496,0,0,0,0,0,0.057732378411501,0,0,0,0,0,0,0.207345177736765,0,0,0,0,0,0,0.00219984591312735,-0.00843610484984734,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,-0.0549747508660984,0,0,0,0,0,0,0,0,0,0,0,0,0.586117473970426,0,0,0,0,0,0,0,0,0.127056498831966,-0.0481486155608911,0.0563779366715146,0,0,0,-0.0531726400935822,0.0780020318560715,0,0.259878977972034,0,0,0,0,0,0,0,0,0,0.0505924620974002,0,0,0,0,-0.00238888382125234,-0.0106233379641755,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0.0922832507908519,0,0,0,0,0,0,0,0,0,0,0,-0.0347313957488889,0,0,0,0.0574337549555275,-0.0668841154169072,0,0,0.100747207196795,0,-8.67361737988404e-19,0.0984583800056437,0,0.142430656279833,0,0,0,0.265823869785631,0,0,0,0,0,0,0,0,0.0289426828478713,0,0.0125960453356302,0.00702483269688375,0,0,0,0,0,0
X002075.SZ,0,0,0,0,0,0.2067699138817,0,0.11430478577431,0,0,0,0,0,0,0,0,0,0,0,0,0.0948593847452848,0,0,0,0,0,0.00412170585037035,3.46944695195361e-18,0,0,0,0,0,0,0,0.0330334680495696,0.127574009062516,0,0,0,0,-0.111373402185906,0,0,0,0,0.153121132852799,0,0,0,-0.0141579500628598,0.0201305329754372,-0.0512236460188877,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0.205058509635027,0,0,-0.20178690365662,0,0,-0.138339869053449,0,0,0,0,0,0,0,0,0,0,0,0.136401787219782,0,0,0,0,0,0,0,0,0.157578130751522,0.344669240507805,0.0640670799758888,0,0,0,0.395329416066984,0,0,0,0.394412983940993,0,0,0,0,0.0247999281156007,0,0,0.186212721933101,0,-0.0176702876214419,-0.00535853257217008,0,0,0,0,0,0
X600529.SH,0,0,0,0,0,0,0,0,0,0,0.16589216034724,0,0,0,0,0,0,0,0,0,0,0,-0.122081126613442,0.158793110168435,0,0,0,0.0282623562613262,0,0,0,0,0,-0.0718010229208216,0,0,0,0,0.266951171376881,0,0.13171747762122,0,0.202311270309599,0,0,0,0,0,0,0,0,0.0030615329592207,0.00140306291421309,0,0,0,0,0,0
X600315.SH,0,0,0,0,0,0,0,0.256579018166917,0.189072202478908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0973952845317961,0,0,0,0,0,0,0,0,0.246105578222705,0,0.0843620240120111,0,0,0,0,0,0,0,0,0.00223762504241126,0,0,-0.0607139468985298,0.0999056509834908,0.0128557295045633,0.0617729582088832,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,-0.0922175899893635,0,0,0,0,0,0,0,0,0,0.160169649220725,0,0,0,0,0,0,0.121922989938449,0,0,0,0,0,0,0.275176295566154,-0.118008267599458,0,0,0,0,0,0.336751796214089,0,0,0,0,0,0,0,0.0518942544095082,-0.0821010496121439,-0.0152616291630165,0.0144403264832211,0,0,0,0,0,0
