,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X600011.SH,X600010.SH,X601898.SH,X601600.SH,X600886.SH,X600660.SH,X600188.SH,X600362.SH,X601991.SH,X600352.SH,X600795.SH,X000723.SZ,X600688.SH,X600111.SH,X600801.SH,X600027.SH,X601992.SH,X002271.SZ,X600516.SH,X600489.SH,X000786.SZ,X000898.SZ,X600176.SH,X600299.SH,X002460.SZ,X002466.SZ,X000709.SZ,X601158.SH,X000883.SZ,X600426.SH,X600612.SH,X600219.SH,X000629.SZ,X002353.SZ,X000630.SZ,X000027.SZ,X600583.SH,X000553.SZ,X000825.SZ,X600985.SH,X601699.SH,X000401.SZ,X600315.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00621725722097722,0,0.036415755710632,0.0725539133729069,-0.00161232314254398,0,0,0,0,0.0326083815201514,0,0,0,0.00782668373543792,0.100088236301472,0.00943208878918103,0,0,0,0,0,0,0,0.0738235945989797,0.0740933794943111,0,0,0.0442274185014852,0,0,0,0,0,0,0,-0.00785376266077448,0,0,0,0,0,0,0
X600028.SH,0,0,0,0,0.0819450227444815,0,0,0,0,0,0,0,0,0.0284131164795338,0,0,0,0,0.077526065709563,0,0,0,0,0,0,0,0,0,0,0,0.0779312541063254,-0.0144376538986032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0133096508398653,0,-0.0270060902176859,0.0288574099391833,0,0.1929527212583,0,0.0170947570148961,0,0
X601088.SH,0,0,0,0.362074484721496,0,0,0,0,0,0,0,0,0,0.0484304620332377,0,0,0.0693383610509346,0,0,0,-0.0154881616772789,0,0,0,0.0450780566045355,0,-0.0180454445945843,0,0,0,0,0,0,0,0,0.188994927011643,-0.0476948023194392,0,0.0403950797831333,0,-0.0402999915821814,0,0,0,0.0276740427215811,0,0,0,0,0,0,0,0,0,0,0,-0.00583222523336196,0,0
X600585.SH,0,0,0,0,0,0,0.0412167721299879,0,0,0,0,0,0,0,0,0,0.133569115413175,0,-0.102597517789004,0,0,0.426436524823211,0,0,0.147953794489774,0,0,0,0,0,0,0,0,0,0,0,0.0951776357651675,0,0,0.0322832453230187,0,0,0,0,0,0,0,0,0,0,0,-0.0143394874874916,0.0117013680964442,0,0,0,0.0306458459574335,0,0
X600309.SH,0,0,0,0,0,0,-0.0653913484944987,0,0,0,0,0,0,0.0555868497707556,0,0,0,0,0.0593683878138253,0,0,0,0,0,0,0.222098480876456,0,0.0161439192748262,0,0,0,0.0793336789882148,0,0,0,0.0890950282238255,0,0,0,0,0,0.145040640042452,0,0,0.0386084223376197,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.200017296369081,0.0103138065428641,0,0,0.0713926513431669,0,0.0538763759615576,0,0,0,0,0,0.0278951917186795,0,0,0,0,0,0,0,-0.0604462545968573,0,0,0,0,0,0,0,0,0,0,0,0.19112605198226,0,0,0,0,0,0,-0.0114902667881302,0.0230362597656601,0,0,0,0,0,0
X600547.SH,0,0,0,-0.0873217602801361,0,0,0,0,0,0,0,0,-0.294579705743483,0,0,0,6.93889390390723e-18,0,0,0,0.0013918044642102,-0.0846057537059308,0.153611082881462,0,0,0,0.621384470733178,0,0,4.33680868994202e-19,0,0,-0.0361382118605408,0,0,0,0,0.155427234414045,0,0,0,0,0,0,0,0,0,0,0,-0.382568888433274,0,-0.0531737780138071,0,0,0,0,0.106334436266833,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0336069521424502,0,0,0,0,0.153376020050935,0.415358097794897,0.0833494668501924,0,0,0,0,0,0,0,0,0.0450310296423583,0,0,0,0,-0.103849892500544,0,0,0.199473054720699,0,0,0,0,0,-0.0934663831034614,0.032760968477969,0,0,0,0.0240970599213563,-0.0468630160898599,0,0,0,-0.00306138512118294,0,0
X600010.SH,0,0,0,0,0,0,-0.0119822201826032,0,0,0,0,0,0.0107555050051733,0,0,0,1.73472347597681e-18,0,0.114827330899465,0,0,0,0,0,0,0.0528201494217719,0,0,0,0,0,0.0350769072717699,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0378153717487243,0.264812879638769,0,0,0,0,0.0023808947581612,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,-0.00271658781123649,0,0,0,0,0,0,0.113636688786234,0,0,0,0,0.0744053629548751,0,0,0,0,0.133864469113935,0,0.00627903998774233,0,0,0,0,0.0210604836507604,0.0685768015741329,0,0,0,0,0,0,0,0,0,0,0,0,0,0.240255942713234,0,0,0,0,0,0.0390256060112021,-0.027043255016111,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0.0325099909635446,0,0,0,0,0,0.0318689872241587,0,0,0,0.00372090973111881,0,0.181845178244935,0,0.022016252684005,0,0,0,0.0411142020907896,0,0,0,0,0,0,0.13321009894809,0,0,0,0,0,0,0,0,0,0,0.0286306662155027,0,0,0,0.101452564222929,0,0,0,0,0,0.0225190239416582,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0788874423904323,0,0.031208871848711,0,0.0936429391215231,0,0,0,0,-0.242329195719253,0,0.0366223436930874,0,0,0,0,0.145410396728694,0,0,0,0.221497153947348,0,0,0,0,0,0,0,0,0,0,0,0,0.0884466012549381,0,-0.00948061382745417,0,0,0,0,0.0428881685823419,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0.1723774752908,0,0,0,0,0,0,0,0.0493055110277159,0,0,0,0,0,0.113338676293415,0,0,0,0,0,0,0.0704494869780012,0,0,0,0,0,-0.0986737374264061,0,0,0,0,0,0,0,0,0.116372068249413,0,0,0.00693495810303422,0,-0.00864831612184542,4.33680868994202e-19,0,0,0,0.0533544653786757,0,0
X600188.SH,0,0,0.269160887392011,0,0,0,-0.119173933790188,0,0,0,0,0,0,0,0,0,0,0,0.00584209776317237,0,0,0,0,0.225517999103434,0,0,0,0,0.0583732997920825,0,0.109773552858811,0.0812936425514256,0,0,0,0,0,0,0,0,-0.0136258037717831,0,0.141157175704438,0,0,0,0,0,0,0,0,0,0.00790125884088889,0,0,0,8.67361737988404e-19,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141470340517149,0,0.0538410739431592,0,0.148442612642961,0.013726379374886,0,0,0.0143886776639991,0,0.0532674874822897,0,0,0,0,0,0,0,0,0,0.142230331589977,0.0624238924404305,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0103098935459849,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104428972034161,0.0969498512026197,0.148348924388784,0,0.0665112425395543,0,0,0,0,0,0,0.0471819856207911,0.0523637185863126,0.261834292794185,0,0,0,0,0,0,-0.0130745473552866,0,0,0.00489468672567685,0.00458711003357487,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0.45619293522389,0,0,0.186380877470281,0,0,0.091534620674035,0,-0.133692265251188,0,0,0.0094866244415862,0.0561527196011147,0,0,0,0,0,0.0109222868777229,0,0,0.0176534369335359,0,0,-0.361251536794678,0,0,0,0.299452841656625,0,0,0,0,0,-0.00863552940683377,0,0,0,-0.00152662535562518,0,0
X600795.SH,0,0,0,0,0.0495005451408768,0,0,0,0,0,0,0.076931423267808,0,0.0152683903446684,0,0,0,0,0.0433470600019098,0,0,0,0,0.0564286616490846,0,0,0,0,0,0,0.011832639434833,0.0292416532795147,0.0152907271588934,0,0,0,0,0.0535120719990651,0,0,0,0,0,0,0.0527213823989998,0,0,0,0,0,0,0,0.00669941690230305,0,0,0,-0.0123648347310225,0,0
X000723.SZ,0,0,0,0,0.482513824234771,0,0,0,0,0,0,0,0,0,0.206403442387187,0,0.247662568566599,0,0,0,-0.00922546046051491,0,0,0,0,0,0,0,0,0,0,0,-0.00158552717658656,0,0,0.635463204063892,0,0.171969015964758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0209517736069965,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180471883675889,0,0,0,0,0.0504094591913443,0,0,0,0,0.0234519337345986,0,0.100559797702064,0,0,0,0,0,0.111256790465658,0,0,0,0,0,0.0695313947600228,0,0,0,0,0.0562870183876477,0,0,0,0,0,0,0,0,0.0209888474210853,0.0101951720740558,0,0,0,-0.00864796747274201,0,0
X600111.SH,0,0,0,0,0,0,0.128519477708574,0,0,0,0,0,0,-0.0752526718872694,0,0,0,0,0,0,0,0,0,0,0,0,0,0.423549684673476,0,0.0411212846823551,0,0,0.328487302177118,0,0,0,0,0,0,0.0664569849888078,0,0,0,0,0,0,0,0,0,0,0,-0.0434174327422716,0,0,0,0,0,0,0
X600801.SH,0,0,0,0.534022706235737,0,0,0.00960075489333139,0,0,0,0,0,0,0,0,0,0,0,0.0275113251515802,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,-0.00480881840624094,0,0,0,0,0.0649799880211464,0,0.0446190674558108,0.329423646027222,0,0,-0.0345271149150982,0.0463757429830116,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0.28249491556783,0,0,0,0,0.21827184838972,0,0.0468358968589048,0,0,0,0.057371049506041,0,0,0,0,0,0.0494488718745856,0,0.0110359864608261,0.0631720844119575,0,0,-0.00512606662095776,0.00964219971502301,0,0,0,0,0,0,0,0,0,0,0.0457328280424375,0,0,0,0,0,0,0,-0.116683964813745,0,0,0,0,0,0.0618070719244824,0,0
X601992.SH,0,0,0,0,0,0,0,0.0149929138806901,0,0,0,0,0.151074947227814,0.103716409202656,0,0,0.11663257919691,0,0.0265244902338547,0,0,0,0,0,0,0.10724492776401,0,0.0165881675815517,0,0,0.069655034844428,-3.46944695195361e-18,0.0499404292566524,0,0,0,0,0,0,0,0,0,0.176019709070695,0,0,0,0,0,0,0,0,0.00578484491805483,0,0,0,0,-0.013821496932575,0,0
X002271.SZ,0,0,0.146748075991251,0.0912730621157478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.266357727938606,0.0982303391386602,0,0,0,0,0,0,0,0,0,0,-0.118214796475113,0,0,0,0,0,0,0,0,0,0.178386373177742,0,0,0.276436502675972,0,0.099627576663572,0,0,0,-0.111187557446387,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0.0611952579024387,0,0,0,0.000696325051565821,0,0,0,0,0.0398740803053532,0,0,0,0,0.119631712349608,0,0,0,0.0514668117694419,0,0,0.0334837023697586,0.19941164405859,0.188562440228339,0,0,0,0,0,0,0,0,0,0,0,0.122393087395999,0.229824282329506,0,0,0,0,0,-0.0226097207295922,0.0379501848988241,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0.696737223273575,0,0,0,0,0,0,0,0,0,0.0376479481258302,0,0.0837750680001058,0,0,0,0,0,0,0,0,-0.106565034734531,0,0,0,0,-0.079901134460721,0,0,0,0,0.0112899568247309,-0.211131003879828,0,0,0,0.0775361039439122,0.16465325758749,0,0,0,0,0,0,0,0.00906992962530108,0.0440513467488938,-0.067290474349071,0,0,-0.0850407877450813,0,0
X000786.SZ,0,0,0,0,0.176562005280429,0,-0.00631441127706324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0618114477394202,0,0,0,0,0,0,-0.0148667707279679,0.0319313340915604,0,0,0,-0.0367247086446706,0,0
X000898.SZ,0,0,0,0,0.0652919052443315,0,-0.025504465512994,0,0,0,0,0,0,0.249479274920943,0,0,0,0,0.0491488795672603,0,0,0,0,0.00643059872315183,0,0.0967653983046654,0,0,0,0,0.0918998758871317,0.055436411698416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00206282352012374,0.0375904329704222,0,0,0,0,0,0
X600176.SH,0,0,0,0,0.0767676434782153,0,0,0,0,0,0,0,0,0,0.0164809787065175,0,0,0,1.73472347597681e-18,0,0,0.132108219141121,0,0.00856762880051483,0.0654274560628922,0.069317773182958,0,0.103813367285941,0.239707565767816,0,0.00205066364073183,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00172621931216812,0,0,0,0,0,0,0,0.00421668814434157,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0979666981621668,0,0.0132815499068189,0,-0.117907362213434,0,0,0.0283186782678528,0,0.325290101259107,0,0,0,0,0,0.0156902292389615,0,0,0,0,0,0.156543610664239,0,0,0,0,0,0,0,0.0792239047078024,0,0,0,0,0,-0.0219881914122298,0.0257236359203401,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0.0742864628374635,0,0,0,0,0,0,0,0.0824704506992231,0,0,0,0,0,0,0,0,0,0,0,0,0.00206380222357253,0,0.140783708658955,0,0,0,0,0.683935973774802,0,0,0,-0.0102998974879466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0280621568651205,-0.0195182593869869,0,0,0,0,0,0
X002466.SZ,0,0,0,-0.204460170978752,0,0,0.0261602371651115,0.121483568826405,0,0,0,0,0,0,0,0,0.0452726280839935,0,0,0,0.0255560557228074,0,0,0,-0.0267793341116979,0.165578630801588,0,0,0,0,0,0.238774180854353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.458432217848507,0,0.11755784303004,0,0.0772415271127649,-0.0649302662385433,0.0880998786318875,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0659061591707393,0,0,0,0,0.0822975990981252,0,0,0,0,0,0.0420169750330421,0,0,0.0716370725758846,0,0,0,0,0,0,0,0,0,0,0,0.100386410091785,4.67296491065798e-05,0.122255975706351,0,0,0,0,-0.0170896032591268,0.048185861180297,0,0,0,-0.00793425881658131,0,0
X601158.SH,0,0,0,0,0,0,0,0.0150367880181588,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0.0502877307765801,0.045873706636224,0,0.0237570911893757,0.00799863934709178,0,0,0,0,0,0,0.296124770046153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102252554793214,0,0.005475378465549,0,0,0,0,0,0,0
X000883.SZ,0,0,0.175597022567607,0,0,0,0,0,0,-0.0153203651678007,0,-0.0662728160858328,0,0,0,0,-0.00998971479116619,0,0.0932358593974839,0,0,0,0.0238288807622426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0662867106585131,0,0,0,0.490385695079528,0,0,0,0,0,0,0,0,0,0.00867270920951424,0,0,0,0,-0.0108904116142742,0,0
X600426.SH,0,0,0,0.0308327268742553,0.161326985985105,0,-0.0315433834131428,0,0,0,0.163037240151473,0.0978382834968061,0,0,0.137550375573251,0,0,0,0,0,0,0,0.0501163259713759,0,0,0,0,0.087757405114605,0,0,0,0.154449749983903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0389695550527832,0,-0.00187304474386539,-0.0122757540793663,0,0,0,0.0677492823274468,0,0
X600612.SH,0,0,0,0,0.0608004837235854,0,0.379820543700319,0,0,0,0,0,0,0,0,0,0.0489518966745906,0,0,0,0,0,0.322865230924447,0,0.0807039597332225,0,0.161150456903444,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174776545976968,0,0,0,0,0,0,0,0,0,0,0.0136469676324329,-1.0842021724855e-19,0,-0.117601759011775,0,0.0133798569730384,0,0
X600219.SH,0,0,0,0,0,0,0,0,0.149117300581284,0,0,0,0,0,0,0,0.0907837911496935,0,0.0344229348117263,0,0,0.0240207370648524,0,0.0531771247791586,0,0,0,0,0,0.069222148844402,0.0823174135501583,0,0,0,0,0,0,0,0,0.00296867332839945,0.00550312993522942,0,0,0,0,0,0.0527265590243073,0,0,0,0,0.0218386717076458,-0.0284301007508275,0,0,0,-0.0267815439498445,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0541326336913278,0.246026766071723,0,0,0,0.0878365682058834,0,0.135734433442443,0,0,0,0,0,0,0,0,0,0.0828574953039412,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0.146880273514733,0,0,0.252545208056837,0,0,0,-0.20183909706246,0.128524665112277,-0.202762033696583,0,0,0,-0.0186603141027772,0,0
X002353.SZ,0,0,0,0,0,0,-0.0581932492137162,0.17716359388813,-0.0464049348028851,0,0,0,0,0,0,0,0.0196541555654195,0,0,0,-0.106143650154036,0,0,0,0,-0.0812981882258992,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.0291742767390837,0,0,0,0,-0.0700523290269467,0.0773160600742047,0,0,0,-0.0195449731179377,-8.67361737988404e-19,0,0,-0.0242694566571223,0.0967771220643533,0,0,0,8.67361737988404e-19,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0.060443622182972,0,0,0,0,0,0,0,0,0.113771248892104,0,0,0,0,0,0,0.0375695014449118,0.126730488723684,0,0,0,0,0.03032937378464,0,0,0,0.0781416245078843,0,0.00957549585395552,0,0,0,0,0,0,0.125792253901256,0,0.0846467649016615,0,0,0,0,0,0.00860227795281906,0,0,0,0.0192293632665132,0,0
