,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X600011.SH,X600010.SH,X601600.SH,X600886.SH,X601898.SH,X600660.SH,X601991.SH,X600362.SH,X600795.SH,X600688.SH,X600352.SH,X600188.SH,X600111.SH,X600027.SH,X600801.SH,X600489.SH,X000723.SZ,X601992.SH,X002271.SZ,X000898.SZ,X600612.SH,X600176.SH,X600516.SH,X000709.SZ,X002460.SZ,X600299.SH,X000786.SZ,X000629.SZ,X002466.SZ,X000883.SZ,X601158.SH,X002353.SZ,X600426.SH,X600219.SH,X600583.SH,X000630.SZ,X601699.SH,X600021.SH,X600315.SH,X600985.SH,X000553.SZ,X000027.SZ,X600578.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,-0.0263292086903987,0,0,0,0,0,0.184821928698961,0.0468193830323517,0,-0.00795928578895165,0,0,0,-4.33680868994202e-19,0,0,0,0,0,1.73472347597681e-18,0,0,0.049378344373527,0,0.0615300680899773,0.0367081808993507,0,0,0.0153027667318593,0,0,0.0810460846055018,0,0,0,0,0,0,0,-0.0254122678396274,0,-0.00960290348816029,0.0142402922683355,0,0,0,0.0190974855923969,0,0
X600028.SH,0,0,0,0,0,0,0,-0.0742896398623292,0,0,0,0,0,0,0.00141595665158171,0,0,0.00321450405424608,0.252484545540459,0,0,0,0,0.00117077380899425,0,0,0,0.0311844965112599,0,0,0,0,0.106971826661044,0,0,0,0,0,0.0901502623684075,0.0041888184815507,0,0,0,0,0,0,0,0.00517765923513763,0,0,0,-0.0214364581989267,0.0138084469929113,0,0,0,0,0,0
X601088.SH,0,0,0,0.0126397688415444,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0728533058411302,0.187640335776691,0,0,0,0,0,0,0,0,0.0144773362496965,0,0,0,0,0.0715147973959027,0,0.13333872985103,0,0,0,-0.0861728569061515,0,0,0,0,0,0,0,0,0.0644489761247509,0,0,0,-0.00831707519524718,0.0413987026449491,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0.0206525816051472,0,0,0,0,0,0,0,0,0,0,0.0805604238430401,0,0,0,0.366637707050656,0,0,0,0.329691808610951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00411590490431145,-0.0019640734740847,0,0,0,0.0362084759825796,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161011695581377,0,0,0,0,0,0.0226118418093917,0,0.00719506470647168,0,0,0,0,0,0,0,0.12490939132766,0,0,0,0,-0.125311082279417,0.0649994470278814,0,0,0,0,0,0,0,0.19200059037006,0,0,0,0.0353332013644674,0.0115107047237131,0,0,0,0.0478992792079855,0,0
X600019.SH,0,0,0,0,0,0,0,0,0.0818582787946419,0,0,0,0,0,0,0,0,0.136505833486126,0,0,0,0,0,0,0,0.0552358215088041,0,0,0,0,0,0.0345012089279865,0,0,0,0,0,0,-0.0434612140723514,0,0,0,0,0,0,0,0,0,0,0,0,-0.00418542596133072,0.0164422903454764,0,0,0,0.071033303596093,0,0
X600547.SH,0,0,0,0,0,0,0,0.102502522547698,0,0,0.0763283262938058,0,-0.166336114292998,0,0,0,0,0,0,0,0.24006341749407,-0.237797753133581,0.79043167938356,0,0,0,0,0.0280440638692579,0.164633253203169,0,0,0,0,0,0,-0.146245404371267,0,0,0,0,0,0,0,0,-0.249645075467167,-0.0710957570184595,0,0.00222347663285192,0,0,0.096027866442715,-0.0381506061943613,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0.126442217632096,0,0.0532810668235242,0,0,0,0,0,0,-0.0798643693699871,0,0,0.566906616860403,0.0594728254996609,0,-2.77555756156289e-17,0,-0.0272149516364504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0215660455306045,0,0,0,0,0,0,-0.0994611627414343,0,0,0.127492754202851,-0.0114817437810953,-0.0162220661786037,0,0,0,0.135409524983752,0,0
X600010.SH,0,0,0,0,0,0,0,0.0112891545584587,0,0,0,0,0,0,0.259865337611526,0,0,0,0,0.0181028010077301,0,0,0,0.109453138648346,0,0,0,0,0,0.112975432831154,0,-8.67361737988404e-19,0.187242530940559,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113550669943556,0,0,0,0,0,-0.0504564494615026,0,0,0,0.137456439409976,0,0
X601600.SH,0,0,0,0,0,0,0,0,0.209848078066037,0,0,0,0,0,0.102521214620552,0,0,0,0,0,0,0,0,0.0120542674539637,0,0,0,0,0,0,0,0.107487476861658,0.0793430407609776,0,0,4.33680868994202e-19,0,0,0.00793794221144352,0.219883667108936,0,0,0,0,0,0,0,0,0,0,0,-0.00459947016635612,-0.0194806871655149,0,0,0,0.119779560683215,0,0
X600886.SH,0,0,0,0.125671058827172,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0929144743083275,0,0,0,0.0833444756330709,0,-0.109468678897249,0,0,0,0.200897694597119,0,0.0548378535788499,0,0,0.0526085713342765,0,0,0,0,0,0,0,0,0.0892043904103645,0,0,0,-0.00995354301392435,-0.00181951546232726,0.0444351147242729,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,-0.00728096577799119,0,5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0546556276973161,0.0252988796498875,0,0,0,0,0.0766834764861452,0,0,0.00276003261221757,0,0.276576889407961,0,0,0,0.0343633000869716,0,0,0,0.0872638102340076,0,0,0,0.0166336256252704,0,0,0,0,0.0259907862771556,0.01649443190756,0,0,0,0,0,0
X600660.SH,0,0,0,0,0.0276050020088824,0,0,0,0,0,0,0,0,0,0,0,0,0.00029843001098266,0.0130547597027178,-0.0470590533855366,0,0,0,0,0,0.0996847624436157,0,0,0,0,0,0.0791447385700194,0,0,0,0,0,0,0.00495284245660872,0,0,0,0,0,0,0,0.0628361782796588,0.0843318235335723,0,0,0,0.0059931570902141,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0.00234918079586563,0,0,0,0,0,0,0,0,0,0.106973846388615,0,0.0308563576148081,0,0,0,0,0.0536745448690798,0.117905020552503,0,0.0900299475537427,0,0,0,0,0.122149572998195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0112092671278557,0,0,0.0120096698301516,0.0120252004668593,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.194201350000451,0.0547151193171886,0,0,0,0,0,0,0,0,0,0.0757535402644193,0,0.171798611864175,0.0596413775177956,0.0949379988157007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0396876644822932,0.00797016801307359,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0.0504275813134273,0,0,0,0,0,0,0,0,0,0,0.245132931856543,0,0,0.0221294619230556,0,0.0247658984580956,0,0,0,0.0204616267466786,0,0,0,0.0113141837489792,0.0673941430164847,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0231233703610392,0,0,0,0,-0.00213206239343242,-0.00859990300792307,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0.105236493092157,0,0,0,0,0,0,0.256582975676042,-0.0210607855327964,0,0,0,0,0,0,0,0,0,0.0789505924411142,0,0.0999386568502798,0,0,0,0,0,0,0,0,0,0,0,0,0.0511769346136834,0,0,0,0,0,-0.0092803550823725,0.0357797276459793,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,1.38777878078145e-17,0,-0.154222534679897,0,0,0,0,0,0,0,0,0,0,0,0,-0.0997215561553565,0,0.374733162597889,-0.0457106696683086,0.562932635487273,0,0.420068660464672,0,0,0,0,0,0,0,0,0,0,0,0,0.0705129007839876,0,0,0,0,-0.574811697782007,-0.065065719497002,0,0.299946600602599,0,0,0,0,0.0255628118614726,-0.0453570824337426,0,-0.116239687770323,0,0,0,0
X600188.SH,0,0,0,0,0,0,-0.0728885073418283,0,0.130922762036398,0,0,0,0.285261344270704,0,0,0,0,0,0,0,0,0,-0.0622455720130415,0.066553820251547,0,0,0,0,0,0.116289882288954,0,0,0.151538864865413,0,0,0,0,0,0.00176247899847807,0,0,0,0,0,0,0,0,0,0,0,0,-0.0190742654403756,0.0233610163007225,0,0,0,0,0,0
