,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X601898.SH,X600660.SH,X600019.SH,X600188.SH,X600585.SH,X601600.SH,X600886.SH,X600547.SH,X600011.SH,X000792.SZ,X600010.SH,X600795.SH,X600111.SH,X600362.SH,X002460.SZ,X600160.SH,X600803.SH,X600489.SH,X000708.SZ,X000301.SZ,X600027.SH,X000786.SZ,X002466.SZ,X000807.SZ,X601991.SH,X600219.SH,X000983.SZ,X600426.SH,X002128.SZ,X600176.SH,X000408.SZ,X601699.SH,X000630.SZ,X600096.SH,X000933.SZ,X601168.SH,X000877.SZ,X002353.SZ,X600985.SH,X600157.SH,X600378.SH,X600352.SH,X600995.SH,X000883.SZ,X600688.SH,X600299.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279579107924006,0,0,0,0,0.0344232080922839,0,0,0.0766545522374997,0,0,0,0,0,0,0,0,0,0,0.0361182104637088,0,0.169976648603619,0,0.173852277572456,0,0,0,0,0,0,0.0642250429242696,0,0,0,0,0,0,0,-0.0618468304950631,0,0,0,0,0,0,0
X600362.SH,0,0,0,0.182553133610535,0,0,0,0,0,0.211538693964705,0,0,0,0,0,0,0,0,0.0599707744544627,0,0.00186581639589353,0.0476004047002689,0.125426970661765,0,0,0,0.00693301046030577,0,0,0,0,0,0,0,0,0,0.230457724356876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0159213512848029,0.0067588261063994,0,0,0,-0.0102402908964685,0,0
X002460.SZ,0,-0.0230032874534666,0,0,-3.46944695195361e-18,0,0,0,0,-0.135112561751046,0,0,0,0.0824608901166305,0,0,0,0,0,0,0,0,0,0.0697626195625697,0,-0.0115835177007972,0.900123484772142,0,0,0,0,0,0,0.07304359700949,0,0,0,0,0,0,0.00600842972319839,0,0,0,0,0,0,0,0,0,-0.0493878000768987,-0.0233414246650608,0.0266749748791427,0,0.0984213725842913,0,-0.0324148581194115,0,0
X600160.SH,0,0,0,0,0,0.179453103439009,0,0,0,0,0,0,0,0.0772660832181388,0,0,0,0,0.11096815605039,0,0,0,0,0,0,0,0,0,0,0,0,0.0426433818066727,0,0.0556340823296124,0.048620338597552,0,0,0,0.19307387146405,0,0,0,0,0,0,0,0,0,0,0.146645538343383,0,0,-0.0334004892039255,0,0,0,0.00919702896150494,0,0
X600803.SH,0.168851591191281,0,0,0.357386292101416,0,0,0,0,0,0.0981691359315562,0,0,0,0,0,0,0,0,0,0,0,0.0790124741610314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108671925318738,0,0,0,0,0,0,0,0.13127182708522,0,0,0,-0.0270041125037587,-0.00992246488304068,0,0,0,0,3.46944695195361e-18,0,0
X600489.SH,0,0,0,0,0,0,0.244445908475464,0,0,0,0,0.589888132203387,0,0,0.0461661043537546,0,0,0,0.0110729201891503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114700864827704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00463381073962534,-0.113720261615261,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0.121001534343776,0,0,0,0,0,0,0,0,0,0,0,0.108639146492219,0,0.073182245888372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0.262920058504213,0,0.204059103104885,0,0,0,0,0.046031720052274,0,0,0,0,0,0,0,-0.0473213133125608,0.0062510890563494,0,0,0,-0.00682703827117621,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0192372199692803,0,0,0,0,0,0,0,0,0,-0.236140712981889,0,0,0.527562214737678,0,0,0,0,0,0.720841871015205,0,0,0,0,0,0,0,0,0,-0.317189843565893,0,0,0,0,0,0,0,-0.0179305393256818,0.0120700892880147,0,0,0,-0.0422148635267684,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,0.128234577133868,0,0,-0.00689702356083873,0.0986924239484083,0,0,0,0,0,0,0,0,0,0,0,0,0.613184894426837,0.0313136988433621,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.0318557623431468,0,0,0,0,0,0,-0.0936007719678683,-0.0157623835708416,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0.24197547062307,0,0.110362572805024,0,0,0,0.0850288461385881,0,0,0,-0.132017212038415,0,0.143632568751627,0,0,0,0,-0.103019495380678,0,0.0221086931546469,0,0,0,-0.129197335991383,0,0,0,0,0,0.0874568129521997,0,0.195750542318209,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,-0.00556047104425827,0.0314145777223413,0,0,-0.04274969411847,0,0
X002466.SZ,0,0,0,0,0,0,0,0.126600243940286,0,0,0,0,0,0,0,0,0,0,0.535656910079241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117245458408312,0,0,0,0,0,0,0,0,0.13412106951834,0.2148067350429,0,0,0,0,0,0,-0.00161348089494597,0.0246568793431061,0.0711575229584471,0,0,-0.0222120833534265,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0.451676818674787,0,-0.094144784462892,0,0,0,0,0.0320942817603807,0,0,0,0,0,0,0.12032061101526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33190178495142,0.0896559779208838,-0.0217682077438846,0,0,-0.0242523193825383,0,0,0,-0.0637180871398326,0,0,1.0842021724855e-19,-0.00835917780986645,-0.0120198150184232,0,0,0,0.0160551298779366,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0210810107320304,0.0146745964289593,0,0,0.102603979851096,0,0.0851224197452021,0,0,0,0,0,0.116159253420271,0,0,0.00921550802659903,0.0150397318242333,0.0944404349609642,0,0,0,0,0,0,0.0757151806208473,0,0,0,0.0621710573984981,0,0,0,0,-0.00179693239996503,-0.00759880634169974,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0.325844706304462,0,0,0,0,0,0,0,0,0,0.104059913681726,0,0,0,0,0,0.170603746880405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214230671654714,0,0,0,0,0,0,0,0,0,0,0.00704098959613573,0,0,0,0,-0.0800885560512146,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0.00588936327090298,0,0,0,0,0.024972333116097,0,0,0,0.0817524659593749,0,0.260662485607793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.246198342409371,0,0,0,0,0.0243162354023715,0,0.189276902484475,0.0852668165154606,0,0,0,0,0,0.0693172906787609,0.00463371672140821,-0.0240901879231164,-0.00615198463316661,0,0,0,0,0,0
X600426.SH,0,0,0,0.20855595944806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0437513229370617,0,0,0,0,0,0,0,0,0,0,0,0.272703490616611,0,0.047124198399194,0,0,0.103219500203787,0,0,0,0,0,0,0,0,-0.029364481943137,0,0,0,-0.00708786892793787,0,0
X002128.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0253819700372896,0,0,0.0620776738075932,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.239647709605799,0,0.0753791662360448,0.0940464168628192,0,0,0.00322911562318028,0.129305629382078,0,0,0,0,0,0,0,-0.0234808729586471,0,0.00647324284529623,0,-0.0566777670084009,0,0.0303776566702833,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046832115765417,0,0.109987688220842,0,0,0.0885029849599085,0,0,0,0,0,0,0.161037254705477,0.165487132793006,0,0,0,0,0,0,0,0,0.0428082987040807,0.0559905463628484,0.0229236852689029,0.0813922745471017,0,0,0,0,0,0,0,-1.35525271560688e-20,-0.000765641477651748,0,0,0,0,0,0
X000408.SZ,0.169536886694731,0,0,0.103428894248832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0884211868281391,0,0,0,0.0545530007891498,0.00374412001065823,0,0,0.125560110913624,0.0483573817676901,0,0,0,0,0,0,0,0,0,0,0.107577899904851,0,0,0,0.0838945838982644,0,0,0,0,0,0,0,0,0,0.0249920633918528,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191916020802396,0,0.158019547701861,0,0,0,0,0,0,0.19107229247601,0,0.116684734321986,0,0.028996339456196,0,0,0,8.67361737988404e-19,0.176068320411716,0,0.0285645189951643,0.0070628921303399,0,0,0,0,0,0,0,0,-0.0269249485133157,0.0271397981738662,0,0,0,0.0229545050459964,0,0
X000630.SZ,0,0,0,0.0580728608413703,0,0,0,0,0,0.0292038937148327,0,0,0,0,0,0,0,0.101765213806656,0,0,0,0,0.380833512988525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223331807791175,0,0,0,0.0843934294846177,0,0,0,0,0,0,0,-0.0364392474650785,-0.00351691049781641,0,0,0,0,0,0,0
X600096.SH,0,0,0,0.0672100647801765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128145533477676,0,0,0,0,0.0329294804556593,0,0,0,0,0,0.00186804126994531,0,0.107162773801469,0,0,0.0120298106543907,0.0783789150722943,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000933.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104930855020078,0,0,0.0431077503306669,0,0,0,0.14899063590957,0,0,0,0.321755751841793,0,0,0,0,0,0,0.0534955002974533,0.161654902507541,0,0,0,0.145598385798879,0,0,0,0,0,0,0,0,0,0,0.000103787530253634,0.00987784370571742,0,0,0,0,-8.67361737988404e-19,0,0
X601168.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0149872940740395,0,0,0.188849191982966,0,0,0,0,0,0,0,0.0186685238379605,0,0,0,0,0,0.0909497934927686,0.162084729415642,0,0.231330354681552,0,0,0,0,0,0.0432682117987354,0,0,0,0,0,0,0.0130373820062669,0,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0,0,0,0.263837376911004,0,0,0,0,0,0,0,0.0637057769474367,0,0,0.215055041044152,0,0,0,0.0972786208274807,0,0.121991054125747,0,0,0,0,0,0,0,0.266962725183078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0585183465297619,-0.00879214204176699,0,0,0,0.0200523525782149,0,0
X002353.SZ,0,0.292419630529972,0,0,0,0.0115875345306969,0,0,0,0.0238344862638092,0,0,0,0,0,0,0.0895412196961977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0570803829855944,0.12998582861678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131684177750729,0,0,0.0386627441386273,0,0.107993555966367,0,-0.0750668456273337,0,0
X600985.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0114344849966264,0.122798433526787,0,0,0,0,0,0,0,0,0.403584111818539,0,0,0,0,0,0.0195288654910205,0,0.0825180399391567,0,0,0,0,0,0,0,0,0,0,0,0,-0.00484260216881567,0,0,0,0,-0.0309903711238042,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0.0267801050743573,0,0,0.319693035695327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.072965976795975,0,0,0,0,1.73472347597681e-18,0,0.0563292892718264,0,0,0,0,0,0.624917093874848,0,0,0,-0.0576727247509591,0,0.0502343903746256,0,0,0,0.133498373412036,0,0
X600378.SH,0,0,0,0,0.105925560432031,0,0,0,-0.101183737332657,0,0,0,0,0,0,0.0410600768295307,0,0,0.0350353500404064,0.0032986727339025,0,0.0698538517001332,0,0.0493049559679076,0,-0.179110168349637,0.0936629366151122,0,0,0,0,0,0,0,0,0,0,0.231215544324326,0,0,0,0,0,0.091600675560575,0,0,0,0,0,0.21588862929603,-0.0304762058177851,0,0,0,0,0,-0.0475296403936178,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0889781307597373,0,0,0.0450201452019689,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0.118620752730716,0.132529908126502,0,0,0,0,0,0,-0.0230562174906593,-0.0638915198671941,0,0,0,-0.0145627451911547,0,0
X600995.SH,0,0.0568694660526475,0,0,0,0,0,0.100831031901693,0,0,0,0,0,0,0,0,0,0,0.0984045550285134,0,0.112265556857765,0,0,0,0,0,0,0,0.0146139613970664,0,0,0,0,0,0,0,0.244054072123166,0,0,0,0,0,0,-0.0354306219035662,0.105223737383393,0,0,0,0,0,0,-0.0397243688669121,0.0224752771999397,0,0,0,-8.67361737988404e-19,0,0
X000883.SZ,0,0,0,0,0,0,0.0306118569150078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137838048990905,0,0.182034798219775,0,0,0,0,0,0.0196798189631241,0,0,0,0.00384409463918004,0,0.0448300304737038,0.0789898054003293,0.0856187008256452,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0855631308814605,0,0,0,0,0,0,0,0,0,0,0,0.0420229360961525,0,0,0,0.101999080496399,0,0,0.286559529070214,0,0,0.0552569293949,0,0.00715345002741431,0,0,0,0,0.00835990569228794,0,0,0,0,0,0,0,0,0.00117490105283518,0,0,0,-0.00199258641715011,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0605425407286012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11499532294283,0,0.0232580524258754,0,0.267782297176331,0.0662744147422366,0.148498710788348,0,0,0,0,0,-0.12337904856339,0,-0.0104880592679573,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00404385970046016,0,0,0,-0.0307327245691889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0192306779304256,0,0,0,0,0,-0.0853858121351437,0,0.0928130933733357,-0.487015125417837,0.129036590615823,0,0,-0.0465543211877355,0,0
Slope,0,0,0,0,0,-0.444624617453031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.226765080393458,0,0,0.108976242855727,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.418986713794557,0,0,0,0.00941854784575695,0,0,0,0,0,0,0,0,0,0,0.500351089913749,0.526859239515266,0,0,1.14268620726281,0,0
TED,0,0,0,0,0,0,0,0,0,0.00830067336304508,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186493774161788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.178772513711077,0,0,0,0,0,0,-0.0534405026374999,0.39782485092633,0,0,0,0,-0.254229907030996,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.271333460555667,0,0.0353884411851624,-0.120151008567338,0,-0.124028781860486,0,0,0.284677697915318,-0.0713273837705844,0,0,0,0,0,0,0.338633963274394,0,0,0,0,0,0,0,0,0,0,-0.133290941693566,-0.148685828502457,0,0,0,0,0,0.071288356449738,0.0149631357133176,-0.0484574211144762,0,0.114496057604859,0,-0.125309688992838,0,0
MKreturn,0,0,-0.621787870131278,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0842113097709833,0,0,0,0,0,0,0,0,-0.147927811520839,-0.0686276793045855,0,0,0,0,0,0,0,0,0,0,0,-0.0693635035068893,0,0,0,0,0,0,0,0,0,0,0,-0.115063672118054,0,-2.16840434497101e-19,0,0,0,-0.0428865017823661,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0168676980701955,0.00717125476789353,0.0207749460626737,0,0.000966743702653583,0,0,0,0,0,-0.00102482334776956,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00178258793521323,0,0,0,0,0,0,-0.00965244703488092,0.000676707933481852,-0.00214619176000098,0.0111620093377128,0,0,-0.00651598441128216,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,-0.00494793648799077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00312096440908964,0.00262222847468556,0,0,0.00517559107327668,0,0,0,0,0,0,0,0,-0.0115019037157748,0,0,0,0,0,0,0,0,0,0,0.01367002287719,0,0,0,0,0,0.0177868506192365,-0.0129422553375825,0.00741620348559266,-0.00839912848558071,0.00746064290796512,0.00650043538138117,0,-0.00172979854815787,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0202465112760534,0.0292524380210799,0,0,0,-0.0536720634466782,0,0
