,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X601898.SH,X600795.SH,X601600.SH,X600688.SH,X601991.SH,X600027.SH,X600886.SH,X600157.SH,X600111.SH,X600362.SH,X600188.SH,X601158.SH,X600583.SH,X601992.SH,X600309.SH,X000027.SZ,X000539.SZ,X000709.SZ,X000898.SZ,X000630.SZ,X000883.SZ,X600352.SH,X002470.SZ,X600021.SH,X600660.SH,X601918.SH,X000792.SZ,X600489.SH,X600098.SH,X600623.SH,X600863.SH,X300072.SZ,X600022.SH,X002004.SZ,X600008.SH,X600808.SH,X600307.SH,X600547.SH,X000629.SZ,X600578.SH,X000060.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0222757353884586,0,0,0,0,0,0.0529404674754503,0,0,0.292193107817883,0,0.0967219375462624,0,0,0,0,0,0.298626497393091,0,0.0490526049598192,0,0,0,0,0,0.186082160427965,0,0,0.208631310513241,0,0,0,-0.0726396504092232,0,0,0,-0.0585761364301408,0,0,0,0,0,0,0
X601991.SH,0,0,0.0792793922728241,0,0.0546883897092554,0,0,0,0,0,0,0,0.144773352628086,0,0,0.0319410792545953,0,0,0,0,0.110966705816666,0,0,0,0,0,0,0,0,0.0897301930974554,0,0,0,0.271363871522733,0,0,0,0,0.0303013779230805,0,0,0,0,0,0,0,0,0,0,-0.00641513532698113,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0.0189825631095972,0.43617941767112,0,0,0,0,0,0,0,0,0.00362326585708453,0,0,0,0,0,0,0.0372535788034198,0,0.231569033814983,0,0,0,0,0,0,0,0,0,0,0,0.086537036114019,0,0,0.0126619818946038,0,0,0,0,-0.0124306495896309,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,-0.0821402524050633,0,0,0,0,0,0,0,0,0.411885331363596,-0.0907932160918179,0,0,-0.0831561173385551,0.686484244464977,0,0,-0.0101683232347367,0,0,0,0,0,0,0,0.118240903662085,0.174255518433606,0,0,0,0,-0.895105637544666,0,0,0,0,0,0,0,0,0,0,0.134445791604328,1.73472347597681e-18,-0.334391012198377,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0.00473377369441319,0,0.373064518985837,0,0,0,0,0,0,0,0,0.117294057443833,0,0,0,0,0.0318807014985372,0.076509222065254,0,0,0,0,0,0,0,0.164911113891132,0,0,0,0,0,0,0.000829972427170172,0,0,0,0,0,0,0,0,0,0.0207685136119634,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.130092468936488,0,0,0.0295064559138723,0,0,0,0,0,0,0,0,0.0160970114100804,0,0,0.134694496358082,0,0,0,0,0,0,0,0,0,0,0,0,0.015641475643566,0,0,0,0,0.162033072489091,0,0,0,0.131190294360873,0,0,0,0,0,0.119085443082117,0,-0.0223111328290038,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0.0626297026192211,0,0,0,0,0,0,0,0.0890454586321783,0,0,0.0544777570521129,0,0,0,0.1310835522524,0,0,0,0,0,0,0.0024855415225675,0,0,3.46944695195361e-18,0.23149931985206,0,0.0767365487522494,0,0,0,0,0,2.16840434497101e-19,0,0.0426683754652097,-1.0842021724855e-19,0,0,0.100258012732376,0,-0.00780497154357019,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0.171381803304097,0,0,0,0,0,0.140209681040933,0,0,0,0.0905484023018706,0,0,0,0,0,0.0166318720000095,0,0.115567427978308,0,0,0.0121616148676153,0,0.107812339177841,0,0.0619565514318779,0,0,0,0,0,0.104846110307462,0.0470579992159627,0,0,0,0,0,0,0,0,0,0,0,0,-0.0246036164513176,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0.115721367042118,0,0,0,0,0.0350916139961254,0,0,0,0,0,0,0,0.32276688453191,0,0,0,0,0,0,0,0,0,0.0800602931770223,0,0,0,0,0,0,0,0,0,0,0,0,0.121390694443693,0.140022605629605,0,0,0.00530799037158689,0,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0.0479807149548782,0,0,0.0271718839705262,0,0,0,0,0,0.0542827635784752,0,0,0,0,0,0.0711701796144165,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0.126592876545838,0,0.0254477390966907,0,0,0,0.252223164580512,0,-0.0419338829261092,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0.101805648992702,0.0638136920522721,0,0,0,0,0,0,0,0,0,0.0520251624386855,0,0,0.525112769228044,0,0,0,0.287438348789828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0339959089575116,0,0,0,0,0,0,0
X600309.SH,0,0,0,0.172697800048418,0,0,0,0,0,0,0,0,0,0,0,0.0222941623552577,0,0,0.0942704743562626,0,0.238456202148163,0,0,0,0,0,0,0,0,0.0955996822602582,0,0,0,0,0,0.0460747036297003,0,0,0,0.0664076288032303,0,0,0,0.0322314839425324,0,0,0,0,0,-0.0219994247843385,0,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0.123232928182825,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,6.93889390390723e-18,0,0,-0.122356462153044,0,0,0,0.112751436783298,0,0,0.567835240765206,0,0,0,0,0,0,0,0.0506338927982173,0,0,0,0,0.0759181850922892,0,0,0,0,0,0,0.0548141665020731,0.0221435782406681,0,0,0,0,0
X000539.SZ,0,0,0,0,0.0864443990403195,0,0,0,0,0,0.096157999695683,0,0,0,0,0,0,0.0745832887073782,0,0,0,0,0,0,0,0,0,0,0,0,0.323710008645273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0347426848036068,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,-0.138799415636419,0,-0.0191482111650496,0,0,0,0,0,1.38777878078145e-17,-0.150923719056628,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0.350461842241547,0.0677686939810086,0,0,0,0,0,0,0.270084450359554,0,-0.0835922831588468,0.257525975200004,0.165278280009647,0,0,0,0,0
X000898.SZ,0,0,0,0,0.0274950936777151,0,0,0,0,0,0.0396870141935832,0,0,0,0,0,0,0.247526999930917,0,0.135716746144431,0.117716738525353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304138514120831,0,0,0,-0.0450781787615727,0,0,0,0,0,0,0
X000630.SZ,0,0,0,-2.71050543121376e-20,0.00743942168239797,0,0,0,0,0,0,0,0,-0.00554338983611787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00187350150761052,0,0,0.0074271356506084,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0.0529761882253979,0,0,0,0,0,0.100575563268182,0,0,0,0,0,0,0,0,0,0,0,0.225803068147238,0,0,0,0,0,0,0,0,0,-0.0589632219135714,0,0,0,0,0.299804717369586,0.143076766816578,0,0,0.0690039204183462,0,0,0,0,0,0.0181730403961361,0,-0.048688791766032,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0.0338183742821025,0,0,0.0368711374704685,0,0,0,0,0,0.239541390318715,0.0341935803275315,0.139300981987355,0,0.058467188023575,0,0,0,0,0,0,0,0,0,0.080990817676801,0,0,0,0,0.0587243003125528,0,0,0.0363569119821373,0,0,0.0371678720646308,0,0,0,0,0,0,0,-0.0132908188970467,0,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,0.165756711312837,0,0,0,0,0,0,0.24945525236526,0,0.00302082089379385,0.0676203140818473,0,0,0,0,0.221807213931043,0,0,0,0,0,0.0485936587815657,0,0,0,0,0,0,0.112721593970303,0,0,0,0,0,0,0,0.0541148765210534,0,0,-0.0250858018368405,0,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0.0236684046131774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11082571398524,0,0,0,0,0,0,0,0,0,0.165357525825857,0,0,0.212431119811402,0.248345331294333,0,0,0,0,0,0,0,0,0,0,0,0,-0.00996392197694701,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0.173901371478728,0,0,0,0.035619115011467,0,0.05920188046926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0.117793306510564,0,0.000150278845830193,0,0,0,0,0,0.202254763026513,0,0,-0.0301701415517873,0,0,0,0,0,0,0
X601918.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0286130006524494,0,0,0,0,0.143313078247958,0,0,-0.190095726031254,0,0,0,0,0.0637650774235591,0,0,0,0,0.0712746134284837,0.362313219673502,0,0,0,0.0349168194591053,0,0,-1.38777878078145e-17,0,0,0,0,0,-0.0509867367426074,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0.0267970840605684,0.268784178229873,0,0,0,0,0.103278560814762,0,0.0599956128729536,0,0.024213771251913,0,0.0249846113877542,0,0,0,0,0,0,0.0529164468372042,0,0,0,0,0,0,0.0367289305999371,0,0,0,0,0.105446338867697,0,0,0,0,0.023213331425727,0,0,-0.025259030495429,0,0,0,0,0,0,0
X600489.SH,0,0,0.0864398264599365,0,0,0,0,0.147604678911334,0,0,0,0,0,0,0.00160704743480272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231845066845078,0.347217482366133,0,0,0,0,-0.012731903857924,0,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227823624505343,0,0.240947836969468,0,0,0,0.0401381161422933,0,0,0,0,0.0756490576105272,0,0,0,0.172222029140948,0,0.177291148888729,0,-0.00389540233991464,0,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00514744513856082,0,0,0,0,0,0,0,0,0.0941563771266264,0,0,0.0129337255436306,0,0.0138313875853482,0,0,0.58822991816131,0,0,0.0700725913063552,0,0,0,0,0.183048052257969,0,0,0,0,0,-0.0781459569815901,0,0,0,0,0,0,0
X600863.SH,0,0,0,0,0,0,0,0,0,0,0,0.0765286067846735,0,0,0,0,0,0,0,0,0,0,0.255652797009507,0,0,0,0,0.0769330405150948,0,0.138650795097229,0,0,0,0,0,0.128916416753775,0,0,0,0,0.000708300756725888,0.0493190199915778,0,0.0459692061252586,0,0,0,0,0,-0.0195933161074509,0,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244477264967985,0,0,6.93889390390723e-18,0,0.164874132680272,0,0,0,0.353583837488521,0,0,0.0251606379013598,0,0,0,0.123073907055681,0,0,-0.0233259120818803,0.0364102181128377,0,0,0,0,-0.00271656110666566,0.0240133268920749,0,0,0,0,0,0
X600022.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0394145806284812,0,0,0,0,0,0.20397663495284,0,0,0,0,0.082393951860638,0.080013994027589,0,0,0,0.0799906184419577,0,0,0,0.0324147199540095,0.155088354165703,0,0.166986591990889,0,-0.000138937574175636,0,0,0,0,0,0,0
X002004.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0663433574484876,0,0,0,0,0,0,0,0,-0.0587749752881306,0,0,0.241448793044219,0,0.208549741522255,0,0,0,0,0,0.349408767339926,0.126884269821688,0,0,0,0.167985747851778,0,0,0,0,0,-0.0392430640904792,0,0,0,0,0,0,0
X600008.SH,0,0,0,0,0,0,0,0.133610261669159,0,0,0.0180910356461258,0,0,0,0,0,0,0.13411601143434,0,0,0,0,0,0,0,0,0,0.0389792708280801,0,0,0.100766444363825,0,0.00680898741979174,0,0,0.00885928405528138,0.180668290042421,0.0663294536974978,0,0,0,0,0,0,0,0,0,0.17269196503845,0,0,0,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0555742219996634,0,0,0,0,0,0.0165979921700462,0,0,0,0,0,0,0,0.142551414372172,0,0.110186893927889,0,0,0,0.0288415605615569,0,0,0,0.0273953512973483,0,0,0.0302470470585463,0,0.0395269955560879,0,0.295625955799166,0,-0.0211857317289992,0,0,0,0,0,0,0
X600307.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00124205769443589,0,0,0,0.0218163069712809,0,0,0,0,0,0,0,0.114607118405278,0,0.119759425472048,0,0,0,0.271805141008863,0,0,0,0,0,0,0,0,0,0,0,0,5.42101086242752e-20,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0.0920929020337511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0587983045609641,0,0,0,0,0,0,0,0.0074921601654795,0,0.233640326201209,0,0.0773820300322426,0,0,0.0644299280227497,0,0,0.303633483263412,0,0,0,0,0,0,-0.00780145530100992,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0743772105921486,0,0,0,0.0752090940884112,0,0,0,0,0,0.161557006964717,0.035262159648358,0,0,0.249287191913147,0,0,0.0970548572454543,0,0,0,0.172824749189943,0,0,-0.0411408863372588,0.11889180521923,0.0837965440288141,0,0,0,0,0
X600578.SH,0,0,0,0,0,0,0,0.0588935350023961,0,0.417472945950343,0,0,0,0,0,0,0,0,0.0451987317631028,0,0,0,0,0,0,0,0,0,0,0.0524396009306401,0,0,0,0,0,0,0.021642215924296,0,0.0408339937639905,0,0,0.0950203521046957,0,0.0482596441343767,0,0.0334396230972748,0,0,0,-0.000138645674139773,0,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144628680624473,0,0,0,0,0,0.225929921180541,0,0,0,0,5.42101086242752e-20,0,0.301020232107465,0,0.00268245164195361,0,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0101158640538525,0,0,0,0,0.100355772898514,0,0,0,0,0,-0.036931108656096,0.0624945704229904,0,0,0,0,0,-0.0828148482607386,0,0,0,0,0,0,-0.115872520046929,0,0,0.0881239321811357,0,0,-0.0307860925182117,-0.0788283333097298,0.018577257683237,0,0,0,0,0
Slope,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,-0.318479371787792,0,0,0,0,0,0.0991961296042527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.132765249388005,0,0,0,0,0,0,0,0,0,1.26440335315746,0,0,0,10.9587992361595,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0678126563322863,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,-0.427945016386788,0,0,-0.0163815254863784,0,0,0,0,0,0.609096624140228,0,-0.415240340800296,0,0,0,0,0.195614056720145,0,0,0,0.00323234721274556,0,0,0,0,0,0,0
RealEstate_excess,0,-0.11325571805058,0,0,0,0,0,0,0,0,-0.187232737791273,0,0,0,0.149324448522692,-0.0947345876134847,0,0,0,0,0.0545403047189296,0,0.0710227117655121,0,0.177622554586571,0,0,0,0,0,0,0,0,0,0,0,0.0180892882395227,0,0,0,0,0,0,0,0,0,-0.139589043157783,0,0,0.0628376210245271,0.0607278624750984,0,0.211941080887794,0,0,0,0
MKreturn,0.308344560633603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220425392933539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.322157917098035,0,0,0,0,0,0.0885161714904898,0,0,0,0,-0.0493851152232254,0,0.145267025868127,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0132105377126575,0,0,0,0.000502777786280816,-0.00788975600159899,0,0,0,0.0140105157440407,0,0,0,0,0,-0.000592050126162698,0,0,-0.00116184130290094,0,0,0,0,0,0.00303566112683624,0,0,0,0,0,0.00256484816236107,0,0,0,0.00622182578998565,0.00352338201245134,-0.00213248492696201,-0.00147802276664722,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0.00893865333918583,0,0,0,0,0,0,0,0,0,0,0,0.00576837677595314,0,0,0.00350662557084045,0,-0.00490286313406491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00432691658937969,0,0,0,0,0,0,-0.022587630465705,0,0.0514388030099722,-0.021989414830916,-0.0091136003816534,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00599072954599243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0042056406814934,0,0,0,0,0,-0.000771850520039553,0,0,0,0,0,0,0.0165489492263955,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00601916457331274,-0.00200571314431629,0,0,0.012404551415522,0,0,0,0,0,-0.014409958020925,0,0,-0.0113606332657435,0,0,0,0,0,0.0234025664953192,0,0,0,0,0,0.00358399794336839,0,0,0,0,-0.0160098875025827,0.00555556601517795,-0.00794398250453352,0,0,0,0,0
