,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600010.SH,X600660.SH,X601898.SH,X600688.SH,X002466.SZ,X600188.SH,X601991.SH,X601600.SH,X600362.SH,X600795.SH,X600886.SH,X002460.SZ,X600516.SH,X600547.SH,X300072.SZ,X000898.SZ,X600027.SH,X600352.SH,X000553.SZ,X600111.SH,X600176.SH,X601992.SH,X000786.SZ,X000825.SZ,X600426.SH,X600299.SH,X000709.SZ,X002110.SZ,X000792.SZ,X000408.SZ,X600808.SH,X000883.SZ,X000830.SZ,X600315.SH,X000932.SZ,X600801.SH,X601158.SH,X002271.SZ,X601699.SH,X600219.SH,X600489.SH,X000539.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600688.SH,0,0,0,0,0,0,0,0.0459268799091864,0,0,0,0.0655849147048843,3.46944695195361e-18,0,0,0.0162682705968132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0497485870319402,0,0,0,0,0,0,0.090790963678224,0,0,0,0,0,0.0718101996541336,0,0,0,0,0.0142316962052049,-0.00930546007969765,0,0,0,0,0,0
X002466.SZ,0,0,0.440233388299534,0,0,0,0.313511697755488,-0.315419831650382,0,0,0,0,0,0,0,0,0,0,0.54315568807086,0.0822850783885078,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0727321513940921,0,0,0,0,0,0,0,0,-0.485919865802921,0,0.255143879275401,0,0,0,0,-0.110157265671529,0.0465799275523405,-0.0376458384851098,0.576766178341631,0.0737447337508521,0,0,0,0
X600188.SH,0.17552256090285,0,0.398661502009632,0,0.16931718148167,0,0,0,0,0,0,0,0,0,0.0635157329892072,0,0,0,0,-0.0494275909366574,0,0,0,-0.129008527029069,0,0,0,0.27883238370175,-0.0143594913210771,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0.526682192823738,0,0,0,0,-0.0539955325356799,0.0287746099071598,0,0,0,-0.0578976464840312,0,0
X601991.SH,0.00393244522530144,0,0,0,0,0,0.157397348952339,0.0554379291272933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156582654305103,0.11656039832624,-0.0124925509551136,0,0,0,-0.040978216511778,0,0,0,0,0,0.0510556298241808,0.0545692439019255,0,0,0,0.0078343367629104,0.0763310579126935,0,0,0,0,0,0,0,0,0.0186187185444492,-0.0149229677614399,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,-0.120729956085031,0,0,0,0,0,0,0,0,0,0,0,0.0274418647118991,0,0,0,0,0,0,0,0.176492380542272,-0.062038088019652,0,-0.0273565843506781,0,0,0,0,0.0296550665445575,0,0,0,0.117880661194088,0,0,0,0,0.442235208508242,0.118609460557208,0,0,-0.0868888912177727,-0.00419422000651587,0,0,0,0,0.010780915914674,0,0
X600362.SH,0,0,-6.93889390390723e-18,0,0,0.122732317884053,-0.00282093129851724,0,0,0,0,0,0,0,0.292076408007717,0,0,0,0.0199330694304997,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0483861769107493,0,0,0.105707910782592,0,0,0,0,0,0,-0.08923564674226,0,0.0854951391501387,0.181973433421702,0,0,0,0,0.00485776633106501,0.00431800676972696,0,0,0,-0.103931476281769,0,0
X600795.SH,0,0,0,0,0,0,0,0.0369468621710317,0,0,0,0,0,0,0,0,0,0.0687357810576367,0,0,0,0,0,0.0343990420647749,0.0302852212742682,0.0235857232049134,0,0.0601129897978937,0.0281001303502866,0,0,0,0,0.171288343094278,0,0,0.118663445692658,0.0177267164267089,0,0,0,0,0,0,0.00521458899503316,0,0,0,0,0,0.00256821159760783,-0.00948196132605879,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.128638067706013,0,0,-0.00190143486584115,0,0.212177643865053,0.224795736254417,0,0,0,0,0.113336904382684,0,0,0.0643567980162315,0,-0.00157499666287409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00537603845454172,-0.0178215129911459,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,-0.0526812625045322,0,0,0,0,0,0.418387298929105,0,0,0,0,0,0,0,0,0,0.0624976236157648,0,0,0,0,0,0.259269884521941,0.23873877901808,0,0,0,0,0,0,0.107004479542796,0.21486941651245,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0.000442311435269434,-0.0774486741883065,0,0,0,0.138018427406,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0442200256228218,0,0,0,0,0,0,0,0,-0.270715209567766,0,0.205421278416668,0,0,0,0,0,0.108808370396069,0,0,0.0462216308129297,0.250360952963795,0,0,0,0.303223665197049,0,0.109891102855519,0,0,0,0,0,0,0,0,-0.0165250328117856,-0.0196306267354516,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,-0.0238232121186374,0,0,0,0.172193269426084,0.0118620963467818,0,0,0,0,0,0,-0.0245321573396797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.08762578212703,0,0,-0.0144449286579128,-0.000952482251942406,0,0,0,0.00902703577419101,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.249193557950812,0,-0.431445518524151,0,0,0,0.118445739394128,0.252292233208554,0.340232434594459,0,0,0,0,0.160688694380116,0,0.209539034104557,0,0,0,0,0,0,0,0,0.313695249990758,0,0,0,0,0,0,0,-0.0159963975752137,0,0,0,0,0,0.000717163679528319,-0.112139756242744,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0.125596350044289,0,0,0.0550137643044589,0,0,0,0,0,0,0,0,0,0,0,0.118598912132673,0,0,0,0,0,0,0,0.0800064713895672,0.0110037237751339,0.0540137205430394,0,0,0,0,0.0493991212565108,0,0,0.0706197140974158,0,0,0,0.171244410209994,0.0797388434788162,0,0,0,0,0,0,0,0.00386037676602538,0,0,0,0,0,0,0
X600027.SH,0,0,0,0.009310399480005,0,0,0.599217778268889,0.0406938345222045,0,0,0,0,0,0,0,0,0,0.303775299682641,0,0,0,0,0,0,0,0,0,0.0944332659232149,0,0,0,0,0,0,-0.189363006725996,0,0,0,0,0,0,0,0.0689155238984274,0,0.0701232629859059,0,0,0,0,0,0.0023993083487728,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0961537949885609,0,0,0,0,0,0.0139745973503706,-0.0299604044760314,0.109956121861748,0,0,0,0.315748825460333,0.0779402385848904,0,0,0,0.0905528595932359,0,0,0,0,0,0.0207355721473997,-0.0196596756676761,0,0,0,-0.00183921717530782,0,0
X000553.SZ,0,0,0,0,0,0,0.0764645962862112,0,0,0,0,0,0,0,0,0,0,0,0.0840083915986471,0.0135954738945309,0,0.15897634757699,0,0,0,0,0,0.263623648906216,0,0,0,0,0,0,-0.00583965831825565,0,0,0,0,0.293370953490148,0,0,0,0,0,0,0,0,0,0.255837084053232,-0.0353100376424365,-0.0116805686212819,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0.0532548959683592,0,0,0,0,0,0,0,0.0692682091885772,0.0900867777995689,0,0,0,0,0,0,0.0144851642990042,0.0307846262906003,0,0,0,0.0257470609247048,0.094984073283362,0.021304667607935,6.93889390390723e-18,0,0,0,0.225292537224559,0,0,0.0175364720511961,0,0,0,0,0,0,0,-0.0136197304995994,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,1.73472347597681e-18,0,-0.113895709156699,0,0,0,0,0,0.0393792710596502,0,0,0,0,0.110278435974551,0,0,0,0,0,0,0.216167679628848,0,0,0,0.0255638141184667,0.195042154974979,0,0.129563472324579,0,0,0.0376972694718309,0,0.0205963023721032,0,0,0,0,0,0.0224427510269206,0,0,0,0,0,0,0,0.0198535193462217,-0.06703916153346,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.230593445095977,0.0401710403305605,0,0,0,0.125269247557649,0,0.167429958118377,0.58359157435257,0,0,0,0,0,-0.0554624915250954,0,0,0,0,0,0,0.181990593276719,0.0151367418189154,0,0,0,0,0,0,0,0,0,-0.00930293398393024,0.0416930839975282,0,0,0,0.33589171713569,0,0
X000786.SZ,0,0,0,0,0,0.0407823832298366,0,0,0,0,0,0,0,0,0,0.210160833728739,0,0,0,-0.180272665199699,-0.0822457952727827,0.143637690876834,0,0,0,0,0,0.456074593371884,0,0,0,0,0,0,0.189823264247843,0,-0.508722648236453,0,0,0,0.141453411515902,0,0,0,0.10179643213519,-1.38777878078145e-17,0,0,0,0,0.019056460503095,-0.0389333891804536,0,0.19641196891985,0,0,0,0
X000825.SZ,0,0,0,0,0,-0.00134252343085344,-0.00372862387628741,0,0,0,0,0,0,0,0,0,0,-0.0026991054628039,9.73103010487182e-05,0,0,0,0,0,-0.0054323188537888,0,0,0.00450598075009269,0,0,0,0.00427182741938029,0,0,0,0,0,0,0,0,0,0,0,0,-0.000373744188707455,0,0,0,0,0,-0.000210970832332533,0.000483110532120613,0,0,0,0,0,0
X600426.SH,0,0,-0.0357875736060245,0,0.107968927892791,0,0,0,0,0,0,0,0,-0.0440407318265391,0,-0.239478902597321,0,0,-0.153787493734219,-0.0778176555334029,0.226910684257297,0,0,0,0,0.0910929139883116,0,0,0,0,0,0,0,0,0,0,0,0,0,0.731510967283427,0,0.0159592523272961,0.0383324849816004,0,0,0,0,0,0,0.0269555112089704,0.0112553174407969,-0.0778898851499134,0,-0.147638091959284,0,-0.204970917874333,0,0
X600299.SH,0,0,0,0,-0.368187416783264,0,0,0.00483068176849921,0.116768742782211,0,0,-0.03893421645447,0.00974277808234915,0,0,0,0,0,0,0,0,-0.161198374064852,0,0,0,0,0,0,-0.334006934931487,0,0,0,0,0.485916832697355,0,0.442419701506333,0,0,0,0,0.117486280343086,0,0,0,-0.0982098734328563,0,0,0.122897948155233,0,0,0.0144622841631831,0.0963271847854555,0,0,0,-6.93889390390723e-18,0,0
X000709.SZ,0,0,0,0,0,-0.0119407399754617,0,0.165353515355894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0659179495031752,0,0,0,0,0,0,0,0,0,0,0,0,0.374347058270589,0,0.167518269714298,0,0,0,0,0,0.0337277120473404,0,0,0,0,-0.00141255212912549,0.00727686637503396,0,0,0,0,0,0
X002110.SZ,-0.123232744482854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0471381627883801,0.0482401244662333,0,-0.158439991600126,0,0,0,-0.0372641695293404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.716902934139603,0.327317048672295,0,0.0334923214518722,0,0.0898981694217476,0,0,0,0.0426387311847009,-0.106875503234442,0,0,0,0,0,0
X000792.SZ,0,0.191562391882014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118106037414416,0.281460010023406,0.0133181804821637,0,0,0,0.0775094497754898,0,0,0.0256901915900063,0,0,0,0,0,0,0,0,0.0559813643834376,0,0,0,0,0.198363839899767,0,0,0,0,0,0.158711534960362,0,0,-0.016009969062623,-0.0305878754337361,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,-0.0381506533985467,0.0691634735046292,0,0,0,0,0,0,0,0,0,0,0.116007366698368,0,0,0.0550372821426695,0,0,0,0.074276714828886,0,0.0260212036529235,0.222430729306186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.366632457687999,0,0,0.0106622449862669,-0.00229032908213067,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0.230767820517615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0393567134279924,0,0.109110950776526,0,0,0,0,0,0.0234995207612792,0,0.296375913784113,0,0,0.0916505970288201,0,0,0,0,0,0.0148106495984387,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0.0218320877579302,0,0,0,0,0.0216627598476063,0,0,0,0,0,0,0,0.105608483316672,0,0,0,0.0173302510758723,0.17795122737214,0,0,0,0,0.0342642724582633,0,0,0,0,0,0.00832160411669451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0150918543278159,0.00642369544030671,0,0,0,0,0,0
X000830.SZ,0,0,0,0.268628612382569,0,0,0,0,0,0,0,0,0,0,0.045284981694264,0,0,0,0.0503111622907823,0.122474586467236,-0.039692763843861,0,0,0,0.0956784736871106,0,0,0,0.0824317797301835,0.108287348864561,0,0.432795808134762,0,0.101888732454502,0.0471785566747824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0150530620063047,-0.0172065348467771,0,0,0,0,0,0
X600315.SH,0,0,0,0,0,0,0.0122705337101657,0,0,0,0,0,0,0,-0.237724237298457,0,0,0,0.20309567225305,0,0.27728037658412,-0.0501991461947116,0,0.0472077208126244,0.255357173691569,0,0,0,0,0.00834990229370336,0,0,0.226881994150149,0,-0.11033896592164,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.0110814767665857,-0.033120884112954,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,-0.133803639456476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.599129672377742,0,0,0,0,0.0692972021963413,0,0,0,0,0,0,0.327708965010019,0,0,0.140064165721358,0,0,0,0,0,0,0,0,0,0,0,0,-0.0198863177812488,0.012708988636998,0,0,0,0,0,0
X600801.SH,0,0,0,0.205932029595422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160413156822341,0,0,0,0,0.116668878451738,0,0,0,0.126403315326365,0,0,0.0972313718647177,0,-0.0880836355695658,0,0,0.0162153128897604,0,0,0,0,0.179482346728168,0,0,0,0,-0.0315444857657014,-0.0166398614003609,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,-0.00997662548033054,0.079142901118834,0,0.110560468396352,0,0,0,0,0,0.0666820222953061,0,0,0,0,0,0,0.0920226569110187,0.0460374258542361,0,0,0,-0.0213588323561972,0.0289324630273971,0,0,3.46944695195361e-18,0,0,0.122646452709794,1.35525271560688e-20,0,0,0,0,0,0,0,0,0,-0.00111471296192235,-0.012213400515308,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0,0.294007510800909,0,0,0,0,0,0,0,0.156790805257768,0,0,0,0,0,0,0,0.0627714985369666,0,0.359790091207239,0,0,0,0,0.123850701441068,0.0535276721053603,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.37538563649762,0.0181538260537991,0.104903246152802,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.382465266830341,0,0.270832739848526,0.0422278800119447,0,0,0.0485392550452787,0,-0.196645917478647,0,0,0,0,0,0,0,0,0,0,0,0,0.256944469815841,0.0677382849072128,0,0,0,0,0,0.0984382813824591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212089364879465,0,0,0,0,0,0,0,0,0.0133250668482795,0,0,0,0,0,-0.0551712698919727,0,0,0,0.0215057749565222,0.108264567915985,0,0,0,0,0.213992719239005,-0.0367558779443044,0,0.0744345511383527,0,0,-1.73472347597681e-18,0,0,0,-0.0040458360239006,-0.0052189109405076,-0.0399851203078289,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0.188281751660279,0,0,0,0,0,0,0,0,0,0,0.0328368916856325,0,0.737694495888645,0,0,0,0.0162836568040093,0,0,0,0,0,0,0,0,0,0,0,0.0462223114968283,0,0,0.00685110588373475,0.0414652896787313,0,0,0,0,0,0,0,0,0,0.0134304883460335,0,0,0,0,-0.0140792589552147,0,0
X000539.SZ,0,0,0,0,0,-0.0166941598622536,0,0,0,0,0,0,0,0,0,0,0,0,0.0231043709885478,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0.0506720026370692,0,0,0,0.00657645728585562,0.0417198254850402,0,0,0.130601147346228,0,0.0138839046350753,0,0,-0.042173572642314,0.0335275249061974,0,0,0,0,0.0223559525418972,0,0,0,0,-0.0486285625363186,0,0
Change_TY3M,0,0,0,0,0,0,-0.467824119055961,0,0,0,0,0,0,0,-0.0519384592704401,0,0,0,0.08619629660493,0,0,-0.0985838554736619,0,0,0,0,0,0,0,0,0,-0.27875795348413,0,0,0,0,0,0,0,0,0.113982595357119,0,0,0,0.106320426631438,0,0,0,0,0,-0.0165450726019262,-0.0982371908666029,0,0,0,-0.657483147675666,0,0
Slope,0,0,0,0,0,0,0,0.0494534462053524,0,0,0,0.330571742336907,0,0,0,0,0,0,-0.568652756087766,0,0,-0.251936387918518,0,0,0,0,0,0,0,0,0,0,0.305949750285373,-0.209358478233712,0,0,0.545213965595116,0,0,0,0,0,-0.183766774177785,0,-1.73472347597681e-18,0,0,0.509473835305108,0,0,0,1.0253249443344,0,0,0,-2.62027849907284,0,0
TED,0,0,0,0,-0.00445110356229303,-0.125418932110251,0,-1.54262325423259,0.852240885381047,0,0,0,0.682244403980339,0,0,0,0,0,0,0,0,0.0424199567150091,0,0,0,0,0,-1.17711338237891,0.210905794457324,0,0,0,0,0,0,0,-0.211972610055864,0,0,0,0,0,0,0,0,0,0,0,0,-0.433833471557468,0.202557995940429,0,0,0,0,-1.32792238228654,0,0
RealEstate_excess,0,0,0,0,0,0.112029280572922,0,0,0,0,0,0.144061150226116,0.0569836259861263,0,0,0,0,0,-0.0963420306966437,0,0.0107476058819686,0,0,0,0,0,0,-0.03639638708674,0,0,0,0,0.00433355322825552,0,0,0,0,0,0,0,0,0,-0.0997564054553659,0,0,0,0,0,0,0,-0.00224968259541532,0.0140228373699872,0,0.128372484617991,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,-0.0182431784706312,0,-0.00651737998390585,0,0,0,0.0315336360512954,0,0,0,0,0,-0.0716133811819551,0,0,0,0,0.0386743680215739,0,0,0,0,0,0,0.0276191801293699,0,0,0,0,-0.0916199051340357,8.67361737988404e-19,0,0,0,0,0,0,0.0922421464511628,0.00642407246427575,-0.0255115749776859,0.416895900661779,0,0,-0.0499318190618832,0,0
MKvol,0,0,0,0,0,0,-0.00489276638859308,0.00131522026155187,0,0,0,0,0,0,0,0,0,0,0.00185588154826833,0.000405627077035083,-0.000257354676200071,0,0,0,0,0,0,0.00224321431639482,0,0,0,0,0,0,0,0,0.00188988734370497,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00327679662527265,-0.00624008459687937,0,0,0,-0.0187299824007089,0,0
CarbonVol_Shenzhen,0,0.0188569648106666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0148239742625015,0,0,0.0118912711435922,0,0,0,0,0,0,0,0,0,0,-0.0256497413721715,0,0,0.0423613909026759,0,-0.0675336122637242,0,0,0,0,0,0,0,0,0,0,0,-0.0486508992210159,-0.0906625557666048,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0.00153259400244585,0,0,0,0,0,0.0198230801460315,0,0,0,0,0,0,0,0.00812169565447447,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00247687309796458,0,0.0014986846833586,0,0,0,0,0.0108432095201624,0.00342166380142775,0.0152467555958603,0,0,0,-0.133080332820957,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000349834771519947,0,0,0,0,0,0,0.00288655773917662,0,0,0,0,0,0,0,0,-0.00459161656280999,0,0.00727858939241577,0,0,0,0,0,0,0,0.00248169098030253,0,0,0,0,0,0.00717820802908062,0,0,0,0,-0.156262624442367,0,0
