,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X002460.SZ,X600585.SH,X000792.SZ,X600111.SH,X600019.SH,X600188.SH,X002466.SZ,X600011.SH,X000877.SZ,X600010.SH,X000708.SZ,X600660.SH,X002271.SZ,X000301.SZ,X601600.SH,X600547.SH,X601898.SH,X600362.SH,X600886.SH,X600426.SH,X600176.SH,X000723.SZ,X000408.SZ,X600219.SH,X601991.SH,X600803.SH,X000786.SZ,X600795.SH,X002080.SZ,X000807.SZ,X600096.SH,X600141.SH,X600688.SH,X000983.SZ,X300073.SZ,X600801.SH,X002353.SZ,X600027.SH,X600489.SH,X002497.SZ,X000960.SZ,X601699.SH,X000825.SZ,X000630.SZ,X000959.SZ,X000932.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601600.SH,0,0,0,0,0,0,0,0.0804396098317595,0,0,0,0,0,0.132542349616781,0,0,0,0.123864731771908,0,0,0,0,0,0,0,0,0,0,0,0,-0.050350435826331,0,0,0.591196151693144,0,0.0250307213402653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0120965900570125,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0.00709316171624002,0,0,0,0,0,0,0,0,0.0293259808354627,0,0,0,0,0,0,0,0,0,0,0,-0.103210577097072,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0.59731556998701,0.117353429499014,0,0,0,0.153355538405885,0,0,0,-0.0257180333358642,-0.0101930078420697,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0.189218126114326,0,-0.071982540233243,0,0.0255960852673799,0,-0.0206155746265884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177657672105498,0,0,0.0683539301918451,0,0,0,0,0,0,0,0.0558755005675062,0.219424002841713,0,0,0,0,0,0.00121206446254652,0.0105975526243189,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0923897837391723,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.204262321618893,0,0,0,0,0,0,0,0,0.0162341613059055,0.211592861435462,0,0,0,-0.00587303895219329,-0.00276173958304843,0,0,0,0.00610097253481134,0,0
X600886.SH,0,0,0,0,-8.67361737988404e-19,-0.0880658306703226,0,0,0,0.0607405763483705,0,0.234417875321963,0,0,0,0,0.139157304746701,0,-0.0513788847596032,0,0,0,0,-0.0200796532545295,0,0,0,0,0.243654773140634,0,0,0.0716636002302708,0,0,-0.00418317679331863,0,0,0,0,0,0,0.0370805874291682,0,0,0,-0.119550778511488,0,0,0,0,0,0,0.0132370460145089,0,0,0,-2.16840434497101e-19,0,0
X600426.SH,0.0497003447543887,0,0,0,0,0,0,0,0,0,0.0860866776086143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126893252709544,0,0,0,0,0.0786655026012131,0,0,0,-0.0808249969935131,0,0,0,0,0,0,-0.103616684745186,0,0,0.250766208912099,0,0,0,0,0,0,0,-0.0532408691211511,0,0,0,-0.0721733912145701,0,0
X600176.SH,0,0,0,0,0,0,-0.0486255205419469,0,4.33680868994202e-19,-1.73472347597681e-18,0.0703304695091511,0,0,0,0.002140413228989,0,0,0,0,0,0,0,0,0.0245382455827313,0,0.00132948719611523,0,0,0,0,0.306956395983661,0,0.150832144697309,0,0,0,0,0,0,0.0966381845310202,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.0351133390222419,0,0.0169899971967089,0,0,0,0,0.00596374312780073,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0.340237669939011,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0885960055461135,0,0,-0.104273416343232,0,0,0,0,-0.158133151776837,0,0,-0.0616285415023726,0,0,0,0,0,0,0.218771114909015,0,0,-0.080804260028231,0,0,0,0,0,0.15398044314437,0.165409326036323,-0.12531106215682,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0.397085185981189,0.101623486638494,0,0.0207891894764281,0.100981527214453,0,0,0,-0.103742643821304,0,0,0,0,0.0979851262439982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.276491332203214,0.112411638968145,0,0,0,0,0,0,0,0,0,0,0.0107479455560097,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0.0276642313915423,0,0,0,0,0.116632167363515,0.0183859057683032,0.367309502200706,0.0406126096172361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0817319634354209,0,0,0,0,0,0,0,0.0164865672977494,0,0,0,0.148715771669041,0,0,0.0387365250627304,0.0108354554027095,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,-0.0566953553769187,0,0,0,0,0,0,0.0691899901387087,0,0.0546248954987006,0,0,0,0,0.000207728029340576,0,0,0,0.422971732632366,0,0,0,0,0,0,0,0,0.121307750148676,0,0,0,0.0394727581229139,0,0,0,0,0,0.135056511517628,0,0,0,0.0259555077940053,0,0,0.0857322519078452,0,0,0.0301144580154067,-0.00922406724681613,-0.325167542964373,0,0,0,0,0
X600803.SH,0,0,0,0,0,-0.207684779752973,-0.0718789659817178,0,0,0.00416516246371381,0,0,0,0,0,0,0,0,0.0278789732226178,0,0,0,0,0.0214239688023138,0,0.0415738365554848,0,0,0,0,0,0,0.246044036139863,0,0,0,0,0,0,0,0.0359403429878171,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0.0231992756059411,-0.0108683309661338,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0.214809296923608,0,0.105345287391299,0,-0.0844391708458631,0,0,0,0,0,0,0.397540323289921,0,0,0,0,0,0,0.105134248816371,0,0.27056504542017,0,0,0,0,0,0,0,0.15653732383192,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,-0.0254634080393446,0,0,0,0,0,0,-0.0120238301867051,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0.1593112925148,0,0,0,0,0,0,0,0,0.00844325567773577,0,0,0,0,0.0460693391309192,0,0,0,0,0.028769451213696,0,0,0,0,0,0,0,0,0,0,0.286650745282881,0,0,0.159841385487969,0.107238383671113,0,0.0238903970238095,0,0,0,0.0245822599439424,-0.0221219653218508,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0.332753061267953,0,0,0,0,0,2.16840434497101e-19,0.0349953328005674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0647361044497209,0,0,0,0,0,0,0,0,2.16840434497101e-19,0.222284940448606,0,0,0.121107633069246,0,0,-0.0192629498081415,0.0116700744009294,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0.0468175284861506,0,0,0,0,0,0,0,0,0,0,0,0.264843132364364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133656260117014,0,0,0.30702633453635,0,0,0.26675555995663,0,0,0,0.00190952747048167,0,0,0.15577125396807,0,0,0,-0.0174919363494371,0,0,0.100186801635005,0,0,0,0
X600096.SH,0,0,0,0,0.106963285143034,0,0,0,0,0.0320189066945505,0,0.108314668401669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0141970452218273,0,0,0,0,0,0.306412878185427,0,0,0.541030610997938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0126492269368587,0,0
X600141.SH,0,0,0,0,0.344378594470914,0,0,0.332856099568576,0,0,0,0,0,0.0332666303860306,0,0,0,0,0.0632261224940181,0,0,0,0,-0.043525510198753,0,0,0,0,0,0,0,0,0,0,0.354991546536016,0,0,0,0.173796254601424,-0.0847572414639036,0,0,0,0,-0.0655472046963723,0,0,0,0,0,0,-0.0586024967960594,0,0,0,0,-0.0262224518128258,0,0
X600688.SH,0.116038928025571,0,0,0,0,0,0,0,0,0,0,0.00526255280328656,0,0.161602638751958,0,0,0,0,0.0780685563332175,0,0.0379789878652753,0,0,0.0879424847140783,0,0,0.0220049461300648,0,0,0,0,0,0,0,0.00833852823836996,0,0,0,0,0,0.0881868035518759,0,0,0,0.178864779950698,0,0.0838272705039184,0,0,0,0,0.02478109134507,0,0,0,0,0,0,0
X000983.SZ,0,0,0.165798019511521,0,0,0,0,0,0,0.237087183443447,0,0,0,0,0,0,0,0,0,0,0.0341153188017753,0,0,0,0,0,0,0,0,0,0,0,0,0.187870745823067,0,0,0,0,0,0,0,0,0,0,0,0.416575477932112,0.106757278869063,-0.172323966460101,0.0499624827387549,0,0,0,-0.00207866875546433,0,0,0,0,0,0
X300073.SZ,0,0,-0.088547762963992,0,0,-0.221308413432575,0.0820608387445312,0.0377817047499303,0,0,0.124793334998573,0,0,0.0799109958154452,0,0,0,0,0,0,0,0,0,-0.210071858485423,0,0,0,0,0,0,0,0,0,0,0.0377971147111012,0,0,0,0,0,0,0,0,0.250324926203221,-0.064697303782359,0,0,0,0,0,0,0,-0.0181602761115004,0,0,0,-0.000449791587455299,0,0
X600801.SH,0,0,0,0,0,0.573359720828362,0,0,0,0.103407509901827,0,0,0.419279319092016,0,0.173648861866533,0,-0.0449920019907165,0,-0.0986320344937981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0457767090551794,0.00932346574205774,0,0,0,0,0,0.0456357856580924,0,0,0,0,0,0,0,0.0214658950491792,0,0,0,0,0,0,0
X002353.SZ,0,0,0,0,-0.0536929337315198,0,0,0,0,0,-0.0670906952869324,0,0,-0.115198442493809,0,0,-0.148143087520427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23220885485132,0,0,0.17701036810192,0.0102636507244449,0.0219860177723644,0,0,-0.0987495605885175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00228544187545022,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,0.302493154082696,0,0,0,0,0,-0.00901031641854893,0,-0.0438528984495179,0,0,0.0635574104001419,0,0,0,-0.0271265467944729,0,0,0,0,0.346699839243504,0,0,0,-0.113347910923178,0,0,0,0,-0.0823759436232635,0,0,0,0.0285941481255686,-0.0264829577194753,0,0,0,0,0.321765143834238,0,0.0104312183227279,0,0,0,0,0,0
X600489.SH,0.0692640973378141,0,0,0,0,0,-0.0593540936201564,0,0,0,-0.00772753925257652,0.0346346004486432,0,0,0.0917751116767954,0,0,0,0,0.705228627303283,0,0,0,0.0547108241463041,0,0.00543414825322755,0,0,0,0,0,0,0,0,0,-0.0655360488613997,0,0.0422068693614495,0,0,0,0,0,0,0,0,0,0.0370877857071831,0,0,0,0,-0.0066762573232407,0,0,0,0,0,0
X002497.SZ,0,0,0,0,0.298779601021125,0,0.179140241681032,0.0139731594790546,0,0.120646391245748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0935205259175936,0,0,0,0,0,0,0,0,0.0769928207011139,0,0,0,0,0,0,-0.0720126954886901,0,0,0.0990634034639308,0,0,0.0483427883577947,0,0,0,0,0,0,0,0,-0.0506722049085669,0,0
X000960.SZ,0,0,0,0,0,0,0,0,0,0,0.113395727138632,0,0,0,0,0,0,0.018865221803236,0,0,0.102979023198052,0,0,0,0,0,0,0,0,0,0,0,0,0.185506382231073,0,0,0.288106248687448,0,0,0,0,0,0,0.00222541718482728,0,0,0,0.267568775968959,0,0,0.101987447561356,0.0301584497162114,-0.0339150620044714,0,0,0,0,0,0
X601699.SH,0,0,0.111276539970551,0,0,0,0,-0.0668443846463616,0,0,0,0,0,0,0,0,0.0881989605526132,0,0,0,0.036421609349081,0,0,0,0,0,0,0,0,0,0,0.012842860769511,0,0,0,0,0,0.466439215768062,0,0,0,0,0,0,0.0886669023507499,0,0.118015728583086,0,0,0.0105407317357976,0,0,-0.0365972963049453,0,0,0,0,0,0
X000825.SZ,0.0712597336429858,0,0,0,0,0.109023107346633,0,0,0.261811207291564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0669268528795283,0,0,0,0,0,0.118060949304576,0,0,0,0,0,0,0,0,0,0,0,0.0333375023315903,0,0,0.00956299949776438,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,-0.0138363080882876,0,0,0,0.0438812419766933,0,0,0,0,0,0,0,0,0,0.0598228773558705,0,0,0,0,0,0,0,0,0,0,0,0.185227854105165,0.076925584880097,0,0.0406595136400348,0.0707389722226389,0,0.161003768401205,0,0,0,0,0.049741115915065,0.155984000207919,0,0,0,0,0,0.0133595615459768,0,0,0,0,0.0653455847916181,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0.371478267349596,0,0,0,0,0.0886549356384645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0569368119777988,0,0,-0.0254159829058877,0,0,0,0,0,0,-0.0181169958356962,0,0,0,0,-0.0910416905810422,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0.371834291960441,0,0,0,0,0,0.0705755710613597,0,0.00352113122144615,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0.0310682379371678,0,0,0,0,0,0,0,0,0.0111411329696967,0,0,0,0,0,0.0356554517274654,0.168806759274196,0.0184044639755539,0.0658527627184377,0,0,0,0,0,0,0,0.00550132604684131,0,0
Change_TY3M,0,0,0,0,0,-0.199274562273018,0,0,0,0,0,0.0938417416180011,0,0,-0.378558320873226,0,0,0,0,0,0,0,0,0,0,0,0.00215656013405214,0,0,-0.26830585157981,0.240150716299237,0,0,0,0,0.0690259047268685,0,-0.179732209071863,0,0,0,0.0557649904270099,0,0.0288005032958773,0.117049900394065,0,0,0,0,0,0,0.0914900562483168,-0.149316101700649,0,0,0,-0.0644056804832746,0,0
Slope,0,0,0,0,0,0,0,0,0,0.193540445239043,0,0,0,0,-0.311388789822601,0,0,0.11350634307631,0,0,0,0,0,0,0,1.73472347597681e-18,0,-0.108731849627411,0,0,-3.46944695195361e-18,-1.73472347597681e-18,0,0,0,0.00818012597615064,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.657510687401925,0,0.85609637977549,0,0,0,0.0501944566704571,0,0
TED,0,0,0.00772908262240751,0,0,0,0,-0.198255854224396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.249885171710477,0.771297248319755,0,0,0,0,-0.136196284455382,0,0
RealEstate_excess,0.0883732909730515,0,0,0,0,0,0,0.0157094238834055,0,0,0,0,0,0.0429889809026752,0,-0.0104914407458258,0,0,0,0,0,0,0,0,0,-0.0645379999558973,0.0116398040589293,0,-0.0174139775234,0,0,0,-2.16840434497101e-19,0,0,0,0.036930815565122,0,0,0,0,0,0,0,0,-0.0711060329479823,0,0,0,0,0,0.0567032225612102,-0.0585217322594255,0,0,0,0.0182803092391194,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0531673867906642,0,0,0,0,0,0,0,0,0,-0.0131174214224365,0,0,-0.125630062702001,0,0,0,0,0,0.00532790604249023,0,-0.0449188378763889,0.140835810666934,-0.0236656704514474,0,0,0,0,0,0,0,0,-0.0609508906008931,0,0,0,0.0166659765898401,-0.0188193156162573,0,0,0,0.00268640107175169,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0.00157179625664394,0,0,0,0,0,0,0,0,0,0,0,0,0.00333781376269822,0,0.0013446194514438,-0.00250597231115291,0,0,0,0,0,0,-0.00132163542146797,0,0,0,0,0,0,0,0,0,-0.00166237717296059,0,0,-6.7762635780344e-21,0,0,0,0.000502800935564427,-0.000972785641004705,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,-0.187556036839513,0,0,0,-0.484052654154546,0,0,0,0,0,0,0,0,0,0,0,0.336750457342153,0,0.681323414936938,0,0,0,0,0.57842842641361,0,0,0,0,-0.345514931261115,0,0.0805228862534066,-0.0926531379182069,0,0,0,0,0,0,0,0,0,0,0,0,-0.508235342400483,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,-0.00572581346853333,0,0,0,0,0,0.006869990260531,0,0,0,0,0,0,0,0,0.00213600222063398,0,0,0,0,0,0,0,-0.00266255595023552,0,0,0,0,5.42101086242752e-20,0,0,0,0,0,0,0.0060676519062814,0,0,0,0.0157290856678492,0,0,0,0,0,0.00372779090735014,0,0,0.0146091709729843,0,0,0,0,-0.0141855626709525,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,-0.000963140461847366,0,0,0,0,0,-0.00291873064058653,0,0.00814716650419851,-0.00392362043767521,0.000416356787111102,0,0.00299074079731316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000615591901540038,0,0,0,5.70843160224428e-05,0,0.0060149242639769,0,0,0,0,0,0,-0.0035771534957582,0,0,0,-0.0192604127605645,0,0
