,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X601898.SH,X600795.SH,X601600.SH,X600688.SH,X601991.SH,X600027.SH,X600886.SH,X600157.SH,X600111.SH,X600362.SH,X600299.SH,X600188.SH,X601992.SH,X601158.SH,X000027.SZ,X600583.SH,X002466.SZ,X000539.SZ,X600309.SH,X000792.SZ,X000630.SZ,X600623.SH,X600352.SH,X000709.SZ,X600660.SH,X000883.SZ,X000898.SZ,X600021.SH,X002470.SZ,X600098.SH,X600160.SH,X601918.SH,X600863.SH,X600489.SH,X000060.SZ,X600808.SH,X600307.SH,X600578.SH,X600547.SH,X000629.SZ,X600022.SH,X300072.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173255614485343,0.081015222177842,0.100353435585025,0.0644394221652336,0,0.117476669795956,0.2736706214364,0,0,0,0,0,0.208730242647002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0103233141476573,0,0,0,0,0,0,0
X601991.SH,0,0,0.202387406544527,0,0,0,0,0,0,0,0.00663602189536013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0454023731366429,0,0,0,0,0,0.394621009978136,0,0,0.0124514499887914,0,0,0,0,0,0,0,0,0,0,0,0,0.0104565965346479,0,-0.0446516495148438,0.0212809396946026,0,0,0,0,0,0
X600027.SH,0,0,0,0.0719039625790646,0,0,0,0,0,0,0.295956114186557,0,0,0,0,0,0,0,0,0.060571947707543,0,0,0,0,0,0,0,0,0,0,0,0,0.30764307597221,0,0,0,0,-0.0183153103620533,0,0,0,0,0,0,0,0,0,0,0,0,-0.0308769296612633,0.0124045962360572,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0604209868310123,0,-0.0836687622785206,0,0,0,0.729343149267494,0,0,0,0,-0.333300876365111,0,0,0,-0.0407551266158261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0836744464570529,-0.122281846376298,-0.236507987079572,-0.0374301528655739,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0.154863932485312,0,0.160840556167973,0,0,0,0,0,0,0,0.0205143659123026,0,0,-3.46944695195361e-18,0.143437220282573,0,0,0,0,0,0,0,0,0,0,0,0,0.0935588236200397,0,0,0.0220043265574386,0,0,0,0,0,0.269058218914911,0,0,0,0,0,0,0.0171777523266276,-0.0430808914141605,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.220616230788611,0,0.00512920132477925,0,0,0,0,0,0,0,0.0841802703735678,0,0.029605992617657,0.0571093930457905,0,0,0.049387308352874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173320619677051,0,0,0.228826738772728,0,0,0,0,0,0,0,0,0.00788518903678779,0.00088257352476296,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0.112031784976609,0.086090302236301,0,0,0,0,0.173132683865571,0,0,0,0,0.0812885257251053,0,0,0,0,0,0.0704868835267571,0,0,0,0,0,0,0,0,0.0934002721145384,0,0,0,0,0,0.205476677413905,0,0,0,0.0232032321455581,0,0,0,0,0,0.0216686185492156,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0.00459953733112707,0,0,0,0,0,0,0,0,0,0,0,0.133339090451044,0,0,0,0,0,0.00795210973107094,0,0,0,0,0,0,0,0,0.202853149255143,0.104670518397768,0,0,0,0.254591596399631,0.0944808945784332,0,0,0,0,0.115304760737032,0,0,0.0272846481735635,0,0,0,0,0,0
X600188.SH,0,0,0,0,0.108850920616787,0,0,0,0,0,0.365291875544178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0526652540621276,0,0,0,0.0523576858585676,0.0690965291639361,0,0,0,0,0,0,0,0.162043672301526,0,0,0,0,0,0,0,0,-0.00633601223426751,0,0,0,0,0,0,0
X601992.SH,0,0,0,0.301070061125615,0.0202885047907147,0,0,0,0,0,0,0.0607383566536801,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.156529612080811,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0.00802573730992403,0,0,0,0,0,0,0,0.174093077544213,0,0,0,0,0,0,0.313773329094471,0,-0.0320054844703153,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.330535095742603,0,0.0480369584252719,0,0,-0.125648587767876,0,0,0,0,0,0,0,0,0,0.127207715738343,0,0.0571318805754661,0,0,0,0,0,0.319241638623139,0,0,0,0,0,0.0142527561967321,-0.0282063874409819,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0.025908752729997,0,0,0,0,0,0,0.0896827363207959,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0500027498783337,0,0,0,0,0,0.233667313256934,0,0,0.120853782615485,0.00140252972412235,0,0,0,0,0,0.14485294026098,0,0,0,0,0,-0.0268332412038,0,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0.127151858780437,0,0,0.134939365837673,0,0,0,0,0,0,0.0396013410413091,0,0.147863570933128,0,0.0263981317575817,0,0.0837502559428243,0,0,0,0.0181492216130297,0.185294183487999,0,0,0,0,0,0,0,0,0.0575938961321493,0,0,0,0,0,0,0,0,0,0,0,0,-0.00502173430553287,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0240080939420756,0,0,0,0,0,0.109271824432228,0,0,0,0,0,0,0,0,0.229662733117524,0,0,0,0,0.49879806461419,0,-0.0033067458945205,-0.0929684474015332,0.125202594757858,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.347237867648887,0,0,0.0468216511360512,0,0.0243161956956805,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0144255899875712,0.14775596827515,0,0,0.133618108051905,0,0,0,0,0,0,0,0,-0.0336086420073512,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0.0848496003861555,0,0,0,0,0,0.140437912656947,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0649353606055767,0.244666480497341,0,0,0.089651941087818,0,0,0,0.0769221577979579,0,0.0382927260718482,0,8.67361737988404e-19,0,0,0,0,0,0,-0.0152757785970423,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0.0318988913742935,0,0,0,0,0,0.0991522172048841,0,0,0,0,0.171128664668586,0,0,0,0.0949314276735789,0,0,0.0284723806235858,0,0,0,0,0,0,0.269940676993277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0418378614709157,0.0583527603382725,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00992179749870933,0,0.169632874635674,-0.169725091257574,0.0929707928371382,0,-0.0468663480821639,0,0,-0.0329712081124637,0,0.125601646535487,0,0,0,0,0,0,0,-0.172171971063993,0,0.0610708740108604,0,0,0,0,0,0,0,0,-0.0152327230920119,0,0,0.0605799241570099,0.0521226288967908,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136340315788032,0,0,0,0,0.0125561275568926,0.203356107766896,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175746676096984,0.00906541941450453,0,0,0.287171705361497,0,0,0,0,0.104033388909815,0,0,0,0,0.0453589462055302,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0.0314583941238452,0,0,0,0.0719187632502124,0,0,0,0.0376033226709759,0,0.00313766386597205,0,0,0.098446984504162,0,0,0,0,0,0,0,0,0,0,0,0.190988367125385,0.173470005622323,0,0.201735844750689,0,0,0,0,0,0,0,0,0,0,0,-0.00548498046811033,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.020346646161093,0,0,0,0,0,0,-0.0507184020522719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199755003017891,0,0,0,0,0,0,0,0,0,0.379709973212675,0,0,-0.0992493527442974,0.0804989679027094,0.090257412778714,0,0,0,0,0
X600660.SH,0,0,0,0.0910995920711127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0544645599441632,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.0632042558669961,0,0.0889490854445671,0,0,0,0,0,0,0,0,0.103635817573128,0,0,0,0,0,-0.0470253021156198,0.0340240944840974,0,0,0,0,0,0
X000883.SZ,0,0,0,0.136269820421181,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.247281777230847,0,0,0.0790255421210622,0,0,0.120264360231142,0,0.0695998587583406,0,0,0,0,0,0,0,0,0,0.024026532966142,0,0,0,0,0.025941942253595,0,0,0,0,0,0,0.266640097647733,0,-0.0104426434060015,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35656074044326,0.0717506565506874,0,0,0.0624817485090294,0,0,0,0.0135145757824445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301037013247801,0,0,0,-0.0357657956771482,0,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0.187677947511109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140625002919064,0,0,0,0,0.156895514138972,0,0,0,0,0,0,0,0.171323789223909,0.0733371835135765,0.0166618283816901,0,0,0,0,0,0,0,0.25255238282638,0,0,0,-0.0144691985308977,0.0330163323757757,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116687261577409,0,0,0,0,0.00535709675529275,0,0,0.302197948329023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224661054608467,0,0,0,0.189913434219299,0,-0.026325196620224,0.0273881516885241,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117821987125561,0,0,0,0,0,0,0,0.400156847739993,0,0,0,0,0,0.102326983529921,0.00924508482945348,0,0,0.268845551184898,0,0,0,0,0,0,0,0,0,0.0178933582343137,0,-0.00848588757295312,0,0,0,0,0,0,0
X600160.SH,0,0,0,0,0,0,0,0,0,0,0,-0.299658011840916,0,0,0,0,0,0,0,0,0,0.170494178386005,0,0,0,0,0,0,0.137164774181529,0,0.448482432361894,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0.000602188341486643,0,0,0,0,0
X601918.SH,0,0,0,0,0,0,0,0.0766346588926363,0,0,0,0,0,0,0,0,0,0.110740189734106,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0.0816125132126627,0,0,0,0,0,0.337462662308347,0,0,0.128753494607248,0,0,0,0,0,0.0276736393245471,0,0,0,0,0,0,-0.0296066454616395,0.0530266547697144,0,0,0,0,0,0
X600863.SH,0,0,0,0,0,0,0,0,0,0,0.167295517242429,0,0,0,0,0,0,0,0,0.11859540600998,0,0,0,0.0177627726924623,0,0,0,0,0.0308386219049183,0,0,0,0.310630019522789,0,0.060777237673641,0,0,0,0.0880087241013996,0,0,0,0,0,0,0,0,0.0644679041170441,0,0,0,0.00399894812506078,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0.140935403553363,0,0,0,0,-3.46944695195361e-18,0,0.0548654105032952,0.0421947534944873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180369545675993,0,0.347212426417893,0,0,0,0,-0.0242172592060109,0,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0.0851988083129419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110806180337202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120698566715221,0,0,0,0,0.177411866519973,0,0,0.0478359282979883,0.256558235633949,0,0,0,0.00221337601491214,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,0,0.0943362833500825,0,0,0,0.00268370824179358,0,0,0.100639186349108,0,0,0,0,0,0.0346243297475646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.079143779907826,0,0,0.200927146111834,0,0.0156785309400613,0,0,0,0.135695366749849,0,0,-0.0382015133805733,0,0,0,0,0,0,0
X600307.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0693532626207395,0,0,0.189630071731653,0,0,0,0,0,0.0768218979463634,0,0,0,0,0.155873859376579,0,0,0,0,0,0,0,0,0.0867651981688097,0.140894038735509,0,0,0,0,0,0,0,0.0219488102636075,0,0,0,0,0,0,0,0,0,0,0
X600578.SH,0,0,0,0,0,0,0,0.029239805170158,0,0.129730453555217,0,0,0,0,0,0,0,0.0776459967013293,0,0,0.233492884660803,0.0911591925323983,0,0,0,0,0,0,0.130895082835592,0,0,0,0,0,0,0.125622526668273,0,0,0,0,0,0,0,0.0300604328128015,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00455795199409699,0.0537200370409854,0,0,0,0,0,0,0,0,0,0,0,0,0.0716444286279323,0,0,0,0,0,0,0,0,0,0.494643603302142,0,0,0,0,0,0.0829843911994291,0.188925303837546,0,0,-0.0147345681096995,0.0214398085970177,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0.152964505259533,0,0,0,0,0,0,0,0.207434174818104,0,0,0,0,0,0.0650139474329213,0,0,0,0,0.00101328338500471,0,0,0,0,0,0,0,0,0,0,0,0,0.165325618586738,0.114114844196423,0.0141972404265079,0,0,0,0.0960871735278268,0,0,-0.0238422186426252,0.0123201908612184,0,0,0,0,0,0
X600022.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0177335943295227,0,0,0,0,0.0610453851726666,0,0.108199861685145,0,0,0,0.301592728619831,0,0.0355044333826817,0,0.0338605982822101,0,0,0.187186783728172,0,0,0,0,0.100313297871769,0,0.0353740044543428,0,-0.0109682115738712,0,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0141195310585876,0,0,0,0,0.0416900165820585,0,0,0.235507876510793,0,0.00750245145204743,0,0.302265522806316,0,0,0,0,0.136445148982355,0,0.00628058871080252,0,0,0,0.149515051718226,0,-0.0759385852374277,0,0.0417226339420109,0,0,0,0,-0.0387316836010071,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0343253117650561,0,0,0,0.0383908706031547,0,0,0,0.0418982028717704,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0456004309897766,0,0,0,-0.0212575544753867,0,-0.0255941493263683,0,0,0,0,0.0918501458142831,0,-0.000507375218797492,-0.0165077391472185,0,0.0660724719394395,0,0.0525805545867619,0,0
Slope,0,0,0,0,0,0,0,0,0,-0.496681956456111,-0.206989437122809,0,0,-0.928717519855172,0,0,0,0,0,0,0,0,0,0.568398478050757,0,0,0,-0.544848616950209,0.626011416095749,0,0,0,0,0,0,0,0,0.192755364538414,-0.172516542557807,0,0,0,0,0,0,0,0,0,0,0,0,0.909852953909686,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107460053263185,0.0297125337944346,0,0,0,0,0,0,0,0.110684422894513,0,0,0,-0.0511112499466502,-1.38777878078145e-17,0,0,-0.158025395871042,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236919914467803,0,0.140652372578859,0,0,0,0,2.77561730909886,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,-0.165723297186111,0,0,0,0,-0.372513356099177,0,0,0,0,0,0.000395388927768517,0,0.21585728662263,0.0180452866577638,0,0,0,0,0,0.00537944695979951,0,0,0,0,0,0,0.131540349364508,0,0,0,0,0,0,0,0,0,0,0,0,-0.0248245216344417,0,0,0.423995270791744,0,0,0,0
MKreturn,0.302799221056577,0,0,0.0410254643608198,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.0168232607281545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0949223428156737,0,0,0,0,0,0.0763489518975404,0,0.0424738674464901,0,0,-0.314733865604756,0,-0.0537341461299427,0.0192699817728906,0.167140113271223,0,0,0,0,0
MKvol,-0.00180357026793489,0,0,0,0,0,0,0,0,0,0.0111037990887621,0,0,-0.0119678946911352,0,0,0,0.0124266805099322,0,0,0,0,0,0,0,0,0,0,0,0,-0.00854409327954944,0,0,0,0,0,0,0,0,0,0,-0.00547022534673793,0,-0.0086167889152947,0,0,0,0,0,0,0.00685682123693785,0.00921443181159899,0,0,0,0.0133751140456578,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0977448763419697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0462725264585688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0801942357974264,0.14322181920846,0,0,0,0,0,0
CarbonVol_Guangdong,-0.00441630334058257,0,0,0,0,0,0,0,0,0,0,0,0,-0.00379602966126076,0,0,0,0,0,0,0,0,0,-0.00165742024716233,0,0,0,0,0,0,0,0,0,0,0,0.00326392319553334,0,0,0,0,0,0,0,0,0,0,-0.0127452036046554,0,0,0,0.0101436205952422,0,0,-0.000577602184496018,0,0.0266310793463259,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,-0.00430893656382304,0,0,0.004037679803573,0.00245426725793836,0,0,0,0,0.0032880525936983,0,0.00115595097401811,0,-0.00515641914661337,0,0,0,0,0.00584261463422945,0,0,-0.0015696731491479,0,0,0,0,0,-5.42101086242752e-20,0,0,-0.00715639551224456,0,0,0,0,0,0,0,0,0,-0.0125220432644602,0.0188337746479779,0,0,0,0,0,0
