,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600010.SH,X600011.SH,X601600.SH,X600309.SH,X601898.SH,X601992.SH,X600688.SH,X600795.SH,X600111.SH,X600188.SH,X600362.SH,X601991.SH,X002466.SZ,X600547.SH,X600660.SH,X300072.SZ,X600886.SH,X600516.SH,X000709.SZ,X000898.SZ,X002460.SZ,X600157.SH,X600027.SH,X600339.SH,X000959.SZ,X600489.SH,X600808.SH,X600219.SH,X600352.SH,X000553.SZ,X600549.SH,X002092.SZ,X601158.SH,X600008.SH,X000983.SZ,X000883.SZ,X000630.SZ,X000723.SZ,X002271.SZ,X600176.SH,X601699.SH,X600299.SH,X000792.SZ,X000786.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,-0.0433733609104843,0,0.0414380754065156,0,0,0.0344373390721911,0,0.0318420405296379,0,0,0.0164514651755561,-0.0351668889111389,0,0,0,0,-0.0161645738800548,0,0,0,0,0,0,0,0,0,0.031873339220828,0,0,0,-0.0400875700827744,0,0,0.0330618297688791,0,0,-0.0753367393786958,0,0,0,0,0,-0.0950685023893432,0,-0.00512012641776277,0,0.0317744515517726,0,0,0,0,0
X600028.SH,0,0,0,0,0.105474068168683,0,0,0,0.0416420027657292,0,0,0,0,0,0,0,0,0,-0.0439575027212708,0,0,0,-0.013394101366619,0,0,0.00955942740210237,0,-0.300731991242538,-0.0506697951330424,0,0,0,0,0,0,0,0,0,-0.0150186163613806,0,0,0,0,0,0,0.0555844868901539,-0.0551629392038241,0,0,0,0.00365333836814578,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0.0512034537385662,0.0218912780140799,0.16272162544141,0,0,0,0,-8.67361737988404e-19,0.0509792524719533,0,0,0,0,0,0,-0.0174860303493081,0,0.177233812557912,0,0,0,-2.16840434497101e-19,0,0,0.279414094949471,0,0,0,0.030434967195417,0,0,0,0,0,0,0,0,0,0.0183141556039871,0,0,0.0306617202882234,0,-0.0153851525307593,0.0306922800183394,0,0,0,0,0,0
X600585.SH,0,0.311109070921175,0,0,0,0,0,0,0.0233670193002244,0,0.0380269694839891,0.196420712289177,0,0,0.130914687908689,0,0,0,0,0.30324853670322,0,0,-0.063467426555136,0,0,0,0,0,0.0308731154087707,0,0,-0.0372798696727847,0,0,0,0,-0.00198803369876207,0,0,0,0,0,0,0.150184606844814,0,0,0,0,0,0,0.000228037018542251,-0.0175205316420608,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0.000336551254922328,0,0,0,0,0,0.101583586449865,0,0.0336876324902978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201306235216875,0,0,0,0.0617452129363214,0,0,0,0,0,0,0,0,0,0.144718726720958,0,0,0,0,-0.0156016007211931,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0.0974866149618667,0,0,0,0,0,0,0,0.117389952282676,0,0,0,-0.00456691420587678,0,-0.0532360318992179,0,0,0.0691513219112027,0,0,0.0376826978926909,-0.0979112627329561,0,0,0,0,0.0619711050298216,0,0.0441661770223737,0,-0.00310106245878725,0,0,0,0,0,0,0,0,0,-0.0127227437865484,0,0.0229668950834105,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0.0278052607056998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26554101682774,0.255920036106895,0,0,0.203750850887567,0,0,0,0.104975585348867,0,0,0,0,0,0,0,0,0,0,-0.0177816394763951,-0.022328800559332,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0760525956231025,0,0,0.147249453118474,0,0.307172454359297,0.125806985432898,0,0.0965398958561132,0,0,0,0,0,0,0,0,-0.021945534561494,0,0,0,0.0404208690766363,0.20583666047262,0,0,0,0,0,0,0.0446064329030249,0,0.0188215172558282,0,0,0,0,-0.00396669490362669,0.00644043058571162,0.121331703483386,0,0,0,0,0
X601898.SH,0,0,0,0.0427375263320874,0,0.0520163956859022,0,0.278256639518029,0,0,0,0,0,0.0368062527741561,0,0,0,0,0,0,0,0,0,0.0373068331859642,0.123799770211169,0,0,0,0,0,0,0.0897244870865751,0,0,0,0,0,0,0,0.0106416516849628,0,0,0,0,0,0,0,0,0,0,-0.0136273518014356,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,-0.0987704350126485,0,0,0,0,0,0,-0.0766662667172455,0,0,-0.0365294276118599,0,0,0,0,0.0342329970977556,0.0972694951797702,0,0,0,0,0,0,0.339226151876241,0,0,0.407126158806925,0.304184304837451,0,0,0,0.260560354435766,0,0,0,0,-0.0191194531044116,0,0,0,-0.0425078107311752,0.172525379189372,0,0.00486181190105759,-2.16840434497101e-19,0,0,0,0,0,0
X600688.SH,0,0,0,0,0.0952383604882407,0,0,0,0.0535135681325081,0,0,0,0,0,0,0.00853716299273715,0,0,-0.0812245437670504,0,0,0,-0.101592785659293,0,0.0475236763286659,-0.0244245990143654,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.0818462894052157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00784667979771021,-0.0431177932299465,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,-0.00229962679477483,0,0,0,0,0,0,0,0,0,0,0.0056912133239545,0.0256941812985161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0149158519395676,0,0,0,0,0,0,0,0,0,0,0,-0.00162375580184479,4.2351647362715e-22,0,0,0,0.0407449801641955,0,0
X600111.SH,0,0,0,0,0,0.325958844253734,0,0,0,0,0,0,0,0,0,0.0751991827984194,0,0,0,0,0.113316388569542,0,0.176445640774657,0,0,0.0800960811082094,0,0,0,0,0,0,0,0,0.113490397533767,0.0141250371764197,0,0,0,0.0327242797047857,0,0,0,0,0,0,0,0,0,0,-0.0421239737557358,-0.0157669631577288,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0.071535798461503,0.0804733183662609,0,0,0,0,0,0,0.0963346769250991,0,0,0,0,0,0,0,0.00353374541280835,0,0.0680467392926918,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33964897128332,0,0,0,0,0,0.266033944182681,0,0,0,0,-0.0138321991073516,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131534622543178,0.251030428596658,0,0,0,0,0,0,0,0,0,0.203381042831712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110893066637997,0,0,0,0,0,0.0798070104452591,0,0,0,0,-0.0203229753219626,-0.00504969801997183,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0124177896040701,0,0,0,0,0,0,0,0,0.166651473894032,0,0.0613564911372117,0,0,0.153073539783135,0,0,0,0.0297630155298751,0,0,0,0,0,0,0,0,0,0,0,0.0115876824313203,-0.00773710092524725,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.496578796842692,0,0,0,0,0,0,0,0,0,0,0,0,0.10861756042786,0.110857237691394,0,0,0,0,0,0,0,0,0,0,0,-0.021565829893566,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0593539440959314,0,0,0,0,0,-0.0898993884378766,0,0,-0.0814972639173937,0,0,0,0,0,0,0,0.669209167406945,0,0,0,-0.0106129976613306,0,0,0,0.0543954839242519,0,0,0,0,0,0,0,0,0,0,0,-0.0141110802442037,0,0,0,0,0.436281002906044,0,0
X600660.SH,0,0,0,0,0.116302803734238,0,0,0.0743960516348409,0.00572653121059911,0.0436711873017473,0,0,0,-0.118051131561467,0,0,0.00771224858340986,0,-0.0480046333277854,0,0,0,0,0,0,0,0,0,0,-0.0922500767353925,0,0,0,0,0,0,0,0,0.064565668999096,0,0,0,0.0526436110498404,0.27295672493736,0,0.116617253862903,0,0,0,0,0.0109093581677605,-0.0150212884299273,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0.207055689231861,0,0.389298505631292,0,-1.07165179312341,1.73472347597681e-18,0,0,0,0,-0.423612771767241,0,0,0,0,-0.0160952841405901,0,0,0,0,0,-1.15956302852999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.487610701841715,0,0.181438099953442,0,0,-0.0225893057650729,0.117344627639687,0,0,0,0.0454313953887096,0,0
X600886.SH,0,0,0,0,0.110346139016236,0,0,2.16840434497101e-19,0.033530791741854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0512619728069814,0,0,0,0,0,0,0,-0.0434246403310686,0,0,0,0,0,0,-0.00441318251992761,0,0,0,0.060129858078125,0,0,0,0,0,0,0.00400342780121704,0,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,-0.588532433018498,0.219268753481787,0,0,0,0,0,0,0,0,0,-0.144170678421324,0,0,0,0,0,0.32452702348675,0.353765749644634,0,0,-0.0204279423484383,0,0,0,0,0,0,0.389550969549793,-0.297901499995739,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0138176175414516,-0.0440458195610384,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0772629813870376,0,0,0,0.0153983316738994,0,0,0,0,0.0250887946760486,0,0,0,0,0,0,0.0911327708528861,0,0.147129589567577,0,0,0.1044039440761,0.076588620448724,0.141008591485912,0,0.148596125074904,0.145148429389288,0,0,0,0,0,0,0,0,0,0,0,0.00240124974781372,0,0,0,0,0,0
X000898.SZ,0,0,0,0.31524183399114,0,0,0,0.0865882675069594,0,0,0,0,0,0,0,0.0437060423907162,0,0.00898101225787404,0,0,0,0,0.0357662351299608,0.0239854081036043,0,0,0,0,0,0,0,0.378000356905086,0,0,0,0.00936631216369812,0,0,0,0,0,0,0,0,0,0,0,0,-0.0611158356554028,0,-0.0181945317172193,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0.141102101407627,0,0.25071663546064,0,0,0,0,0,0,0.208802422764962,0,0,0,0.757154640662955,-0.0258736876854432,0,0,0,0,0,-0.00135746519292065,0,0,0,0,0,0,0,0,0,0.172420205226141,0,0,0,0,0,0,0,-0.056238939014831,0,0,0,0,-0.0829700033832237,0,0,0,0.00479957054503066,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0.0103527032752551,0,0,0.0901379562245375,0,0,0.0955306165542605,0,0,0,0,0,0,0,0,0,0.0526195052102612,0,0,0,0,0,0,0,0.0493962074709701,0,0,0,0,0.0455453419491444,0,0,0.042174237598234,0,0,0.0991393662996361,0,0,0,0,0.0489670258642768,0,0,-0.00883318836986031,0.0156643498558055,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0.0804948159869465,0,0,-0.0159638549451657,0,0,0,0,0,0,0,0,-0.0293517883251893,0.0404302758705599,0.132965065602643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0348107449828267,-6.93889390390723e-18,0,0,-0.00352979763869126,0.0128121243590076,0,0,0,0,0,0
X600339.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00627805494596181,0,0,0,0,0,0,0,0,0,0.376432983407333,0,0.00948905417147025,0,0,0,0,0,0,0.289724455166061,0,0,0,0,-0.0565067350341776,0,0,0,0,0.0534787188991825,0,-0.0129769080580524,0.0140685285440602,0,0,0,1.07402508421853,0,0
X000959.SZ,0,0,0,0,0,0,0,0,-0.0438000172993401,0,0,0,0,0,0,0,0.176023955215405,0,0,0,0,0,0,0,0,-0.0423241346673901,0,0,0.08834864605157,0,0,0.2443549108134,0,0,0,0,0.0298057084397522,0,5.42101086242752e-20,0,0,0,0,0,0.271099220254577,0,0.0619433910220661,0.152905507335309,0,0,-0.00503038853212187,0.0300097445239055,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0.0561989651078193,0,0,0,0,0,0,8.67361737988404e-19,0.257424390334972,0,0,0,-0.0143373814288414,0.0481356094796805,0,0,0,0,0.024608405307259,0,0,0,0,0,0.034815406241011,0,0,0,0,0,0,0,0,0,0,0.102474641178021,0,0,0,0,-0.0151429896294115,0.00966139694237166,0,0,0,0,0,0
X600808.SH,0,0,0,0.38804946701484,0,0,0,0.079394206138522,0,0,0,0,0,0,0.0895769522220095,0,0,0,0,0,0,0,0,0.012250221463401,0.0370375884891771,0,0,0,0,0.128149886111314,0,0,0,0,0,0.0839125248028992,0.0812382793717054,0,0.00791408976820875,0.0303438445936639,0,0,0,0,0,0.0909505378266187,0,0.0173342027249038,0,0,-0.0212439090141335,0.0555159359570754,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0.359061139512216,0,0,0,0.0239322410770674,0,0.025928577971131,0,0.042716867581227,0,0,0,0,-0.0211322252034607,0,0,0,0,0,0,0,0,0,0,0.0168455400333539,0,0,0,0.0386226832148294,0.0850155743952763,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0218693133219781,0.0376200952234631,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0.0597685019359414,0,0.130433568282579,0,0,0.0547428284528424,0,0.211823497600288,0,0,0,0,0,0,0,0.0525256672621498,0,0.012315553155184,0,0,0,0,0,0,0,0,0.131545217400075,0.0199740683978274,0,0,0,0,0,0,0,0,0,-0.0799751641865516,0,0,0,0,-0.0250635181461243,0,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,0,0,0,0,0,0.117081174028759,0,0,0.0744079208184751,0,0,0,-0.0169415693580683,0,-0.133085401286116,0,0,0,0.180544712689187,0,0,0,0,0,0,0.0307084255278897,0,0,0,0,0,0,0,0,0,0,0,-0.132489809898367,0,0.255520752457376,0,0.227072776882167,0,0,0,-0.0257128341866502,0.0379625807226364,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,0.197412931491436,0,0.236784782971484,0,0,0,0,0,0.398911755893243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00661967880494703,0,0,0,0,0,0,0,0,0,0,0,0,0.0910187162167019,0.106394384095142,0,0,0,0,0,0.0248791423806881,0,0,0,0,0,0
X002092.SZ,0,0,0,0,0,0,0,-0.224804233619159,0,0,0,0,0,-0.0974346552951758,0,0,0,0,0,0,0,0,0.241659718133386,0.427466455380602,0,0.0259651943807786,0,0,0,0.113845995529127,0,0,0,0,0,0,0,0,0.0425764856465609,0,0,0,0,0,0,0.430673867686593,0,0,-0.094343818008473,0,-0.033358919713865,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0.0155899680322499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00928434507369875,0.00855772401339173,0,0,0,0,0,0,0.0578820139808816,0.0630813279102126,0,0,0.0802994765685097,-0.0122510467543104,0,0,0.0108148989500401,-0.0191700120226424,0,0,0,0.0962657795389095,0,0,0.0606736598119215,0,0,0,0.00420372992918955,0.00996932992203326,0,0,0,0,0,0
X600008.SH,0,0,0,0,0,0,0,0,0,0,0.397410271351084,0,0,0,0,0,0,0,0,-0.0457209255257433,0,0,0,0,0,0,0,0,0.18519945707966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.209907491118575,0,0,0.236767759579306,0.098607044767454,0.333348373149036,0,0.00394510695837685,0.00639258974301201,0,0,0,0,0,0
