,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600011.SH,X600585.SH,X600010.SH,X601898.SH,X600688.SH,X600547.SH,X601600.SH,X600795.SH,X600362.SH,X600309.SH,X300072.SZ,X600188.SH,X600157.SH,X600027.SH,X601991.SH,X600886.SH,X600660.SH,X601992.SH,X600111.SH,X600489.SH,X000898.SZ,X600299.SH,X601158.SH,X000959.SZ,X000709.SZ,X600583.SH,X000792.SZ,X000723.SZ,X002466.SZ,X600339.SH,X000408.SZ,X600098.SH,X000630.SZ,X600352.SH,X000883.SZ,X600219.SH,X600021.SH,X000539.SZ,X000825.SZ,X000027.SZ,X000983.SZ,X002092.SZ,X601699.SH,X000937.SZ,X600623.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600583.SH,0,0,0,0.00838873032325625,0,0,0,0,0.480518497494624,-0.0502989130037476,0,0,0,0,0,0.0926751223857492,0,0,0,0,0,-0.0251745201665186,0,0,0.0147355087664072,0,0,0.0739791651704174,0,0,0,-0.123081842697078,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0396464609212826,0,0,0,0,0.0134903446057915,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0295972455004471,0,0.0572090150219973,0.0871020255942693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0.0774024565281616,0,0,0,0,0,0.112759080289546,0,0,0,0.0450692314934544,0,0.0963059974504739,0,0.0440316062327506,-0.0301006435020167,0,0,0,0,0,0
X000723.SZ,0,0,0,0,-0.955919834994109,0,0,0,0,0,-0.350084679637201,0,0.062624902261884,0,0.0273966253189549,0,0,0,0,0,-0.0850918867502984,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00503495592743512,0,0,0,0,0,0,0,0,0,0,0,0.0537576659668792,0,0.204322543431585,0,0.00670472809038729,0,0,0,0,-0.00454176739131149,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,-0.0164054005813257,0,0,0.138713408299073,0,0.0694967821840874,0,0,0,0,0,0,0,0,0,0.0228094562874977,0,0,0,0,0,0,0,0,0.024354366344603,0,0,0,0,0,0,-0.0127459642393233,0,0.0399980236204002,0,0,0.0751842541670078,0,0,0.218933103315607,0,0,0.00641881238022445,0,0,0,0,0,0
X600339.SH,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0.140724511869069,0.183461470194312,0,0,0,0,0,0,0,0,0.0111004800657782,0,0.187642521953842,0,0,0,0,0.0432220746744869,0.127534155120275,0,0,0,0,0,0,0,0,0,0,0,0,0.127827474501777,0,0,0.0245747452674138,0,0.084107782696786,-0.0741402605322664,0,0,0,0,0,0
X000408.SZ,0,-0.0714512088448732,0,0,0,0,0,0,0,0,0,0,0,0.0559066792267209,0,0,0.0123175239569079,0,0,0,0,0,0,0,0,0,0,-0.0198015068430728,0,0,0,0,0,0.109591459242217,0,0,0,0,0,0.00420135870718304,-0.152965982603672,0,0,0,0.0276033507882923,-0.0292950093833411,-4.33680868994202e-19,0,0.0127836324148397,0,0.0233389022626411,-0.0197521005511034,0,0,0,0,0,0
X600098.SH,0,0,-0.0644082524229645,0,0,0,0,0,0,0.0945214397878187,0,0,0,0,0,0,0,0,0,0.168583382761746,0.184508568359514,0.0941093005819346,0,0,0,0,0,0,0,0,0,0,-0.0401336255655402,0,0,0,0,0,0,0,0,0,0,0,-0.0181002163424396,0.0612639888476789,0,0,0.0520758562487854,0.0960084174330547,0.0328771019139801,-0.0301450896106572,0,0,0,0,0,0
X000630.SZ,0,0,0.293919644867896,0,0,0,0,-0.0121784229073224,0,0.0128746229093876,0.327437759972017,0,0.258506724635842,0.0952396412164643,0,0,0,0,-0.106339012387993,0,0,0,0,0,0,0,0,0,0,0,0.0418147610692965,0.0350908515025011,0,0,0,0,0,0,0,0.0741670727033726,0,0,0,0,-0.192429406504937,0,0,0,0.223547928282771,0.154101178036742,-0.0179087402211403,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0.0676035642388273,0.0564787956646998,0,0,0,0,0,0.103893185912963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0300047227512289,0,-0.0379980966615389,-0.122133807029427,0,0,0,0,0,0,0,0.0260116461007832,0,0,0.0151413765847646,0,0.0714075378897569,0,0,0.00258920703387275,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0370662050457539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0867535523778253,0.00262614009630746,0,0,0.0291633461675226,0,0,0,0,0,0,0,0,0.0298128188190054,0,0.0247119122560833,0.151167517474314,0,0,0.000587996948856161,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0350406614630522,0,0,0.0673679047805681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.302668467361818,0,0,0,0,0,0,0,0,-0.0273560461791846,0.205731993462017,0,0,0,-0.0165706941622791,0.0137849337800781,0,0,0,0,0,0
X600021.SH,0,0,0.0526090440063444,0.328811776031373,0,0,0,0,0,0,0,0,-0.00976417914476029,0,0.152881105640768,0,0,0,0,0,0,0,0,0.011558740599502,0.206028765859326,0,0,0,0,0,0,0.0376081894411399,0,0,0,0,0,0,0,0,0,0,-0.206287634982261,0,0,0,0,-0.0199944788983521,0,0,0,0.0238012063325398,0,0,0,-0.262392906841501,0,0
X000539.SZ,0,0.119396394976818,0.0346726723514536,0,0,0,0,0,0,0.0228341903631466,0,0,-0.0117831347586374,0.0229726298927991,0,0,0,0,0,0,0.0758194753626901,0,0.0149120390538246,0.0380264607502205,0,0,0,0.0197512306838632,0,0,0,0,0,0.0697642494703957,0,0,0,0,0,0,0.0086940366639362,0,0,0,0,0,0,0.0410968384733241,0.0958874602722615,0,0,-0.00404955901320245,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0.0196267284250767,0,0.057794865229395,-0.134300181502066,0,0,0,0,0,0,0,0,0,0,0.212901319526917,0,0,0.0842861925615441,0,0,0,0.182209715923802,0,0,0,0,0,0,0,0,0,0,0,0,0.222305234299828,0.186849665487177,0,0.0484322506854827,7.68040353301353e-05,0,0.0283299862794055,-0.03985064579787,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0176978396421388,0,0,0,0,0,0,0,0,0,0,0,0,0.0524083738350167,0,0,0.260840498017948,0,0.0795804603671786,0,0,0,0.0298443958061404,0,0,0,0,0,0,0,0.0122403850123571,0,0,0,0.122266321567814,0,0.00457012853599118,-9.26533378653585e-05,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0.0753437266828143,0,0,0,0,-0.0197754019926544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00267807043941316,0,0,0,-0.0501464901818923,0,0,0,0,0.0100555336268089,0,0.0735628271676017,0,0,0,0.409026780404246,0.273733340652106,0.0571321531555566,0,0,-0.00992434131767887,0,0,0,0,0,0
X002092.SZ,0,0,0,0,0,0,0,0,0.0123468552017683,0,0,0,0.179139253986677,0,0,0,0.123108463072127,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0.324338706230363,0,0,0,0.0486523684295339,0,0,0,0,0,0,0,0,0,0.133179044955408,0,0.1333288156756,0,0,0,0,0,0.301695533252611,0,-0.0260943860981723,0,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0,0.117547862631023,0,0,0.0706955607909198,0,-0.0145905462948432,0,0,0.234297426516088,0,0,0,0,0,0,0,0,0,-0.0129112755646159,0,0,0,0,0,0,0,0,0,0.0627958223906193,0,0,0,-8.67361737988404e-19,2.16840434497101e-19,0,0,0,0.148387630281834,0.0765050138821824,0,0.485771577220673,0,0,-0.0196207373461434,0.0103127305426404,0,0,0,0,0,0
X000937.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.143633980438296,0,0,0.0642262835119642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0455138201736616,0,0.79653222579993,-0.0324340102853717,0.218523918334986,0,-0.124812419652281,0,0.0204054995987327,8.67361737988404e-19,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.420414888443462,0,0,0,0,0,0,0.192296524062443,0.596905657900661,0,0.149112605434982,0,0,0,0.301971330017731,0,0,0,0.160894535814351,0,0,0,0,0,0,0,0,-0.166554849437041,0,0,0.102769822788097,0,0,0,0,0,0,-0.00376182631438625,-0.0100149296251827,0,0,0,0,0,0
Change_TY3M,0,0,0,0.175246164029113,0,0,0,0,0,-0.109197062790281,-0.0566580273914549,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032244087959911,0,0,0,0,0,0,0,0,-0.0965404100555584,0,0,0,0,0,0,0.116501659480842,0,0.160253524858214,0,0,-0.103896121254576,0,-0.0885631888103817,0,0,0.0925345258318391,0.0221804672166003,0,0,0,-0.106761088848266,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,-0.245684167592999,0,0,0,0,0,0.211663007707887,0,0,0,0,0,0,0,0.0751300529743184,0,0,0,0,0,0,0,0,2.59306691329726,0,0.559658759703818,0,0,0,-1.78296107340867,0,0
TED,0,0,0.712010245781166,0.527565840951759,0,0,0,0,0,0,0,0,0,-1.67635058936312,-0.333434687483412,0,0,0,0,0,-0.503601483922843,0,0,0,0.111578714766914,0,0,0,0,-0.334095002305204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21216786791554,0,0,-2.77555756156289e-17,-1.0949991584046,1.12332007798524,0,-0.125234127468586,0,0,-3.00118743210956,0,0
RealEstate_excess,0,0,0,-0.0855712096294572,0,0,0,0,0,0,0,0,0.141638023948435,0,-4.33680868994202e-19,0,0,0,0,0,0,0,-0.155024719703679,0.00619548762178375,0,0,0,0,0,0,0,-0.0374505451271985,0,0,0,0,0,0,0,0,-0.0976304943655684,0,0.000227593420331646,0,0,0,-2.71050543121376e-20,0.025870118049912,0,0,-0.0203303434385399,0.00912472993649887,0,0.414254132855714,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,-0.126143985359575,0.0718189706545097,-0.0241288176231685,0.0495960466170983,0.0497520004503564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0854887186089184,0,0,-0.0277808583988806,0,0,0,0,0,0,0,0,-0.0360103969619859,0,-0.0107699222943381,0,0,0,0,0,0,0,-0.00726986319322635,0.00897888443368007,0.0765797897745404,0,0,-0.128086572401882,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0.00104834529081808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00151855676719622,0,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,-0.0395765278145227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0298855747851997,-0.00335814387307188,0,0,-0.0983567967883492,0.0709814121838832,0.0025222717885407,0,0,0,0,0,0,0,0,0.0260388605043921,0,0,0,0,0,-0.01600146240723,0,0,0,0,0,-0.778495158266902
CarbonVol_Guangdong,0,-0.00712551598261531,0,0,0,0,0,0,0,0,0,0,0,-0.0124725112145434,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00779988178119463,0,0,0.00164606216875633,0,0,0,0,0,0,0,0,0,-0.00043229353128369,0,0,0,0,0,0,0,0,-0.00471718942866869,0.0152145141981072,-0.0123794149369996,-0.0137444532326783,0,0,-0.0487358289134797,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,-0.00744027355881042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00448729891173827,0,0,0,0,0,0
