,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600019.SH,X600585.SH,X601898.SH,X600011.SH,X600547.SH,X601600.SH,X600660.SH,X600886.SH,X000792.SZ,X002460.SZ,X002466.SZ,X600111.SH,X000708.SZ,X600010.SH,X000301.SZ,X600426.SH,X600795.SH,X000877.SZ,X600362.SH,X002271.SZ,X601699.SH,X000983.SZ,X600489.SH,X600803.SH,X600176.SH,X600027.SH,X000807.SZ,X000786.SZ,X601991.SH,X000932.SZ,X000630.SZ,X600160.SH,X000933.SZ,X600219.SH,X600985.SH,X000408.SZ,X600688.SH,X002080.SZ,X000629.SZ,X002353.SZ,X300037.SZ,X002128.SZ,X601168.SH,X600801.SH,X600096.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.907775490860273,0,0,0,0,0,0.112279335490061,0,0,-0.00151278388595298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0553984656936572,0,0,0,0,0,0,0,0,-0.0292048186574767,0,0.14139521057269,0,0,0.0495570075588279,-0.0092470913243348,0,0,0,0,0,0,0
X600028.SH,0.562490567328079,0,0,0,0,0.0277769205185871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0480606871111475,0.105883124001695,0,0,0,0,0.0705758433173959,0,0,0,0,0,0.0634354895960645,0,0,0,0,-0.120159913169597,0,0,0,0,-0.0806300234939235,-0.0617824614748273,0.00423296848598063,0,-0.00571361127945424,0,0,0,0,0
X601088.SH,0,0,0,0,0.277047083945566,0,0,0,0,0,0,0,0,0,-0.049798678907014,0,0.036099230137905,0,0,0,0.29753957560372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10683129597529,0,0,0,-0.0186102516804096,0.0287819704566709,0.0245648972169586,0,0,0,0,0
X600309.SH,0,0,0,0,0.0737228031864618,0,0,0,0,0,0.186646521545698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0907667749177416,0.0115499168517575,0,0.00202734781851593,0,0,0,0,0,0,0,0.0656822540743695,0,0,0,0,0.0343029640153583,0,0.0593727869621741,0,0.0285287594033403,0,0,0,0,0,0,0
X600188.SH,0,0,0.383973075315638,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.335160030402439,0,0,0,-0.0721342678495516,0.0251376538488545,0.404210949688,-0.139711661206686,0,0,0,0,-0.0575447076259972,0,0,0,0,0.0908480556582771,0,0,0,0,0,0,0.072671777010698,0,0,0,0,0,0,0.00258111560292635,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.113922594359647,0,0,0,0,0.0422661235017637,0,0,0,0,0,0,0.14582264418785,0,0.0668114572756613,0,0.0697731046717344,0,-0.0433747414929946,0,0,0,0.136413193005569,0,0,-0.0317435677885532,0.082039353173241,0,0.137662200147475,0,0,0,0,-0.229442498731937,0,0,0.185139836154128,0,-0.0667426329808269,0.000219326836542164,0.0179551228424994,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0.133354665031266,0,0,0,-0.186112897560404,0,0,0,0,0,0,0,0,0,0.100760059333753,0,0,0,0,0,-0.0528415464385939,0.0325056947502715,0,0,0,0,-0.0113548242266013,0,0,-0.0864441935744033,0,0,0,0,-8.67361737988404e-19,0,0,0,0.532380489923918,0,0,-0.0179182745903514,0,0,0,0,0,0,0
X601898.SH,0.0522458866462077,0,0,0,0.0310953008686892,0,0,0,0,0,0,0,0,0,0,0.0653221741881516,0,0,0,0,0,0,0,0,0,0.249141807596162,0.0578178139144193,0.0709587242735188,0.20710335702707,0,0,0,0,0,0,0.00228945122788973,0,0,0,0.0845720354152311,0,0,0,0,0,-0.161023394807292,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,-0.171257489103285,0,0,0,0,0,0,0,0.35633999924608,0,0,0,0,0,0,0,0,0,0,0,-0.0675295328826319,0,0,0,0,0,0.756296197441869,0,0,0,0,0,0.0415447759780225,0,0,0,0,0,-0.0877362342578495,0,0,0.13912860308553,0,0,0,0,-0.0880636641242837,-0.00637842986631442,-0.0426379760380234,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,-0.100581541811418,0,0,0,-0.0486904764409771,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0824220625752846,0.00196074764518489,0,0.558442795833932,0.163323372822029,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0310978678028358,0,0.0467352870958749,0,0,0,-0.132209531462418,0,0,-0.0130484855646813,-0.00416142079764873,0,0,0,0,0,0
X601600.SH,0,0,0,0.0493031298452338,0,0,0,0.000385702878499093,0,0,0,0,0,0,0,0,0.082620985863549,0.120623855722658,0,0,0,0,0.167943265163611,0,0,0,0,0,0,0.100937127373301,0,0.347463914490238,0,0,0,0.0112098610242684,0,0,0,0,0,0,0,0,0,-0.0538250300730037,0,0.0381532447359181,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0.0512147723051217,0,0,0,0,0,0,0,0,0,0,0,-0.0281613283435324,0,0,0,0,0,0,0.00445389625309033,0,0,0.118008140573779,-0.0289691897345367,0.0290599590101344,0,0,0,0,0,0.102223160704693,0,0,0,0,0.159180394458399,0,0,0,0,-0.162848891239036,-0.0153561181154383,0.0199746467622431,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0.0374237418124335,0,0,0.269059750908153,0.00603685844715083,0,0,0,0,-0.0378618852514839,0,0,0,0,0,0,0,0,0,0,0,0.084997991885493,0.164152529989778,0.248647299800927,0,0,0,0,0,0,0,0,-0.06514261435424,0,0,0,0,0,0,-0.0541182780041165,0,0,0,0,0,-0.00988477718365529,-0.00957005374322592,0.0568100887602456,0.0726266383313668,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254065015214418,0.00270958447761629,0,0,0,0,0,0.0364585652088522,0,0,0.162018236419484,0,0.0329258685687884,0,0.0173872402903718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0199768058989493,0,-0.0109965883526653,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0.0946067675113152,0,0,0,0,0,0,0,0,0.00632468580301002,0,0.841988856233142,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,-0.00169886494986601,-0.0592018558389299,0,0,0,0,0,0,0,0,0,0,0,0.165045121182263,0,0,0,0,0,0.00790238069021544,-0.0320367844146047,0,0.0795961089666941,0,0,0,0
X002466.SZ,0.0546321057147547,0,0,0,0,0,0,0.0489137624870158,-8.67361737988404e-19,0,0,0,0,0.104420621077206,0.849661196079649,0,0,0,0,0,-0.017789830367303,0,0,0,0.0284435009498499,0,0,0,0,0,0,0,0,0,0,0,-0.0709232175568031,0,0,0.0649375191911796,0,0,0,0,0,0,0,0,0,-0.101427835050172,0,-0.00820179153834984,0.0239281636218029,-0.0100727900486405,-0.128822496913464,0,0,0,0
X600111.SH,0,0,0,0,0.0100239025564202,0,0,0,0,0,0.0475004831665547,0,0,0,0,0.210722036340006,0,0.0294372569500651,0,0,0.216530208456939,0,0,0,0,0,0,0,0.0218292661244632,0,0.0511031805188803,0.115213997405413,-0.106296317267926,0,-0.121805577612539,0,0,0,0,0,0,0,0.0637257335926147,0.426635648306918,0,0,0,0,0,0,0,-0.00905676136891637,-4.33680868994202e-19,0,0,0,0,0,0
