,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600547.SH,X600019.SH,X000708.SZ,X600011.SH,X002460.SZ,X002271.SZ,X600801.SH,X600886.SH,X600660.SH,X601898.SH,X600010.SH,X000792.SZ,X601600.SH,X600362.SH,X600489.SH,X600688.SH,X600188.SH,X600352.SH,X000786.SZ,X601991.SH,X600795.SH,X600027.SH,X600111.SH,X601992.SH,X600176.SH,X600299.SH,X002075.SZ,X600426.SH,X600126.SH,X000723.SZ,X000401.SZ,X600486.SH,X002353.SZ,X600529.SH,X600315.SH,X601158.SH,X002466.SZ,X600516.SH,X600219.SH,X000898.SZ,X000932.SZ,X600612.SH,X000883.SZ,X000553.SZ,X002409.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.161423866791338,0,0,0,0,0,0,0.039541262583977,0,0,0,0,0.00376021706652413,0,0,0,0,0,0.0436053010749148,0.0528635420265525,0,0,0.100769851238299,0,0,0,0,0,0.0604046815545763,0,0.0448751069797564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0146792620374801,0,0.00209980640764172,-0.0171321553983602,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0,0,0,0,-0.00390974159612384,0,0,0,0,0,0,0,0.159845356438845,0,0,0,0,0,0,0,0,0,0,0,-0.0246156736628032,0,0,-6.93889390390723e-18,0,0,0.0964283939368152,0,0,0,0,0,0,0,0,0,0,0.023018986532288,0,0,0.000324999175859834,-0.0129433400802556,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0491389938747548,0,0,0,0,0,0,0,0,0,0,0.189681195166927,0,-0.215213808803111,0,0,0,0,0,0,0.00346230369802898,0,0,0.0399075766591703,0,0,0,0,0.0247183867797318,0,0,0,0,0.0103146363598494,0.043815777796287,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0.12746058944294,0.180365413193496,0,0,0,0,0.0207427735225687,0,0,0,5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0,-0.0111633830672754,0,0,0,0,0,0,0.137756687312522,-0.0177309265494595,0,0,0,0,0,0,0,0,0,0,-0.0280463126799713,0.00144996899271977,0.0147236134303784,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0.0968589931514435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00859846356748163,0,0.203502697373835,-0.00682168544080136,0,0,0,0.117016733643023,0,0,0,0.122863739090174,0,0,0,0,0,0,0,0,0,0.0139582054597929,0.0108421624579183,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,-0.0231075118499304,0,0,0,0,0,0,0,0,0,0.785001846716519,0.00937871459768213,0,0,0.0571504447658665,0,0,0,0,0,0,0,0.020938134795602,0,0,0,0,0,0,0,0,0,0.0421388696683109,0,0,0,0,0.363166723200819,0,0.0471580099589017,0,0.0270638183096675,0.0126646382087269,0.055690607487113,0,0,0,0,0,0
X600019.SH,0,0,0.179153507645152,0,0,0,0,0,0,0,0,0,0,0.0829060597245646,0,0,0,0,0.0426585291876671,0.0966795488364003,0.0569840803324312,0,0,0.0855914869283535,0,0,0,0,0,0.182802000856502,0,0,0,0,0,0,0,0,0.0410069664716293,0,0,0,0,0,0,0,0,0,0,0,0,0.00232377997977498,0.0116316620745914,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0.0548743539921664,0,0,0,0,0.174327992308676,0,0,0,0,0,0,0,0,0.026549816990862,0.0489974679437957,0,0,0.156054728063161,0,0,-0.102270569238908,0,0,0,0,0.0173372365660984,0,0.0743397659456843,0,0,0,0.141194586900117,0,0,0,0.0647538734092208,0,0,0,0,0,0,0,0,-0.0769370610347907,-0.00520886674448783,0,0,0,0,0,0,0
X600011.SH,0,0,0.349172361550451,0,0,0,0,0,0,0,0,0,0,0.0856115737042112,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0.158839526510377,0,0,0,0.095850899108139,0,0,-0.00863504919699591,0.0423276531196326,0,0,0,0,0.100244080040833,0,-0.102054088433125,0,0,0,0,0.0324672482212323,0,0.0640266721917476,0,0,0.00148262919900838,0.0136663933393752,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0.00565862378085593,0,0,0,0,0,0,0,0,0.278806250084528,0,0,0,0,0,0,-0.150979655418335,0,0,0.104430850590676,0,0,0,0,0,0,0,0.0970554499017534,0,0,0,0,0,0.0885581736356142,0.0670577041154197,0.162471071317274,0,0.181684420189685,0,0,0,0,0,0,0,0.124033119227154,0,0,0,0,0,0,0,0,0
