,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600019.SH,X601600.SH,X600585.SH,X601898.SH,X600795.SH,X600010.SH,X601991.SH,X600688.SH,X600886.SH,X600188.SH,X600362.SH,X600111.SH,X600027.SH,X600157.SH,X600583.SH,X601992.SH,X000709.SZ,X000898.SZ,X600309.SH,X601158.SH,X000629.SZ,X600352.SH,X000792.SZ,X600808.SH,X600021.SH,X000825.SZ,X600547.SH,X600489.SH,X000539.SZ,X000060.SZ,X000027.SZ,X600660.SH,X002353.SZ,X600008.SH,X600307.SH,X600578.SH,X000831.SZ,X600219.SH,X600863.SH,X600549.SH,X601699.SH,X002470.SZ,X600022.SH,X600315.SH,X000959.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601991.SH,0,0,0,0.327377785782106,0,0.0254592642421799,0,0,-3.46944695195361e-18,-0.06015073901971,0,0,0.105988916416175,0,0,0,0.135608879193822,0,0.106352496262758,0,0,0,0,0,0,-0.0225603303104322,0,0,0.17318806828368,0,0,0,0,0,0,0,0,0,0,0,0,0.236647622363177,0,0,0.146844169500799,0,0,0,0,0,0.0111695535079179,0,0,0,0,0,0,0
X600688.SH,0.309439701226546,0,0,0,0,-1.0842021724855e-19,0,0,0,-0.214649222867994,0,0,0,0,0,0,0,0,0,0,0,0,0,0.341323656584792,0,0,0,0,0,0,0,0,0,0,0,0,0.122782983118489,0.0610185304184886,0.323741728918572,0,0,0,0,0,0,0,0,-0.0339787217380802,0,0,0,-0.0253561039567194,0,0,0,0,0,0
X600886.SH,0.0504011279773499,0,0.0891874258681347,0,0.104736330330954,0,0.124023680478268,0.0528287176053486,0.098182347427249,0,0.32324586046778,0,0,0,0,0,0.0382974271490089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109168178835191,0,0,0,0,0,0,0.0440866575047466,0,0,0,0,0,0,0,0,-0.00423959754618459,0.0499592264580278,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0.00246961652250488,0,0.0475121937115988,0,0,0,0,0,0,0,0,0.01966242253654,0,0,0.13510222408918,0,0.139168229399274,0,0,0,0.112168002087632,0.0320595005212249,0,0,0,0,0,0,0.035027775960687,0,0,0,0.0230501531200443,0,0,0.199063907532852,0,0,0,0,0,0,0,0.145030675357827,0,0,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0.00201692744451986,0.148189978037742,0,0,0,1.73472347597681e-18,0,0,0,0.0953925380264133,0,0,0,0,0,0,0,0,0,0.110510065156564,0.0414573052026587,0.032977357420871,0,0,-5.42101086242752e-20,0.0317109780513731,0,0,0,0.169823565707047,0,0,0,0.0543917617315786,0,0,0,0.00952479070032303,0,0.12151375815539,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0.0410880323456123,0,0,0,0,0.072871021086129,0,0.0482761196095205,0.0220968805083017,0,0,0,0,0,0.0704143408823059,0,0,0,0,0.100230903889641,-0.0169332029527533,0,0,0,0.006472400171688,0,0,0,0.0872694805070292,0,0,0,0,0,0,0,0,0,0,0.0935556429305719,0.060515673122399,0,0,0,0,4.33680868994202e-19,0.0460531756733592,0,0,0,0,0,0
X600027.SH,0,0,0,0.251417305559398,0,0,0,0,0.396444410475374,-0.021963711519176,0.0735563227016433,0,0,0,0,0,0,0,0.0177668227967223,0,0,0,0,0,0,0,0,0.00527610826293651,0,0,0,0,0.140137771378489,-0.0229236878518272,0.124141592820119,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,-0.0414477359712258,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0.0745518894197735,0,0,0,0,0,-0.0185763244485794,0,0,0,0,0.0264138318243058,0,0.112725619077022,0,0,0,0,0,-0.118422527325095,0,0,0.0837253287444774,0.00949453667226338,0,0.108204815069225,0,0,0,0,0,0,0,0,0,0.0481963856978338,0,0,0,0,0,0,0,0,0,-0.0254079838191161,0.0135859334871447,0,0.429868121344766,0,0,0,0
X600583.SH,0,0,0,0,0,0.057126434815104,0,0,0,0,0.0899733464449389,0,0,0,0,0,0,0,0,0.0375199816951747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.384123349436554,0,0,0,0.0508794580001323,0,0.111469132753999,0,0,0,0,0,0,0,-0.039045737822399,0.0134683982000128,0,0,0,0,0,0
X601992.SH,0,0,0,0,0.129487777453248,0,0,0,0,0.104764678508341,0,0,0.0939991230373307,0.0225813983936558,0,0.0688806875935096,0,0,0.042169166765514,0,0,0,0,0,0.17628445892163,0.159619513374362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.026671719052825,-7.62189698699347e-05,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0.174279310664684,0,0,0.0915280194280309,0,0,0.0244950685547668,0,0,0,0,0,0,0,0,0.0330969005241476,0,0.25883934485191,0,0,0.0758045579994669,-0.0546523884522652,0.0866005824163218,0.0947739970525232,-2.71050543121376e-20,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0.163864562155251,0,0,0,-0.0148557768753753,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0.20333253477324,0.0289188108293199,0,0,0,0,0,0,0,0,0,0,0.0884890659568819,0,0,0,0.225655835072415,0,0,0,0,0,0,0,0,0.108870008168769,0,0,0,0.0820379731068151,0,0,0,0,0,0,0,0,0,0,0,0,0.211813926395836,0,0,0,-0.00163972869060811,0,0,0,0,0,0,0
X600309.SH,0.04469811853785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164525735715445,0.0664001464372813,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0.0100177014930892,0.243330828379853,0,0,0,0,0,-0.0625912274538054,0,0,0,0,0,0,0.09401200293847,0,0,-0.0116043734011914,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0.0800140158747683,0,0,0,0,0,0,0,0,0,0,0,0,0.0935838533468833,0,0,0,0,0,0.0962516242011196,0,0,0,0,0,0,0.217497119483139,0,0.334550559553066,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00277434442059296,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0.121826023042146,0,0,0,0,0.0795497490605146,0,0,0,0,0,0.0283085625155212,0,0,0.142614444670961,0.144249854444977,0.0744028708090528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136593372345655,0,0,0,0,0,0,0,0.337138857425564,0,0,0,-0.0312757955523578,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,-0.0139487813110428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169859734907553,0,0,0.127748716302005,0,0,0,0.167779964550805,-0.051353009774819,-0.253918644499049,0,0,0,0,0.0417397447089983,0,0,0.350704668435168,0,0,0,0,0,0,0,0,0.226239046063204,0,0,0,0,0.0381936333971303,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0.0725495436126887,0.173296920968237,0,0,0.0379282937365258,0,0,0,0,0,0.116992928251865,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0.0377215918296565,0,0,0.275419956688371,0,0,0,0,0,0,0,0,0,-0.00277138759614778,0,0,0,0,0.0290683558331876,0,-2.16840434497101e-19,-0.0308936609062511,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0.125140917198203,0,0,0.0712529757782722,0.0511357221402697,0,0,0,0.0671893535627648,0,0,0,0,0,0,0,0,0,0,0.0351526202482718,0,0,0,0.0181778950516948,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00998536080362537,0,0,0,0.414002925611833,0,0,0,0,0,0,0,0,0,0,0
X600021.SH,0,0,0,0,-0.076122069896896,0,0,0,0,0,0.475851337543959,0,0,0,0,-0.127286204438787,0,0,0,0,0,0,0,0.189118702926706,0,0,0.0565848473948986,0,0,0,0.241660091060522,0,0,0,0,-0.107015774142507,0,0.430524539796085,0,0,-0.0764991518523471,0,0,0,0,0,0,0,0,0,0.0711848375513649,0.067991029280156,0,0.433771858564202,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0.104265194694281,0,0,0,0,0,0,0,0,0,0,0,0.0126259098498484,0.203242572160495,0,0,0.152611466299197,0,-0.0478851530853081,0.0697118153881545,0,0,0,0,0,0,0.186050018674729,0,0,0,0.0533822815078279,0,0,0.0375924767688395,0,0,0,0,-6.93889390390723e-18,0,0,0,-0.0635762915787699,0,0,0,0,0,0,0
X600547.SH,0,0,0.0140425346591093,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.0245531437247436,0.00823206543096646,0.00372006601360124,0,0,0,0,0,0,0,0,0.00563149180171699,0,0,0,0.786179013408763,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.0812180875299057,0,0,0,0,0,0,0,0,0,0,0
X600489.SH,0.0111604530445636,0,0,0,0,0.000968021098734267,0,0.085265334334361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.513181431814038,0,0,0,0,0,0,0,0,0,0,0.0115783966944393,0,0,0,0.094856160709499,0,0,0,0,-0.00285079570673861,0,0,0,0,0,0,0
X000539.SZ,0.0087491407887673,0,0,0,0,0,0,0,0,0,0.161384001843765,0,0,0,0,0,0,0,0,0,0,0,0.101449000041806,0.0188955184874317,0,0.0314196695001001,0,0,0.14459529222522,0,0,0,0,0.128691018972627,0.130044644659851,0.16358234562574,0,0,0,0,0,0.023817519944513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0.0420295877961173,0,0,0,0.0309568680506789,0,0,0,0.0852764454393464,0,0,0.017421844335649,0,0,0,0,0.102758489687801,0,0,0.145266095492942,0,0,0,0,0,0.0507996108273569,0,0,0,0,0,0,0.014984772756025,0,0,0,0.0637947905563611,0.0142836439635823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000027.SZ,0.130998018531317,0,0,0,0,0,0,0,0,0,0.357678911359498,0,0.0554068469387983,0,0,0,0,0,0,0,0,0,0,0,0,0.0116824809961526,0,0,0,0.0407469385820575,0,0,0,0,0,0.145349201594463,0,0,0,0,0,0.0301378986991629,0,0,0,0.0142177592713426,0,0,0,0,-0.0189857035270271,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0.065795659486597,0,0.0654357018772391,0,0,0,0,0,0,0.0275628483620997,0,0,0,0,0.0430333588796106,0,0.161351294510848,0.0257573828345665,0,0,0.264968177407839,0,0,0.173355661505253,0,0,0,0.115795194229541,0,0,0.0704801660394797,0,0,0,0,0,0.00396175505608575,0,0,0,0,-0.0618443178193172,0.000203024520982781,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218421101314297,0,0,0,0,0,0,0.134016051922744,8.67361737988404e-19,0,0,0,0,0,0,0.00804758895151892,0,1.73472347597681e-18,0,0.142844335459781,0,0,0.100988991894234,0,0,0,0.122152602908694,0,0,0,0,0,0.0425486738461297,0.0297522408963139,0,0,0,0,0,0
X600008.SH,0,0,0,0,0,-0.0681537231612936,0,0,0,0,0,0,0,0,0,0,0,0.126944808987806,-0.0423412375402816,0,0,0,0,0.419878752047714,0,0.0303501918291343,-0.00416070615731677,0,0,0,0.0578575562647718,0,0,0,0,0,0,0,0.156626245850618,0,-0.101113720060093,0.163190365367076,0,0,0,0.0797679101936215,0,0,0,0,-0.0313267968974225,-0.0177352331399696,0,0,0,0,0,0
X600307.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.048409910203423,0,0,0.120231577097556,0,-0.0160822406675097,0,0.0809217869488791,0.14357361246755,0,0,0,0,-0.00506092010818725,0,0.106984981924484,-0.0124762706077034,0,-0.076392069675439,0,0,0,0,0,0,0.160829533289775,0,0,0,0,0,0,0,0,0.226911287651793,0,0,0,-0.00976128720735359,0.000968517531573333,0,0,0,0,0,0
X600578.SH,-0.159977805446747,0,0,0.0866808622747917,0,0,0,0,0,0,0,0,0,-0.020140987933914,0,0,0.387071237867733,0,0.07437437781711,0,0,0,0,0,0.0745497795104537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0260387593525762,0,0,0,0,0.0901598089657889,0.17962912002566,0,0,0,0,0.0179226886735542,0,0,0,0,0,0
X000831.SZ,0,0,1.73472347597681e-18,0,0,0,0,0,0,0.204631989115716,0,0,0,0,0,0,0,0.0471388467176368,0.0348226240741468,0,0,0,0,0,0,0,0,-0.0421994579293905,0,0,0,0,0,0.0719523161358494,0,-0.119532481610662,0.0700453647712501,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00515307588646286,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0.0137399416750267,0,0,0,-0.0537352798158447,0,0,0.0307512901507141,0,0,0,0,0.0537338235734114,0,0.0729010494069638,0,0.145150663887912,0.173413450869574,0,0,0,0,0,0.0214108124742097,0,0,0,0,0,0.0953276089084957,0,0,3.46944695195361e-18,0,0,0,0,0,0.138870855686344,0,0,0,0,0,0,0,-0.0236560068221659,0,0,0,0,0,0
X600863.SH,0,0,0,0,0,0,0,0,0.378315727960909,0,0.041183936614605,0,0,0.157753792961919,0,0,0.122244723915389,0,0.0198401150523666,0,0,0,0,0,0,0,0,0,0.0336503467185259,0,0,0,0,0,0.0989823157976765,0,0,0.0118239164755284,0,0.00237807769374113,0,0,0,0,0,0,0,0,0,0,0.00362305467927979,0.018195242410161,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0448341054397076,0,0,0,-0.125167620203835,0,0.118885662910627,0,0,0.0622366880736059,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0171760712479834,0,0.0224503462508818,0.281639987302853,0.208199402817933,0,0,0,0,0.158750799318011,0,0,0,-0.0241883513382734,0,0,0,0,0,0,0
X601699.SH,0,0,0.240291735210979,0,0.0230429363444923,0.019927926206575,0,0.159470134919275,0,0,0,0,0,0.266802852117888,0,0,0,0,1.73472347597681e-18,0.0283194234481293,6.93889390390723e-18,-1.73472347597681e-18,0,0,0,0,0,0.0259159975241907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0292864486765864,0.000656046390061343,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,-0.287262064647095,0,0,0,-0.0273875033966448,0,0,0,0,0,-0.087748608250454,0.00278873970541267,0,0,0.129160938526074,0.042659720268147,0,0.029635870272241,0,0,0.149355197552692,0,0,0,0,0.211241456560819,0,0,0,0.00317366567036117,0,0,-0.0923157642806086,0,0,0,0,0,0,0.0286541306894183,0,0,0,0,0,0,0,0,0,0
X600022.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0613587046971166,0,0,0,0,0,0.188855749831559,0.245328416021694,0,0.0114608736418851,0,0,0.0447228255316103,0.213644111017647,0.0395901853952258,0.0565828459042896,0,0,0,0,0,0,0,0,0,0.080509688228405,0,0,0,0,0,0.0197864998704492,0,0,0,0,-0.046978537479014,0,0,0,0,0,0,0
X600315.SH,0,0,0,0,0,0,0,0,0,0.0209273655242996,0,0,0,0.102857674206987,0,0,0,0,0,0.111079406621739,0.0344047602399254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0855141266036571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00920843772309415,-0.025873887347594,0,0,0,0,0,0
X000959.SZ,0,0,0,0.29635290570829,0,0,0,0,0,0.0965373848394666,0,0,0,0.0134230237828796,0,0,0,0,0,0,0.00761433338307916,0.147206705450641,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0.00317490482314601,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0271314505767301,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,-5.42101086242752e-20,0,0,0,0,0,0.0734765599458613,0,0,0,0,0,0,0.140827167357163,-0.0213624402372928,0,0,0,0,-0.0745396340694583,0,-0.00337458393742277,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0344050392586693,0,0,0,0,-0.00487887882222926,-0.0237444040492593,0,0,0,-0.0577432305418822,0,-0.0635392837829454,0,0,0,0,0
Slope,-2.77555756156289e-17,0,0,0,-0.0465288590624372,0,0,0,0,0.0663174938932398,0,0.438321985633454,0,0,0,0,0,-0.104847999301079,0,0,0,0,0,0,0,-0.0886117835746898,0,0,-0.0157813541205171,0,0,0,0,0,0,0,0,-0.117740401339567,0,-0.04129050668226,0,0,0.204148713602999,0,0,0.346629750239522,0,0,-0.740642535004708,0,0,-0.0732868264606396,0,0,0,0,0,1.19135903934069
TED,0,-1.86580060368135,0,0,0,0,0,0,0,0.142242477971922,-0.221789377414154,0,0,0,0,0,0,0.391664541875528,0,0,-0.11181140777381,0,0,0,0,0,0,0.191399539761218,0,0,0,0,0,0,-0.105239798953757,0.581692494988309,0.918703776626829,-0.120232956795059,0,0,0,0,0,0,0,0,0,0,0,0,-0.160194985296995,0,0,-0.352388876025801,0,0,0,0
RealEstate_excess,0,0,0,0,-0.113397917399645,0,0,0,0,0,0,0,0,-0.187977629414513,0,0,0,-0.167073810906764,0,0,0,0,0,0,0.254038686827863,0,0.00055825533098345,0,0.0277736427925476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0577916383382274,0,0,0,-0.529365942392706,0,-0.0139547335419853,0,0.00194935798807708,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0.0793656741688087,0,-0.120760172115334,0,0,-0.0294269599731959,0,0,0,0,0,0,0.0222390536226774,0,0.0194686693336331,0,0,-0.274141575421962,0,0.191689925692528,0,-0.0244922298845836,0.077998053142232,0,0,0.0746231311228628,0,0,-1.73472347597681e-18,0,0,-0.0989353529171016,0.0544679668814205,0,0,0,0,0,0,0,-1.0842021724855e-19,0,-0.0359602956788241,0,0,0.0123905882085308,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0.00186030678080184,0,0,0,-0.00556459704830344,0,0,0,0,-0.00135258329759384,-0.0019633821222871,-0.00323189164810422,0,0,0,0,0,0,0,0,0.00466043700110893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0114358994652691,0.00460301828380645,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,-0.0115668754300396,0,0,0,0,0,0,0,0.0277758182608125,-0.00612780754917516,-0.00260683223965092,0,0,0,0,0,-5.74018093097021e-05,0,0,0,0,0,0,0,0,0,-0.00882652230482664,-0.00867260829515703,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0161662546814552,0.02890028221063,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0.0382627888072068,0,0,0,0,0,0.0124417637240034,0,0,0,0,0,0.0529602017732258,-0.0184981896979352,0,0,0,0,0,0,-0.0174202657277069,0,0,0,0.0038190901966963,0,0,0,0,-0.0122280407035712,0,0,-0.00849715905199024,0,0,0,0,0,0,0,0,-0.0150162456049088,0,0,0,0.0126406240221828,-0.0141297456964099,0,0,0,0.0385883006175137,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0176067866469058,0,0,0.00440081694118882,0,0,0,0,0,0,0,0,0,0,0,0.0153154876889416,0,0,0,0,0,0,0,0,0.0357785225060367,-0.00704523213977757,0,0.0191173449871331,0,-0.00793877793147763,0,0
