,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X002460.SZ,X600585.SH,X600111.SH,X600019.SH,X002466.SZ,X000792.SZ,X600010.SH,X600011.SH,X600188.SH,X600660.SH,X000877.SZ,X002271.SZ,X000301.SZ,X601600.SH,X000708.SZ,X601898.SH,X600547.SH,X600362.SH,X600886.SH,X600176.SH,X000723.SZ,X600426.SH,X002080.SZ,X000408.SZ,X600803.SH,X600219.SH,X002326.SZ,X000786.SZ,X600795.SH,X601991.SH,X300073.SZ,X300037.SZ,X000831.SZ,X600516.SH,X000959.SZ,X600688.SH,X600027.SH,X600399.SH,X000825.SZ,X600096.SH,X600141.SH,X600801.SH,X600352.SH,X600157.SH,X600486.SH,X600489.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600362.SH,0,0,0,0,0,0,0,0,0.0833117517878436,0,0,0,0,0,0,0,0,0,0,0.0574439461928779,0,0,0,0,0.1132280669481,0,0,0,0,0.200433548221951,0,0,0,0,0,0,0,0.0139699986223617,0,0,0,0,0,0,0,0,0,0.159661781581708,0,0.315553076205188,0,0,0.00190328737914095,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0.0899181525293838,0.0210338831260483,0.110222539306187,0,0,-0.0458684835178729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.634041110326398,0.0786219356035588,0,0,0,0.0126746515189823,0,0,0,0.00339724284397729,0.134636549235226,0,0,0,0,0,0,0,0,-0.0394564163496118,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0.0178477184171855,0,0,0,0,0,0,0,0,0,0,0,0.000408636613285185,0,0.00211084237126106,0,0,0.023312358374725,0,0.113849676520647,0,0,0.0602694145172908,0,0,0.00676171445233696,0,-2.16840434497101e-19,0,0.0526591604779539,0,0,0,0,0,0.163384915606198,0,0,0.03221362270481,0,0,0,0,0,0,0,0,0.0259578188539389,0,0,0,0,0,0
X000723.SZ,0,0,0.109613308860157,0,0,0,0.00913602314452375,0,0.0684448199439953,0,0.277605965218775,0,0.196309469414414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08524734728446,0,0,0,0,0,0,0,0,0.0532307273533052,0,0,-0.0670542708158113,0.15636892924084,0,0,-0.0220886601101848,0,0,0,0,0,0,0,0.0216268383873368,0,0,0,0,0,0
X600426.SH,0,0,0.0398352816322508,0,0,0,0.131770163084036,0.124498465437759,0,0.189565818061386,0,-0.0473672309823988,0.112649748404573,0,0,0,0.0461252943009898,0,0,0,0,0,0,0,0,0,0,0,0.101820676556816,0,-0.0145577442005853,0,0,0,0.0111663672163551,0,0,0,0,0,0,0,0,0,0,-0.0393263601669332,0,0,0,0,0,-0.021892279509909,0,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0,0.0295980375391758,0,-0.140361437420749,0,0,0.0295914855216954,0,0,0,0,0.13093490777009,0,0,0,0,0,0,0.0700804389732053,0,0,0,0,0,0,0,0,0,0,0,0,0.160102957173826,0,0,0.14602375764244,0.26497781862486,0,0,0.217775343557995,0,0,0,0,0,0,0.146755672000282,0.0208239552197891,0,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0.133913233592243,0,0,0,0.245359274757322,0.0515852401241592,0,0,0,0,0,0,0.196915840344094,0,0,0,0,0,0,0,0,0,0,0,0,0.0884634146584494,0.0296660530818369,0,0,0,0,0,0,0,0,0.0210826563472566,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,-0.00378337554818664,-0.0593345486450315,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0,0,0,-0.104300310842389,0,0,0,0.192038082451273,0,0,0,0,0,0,0,0,0,0,0,0.080973334338424,0.0198760539275489,0.179181253778033,0,0,0,-0.0775210691898561,0,0,0,0,0,0,0.0488662898119705,0,0.114728795025657,0,0,0,0,0,0,0,0,0,0,0,-0.100798853190506,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0.0435615351223694,0,0,0,0,0,0,0,-0.0645224278182863,0,0,0,0,0.433417697851974,0,0,0,0.576529549901842,0,0,0,0,0,0.0965725699056038,0,0,-0.101256910009045,0,0,0.067575308705736,0,0,-2.16840434497101e-19,0,0,0,0,0,0.0810321010198775,0,0,0,0,0,0,0,0,0,0.0342514834869313,0,0,0,0.0714618781674159,0,0
X002326.SZ,0,0,0,0,0,0,0,0,0,0,0.312112707914996,0,-0.0562353763920506,0,0,0.0346926010089032,0.658077724773499,0,0,0,0.0236784975405901,0,0,0,-0.198151731827438,0,0,0,0,0,0,0,0,0,0,0,0.0658705216008388,0,0,0,0,0,0.190352594444277,0,0,0,0,-0.0773070967224166,0,0,0,0.0955209462554545,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,-0.131647214990371,0,0,0,0,0,0,0,0,0.276094865670931,0,0,0,0.135022534295766,0,0,0,0,0,0,-0.107643172427203,0,0,0.040659864636023,-0.0435368589116549,0,0,0,0,0,0,0,0,0,0,0,0,-0.00335207941371541,-0.0732408481765774,0.300758077912986,0,0,0,0,0,-0.0368075021807096,0.0211021229908336,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0.0721451148170918,0,-0.009215656225445,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211863179996978,0.0443451695075713,-0.0355310067742495,0,0,0,0,0.402799551867344,0,0,0,0,0.0300519944192511,0.0388854514207001,0.196539151261187,0,0,0,0,0.038143368911329,0,0,0,0,0,-0.0157719300016435,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0.109439963547848,0,0,0,0,0.0980179951073279,0,0,0,0,0,0,0,0,0,0,0.000376983406636038,0,0,0,0,0.579543699767756,0,0,0.0178907591395578,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,-0.0170534619267928,0,0,0,0,0,0,0
X300073.SZ,0,0,0,0,0.157802757368783,0,0,0,0.143180299430088,0,0,0,-0.163194939303344,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00809351367696905,0,0,0,0.147351698561751,0,0,0,0,0.0588636569878579,0,0,0,0,0,0,0,0,0.061814047118692,0,0,0,0,0,0,0.0026064639164244,0,0,0,0,0.176026583890061,0,0
X300037.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0327859541855868,0,0,0,0,0.100155010173522,0,0,0,0,0,0,0,0,0,0.174619169694569,0,0,0,0,-0.153969605175391,0,0,0,0,0,-0.0763411033923173,0,0,0.0367949881001399,0.0823025255889692,0,0,0.14535132773277,0,0,0,0,0,0,0,-0.112792556996197,0,0,0,0,0,0
X000831.SZ,0,0,0,0,0,0,0.473988535496364,0,0,0.127736571370915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0200067331797383,0.0658523789154448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159405834107167,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.324968694095689,-0.139155505294142,0,0,0,0,0,0,0.174125730323806,0,0,0,0,0,0,0,0,0,0,0.269911722709883,0.031190917356119,0,0,0,0,-0.0261164994121599,0,0,0,0,0,-0.00574986050390565,0,0.131292378401866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000959.SZ,0,0,0,0,-0.0736262018655759,0,0,0,0,0,0.16855373145311,0,0.100854841953659,0,0,0,0,0.108465923643017,0,0,0,0,0.0937608924066723,0,0,0,0,0,0,0.031568072740975,0,0,0,0,0,0,0.0433286584348118,-6.93889390390723e-18,0,0,0,0,0.136555990134126,0,0,0,0,0,0,0,0,0,0.0245073514162553,0,0,0,0,0,0
X600688.SH,0,0.136118518474828,0,0,0,0,0,0,0.102450279647576,0.170994678624428,0,0.122396015969595,0,0,0,0.00737941958165931,0,0,0,0.136415816961475,0,0.14930845613968,0,0,0,0,0,0,0,0.0100197237200407,0,0.11895014277685,0,0,0,0,0,0,0,0,0,0,0,0,0.0185158494863283,0,0,0,0,0,0,-0.0112361098069954,0,0,0,0,0,0,0
X600027.SH,0,0,0.0443124003346495,0,0,0,0,0,0,0.060702954049233,0,0.320115013588489,0,0,0,0,-0.0193845000096248,0,0,0,0,0,-1.73472347597681e-18,0,0,0,-6.93889390390723e-18,0,0,0,-0.0355201324097151,0,0.571179389126349,0.119741947565116,0,-0.0174893407514949,-0.0279341412723105,0,0,0.0393837441208947,0,0,0,0,0,0,0,0,0,0,0,-0.00368465738576048,0,0,0,0,0,0,0
X600399.SH,0,0,0,-0.201953968945701,0.180468810610969,0,0.0398564060752705,0,0,0,0,0,0.0316713601317796,0,0,0,0.0850991526799825,0,0,0,-0.170324409528307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0694651018742166,0,0,-0.0260791991308958,0,0,0,0,0,0,0,0,0,0,0,0,0.0334103425434017,-0.0727429498156128,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0.0324078656739343,0,0,0.075968913988116,0,0,0,0,0,0,0.186162047994706,0,0,0,0,0,0,0,0,0,0,0,0.301372956192278,0,0,0.0545569075438723,0,0,0,0,0,0,0.0509374411723747,0,0,0,0,0.0911232477523834,0,0,0,0,0,0,-0.0274834343798335,-0.0631895200148766,0,0,0,0,0,0
X600096.SH,0,0,0,0,-0.0426452952772365,0,0,0,0,0,0,0,0.191560398250573,0,0,0,0.266403934661095,0,0,0,0,0,0,0,0,0,0,0.103311914387028,0,0,0,0,0,0,0,0,0,0,0.00541997182173239,-0.00862361892679172,0.0287593995951121,0,0,0,0.365856991793841,0,0,0,0,0,0,-0.0193937707416293,0,0,0,0,-0.135318118915384,0,0
X600141.SH,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,-0.0367045326723093,0,0,0,0.34894664178582,0,0,0,0,0,0,0,0,0.134704122949208,0,0,0,0.0513780238402118,-0.235553751051144,0,0,0.093321741747677,0,0.160394265037363,0.249020286012318,0,0.222694799258485,0,0,0,0,0.499656451898046,0,0,0,0,0,0,0,0.032265275272248,0.0469061242012562,0,0,0,0,0,0
X600801.SH,0,0,0,0,0,0.232806785557497,0.103427154074969,0,0,0,0,0,0.0266184630814586,0,0.215848174223214,0,0,0,0,0,0,0,0,0.0865497924771101,0.0871165972510339,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0.122801027407248,0,0,0,0,0,0,0,0.135273282463455,0.174164416632765,0,0,0,0.0158697157603034,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0752296984820946,0,0,0.0099719200267625,0,0.0558556513103368,0,0,0,0,0,0,0,0.0207192955360762,0,0.00189496908771215,0,0,0,0,0,0,0,0.00945886336362106,0,0,0.0442047739534873,0,0,0,0,0.13357467633264,0,0,0,0,0,-0.0319135737772186,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0.222079816718349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052750173393895,0.17323792963787,0,0,0,0,0,0,0,0,0,0,0,0.0885649059107542,0,0,0.0853551601527865,0,0,0,0,0,-0.0613969086576896,0,0,0,0,0,0,0
X600486.SH,5.42101086242752e-20,0,0,0,0,0.0270522799440959,0,0,0,-0.00144919926992975,0,0,0.0382765331361704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0234149383328765,0,0,0,0,-1.38777878078145e-17,-0.0499781326760857,0,0,-0.0134813853729488,0,0,0.00380508567835519,0,0.142306612585351,0.074963417051279,0,-0.1478489316561,0,0,-0.174193296155902,0,0,0,0.0590684783515848,-0.0312874009838275,0,0,0,0,0,0
X600489.SH,0,0,0,0,0.0335351994337644,0,0,0.0681697398802275,0.0153058340952323,0,0,0,0,0,0.0154811981415839,0,0,0,0,0,0.310955427679443,0.195740407475625,0,0,0.0278375146267675,0,0,0,0,0.0525256738277871,0,0.133833710519666,0,0,0,0,0,0,0,-0.0268907236688419,0,0,0,0,-0.0281314884391865,0,0,0,0,0,0,0,0.0082854846151916,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0.0387407899262886,0,0,0,0,0,0,0,0,-0.0596547095260232,0,0,0,0,0,0,0,0,0.0952721334363677,0,0,0,0.0749196864201123,0,0.113341529427764,0,0,0,0,0,-0.0409290451196531,0,0,0,0,-0.000447211326644016,0,0,0,0.0314253716546842,0,-0.0820452079668477,0,0,0,0,0,0,-0.121995265511557,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,-0.16278290457655,0.152594498403249,0,0,0,0,0,0,0,0,0,0,0,-0.00719035416402436,0,0,-0.192087834994497,0,0,0,0,0,0,0,0.0636833518765398,0.137048925136997,0.427349260596864,0,0.251334294029588,0,-0.0638612753698366,0.147586184911153,0,0,-0.490430086322622,0,0,0,0,0,0,1.22784373527059,0,0,0,1.55149650658653,0,0
TED,0,0,0,0,0,0,0,0,0.0210160775735465,0,0,0,0.073720889110117,0,0,0.0254606256112741,0,0,0,0,0,0,0,0,-0.171793882868314,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,-0.00208483005664245,0,0,0,0,0,0,0,0,0,0,0,0,0,0.601292271716892,0,0,0,0,-0.280094077448507,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,-0.026584973175207,0,0,0,0,-0.0215458001879149,0,0,0,0,3.46944695195361e-18,0,0,0,0.0082483057155628,0,0,0,0,0,0,-0.0519331048208275,0,-0.0676309445660609,0,0,0,0,0,0,0.0603778728554125,0,0,0,0,-0.0388812757882478,0,0,0,0,0,0,0,0,-0.119796792088748,0,0
MKreturn,0,0,0,0,-0.0448996627491648,0,0,0,0,0,0,-0.0230776727472705,0,0,0,0,0,0,0,0,0.0658521435254066,0,0,0,0,-0.0605320251752894,-0.0116664240670988,0,-0.0264707916289445,0.0411391392641943,0,0,0,0,-0.0090328930810378,0,0,0,0,0,0,0,0,0.0361872113356794,-0.0217590377763304,0,0,0,0.010940128431363,0,0,-0.00351034551140594,0,0,0,0,-0.0872667365732758,0,0
MKvol,0,0,0,0,0,0,0.0018211663754974,0,0,0,0,0,0,0,0,-0.00359439506248391,0,0,0,0,0,0,0,0,0,0,-0.00203991226643463,-0.00120789456515979,0,0,0.000811906388003331,0,0,0,0.000981647890031924,0.00194064455005215,-0.00256332048151713,0,0,-0.000795004615424939,-0.000954665861187232,0.000634171817103477,0,0,-0.000660696483749081,0,0,0,0,0,0,0.00736663625830205,-0.00545787844619656,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0.0118392678698021,0,0,0,0,0,-0.0174550966746436,-0.115667619701583,0,0,0,0,0,-0.107301523870694,0,0,0,0,0,-0.37238700286892,0,0,0,0,0,0.124670688573223,-0.0352193179568937,0,-0.0912186466093453,-0.0315817895712569,0.0589597784296536,0,0,0.150208831794541,0,0,0,0.348034626294955,0,0,0,-0.249245254813884,0,0,0,0,0,0,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0054111472856341,0,-0.00221962578347207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019689764119637,0,-0.00770387964090751,0,0,0,-0.0053935839007044,0.00313059342762595,0,6.7762635780344e-21,0.00407907629075194,0,0,0,0,0,0,0.0132550062276042,-0.0114583394832822,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,-0.00224985104190335,0,0.0178110877934395,0.000467874463904714,0,0,0,0,0,0,-0.016178297295604,0,0,0,0,0,0,0,0,0,0,0,0.00159582905168621,0,0,0,0,0.000134078245909581,0,0,0,0,0,-0.00457968773388177,0,0.00540716430760664,0,0,0,0,0,0,0,0.000252973796615033,0.00584332865264209,0,0,0,-0.0109156866570902,0,0
