,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X601898.SH,X600019.SH,X600011.SH,X600547.SH,X601600.SH,X600585.SH,X600660.SH,X600886.SH,X000792.SZ,X600362.SH,X600795.SH,X000708.SZ,X002466.SZ,X002460.SZ,X600010.SH,X600111.SH,X600027.SH,X601699.SH,X000301.SZ,X600489.SH,X000983.SZ,X600160.SH,X600426.SH,X600803.SH,X000877.SZ,X601991.SH,X600985.SH,X000630.SZ,X000786.SZ,X000933.SZ,X000807.SZ,X601168.SH,X000408.SZ,X600176.SH,X002128.SZ,X600612.SH,X600219.SH,X000932.SZ,X600096.SH,X000883.SZ,X600348.SH,X600295.SH,X601666.SH,X002353.SZ,X000027.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.184135447973952,0,0,0,0,0,0.19601304881421,0,0.166058078065729,0,-0.0232906937827701,0,0,0,2.77555756156289e-17,0,0.0174888714722662,0,0,-0.000397040174716957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0972529490840133,0,0,0,0,0,0,0,0.0123233760115508,0,0,0,0,0,0,0.101202165600839,0,0,0,0,0
X601088.SH,0.00649354267301661,0,0,0,0.18242340709425,0,0,0.178786469449826,0,0,0,0,0,0,0,0,0,0,-0.0313591209118124,0,0,6.93889390390723e-18,0,0,0,0.167229289923196,0,0,0,0,0,0,0.0304531497597248,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0802294634542442,0.0918346639575701,0,0,0,0.00640349463174112,-0.0374418277082133,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0.0551280626132746,0,0,0,0,0,0,0,0,0,0,0,0,-0.00926048127932755,0,0,0,0.0601657309921471,0,0.194379716305381,0,0,0,0.256134096208353,0,0,0,0,0,0.0184651969689158,0,0.0453626401322878,0,-0.0504528571778707,0.0371526857111097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00404732554695796,-0.0431600223138491,0,0.152293713146313,0,0,0,0,0,0,0,0,0.0609410323808431,0.0216056315146104,0,0,0,0,0,0,0,0.0195430374358784,0,0,0.387971041319696,0,-0.153595152297309,0,0,0,0,0,0,0,0,0,0,-0.0585300291923838,0,0,0,0,0,0,0
X600188.SH,0,0.0360146950805312,0,0,0,0.188267970551514,0,0,0.0620526010029568,0,0,0,0,0,0,0,0,0,0,0,0,0,0.340293023331556,0,0.0228983804191891,0.0743917055254696,0,0,0,0,0,0,0,-0.000980604481031773,0,0,0,0,0,0.201132244372963,0,0,0,0,0,0,0,0,0,0,0,0,0.00449140351819233,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0.533058401719921,0,0,0.110395722541434,0,0,0,0,0,0,0,-0.0717221422801656,0,0,0,0.433713256232573,0,0,0,0,0,0,0,0,0.269660318784502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00338658454310654,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0.0665527382889276,0,0,0,0,0,0,0,0,0,0,0,0,0.0793126819322206,0.0533596076023102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114958751945917,0,0,0,0.0859041045301129,0,-0.023883996520306,0,0,-0.0163795835910084,0,-0.0167034140391647,0,0,0,0,0
X600011.SH,0.0213157945384014,0,0,0,0,0.0750989240744509,0,0,0,0,0,0,0,0,0,0.372256396475401,0.0216246067900484,0,0,0,0,0.198515561856429,-0.0234408192384611,0.0867790193878289,0,0,0,0,0,0,0.172888200357244,0,-0.020199229161507,0,0,0,0,0,-0.0601659035860707,0.117224032265928,0,0,0,0,0,0,0,0,0,0.00232050682255056,0,0.0101031404847891,-0.0406198330406679,0,0,0,0,0,0
X600547.SH,0,0,0,0,-0.194645533078245,-0.0875243801368103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.132834075008786,0.808587202387002,0,0,0,0,0,0,0,0,0,0.118855909262596,0,0,0,0,0,0,0,0.0493955617691928,0,0,0,0,0,0,0,-0.016365746980462,0.0222786594631374,-0.0295701395873681,-0.100338632974856,0,0,0,0,0
X601600.SH,0.103038239784035,0,0,0,0,0,0,0,-0.0302294524894364,0,0,0,0,0,0,0,0,0,-0.0303327075166225,0,0,0.210763707676345,0,0,0,0,0.07697963471893,0,0,0,0,0,0,0,0.0324252468239208,0.261304297390919,0.156431713589831,0,0,0,0.140847152502703,0,0.047164739794134,0,0,0,0,0,0,0,0,-2.16840434497101e-19,-4.33680868994202e-19,0.274293562624855,0,0,0,0,0
X600585.SH,0,0,0,0.036886764324015,0,0.0952910367304297,0,0,0.0559987531235293,0,0,0,0,0,0,0,0,0,0,0.111960352302848,0,0,0,0,0,-0.0247788333221318,0,0,0,0,0,0,0,0.176260267475346,0,0,-0.0205571970025216,0,0.109271881649331,0,0,0,0,0,0,0,0,0,0,0,0,-0.0200708206626003,0.0463119597188555,-0.155962031524233,0,0,0,0,0
X600660.SH,0.0923128638504737,0,0,0,0,0,0,0,0,0,0,0,0.053502403261099,0,0,0,-0.0103876836565324,0,0,0,0,0,0,0,0,0,0,0.0736382524852321,0,0,-0.0554547158255431,0,0,0,0,0,0,0,0,0,-0.00273518289858414,0,0,0,0,0,0,0,0,0,0,0.0395402240117185,0,0,0,0,0,0,0
X600886.SH,0,0.0534573107250569,0,0,0.11239075904428,0,0,0,0,0,0,0,0,0,0,0.342040154576854,0,-0.0054039763353222,0,0,0,0,0,0,0,0,0.0133842203927904,0,0,0,0,0,0,0,0,0,0.0560612629711145,0,0,0,0,0,0,0.0861608799439431,0,0,0,0.0149991314743005,-0.0529330091706222,0,0.0138418003082559,-0.017639036944141,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0.0698906433994384,0,0,0,0,0,0,0.0324211012864592,0,0.374964982097702,0,0,0,0,0,0,0,0,0.0324569482977222,0,0,0,0,0,0,0,0,0.016349141053928,0.0520373121828367,0,0,0,0,0,0.0955206097806364,0,0,0,0.0659527716715198,0.0471596965703858,0,0,0,0,0,0,0,0,0,0
X600362.SH,0,0,0,0.0980281299081803,0,0,0,0,0.107211548441882,0,-0.189285385319705,0,0,0,0,0,0,0.00140137102611545,0,0,0,0,0,0.077787984170636,0.0551180265878585,-0.00287683450176121,0,0,0,0,0,0,0.263539848576981,0,0,0.150718849902647,0,0.140935866022607,0.0581059863572923,0,0,0,-0.0303317689862639,0,0,0,0,0,0,0,0,-0.0317836594321367,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0.0257181964192067,0,0,0.321865577472142,0,0,0,0,0.164179783510432,0,0,0,0,0,0,-0.0130123315222179,0,0.283726785818307,0,0,0,0,0,0,0,0,0.0638751910867541,0,0,-0.0306320542939348,0.0700437996647427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0.0758425563060146,0,0,0,0.0106563875769514,0.0205402372460512,0,0,0,0,0,0,0,0,-0.00178279430274228,0,-0.0520508889037513,0,0.0679222425867044,0,0,0,0,0,0.107374710970951,0,0,0,-0.143017474283707,0,0,0.228546090677157,0,0,0,0,0.0610182577080197,0,0.108978642388086,0.0946144140466606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002466.SZ,0.050000120890289,0,0,0,-0.101721196880963,0,0,0,-0.108286688685408,0,0,0,0,0,0,0,0,0,0.813550428892141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0660583443350329,0.0802132941672201,0,0,-0.0485027305703486,0,0,-0.0297519135629025,0,0,0,0,0,0,0.0449540326290912,0.0677195488707444,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0.0355618434340422,0,0,0,0,0,0,0,0,0,0.0360949178572938,0,0,0,0.853453319927495,0,0,0.0126525495346532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00158821143576524,0,0.102702884726318,0.0181123823309039,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,-0.0278759466289831,0,0,0,0,0,0
X600010.SH,-0.0981582799285713,0,0,0,0,0.121602281166893,0,0,0,0,0.375207896718285,0,0,0,0,0,0,0,0,0,0.532471431287918,0,-0.0784400761035485,0,0,0,0,-0.0520651317715478,-0.0330172851839122,0,0,0,0,0,0,0,0,0,0,0,0.0369049529732366,0,0,0,0,0,0,0,0,0,0,0.0226231759724746,0.00681913648147039,0,0,0,0,0,0
X600111.SH,0.0287761419324184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219643041715208,0.531822804022642,0,-0.0748408786839496,0,0,0,0,-0.00660625564427177,0,0,0,0,0,0,0,0,0,0,0.015664756026059,0,0,0,0,0,0,0,0,0,0,0.141378258394264,0,0,0,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0.388412833340104,0,0,0,0,0,0,0,0.328684432157135,0,0,0,0,-0.052444680568672,0,0,0,0,0,-0.085709530373498,0,0,0,0,0,0.24378863015181,0,0,0.080126924113181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0207535150513734,0,0,-0.154925396433921,0,0,0,0
X601699.SH,0,0,0,0,0,0.235147335859536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0656271022574421,0,0,0,0.0330863215896442,0,0,-0.121962689355951,-0.0174123982031871,0,0,0,0,0,0,0,0,-0.225827000200759,0,0.11927084570718,0,0.0361220666880776,0,0,0.665036650307482,0,0,0,0,0,-0.0337352399370507,0,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0.0236410607279912,-0.118093260064525,0,0,0,0,0,0,0,0,0.0474668203421048,0,0.116794040691677,0,-0.0163907071210418,0,0,0.0124113588973374,-0.0263585761452266,0,0,0,0,0,0,0.03957302920297,0,0,0,0.00526884594934897,0,0,0,0,0.0959360712557242,0.18214131938026,0,0,0,0,0.0707253728824152,0,0,-0.0320654755252991,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0.609151516359485,0.0166420901957265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.082829132429509,0,0,0,0.0108252832260138,0.163444146350314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0254600210535029,0,0.0626098690182769,0,0,0,0,0
X000983.SZ,0,0,0,0,0.268839247183806,0.0506723586089989,0,0,0,0,0,0,0,0,0,0,0,-0.0315036254220896,0,0,-0.0185466130207086,0,0,0,0,0,0,0,0,0,0,0.536371044868908,0,0,0,0,0,0,-0.0307249887694152,0,0,0,0,0,0,0,0,0.0368640515204323,0,0,0,-0.00870685911203854,0,0.137933535146017,0,0,0,0,0
X600160.SH,0,0,0,0.21670356086449,0,0,0,0,0,0,0,0,0.233611343359635,-0.0786570516703002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.271465239417052,0,0,0,0,0.0151605852578981,-0.269608066758028,0,0,0,0.044991756070718,0,0,0,0.460186678309467,0,0,0,-0.0731362610337912,0.0440160809759211,0,0,0,0,0,0,0,0,0,0,0
X600426.SH,0,0,0,0.297076778913876,0.0432914019879822,0,0,0,0,0,0,0.172788581987785,0,0,0,0,0,0,0.0739604664921061,-0.00876055030756211,0,0,0.0755814263610523,0,0.0491687432533853,0,0,0,0,0,0,0,-0.0817616396111248,0,0,0,0,-0.0155840813023207,0.461733968005769,0.0956275127559674,0,0,0,0,0,0,0,0,0,0,0,0,0.0332685098275249,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0.128566830683148,0,-0.0358083036883886,0,0,0.161665793426481,0,0,0,0,0.0165695938257919,0,0,0,0,0,0,0,0,0,0.0913046517476047,0,0,0,0,0,0.0625599628544263,0,0,0,0,0,0,0.041714391456592,0,0.0178112245575455,0.0854182030975732,0,0,0,0,0,0
X000877.SZ,-0.13156378680559,0,0,0,0,0,0,0,-0.0229350492466087,0.228061656189196,0,0,0,0.0075419523660076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.251694835010204,0,0,0,0,0,0,-0.296250843478054,0,-1.0842021724855e-19,0.0747950363668951,0,-0.206695004733625,0,0,0.209560396317351,0,0,0,0,0,0,-0.0397553856847468,0.0184704302243839,0.0357120970753054,0.00542748281530294,0,0,0,0,0
X601991.SH,0,0,0,-0.00316773019176741,0,0,0,0.125432395805254,0,0,0,0,0,0,0,0.201398289439671,0,0,0.051709748685975,0,0,0.0422237380373677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12323689290386,0,0,0.27072604784467,0.0902377617405744,0,0,0,0,0,0.0482526756846078,0,0,0,0,0,0,0
X600985.SH,0,0.0844564984905812,0,0,0.000846364800954263,0.114547838610267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.311328647930494,-0.0338435764494407,0,0,0,0,0,0,0,0,0,0.0476458896373529,0,0,0,0,0,0,0,0,0,0,0.269598353556438,0.0225869327394833,0,0,-0.00755368208541475,-0.0222341328813424,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0.0581735515218155,0,0,0,0,0,0.72650737021154,0,0,0,-0.150780561912135,0,0,0,0,0,0,0.0696061815372896,0,0,3.46944695195361e-18,0,0,0,0,0,0.0265247620680597,0,0.0959133107722048,0,-0.0282257192127751,0,0,0,0,-0.0304423483116757,0,0,0,0,0,0,0.0210485524167089,0.0160335841883823,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0.107430344577925,0,0,0,0,0.0287100615979881,0,0,0,0,0,0,0,0,0,0,0,0,0.157784589613239,0.00260328242702149,0,0,0.137094343004755,0,0,0,0,0,0,-0.0326130935179002,-0.113930872375334,0.242565807811861,0,0,0,0.0443619822960446,0,0,0,0.240453995177294,0,0.0106178373014063,0,0,-0.00940747043265437,-0.0646173583677705,0,0,0,0,0,0
X000933.SZ,0,0,0,0,0.0589694395154325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0706222451002066,0,0,0,0,0,-0.0520154634420541,0,0,0,0.412433818182359,0,0,0,0,0.367223769650897,0.0791138885201584,0,0,0,0,0,0,0.115461152177923,0,0,0,0,0.0483345834617065,0,0,-0.0932342561848579,0.00770178653554229,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0.49147356168064,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0.0135575551598063,0,0,0,0.0225285245193524,0,0.131227418280956,0.00398683988813497,0,0,0,0.226347958335739,0,0,0,0,0,0,0.175560402696071,0,0,0.0352448955096692,0,0,0,0,0,0,0
X601168.SH,0,0,0,0,0.11119675016011,0,0,0,0,0.0299156319610435,0,0,0,0,0,0,0,0,0,0,0,0,0.127104314632788,0,0.0356555321848209,0,0,0,0,0,0,0,0.645984748886767,0,0.0426266107252027,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252323229618886,0,0,-0.0264436147162642,0.0345575119207168,0,0,0,0,0,0
X000408.SZ,0.10628250117003,0,0,0,0,0,0,0,0,0,-0.127943849390186,0,0,0,0.0722583427295525,0,-0.0213394850109899,0.294253874119135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0749038609537866,0.0288969101295994,0.574855147740076,0,0,0,0,0,0,0,0,0,-0.440566162128647,0,0,0,0,-0.0904005695471382,0.1326946750032,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.0962485418375566,0,0,0,0,-0.000439887255304946,0,0,0.366374083474481,0,0.0110897456231135,0,0.0699677940047849,0,0,0,0.167286626192824,0.0431005640289837,0,0,0,0,0,0.076707056805165,0,0.104752619318343,0,-0.0267856175570761,0,0,0.144014645013308,0,0,0,0,0,0,0,0.184886368871903,0,0,0,0,0,0.14719782064997,0,0,0,0
X002128.SZ,0,0.0204059425733243,0,0,0.168163465483304,0,0,0.0521823513619445,0,0,0,0,0,0,-0.00110074927128833,0,0,0,0,0,0,0,0.00513254940519941,0,0,0,0,0,0,0,0,0,0,0,0.189228267416889,0,0,0,-0.0564296184147878,0,0,0,0,0,0.0912127642388923,0,0,0,0.12606430251817,0,0,-0.00705072784259428,2.16840434497101e-19,0,0,0,0,0,0
X600612.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0632444579977794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.082618346658649,0.0600929993618805,0.156247345370003,0,0,0,0,0,0,0,0.318974210853576,0,0.0147439546356842,0,0.297448443230444,0,0.125351129336051,0.107083538080621,0,0,0,0,0
X600219.SH,0,0,0,0.0437124014903119,0,-0.0559636616932088,0,0,0,0,0,0,0,0,0.00910374145130056,0,0,0.0363033617771802,0.138866304829601,0,0,0,0,0,0.0500566313737477,0,0,-0.0342086078035244,0,0,0.0444795825950024,0,0.137514254485973,0,0,0.247680477269112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0220363955957485,0,0,0,0,0,0
X000932.SZ,0.106535023388136,0,0,0,0,0,0,0,0.0901362739749248,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0705129808098374,0,0,0.133215113990108,0.24353447864176,0,0,0.119010566746207,0,0,0,0,0,0,0,0.000343764440690526,0,0,0,0,0,0.0715593973255546,0,0,0.0206826030385634,0,0,0,0,0,0.0488598766013456,-0.209833440216035,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,0,0,0,0.0630462278270263,0,0,0,0,0,0,0,0,0,0,0.278741815812617,0,0,0,0,0,0,0,0,0.0220067740720309,0,0,0,0,0.161198580577332,0,0.0508461009057384,0.0327798088500461,0.0459160032373216,0,0,0,0.194578809313329,0,0,0,0,0,0,0,0,0.0317683075216646,0.0175762822404474,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0529495839091079,0,0,0,0,0,0,0,-0.0836369839540491,0,0,0,0,0,0,0,0,0,0.0365873102952787,0.0590217543384454,0.0444372142923755,0.0222734381266709,0.368578566163641,0.117166315866592,0,0,0,0,0,0,0,0.0528965326780715,0.177186449484271,0,0,-0.00461926978412249,0,0,0,0,0,0
X600348.SH,0,0,0,0,0.15806739917958,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174632162363142,0,0.263718058268894,0,0,0,0.0148824829322655,0,0.0124918676191274,0,0,0.125695822826533,-0.0165202780104578,0.0813272512036487,0,0,0,0,0,0,0.0804501459562157,0,0.0978642441921443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600295.SH,0,0.202841901121085,0,0,0.0134318344783854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119537198067883,0,0.089380717131028,0,0,0.124003325669353,0,0,0,-0.0880755744726351,0.181666320294355,0,0.0491579435443262,0,0,0.0290349203293086,0,0,0.00580454257668104,0.0919327715407862,0,0,0,0,-6.93889390390723e-18,0,0,-0.00656140085374192,0,0,0,0,0,0,0
X601666.SH,0,0,0,0.0454030479361721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00758039422229696,0.281797479797185,0,0,0.115217868764173,0,0,-0.140716550847896,0,0,0.122596913604992,0.0368643433549369,-0.194697486663381,0,0.135320816037397,0.0396733224715711,0,0,0,-0.130679916083308,0,0,0,0,0.47924392961313,0,0,0,0,0,-0.0630431075925181,0.0447973786318454,0,0,0,0,0,0
X002353.SZ,0,0,0,0.222169382877262,0,0,0,0,0,0,0,0,0,0.156273504458061,0,0,0,0.0726833091458809,0,-0.0299498018767848,0,0,0,0,0,0,-0.0899603184739819,0,0,0,0,0.359468709958799,0,0.22432873250012,0,0,0,0,0.163369826919432,0,0,0,0,0,0,0,0,0,0,0,0,0.00225668233758111,0,0,0,0,0,0,0
X000027.SZ,0,0,0,0,-0.0888498864411027,0,0,0,0.00549468551445371,0,0,0,0,0,0,0,0.0390742332501293,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228333875066233,0,0,0,0,0,0,0,0,0,0.00765405359779672,0,0,0,0.335164416991418,0,0,0,0.0267058886454533,0,0,0.0105026426786747,-0.00817051758181627,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0.0372335018684882,0,0,0,0,0,0,0,0,0,0,0,0.192464792669644,0,0,0,0,0,0,0,0,-0.019152212057332,0,0,0,0,0,0.0321905193664276,0,0,0,0.161220105193527,0,0,0,0.0197698794021266,0,0,0,0,0,0,-0.23150135304888,0,0,0,0.057763131566974,-0.168692624093485,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,-0.29061037291702,0,0,0,0,0,0.0239572575931657,0,0,0,-0.0367111344556225,0,0,0,0,0,0,0,-0.049699969875181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161075366469162,0,0.831688018897357,0.334504573589889,0,0,0,0,0
