,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600011.SH,X600188.SH,X600585.SH,X600019.SH,X002460.SZ,X002466.SZ,X600547.SH,X601898.SH,X000792.SZ,X600886.SH,X601600.SH,X600111.SH,X600660.SH,X600010.SH,X000301.SZ,X000708.SZ,X000877.SZ,X600027.SH,X600795.SH,X601991.SH,X002271.SZ,X600362.SH,X600426.SH,X600803.SH,X601699.SH,X000983.SZ,X600176.SH,X600489.SH,X000807.SZ,X600995.SH,X000539.SZ,X000786.SZ,X000408.SZ,X600378.SH,X600160.SH,X600219.SH,X300037.SZ,X002409.SZ,X000629.SZ,X600688.SH,X000932.SZ,X600157.SH,X600612.SH,X600021.SH,X000027.SZ,X002080.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0533125536619595,0.0397268665746793,0,-0.020832649432675,0,0,0,0.580091093798656,0,0,0.0871917225867995,0,-0.0738851517150412,0,0,0,0,0.012777988600168,0,0,0,0,0.0266823794262328,0,0,0.0389410180389326,0,0,-0.0402831093015861,0,0,0,0,0,0
X601898.SH,0,0.0812978553354832,0.265714171184306,0,0,0.201715057198023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.336120963017133,0,0,0,0,-0.198884538596219,0,-0.0643905547742605,0,0,0,0,0,-0.0174611022640019,0.0758523723404314,0,0,0,0,0,0.0981814635328427,0,0,0,0,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0.00499109983480998,0,0,0.0549209059158296,0.170552073089526,-0.0410461145133691,0,0,0,0,0,0,0,0.0159929258521842,0,0,0,0,0,0.0519011258831511,0,0,0,0.0346708599877232,0,0,0,0,0,0,0.023397734964126,0,0,0.156281867222902,0,0.0171369741338067,0.0298922950288293,0.115396366504682,0,0,0,0,0.170200429075364,0,0,0,-0.102062902060329,0,0,0,0,0,0,0
X600886.SH,0.0839632494345785,0.0203450110112667,0,0,0.0622510379408123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0100458690990647,-0.0620309712576411,0,0,-0.0425228458969341,0,0,0.0322459167856679,0,0,-0.0356451276306756,-0.0173286750483465,0,0,0,0,0,0,0,0,0.0754863630481453,0,0,0,-0.0323194312396547,0.0315794074125368,0,0,0,0,0,0
X601600.SH,0.288005841095653,0,0,0,0,0,0,0,0,0,0.0659079725146854,0,0,0,0,0,0,0,0,0,0,0.00612470162530051,0,0,0,0,0,0,0,0,0,0.00675561697247133,0.52527126387916,0,0,0.103156365283309,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.0647607722502887,0.0408862276825708,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,-0.0774196575818213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031440089041776,0,0.0619812259006983,0,0,0.0180618188674932,0,0,0,0.0444494998635749,0,0,0,0.0746974749985,0,-5.42101086242752e-20,0,-0.0359890538757356,0,0.0270102168765274,0,0,0,0,4.33680868994202e-19,0.0538344716824356,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0.15965675083019,0,0,0,0,0,0,0,0,0,0.0413439602779573,0,0,0,0,0,0.139902367143987,0.0258297110010451,0,0,0.0363600464536916,0,0,-0.147720893225375,0.011583348334956,0,0.0591556734421751,0,0,0,0,0,0,0,0,0,0,0,0.0767991331385489,0,0,0.0376121612941066,0,0.0194614553545643,-0.0268046488165206,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0610673689089692,0.0593075437397544,0,0,0,0,0,0,0,0,0,0.147039681326372,0,0,0,0.003192445775684,0,0,0,0,0.00576390840191871,0,0,0,0.0130226366780517,0,0,0.00808644151769177,0,0,0,0,0,0,0,0.0502732041932969,0,0,0,0,0,0,0,0,0
X000301.SZ,0,-0.00636481710256374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0.0805542341993151,0.235248318612702,0.038082312332914,0,0.0167783397544141,0.110268053245863,0,0,0,0,-0.0872746753200387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0558135565036496,0,0,0,-0.103492704255879,0,0,0,0,0
X000708.SZ,0,0,0,0,0.0392698914414931,0,0,0,0,0.162612872314861,0.0140376927724233,0,0,0,0.0378296725755572,0,0,0,0,0,0,0,0.0797326975703333,0,0,0,0.131741153083669,0,0.214065255540151,0.0184591082810709,0,0,0,0,0.019803100908564,0.0169425666994288,0,0,0,0,0,0.0884793104616159,0,0,0,0,0.0290924473019762,0,0,0.0795123463328683,0,0,-0.0134061292385692,-0.235047440886064,0,0,0,0,0
X000877.SZ,-0.0071788593417267,0,0,0,0,-0.0776446076662628,0,0.0314502442507398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0611609434641592,0,0,0,0.243271223195838,-0.000759316104696785,0.13748515461915,0,0.00628651306905692,0.0492667176822155,0,0,0,0,-0.0579157976901889,0,0.806242901540161,0,0,0,0,0,0,-0.0862070501356998,0,0,0.0121049552483919,0,0,0,0,0,0
X600027.SH,0.098706577740605,0,0,0,0.268148428469198,0,0,0,0,0,0,-0.00609580294963773,0,0,0,0,0,0,0,0,0,0,0,0,-0.132139627252963,0,0.159376387007986,0,0,0,0,0,0,0,0.314890618360334,0,0,0,0,0,0,0,0,0,0,0,0,0.33645086690102,0,0,0.215570781888513,0.0178730974086959,0.0261640952352429,0,0,0,0,0,0
X600795.SH,0,0.0858985679161487,0,0,0.244144670418276,0.0779096619610892,0,0.052649318205293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.307666045648916,0.0627213937762604,0,0,0.0977434993212537,0,0,-0.13233230288101,-0.0721057820232037,0,0,0,0,0,0,0.057554054737312,0,0,-0.0713978240767804,0,0,0,0,-0.112583857875665,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,-0.0707498562287008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169245722617878,0.628892235605945,0,0,0,-0.0567126607315179,0,0,0,0,0,0.0659836177579602,0,0.0172060285271257,0,0,0.115411887181807,0,0,0,0,0,0,0,0,-0.0251697578221195,0,0,0,0,0,-0.010598336286859,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,-0.0849055165682972,0,0,-0.0903040652799474,0.0710967665689457,0.113739895393052,0,0,0,0,0,0,0,0.381580477739488,0,0,0,0,0.237183927170003,0,0,0.24193291433908,0,0.243669970723183,0,0,0.0400951104043989,0,0,0,0.354057525884462,0,0,0,0,0,0.178262266014129,0,0,0,0,0,-0.295210509932254,0,0,0,0.0136579389786225,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0.0388276082811603,0,0,0,0.218091627958728,0,0,0,0,0,0,-0.0683390969362737,0,0,0.0752291694516,0,0,0,0,0.0920153634913197,0,0.0174984928808736,0.224896337075883,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00492252066849094,0,0,0,0,0.0278530059658429,0,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0,0,0,0,0.230774147130802,0.246711031577411,0,0,0,0,0,0,0,0,0,0.0204055511133213,0,0,0,0,0,0.194981265101143,0,0,0,0.0706511801120287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232196939892425,-0.0333669326528905,0,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37837174603264,0,0,0,0,0,0,0.245222602744475,0,0,0,0.152696423388278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0644738428582353,0,0,-0.0392380710615959,0,-0.076117078455238,0,0,-0.0124138267752495,0.0989126089582412,0,0,0,0,0,0,0,0
X601699.SH,0.145395400757737,0,0,0,-0.0644918802293634,0,0,0,-0.0641544957578754,0,-0.182488404716913,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0245055845977932,0,0.0723186321762251,0,0,0.479747553028407,0.0675912045408292,0,0,0,-0.0593722992895551,0,0,0,0.0269671491449305,0,0,0.046318105050318,0,0,0,0,0,0,0,0.0217784046944987,0,-0.054169116331606,-0.0449086901252062,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0.300668292673569,0,0,0,0,0,0,0,0,0.0390752969030542,0.147330456777424,0,0,0,0,0,-0.227057507669722,0,0,0.0183798599304933,0.0161650839558352,0,0,0.313050284426979,0,0,0,0.0170790597830344,0,0,0,0,0,-0.0648165662088142,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0348085778701164,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0.00677493086497815,0,0,0.0848226551380621,0,0,0,0.0629874639353434,0,0,0,0,0,0,0,0,0,-0.25432510567414,0,0,0,0.26607625528855,0,0,0,0,0,0,0,0,0,0.0149252320841264,0,0.128481079828906,0,0,0,0,0,0,0,0,0.181782895283457,0,0.033370763328493,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,-0.0364677295709971,0.58811760479048,0,0,0,0.11046800338394,0,0,0,0.108533957817638,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0577817948731104,0,-4.33680868994202e-19,-0.128723918069014,0,0,0,0,0,0.0702052449281008,0,0,0,0,0.132697055899182,0,0,0,0,0,-0.00933078027005892,0,0,0,0,0,0
X000807.SZ,0.235382432866954,0,0,0,0,0,0,0,0,-0.00621943260895876,8.67361737988404e-19,0,0,0,0.472184494247153,0,0,0,0,0,0,0,0,0,0,0.00596259854446187,0.0585001474993981,0,0,4.33680868994202e-19,0,0,0,0,0.153197609709923,0,0,0,0,0,0,-0.0439747373106596,0,0,0,0,0,-0.319623722977032,0,0,0,0.00777654368322828,0,0,0,0,0,0,0
X600995.SH,0,0,0,0,0,0.0870777845691175,0,0,0,0,0,0,0,0,0.149363933713316,0,0,0,0,0,0,0,0,0,-0.0694513692282152,0,0,-0.09431307196126,0,0,0,0,0,0,0.173634629810947,0,0.170866965353824,0,0,0,0.112141989163197,0,0,0,0,0,0.0125387382572548,0.248826683457865,0,0,-0.2598330238878,0,-0.00525812334146847,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.281143507049329,0,0,0,0,0,0,0,0.0293383549320438,0,0.453984491360851,0,0,0,0,0,0,0,0,0,-0.180996983667929,0,0,0,0,0,0,0.114967608874656,0,0,-0.0763016156138611,0,0,0,0,0,0,0,0,0.334176570860165,-0.0414079449100312,0,0,0,0,0,0,0
X000786.SZ,0.100187012434776,0,0,0.00071284318859216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0566298930819119,0,0,0,0,-0.0752823629394034,0.0859386977320979,0,0,0,0,0,0.547996560496878,-0.0470338403244546,0,0,0.124005502762271,0,0,0.0136704451690993,-0.0656376846764516,0,0,-0.0286776143235463,0,0,-0.162369608054917,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000408.SZ,0,-0.0877848142487997,0,0,-0.105686121120596,-0.0573622825122201,0,0,0.780773970905385,0,0,0,0,0,-0.048316025443952,0,0,0,0,0,0,0,0,0,0,0,0,-0.00592967319191871,0,0,0,0,0,0,0,0,0,0,0,0,-0.021050954644481,0,0,0,0,0,0,0,0,0,0,0,-0.0131926515134973,0,0,0,0,0,0
X600378.SH,0,0,0,0,0,-0.04205564443776,0,0,0.12326627197812,0,0,0,0,-0.0632701259233708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0176107948362619,0,0,0,0,0,0,0,0,0.0552861504537459,0,0,0.0363867211724398,0,0,0,0,0,0,0.0844747230146663,-0.149986818947185,0,0,0,0,0,0
X600160.SH,0,0,0,0,0,0,0,0.214752901321601,0,0.137404447297954,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140929000579675,0,0,0,0.0537115612255642,0.179386743222014,0,0.396123946299381,0,0,0,-1.73472347597681e-18,0,0,0.189006569919502,0,0,0.102451868929798,-0.172798339867334,0,0,0,0,-0.153363516431885,0,0,0.193183407837221,0,0.0271951332885178,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0.0370863607673908,0,0,0.122092039676136,0,0,0,0,0,0.000743874529574889,0,0,0,0,0,0,-0.023377690453876,0,0,0,0,0,0,0,0,0.032800587879548,0,0.219294794445254,0,-0.020124800602015,0,0,0,0,0,0.0249652989867813,0,0,0,0.103846771557793,0,0,0,0,0,0.059490043228322,0,-0.00210060293584388,0,0,0,0,0,0
X300037.SZ,0,0,0,-0.0696135625392585,0,0,0,0,0,0,0,0,0.810485286673696,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,-0.101413443215214,0,0,0,0.0156973856940102,0,0,0,0,0,0,0,0.078050865643481,0,0,0.00209465569313298,0,0,0,0,0.196329856494768,0,0,0,-0.441317024368466,0,-0.0736817363448424,0,0,0,0,0,0
X002409.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0772207051935992,0,0,0,0,0,0.232197918933762,0,0,-0.3834100887814,0,0,0,0,0.0707785457224334,0,-0.10687411625986,0,0,0.553823311229261,0,0,-0.145276523119604,0,0,0,0,0,-0.11477332113631,0,0,-0.226143870738963,0,0.0628415830194061,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0.0605519135842149,0,0,0.319454784389843,0.0111766444990451,0,0,0,0,0,0,0,0,0,0,0.477002065689042,0,0,0,0.114400059751642,0,0,-0.0156704401751375,0,0,0,-0.0482778841104885,0,0,0,0,0,0,0,0,0.129356410948093,0.0192656151448927,0,0,0,0,0.0345884910288088,0,0,0,0,0,0,0,0,0,0,0,0
X600688.SH,0.0353505463609905,0.105171765112656,0,0,0,0,0,0.0200112109357226,0,0,0,0.137254815084592,0,0,0,0,0,0,0.122114804666714,0,0,0.0348425802786602,0,0,0,0,0,0,0,0,0,0,0.00526529179431131,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0771146041699016,0,0,0.0344974123357941,0,0.0563507495160887,0,0,0,0,0,0,0
X000932.SZ,0,0.131172760866237,0,0,0,0,0,0,0.00287023702943129,0,0,0,0,-0.0627502542798631,0,0,0,0,0,0,0.0592248515149754,0,0,0,0,0,0,0,0,0,0,0,0.0952208275191864,0.0167906309400283,0,0,0,0.0863164195998207,0,0.196785339039151,0,0.102743085109966,0,0,0,0,-0.160279082761963,0,0,0,0.0590825520900362,0.0667670459066558,-0.0430382631377665,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0105111801703165,0,0,0,0.055298516747577,0.0597421043032486,0,0,0,0.0178048099816342,0,0.00302030740290819,0,0.0247565077640518,0,0,0,0,0,0.0164161933086396,0,0,0,0.108758407921661,0,0,0,0,0.05702315477619,0,0,0,-0.0102105359436799,0,0,0,0,0,0,0
X600612.SH,0,0,0,0,-0.0129226981795052,0,0,0,0,0,0.397711831876724,0,0,0,0,0,0,0,0,0.526210540217864,-0.00375120757068268,-0.0945480774085602,0,0,0,0,0,0,0,0,-0.247171352784433,0.0977268941267814,0.231813504102571,0,0,0,0,0,0,0,0.098365617124681,-0.33463675525312,0,0,0,0,0,0,0,0,0,0.0504452724552028,-0.1195945216962,0,0,0,0,0,0
X600021.SH,0,0,0,0,0.188096871998704,0,0,0,0.0207275590682087,0,0,0,0.142710153926431,0,0.020224054199632,0,0,0,0,0,0,0.227446663497818,0,0,0,0.0666089031579444,0,0,0,0,0,0,0,0.0272553995413021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0604364205075226,0,-0.0114845888202453,0,0,0,0,0,0,0
X000027.SZ,0.0199267635487143,0,0,0,0,0,0,0,0,0,-0.0175357237936402,0,0,0,0,0,0,0,0,0,0,0,0,0.0191639677745543,0,0,0,-0.00650828502867633,0,0,0,0,0,0,0,0,0,0,0.0225023023338669,0,0,-0.0199443460466266,0,0,0.188133751469814,0,0.00912865194517234,0.249146358587514,0,0.0245326817345983,0,0.00267955126509229,0.00623873762984196,0,0,0,0,0,0
X002080.SZ,0,0,0,0.187636511435829,0.0587216743070115,-0.0690882010424703,0,0,0,0.268670729274628,0.0434207839177305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203350405848815,0,0,0,0.488534000489209,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0.095799320036269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0,0.144977182180174,0,-0.113082086532777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0827758658028694,0.0350627117492382,0,0,0,0,0,-0.0156026238881197,0,0,-0.140835771906978,0,0,0,0,0,-0.00300580232252,0,0,0,-0.0824672151787834,-0.157895269778328,0,0,0,0,0,0
Slope,-3.46944695195361e-18,0,-0.268911153829724,0,0,0,0,0,0,0,0,0,0,0,0.040282906451629,0,0,0,0,0,-0.0713448264357291,0,0,0,0.00234001090808581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0336002539702806,0,0,0,0,0,0,-0.148858654900815,0,0,0,0,0.990554373744861,0,0,0,0,0,0
TED,0,0,0,0,-0.0213233501125982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.554560348558894,0,0,0,0,-0.109938037374265,0,0,0,0.0489165626474414,0,0,0,0,0,-0.104070216098919,0,0,-0.865381287770824,0,0,0,0,0,0,-0.395911018822887,0,0,0,0,0,0,0.737599592268287,0,0,0,0,-0.14608079266566,0,0
RealEstate_excess,0.145215707779523,0,0,0,0,0,0,0,0,0,0.0183049511911384,0,0,0,0,-0.133731229490336,0,0,0,0,-0.0294243644973364,0,0,-0.0555811560240968,0,0,0,0,-0.0320471274698339,0,0,0,0.0836486960685064,0,0,-0.056686905550156,0,0,0,0,0,0,0,0,0,0,0.0475336752524143,0,0,0.0302434113496866,0,0.031911057468133,0,0,0,0,0,0,0
MKreturn,0,-0.0591320950780776,0,0,0,0,0,0,-0.0139075437841887,0,0.0402383918835589,0,0,0,0,0,0,0,0,0.207389954408864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,-0.0299983754305781,0.0326090767473841,0,0,0,0,0,-0.00561573524636653,0,0,0.0615212061273211,0.00948116961505241,-0.029951236991455,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00251633387900084,0,0,0,0,0,0,0,0.00125870219469556,0,0,0,0,0,0,0,0,0,0,-0.000521263885942941,0,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00382116526561235,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000715457437513732,0,0,0,0,-0.00039020471259545,0,0,0,0,0.00509931098283803,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0021471617923292,0,0,0,0,0,0
