,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600585.SH,X600019.SH,X002460.SZ,X600011.SH,X002466.SZ,X000792.SZ,X601898.SH,X600547.SH,X600111.SH,X601600.SH,X000301.SZ,X000708.SZ,X600660.SH,X600010.SH,X002271.SZ,X600886.SH,X000877.SZ,X600426.SH,X600362.SH,X600795.SH,X601699.SH,X600176.SH,X600803.SH,X000983.SZ,X600027.SH,X601991.SH,X600489.SH,X000807.SZ,X600160.SH,X000786.SZ,X600995.SH,X000629.SZ,X600378.SH,X002080.SZ,X000933.SZ,X600219.SH,X000408.SZ,X000723.SZ,X600096.SH,X000932.SZ,X600688.SH,X300037.SZ,X600157.SH,X000630.SZ,X000683.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.128907969096742,0,0,0,0,0,0,-0.0643743777300816,0,0,0,0,0,0.132945345489838,0,0,0,0,0.0455951692953423,0,0,0.00905808950531755,0,0,0.0468771110139224,0.0378912598153507,0.0386842637590934,0,0,0,0,0,0,0.077076829336218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0491771694779883,-0.0630406528607102,0,0,0,0,0,0
X600028.SH,0.157432758127898,0,0.178109912116292,0,-0.124534112953287,0,0.102904972272807,0,0,0,0,0.201898036277479,0,0,0,0,0,0,0,0.00779162007541214,0,0,0.062636286366153,0,0,0,0,0.0354992618031182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0239805057826588,0,0,0,0,0.0245764339539957,-0.0229445382598365,0,0,0,0,0,0
X601088.SH,0,0.304086952269716,0,0,-0.0516389395966476,0,0,0,0.000521831873389811,0,0,0.111076825038367,0,0,0,0,0,-0.0415289982754697,0,0.0446058742314539,0,0,0,0,0,0.11868374100717,0,0,0,0,0.126598028038398,0,0,0,0.0885680072029086,0,0,0.0395955578038539,0,0.0611442644724926,0,0,0,0,0,0,0,0,0,0,0,0,-0.00897169564763024,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,-0.077833005455609,0,0,0,0,0,0,0.0858708117202066,0,0,0.0439066909325057,0.0113317420741771,0,0,0.29547156192122,0,0,0,0,0,0,0,0,0,-0.0745314611875063,0,0,0,0,0,0,0,0,-0.103109981629871,0,0,0.286106881948538,0.310864504904661,0.0450001061067346,0,0,0.00741261914203136,0,0,0.027328156395771,0,0,0,0,0,0
X600188.SH,0,0,0,-0.0720259849978667,0,0,0,0,0,0,0,0.0957401312976357,1.73472347597681e-18,0,0,8.67361737988404e-19,0,-0.199147123922426,0,0.0849029749746071,0,0,0,0,0.212176544871096,0.116089609213505,0,0,0.213414696987515,0,0,0,0.22793165474624,0,0,0,0,0,0,0,0,0,-0.308291891132242,0,0,0,0,0,0,0,0,-0.0155992240156634,0.000893794931116574,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0906215717771684,0,0,0,0.0699161026922108,0,0.437121371688978,0,0,0,0,0.0129050257640623,0,0,0,0,0,0,0,0.0384631011875273,0,0,0,0,0.0824279962760584,0,0,0,0,0,0,0,0,0,0,0.0824719232827015,0,0,0,0,0,0,0,0
X600019.SH,0,0.394839549851833,0,0,0.184695914273701,0.216750127800686,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.123421665996825,0,0,0,0,0,0.270471784577426,-0.0862259343567478,0,0,0,0,-0.0517654798111261,0,0,0,0,-0.0462731704722213,0,0,0,0,0.00527490817208182,-0.0682096801803287,0,0,0,0,0,0,0,0,0,0.137715711716373,0,0,0.0014467075905725,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0.0100660734915357,0,0,0,0,0.628200691263906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0384037997604518,0,0,0,0,-0.0678816360006114,-0.0304031308780559,0,0,0,0.0597230978468835,-3.46944695195361e-18,0,0.177738528795667,0,0,0,0,0,0,0,0,0,0,0.00443737850128645,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0774667711381119,0,0,0,0,0,0,-0.0940706428453149,0.0766313714852999,0,0.542111148921897,0,0,0,0,0,0,-0.01630881469279,0.0846295711639418,0,-0.12121482351371,0,0,0,0,0,0,0,0,-0.0347485934826814,0.237983262249998,0,-0.010020007805942,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0.501543823336238,0,0,0,0,0,0.0137161745131829,0,0,0,0,0,0,0,0,0,0.11591357898939,0,0,0,0,0,0,0,0,0,0,0,0,0.0764542559567531,0.0510867173218557,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0259172144566497,0.0247034129970933,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0.0948039130188081,0,0.0341793278754788,0,0,0,0.114065571676252,0,6.93889390390723e-18,0,0,0,0.0163699662589444,0,0,0.0564371986756179,0,0,0,0,0,0,0.0410647041002096,0,-0.164952556558447,0,0.069032751310119,0,0,0,0,0,0,0,0,0,0,0,0,0.0926927155041351,0,0,0,0,0,0,0,0,0,0,0,0
X601898.SH,0,0.772270160049024,0,0,0.263875210318873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14979752868495,0,0,0,0,0.102369546642669,0,0.0280609063927795,0,0,0,0,0,0,0,0,-0.0151666345423805,0,0,0.0826544094002382,0,0,0,0,0,0,0,0,0.0395011672408764,0.0762994675299285,-0.128569613671265,0,-0.0580486585942332,0,0,0,0
X600547.SH,0,0,0,0,0.104950427818441,0,0,0,0.0913589307764693,0.00182370115474247,0,0,0,0,0,0,0,0,0,0.19570292991728,0,0,0,0,0,0,0,-0.0614370908121951,0,0,0,0.384158678206075,0,0.045974658139814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00756382874375409,0,0,0,0,0,0,0
X600111.SH,0,0,0,-0.073748967980264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126254869110482,0,0,0,0,0.089099881987071,0,0,0,0.356186428820489,0,0,0.21898215667827,0,0,0,-0.00139844246204153,0,0,0.243324095885751,0,0,-0.135051054506779,0,-0.00561639510208812,0.000488227105526696,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199523681545928,-0.0175938983971534,0.460753109440956,0,0,0,0,0,0.114717855226264,0,0,0.218293263371571,0,0.162861291446713,0,0.0735485657915401,0,0,0.0768151111159202,0,0,0,0,0,0,-0.0164798245351412,0,0.0208261559151519,0,0,0.0616076329939239,-0.0849937596746404,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0.0807775815477175,0,0,0,0,0.11290203264711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161389871495289,0,0,0,0,0,0,0,0.186791625443595,0,0,0,0,0.0230604218097172,0,0.597443340491529,0,0,0,0,0,0,-0.0801691411358207,-0.0527709077343195,0.181130236949555,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0.0521263232659427,0,0,0,0,0,0,0,0.0158669745519215,0,0,0,0,0.0162580639523395,0,0,0,0,0,0.0784123908122013,0,0,0,0.126217658851409,0,0,0,0,0.0874764177190207,0,0,0.0703620232181696,0,0,0,0,0,0.0869130965304331,0,0,-0.0173583979663556,0,0,0.0632769234305919,0,0.0282246787397653,-0.0356557026848278,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0.141504440698773,0,0,0,0,0,0,0,0.166165060712378,0,0,0,0.0354448688108923,0,0,0,0.067514764117911,0,0.010367010571388,0,0,0,0,0,-0.0369660733826513,0.0167486292173455,0.0339756802059668,0,0,0,0,0.0930460883887628,0,0,0,0,0,0,0,0,0,0,0,-0.0156473677011457,9.61200812170279e-05,-0.0415890563827331,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0154126799454745,0,0.0688475148372171,0,0,0,0.00445103799470614,0,0,0,0,0,0.0819695192664609,0,0,0,0,0,0,0,0,0,0,0.152215126925257,0,0,0.0713674632197512,0,0,0,0,0,0,0.0138040851720387,0,6.93889390390723e-18,0,-0.0733786638297704,-0.0219304042915708,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10839101492927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0730975882890092,-0.0304011811652526,0.34649397849745,0,0,-0.128027098435696,0.172293600045143,0,0,0,0,0,0.334265887884172,0,0.100530822786773,0,0.0199650297388451,0.0106120464110105,0,-7.99543843847737e-06,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0.0596447374018248,0,0,0,0.0441095050790622,0,0,0,0,0,0,0,0,-0.181667075268916,0,0.0252775942747284,0,0,0,0,0.0646008155532908,-0.0613142752717714,0,0.0852276526715832,0,0,0,0,0,0.0561159480876488,0,0,0,0,0,0,0,0,0,0,0,0,0.000830019600287155,0,0,0,0,-0.0206935415123003,0.0241418160396908,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0.535769480485967,0.165601294617891,0,0,0,0,0,0,0,0,0,0,0,0.00754041259244537,0,0,0,0,0,0,0,0,-0.0412839125618761,0.0146261628756381,0,0,-0.0344013408373474,0,0,0.0404528130296603,0,0.207637996340493,-0.0164357163886846,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0263829430790038,0,0,0,0,0,0,0
X600426.SH,0,0,0,0.629592189555612,0.190795671798426,0,0,0,0,0,0,0.163867661513873,0,0,0,-0.0178344787291486,-0.529419620730496,0,0,0.195212374530369,0,0,0,0,0.0899687688637407,0,0,0,0,0,0,0,0.027176073142483,0,0,0.0214592676093973,0,3.46944695195361e-18,0,-0.258192613037026,0,0,0,0,0,0,0,0,0,0,0,0.0313959826558151,0.0242414584402801,0,0,0,0,0,0
