,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600010.SH,X600547.SH,X601600.SH,X601898.SH,X601991.SH,X600688.SH,X600660.SH,X600886.SH,X600352.SH,X600188.SH,X600362.SH,X600795.SH,X600111.SH,X000723.SZ,X601992.SH,X600801.SH,X600027.SH,X000898.SZ,X000786.SZ,X000709.SZ,X002460.SZ,X600176.SH,X600516.SH,X002466.SZ,X600489.SH,X000629.SZ,X002271.SZ,X600299.SH,X601158.SH,X600219.SH,X000883.SZ,X600808.SH,X000553.SZ,X600583.SH,X000630.SZ,X600985.SH,X600339.SH,X000027.SZ,X000825.SZ,X601699.SH,X600157.SH,X000539.SZ,X000401.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0.0163520250869435,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0.0789084942318738,0,0,0,0,0.0768092611551805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09259118533342,0,0.0395481017427736,0,0.0131862526815303,0,0,0,0,0,-0.0139580264364867,0,0,0,0.00879258247982039,0,0
X600028.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0507493702889073,0,0,0.0429283684739956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00221835887804514,0.0404322163932738,0.00130688100861377,0,0,0,0,0.064806787834562,0.0503262750850623,0.144515147427301,0,0,0,-0.0340876728058238,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0.0809384457451746,0,0,0,0,0,-0.0390918151798196,0,0,0,1.73472347597681e-18,0,0,0.172889341538134,0,0,0,0,0,0,0.0565632575473037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0524541843493918,0.00900325191597957,0,0,0.0318740980214311,-0.0654085672153144,0,0,0,0.00695189812862091,0,0
X600585.SH,0,0,0,0,0,0.139277317251304,0,0,0,0,0,0,0,0,0.08296616892255,-0.0313981360100638,0,0,0,0,0.00746707797724297,0,0.438729120829915,0,0,0,0,-0.000295720611656614,0,0,0,0,0,0,-0.0654857776252654,0,0,0,0,0,0,0.000652161314996638,0,0,0,0,0,0,0,0.0403467634329175,0,-0.00339194061219398,0.0167505332910474,0,0,0,0,0,0
X600019.SH,0,0,0.0606875485186403,0,0,0,0,0,-0.010436108000033,0.0588965667075151,0,0,0,0,0,0,0,0,0,0,0.0458271505921875,0,0.164026350337949,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0.035388695500769,0,0,0,0,0,0,0,0.062816415368819,0,0,0,8.67361737988404e-19,0.11699984780224,0.0218520138060747,0,0,0,-0.021728062883872,0,0,0,-0.00226640467569367,0,0
X600309.SH,0,0,0,0.387471010165305,0,0,0.25122360356922,0,0,0,0,0,0,0,0,0.187191326933492,0,0,0,0,0,0,0,0,0,0,0,0.00941612409644179,0,0.211601411629274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11091836991044,0,0,0,0,-0.153445793550258,0,-0.00936762445824138,0,0,0,0,0.0220436868128124,0,0
X600011.SH,0,0,0,0,0,0,0,0.0675084445615729,0,0,0,0,0,0,0,0.179282595751061,0,0,0,0,0,0,0,0.38705276766871,0,0,0,0,0,-0.00984727845388701,0,0,0,0,0,0,0,0,0,-0.0836643497404658,0,0.0131457999228,0.101967113561628,0,0,0,0,0.0952818362728017,0,0,0,0.0418889617985097,0,0,-0.11023346781861,0,0.0413681153202116,0,0
X600010.SH,0,0,0,0,0,0,0.175367893017885,0,0,0,0,0,0,0,0,0.0188114442244375,0,0.299262508956076,0,0,0,0,0,0,0,0,0,0.0231858386747884,0,0,0,0,0.22658562621514,0,0.0495955783507017,0,0.0500551325483812,0,0,0,0,0,0,0,0,0,0,0.131879723784139,0.0601031839656184,0.0278952943159292,0,0.0110145346624049,-0.0348689016187594,0,0,0,-0.0482094945014804,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0529560391277693,0,0,0,0,0,0,0,0,0,0,0,0.807099728848288,0,0,0,0,0,0,0,0.0806138793148377,0,0,0,-0.0133934805270854,0,0,0,0.0317290670498665,0,0,-0.0502271911232437,0.00746452347309102,0,0,0,0,0.0132136036871833,0,0
X601600.SH,0,0,0,0,0,0,0,0.315086816037178,0,0,0,0,0,0,0,0.0467428579483508,0,0.277666214889,0,0.0394372783089026,0.0166565890536087,0,0,0,0,0,0,0,0,0.0780792146888195,0,0,0,0,0,0,0.105642414472429,0,0,0.0267890477336853,0,0,0,0,0,0,0,0,0,0,0,0.0133496821291741,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0453906959110456,0,0.0413050616739284,0.0219205605677037,0,0.0450626643656584,0,0,0,0,0.0311082662836566,0.126870307294043,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0.0322800214684371,0,0,0,0,0.0998867716701989,0,0.0468936582638708,0,-0.0068768750374333,-0.0441702850409314,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023064125442685,0,0,0,0,0,0.180753884448302,0,0,0,0,0,0,0,0,0,0,0.0790002380693034,0,0.029137622320405,0,0,0,0,0,0,0,0,0,0,0.147676342082497,0,0.0658072889390123,0.0311385215019635,0,0,0,-0.0445041322079157,0,0,0,0,0,0
X600688.SH,0,0,-4.33680868994202e-19,0,0,0.0039379396293457,0,0,0,0.0923413630601851,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.0693516090724237,0,0.0570709445484394,0,0,0,0,0.13594522538112,0.0979027429003357,0,0.0518044255836792,0,-0.0335485434420879,5.42101086242752e-20,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0.0181340522555656,0,0,0,0,0,0,0,0,0,0.0116787913424439,0,0,0,0,0.0178853628523091,0.0389331848578207,0.0647161978139791,0.145438194635406,0,0.0553058523830429,0,0,0.0325553504367105,0.0113363213120619,0,0,0,0,0,0,0,0,0,0.00137327300671054,3.46944695195361e-18,0,0,0,0,0,0,0.0371541128860845,0,0,0,-0.0446937338942713,0,0,0,0,-0.0270729995827231,0,0
X600886.SH,0,0,0,0,0,0.0474474798351848,0,8.67361737988404e-19,0,0,0,0,0,0,0,-0.0632153720086602,0.0272320195204992,0,0,0,-0.0164998332380057,0,0,0.0753758646257326,0,0,0,0,0.0867399512366712,0,0,0,0,0,-0.00629190576779422,0,0,0,0,0.188503205322072,0,0,0,0,0,0,0,0.0296925335799966,0,0,0,0,0,0,0,0,-0.0218799450245593,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.292850766415569,0,0.296463885059029,0,0,0,0,0,0,-0.26960029520685,0,0,0,0,0,0,0,0,0,0.18444600852316,0,0.36825104608257,0,0,0,0,0,-0.0441472361391438,0.0539148382812387,0,0,-0.199141306205607,0.348504618964106,0,0,0,0.0221027849651149,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0.185751628255998,0,0,0,0,0,0,0,0.0891687710893821,0,0,0.0357388497021919,0,-4.33680868994202e-19,0,0,0,0,0.134720458337988,0,0.0374507441522285,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.116116247902712,0,0,0,0,0,0,0,0,0.00343252684703583,0,0
X600362.SH,0,0,0,0,0,0,0,0.143547936475904,0,0.246224765293289,0,0,0,0,0,0,0,0,0,0.0579984231475039,1.73472347597681e-18,0.0310359115943677,0.168149053841046,0,0,0,0,0,0,0,0,0,0,0,0.00793990236977898,0,0,0,0,0,0.100869784883988,0,0,0.100034505913543,0,0,0,0,0,0,0,-0.0243332499829544,-0.000742553810368989,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294153137537964,0,0,0,0.130913880129414,0,0.00788807029327637,0,0.0960372079136313,0,0,0.0445116858913972,0,0,0,-0.0251828909647791,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0.269476721580667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171228185922754,0,0,0,0,0,-0.00768758185490606,0,0,0,0,0,0.00868722411560187,0,0,0,0.201914164548847,0,0,0.137932907113412,0,0,0.0405640714802501,0,0,-0.115358610446573,0,0,0,-0.167377690898347,0,0
X000723.SZ,0,0,0,0.0875904167987865,0,0,0,0,0,0,0,0,0,0,0,0.368661161137358,0.178005969247245,0,0,0,0,-0.187440362197303,0,0,0,0,0,0,0,0.132147445091535,0.0649741587769267,0,0,0.444067292678603,0.247124402701441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109290988213633,0,-0.118668985187872,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15788297039152,0,0,0,0,0,0.0625221178772988,0,0,0,0,0,0,0,0,0,0.031163595589333,0.0195880845824943,0,0,0,0,0.05693781255554,0.0487737071543201,0,0,0,0,0.154233798683089,0,0,0.142295798030078,0.199976179495543,0,0,-0.0344105339117671,0,0,0,0,0,0
X600801.SH,0,0,0,0.577717358284105,0,0,0,0,0,0,0,0,0,0,0,0.111272684499558,0,0,0,0,-0.0261944350392281,0.0224310671372057,0,0,0,0,0,0.159583411472424,0,0.237216664840562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226454445012732,0,-0.00596332598493368,0.00227477066859956,0,0,0,-1.35525271560688e-20,0,0
