,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600011.SH,X600309.SH,X600010.SH,X601898.SH,X601991.SH,X601600.SH,X600547.SH,X600660.SH,X600688.SH,X600188.SH,X600886.SH,X600795.SH,X600362.SH,X600027.SH,X000898.SZ,X601992.SH,X600111.SH,X600176.SH,X600516.SH,X002466.SZ,X000709.SZ,X002460.SZ,X600299.SH,X000629.SZ,X600808.SH,X600352.SH,X600219.SH,X002075.SZ,X300072.SZ,X000825.SZ,X600801.SH,X000786.SZ,X601158.SH,X000553.SZ,X600489.SH,X002110.SZ,X000883.SZ,X600339.SH,X600583.SH,X601699.SH,X000301.SZ,X000408.SZ,X000539.SZ,X600426.SH,X002271.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600188.SH,0,0,0.631855557526461,0,0,0,0.00349686455244027,0,0,0,0,0,0.0369847577211472,0.106785497118189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0422839281548928,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0.399107763609269,0,-0.0594955910252137,0.0157735001088699,0,0,0,0,0,0,0
X600886.SH,0.037517383184202,0.0866404393027702,0,0,0,0.0523756563963893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0827625864881334,0,0,0,0,0,0,0,0,0,0,0.0105097864100768,0,0.0709400151203169,0,0,0,0,0,0,0,0,0,0,0,0,0.0743472000739055,0,0,0.0103678714650499,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0.00654893405552686,0,0,0,0,0,0,0,0,0,0,0.0442906503346605,0.011515552768678,0,0,0,0,0.248574073700312,0.0217119227904032,0,0,0,0,0,0.0533620117310112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00538654943792839,-0.0430391414974258,0,0,0,0,0,0
X600362.SH,-1.73472347597681e-18,0,0,0.0398105706415889,0,0,0.0759549971829233,0,0,0,0,0,0,0,0,0,0,0,0,0.050039869862532,0,0,0,0.192442050506493,0.0673590205952841,0,0,0,0,0.0310729661864923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0126891665676435,0,0,0,0,0,0,-0.0865233903299006,0,0,0,0,0,0
X600027.SH,0,0,0,0,0.715667399205891,0.272975580345715,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,-0.0597430396805475,-0.1236336826999,-0.0703929255403259,0,0,0,0,-3.46944695195361e-18,-0.0102645683831372,0,0,0,0,0.117536270911421,0,-0.12626686342762,0,0,0,0,0.0265965086342228,-0.0258980850374228,0,0,0,0,-0.00560757379898245,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0.457853589261024,0.0874380639452857,0.00310289410947771,0,0,0,0.115727883116283,0,0.0758224416385405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.159952801656218,-0.0456142633050916,0.363107930256739,0,0,0,0,0,0,0,0,0,0,0,-0.0355583345855561,0,0,0,0,0,0,0.108901944490127,0,-0.118203762095329,-0.0158311453861444,0.0285565967618742,0,0,0,0,0.00325573484192275,0
X601992.SH,0,0,0,0.0947405903913473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0983179862098924,0,0.390131928382378,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.00136367602309159,0,0,0,0,0,0.105892252376234,0,0,0,0,0,0.071170945185006,0,0,0,0,-0.0253515493449401,0,0,0,0,0,0,0
X600111.SH,0.101093947744476,0,0,0,0,0,-0.0378099612235105,0,0,0,0.126685645386132,0,-0.0325370371693751,0,0,0,0,0,0,0,0.0695230141841311,0,0,0,-0.132962554892538,0,0,0,0,0,0,0.264815899917859,0,0,0,0.231971729150654,0.246246742855306,0,0,0,0,0,0,0.0773259293630419,0,0,0,0,0,0,0,-0.0243394594260792,0.00446449710804322,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,-0.041095001980498,0,0,0,0,0,0.0385463221327658,0,0,-6.93889390390723e-18,0,0,0,-0.0847443452475528,0,0,0,0,0,0,0,0.0699243016907537,0,-0.0164013061539645,0,0,0,0,0.199711187544803,0,0.441921644405032,0,0,0.149252809891966,0,0,0,-0.0649998445622554,0,0,0,0,0,0.0882722848046961,0,0,0,-0.0769211644161631,0,0,0,0,0,0
X600516.SH,0,0,0,0.0240515994804865,0,0,0.0636358157742713,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147924470080747,0,0,0,0.511351253279526,0.118776729839196,0,0.0074954690309481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0584523403701204,0,-0.00548928577018551,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0.0646089287697815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169561386608688,0,0,0.575486912777655,0,0,0,0,0,0,0.0485833671667012,0,0,0,0,0,0,0,0,0,0,0,0,0.079168202606299,0,0,0.0559952566047785,0,0,5.42101086242752e-20,0,0,0,0.05242961061199,0,0
X000709.SZ,0,0.135208227900182,0,0,0,0,0,0,0,0.0846029290503845,0.0213751928568107,0,0,0,0,0,0,0,0,0.0652621370662824,0,0,0,0.056104559012074,0,0,0,0.142008889826585,0,0,0,0.0571134720794787,0,0.100989231889206,0.131044393653123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00162879230744723,0,0,-0.108127428474997,0,0,0,0
X002460.SZ,0,0.226710808544618,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0186092714790376,0,0,0.740552435552815,0,0,0,0.0520797814793215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0854678904773208,-0.0321132658213758,0,-0.0894363198341137,0,-0.179650219570645,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,-1.73472347597681e-18,0,0,0,0,0,0.0960679716453832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.290086845958961,0.0517163179726376,0,-0.00178641923010876,-0.146657348378949,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,-0.200344954977337,0,0,0,0,0,0,-0.111431233953386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.361187411909508,0.0187279997947392,-0.779010602454206,0,0,0.303087933029927,0,0,0,0,-0.233873576027878,0.925980035079637,0,-0.0657635913209999,0,0,0,0,-0.037050981506859,0.171964246427557,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,-0.0218328953441716,0,0,0,0,0,0,0,0.0758723212804259,0,0,0,0,0,0.578392466252549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.105398853267554,0,0.219579045831624,0,0,-0.0964630071467251,0,0,0,0,0.140183122628659,0,0,-0.00763677065499191,0.00454552670518692,0,0,0,0,0,0
X600352.SH,0,0,0,0.0539938531451501,0.0262022785800819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0768826431651897,0.0332508171241564,0,0,0.232998588369931,0,0,0.0492214019641394,0,0,0,0,0,0,0.0465288281356581,0.0177523126610157,0.0874521196039136,0,0,0,0.196899956518614,0,0,0,0,0,0,0,0,0.088208873296073,0,-0.0162423180925024,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0.107466437499278,0.0519770590753153,0,0,0.0701163480363302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0870628455531105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20135274199361,0.0641925883357034,0,0.120817026378878,0,0,0,-0.0123915838578256,0.00986234502965024,0,0,0,0,0,0,0
X002075.SZ,0,-0.027776699696319,0,0,0,0,-0.0178079665747754,0,0,0,0,0,0,0,0,0,0,0,0.100564874632327,0,0,0,0,0,-0.128039422675588,0,-0.0863687910589292,0.0644065226498167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0400515892345582,0,-0.0324774556281644,0,0,0,0.245291957207543,-0.307412472701578,0,-0.1445507473752,0,0.309907691795564,0,0
X300072.SZ,0,0,0,0,-0.312713486074734,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0067552375636688,-0.162584466981005,0,0,0.492661980324333,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0.107780384162305,0,0,0,-0.461355068702651,0,0,0,-0.0937892821572187,0,0,0,0,0,0,0,0.189855525435696,0.174121504726837,-0.762542515557729,-0.109186757796938,-0.00944758313135213,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0.111263404515671,0,0,0,0,0.0353474968816494,0,0,0,0,0,0,0,0,0.066628267629441,0,0,0.0318443320694201,0,0,0.0613323632493155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.408470902317688,0,0,0,0,0,0,-0.0331528012873636,-0.0105886669043724,0,0,0,0,0,0
X600801.SH,0,0,0.000332058864632556,0.293793965379156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.272596735210061,0.257331785786249,0,0,0,0,0,0.00385251313659993,0.135730598515522,0,0,0,0,0,0,0.0871090348028449,0,0.108337359136379,0.0675737917671083,0.25028985558801,0,0,0,0,0,0,0,0,0,0,0,0.0210546230085579,0,0,0,0,0,0
X000786.SZ,0,0,0,0.203238464690967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149660347267656,0.025502369055376,0,0,0,0,0,0,0,0.00495637165418794,0,0,0,0,0,0.0515817271059448,0,0,0.245953475668653,0,0.057316336173842,0,0,0,0,0,0,0,0.284186073999093,0.177860564235744,0,-0.0735928095347189,0,0,0,0,-0.215921438456994,0,0
X601158.SH,0.102674220837196,0.0234243055698438,0,0.0471296974655142,0,0,0,0,0,0,0.122485610999686,0,0,0,0,0,0,0,0,0,0.0792512263612675,0,0,0.0231460057484869,0,0,0,0,0.0231778571533076,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0219022155389901,0,0,0.0185590031588238,0,0,0.00671328476636508,0.0609958537698967,0,0,-0.015212724938362,0,0,0,0,0,0
X000553.SZ,0,0,0,-0.0149272944491803,0,0.204777814050312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0249359098484109,0,0.212929227802933,0.228816261781817,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0442174770250603,0.362656300826675,0.260220334679969,0,-0.0877714954323947,0,-0.129704707065733,0,0,0,-0.0118288496152027,0,0
X600489.SH,0,0,0,0,0,0,0,0,0.132554982802258,0.0455066337194884,0,0.761698337986264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0229517739689835,0,0,0.00432584545576408,0,0,-0.0399740421162509,0,0,5.42101086242752e-20,-0.0115681719914377,0,0,0,0,0,0
X002110.SZ,0,0,0,0,0.298732930718016,-0.0743505216737069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0959233825406139,0.0799539398865848,0,0,0.0352782836258264,0,0,0.288147729852139,0,0,0,0,0,0,0,0,0,0,0.0361788235761842,0,0.196274910077557,0,0,-0.00716427998758185,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0.075170784899944,0,0,0,0.0931409684970824,0,0,0,0,0.0166577051543729,0,0.0163105708089386,0,0,0,0,0,0.0362646767693742,0,0.0383058788142655,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00547284904904893,0,0,0.0949384907413577,0,0,0,0,0,0.0884036511030783,0,0,-0.0213627168835127,-0.0274145666226462,0,0,0,0,0,0
X600339.SH,0.203421142946292,0,0,0,0,0,-0.0219917829030982,0,0,0,0,0.0741488004968949,0,0,0,0,0,0,0,0,0.0302580998413611,0,0,0,0,0,0.0245021926792225,0,0.0793917822928842,0,0,0,0,0.10697816801118,0,0.0471102783296675,0,0,0,0,-0.0761237868608368,0,0,0.609056292184329,0,0.227910260219146,-0.137100940904133,0,0.0310818697522317,0,-0.0756710995863233,-0.00332202826517303,0,0,0,0,0,0,0
X600583.SH,0.551995354208713,0,0,0,0,0,0,0,0,0,0,0,0.276642107134256,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,-0.00861625189745558,0,0,0,0,0,0,0,0,0,0,0,-0.0035746901251798,0,0,0.390666165283216,0,0,0,0,0,0,0,0.0298893251607225,-0.0491525074527624,0.029825655479279,0,0,0,-0.157312718303935,0,0
X601699.SH,0,0,0.156797536340165,0,0,0,0,0,0,0,0.0793155529722243,0,0,0,0.145089712086215,0,0,0,0,0.107953052088408,0,0,0,0,0,0,0,0,0.140446503881383,0,0,0,0,0.0405066841314942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0143361418434176,-0.0525472418411354,0,0,0,0,0,0
X000301.SZ,0,0,0.00769858933174787,0,0,-0.0168727473460442,0,0,0.244912355868485,0.143164795344022,0,0,0,0,0,0,0,0,0,0.285075818711308,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021943047415509,0,0.187581149240403,0,0,0,0.215322406509857,0,0,0.199158033361656,0,0,0,0,0,0,0,0,-0.0490429749236552,0.0205235344876352,0,0,0,0,0,0
X000408.SZ,0,0,1.38777878078145e-17,0.09843968194865,0,0,0,0,0,0,0,0,-0.178387088431891,0,0,0,0,0,0,0,0,0,0,0.136834074791866,0,0.0547927194292859,0.205654680983525,0,0,0,0,0,0,0.175809370340745,0,0,0,0,0,0,0,0,0,0,0.0757369565426154,0,0,0,0,0,0,-0.0335088701518954,4.33680868994202e-19,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0.00538889099033109,0.084858299316643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0347014321809248,0.106423406658612,0,0.09655591232845,0,0.0435604928413867,0,0,0,0,0,0.0369140099209628,0.049566109647957,0,0,0,0.14701045292484,0,0.0120247383344445,0,0,0.0403246475111396,0,0,0,0,0.0365054211744982,0,0,-0.014362583320475,-2.16840434497101e-19,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,-0.0678649789612307,0.085242190544189,0,0,0,0,-0.0316841604210069,0,0,0.20883062907719,0,0,0,0,0,0,0,0.472702542341953,0,0,0,0,0,0,0.522974827880151,0,-0.230283889756658,0,0.0955778578223776,0,0,0,0,-0.0556793817357867,0,0,0,0,0,0,0,0,0,0,0.273647999308107,0,0.0838469348439689,0,0,0,0,0,0,0
X002271.SZ,0,0,0,-0.048423096228566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0483997495364564,0,0,0,0.176105521843661,0,0,0,0,0,0,0,0,0.143170130141946,0.0160348148457434,0,0.704633818858082,0,0,0,-0.0486878902757137,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,-0.0343762268612825,0,0.0781550215809481,0,0,0,0
Change_TY3M,-0.19391466880284,0,0,0,0,0,0,0,0,0,0,0,0.24387198574876,0,-0.186798920612535,0,0,0,0,0,0,0,0,0,0,0,0.0399203992043442,0,0.0148891032408726,0,0,0,0,-0.133190064553171,0,0,0,0,0,-0.367879840939423,0,0,0,0,0,0,0,0,0,0,0,0,-0.253274901322315,0,0,0,0,0,0
Slope,0,0,0,0,0.0219918225303759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09119408785685,0,0,0,0,0,0,0,0,0,0,0,0,0.842319252252438,0,0,0,-0.40206127129369,0,0,0,0,0,0,-0.251667736869155,0,0,-0.597085736750974,0,0,0,0,0,0.295969439079762,0,0,0,-4.06306409129304,0,0
TED,0,0,0,0,0,0.186148312403119,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0274711074314455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.569109055842446,0.28004950388689,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0351890020212703,0,0.0577943889800376,0,0,0,0,0,0,0,0.148810776825145,0,0,0.0335083525905947,0,0,0,-0.0339207306881317,-0.0752235814954542,0.0666534876844335,0,0,-0.16777044209617,0,0,-0.0198436940363263,0,0,0,0,0,-0.0761995637014504,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0742248103668187,0,0,0,0,0,0,0,0,0,0,-0.0869196564268519,0,-0.00250145984319698,-0.0876724762863504,0,0,0,0,0,-0.0691242717028386,0,0,0,0,-0.113059568447155,0,0,0.0196794242962999,0,-0.246173186032681,0,0,0,0,0.114834875177322,0,-0.027846655596071,0,0,0,0,0,0,0
MKvol,0,0.00264565497789009,0,0,0.000628668271603401,0,0.000637514200140865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000539317017447756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00114728297126275,0,0,0,0,0,0,0,0,0,0.00125076848488597,0,0,0,0.0374150303848251,0.00165725086137389,0
CarbonVol_Shenzhen,-0.0501393035808499,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,-0.0323004840779059,0,0,0,0,0,0,0,-0.0080621052839583,0,0,0,0.0818135119577547,-0.0172311907909501,0.0457774850056859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.140987853112074,0.147613888433052,0,0,0,0,0.200780569526208,0
CarbonVol_Guangdong,0,0,0,0,0,0,-0.0267422591895341,0,0,0,0,0,0.00992859439336063,0,0,0,0,0,0.00307488486132284,0,0,0,0,0,0,0,0,0,0.0157420174151749,0,0,0,0,0,0,0,0,0,0.0352072631978784,0,-0.00391749132600121,0,0,0,0,0,0,0,0,0,0,-0.00452352838109407,-1.73472347597681e-18,0,0,0,0.762269708713702,0,0
CarbonVol_Hubei,0,0,0,0,0,0.00213425147176853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00594203874770346,0.00189258191373148,0,0,0,0,0.0727824693614686,0
