,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600585.SH,X600019.SH,X600010.SH,X601898.SH,X601600.SH,X600688.SH,X600362.SH,X600547.SH,X600795.SH,X600309.SH,X601991.SH,X300072.SZ,X601992.SH,X600188.SH,X600157.SH,X600027.SH,X600886.SH,X600660.SH,X600111.SH,X000898.SZ,X000709.SZ,X600489.SH,X600339.SH,X601158.SH,X600299.SH,X000959.SZ,X000630.SZ,X600583.SH,X002466.SZ,X000792.SZ,X600352.SH,X000408.SZ,X600219.SH,X000883.SZ,X600098.SH,X000825.SZ,X000983.SZ,X000539.SZ,X002092.SZ,X000027.SZ,X601699.SH,X600021.SH,X000723.SZ,X600808.SH,X600623.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.34206671063096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0685182078676534,0,0,0,0,0,0,0.0578289564610432,0,0.0526544454329071,0,0,0,0.0182249706640659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0558012003206715,0,-0.00150351022383145,-0.00632403957011821,0,0,0,0,0,0
X600028.SH,0.673977460342274,0,0,0,0,0,0,0,0,0.0306592636337634,0,0,0,0.144603060105007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0938654128810549,0,0,0,0,0,0,0,0,-0.0284912462751092,0,0,0,0,0,0.0946483095192217,0.0276991176398589,0,0,-0.0623867462624342,0.000232635691324227,0.00342622658724745,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.0331718148771558,0,0.0938546028430276,0.0177303537414264,0,0.0136021735588878,0,0,0,0,-0.0251755928316257,0,0,0,0,0,0,0,-0.000203354452475742,0,0,0,0,0.243066268728455,0.058668398258708,0,0,0,-0.0469631392934252,-0.0295954535545992,0.0111746319565501,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0.0392542951795913,0,0,0,0,0,-0.0830036264676109,0.352691513876312,0,0,-0.0470941948780102,-0.00518155700891772,0,0,0.224239222902975,0,0,0,-0.102751693096977,0,0,0,0,0,0,0,0,-0.0282063149049597,0,0,0,0,0,0,0,0,0,0.0494722286557192,0,0,0.0374692907438617,0,0,0,0,-0.0164156487123914,0.011743165885413,0.0417578512178281,0,0,0,0,0
X600585.SH,0,0.116741233743659,0,0,0,0.0654199190313083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0941983660367472,0,0,0.148877285690388,0,0,0,0,0,0,0,0,0,0,-0.390176753825079,0,0,0.137412932832479,0.0940871346236978,0,0,0,0,0,0,0,0,0,-0.231064005952415,-0.0117357318440335,0.0119204187637765,0,0,0,0,0,0
X600019.SH,0,0,0.267790656684225,0,0,0,0,0,0,0,-0.121041322821093,-0.125767825622153,0,0.0761046940949225,0,-0.0901340505754276,-0.0863682595380088,0,0,0,0,0,0,0.24983250772409,0,0,0,0,0,0,0,0,0,0,-0.0573952286556941,0,0,0,0,-0.0665416364494563,0,0,0,0,0,0,0,0,-0.061454688305397,0.0181058505994794,-0.0110572908622561,0.0137397724379672,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0.0821500175425348,0,0,0,0,0,0.0438351418922458,0,0,0,0,0,0,0,0,0.232475425737016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174759798869523,0,0.0464980327237344,0,0.0108764280694297,0,0.0315061612319731,0,0,0,0.0572000046139689,0,-0.0143129875886805,0.00192257482902661,0,0,0,0,0,0
X601898.SH,0,0,0.0407623927747283,0,0,0,0,0,0.037753190451196,0,0.0764806887183112,0,0,0,0,0,0,0.267002190127027,0,0,0,0,0,0.00968337920325093,0,0,0,0,0,0,0.0735313892239405,0,0,0,0,0,0,0,0,0,0.0377912016363809,0,0,0,0.142392812544926,0,2.16840434497101e-19,0,0,0,-0.00492529519268742,0.002108699161965,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0.0417152833264247,0,0,0,0.371018106031101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.102400083426644,0,0,0,0,0,0,0,0,0,0.0928606259149664,0,0,0,0,0,0,0,0.0871367337731742,0.107818280857705,0,0.0194004614139618,0,-0.215778632427635,0,-0.0036274934042242,0,0,0,0,0,0
X600688.SH,0,0.390260070163348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0482032728042933,0,0,0,0,0,-0.0134577636387516,0,0,0,0,0,0.158370281319828,0,0,0,0,0,0,0,-0.0611827992523238,0,0,0.142060243246126,0,0.111052745445181,0.0365814899444587,0.0154230179082298,0,0,0,-0.0028703193619966,0.0022168416888038,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,-0.0487914586711974,0,0,0.193787398521496,0,0,0,0,0,-0.0874381138490978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.658950131027095,0,0,0,0,0,0,0,0,0.167851322617314,0,0,0,0,0.0272896371348469,-0.0790908786320691,0,0,0,0,-0.0126820438119646,0.0169804081835261,0,0,0,0,0,0
X600547.SH,0,0.136633605037117,0,0,0.0261254740293015,0,0,0,0,0,0,0,0,-0.0225478051941452,0,0,-0.00440468532610088,0,0,0,0,0,0,0,0,0.823062896395914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053636812499936,0,-0.0458263118095751,-0.0994499350535123,-0.0133338512821365,0.00700549744530492,0,0,0,0,0,0
X600795.SH,0,0,0,0.460720895936242,0,0,0,0,0,0,0.0258091548617428,0,0,0,0,0.103628348433208,0,0,-0.0501940939230912,0,0,0,0,0,0,0.0151186976875938,0,0,0,0,0,0,0,0,0,0,0,0,0.0541949296975239,0,0,0,0,0,0,0.0462937622553218,-0.0112383606286529,0,0.0724268622783516,0,-0.0164611626180956,0.00689187157144573,0.00030895505351354,0,0,0,0,0
X600309.SH,0.11775351983527,0.0680904179588048,0,0,0,0,0,0,-0.0804625621784014,0,0,-0.223655132825134,0,0,0,0,0,0,0.166003878988657,0,0,0.0807874677915428,0,0,0,0,0,0,0,0.198674987052479,0,0.0699110225059262,0,0,0,0,0,0,0.0370582005340353,0,0,0,0.00866240325232154,0,0,0,0,0,0,0,-0.0213046715440982,-0.000494381290684106,0.117994499949469,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0.0534292981200777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0797904292968783,0,0,0,0,0,0,0,0,0,0,0,0,0.0361800533710689,8.67361737988404e-19,0,0.0734950013368503,0,0.00581001090541402,0,0,0.0756193309311091,0.0755617981661241,0,0.016983839443049,-0.0205728740945088,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0.119966359064583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0266766640820912,0,0,0,0,0,0,0,0,0,0,0,0,-0.0195053070604671,0,0,0,0,0,-0.0234847202862414,0.018572420342486,0,0.128435936092251,0.132131304085414,0.00150077210699368,0.0210373304108763,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.106689140672974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0235356621768819,0,0,0,0,0,0,0,0,0.0770867715341534,0.0230430716040319,0,0,0.00933572012297501,0,0,0,0,0.248366384162409,0.299332635049156,0,0,-0.00742956992924886,0,0,0,0,0,0
X600188.SH,0,0,0,0,-0.0379986446350599,0,0,0.557206832808561,-0.0800279016724055,0,0,0.271897587949223,0,-0.0527479636543505,0.0160848700787488,0,0,0,0.0938666734533564,0,0,0,0,0.180199629387479,0,0,0.00888516632050109,0,0,0,0,0,0.157921241735674,0,0,0,0,0,0,0,0,0,0,0,0,-0.0903494361026533,0,0,0.0200215535529694,0,0,0.00638064954967143,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0.057461205546585,0,0,0,0,0,0,0,0,0.429182270629593,0,0,0,0,0,0,0,0,0.135843608712576,0,0,0,0,0,0.0206927509965958,0,0,0,0,0,0,0,0,0,-0.0503419287715358,0,0.0108872547909059,0,0,0,0,-0.080161412552429,-0.023429113303972,0.0240748324022294,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0.0385701844337682,0,0.17509661006003,0,0,0,0,0,0,0,0,0.0282544773800882,0,0,0,0,0,0,0,0,0,0.124381649056968,0,0,0,0,0,0,-0.0650870419209649,0,0.0343209295178351,0,0.00157182785768245,0,0,0,0,0,0,-0.0339771217729908,0.00675785542692142,-4.22925467675994e-05,0.0121581353447311,0,0,0,0,0
X600886.SH,0,0.146211948971603,0,0,-0.00869794514864593,0,0,0,0.0248782082653802,0,0.0222302690773277,0,0.0648438012849827,0.0140658875558053,0,0,0,0,0,0,0,0.1767916169627,0,0.042691431314174,0,0,0,0,0,0.0266166805299756,0,0,0,0,0,0,0,0,0.00399442089948872,0,0,0,0,0,0.00460653859978134,0,0,0,0.0727061349335258,0,0,0,0,0,0,0,0,0
X600660.SH,0,-0.0908571560019954,0,0,0,0,0,0,0,0,0,0,0,0.061618164292045,0,0,0,0,0.101187822381974,0,0.213628186949501,0,0.222153232021612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0681688444208538,0.0280810508416841,0.137657733074117,0,0,0,0,0,-0.0225809035981667,0,0.152607722666764,-0.193603258721142,-0.00658435680881581,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0.051004545921596,0,0,0,0,0,0,0,0,0,0.0130217698668398,0,0,0.0766180714231343,0,0.0871445066978951,0,0,0,0,0,0,0,0,0,0,0,0.0977791705644131,0.132506434299997,0,0,0,0.118495932739708,0,0,0,0,0.047427158898661,-0.0028160653496929,0,0,0,-0.0142462691084451,0.0050352044730959,0,0,0,0,0,0
X000898.SZ,0,0,0,0,-0.0375871940972036,0.469423772004995,0,0,0,0,0,-0.10201765454526,0,0,0,0,0,0,0,0,0,0,0,0,0.277927821762636,0,0,0,0,0.140620885928518,0.0615662351023157,0,0,0,0,-0.0378140783792527,0,0,0.333290250285703,0.105929918620273,0,0,-0.0269217752826661,0,0.274226875763595,0.168705338295227,-0.0559422334529862,0,-0.0968455672431971,0,-0.0643085925920725,0.0352135511183864,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0.0142530919077707,0,0.0967268824525405,0,0,-0.138613305400892,0,0,0,0,0,0,0,0,0,0.471111121645869,0,0,0,0,0,0,0.0294364453291055,0,0,0,0,0,0,0,-0.0181777860719494,0.0122254097997967,0,0,0,0,0,0,0,0.0517116020382038,0,0,-0.0188298077803971,-0.00237162398179737,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0.624331143268733,0,0,-0.00459306603035169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0.0591859299745942,0,0,0,0,0,0,0,0,0.0122783459642323,0,0,0,0,0.0236172037309303,-0.0254091296150232,0,0,0.136888711518506,0,-0.00832453850070226,0.000730804822624721,0,0,0,0,0,0
X600339.SH,0,0.0679955471045048,0,0,0,-0.0392299931743798,0,0,0,0,0,0,0,0,0.258432387789283,0,0.163495107152508,0.176155158152782,0.0516924055388481,0,0,0,0,0.0275857875034635,0,0,0,0,0,0.12945902305139,0,0,0.251121899850358,0,0,0,0,0,0,-0.148673187344599,0,0,0,0,-0.153925986910364,0,0,0,0.235430494453494,0,0.0406451226065051,-0.0257192292767449,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,-0.0561343299181159,0,0,-0.0718479753917476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00374179163259738,0,0.398491323736598,0,0,0,0,0,0,0,0,0,0.0327630470617491,0,0.0819414911724509,0,0,0,0,0,0,0,0,0,-0.0282265967257002,0.0141895953650617,0.134226384776359,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041800037872222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064142475980441,0.127712916452873,0,0,0,0,0,0.00190668931895864,-0.0731718072732331,0,0,0.150186404442297,0,0,-0.0508353874467502,0.0752814244814186,0,0,0,-0.00332516428139405,-0.000739254159076798,0,0,0,0,0,0
