,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600011.SH,X600010.SH,X601600.SH,X601898.SH,X600188.SH,X600688.SH,X601991.SH,X002466.SZ,X600362.SH,X600660.SH,X600795.SH,X600547.SH,X600516.SH,X300072.SZ,X002460.SZ,X600886.SH,X600111.SH,X000898.SZ,X601992.SH,X000786.SZ,X600176.SH,X000553.SZ,X600352.SH,X600027.SH,X600299.SH,X000709.SZ,X000825.SZ,X000792.SZ,X000408.SZ,X002271.SZ,X600489.SH,X601158.SH,X601699.SH,X600157.SH,X600426.SH,X600808.SH,X600219.SH,X002470.SZ,X000883.SZ,X000630.SZ,X600315.SH,X000830.SZ,X000932.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.139064852344373,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0.178180946116145,0,0,0,0,0,0.095236939146873,0.0320604620239778,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0325585101999312,0.152260108660864,0,0,0,0,0,0,0,0,0.00466103846328415,0,0,0,0,0,0,0
X600028.SH,0,0,0.347050636687808,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191601764025296,0,0,0.0284471603662596,0,0,0,0,0,0.0203091182111401,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00422217079285206,0,0,0,0,0,0,0,0,0,0.0352236966184608,0.0140427262416802,0,0,0,0,0,0
X601088.SH,0,0.118359830842139,0,0.22411154393824,0,0,0,0.0263984276230511,0,0,0,0,-0.00375670228054144,0,0,0,0,0,0,0,0,0,0,0,0.020566907610093,0,0,0,0,-0.165973614813822,0,0,-0.0119536762874069,0,0,0,0,0.383660641919631,0,0,0,0,0,0,0,0,0,0,0,0.00120666618861143,-0.0112538694579941,0,0,0,0,0,0
X600019.SH,0,0,0.666005882973134,0,0,-0.108342808979666,0,0,0,0.172024658812453,0,0,0.0364130894728494,0,0,0,0,-0.0636588685779627,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0497057654417829,0,0,-0.101033532848783,0,0,0,0,0,0,0,0,0,0,0,-0.03332028267693,0.122115233836402,0,0.00312156820213646,-0.0109430928818683,0,0,0,0,0,0
X600585.SH,0,0,0.349852483694923,0.121159563277218,0,0,0,0.0024437631980515,0,0.0700498220319751,0,0,0.102431672633394,0,0,0,0,0,0,0,0,0,0,0,0.192786040567572,0,0,0,-0.108155244293909,0,0,0,0,0,0.0198236487524191,0,0,0.0901834816392475,0,0,0,0,0,0,0,0,0,0.0812128777682393,0,0,0.024720341849164,0,0,0,0,0,0
X600011.SH,0,0,0,0,-0.101513776923515,0,0,0,0,0,0,0,0,0,0,0,0,0.145210203705301,0.0368257652117727,0.0122753272270979,0,0.141626121250185,0,0,0,0,0.122627862910909,0,0,0,0,0,-0.0719541927004671,0,0,0,0,0.160306699456492,0,0,0,0,0,0,0,0,0,0,0,-0.00429577346119006,-0.0296565756635591,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0.117403738756286,0,0,0,0,0,0,0,0,0,0,0,0.114397421723384,0,0.0431992126533229,1.73472347597681e-18,0,0,0.106716432012025,0,0,0,0,0,0,0,0,0,0,0,0,0.08459673534172,0,0.124019641074864,0,0,0,0.0179791930770593,0,0,-0.0298260583265915,0.00824164718326129,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0.766131854008626,0,0,0,0,0,0,0.130747694536824,0,-0.106338667235353,0,0,0,0,0,0,0,0,0,0,0.152512728775725,0,0,0,0,0.296636348097223,0,0,0,0.0416115199843766,0,0,0,-0.489663315273481,0,0,0,-0.335712048335149,-0.489469201667517,0,0.0329169789694848,-0.0799588575211469,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,-0.0141046659059264,0,0,0,0,0,0.428204304611261,0,0,0,0,0,0,0,0,0,0,0,0,0.0564149518301048,0.0665601244730094,0,0,0,0,0.0680068163946719,0,0,0,0,0,0,0,0.132019405772858,0,0.072793673453782,0,0,0,0.0510073979912239,0,0,0.0119514830046089,0,0,0,0,0,0,0
X600188.SH,0,0,0,0.745413848469052,0,0,0,0,0,0,0,0,0,0.0232868336318491,0,0,0,0,0,0.0504490570897687,0,0,0,0,0,0,0,0,0,0,0,0.0797195016524546,0,0.06792862480627,0,0,0,0.124539530393985,0.12059461849708,0,0,0,0,0,0,0,0.229882453842067,0,0,-0.0317001636011729,0.0119038118568384,0,0,0,0,0,0
