,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600010.SH,X601600.SH,X600011.SH,X600309.SH,X601898.SH,X601992.SH,X600688.SH,X600795.SH,X600362.SH,X002466.SZ,X600111.SH,X601991.SH,X600188.SH,X300072.SZ,X600547.SH,X600660.SH,X600516.SH,X002460.SZ,X600886.SH,X000709.SZ,X000898.SZ,X600027.SH,X600157.SH,X600339.SH,X000959.SZ,X600489.SH,X600808.SH,X600219.SH,X600352.SH,X000723.SZ,X600549.SH,X601158.SH,X000553.SZ,X002092.SZ,X000983.SZ,X000630.SZ,X600008.SH,X000883.SZ,X600299.SH,X601699.SH,X000792.SZ,X002271.SZ,X000807.SZ,X000408.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.144634939685173,0.0606651181906616,0,0,0,0,0,0.0444263695923295,0,0,0.116228942210129,0,0,0,0,0,0,0.0505127423260788,0,0,0,0,0,0,0,0,0,0.561756705016145,0,0,0,0,0,0,0,0,0,-0.00283123115416673,0,0,0,0,0,0
X600688.SH,0,0,0,0,0.0390329354576997,0,0,-0.00749521804952174,0.0263116957689307,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.116495509655129,0,-0.0243329931628761,0,0,0,0,0,0,0.00116515405961761,0,0,0,0,0,0,0,0,0,0,0,0.114662218413629,0,0,0.103694416582295,0.147549525131084,-0.191494655589474,0,-0.00710762573416468,-0.0555459340406629,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0.0665393664628606,0,0,0,0,0,0,0,0,0.127353959491608,0,0.2392911899035,0,0,0,0,0,0,0,0.13395250499409,0,0,0,0,0,0,0,0,0,0,0,0.0485314871821402,0,0.0341854450250106,0.113231161412495,0,0,0,0.13354464666575,0,0,3.46944695195361e-18,0,0,-0.0205458538029552,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0465587719839261,0,0,0,0,0,0,0.42717204611212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0472572105904746,0.146214363749877,0,0.135023093567241,0,0,0,0,-0.0199782422911505,0,0,0,0,-0.00849690338029748,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0.329713992222417,0,0,0,0,0,0,0,0.107347809709613,0,0,0,0,0.0791955064953082,0,0,0.200004182354627,0.0757793776590119,0,0,0,0,0,0,0,0.0423523190231245,0,0,0,0,0.00411697215573232,0,0.0974388145160271,0,0,0,0,0,0,0,0,0,0,0,0,-0.0454702933171108,-0.00153221579786251,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0490372673567728,0.0601573586407563,0,0,0,0.144271166033883,0,0.00715756398507603,0,0,0,-0.060396151409643,0,0.170880332706568,0,0,0,0,0,0,0,0,0,0.0732184548119818,0,0,0.00750271275339581,-0.0163536548788149,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0.0807024498058897,0,0.0862025395378531,0,0,0,0,0.103218042584517,0,0,0,0,0,0,0,0,0.0467345562894863,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,5.42101086242752e-20,0,0,0,0.321241838633403,0,0,0,0,0.273372656237597,0,0,0,0,0,-0.0147372589390488,0.00561471415728151,0,0,0,0,0,0
X300072.SZ,0,-0.700014084307837,0,0,0,-0.0674706928184781,0,0,0,0,0,0,0,0,0,0.307575089917175,0,0,0,0,0,-0.100706442639445,0,0,0,0,0,0,0,-0.567593410466939,0,0.435761915583298,0,0,0,-0.232531004682047,0,-0.0898722019194619,0,0,0,0,0,0,0,0,0.426650811462019,0.0756578049581645,0,0,-0.0226823975890577,0.150838772931068,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028176223876153,0,0,0,0,0,1.73472347597681e-18,0,0.529395045185408,0,0,0,0,0,0,-0.0189607876264844,0,0.0328189339389955,0,0,0,0,0,0,0,0,0,0,-0.00591286625682223,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0.0499096241262062,0,0.0402331168724952,0,0,0,0,0,0.0283648648719455,-0.0505430125556052,0.0823555437755028,0.0179885000875951,0,0,0,0,0,0,0,0,0,0,0,-0.0414737173281711,0,0,0,0,0.0587603855287974,0,0,0,0,0,0,0,0,0,0.0512962890281288,0,0.256271928724727,6.93889390390723e-18,0.0921600895718826,0,0.0137687957166506,0,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,-0.576750224109978,0,0.245639719254615,0,0.180119551794194,0,0,0,0,0,0,0,0,0,0,0,0.405586049433382,0,0,0.227243585052213,0,0,0,0,0,0,0,0,0,0.220641475075646,0,0,-0.32324512339464,0,0,0,0,0,0,0,0,0,0,0,-0.0156176961964068,-0.0226112212071806,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0.101472479780596,0,0,0.16089872762385,0,0,0,0,0,0,0.701637217037637,0.191803090968746,0,0,0.0673330424691152,0,0,0,0,0,3.46944695195361e-18,-0.0356053815878077,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.132579730521498,0,0,0,0,0,0,0,-0.0666875515784327,0,0,0.14747751396744,0,0,0.00271178759938714,0,0,0,0,0,0
X600886.SH,0,0,0,0,0.135816466317491,0,0,0.112068840185121,0.0036265387241396,0,0,0,0,0,0,0,0,0,0.00209495239960406,0,0.0156851906880723,5.42101086242752e-20,0,0,0,-0.0836353538115381,0,0,0,0,0,0,-0.0154763760589274,0,0,0,0,0,0,0,0,-0.00156921062754835,0,0,0,0,0.055670532971071,0,0,0,0.00372556392065613,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0.0405603492253826,0,0,0,0,0,0,0,0,0.0187701527637234,0.101953130084648,0,0.0619356887980306,0,0,0,0.0327255389830992,0,0,0,0,0,0,0.0767990819848305,0.155552568207504,0,0.115672655192239,0,0,0,1.73472347597681e-18,0,0.020639185655485,0.153550000611401,0.0895474951129894,0,0.150925609776492,0,0,0,0.0155850524530378,0,0,0,0,-0.00153407276142981,0.0171394068216737,0,0,0,0,0,0
X000898.SZ,0,0,0,0.142687900494924,0,0,0.134487329277311,0,0,0,0,0,0,0.0598841606902187,0,0,0,0,0,0,0,0.019468154817344,0,0,0,0,0,0,0,0,0,0.456327335562449,0,0,0,0.00259063583146591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0223344313604622,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0.0175815382363588,0,0,0,0,0,0,0,0,0,0,0,0.0117085189002544,-0.0330658835147856,0,0,0.0131228489368407,0.123402354561288,0,0,0,0,0,0,0,0,0.0153550798138963,0,0,0,0,0,0,0,0,0.100186176116724,0,0,0,0,0,0,-0.00340784744414475,0.0181749202526258,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0.0410759864698414,0,0,0.0796035903554828,0,0,0,0,0,0.0929716747859148,0,0,0,0,0,0,0,0,0.0228824412426837,0,0,0,0,0,0,0.0518817332436241,0,0,0.076690121236075,0,0,0,0,3.46944695195361e-18,0,0,0,0.123699722742616,0,0.0509601722325976,0,0.00431233338280559,0,0,-0.00726606576238974,0.0146396450890082,0,0,0,0,0,0
X600339.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16211909336267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0558107653722218,0,0,0,0.0250788398116785,0,0,0,0.0552453235759229,0,0.145871627515113,0,0,0,0,0,0.0357205386332387,0,0,0,0.0194436408549234,0,0,0,0.893591698882278,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0295960212293054,0,0,0.103396606678417,0,0,0,0,0,0.142875599479994,0,0,0,0.0924335345985711,0,0,0.0487369621562507,0,0,0.00944769123556822,0,0.124949300765742,0,0.17004573453552,0,0,0,0,0,0.0351194149957249,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0.0114246604091062,0,0,0.0633590865693186,0,0,0,0,0,0,0,0,0.333080309609858,0,-0.0155768087961062,0,0,0.0517569092628238,0,0,0,0,0,0,0.00241784435989002,0,0,0,-1.73472347597681e-18,0,0.049828742182539,0,0,0,0,0,0,0.110117681032561,0,0,0,0,0,-0.0143147569842978,0.0114408902754919,0,0,0,0,0,0
X600808.SH,0,0,0,0.0188380544027737,0,0,0.223243424043302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0659971745171757,0,0,0,0.379854006540376,0,0,0,0,0,0,0,8.67361737988404e-19,0.0917509905359901,0,0,0,0,0,0.191473456569543,0,0,0,-0.195579946879801,0,-0.0225003486999576,0.0203506319812114,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0.445253478699076,0,0,0,0,0,0,0,0,0.0630715797788495,0,0,0,0,-0.0179815386173887,0,-0.033378782428612,0,0,0,0,0,0,0,0,0.000324559664940912,0,0,0,0,0,0,0.0649775213683986,0.00623922151469602,0,0,0,0,0,0,0,0,0,0,-0.0194432005487269,0.0211579872833107,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150505557334641,0,0.0384506597653232,0,0,0,0,0,-0.0317377116121719,0,0,0.151889199141889,0.096686636164293,0,0,0,0,0,0,0,0,0,0,0,0.0234336435504453,0,0,0,0,0,0,0,0,0,-0.117499584606762,0,0,-0.0195074527786628,0.00392098629872359,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,-0.0741658410844354,0,0,0,0,0,0,0,0,0,0,0,0.0796544888258041,0,-0.175005056605128,0,0,0,0,0,0.151587023782272,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0.187603293455372,0,0.0984916355110353,0,0,-0.017462409695201,0,0,-0.00437472581708501,-0.0580411294269889,0,-0.0231342270892209,0.0476097043933725,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,0.114882879026971,0.208421068894637,0,0,0,0,0,0,0,0,0.446547676952991,0,0,0,0,0,0,0.0493888874099661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0203092687332836,0,0,0,0,0,0,0.192761438505181,0,0.0696732804019976,0,0,0,0.00903350361253331,0.0219138379678825,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0.0171546997524754,0,0,0,0,0,0,0,0,0,0,-0.0155577083885065,0,0,0.033448331310042,0,0,0,0,0,0.0188415596117857,0.0374451187839954,0,0,0,0,0,0.0940107953781272,0,0,0,0.0366053577135088,0,0,0,0.00802076751064594,0.0733536769052984,0,0,0,0.00361987932370914,0.0101403146482687,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,0,0,0,-0.123968742004571,0,0,0,0,0,-0.0482064555448153,0.0455984253698583,0,0,0,0,0,0.0327755958023623,0,0,0.10571301266366,0,0,0,0,0.0555853724700386,0.0534331481338577,0,0,0,-0.161013519441242,0,0,0,0.115762646309162,0,0,0,0,0.397111569586994,-0.0408933746239044,0,0,0,0.0824820325521765,0,-0.0164867150635528,0.0341483848748028,0,0,0,0,0,0
X002092.SZ,0,0,0,0,0,0,0,0,0.0803095623491406,0,0,0,0,0,0,0,0,0,0,0,0,0.246217361128934,0.0282494180146234,0,0.305382393792221,0,0,0,0,0.213599670746577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.430547105844584,0,0,-0.265413399851371,0,0,-0.0363493400324835,0,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143939165803763,0,0,0,0,0,0,0,0,0,0,0.323242857594375,0,0,0,0.111223522549409,0,0,0.146431719926164,0,0,0,0.136682757119811,0,0,0,0,0,0,0,0,0.322246986791689,0,0,0,0,0,-0.000749689583855402,0.0156133867527169,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0.0355495015930276,0,0,0,0,0,0,0.461612491776061,0,0.00878724005480206,0,0.0177858422260961,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115873970560106,0,0,0,0.0474912424027107,0,0,0,0,0,0.0281665629772803,0,0,0,0.0131850474197137,0,0.00659760732123362,0,0,-0.00376637428454731,0.0125756254961902,0,0,0,0,0,0
X600008.SH,0,0,0,0,0,0,0,-0.0722856402878151,0,0,0.525517718175244,0,0,0,0.241539417873253,0,0,0,0,0,-0.0136402608330404,0,0,0,0,0,0,0,0.0493856473071126,0,0,0.0476293805058475,0,0,0,0,0,0,0,0,0,0,0,0.24195599903559,0,0,-0.00557338348798972,0,0,0,-0.00936937978778484,0.00831177825137555,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0323580136755014,0,0.118384216768509,0,0,0,0,0,0.00776365132917671,0,0,0.091150027431869,0.00890525951852818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142892160569943,0,0,0,0,0,0,-0.00945304553328498,0.00649894566085986,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0.216469043904966,0,0,-0.00548643137517176,0.0175933773559269,0,0,0,0,0,-0.207026049088211,0,0,0,0,0,0,-0.0284359835778387,0,0,0,0,0,0,0,0,0.113380128245774,0,0,0,0.14820653905486,0,0,0,0.382323846733059,0,0,0,0,-0.0146990066174,0.058235213687452,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375231894678346,0,0,0,-0.0103126428278233,0,0,0,0,0,0,0,0,0,0.182145102890289,0,0,0,0,0,0,0.0640100688916099,0.2985720224543,0,0,0,0,0,0,0,0,0,0,-0.00779293805593796,-0.00413850339820006,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0.163743476567188,0,0,0,0.193623076832507,0,0,0,0.264347188849075,0,0,0.0154527319144105,0,0,0.237103836211338,0,0,0,0,0.298497273770893,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27380744736756,0,0,0,0,0,0,-0.0144172600151168,0.0432112541360758,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0.0839225340856622,0,0,0,0.304296744958688,0,-0.0125032080079076,0,0,0,0,0,0,0,0,0,0,-0.103434704970916,0,0,0,0,0,0,0,0,-0.0499295238149186,3.46944695195361e-18,0,-0.0345799421037696,0.414501931946331,0,0,0,-0.195122399240311,-0.111204314576219,0,0,0,0,0,0,0,0,0.0890242138073849,0,0.00737838574044008,-0.0213974412286442,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0.0840356522478087,0,0.724993031321259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0965901033099462,-0.00183998414986586,0,0,0,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,-0.0742526237141116,0.0604814777347021,0,-0.0121778103924882,0,0,0,0,0,0,0,0,-0.0271597637406569,-0.0240214525123412,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,-0.0812442420202421,0,0,0,0,0,0,0,0,0.071984309933707,0,0,0,0,0.106785323388938,0.165440454955892,-0.1076688860869,0,0,0,0,0,0,0,0,0,0,0,-0.0485830631543991,0,0,0.0186274871782357,-0.0218859463311882,0,0,0,0,0,0,0,0.0860689234454588,0,0,0.126714762023849,-0.00559585160503716,-0.00790083200805024,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,-0.0311536820401401,0,-0.00477809355930241,0,0,0,0,0,0,0,0,0,0,-0.0849198832239967,0,0,0,0,0,0,0,0,0,-0.133382807832704,0,0,0.0726133716250347,0,0,0,0,0,0,0,0,0,0,0.0939386303771299,0,0,0.131303405290172,0,0.0154806125562285,-0.0639773937698707,0,0,0,0,0,0
Slope,0,0,0,0,0.49024352556639,0,0,0,0,0,0,0,0,0,0,0.802916906984347,0,0,0,0,0,0,-0.283212112136117,0.777783475109437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.325758088622075,0,0,0,0,0,0,0.170052456577499,0,0,0,0,1.95315035512133,0,0,0,12.2303464541345,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,-0.0396672563242569,0,0,0,-0.75548026325527,0,0,0.511243856963499,0,0,0,-0.097623376858872,0,0,0,0,0,0,0,0,0.770583419237478,0,0,0,0.115483438219105,0,0,-0.68839609180905,0,0,0.146686617108536,0,0,0.182008571882576,0,0,0,0,0,0.268211630017901,0,0,0,0,-4.5283550156967,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0.0572518677630965,0.147288791935758,0,0,0,0,0.0185130289662074,-0.0137300831047983,0,0,0,-0.0700441716355921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0246406599384453,-0.108683351685605,0,0,0,0,0,0,0.258961847212858,0.0460758597763477,0,0.122145280455464,-0.00823997532995815,0.0304176791892428,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0291745897701166,0,0,-0.0411142068030341,0,0,-0.0027202450066997,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,-0.0910191462265189,0,0,-0.00955130869020684,0,0.0258672096320933,0.0140300416220852,0,0,2.16840434497101e-19,0.00655898942372957,0.0517623940463066,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0.000283773834910145,0,0,0,0,0.000235617607541978,0.00010057396950658,0,0,0,0,0,0,0.000323036080822619,0,0,0,0,0,0,0,0,0,0.000725130339981031,0.000416793835783564,0,0,0,0,0,9.31679127003539e-05,0,0.00064253505852288,0,0,0,0,0,0,-0.000700134726967284,0,0,-0.000929222157747989,0.000756540580571972,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,-0.048809214104167,0,0,0,0,-0.10336452844116,0,0,0,0,0,0,0,0,0,0,0,0.00106579753237177,0,0,0,0,0,0.316987433119978,0,0,0,0,0,0,0,0,-0.155870177695761,0,0,0,-0.0184599581275772,0,0,0,0,0,0.045863451475386,0,0,0.0370588649035116,-0.0533437077112036,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,-0.00306966355179958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00430309943844839,0,0,0,0,0,0,0.0133222297443412,0,-0.00720634496808951,0,0,0,0,0,0,0,0,0,0,0,0,0.0234539291892579,-0.00853313617992028,0,0,0,0.088574041736507,0,0
CarbonVol_Hubei,0,0,0,0,-0.00137483381334232,0,0,0,0,0,-0.00978903232834344,0,0,0,0,-0.00739768932899607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00868110819414597,0.00348993201841371,0,0,-0.00531536941026883,0,0,0,0,0,0,0,0,0,0,0.0148154087802734,0.00537504613950381,-0.0015440654031918,0.0107260085510381,0,0,0,0,0,0
