,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600019.SH,X600585.SH,X600011.SH,X600547.SH,X601898.SH,X601600.SH,X600660.SH,X002466.SZ,X002460.SZ,X000792.SZ,X600886.SH,X600111.SH,X600010.SH,X000708.SZ,X000301.SZ,X600426.SH,X600795.SH,X600362.SH,X000877.SZ,X002271.SZ,X600176.SH,X601699.SH,X000983.SZ,X600803.SH,X600489.SH,X000807.SZ,X600027.SH,X000786.SZ,X601991.SH,X600160.SH,X000932.SZ,X000630.SZ,X000933.SZ,X600219.SH,X000408.SZ,X000629.SZ,X600985.SH,X300037.SZ,X600688.SH,X002080.SZ,X601168.SH,X600096.SH,X600612.SH,X600801.SH,X002409.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,1.03660623443948,0,0,0,0,0,0,0,0.0723426758545935,0,0,0,0,0,0,0,0,0,0,0.00877133854072499,0,0,0,0,0,0,0,-0.0734578515850885,0,0,0,0,0,0.103214890465473,0,0,0,0,0,0.066241914870633,0,0,0,0,0.112990614359393,0,0,-0.0607852287154294,0,0.0250707021714558,-0.00290930630941983,-0.000999313846493718,0,0,0,0,0,0
X600028.SH,0.571212251347727,0,0,0,0,0.110800505926265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0784023298663705,0,0,0,0,0.0449423273821329,0.0408744781205013,0,0,0,0,0,0,0.00714869371036569,0,0,0,0,-0.177432242668788,0,0,0,-0.0170413122095154,0.00346881974010783,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0.308355483212928,0,0,-0.0519689356377132,0,0,0,0,0,-0.042228136828829,0,0,0.25656784793851,0,0,0,0,0,0,0,0,0.0811517170412417,0.00123743794675941,0,0,0,0,0,0,0,-0.0338498567920099,0,0,0,0,0,0,0,0,0,0,0.10493462466728,0,0,0,0,0,-0.00315599894062113,0,0.0562711999652954,0,0,0,0,0
X600309.SH,0.0650001547527859,0,0,0,0.0427150791237031,0,0,0,0,0,0.159519478501298,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0724017641332732,0,0,0,0,0,0.0755668391664651,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0213829951940988,0.0730352397306895,0.0297354870218296,0,0,0,0,0.0298368265863691,0,0,0,0,0,0,0
X600188.SH,0,0,0.760910897798523,-0.271977339886432,0,0,0,0,0,0,0.285748125332569,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0753892481642501,0,0,0,0,0,0,0,0,0,0,-0.0627436154328042,0,0.227831576771828,0,0,0,0,0,0,0,0,0,-0.14396723335322,0,-0.105170257990914,0,0,-0.0142150139941343,0,0,0,0,0,0
X600019.SH,0,0.0573696432289107,0,0,0,0,0,0,0,0.057897810172851,0,0,0,0,0,0.0480286624882929,0,0,0.119657184995307,0,0,0,0,0.00342014296557851,0,0,0,0.0079636880522798,0.111631932552545,0,0,4.33680868994202e-19,0,0,0,0.395258003786316,0,-0.0293925566826774,0,0,0,0,-0.173373639168447,0,0,0,0,-0.045895206716222,0.0519470406277543,-0.030253053208361,-0.0652257087843608,-0.00107445373569366,0.0099396160811599,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.224065304299457,0,0,0,0,0,0,0,0,0,0,0.023135883298943,0,0,0,0,0,0,-0.0231947060060872,0,0,0,0,0,0,0,0,0,0,-0.0830006907491908,0,0,0,0,0,0.626087390643873,0,0,-0.0182288223121197,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,-0.148709544841729,-0.0689573571907475,0,0,0,0,0,0,0,0,0,0.331077086899146,0,0,0,0,-0.0303902473122277,0,0,0,-0.0679477858215891,0,0,0,0,0,0,0.761869460061669,0,0.012523782882228,0.0919139521888397,0,0,0,0,0,0,0,0.131702009184843,0,-0.0406477396712492,0,0,0.0297733764061315,0,0.0417503228044969,-0.152408477391831,0,-0.0185267149162263,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,-0.170705613609529,0,0,0,-0.124132711349274,0,0,0,0,0,0,0,0,0,0.0181033840798722,-0.0333409483359832,0,0,0.0609551638359255,0,0,-0.0015471971137502,0.20949728338597,0.664794781130589,0,0,0,0,0,0,0,0,0,0,0,0,0.0881184693698785,0,3.46944695195361e-18,0,0.0138941983783133,1.73472347597681e-18,-0.0212119620668512,0,0,-0.00648144789615019,0,0,0,0,0,0,0
X601898.SH,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0552506995278938,0,0,0.0934152228735988,0.163998315921225,0.086189398530881,0,0,0,0,0,0,0,0.191547645897392,0,0,0,0.11171995153272,0.0633150619505997,-0.142424117058019,0,0,0.0369731408226807,0,0,0,0,0,-0.0137831048097468,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0.00911585266282882,0.0333522589881323,0.105562551636155,0,0,0,0,0,0,0,0,0,0.244682146063753,0,0,0,0,0,0,0,0,0,0,0,-0.0826773926362674,0,0.524108100126091,0,0.0573542357321429,0,-0.0848700715799175,0.00902660340149474,0,0,0,0,0,0,-0.0400836923727864,0,0,0.0484990706606313,0,-0.0251799531771824,0,0.0273069461670179,0,0,-0.0048730128292825,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0.0619386618912069,0,0.0356587907927427,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0.0297419367147305,0,0,0,0,0,0,0.0136595859566108,-0.0762042406592305,0,0.100287220239886,0,0,0,0.125780814637285,0,0,0.118363985237565,0,0,0,0,0.0613536255817635,0,-0.0380823603049199,-0.0753775324577293,0,0.0060652941565559,0,0,0,0,0,0
X002466.SZ,0.117224268294355,0,0,0,0,0,0,0,0,0,0,0,0,0.819970396794527,0.105278368160354,0,0,0,0,0,0,-0.0647124324721373,0,0,0,0,0,0,0.0119054120892475,0,0,0,0,0,-0.0329099050763566,0,0,0.0249167746278846,0,0,0,0.083397057063857,0,0,0,0,-0.0882210478824871,0.0579739497797669,0,-0.00546018034429755,0,-0.0320670761477236,0.0410529403307449,-0.00224791967360245,-0.0650091494700732,0,0,0,0
X002460.SZ,0,0,0,0,0.0752328846634845,0,0,0,0,0,0,0,0.781369812137972,0,0,0,0,0,0,0.073706492941084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13252749447409,0,0,0,0,0,0,0.000692363050399697,0,-0.00525887083068306,-0.0100463250327761,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0.367945353582559,0,0,0,0,0.0596111206885029,0,0,0,0,0,0,0,0.060475885584148,3.46944695195361e-18,0.0590707923092701,0,0,0.0154703711009097,0,0.0622626913118505,0,0,0,0,0,0.0292371628877076,0,0,0,0,0,0,0,0,0,0,-0.117404914170511,-0.00994151011264749,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0.315527497395139,0.0357734110505459,0,0,0,0,-0.0174378548659089,0,0,0,0,0,0,-0.00432613040210186,0,0,0,0,0,0,0,0.276218846214124,1.35525271560688e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0661573201202432,0,0,0,-0.0340645428071054,0,-0.0129823824394485,0.070279802730712,0.0751131383333646,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119702521410677,0,0,0,0,0.0158140150797682,0,0.200907584287607,0,0,0,0,0,0,0,0,0,0.102009217611375,0,-0.07686393441891,0,0,0,0,0,0,0,0.518686122367896,0,0,0,0,0,0,0,0,0.0551456219808459,0,-0.0140015172121799,0,0,0,0,0,0,0
X600010.SH,0.0704656896478816,0,0,0,0,0.0619038900305135,0.0252451465427939,0,0,0,0.0402639594552557,0,0.0528562521192407,0,0.0144304332369378,0,0,0,0,0,0,0,0,0.0372420029888659,0.0708931284845274,0.0444090593916257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.080282016803955,0,0,0.0805286363678112,0,0,0,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0.0559141878224534,0.0785997361621333,0.0210999461402048,0,0,0,0.228093330276087,0,0,0,0,0,0,0,0,0,0,0.0751171858930955,0,0,0.422462934113236,0,0,0,0,0,0,0,-0.410672459648025,0,0.0335566543552116,0.0912312054880138,0,0,0,0,0,0,0,0,0.0290825188742144,0,0,0,0.0352737316214702,0,0,-0.020149958614072,0,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0.00838328377039782,0,0.00742186835479933,0,0,0,0.0835349978186584,0.154744671247141,0.0121583489646335,0,0,0,0,0,0,0,0.181550698630292,0,0.059457597236098,0,0,0,0,0,0,0.0109782502417338,0,0,0,0,0,0,0,0,0,0,0.0451018468194255,0.146170731009676,0,0,0,0.0278769122831263,0.141843653259644,0,0.0633759117675098,0.00701250822922004,0,0,0,0,0,0,0
X600426.SH,-0.007150840550328,0,0,0,0.204489805204442,0,0,0,0,-0.176309349072954,0,0,0,0,0,0,0.14751172923764,0,0,0,0,0.0926342569005141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108325440903096,0,0,0.369596981870325,0,0,-0.0606911087758017,-0.0812296651292561,0,-0.00981183426636243,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0.0947261112705915,0,0,0.0582781122029647,0,0,0.045783983045824,0,0,0.00779439364271206,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0.236869504832306,-0.025845880174802,0,0,0,0,0,0,0,0,0,0.245966828979723,0,0,0.0952158722131014,0,0,0,0,-0.0628907505540233,0,0.0239924323730764,-0.117070382148861,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,-0.0770494159857326,0,0,0,0,0,0,0,0,0,0,0,0.279322049297448,0,0,0,0,0.0286859244025098,0,0,0,-3.46944695195361e-18,0,0.0515151704713275,0,0,0,-0.0554012081944335,0.0162642695950166,0,0,0,0,0.0468134146756835,0,0,0,0,0.203374869725595,0,0,0,0,0.0362749932111524,0.00488151994867424,0,0,0,0,0,0,0
X000877.SZ,0,0.0428915524152417,0,0,0,0,0,0,-0.0542779263722835,0.0116363584190561,0,0,0,0,-0.220822529390407,0,0,0,0,0,0,0,0,0,0.054734076529538,0,0,0.0334083256377966,0.0175469170324526,0,0.0932348726791324,0.042250792302431,0,0.103693346048769,0.00583830196872643,0,0,0,0,0,0,0,0,0,0.0806445052433115,0,0.10290406804532,0,0.358151974557054,0,0,0.0247884768280101,-0.00558618345040281,0.0273276514557135,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0.108103613276165,0,0,0,0,0,0.202353573449112,0,0,0,0,0,0.230159055438547,0,0,-0.311071561610067,0,0,0,0,0,0,0,0,0,0,0.203499385583811,0,0,0.0782817066420516,0,0,0,0,0,0.0154680006182197,0.0498998443196059,0,0.0657409746615918,0,0,0.0351445563485607,0.231634232517362,0,0.0716408031812846,0.0188309631638525,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,-0.0304403750230184,0.196502307590448,0,0,0.017209619866802,0,0,0,0,0,0,0,0,0,0.234477515493379,0,0,0,0,0,0,0,0.0442640823223488,0,0,0,0,0,0.168234633148796,0,-0.0209027523887458,0,0,0,0,-0.110754265436038,0,0,0,0,0.114196432512568,0,0,-0.00948336243182324,1.73472347597681e-18,0.0975718721704495,0,0.0246189166036768,0,0,0,0,0,0,0
X601699.SH,0,0,0,0,0.226972766423033,0,-0.318743170898563,0,0.06642499657099,0.219983395231389,0,0,0,0,0,0,0,0,0.325490246530588,0,-0.176775835438622,0,0,0,0,0,0,0,0,0,0.139537234706623,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.177002481762989,0,0.0640488227541253,0.231229666862388,0,0,-0.0193839167758806,0,-0.0283603097686528,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0.146626440991901,0.172851545922971,0,0,0,0.0190534709575198,0,0,0,0.0381163374545237,0,0,0,0,0.0196150504244334,0,0,0,0,0,0,0,0.0440517426849086,0,0.0376845938077087,0,0,-0.0634940152793616,0,0,0,0,0,0,0,0,0,0.208855690073432,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,-0.0245889324552478,0.136394349930576,0,0,0,0,0
X600803.SH,0,0,0,0,0,0,-0.146801535154931,0,0,0.445577695223805,0,0,0,0.0544476132942618,0,0.356844506317098,0.0235494131679001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108016946263327,0,0,0.325919878842992,0.116926109414038,0,0,0,0,0,0,0,0,0,0.128008543330606,0,0.341194995544959,0,0,0,0,0,0.00879053295310661,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0.551827323197381,0,0.158519111501369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0321393410179987,0,0.0822289260499329,0,0,0,0,0,0,0,0,0,-0.0647284010110371,0.156338906932056,0,0,0,0,0,0,-0.0178233062716868,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,-0.242538032266872,0,0,0.228025494131065,0,0,0,0,0,0,0,0,0,-0.100286958833311,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00993962761816904,0,0,0.213829786112413,0,0,0,0,0,0,0.0225148612975921,0,0.0548793142053106,0,0.19087650042322,0,0,0.00412893480609711,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0.797172023855293,0.097844155466923,0,0,0,0,0,0,0,0.184281052300286,0,0,0.00540361659057137,0,0.0413235980040874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021221545109357,0,0,0,0,0,0,0,0,0,0.0213806315407916,0,0,0,-0.029055858751356,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.723296162240065,0,0,0,0,0,0.0844948210134733,0.0700047741225274,0,0,0,0,0,0,0,0.000553663579316815,0,0,0.0432602639691803,0,0,0,0,0,0,-0.0338859186321168,0,0.00462842120175721,-0.0564597369455499,0,0,0,0,0,0
X601991.SH,0,0.0244897445883381,0,0,0,0,0,0.200455537703206,0,0,0,0,0.0648136737559917,0,0,0,0,0,0,0,0,0,0,0.000269716106556029,0,0,-0.0737456853575955,0,0.0924480040198978,0,0,0.162688906309734,0,0,0,0,0,0,0,0,0,0,0.00518349643671202,0,0.169142806117861,0,0,0,0.045399177355658,0.0039538582522101,0,0,0,0,0,0,0,0,0
X600160.SH,-0.0808824484747911,0,0,0,-0.045131059797211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0281076625915845,0,-0.230762663273479,0,0,0,0,0,0,-0.0695762423883257,0,0,0,0,0,0,0,0,0,0,0.51049107836483,0,-0.0223278974804275,0,0,0.11013644475075,0.00535788911657401,0,0,0,0,0,0
X000932.SZ,0,-0.125644747606284,0,0,0,0.139095134456659,0.346526811116319,0,0,0,0,0.216068573842376,0,0,0,0,-0.0861697433763661,0,0,0,0,0,0,0,0.0412148706485206,0,0.00926043832506147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179064870551191,0,0,0,0.189216157321554,0,0.125291241659454,0.155872958648231,0,-0.0618946415220181,0.0022562342797177,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0.163098585086585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00942766451703098,0.114930491058555,0.185412544052018,0,0.119932037750117,0,0,0,0,0,0,0,0,0,0,0,-0.0156828991938638,0,0,0,0,0,0,0.0918873365466729,-0.0510971257961391,-0.0112296549029199,0,0,0,0,0,0,0
X000933.SZ,0,-0.0123488930968578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0667905204082222,0,0,0,0,0,0,0.487439843499536,0.0380884738615381,0,0,0,0.290995385768699,0,0,0,0,0,0,0,0,0,0.106450601777224,0,0,0,0,-0.00883413999506797,0.0637199986630641,-0.0871629454894699,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0.0774332853287029,0,0,0,0,0.183966686400155,0,0,0.0649727973074152,0,0,0,0,0.0302579784428581,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023325828084823,0,0,0,0,0,0,0,-0.00494001586913355,0,0,0,0,0.0407147374574171,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216362535637497,0.195638743364905,0,0,0,0,0,0,0,0,0,0.199086412587256,0,0.173134691139803,0,0,0.123158792935778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0783936378096987,0,0,0,0,0.0146358689889377,0,0,0,0,0,0,0
X000629.SZ,0.0968518514146728,0,0,0,0,0,0,0,0,0.0368622965637372,0,0,0.0412727105009219,0,0,0,0.278838476477618,0,0,0.261659144591594,0,0,0,0,0,0,0,0,0,0,0.0547862287375171,0.0189250716983143,0,0,0,0.0538200120704873,0,0.0233246288309896,0,0,0,0,0,0,0,0.0236801606219562,0,0.0225338069057224,0,0,0,0.00478726593683241,-0.0046501097569167,0,0,0,0,0,0
X600985.SH,0,0,0,0,0,0,0,0,0,0.331709078099438,0,0,0,0,0,0,0,0,0,0,0,0,0,0.338178271323768,0,0,0.176523176683506,0.0440923200865123,0,0,0,0,0,0,-0.0177231114357031,0,0,0,0,0,0,0,0.129255092178734,0,0,0,0,0,0,-0.0723755443866287,-0.0838542952698033,0.00663075332475953,0.00726219073065478,-0.181390400162144,0,0,0,0,0
X300037.SZ,0,0,0,0,0,0,0,0.0768924169448647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.289557680136738,0,0,-0.128337645120676,0,0,0,0,0,0,0.0957288607911045,0,0,0,-0.237090746358765,0.169385902194555,0,0,0,0,0,0,0,-0.05705394120021,0,0.0211242502949365,0,-0.109356363139436,0.16204684737198,0,0,0,0,0,0
X600688.SH,0.117223461835674,0.0209372938178953,0,0,-3.46944695195361e-18,0,0.0177030233854526,0,-0.00448295872990933,0,0,0,0,0,0,0,0,0,0,0.203770121671508,0,0.0241792480505534,0,0.170140917378211,0,0,0,0.0285596104008707,0,0,0,0.0308761644962407,0,0,0,0,0,0,0,0,0.185003781014446,0.0632125712665081,0,0,0,0,0,0,0,0,0,0.00881878433702536,-0.0211622709081949,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.358328746397613,0,0,0,0,0,0,0.0757435908494205,0,0,0,0.342123136399176,0,0,0,0.207519240712887,0,0.0305015983216012,0,0,0,0.0937451479566445,0,0,0.175508649100287,0,0,0,0,0.0319944210183638,0,0,0,0,-0.170988192809673,0,0,0,0.0422186470004306,-0.0301778020893526,0,0,0,0,0,0
X601168.SH,0,0,0.117145943975131,0,0.0547014989538263,0.00742803719066547,0,0,0,0.107142707420247,0.00773917209383643,0,0.0274037698898438,0,0,0,0,0,0,0,0,0,0.162303187307076,0,0,0,0,0,0,0.0865521904324406,0,0,0,0,0.16702341958782,0.0296325637217154,0.227579928214233,0,0,0,0,0,0,0,0,0,0,0,0,0.0255206763390152,0,0.00580144412639128,0,0,0,0,0,0,0
X600096.SH,0,0,0,0,0.0743462854907888,0,0,0,0,0,0.033656499152899,0,0.0908862082185139,0.277171254407006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0239777618558549,0,0,0,0,0.179524223030371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0255407247711984,0,0.0201915984898643,-0.0404571198861832,0,0,0,0,0,0
X600612.SH,0,0,0,0,-0.0193621682365539,0,0,0.101241822805647,0,-0.00464266353357469,0,0,0,0,0,0,0,0,0,0,0,0,0.250194978902935,-0.121432642381564,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0542802956985027,0,0,0,0,0,0,0,0,0,0,0,0,0.161373306877038,0.0209537452474482,-0.0210805467873172,0,0,0,0,0,0
X600801.SH,0,0,0,0,0,0.136570064763435,0.516058338861084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0836618123063363,0,0.0427179472505315,0,0,0,0,0,0,0,0,0,0.013974111969939,0,0,0,0.210326772918316,0.0201643248769683,0,0,0,0,0,0,0,0,0.0121849882275307,0,0,0.0162233787125038,-0.0982447984820207,0,0,0,0,0
X002409.SZ,0,0,0,0,0,-0.131458903932907,0,0,0,0,0,0,0.266804289062933,0,0,0,0,0,0,0,0,0,0,0,0.0708381054304898,0,0,0,0,0.236021786063189,0,0.261512889356457,0,0,0,-0.0376302663641993,0,0.163655255863551,0,0,0,-0.136095409177927,0,0,0,0,-0.433848845953873,0,0,0,0.0523635766401986,-0.0807230400330639,0.0448218632491212,-0.707496054000801,0,0,0,0,0
Change_TY3M,0,0,0,0,0,-0.0523941340256699,0,0,0,0,0,-0.865591834562175,0,0,0,-0.0719752053583456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0383063430702649,0,0,0,0,0,0,0,0.0445488226223169,0,-0.0398614193815572,0,0,0.0232768087248697,0,0.0304207497859096,0,0,0,-0.0380717342124885,0,0,0,0,0
Slope,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,-1.14177796831239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.819922033158934,0,0,0,0,0,0,0.444089107708086,0,0,0,0,0,0,0,0,2.35737597715088,0.346839193398765,0,1.68692866565816,0.409655403220688,-0.0160708250766859,0,0,0,1.38140397618533,0,0,0,0,0,0
TED,0,0,0,0,0,0,0.0406637337099096,0,0,0,0,0,0,-0.143530053746197,0,0,0,0,0,0,0,0,0,0,0,0,-0.218051893762275,0,0,0,0,-0.18828390931999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183926603787858,-0.0570602345706015,0,0.689840398120053,0,-0.215457936066513,0,0,0,0,0
RealEstate_excess,0.0300461645651265,0,0,0,-0.018124714750088,0,0.256648033224037,0,0,0,-0.289934368569825,0,0,0,0,0.0251904063061949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.128618684832442,0,-0.107993470359132,0.0962131907740672,0,0,0,0,0,0,0,0,0,0,0.0117328997511784,0,0,0,0,0.0556332090047081,0,0,0.0146625702625592,0,0,0,0,0,0
MKreturn,0,0,0,0,0.0621311811993547,0,0,-0.0519703028361691,-0.0567999165608144,0,0,0,0,0.0249767531140928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,-0.116780345644234,-0.0529841301703481,0,0,0,-0.0538752798249051,-0.0198262137174498,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00256370396044808,-0.00905020546923181,0,0,0,0,0,0
MKvol,0,0,0,0,-0.00120268753569941,0,0,0,0,0,0,0,0,-0.00167690142714828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00156710450099458,0.000817870602776169,0.00154732736211085,0,0,0,0,0,0,0,0,0,0,0,0,-5.42101086242752e-20,0,0.000734041925345071,5.93503233461021e-05,0.00392299700776475,0,0,-2.71050543121376e-20,-0.00105373937667519,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,-0.012393807812363,0,0,0,0,0,0,0,-0.000313349013948553,-0.00187441080009404,0,0,0,-0.0110294745186846,0,0,0,0.00179876443807991,0,0,0.000735758003955969,0,0,0,0,0,-0.00325698909024416,0,0.00240360773490866,0,0,0,0,0,0,0,0,0,-0.000986194968959611,-0.00182277766443538,0,0,0,0,0,-0.00664108534022088,0.00439615154595645,0,-0.0106275491235546,0,0,0,0
CarbonVol_Guangdong,0,0,0.00167383925497536,0,0.0138872149176317,0,0,0,-0.0051967635047161,0,0.000617498634919167,0,0,0,0,0,0.0120374468099485,0,0,0,0,0,0,0,0,0.011057752374053,0,0,0,0,0,0.0322044771473222,0.0191776122394327,0,-0.0465494236891885,-0.016078776123327,0,0,0,0,0,0,0,0,0,0,0,-0.00169738209797347,0,-0.0157800454670247,0,-0.00211670378030968,-0.00403450943608293,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,-0.00187323012371222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00032045911266648,0,0,0,0,0,0,0,0,0,0.0049646010093795,0.0178031536278508,0.00739877103731744,0,-0.0159554130450684,-0.0108521708546313,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00753266191000425,0,-0.00947239434417503,0,0,0,0,0,0,0
