,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X600011.SH,X600010.SH,X601898.SH,X601600.SH,X600886.SH,X600660.SH,X600188.SH,X600362.SH,X601991.SH,X600352.SH,X600795.SH,X600688.SH,X000723.SZ,X600111.SH,X600801.SH,X600027.SH,X601992.SH,X600516.SH,X002271.SZ,X600489.SH,X000786.SZ,X000898.SZ,X600176.SH,X600299.SH,X002460.SZ,X002466.SZ,X000709.SZ,X601158.SH,X600426.SH,X000883.SZ,X600612.SH,X000629.SZ,X600219.SH,X002353.SZ,X600583.SH,X000630.SZ,X000027.SZ,X000553.SZ,X000825.SZ,X000401.SZ,X601699.SH,X600985.SH,X600315.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601600.SH,0,0,0,0,0,0,0.00430266929434342,0,0,0,0,0,0.0244507581646629,0,0,0,0,0,0.0330855596972804,0.184129893709652,0.0194884879744083,0,0,0,0,0,0,0,0,0,0,0.0551507794897756,0.0172195104736028,0,0,0,0,0,0.0061152411826749,0,0,0,0,0.192815146137922,0,0,0,0,0.111650052621533,0,0,0,0.0223120779932358,0,0,0,0,0,0
X600886.SH,0,0,0,0,0.0776207632201693,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.115071418042091,0.0623309638234341,0,0,0,-0.398252072345942,0,0,0.0294751570042275,0,0,0,0,0.311429746149786,0,0,0.183246776302769,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0274022837918304,0,0.0137604436331707,-0.0250739645874518,0,0,0,0.0105582921936292,0,0
X600660.SH,0,0,0,0,0,0,0,0,0.0793498056571864,0,0.0854839889115266,0,0,0,0,0,0,0,0,0.097773909576343,0,0,0,0,0,0.152023543586311,-0.0334166055447794,0,0,0,0,0.0153838258594396,0,0,0,0,0,-0.0386358410453783,0,0,0,0,0,0.0158385685309926,0,0,0,0,0.0448599857653972,0.135644510581,0,-0.0115223255918992,0,0,0,0,0.0554952376528025,0,0
X600188.SH,0,0,0.274101808836114,0,0,0,-0.121027596114547,0,0,0.0536889781354302,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216839100024139,0.0138880794827665,0,0,0,0,0,0.100155874507724,0.0907443831258742,0,0,0,0,0,0,0,0,-0.0167078124973152,0,0,0.134671890852531,0,0,0,0,0,0,0,-0.0111741264637084,0.0256251732063767,0,0,0,8.67361737988404e-19,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0742309824787402,0,0,0.215322799292132,0,0.116937061012196,0,0,0,0.0124548573689913,0.0650473046884207,0,0,0,0,0,0,0,0,0,0,0.0300562613889404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0450309477193196,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0475638763903999,0,0,0,0,0,0,0,0,0.272413074005036,0.0594344463093585,0.175797664117929,0,0.0770364207019567,0,0,0,0,0,0,0,0.0331911116617673,0,0.0253077299017493,0,0,0,-0.0423463948453213,0,0,0,0,0.00486579890877367,0.00171052214595298,0,0,0,0,0,0
X600352.SH,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375605732515468,0,0.179737295329374,0,0,0,0,-0.0839299244343121,0,0,0.0285139771249434,0.159769445023833,0,0,0,0,0,0,0,0.145301743517606,0,0,0,0,-0.307020029638576,0,0,0,0,0.223323770866502,0,0,0,-0.00936771594886042,0,0,0,-0.00243379493979904,0,0
X600795.SH,0,0,0,0,0.0475073552712141,0,0,0,0,0,0,0.0726306639407578,0,0.0155083224241716,0,0,0.0102988855589391,0,0,0.0358414572556009,0,0,0,0.0734235850305278,0,0,0,0,0,0,0.00734643589332558,0.0432614271425252,0,0,0,0,0,0.0557770857167834,0,0,0,0,0,0,0.0465160831364843,0,0,0,0,-1.0842021724855e-19,0,0,0.00628632613334605,0,0,0,-0.0103295058685496,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0.0207040989993458,0,0,0,0.175784468684822,0,0,0,0,0,0.037449051680099,-0.0105506889470776,0,0,0.0268950001595113,0.105346180227651,0,0,0,0,0,0,0.0914956399457734,0,0,0,0,0,0.0535217716229235,0,0,0,0,0,0.1074741943552,0,0,0,0,0,0,0,0.0225627684368805,0.00468499468459558,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0.233926176073517,0,0,0,0,0,0,0,0,0,0,0,0.19078377251963,0,0,0,-0.0394464095101844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.364292592899909,0,0.237158919021406,-0.121195880779601,0,0,0,0.488280582840388,0,0,0,0,-0.0593763487477073,0,0,0,-0.0139994505136199,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0.119082540163748,0,0.207909974138842,0,0,0,0,-0.122770994472879,0,0,0,0,0,0,0,0,0,0,0,0,0.0114004135437817,0.311731144946102,0,0.16968812557092,0,0,0.33999889513989,0,0,0,0,0,0,0,-0.141855455305633,0,0,0,0,0,0,0,0.0422608869734216,0,0,-0.0305218096315245,0,0,0,0,-0.0410718250510333,0,0
X600801.SH,0,0,0,0.51400968952672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0210758916023362,0,0,0,0,0,0,0,0,0,0,0.0819962970701542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.284224418637877,0.0208886004926791,0,0,0,-0.0156436924559474,0.0074924675375384,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0.0795855220392961,0,0,0,0,0.226729132438316,0,0.125127103201865,0,0,0,0,0,0.0176895440119948,0,0,0,0,0.0259074620374045,0,0.0236654683516683,0,0,0,0.084926322787812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0708769089389481,0,0
X601992.SH,0,0,0,0,0,0,0,0.0338937458877575,0,0,0,0,0.110692895700114,0.0927793618641735,0,0,0.149338812461105,0,0,0.0281234679271686,0,0,0,0,0.0851416977313995,0,0,0,0,0,0.0784633383465462,0,0.0367714262261762,0,0,0,0,0,0,0,0,0,0,0.262682432646167,0,0,0,0,0,0.0291937730209582,0,0.00251166563975681,0,0,0,0,-0.00624735986112586,0,0
X600516.SH,0,0,0,0,0,0,-0.0266025432760086,0,0,0,0,0,0,0,0,0,0,0,0.102689350293494,0.0980201594523466,0,0,0,0.203345799540177,0,0,0,0,0,0,0.126228963403856,0,0.225971557336186,0,0,0,0,0,0,0,0.0119317251603172,0,0,0,0,0,0,0.0750565033865627,0.186798106682198,0,0,0,-0.00161951247404023,0,0,0,-0.00806704236101621,0,0
X002271.SZ,0,0,0.123790812734661,0.183662836749838,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.329521761164992,0,0.107939168252044,0,0,0,0,-0.0468992800666362,0,0,0,0,0,-0.148395033085348,0,0,0,0,0,0,0,0,0,0.142255164852539,0,-0.057635573488537,0.314050557580497,-0.00886797082315067,0.0835078322969339,0,0,0,-0.0471267928397268,0,0
X600489.SH,0,0,0,0,0,0,0.693200256670497,0,0,0,0,0,0,0,0,0,0,0,0,0.0942160035207879,0,0,0,0,-0.0145030828178543,0,0,0,0,0,0,0,-0.0803469576447916,0,0,0,0,0.0369136029820992,0,-0.277120132668921,0,0.307483625716267,0,0.0245081601163195,0,0,0,0,0.0412334240523251,0,0.0476132759910076,0.0235168968616324,0.0373742964799512,-0.0814140405791787,0,0,-0.114023589056097,0,0
X000786.SZ,0,0,0,0,0.111054378824976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101484420861546,0,0.0179805998802349,0,0,0.0301846401708715,0,0,0,0,0.0519220836988882,0,0,0,0,0,0,0,-0.0417976234370117,0,0,0,-0.0542170507702395,0,0,6.93889390390723e-18,0,0,0.258281753361873,-0.177275524948846,0.255916595768163,0,-0.0163633849575275,0.0213869850090503,0,0,0,-0.0138603921588666,0,0
X000898.SZ,0,0,0,0,0.0644900912650811,0,-0.0218367289159838,0,0,0,0,0,0,0.253807217253861,0,0,0,0,0,0.0454235838326505,0,0,0,0,0.102225740231684,0,-0.0030056534546617,0,0,0,0.0923385943865916,0.0523114440968113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0350469832185626,0,0,0,0,0,0
X600176.SH,0,0,0,0,0.0155221553535617,0,0,0,0,0,0,0,0,0,0.0474597745163083,0,0,0,0,0,0,0.0638412317078587,0,0.125559504038717,0.176734153969097,0.0567040497630724,0,0.119615699335496,0,0,0,-0.0322080315378166,0,0,0,0,0,0,0,0,0,0,0,0,0.0704779191717483,0,0,0,0,0,0,0,0.00985745119028565,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,-0.0441166838201298,0,0,0,0,0,0,0,0,0,0.0947314733477116,0,0,0,-0.132625752989886,0,0,0,0.317364373076168,0,0,0,0,0,0,0.060665843493778,0,0,0,0,0,0.153839063698921,0,0,0,0,0,0,0,0.132771722796006,0.0433074837004615,0,0,0,0,-0.0166941620232531,0.0166954196317321,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0.0903749319007067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0630950836123271,0,0.05166788207507,0,0,0.0605426801092661,0,0,0,0,0.639213624933873,0,0,0,0,0,0.0606994796379407,0,-0.00306425397691938,0,0,0,0,0,0,0,0,0,0,0.0187364772945627,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0.146309962582465,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0280230921129397,0,0,0,0.230551690686125,0,0,0.130588824161875,0,0,0,0.319300776984077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.268336532071404,0,0,-0.0414374019472952,0.0439752371200829,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0.0371081728572314,0,0,0,0.00964207119109582,0,0,0,0,0,0.0207395904424859,0,0,0,0.124234886489722,0,0,0,0,0,0.15592577521352,0,0,0.0424707719705181,0,0,0,0,0,0.00950113723849334,0,0,0,0,0,0.121431009923463,0,0,0,0.104828062257706,0,0,-0.0179708035447756,0.0353017322710957,0,0,0,-0.0179926515337148,0,0
X601158.SH,0,0,0,0,0,0,0,0.0407215200379222,0,0,0,0,0,0,0,0,0,0,0.0625466707493629,0.0484281166425778,0,0.00344964926567365,0,0.00112622344055307,0,0,0,0,0,0.304376157537286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0167831858568577,0,0.0774019903968274,0,0.000621492518293629,0,0,0,0,0.0175846951993393,0,0
X600426.SH,0,0,0,0.156304208475405,0.0530414091981189,0,-0.0606007910180477,0,0,0,0,0.233032604964437,0,0,0,0,0,0,0,0.0805418377992291,0.0490844695707848,0,0,0,0,0,0,0.0626421922187766,0,0,0,0.0562445059119932,0,0,0,0,0,0,0.0334517232474728,0,0,0,0.156669137212511,0,0,0,0,0,0,0.021178226932313,0,0,0.006967011664689,0,0,0,0.0164243450469085,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0.0906545304220333,-0.0267044311996585,0,0,0,0,0.113606265107448,0,0,0,0,0.135744615485621,0,0,0.0252164620668076,0,0.105031878491711,0,0,0,0,0,0,0,0,0,0,0.037905685929173,0,-0.08463548905003,-0.0922227591854181,0,0,0,0.0656420984910437,0,0,0,0,0,0,0,0,0.028952176788798,-0.0272462140541293,0,0,0,-0.0238992385065978,0,0
X600612.SH,0,0,0,0,0,0,0.495258330320589,0,0,0,0,0,-0.101559897027733,0,0,0,0.11979153974032,0,0,0,0,0,0.209711300938377,0,0,0.122381144523847,0.044159175756343,-0.169344225369524,0,0,0.0230658268570224,0,0,0,0,0,0,0,0,0,0.154999179340089,0,0,0,0,0.0916164208347561,0,0,0,0,0,0.0178119047590889,-0.0228896503106872,0,0,0,0.0320564210168353,0,0
X000629.SZ,0,0,0,0.152385226677483,0,0,0,0,0,0,0,0,0,0,0.245724012090635,0,0,0,0,0,0.0745851602083694,0,0,0,0,0,0,0,0,0,0.0759844982416217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.323387169717418,0,-0.0920353852252496,0.106606154363557,-0.185400008583303,0,0,0,-0.0320070981292551,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120372603936516,0,0,0.0308440136792087,0,0,0,0.0331607600101075,0,0,0,0,0,0,0.111041725490111,0,0,0,0,0,0,0,0.0638890039317347,0,0,0,0.0386999396769997,0,0,0,0,0,0.112385333389644,0,0,0.0118696582846369,-0.0195184411044551,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,3.46944695195361e-18,0.338360214982095,0,0,0,0,0,0,0,0,0.318530449242823,0,0,0,0,0,0,0,-0.133650481151387,0,0,0,0,0,0.298390855798095,0,0,0,0,0,0,0,-0.131343121982473,0,0,0,0,0,-0.255896060373228,-0.0703447814745261,0,0,0,0,0,0.0206083130010714,-0.00469656277137206,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172815442214486,0.111667584469509,0,0,0,0,0,0,0,0,-0.0855968529175773,0.106392299902482,0,0.0768882500216196,0,0,0,0,0.10212852951397,0.0104419153348191,0,0,0,0,0,0,0,0,0,0,0,0,0.00121800041619661,0.0379706526256913,0,0,0,-0.0586692204711876,0,0
X000630.SZ,0,0,0,0,0,0,0.0308644194555222,0,0,0,0,0,0,0,0,0,0,0,0,0.173518855491953,0.01403613055268,0,0,0,0.03076840611799,0,0.00904007010965139,0,0,0,0,0,0.0346936905364566,0,0,0,0,0.0924086105256551,0,0,0,0,0,0,0.110136828875467,0,0,0,0.0836945369911708,0,0,-0.00458244866662026,0.0205408796908895,0,0,0,0.012211243282446,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0181031675023648,0.0701616984573246,0,0,0,0,0,0,0,0,0,0,0,0.148754742016446,0.0910169382300705,0,0.274427915101889,0,0.044552469722856,0,0,0,0,0,0,0,0,-0.0665297121310258,4.33680868994202e-19,0,0,0,0,0,0,0,0.157396799912937,0,0,-0.00810766686505045,0.0281297463555259,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0.0460977012087835,0,-0.0465601129033919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.229261820886383,0,0,0.0473353319144642,0.118144329384449,0,0,0.0327676785768772,0.0821258048827854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0026427836205855,-0.00897478419028444,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0.128667062302311,0,0,0,0.0994896377430651,0,0,0,0,0,0,0,0,0,0.0412413473185837,0.0208587948432745,0,0,0,0,0,0.0397778781522514,0,0.0845668617851204,0,0,0,0,0,0.0826430900978687,0,0,0,0,0,0.140787486244437,0,0,0,0.0389873561300125,0,0,-0.00335982173601656,0.0323537750727429,0,0,0,0,0,0
X000401.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0628953024707854,0,0,0,0.157010769962916,0.569996487878251,0.119446825981418,0,0,0,0,0,0,0,0.276357773373573,0,8.67361737988404e-19,0,0,0,0,-0.158781241122532,0,0,-0.0632707943430334,0,0,0,0,0,0,0,0,0.132174212312774,0,-0.0192477394596485,-0.00146761953535749,0,0,0,0,0,0
X601699.SH,0,0,0,0,0.124576724316921,0,-0.0167131802295674,0,0,0,0,0,0,0,0,0,-0.175650995994087,0,0,0.0851888860555433,0,0.1974345782817,-0.114813384775328,0,3.46944695195361e-18,0.22691735438764,0,0,0,-0.0253079873193999,0,0.125030819591664,0.0203007823166143,0,0,0.0656836051569487,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0394029156673665,0,0.0281495059368755,0.00637931741646833,0,0,0,-0.100507631529934,0,0
X600985.SH,0,0,0,0,0,0,0,0,0,0,0,0.149263809613595,0,0,0,0,0.252218494963477,0,0,0,0,0,-0.110700609186238,0,0,0,0,0,0,0,0,0.084961698532356,0.0218865550735547,0,0,0,0,0,0.317611150231711,0,0.381947552988825,0,0,0.0968167462092804,0,0,0,0,0,0,0,-0.0120312391268441,4.33680868994202e-19,0,0,0,0,0,0
X600315.SH,0,0,0,0,0,0,-0.105043162146,0,0,0,0,0.290865501831236,0,0,0,0,0,0,0,0,-0.21491541689259,-0.0330550879152971,0,0.0691149781793319,0,-0.280466093617161,0,-0.0697857339325211,0,0,0,0,0.0887060815374996,0,0,0.285083105483434,0,0,0,0,0.179341759028953,0,0,0,0,0,0.0488817678783544,0,-0.133841816402079,0,0,-0.00785071469075863,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,-0.192790591706728,0.0555862989753637,0,0,0,0,0,0,0,0,0,-0.178251301469655,0,0,0.057991376179161,0.356447427261063,0,0,0,0,0,0,0,0,0,0,0,-0.090428808385157,0,0,-0.0319859368444543,0,0,-0.0657077027745235,0,0,0,0,-0.0570432538308292,0,0,0.00612144536121035,-0.131384850376338,0,0.144922040459753,0,0.0659951322695792,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.686833786702833,0,0,0,0.23192248814431,0,0
TED,0,0,0,0,0,0,0.0198981517791199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132050149849461,0,0,0,0,0.311556575229464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.099793549955856,0,-0.0698584017150693,0,0.435960838634906,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0.00352474100629476,0,0,0,0,0,0,0,0,0,0,0,0,-0.0214060356596802,0.0553543153241336,0,0,0,-0.0125773530777713,0,0,0,0,0,-0.0154095740806324,0,-0.0289717266618108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0.0448760223763687,0,0,0,-0.0410017210094939,0,0
MKreturn,0,0,0,0,0.0187298277255202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00867423939573815,-0.11985832007942,0,0,0,0,0,0.201189816227848,0,0.107797841819476,0,0,-0.0292269021219771,0,0,0,0,0,0,0,0,0,0,0.024172702073353,0,0,-0.00958937361238649,0,0,0,0,-0.0278972693322521,0.0444715324332436,0,0,0,-0.030491973429911,0,0
MKvol,0,0,0,0.00244566427610528,0,0,0,0,0,0,0,0,0,0,0,0,0.000855126002319347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000880524756912879,0,0,-0.00204092400968363,0,0,0,0,0,0.00315336833608785,0,0.00693991873445528,0.00105107859038991,0,0,0,0.00326699160061491,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0.26841460687088,0,0,0,0,0.386430508211597,0,0,0,0,0,0,0,-0.253496033078396,-0.0902019657530284,0,0,0,0,0,0,0,0,-0.042391981450605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0630646243732551,0,0,0,0,0,0.228119203729637,0.260174032259616,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0.00671506262453839,0,0,0,0.00188496485850462,0,0,0,0,0,0,0,0,0,0,0,0,-0.00512715982950635,0,-0.00285649408477259,0,0,0,0,0,0,0,0,0,0,-0.00237738188947136,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014152758899843,-0.00293420384745229,0,0,0,-0.0341301964722224,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00339541582304369,0,0,0,0,0,0,0,0,0,0,-0.003948593709097,0,0,0,0,0,0,0,-0.0116515520900557,0,0.0173216144961423,0,0,0,0,0,0,0,0.00767194758399736,0,0,0.00355749237752386,-0.000463863350849499,0,0,0,0.0658139259097855,0,0
