,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600011.SH,X600010.SH,X601992.SH,X601898.SH,X601600.SH,X600688.SH,X300072.SZ,X600547.SH,X600795.SH,X601991.SH,X600309.SH,X000709.SZ,X600362.SH,X600188.SH,X600660.SH,X600886.SH,X600027.SH,X600157.SH,X002466.SZ,X600111.SH,X000959.SZ,X600489.SH,X600339.SH,X000898.SZ,X601158.SH,X600299.SH,X600008.SH,X000792.SZ,X000408.SZ,X600583.SH,X000883.SZ,X000401.SZ,X000630.SZ,X000539.SZ,X600219.SH,X002460.SZ,X000983.SZ,X000027.SZ,X600578.SH,X600352.SH,X000786.SZ,X002092.SZ,X000825.SZ,X000723.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.220682065125872,0.0753850535542867,0,0,0,0,0,0,0.0694494802221309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0244541617608281,0,0,0.0165415044892393,0,0,0,0,0,-0.0340834806339371,0,0,0,0,0,0,0,0,0,-0.0150406909913774,-0.0037608362096495,0,0,0,0,0,0
X600028.SH,0.0179001739148604,0,0,0,0,0,0,0,0,0,0.101461406435912,0.0713521990011043,0,0,0,0,0,0.101038682049944,0,0,0,0,0,0,0,0,-0.0226727101413271,0,0.024351976029067,0,0,0.00971185242318794,0,0,0,0,0.0686756253455909,0,0,0,-0.0541525726738801,0.0326643264985318,0,0,0,0,0,-0.0234486523220691,0.0389059415185514,0,-0.00346036830902251,0.0133671932818233,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,-0.00987934012935786,0.11403632767413,0,0,0,0,0,0.0788852557674756,0,0,0.0353512568384781,0,0,0,0,0,0,0,-0.024883389589857,0,0,0.209541482895778,0,0,0,0,0,0,0,0,0,0,0,0,0.0244221173575871,0,0,0,0,0,0,0,0,0,-0.00454014472228223,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0.367650882239221,0,0,0,0,0,0,0,0,0,0.138934380618345,0,0,0,0,0,0,0,0,0,0,0,0,-0.0696801700788935,0,0,0,0,0,0,-0.185355705002528,0,0,0,0,0,0,0,0,0,0,0,-0.0174522980292041,0.0898558381503852,-0.00274931633990033,-0.0173201616020305,0.0994530711742006,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.202161544112006,0,0,0,0,0.0963444955346427,0,0,-0.254567086154342,0,0.197316946063401,0,0,0,0,-0.0578931988377292,0,0,0.131037346560509,0,0,0,0,0,0,0,0,0.0574498188950551,0,0,-0.138248477589896,0,0.0112514366840728,-0.023339578023462,0,0,0,0,0,0
X600011.SH,0,0,0,0.0192388675413304,0,0,0,0,0,0,0,0,-0.342138221350596,0,0,0.0742112155120141,0.0421399570133233,0,0,0,0.0640993408794223,0.227628354193498,0,0,0,0,0,0,0,0,0,0.0928868839196678,0,0,0,0,0,0,0,0,-0.0175488407009986,0,0,0,0,0,0,0.0410174153425832,0.035690368493315,0,0.0478348399821357,-0.0161436801004705,0,0,0,0,0,0
X600010.SH,0,0,0,0.0683622692652305,0,0,0,0,0,0.0197529161186138,0,0,0,0,0,0,0,0.0119199148802392,0,0.0222631861003941,0,0,0,3.46944695195361e-18,0,0,0,0.11222189812086,0.200928291242033,0,0.131515135650243,0.0961138085859044,0,0,0,0,0,0,0,0,0,0.0277241029126562,0,0,0,0,0.074331271731457,-4.33680868994202e-19,0,0,0,-0.00849882946164625,0,0,0,0,0,0
X601992.SH,0,0,0,-0.0390874062167165,0,0,0,0,0,-0.0133789460496918,0,0,0,0,0,0,0.435597093900351,0,0,0,0,0,0,-0.215958512261791,0,0,0,0.0635716282356679,0,0,-0.139063374472904,0.153530306589314,0,0,0,0,0.419656536951049,0,0,0,0,0,0,0,0,0,0,0.0333224264841099,0,0.082030221225534,0.0087023874173681,0.0122363314902205,0,0,0,0,0,0
X601898.SH,0,0,0.00349428139134828,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0094818526022713,0.0684785828964486,0.00309361244561455,0,0,0,0,0,0,0.00698600826701861,0,0.0793884359926845,0,0,0,0,0,0,0.313294060546282,0,0,0,0,0.0495678180826006,0,0.204080617719167,0,0,0,0,0,0,0,0,0,-0.000592909276733154,0,0,0,0,0,0
X601600.SH,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0.0130097170638908,0,0,0.195470854466655,0.149213430166606,0,0,0,0,0.198900880446364,0,0,0,-0.0422536821557212,0,0,0,0,0,0,0,0,0.00122589480284138,0,0,0.3574178836388,-0.0880259365420687,0,0,0,0,0.000454774014732869,0,-0.0598134451004317,0,0,0.00900013878081296,-0.0058489697803261,0,0,0,0,0,0
X600688.SH,0,0.478950956714015,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141158764906543,0,0,0,0,0.0704832417516077,0,0,0,0,0,0,0,-0.0434386679537559,0,0,0.0256269967422514,0,0,0,0.168990670229061,0,0,0,0,-0.0809575013040479,0,0,0,0,0,0,-0.00079264349224099,0,0,-0.00205052832779144,9.50925720876404e-05,0,0,0,0,0,0
X300072.SZ,0,0.181687515392957,0,0,0,0,0,0.0480918611060992,0,0,0,0,0,0,-0.00967953268249456,0,0,0,0,0,0,0,0,0,0,0.135374640474203,0,0,0,0,0,0,0,0.100492638653409,0,0,0.00227769177818764,0,0,0,0,-0.0243643387047792,0,-0.0722000036371445,0,0,0.170821127959629,-0.0527736784548744,0,0,0.0827558127596918,-0.00647626575406699,0,0,0,0,0,0
X600547.SH,0,0,0,0,0.0623535340504867,-0.0256439968640856,0,-0.0287381668708645,0,0,0,0,0,0,0,-0.0608405370511065,0,0,0,0,0,0,0,0,0,0,0.441837604956921,0,0,0,0,-0.0776245322715841,0,0,0,0,-0.0125243704940746,0,0,0,-0.0829644147931612,0,0,0,0,0,0,0.0271827419643492,0.127568650812933,0,0.00644595715027633,0.00327794103507737,0,0,0,0,0,0
