,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600010.SH,X600547.SH,X601600.SH,X601898.SH,X000723.SZ,X600352.SH,X600660.SH,X601991.SH,X600688.SH,X600188.SH,X600886.SH,X600362.SH,X600795.SH,X600801.SH,X600111.SH,X601992.SH,X600027.SH,X000898.SZ,X600176.SH,X600516.SH,X000786.SZ,X002466.SZ,X002460.SZ,X000709.SZ,X002271.SZ,X600299.SH,X002110.SZ,X000629.SZ,X600489.SH,X600219.SH,X000553.SZ,X601158.SH,X000990.SZ,X600808.SH,X000883.SZ,X000630.SZ,X600985.SH,X600157.SH,X000027.SZ,X600583.SH,X000825.SZ,X600426.SH,X600339.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0.045875429462542,0,0,0,0,0,0,0,0,0,0,0.0272399709530704,0.0290105097842064,0,0,0,0,0,0,0,0.0436638323776014,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121307432588483,-8.67361737988404e-19,0.0202007558150325,0,0,0,0.0466425699507116,0,0,-0.00890130851146226,0,0,0,0,0,0
X600028.SH,0,0,0.122357599837072,0,0,0,0,0,0,0.104866828455938,0,0,0,0,0,0.0520482762580455,0,0,0,0,0.00116856749583497,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.00390654865416474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124442422655703,0.0644016354446692,0,0,-0.00482518086473493,0,0,0,0.000161521805428027,0,0
X601088.SH,0,0,0,0.182554520585649,0,0.0619978703051663,0,0,0,0.0173950914064747,0,0,-0.189404987088265,0,0,0,0.145741403395599,0,0,0,0.130676827353777,0.0194623423835721,0.0509521130395958,0,0,0,-3.46944695195361e-18,0.00989028317445942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0415978043380697,0.0102830274403335,0,0,0.00287556223480321,0,0,0.0209580838762779,-0.0243364229651727,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0.107068888454465,0,0,0,0,0,-1.0842021724855e-19,-0.0118141303070602,0,0,0,0,0,0,0,0.481971295238506,0,0,0,0,0,0,0,0,0,0,0,-0.0274215903080728,0.06857535117331,0,0,0,0,0,-0.00174537495168214,0,0,0,0,0,0,0,0,0,0,0,-0.0135445199030677,0.00564690694519876,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0.0935331332738256,0,0.0311032876805076,0,0,0,0,0.0327179732210146,0,0,0,0.176600115718957,0,0,0,0,0,0,0.0609687833229117,0,0,0,0,0.0419339330598898,0,0,0,0,0,0,0,0,0,0,0.0590682031986904,0.100918520894324,0,0,0,0,0,0,0.00564708063609027,0,0,0,0,0.000974691874213206,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.122607467449405,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0332039796473227,0.0257791011356124,0,0,0,0,0,0.40160718584746,0,0,-0.0927903823771605,0,0,0.0612888245704826,0,0,-0.0610982638259328,0,0,0,0,0,0.177359277739752,0,0,0.0365618175385815,0,0,0,0,-0.0504442327016195,0,0
X600011.SH,0,0,0,0,0,0.0240016420817348,0,0,0,0.134787145427341,0,0,0.141235113798186,0,0,0,0,0,0,0.0373659004491317,0,0,0,0.308334806158438,0,0,0,0,0,-0.0832917619292266,0,0,0,0,0,0,0,0,0,-0.0599160044758288,0,0,0.00446664079709655,0,0.0114600303509863,0,0,0,0,0,0,0.0424868402387643,0,0,0,0,0.00324034051238633,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.443091161085117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0689593811466292,0,0,0,0,0,0,0,0.193725826860233,0,0,0,0,0,0,0,-0.00660692472210177,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0.036166375439911,0,0,0.159013823207208,0,0.0502396117011662,0,0.0126056002370385,0,0,0,0,0.13366260519704,0,0,0,0,0,0,0.000776137551384125,-0.0334710289400381,0,0,0,0.022809725654314,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0.0165472770748798,0,0,0,0,0,0,0.0620072143911002,0,0.0113817287089076,0.274957019201091,0,0,0,0,0.00233007274473715,0,0,0,0,0,0,0,0.0181539864054294,0,0.243881330219964,0,0,0,0,0,0,0,0.0279718166183693,0,0,0,0.128243438079349,0,0,-0.0154256723645928,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0.0849026800046885,0,0.0116735550643209,0,0,0,0,0,0,0.156535274639197,0,0.0740843512911273,0,0,0,0,0,0,0,0,0.0529345320232337,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0240076362555373,0.0856232238981893,0,0,0,0,0,0,-0.0142052493041195,0,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0.447230138935345,0,0,0,0,0,0,0,0.520457230626284,0,0,0,0,0,0,0,0,-0.0690103412540543,0,0,0,-0.233154810009881,0.24425124266746,0,0,0,0,0.487035579661314,0,0.19720814887598,0,0,0,0,0,0.0631996985020491,0,0,0,0,0.0725985194324157,0,0,0,0,0,0,0,0,0,0,0,-0.101220511923419,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222485046289042,0,0,0,0,0,-0.235051835048005,0.39676682637596,0,0,0,0,0,0,0,0,0,0.0708967193771224,0,0,0,0,0.149876194127601,0,0,0,0,0,0,0,0,-0.135682609711126,0.264410515299986,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0.0143161981931618,0,0,0,0,0,0,0,0,0,0.0748444000184626,0,0.0661932825113756,0,0.103313743221444,0,0.163647701561778,0,0,0,0,0.0232405107458621,0,0,0,0,0,0,0.0298276303939046,0,0,0,0,0.0226524112887397,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0.00661311880301871,0,0,0,0,0,0,0.0682366095062917,0,0,0.0314378225367619,0.0103662087745017,0,0,0,0,0,0,0,0,0,0,0,0.123890273280681,0,0.137045685642094,-8.67361737988404e-19,0,0.0480255373466298,0,0,0,0.0163211293509709,0.0777179534021961,0,0,0.0160992156068798,0,0,0,0,-0.0127299250255585,0,0,0,0,0,0
X600688.SH,0,0,0.0855078333866381,0,0,0.0627318679029345,0,0.0521509328225462,0,0,0,-0.0123565448414522,0,0,0,0,0,0,0,0,6.7762635780344e-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136483869115704,0,0,0,0.0674490899969097,0,0,0,0,0,0,-0.0139694151650528,-0.0260254903394518,0,0,0,-0.0163822387994627,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0,0.0439295296024524,0,0,0,0,0,0,0.169260016522593,0,0,0,0,0,0,0,0,0,0,0.124272488136739,0,0,0,0.0104179904739866,0,0,0,0,0,0,0,0,0,0,0.0963898862462938,0,0,0,0.11932073710375,0,0,2.16840434497101e-19,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0.0609205041343953,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0286365500145071,0,0,0,0,0,0,0,0,0,0,-0.0400014261825501,0,0,0,0,0,0,0.0680916398301219,0,0,0.00565941226818133,0.0870841492610636,0.0439309558082941,0.00777468498423774,0,0,0,0,0,-0.0230104193686742,0.0218820172161379,0,0,0,0.012122061474531,0,0
X600362.SH,0,0,0,0,0,0,0,0.244304778422732,0,0.228703948910908,0,0.0622175724598935,0,0,0,0,0,0,0,0,0.13062545693315,0.0211675840039273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0484460316101252,0,0,0,0,0.0385825913372458,0,0.0437601070357957,0,0.0191775650719422,0,0,8.67361737988404e-19,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0.0645282195382623,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0129388653631807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223870956092555,0,0,0,0,0.0611434748579241,0,0.0457974168706076,0.0334892607287704,0.131184522083724,0,0,0,0,0,-0.0267891462936514,-0.00614080682531515,0,0.0046214381716025,0,0,0,0
X600801.SH,0,0,0,0.4879125127918,0,0,0,0,0,0,0,0,0.0489537359488369,0,0,0,0,0,0,0,0,0,0,0,0,0,0.233792331722927,0,0,0,0,0,0,0,0,0,0,0,0,0.0187012735754888,0,0,0,0.00719893536833436,0.0394443317744213,0,0,0,0.11262946492859,0,0,-4.33680868994202e-19,0,0,0,0,-0.0693933883621856,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0.0723670852933627,0,0,0,0,0,0,0,0,-0.058333360159427,0,0,0.1190506163572,0,0,0.0709843893770917,0,0,0.299815801123144,0,0,0,0,0,0,0,0,0,0,0.302146915455985,0,0,0,0.171926387872754,0.166006397225991,0,0,0,0.0166901448436332,0,-0.00891906136408624,0.0387058346271378,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185355687209661,0,0,0.093568970878629,0,0.0416774724430027,0,0,0,0,0,0,0,0.0556826130707711,0.0650813035504963,0,0,0,0,0,0,0.0915427809465183,0,0,0,0,0.0218301205609233,0,0.118612742990373,0.153651879533244,0,0,0.068472158806281,0,-0.00102293050205192,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0.348712636875967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167391001296203,0,0,0,0,0,0.121608585359641,0,0,0,0,0.164789854890067,0,0,0,0,-0.008506952989202,0,0.0693442988181452,0,0,0,0,0.0803546746030557,0,0.0255431274539518,0,0,0,0,-0.0469599950609165,-0.0504285192819467,0,0,0,-0.00907849463430976,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0,0.03404751527671,0,0.0385711651108438,0,0,0,0,0,0,0,0,0.0532051362074043,0.152629656055131,0,0,0,0,0.0131533783466667,0,0.187394200112784,0,0,0.207291307229999,0,0.0273818903444379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00756038161314315,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198187718446759,0,0,0,0,0,0.037102151882516,0,0,0,0,0,0,0,0,0,0,0.13883213108038,0,0.00946444597072134,0,0,0,0,0.0535880164927408,0,0,0,0.303437554177055,0,0,0,0,0,0,0,-0.00777940075370153,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0683252247060344,0,0,0,0,0,0,0,0.199355970679166,0.0952920385244288,0,0,0,0,0,0,0.575793873312709,0,0,0,0.0635747557037873,0,0,0,0,0,0,0.101354978944014,0,0,0,-0.403536426344565,0,0,0,0,0,0,0,-0.0140101997988342,0,0.0510756824558979,0,0,-0.162769762296982,0,0
X000786.SZ,0,0,0,0,0,0.274848467626035,0,0,0,0,0,0.0665466430347727,0.0230730743244437,0,0,0,0,0,0,0,0.0143587540627416,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,-0.100817834115676,0,0,0,0.0900684362850147,0.0949505546044218,0,0,0,0,0,0,0.0085961984801338,0.0287713283130438,0,-0.130428294853923,0,0,0,0
X002466.SZ,0,0,0,0,0,0,-0.0108037737535067,0.139006052530056,0,0,0,0.113184012517369,0,0,0,0,0,0,0,0,0,0,0,-0.0471349645276323,0,0,0.117545179016821,-0.0181048829496022,0,0.540908808854844,0,0,0,0,0,0,0,0,0,-0.0522377830530289,0,0,0,-0.0193855072851231,0,0,0,0,0,0,-0.0690332368802285,0,-0.0150375351798442,0.0492139837794236,0,0,-0.0380501688989691,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.0251661638069719,0,0,0,0,0,0,0,0,0,0.163792342922182,0,0,0,0,0.0691584925240218,0.0754804719184261,0.769386096048352,0,0,0,0.0348769011397441,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0.0368645045239212,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0.0702439400470623,0,0.0431534598041232,0,0.0398041467660553,0,0,0,0,0,0,0.0797667403255898,0,0,0.101968159348213,0,0,0,0,0.0188482426562476,0,0,0,0,0,0,0,0,0,0.0664520950367471,0,0,0,0,0,0,0,0.00695898205484149,0,0,0,0.103496862788253,0,0,-0.0113043805288103,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0.180780325301635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0120271866202176,0,0,0,0.873693554233171,0,-0.0368659071872316,0,0,0,0,0,0,0,0,0,0,0,0,0.0280224573108161,0,0,0,0.186208664069708,0,0,0,0,0.0560752972170783,-0.0376739741165996,0,-0.0384622580375458,0.0613199905708305,0,0,0,0.0439290884516467,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0.0555675251882381,-0.116763156553866,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0.0230694787608817,0.177073615165574,0,0,0,0,0,0,0,0,0,0.137033411733019,0,0.168999138730917,0,0,0,0.0898101105649251,0.367209744015012,0,0,0,0.0350025250367658,0,0,-0.0563978409544929,0,0,0,0,0.0246932444295924,0,0
X002110.SZ,0,0,0,0,0,0.0306920214890573,0,0,0,0,0,0.0365168557986392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0830106282036668,0,0,0.0865614369131815,0,0,0,0,0.102860295436414,0,0.0391076681429699,0.101616629391417,0,0,0.345759175636539,0,0,0,0,0,0,0,0.0314929590931569,0,0,0,0,-0.00107673430008014,0,0
X000629.SZ,0,0,0,0,0,0,0,0.128969203018898,0,0.19993476111128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0.0841902662061376,0,0,0.0292038705379953,0,0,0,0.101189367184895,0.0774299692441357,0,0,0,0.09864319941787,0,0,0,-0.040843510081955,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0.124074603183376,0.416988987816577,0,0,0.0141788226508969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0425255704393984,0,0,0,0,0,0,0,0,0,0,0,-0.000996015337843652,0,0,0,0,0.037516993785521,0,0.104404351950131,0,0,0,0,-0.00672045124541388,0,0,0,0,-0.0232960990815422,0,0
X600219.SH,0,0,0,0,0,0,0,0.0936009896103155,0,0.451094171874448,0,0,0,0,0,0,0,0,0.0886876219871505,0,0,0,0,0,0,0,0.0173797224021247,0,0,0,0,0,0.0223465858876316,0,0,0,0,0,0,0.00802407422591942,0,0,0,0.0520406348430179,0.095689255568639,0,0,0,0,0,0,-0.00626626748786005,0,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0668466861037292,0,0,0,0,0,0,0,0.0731786580497038,0.0938319331037261,0,0,0,0,0.232075385096036,0,0,0,0,0.132528639882569,0,0.0103344824771038,0,0,0,0,0,0.0432348495061704,0,0,0,0.211404772303171,0,0,0,0,0,0,0,-0.025159946349432,0,0,0,0,0,0,0
X601158.SH,0,0,0.24142665061858,0,0,0,0,0,0,0,0,0,-0.00731880524228451,0,0,0,0,0,0,0,0.00542148184523358,0.0641400516943517,0.0773728870222353,0,0,0,0.0495199957166597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0612753567263236,0,0.088923594029128,0,0,0,0,0,-0.0193582959401148,0,0,0,0,0,0
X000990.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.408019016088315,0,0,0,0,0,0,0,0,0,0,0.318319141734949,0,0,0,0,0,0.132594974912447,0,0,-0.0619239981709274,0.598807673520138,0,0,0,0.207574575804697,0,0,0,0,0,0,-0.13923236375325,0,0,0,0.0318068888694154,0.225212273599494,0,4.33680868994202e-19,0.145828943944374,0,0,0,-0.128769025112795,0,0
X600808.SH,0,0,0,0,0,0.0107213580099138,0,0,0,0,0,0.0207631483310941,0,0,0,0,0,0,0,0,0,0.217852915299751,0,0.199913311350611,0.118298865683652,0,0,0,0,0.0719717084968347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0.229444417889299,0,0,0,-0.0160117654707815,-0.00935726950851856,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0704965186537552,0,0,0,0.100566082837081,0.082815187299256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0227616104367635,0,0,0.0171292505663862,0.00375617475673947,0,0,0,0.0715114829995352,0.121958949194805,0,0,0.117214170333994,0,0,-0.0264518149985636,-0.0306414859863028,0,0,0,-0.00580097220517169,0,0
X000630.SZ,0,0,0,0,0,0,0,0.10747568423231,0.107617917067223,0,0,0,0,0,0,0,0,0,0.210530930540011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.384140038902374,0.0451381163190272,0,-0.0477543611681547,0,0,0,0.0171966937856269,0.0920539328683559,0,0,0,0,0,0,-0.0134336431371155,-0.0219896435154342,0,0,0,0,0,0
X600985.SH,0,0,0,0,0,-0.194678426253104,0,0,0,0.246798479781786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0635876327853115,-0.0374503672555167,0,0,0,0,0.374987956830889,0,0,0,0,0,0,0,0.0120234036147015,0,0,0,0,0,0.0291172780161195,-0.24524213043398,0,0,0,-0.172922119987825,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0.0429658886997162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.260441219338787,0,0,0,0,0.132425582393883,0,0,0,0,0,0,0,0,0,0,0.311490547718843,0,0,0,0,0,0,0,0,-0.0874232161079247,-0.0985820895266426,0,0,0,-0.00561878933107478,0,0
X000027.SZ,0,0,0.018697108735695,0,0,0,0,0,0,0,0,0.0704204815896166,0,0,0,0,0,0,0.242478309461064,0,-0.0378877471997493,0.0332792990074873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00550279818737539,0,0.209172485583283,0,0.0410275569850386,0.10458998375218,0,0,0,0,0,0,0,-0.00859484303829875,0,0,0,0.0375546388946075,0,0
