,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X002460.SZ,X600011.SH,X000708.SZ,X600660.SH,X601898.SH,X600886.SH,X600010.SH,X601600.SH,X002466.SZ,X600362.SH,X600801.SH,X600188.SH,X000786.SZ,X002271.SZ,X600795.SH,X600352.SH,X601991.SH,X002353.SZ,X600688.SH,X600111.SH,X600176.SH,X601992.SH,X000723.SZ,X600027.SH,X600426.SH,X600583.SH,X600489.SH,X600299.SH,X600516.SH,X000898.SZ,X601158.SH,X000932.SZ,X600219.SH,X000883.SZ,X600612.SH,X000792.SZ,X000709.SZ,X000553.SZ,X002080.SZ,X600486.SH,X000401.SZ,X000027.SZ,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0.00245961080947388,0,0.0353029616746467,0,0,0,0.0891927157526112,0.00506761448434748,0.020134417672702,0,0,0,0,0,0,0,0.318634241136377,0,0,0,0,0,0,0,0.0784890963712053,0.00710950993043064,0,0,0,0,0,0,0.0112546048052653,0,0,0,0.0895601837917609,0,0,0,0,0,-0.00978281040529434,0,0,0,0,0,0,0
X600028.SH,0.243243669803236,0,0,0,0,0,0,0,0.00584726585441006,0.0017445394794886,0,0,0,0,0,0.0323440423063862,0,0,0,0.00273054214813811,0,0,0,0,0,0.24131677030594,0,0,0,0,0.0435489120956975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000757216631936914,0,0,0,0,0,-0.00600519105396109,-0.00368920308336814,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0.0306407034894408,0,0.0124778632129353,0,0,0,0.0324395465084772,0,0,0,0.0274041107582426,0,0.0370327977171937,0.265905247051071,0,0,0,0,0,0,0,0,0,0,0.0928384452876217,0,0,0.00882635622936411,0,0,0.0190081099447597,0,0,0,0,0,0,0,0,0.0711478564924264,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0.00127140132543822,0,0
X600585.SH,0,0,0,0,0,0,0,0.00356061257649559,0,0,0,0,0,0,0,0,0,0.523130113602036,0,0,0.0461671724532845,0,0,0,0,-0.0529667858669169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0047255775972471,0,0,0,0,0,0,0.0479021992893582,0,0,0,0.0842674367740992,0,0
X600309.SH,0,0,0,0,0,0,0,0.0936222773836872,0,0,0,0.0239082341647476,0,0,0,-0.210334637144217,0.0391078300886168,0.283458035243417,0.00715118491507737,0,0,0,0,0.0644354294347176,0,0,0,0,0,-0.0269596734863534,0,0,0,0,0,0.0690833227348416,0,0,0,0,0,0,0,0,0,0.116820830341054,0.028803674066653,0,0,0,0,-0.0186077779299172,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0.0246699432373206,0,0.0447362692211664,0,0,0,0,0,0.0411214992463135,0.0300619196744216,0.0126841050440298,0.0824239088764021,0,0,0,0,0,0,0,0,0,0.121222758598691,0.0216507245593769,0,0,0,0,0,0,0,0,0.118386325761351,0,0,0,0,0,0,0.00597014163693881,0,0,0,0,0,0.00696923994611309,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00433317328849643,-0.0377387772073278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.852461749970405,0,0,0,0,-0.0655367742726834,0,0,0.101626737582675,-8.67361737988404e-19,0,0,-0.0463410454938124,0,0,0,0,0,0.0152611197219156,0.0148813524532498,0,0,0,0.060043567828707,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0.0862887863905982,0,0.0584239254783472,0,0,0,0,0.147320744093109,-0.0855837416588073,-0.0302444549973448,0,-0.361001225521137,0.0566820936726078,0,0,0,0,0,0,0.193890237609987,0,0,0,0,0.483969243171686,0,0,0,0,0,0,0,0,0,-0.297072420976707,0,0.476302096240444,0,0,0.0592904420775367,0,0,0,0.0184977610892167,-4.33680868994202e-19,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,-0.0370463930406797,0.0169014895584229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.239209669518316,0,0,0,0.0267599319868932,0.191985118265214,0,0,0,0.00203207275421081,0,0.0951925576876256,0,0.0595455638350404,0,0,0,0,0,0.175788801264941,0.0564931336763319,0,0,0,0,0,0,-0.00685361171279172,0,0,0,0.00591672193267013,0,0
X000708.SZ,0,0,0,0,0,0,0,-0.170216032470585,0,0,0,0,0,0.198927552276833,0,-0.0567424393766041,0,0,0,0,0,0,0.21836286148394,0,0.184278368670352,0,0,0,0,0,0,0,0.0633347700360717,0,0.110647058055815,0,0,0,0.0184879844489496,0.0752384621200585,0,0,0,0,0,0.0608495003300863,0.0402251110924212,0.199804797124642,0,0,0,-0.107590622617159,0.126426359968006,0,0,0,0,0,0
X600660.SH,0,0,0.185584855775718,0,0,0.122312077804614,0,0,0,0.0584101542955365,0,0,0,0.0779536864697686,0,0,0,0,0,0.149627964370254,0,0,0.0339154018049541,0,-0.148026467488022,0,0,0,0,0,0,0,0,0,0,0,0.126459741113192,0,0,0,0,0,0,0,0,0.0402054462517801,0,0,0,0,0,0,0.0130597661723822,0,0,0,0.0280854616309425,0,0
X601898.SH,0.0601642933585069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0308409358804383,0,0,0.329035391687707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196814133345763,0.143644753746763,0,0,0,0,0,0.0169146651902004,0,0,0.068674325600366,0.0604081706983355,0,0,0.00360340886295743,0,0,0,0.00785493257517532,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,-0.15864760384581,0,0,0,0,0,0,0,0,0,0,0.126999026416736,0,0,0,0.0972533253809193,0.0763417397101994,0,0,0,0,0.0720175150704091,0,0,0,0,0,0,0,0,0,0,0.0728171997601477,0,0,0,0.106037530358053,0,0,0,0,0,0,0,0,0.0227018552798071,-0.00303580224606019,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0.0645866245788834,0,0.0893464959422709,0,0,0,0,0,0.00961261238359349,0,0,0.125022538799156,0,0,0,0.0231727393287246,0,0,0,0,0,0,0,0,0,0,0,0,0.146302109056619,0,0,0,0,0,0.0174497819881084,0,0,0,0.0232894834342652,0,0,0,0,0,0,0.0185142136343503,0,0,0,0,0,0
