,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600010.SH,X601600.SH,X600011.SH,X600309.SH,X601898.SH,X601992.SH,X600688.SH,X600795.SH,X002466.SZ,X600362.SH,X600111.SH,X601991.SH,X600188.SH,X600547.SH,X300072.SZ,X600516.SH,X600660.SH,X002460.SZ,X600886.SH,X000709.SZ,X000898.SZ,X600027.SH,X600157.SH,X600339.SH,X600489.SH,X000959.SZ,X600808.SH,X600219.SH,X600549.SH,X600352.SH,X000723.SZ,X002092.SZ,X601158.SH,X000553.SZ,X000983.SZ,X600299.SH,X600008.SH,X000630.SZ,X000883.SZ,X601699.SH,X000807.SZ,X000792.SZ,X000408.SZ,X002271.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600808.SH,0,0,0,0,0,0,0.155612781419149,0,0,0,0,0,0,0,0,0,0,0.0142976456284974,0,0,0,0,0,0,0,0.126751494285206,0,0,0,0,0.249273201364818,0,0,0,0,0,0.188596000262434,0,8.67361737988404e-19,0,0,0,0,0,0.118422666652575,0,0,-0.160815526202413,0,0,-0.0259305942418794,0.0112090837180262,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0.444870036594666,0,0,0,0,0,0,0,0.00241053288437217,0.0641075265577,0,0,0,0,0,-0.0184496080986071,-0.0343179864443067,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0639216152536857,0,0,0.00513599208047395,0,0,0,0,0,0,0,0,0,0,-0.0193554086795721,0.020892769785646,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,0,0.225832844795767,0,0,0,0,0,0,0,0,0.498430344941604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0387182798435074,0,0,0,0,0,0,0,0.182429268568834,0,0,0,0,0,0.0055143890387553,0.022954520939293,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150506472627313,0.0384503464998901,0,0,0,0,-0.031737934572357,0,0,0,0.151892973623665,0.0966864015490197,0,0,0,0,0,0,0,0,0,0,0,0,0.0234322385656616,0,0,0,0,0,0,-0.117500390566984,0,0,0,0,-0.0195073393856669,0.0039208728881327,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,-0.0730955250189216,0,0,0,0,0,0,0,0,0,0,0,0,0.0651472010024057,-0.184660547793124,0,0,0,0,0,0.154408130411578,0,0,0,0,0,0,0,0,0,0,0.174266464380663,0,0.100876069187228,0,0,0,-0.00388284107202068,0,-0.068332227259011,0,0,-0.0221503298777555,0.0447367519416025,0,0,0,0,0,0
X002092.SZ,0,0,0,0,0,0,0,0,0.141934422970188,0,0,0,0,0,0,-0.138013991104637,0,0,0,0,0.12840364856786,0,0.0178125361493063,0,0.607985042883972,0,0,0,0,0,0.0271197313876196,0,0,0,0,0,0,0,0,0,0,0,0,0,0.430209099592794,-0.228863355495264,0,0,-0.168328422038154,0,-0.039694749497919,0.0495993457017773,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0.00908450302312315,0,0,0,0,0,0,0,0,0,-0.0101530154789997,0,-0.00704800244186377,0,0.02980700964231,0,0,0,0,0.0315713976713416,0,0.041136040240785,0,0,0,0,0,0,0.0932379398862327,0,0.0143498439739458,0.0397522184807748,0,0,0,0,0,0,0.0840349396389695,0,0.00399656748348119,0.00896146650104535,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,0,0,0,-0.0889285629755104,0,0,0,0,0,0,0.0959449538811298,0,0,0,0,0.0147144727804944,0,0,0,0.0755888862369027,0,0,0,0,0,0.00624347859764728,0,0,0,0,-0.0849054202543911,0.054570699499632,0,0,0,0.420072903410767,0,0,0,-0.0496587166107542,0,0,0.108257948116447,0,0,-0.0167000342008137,0.0322199412514205,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143928690349091,0,0,0,0,0,2.16840434497101e-19,0,0,0,0.323213581351375,0,0,0,0.111248738012422,0,0,0.146324808053112,0,0.136750415437567,0,0,0,0,0,0,0,0,0,0,0.322232855745314,0,0,0,0,0,-0.000751693034156089,0.0156156085040858,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,-4.68532075616135e-05,0,0,0,0,0.245288407145151,0,-0.0275501764650353,0,0.0136039406328545,0,-0.0322878811399955,0,0,-0.142127413389535,0,0,0,0,0,0,0,-0.067986041567062,0.15848032126133,0,3.46944695195361e-18,0,0,0,0,0,0,0.114162404387472,0,0,0.161072184265524,0,0,0,0,0.342781684229992,0,0,0,-0.0182688644315234,0.0662486670875972,0,0,0,0,0,0
X600008.SH,0,0,0,0,-0.0377601658141229,0,0,-0.0873357163525982,0,0,0.4710585710713,0,0,0.199647580322655,0,0,0,0,0,0,-0.0219173478203372,0,0,0,0,0,0,0,0.118808823393484,0,0,0.0122926970687866,0,0,0.0676699369007551,0,0,0,0,0,0.356808330706196,0,0,0,0,0.0499695528353138,0,0,-0.0353668204594851,0,-0.00985863954626871,0.0120113286094077,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0.0392372955726443,0,0,0,0,0,0,0,0.335452490906576,0.0599019769307384,0,0.0859628236198436,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130899184686014,0,0.0180304732324197,0,0,0,0,0,0.00135914367615739,0,0,0,0,0,0,0.0418391460748716,0,0,0,-0.00350918214828167,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0361383672796147,0,0,0.12444974373376,0,0,0,0,0,0.00439467672999102,0,0,0.0910373521545165,0,0,0,0,0,0,0,0.000851270676634124,0,0,0,0,0,0,0.139122228717501,0,0,0,0,0,0,0,0,0,-0.00947978522188199,0.00751670300642871,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375222220600301,0,0,-0.0103151224798009,0,0,0,0,0,0,0,0,0,0,0.182153962389425,0,0,0,0,0.0640101184632408,0,-1.0842021724855e-19,0.298576297586238,0,0,0,0,0,0,0,0,0,0,-0.00779252595093501,-0.00413872080268953,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0.104089503161055,0,0.724808370219641,0,0,0,0,0,0,0,0,0,0,0,0,0,0.093633150536481,0,0,0,0.0914611479114872,0,0,0,0,0,0,0,0,0,0,0,-0.111479110178662,0,0,0.0256086307411265,0,-0.0248474973248268,0,0,0,0,0,0,-0.0141625359677107,0,-0.0256679174854734,-0.0334876956149809,0,0,0,0,0,0
X000792.SZ,-0.09175435898495,0,0,0,0,0,0,0,0,0,0.211243511119244,0,0,0.176624376050666,0,0,0,0,-0.110337659108081,0.342151888514687,0,0,0.0097652074284433,0,0.293779555083864,0,0,0,-0.0248353445987431,0,0.243066469521695,0,0,0,0,0,0,0,0,-0.021146524986695,0.213692635956262,0,0,0,0,-0.007608751673649,0,0,0,0,-0.00926905563001123,0.0217281263752746,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,-0.0711427648667052,0,0,0,0.00387001278520203,0,0,0,0,0.0751719776156463,0,0,0,0,0.156406739805073,0.0829138518537369,-0.109783729739166,0,0,0,0,0,0,0,0,0,0,0,0,-0.0776963689277766,-0.0239535718920992,0,0.0131892623804001,0,0,0,0,0,0,0,0,0,0.122940146635768,0.15934182804148,-0.00493940583541231,-0.00691293956796627,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0.102580823260461,0,0,0,0.308561771864985,0,-0.040399131168125,0,0,0,0,0,0,0,0,0,-0.093530362233978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.428353476014786,-0.214868572154305,0,0,-0.105727286912889,0,0,0,0,0,0,0,0.0833613866391413,0,0,0.00552986015511285,-0.0117135336460711,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,-0.0825017691306078,0,-0.0186828611731326,0,0,0.0148025796755563,0,0,0,0,0,0,-0.066901263024808,0,0,0,0,0,0,0,0,0,0,-0.134606626352434,0,0,0,0.033560317272531,0,0,0,0,0,0,0,0,0,0,0.0930996528565315,0.122837931744968,0,0,0.0120370329143922,-0.0488254194741917,0,0,0,0,0,0
Slope,0,0,0,0,0.738131574060726,0,0,0.813909799432149,0,0,0,0,0,-0.00331114028515474,0,0.508398711187485,0,0,0,0,0.275441362236717,0,-0.135345542108449,0,-0.441157283490324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.178429731625161,0,0,0,0,0,0,0,0,0,0,0,1.8356336185931,0,0,0,15.1869510151674,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.664957105218636,0,0,0,0.476732515742203,0.0242332713884011,0,-0.188307729341971,0,-0.347733548488041,0,0,0,0,0,0,0.529285133874221,0,0,0,0,-0.498688593106079,0,0,0.339498337427938,0,0,0,0,0.0855446412671481,0,0,0,0,0,0.342641012689702,0,0,0,0,-3.71278942852902,0,0
RealEstate_excess,0,0,0,0,0,0,0,-0.0627642831966854,-3.46944695195361e-18,0,0.0940201535030053,0.0620822174145045,0,0,0,0,0.029966517204077,-0.0855113835297442,0,0.0148412523043351,-0.113946898649293,0,0.02053982943573,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00689298711718293,0,0,-0.107857654927913,0,0,0,0,0,0.0304815684074777,0,0,0.25499209314226,0.0780178780668459,-0.0112743324911334,0.0160004951269664,0,0,0,0,0,0
MKreturn,0,0,0,0,0,2.71050543121376e-20,0,0,0,0,0,0,0,0,0,-0.0291745897701168,0,0,0,-0.0411142068030341,-0.00272024500669964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0910191462265189,0,0,-0.00955130869020681,0.0140300416220853,0,0,0.0258672096320935,0,0,0.0065589894237296,0.0517623940463065,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0.000253107191817255,0,0,0,0,0.000118487648278667,0.000316617405134743,0,0,0,0,0,0.000314928888963566,0,0,0,0,0,0,0,0,0,0,0.00075435716627598,0.000405935790059671,0,0,0,5.35511460102719e-05,0,0,0,0,0,0.000513857654995532,0,0,-0.000675315225011538,0,0,0,0,-0.000931343750871186,0.00075303988720989,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,-0.138254801269757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0389341552684628,0,0,0,0,0,0.11423189114746,0,0,0,0,0,0,0,0,0,-0.0909955745778289,0.0517584631445743,0,-1.73472347597681e-18,0,0,0,0,-0.0610808465359524,0,0,0,0.0326060020033466,-0.0738914176431083,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,-0.0116340287651668,0,0,-0.000920088181173555,0,0,0,0,0,0,0,0,0,0,0,0.00507424108839094,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0.00296160161717876,0,0,0,0,-0.00921130424029413,0.00487063103966045,0,0,0,0,0,0,0,0,0,0,0.0241366740561652,-0.0125523616273437,0,0,0,0.0684814181687292,0,0
CarbonVol_Hubei,0,0,0,0,-0.0117746829855726,-0.00434964541374374,0,0,0,0,-0.00414800359811687,0,0,0,0,-0.00274487643294801,0,0.00948695272304008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0053865500908799,-0.00598907344256205,0.00741826163381991,0,0,-0.008154134738194,0,0,0,0,0,0,2.16840434497101e-19,-0.00544780628558491,0.0153814009100479,0,0.0134503289714022,-0.00201454802127737,0.0118639957380958,0,0,0,0,0,0
