,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X600688.SH,X601898.SH,X601600.SH,X600795.SH,X601991.SH,X600027.SH,X600623.SH,X002466.SZ,X600111.SH,X600157.SH,X600362.SH,X600188.SH,X600547.SH,X600886.SH,X601992.SH,X600299.SH,X600660.SH,X000792.SZ,X600309.SH,X601158.SH,X600489.SH,X600583.SH,X000709.SZ,X000883.SZ,X300072.SZ,X600352.SH,X000898.SZ,X000539.SZ,X002407.SZ,X002460.SZ,X000723.SZ,X000027.SZ,X600549.SH,X000630.SZ,X002470.SZ,X600021.SH,X002075.SZ,X600098.SH,X000012.SZ,X000983.SZ,X600176.SH,X600612.SH,X000060.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00874463907219706,0,0.0140881800099422,0,0,0,0,0,0.0706476445082496,0,0.120732864027431,0,0,0,0.144172044423494,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00182579769037035,0,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.15783582881973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.517590125138839,0,0,0,0.0564069602009134,0,0.0843882392966217,0,0.175305542108645,0,0,0.0324047465313218,0,0,0.151740522492608,0,0,0,0,0,-0.00542229390693212,0,0.111350882437367,0.192323321116371,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0.0823384112679519,0.122050489700879,0,0,0,0,0,0.0395860648366014,0,0,0,0,0,-0.0975624272223216,0,0,0,0,0,0.111026236427569,0,0,0,0,0,0,0,0,0,0.208446729554989,0.529487233753105,0,0,0,0,0,0,0,0,0,-0.0858152620794396,0,0,0,0,-0.0043650969300206,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.474126857081924,0,0.108605272658615,0,0,-0.0853819855020516,0,0,0,0.0673858626867105,0,0,0,0,0,0,0,0,0,0,0,0.110619923005008,0,0,0,0,0,0,0.0434079032983164,0,0,0,0,0,0,0.228621752339231,0,0,0,0.00747967072327546,0,0,0.0600455179197708,0,0,0.0769675592339755,0,-0.000450921437741093,-0.0378811471413348,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0.124975195755436,0,0,0,0,0,0.0535435966969737,0.00581289891341719,0,0,0,0,0,0,0.0208026698589171,0,0.20940698815265,0,0,0,0,0,0,0.0655211131705324,0.0940202077560308,0,0,0,0,0.00219940619668623,0,0,0,0,0,0.0153576169235451,0,0.10253195254845,0.0799652208074054,0,0,0,0,0,0.00304289331630179,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0.0453156835655397,0,0,0,0,0,0,0,0,0,0,0.0182269920084796,0,0,0,0,0,0,0.17619631602609,0,0.0825766582356108,0,0,0,0,0,0,0,-0.0408111996566484,0,0.1188355984031,0,0,0,0,0,0.144105363570415,0,0.236773786609279,0,0,0,0,0,0,-0.012762711869485,0,0.172954692527432,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0.0693026223946142,0,0,0,0,0,0,0,0.00953509398900781,0,0,0,0.00864932260060459,0,0,0.209967591405651,0,0,0,0,0,0,0,0,0,0,0,0,-0.147708145987353,0,0,0,0.152166896955948,0,0,0,0,0,0,0.521721101390276,0,0,0,0,-0.0344834549022201,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00829231312431032,0,0,0,0,0,0,0,0,0,0,0,0,0,0.886520570356705,0,0,0,0.0505737704711785,0.0921507048439652,0,0,0,0,0,0,0,0,0,0,0.076899268186843,0,-0.0826267029159561,0,0,0,0,0,-0.028153694117815,0.104740341965085,-0.182333691650931,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26282889368913,0,0,0,0.0590770905286462,0,0,0.0186271119758733,0,0,0,0,0,0.0315074249497811,0,0,0.0308014240917993,0,0,0.157013372498612,0.113383882423286,0,0,0.00354117114905132,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0.138699465567516,0,0,0,0,0,0,0,0.0114147738550838,0,0,0,0,0,0,0,0,0,0,0,0,0,0.466951079625403,0,0,0,0,0,0,0.00597424752099279,0.0446787231725542,0,0,0,0,0,0,0,0,0,0.077498287856373,0,0,0,0,-0.0024629043028348,0.00908170721204878,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0.336059308629499,0.118426845989266,0,0,0,0,-0.0368722894813212,0,0,0,0,0.0826928029945573,0,0,0,0,0,0,-0.0475792104748833,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0.0789885033132643,0,0,0.0993201406335514,0,0,0.00313070315086707,0.347822605992969,0.0749002721777562,0,2.77555756156289e-17,0,0,0,-0.082946391718204,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0.0702457693691864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159534917301273,0,0,0,0.0314362665325586,0,0,0,0.0480756395894338,0.0287418490617205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0190399881120898,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0718324835391797,0.0964342732047642,0.117033631162008,0,0,0,0,0,0,0,0,0,0,0,0,0.048713789639786,0,0,0,0.102531818227954,0,0,0,0,0.059437391252872,0,0,0,0,0,0.0452148837166278,0,0.264110979395001,0,0,0,0,0,0,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0.202971436810317,0,0,0,0,0,0,0.0174349291993891,0,0.0803283552703198,0,0,0,0,0,0,0,0,0,0,0,0,0.0851251013485239,0,0,0,0,0,0,0,0,0.0788419079948077,0,0,0,0,0,0,0,0.21104402050183,0,0,0,0,0,0,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0.014254452881447,0,0,0,0,0,0.0270860697719687,0,0.0194242686935359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.080317472352491,0,0,0.054981822196471,0.0307418383384424,0,0,0,0,0.0866763540435876,0,0.150119422543532,0.0940759497348384,0,0.0651193403217871,0.223055913459208,0,0,0,0,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0575307072342755,0,0.13779878550695,0,0.0606857426969636,0.548105081618622,0,0,0,0,0,0,0,0,0,0.0266029765712073,0,0,0,0,0,0,0,0,0,0,0.0771862677222888,0.0865114658553675,0,0,0,0,0.0338241893954139,0,0.014168917580023,0,0,0,0.0392319566826761,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0.0449537157632834,0.0349143204426678,0,0,0,0,0,0,0.0731505227705737,0,0,0.112454610991436,0,0,0,0,0,0,0.320329235138703,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0251376239070088,0,0.0389325659782864,0,0,0,0.164301678292604,0,0,0,0,0,0,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0460750064377082,0.0331668626511377,0.0773827903379573,0.0109572755391625,0,0,0,0,0,0.0605300179268974,0,0,0,0,0,0,0,0,0,0.0193517377385387,0.31064845834336,0,0,0,0.0354940218972036,0,0.119192535135924,0,0,0,0,0,0.0178793026640698,0,0,0,0,0,0,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0103257619109111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0780590316167038,0.0179301540529993,0,0,0,0.381037919848346,0.100164212448592,0,0.120987073046616,0,0,0,0,0,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00741760065327477,0.119408786821896,0,0.132262131361443,0,0,0,0,0,0.0470229430497919,0,0,0,0.285855563178718,0,0,0,0,0,0,0,0,0,0,0.0938284731744312,0,0,0,0,0.0978477193596156,0,0,0,0,0,0,0,0,0,0.00825759619539883,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0.0309813197158599,0.0881448240306144,0.0457800518134299,0,0,0,0,0.0801815373102054,0.0145791676440346,0.272010434654607,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0353241919582722,0,0,0.000712322787713694,0,0,0,0,0,0,0,0.242156108755411,0,0,0,0,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0360458613789681,0,0,0,0,0.0609406343223579,0,0,0,0.184462608017069,0,0.154775604414764,0,0,0,0,0,0,0,0.071466259024951,0,0,0,0,0.149018138779755,0,0.030748064381793,0,0,0,0.0197986441546085,0,0,0,0.0922591658235978,0,0,0,0,0,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000775952477586471,0,0.00599315012434285,0,0,0,0,0,0.0307880264853408,0,0.119777116435921,0,0,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0.0577924503512418,0.0123421186337098,0,0,0,0.0380969428954796,0.234723102107324,0,0,0.0869088661945032,0,0,0,0,0,0,0,0,0,0,0
X002407.SZ,0,0,0,0,0,-0.162462498391438,-0.00851093378424246,0.0481420291776325,0,0,0,0,0,0,0.302372277419996,0,0.0597695125796643,0,0,-0.0994381067789869,0,0,0.0158981692356277,0,0,0,0,0,0,0,0,0,-0.0270735670579139,0,0,0,0.5426163362566,0,0,0,0,0,0,-3.46944695195361e-18,0.324473573761249,0,0,-8.67361737988404e-19,0,0,0,0,0.109496558870396,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.389845093874913,0.208975868254936,-0.0896618350762865,0,0,0,0,-0.0291639413540119,0,0,0,0,0.00855721912921382,0.140302620394666,0,0,0,0,0,0,0,0.55345007170148,0,0,0,0,0,0,0,0.0437236774689244,0,0,0,0,0,-0.062339007211937,0,0.00796307673227759,0,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0.179826939623344,0,0,0,0,0,0.0308432346634042,0,0,0,0,0,0,0,0.0920407049383423,0,0.231363397451294,0,0,0,0,0.317380158204168,0,0,0,0,0,0.00560308329379217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00901375844810183,0.00339609750498042,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0.0127776421947435,0,0,0,0,0,0,0,0.0534520126458138,0,0,0,0,0,0,0.0761779901485991,0,0,0,0,0,0.0140770482803012,0,0,0,0,0.0490919914223918,0,0,0,0,0,0,0,0,0,0,0,0.290635351637425,0.147669863229482,0.114857114323739,0,0,0.0187107261072268,0,0,-0.0257529425672308,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,0,-0.0629851179937722,0,0,0,0,0,0,0.00227335419579163,0,0.204007247785225,0,0,0.219774560624456,0,0,0,0,0,0,0,0,0,0,0,0,0.12639136846097,-0.0192469330985992,0,0,0,0,0.0296212215460369,0,0,0,0.160631254081942,0,0.0870780292797532,0,0,0,0,0,0.343886866289834,0,-0.0455248795355661,0,0,0.218507840829931,0,0,0,0
X000630.SZ,0,0,0,0,0.286910760928687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218859515378664,0,0,0,0,0.101987176071825,0,0,0,0,0.0852248070404609,0,0,0,0.00159856690233233,0.0553407628103838,0,0,0,0,0,0,0,0.00294928428284136,0,0,0.0301387475803132,0,0,0,0,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0529086477775976,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0.0292546682253478,0,0.184281826636881,0.150967059210217,0,-0.0645419535883403,0.0264493694381738,0,0.267911418300012,0,0.0794424187639688,0,0,0,0.0786715159589157,0,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,-0.0497465722690702,0,0,0,0,0,0.02641337688444,0,0,0,0,-0.0012294914116624,0,0,0,0,0,0,0,0.373296285806188,0,0,0,0,0.0240746367008415,0.189646471951756,0,0,0,0.26265268368219,0,0,0,0,0,0,0.025546470958237,0,0,0,0.051643059999699,0,0,0,0,-0.0695737679345197,0,0,0,0,0,0
X002075.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0406410390991803,0,0,0,0.309256543839933,0,0.0640468663563818,0,0,0,0,0,0,0,0,0,0,0,0.400939929303604,0,0,0,0.332369007871737,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222390162399479,0,-0.0609189909888456,0,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0678709592518742,0,0.0253739041181023,0,0,0,0,0,0.13182220544451,0,0,0,0,0,0,0,0.0559365076858448,0,0,0,0,0,0,0,0,0.165885401138032,0,0,0,0,0,0.214343264011492,0,0.207648571154722,0,0,0,0,0,0,0,0,0,0,0
X000012.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130606352444339,0,0,0.0408494078178629,0.0414102514574565,0,0,0,0,0,0,0,0,0,0.0274150626195709,0,0,0,0,0.0730837138319781,0,0,0,0.109852888769729,0.0549267776351569,0.142657135504386,0,0,0,0.00415254049931838,0.113223128440515,0,0,0,0.289392977508091,0,0,0,0,0,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17834317116876,0,0,0.0933174472882314,0,0,0.275942256846202,0,0,0,0,0,0,0,0.563822416033711,0,0,0,0,0,0,0,0,0,0.0605754980631169,0,0,0,0.0346947574523857,0,0,0,0,0,0,0,-0.00416042831300387,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0.286002810686532,0,0,0,0,0.00836428770749401,0,0,0,0,0,0,0,0,0,0,0.0462338810397398,0,0,0,0,0,0.272237755869414,0.143871957967202,0,0,0,0,0,0,0,0,0,0,0,0,0.00026640710405553,0.176533180115939,0,0,0.061163557431185,0,0,0.0145842661205577,0.0269189719139045,0,0,0,0,0,0
X600612.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0357519483211607,0.126546116535157,0,0,0,0,0,0,0,0,0,0,0,0.122836904638047,0.11731722129024,0,0,0,0.00370409157374852,0,0,0,0,0,0,0.0514912131324297,0,0.105472783499113,0,0,0,0,0,0,0,0,0,0.058154974109391,0,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0,0.0523435387604686,0,0,0,0,0,-0.0552891017441566,0,0.113170552483279,0,0.323747579136017,0.0885025879011614,0,0,0,0,0,0,0,0,0.16756766667982,0,0,0,0,0,0,0,0.133474795589601,0,0,0,0.185566123040784,0,0,0,0.0463814794335727,0,0,0,0,0,0,0,-0.00249668594712348,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0782119737402056,-0.0321222316075014,0,0,0.0169459266501115,0.0473655446759099,-0.041641213923222,0,0,0,0,0,0,0,-0.0138559165440843,0,-0.0908616905266941,0,0,0,0,0,-0.011214331749309,0,0,0,8.67361737988404e-19,0,0,0,-0.0390455494559063,0.0168828891435115,0,0.0720864857837275,0,0,0,0,0.049053651392035,-0.215403968540623,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0801454808598418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185153931858791,0,0,0,0,0.541891202271801,0.645913256638284,0,0,0,0.0795355726485328,-0.175206052537425,-0.890871770902101,0,-0.857002891870932,0.0676776427186065,0,0.232104206290345,0,0,0,0.485752796429549,0,0,0,0,0,0
TED,0,0,0,0,0,0.0381296609953173,0,0,0.345024954053498,0,0,0,0,-0.1342967649972,0.04196534023315,0,-0.14456470552626,0,0,0.11891871429863,0,0,0,0,0,0,0,0,-0.162294081333048,0,0,-0.258183499847096,0,0,0,0,0,0.00217721404418556,0,0.0373458502457604,0,0,0,0,0,0,0,0,0,0,-0.471883823551435,0.650165703583045,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0.0589460823639694,0,0,0,0,0,0,0,0,0,-0.0677695208988406,0,0,0,-0.0775040894437909,0,-0.0594819810178878,0,0.0764599636176126,-0.153945658428821,0,0,0.025150769998102,0,-0.0662410139343324,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0.109340368837254,0,0,0.0457496345541564,-0.101854624715418,0,0,0,-0.0704902810914931,0,0,0.227298010133559,0,0,0,0
MKreturn,0,0,0,0,0,0,0,-0.017579008812359,-0.126974732923376,0,0,0,0,0.0540638229042797,0,0,0,0,0,0,0,0,-0.0872886177229317,0,0,0,0,-0.00810091385090882,0,0,0,0,0,0,0,0,0.0829572106016846,0,0,0,0,0,0,0.129671442540654,0,-0.096365746318585,0,0,0,0,0,0.0295225081026901,0,0.765922730775522,0,0,0,0,0
MKvol,0,0,0,0,0,0.00373490396842876,0.0107808443394615,0,0,0,0,0,0,0,-0.00425799297131248,-0.0082727451514317,0,0,-0.00906614539678567,0,0,0.00873635964227455,-0.0113146788302056,0,0,0,0,0,0,0.0158156436121456,0,0.0226539074611502,0,0,0,0,0,-0.00436139541733229,0,0,0,0,0,-0.00999962618750247,0,0,0,0,0,0,0.0133023784346417,0.00287092897548395,0.0531278167384053,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00333427054529243,0,0,0,0,0,0.0448925956474166,0,0,0,0,-0.0205259424126711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0270307764688996,0,-0.0250414146333091,-0.103490778097293,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,-2.71050543121376e-20,0,0,0,0,0,0.00202897618040129,2.16840434497101e-19,0,0,0,0,0.00669225145549822,0,0,0,0,-0.00645853592595604,0,0,0,0,0,0,0,0,0,0,-0.00462466992370004,0,-0.000944798159652515,0,0.00661483215940638,0,0,0,0,0,-0.00216657011219492,-0.0197376838200099,0,0,0.00923235491823207,0,-0.00784222533457057,-0.0287560442864616,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0.0062856942521339,0,0,0,0,0,0,0,0,-0.00837071599190336,0,0,0,0,0,0.015490146022072,0,0,0,0,0,0,0,0,0,0,0,0,-0.0156058136784659,0,-0.00625488010368698,0,-0.029549313804125,0,0,0,0.00319851943531689,0,0,0,0,0,0,0,-0.0299360549719296,0.044366164060912,0,0,0,0,0,0
