,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X002460.SZ,X600585.SH,X002466.SZ,X000792.SZ,X600019.SH,X600011.SH,X601898.SH,X600111.SH,X000301.SZ,X600660.SH,X600010.SH,X000708.SZ,X601600.SH,X002271.SZ,X600547.SH,X000877.SZ,X600886.SH,X600426.SH,X600795.SH,X600362.SH,X601699.SH,X000983.SZ,X600027.SH,X600176.SH,X600803.SH,X601991.SH,X600995.SH,X000786.SZ,X000807.SZ,X000629.SZ,X000408.SZ,X600160.SH,X600219.SH,X000831.SZ,X600489.SH,X000723.SZ,X600096.SH,X600378.SH,X000933.SZ,X002080.SZ,X600348.SH,X000630.SZ,X000932.SZ,X600157.SH,X600688.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600803.SH,0,0.262001055300596,0,0,0.0774769478860768,0,0,0.0403529647488276,0,0,0.341058598566777,0,0,0,0,0,0,0,-0.0906364168164742,0.202096025586502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0174041210701209,0,0,0,0,0,0,0,0,0,0,0,0,0.0595245862954814,-0.0326099150901601,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,-0.114911551461769,0,0,0,0,0,0,0,0.184718480783503,0,0,0,0,0.0454108061819275,0,0,0.114775173566543,0,0,0,0.238503489789653,0,0,0,0,0,0,0,0,-0.0957713121763712,0,0.165265093179866,0,0,0,0,0,0.159753146488517,0,0,0,0,0,0,-0.00324173959075477,0.0271347813907189,0,0,0,0,0,0
X600995.SH,0,-0.023622472762266,0,0,-0.0242908111594815,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00788671673646695,0,0,0,0,0,0,-0.0248656080496402,0,0,0,-1.0842021724855e-19,0.275907259352547,0,0,0,0,0,0.122998891826811,0,0,0,0,0,0.0777614518783216,0,0.0858027108779832,0.117875265548314,0,0,0,0,0,0.00869732989532245,2.16840434497101e-19,0,0,0,0,0,0
X000786.SZ,0,0,0,0.112934882028551,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248400339331685,0.356635895089932,0,0.116014038644968,0,0,0,0,0,0,-0.0508404770688285,0,0,0,0,0,0.0993140200960409,0,0,0,0,0,0,0,0,0.109227038776762,0,0,0,0,0,0,0,0,0.00779661106225694,-0.0364144923120071,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,-1.73472347597681e-18,0,0,0.0346240175672142,0,0,0,0.14384589739433,0.0986405811342579,0,0,0,0.0915132016221962,0.0473632486346963,0.00125741611573738,0.0614723658542995,0,0,0,0,0,0.0215499411891664,0,0,0.0364645720654497,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248125570023294,0.0409382666161814,0,0,0,0,0,0,0.011224939165323,0,0,0,0,0,0,0
X000629.SZ,0,0,0,-0.0339767922305659,-0.0192958363117416,0,0,0,0,-0.137983707967415,0,0,0.41745788972709,0.217864089611949,0,0,0,0,0.0157908007729008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122663594909805,0,0,0,0,0,0,0.243464143253465,0,0,0,0,0.0932423246406941,0,0,0,0,0,0.0422031746835618,0,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0.0235556130089033,0,0,0.0537921089206889,0,0,0,0,0,0.0147602873790143,0,0.010211042348602,0,0,0,0,0,0,0,0.0536236189782213,0,0,0.0620621996987376,0.0261462979406695,0,0,0,0,0,0.0307808711061585,0,0,0,0,0.0434021607991764,0,0,0,0,0,0,0,0,0,0,0,0,0.0357129585484249,0.00334124221692552,0,0,0,0,0,0
X600160.SH,0,0,0,0,0,0.362169455948025,0,0.107124253718059,0,0,0,0,-0.0105248130791162,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0847677504159705,0,0,0,0,0,-0.0749007371210778,0,0,0,0,0,-0.117719699884458,0,0,0,0.249126233416272,0,0.0832417035101692,0,0,0,0,0,0,-0.0337037761160105,0.00156989870353337,0,0,0,0,0,0
X600219.SH,0,0,0,0,0.0494255202819367,0,0,0,0,0,0,0,0.00261577996141734,0,0,0,0.209806167697525,0.0217303126442458,0.02860515231317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227685246278103,0.0254761905385458,0,0,0,0.100365033949761,0,0,0,0,0,0,0,0,0,0,0,0,0.00763456509537883,0,0,0,0,0,0,0
X000831.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.392733039230682,0,0.0399906512256585,0.133596605559162,0,0.341965324559062,-0.150385330645135,-0.505904666684168,0,0,0,-0.11466346589787,0,0,0,0,0,0,0.0640241120005075,0.0721577045169403,0,0,0,-0.0902672127248668,0,0,0,0,0,0,0,0,0.261224721877014,0,0,0,0,0,0.0295875096611536,0.0203820805569929,0.0127458087245258,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0116069396552038,0.0802536574341849,0,-8.67361737988404e-19,-0.0136692160830487,0.492759128433614,0,0,0,0,0,0,0,0,0,0.00535110188926665,0,0,0,0.0202055471956372,0,0.0569730135655222,0,0,0.0324906276336651,0,0,0,0.0276840918843663,0,0,0,0,0,0,0,0,0,0.000423749034379273,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.186671143104841,0,0,0,0,0,0,0.0162340451691446,0.0745054642491919,0,0,0,0,0,0,0.0168060448667344,0,0.00838816145698401,0,0,0.0621733442849403,0,0.00422692241051752,0,0,0,0.0792826224382467,0,0,0,0,0,0,0.0878983454020386,0,0,0,0,0,0.0234698044931214,0.00354194546376979,0,0,0,0,0,0
X600096.SH,0,0,0,0,0.157790015579942,0,0,0,0,0,0,0,0,0.121162418771176,0,0,0,0.0151204225754649,0,0,0,0,0,0.0270281996023925,0,0.040150074487255,0,0,0,-0.0206594669944016,0,0,0,0,0,0,0,0,0,0,0,0,0.0468936434867976,0,0.0730555060454679,0.412234454719369,0,0,0,0,0,0.0479284204633428,-0.0192814954404398,0,0,0,0,0,0
X600378.SH,0,0,0,0,1.73472347597681e-18,0,0,0,0.250824149847843,0,0,-0.181033497158579,0,0,0,0,0,0,-0.166365154067686,0.0341164867808687,0,0,0,0,0.148279574569564,0,0,-0.0836307465520623,0,0.0955863692319787,0,0,0,0,0,0,0,0,-0.249348524139864,0,0,0.0748061446678461,0,0,-0.122034544807927,0,0,0,0,0,0,0.0224379355806099,0.0146647200494575,-0.247300823435365,0,0,0,0,0
X000933.SZ,0,0,0,0,0,0,0,0,0,0,-0.0777035822582872,0.19209123333482,0,0,0,0,0,0,0,0.151767259780165,0,0,0.108786850552478,0,0,0,0.145874916053527,0,0,0,0,0,0,0.31396659336655,0,0,0,0,0,0,0,-0.0837315273251877,0,0,0,0.329037436099466,0,0,0,0,0.0119612342823844,0.0170616034123529,0.0125100369796945,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0753778378019979,0,0,0,0,0,0,-0.127436287566249,0,-0.0160959826167054,0.115968925839612,0,0,0,0.0188361284314357,0.105583742045928,0,0,0,0,0.0781300265992867,0,0,0,0,0.0740890793517396,0,0,0,0,0,0,-0.0532208323396915,0.00489026518823423,0,0,0,0,0,0,0
X600348.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138147819294467,0,0,0,0,-0.113612595095848,0,0,0,0,0,0,0,0.116047823729432,0.173948235851537,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0.390622700586967,0,0.172091578447918,0,0,0,0,0,0,0,0,0.0494807227757709,0,0,0,0,0,0
X000630.SZ,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0.0449017520488654,0,0,0,0,0,-0.0364490344557764,0,0,0.0661371506335574,0.310495722251551,0,0,0,-0.163023455110296,0,0.152861963773438,0,-0.0560569825818784,0,0,0,0,-2.16840434497101e-19,0,0,-0.229818059395212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205364193985669,0.0124351324654186,0,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,-0.187315308919478,0,0.0311647190222524,0,0,0,0,0,0.0471053811366915,0,0.0771631833394809,0.00558213876049785,0,0,0,0,0,0,0,0,0.0128304097659517,0,0,0.122853425696302,0,0.134657101078728,0,0,0,0,0,0.104420721857911,0,0,0,-0.0521889810712783,0,0,0,0,0,0,0,0,0.00508819287994893,-0.00421427872299764,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0.0291905408594811,0,0,0,0,0,0,0,0.0460798490478688,0,0,0,0.0602410862822491,0,0.0786126473902362,0,0,0,0,0,0.0192663690345678,0,0,0,0,0.0351157537590715,0,0.0511231119566077,0,0,0,0,0,0.0608108599871107,0,0,0,0,0,0,0,0,0,0,0.0090632097964265,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0.0856351541820677,0,0,0,0,0.0736545656192538,0.0368943164827907,0,0,0,-0.0274838721964796,0,0,0,0,0,0.226128451217613,0.0364962471703448,0,0.00856095609087698,0,0,0.00979347735850678,0,0,0,0,0,0,0,0.0400944649829303,0,-0.0456036009473523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0174595543017038,-0.00458384807906608,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0619624070674618,0,0,0,0,-0.329457250612927,0,0,0,-0.00766942960116665,0,0,0,0,0,0,-0.0377940857650468,0,0,-0.216081307552915,0,0,0,0,0,0,0,0,0,0,0,-0.169253178059448,0,0.192263666731398,0,0,0,0,0.0623582861377018,-0.0438945474111111,-0.481699084966435,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0.291790693682006,0,0,0,0,0,0.404735019805352,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.870738272473568,0,0.252248917019685,0,0,0,0,0,0,0,0,-0.254927104581887,0,0,0.378524738287578,-0.56196603657769,0,0.518798715628531,-0.243841691068771,0.852210201321178,0,0,0,0.454124266230714,0,0.733896217188721,1.77796428496034,0,0,0,0,0
TED,0,0,0,0,0,0.473623923952304,0,0,0,0,0,0,0.619503216031558,0,0,0,0,0,0,-0.102170914305092,0,0,0,0,0,-0.331562162065753,0,-0.615662374525032,0,-0.956279779043287,0,0,0,0,-0.304873302408332,0,0,0,0,0,0,0,-0.224728398237499,0,-0.516369280438619,0.969856079784076,0,0,0,0,-1.90977487036415,0.0436037664850614,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,-0.0482385094288509,0,0,0,0,0,0,-0.0467358630633148,0,0,0,0,0,-0.0594139936879707,0,0,0,0,0,0,0.00339214944741414,0.175406206496075,0.0849082988248105,0,0,-0.120187617897078,0,-0.071177192892053,0,0,0,0,0,0,0,0,-0.110199749122359,0,0,0,0,0,0,0,0,0,0.0455385186599377,-0.0244798579640278,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0.10770463571588,0,0,0.0196158513227719,0,-0.00323510725880582,-0.0190452156942866,0,0,0,0,0,0,0,-0.0247881180013622,-0.0047573719637392,0,0,0,0,0,0,0,0,-0.104081576630583,0,0,-0.0808329521199442,0,0.0321739029595511,0,0.0410751786660519,0,0,0,0,0,0.101110785882636,0,0,0,0,0,0,0.0192108934617458,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,-0.00237940175600022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00345626259289145,0,-0.00829827213228912,0,0,-0.00222555701702004,0,0,0,0.000655469951785359,0,0,0.00188339969945847,0,0,0,0.00431556549824744,0.00713886509700913,-0.00378752081008954,0,0,-0.00557697947398591,-0.00113699296492166,-0.00329970539005786,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,-0.000162493384241434,0,0,0,0,0.00797332757721352,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00272701074044226,0,0,0,0,0,0,-0.0013330560932623,-0.00946054069737699,-0.00444465330029121,0,0.00588856763944274,0,0,0,0,0,0.0057910766975789,-0.0179614124641412,0,0,0,0,0.00292926790658719,-0.00884717317104914,0.0121496182485132,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,-5.42101086242752e-20,0,0,0,0,0,-0.00218815977862454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00319712090863616,0,0,0,0,0,0,0,0.00245278370936647,0,0,0,-0.0051274371091557,0.00539801603579124,-0.0110625643265336,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0100199719008536,-0.0059135783804685,0,0,0,-0.000209569912458256,0,-0.00258838868482615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00320858536566851,0,0.0106247026259032,0,0,0,0,0,0,-0.0350089440802666,2.16840434497101e-19,0.00974699378670168,0.0120729122281033,-0.0266268015542035,0,0,0,0,0
