,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600019.SH,X600585.SH,X600010.SH,X601898.SH,X600547.SH,X600362.SH,X600188.SH,X601600.SH,X600688.SH,X600795.SH,X300072.SZ,X600157.SH,X601991.SH,X600027.SH,X601992.SH,X600111.SH,X600489.SH,X600886.SH,X600660.SH,X600309.SH,X000723.SZ,X600623.SH,X000792.SZ,X601158.SH,X002466.SZ,X600299.SH,X000959.SZ,X002075.SZ,X000898.SZ,X000983.SZ,X000709.SZ,X000408.SZ,X600583.SH,X000630.SZ,X000883.SZ,X600549.SH,X000937.SZ,X600352.SH,X601699.SH,X000060.SZ,X000539.SZ,X600176.SH,X000027.SZ,X600219.SH,X000935.SZ,X600021.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,-0.0101524792675029,0,0.0325867642022787,0,0,0,0,0.0048938946363803,0,0,0,0,0,0,0,0.0183467044645038,0.0550877853781627,0,0,0.00838640171994025,0.0352830921888522,0,0,0,0,0,0,0.0505562427886096,0,0.0332755016431541,0,0,0.0511563659206773,0,0,0,0,0,0,0,0,0,0,0,0,-0.0138969836361492,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0,-0.0532185045893186,0,0,0,0,0,0.0616631168503378,0,0,0,-0.0309586845129756,0,0,0,0,0,0,0,0,0,0.0224007674899745,0,0,0,0,0.0688684426362913,0,0,0.112329760633989,0.0536190983026721,0,0,0,0,0,0,0,0,0,0,0.026218523638515,0,0,-0.0128223053260417,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0.193872127555168,0,0,0,0,0,0,0,0,0,0,0,0,-0.0255135540101123,0,0,0.0308359421060726,0.0483242587731304,-0.0683058303875799,0,0,-0.0172439822194073,0,-0.0173339434576016,-0.0230672401578665,0,0,0,0,0,0,0,0.0744402098602645,0.122067986590367,0,0,0,0,0,0,0,0.0792489760161577,0,0,0,-0.0699412963364042,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0.00682606987444918,0,0,-0.0188027414796479,0,0,0,0,0,0.0833126413134293,0,0,0,0,0,0,0.179104638026352,0,-0.0208113111924686,0,0.0409936303917813,0,0,0,0,-0.0369366822202417,0,0,0,0,0,0,0,0,0,0.0561090008523955,0,0,0,0,0,0,0.0250229230362438,0.0079606174689547,0,0,-0.0587121558179149,0.0222273677219337,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0.317612802462641,0,0,-0.021992018371441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00104326480760299,0,0,0.021427710035606,0,0.00833492055834354,0,0,0,0,0,0,0,0,0,0.0569496281906834,0,0,0,0,0,0.014983450260485,0,0,0.00956305670767019,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0.0105500643489486,0,0,0,-0.115829784145786,0,0,0,0,0,0.059236344332905,0,0,0,0,0,0,0,0.0629432191361415,0.220807439916688,0,0,0,0.114640328205034,0,0,0,-0.0685433989101944,0,0,0,0,0,0.0349669897498015,0,0,0,0,0.223037365439391,0,0,0.0508041764958254,0,0,0.083326366602232,0,0,0.0751317278470485,0.030899420245537,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0.0561479162176439,0.0674483097058681,0,0,0,0,0,0,0,0.0616772749270953,0,0.227810242503734,0,0,0,0,0,0,0,0,0.0139872619057967,0,0,0.0253595344553586,0,0,0,0,0,0.0803281189328443,0,0,0,0.0988138784509552,0,0,0,-4.33680868994202e-19,0.0220231551385877,0,0,-0.0271944071014947,0,0,0,0,0,0,0
X601898.SH,0,0,0.0843110586664228,0,0,0,0,0,0,0,0.0404274340788325,0,0,0,0.00289591567901233,0,0,0,0.0123709035798743,0,0,0,0.150750945639105,0,0,0,0,0,0,0,0.02853550745208,0,0,0,0,0,0,0,0,-0.120412593546734,0.305784704970475,0,0.0129784048248805,0,0,0.186819089087498,0,-0.0200197540129372,0.0153687537239653,0,0,0.0666362685914677,-0.0657027503430985,0,0,0,0,0,0
X600547.SH,0,0,-0.164549672261704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.88444604964366,0,0,0.0191017177670632,0,0,0,0.0513796244939124,0,0,0.0130352225617957,0,0,0,0,0,0,0,0,0,-0.0113329912956526,0,0,0.0889843476765492,0,0,0,-0.0748590251492852,0.0975161623795899,0,0,-0.0561765688438241,0.01243637065793,0,0,0,0,0,0
X600362.SH,0,0,0.0136487799950556,0,0,0,0,0,0,0,0,0.096064344589609,0,0,0,0,0,0,0.112981409604862,0,0,0,0,0,0,0,0,0.0675324648749548,0,0,0.00636619135659508,0,0,0,0,0,0,0.180748820955906,0,0.0501146679530706,0.01430230347679,0,0,0.321331043420211,0,0,0,0,0,0,0,0.00286765556193911,-0.0188677699456903,0,0,0,0,0,0
