,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600010.SH,X601600.SH,X600309.SH,X600011.SH,X601898.SH,X002466.SZ,X600688.SH,X601992.SH,X600795.SH,X600188.SH,X600660.SH,X600362.SH,X002460.SZ,X601991.SH,X600111.SH,X600547.SH,X300072.SZ,X600516.SH,X000792.SZ,X600886.SH,X000898.SZ,X000709.SZ,X600157.SH,X600027.SH,X600339.SH,X000408.SZ,X600489.SH,X600219.SH,X000723.SZ,X000959.SZ,X000807.SZ,X600808.SH,X600549.SH,X002271.SZ,X000553.SZ,X600176.SH,X600352.SH,X002092.SZ,X601158.SH,X000983.SZ,X000883.SZ,X000630.SZ,X600299.SH,X600008.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601158.SH,0,0,0,0,0,0.0189072356626396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.010761338240794,0.0387138710373769,0,0,0.0341365620378946,0,0,0,0,0.00969103114072038,0,0.0299311857390067,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118330889639109,0.0425822467988992,0,-0.0167676865457401,0.0118382199652182,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.030627272366015,0,0.512439483402506,0,0.0167841254225219,0,0,0.183179817052305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104900688340661,0,0,0,0,0,0.0303188167830062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,-0.0141015749103492,0,0,0.024335729901177,0.037514266143937,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117740175675539,0,0,0,0,0,0,0,0.0394303776839671,0,0,0,0,0,0,0,0,0.0209201421612841,0,0,0,0,0.144738120961768,0,0,0,0.00643767423924212,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0.0240437460710272,0,0,0,0,0,0,0,0,0,0.399517130649325,0,0,0.0391722723185294,0,0,0,0.0404637015531555,0,0,0.00907507931376271,0,0,0,0,0,0,0,0,0,0.0971446727870955,0.0516441006887396,0,0,0,0,0.00629988565697639,0,0.0377338114624522,0,0,0,0,0,0,-0.00656556373365198,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,-0.106812507840574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.035361085032425,0.0909427382812213,0,0,0,0,0,0,0,0,0,0,0.29115000467015,0,1.73472347597681e-18,0,0.0421580354876129,0.286050654335138,0,0,0,0,0,0,0,0,0.217302625487135,0,0.00646209176550029,0,0.244568458003756,0,0,0,0,0
X600008.SH,0,0,0,0.148690565914439,0,0,0,0,0,0,0.0896828807364833,0,0.37565877612079,0,0,0,0,0,0,0,0,0,0,0.14524574173752,0,0.0232848161470337,0,0,0,0,0,0,0,0,0,0,0.000218876980917521,0.0299744163652976,0,0,0,0,0,0,0,0,0,0.128110889618854,0,0,0.00705977404583797,0.0184423632536863,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,-0.0418269892040467,0,0,0,0,0,0,0,0,0,-0.177972544217724,0,0,0,0,0,0,-0.0441821990488391,0.0456315984981735,0,-0.0267242024216295,0,0,0,0,0,0,0,0,0.0696626078099344,0.0217022725491249,0,0,0.098551670415639,0,0,0,0,0,-0.0319357975834247,0,0,0,-0.0808551347662777,0,-0.00782728826774566,-0.00720701421007884,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0.908128851253222,0,0,0,0,0,0,0,0,0,-0.724310063373159,-0.482398689769356,0,0,0,0,0,0,0,0,0,0,0,0,-0.231811297879716,-0.419243901665402,0,0,0,0,0,0,0.702795031345734,0,0,0,0,0,0,0.9333734009967,0,0,0,0,0,0
TED,0,0,0,0,0,-0.115755295319192,0,0,0,0,0,0,0,0,0.238157133513395,0,0,0,0,-0.00395389898903779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0128077092288304,0,0,0,0,0,0,0,0,0,0,0,0,0,0.76941452974588,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,-0.0467466364960501,0,0,0,-0.305518568096747,0,0,0.184444818891377,0,-0.0909705413637809,0,0,0.00285790939011949,-0.0347791108805932,0,0.0658012966804464,0,0,0,0,0,0,0,0,0,0.15471223283214,0,0,0.355868089309629,-0.0780387257645855,0,0,0,0,0,0,0,0,-0.0312206504310353,0,0.0322009589872317,0,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0.0227013063079901,0,0,0,0,0,0,0,0,0,0,-0.0192601446108482,0,-0.0109573108931773,0,-0.0411458056424533,0,-0.0107398631290185,0,0,0,0,0,0,0,-0.00352032438389892,0.0412001263227728,0,0,0.00682436955458729,0,0,0,0,0,0,0,0,-0.0427337528021553,0,0,0,-0.0776163815048449,0.0925465277301036,0.00845619746678374,0.00237852645888882,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0.00144255111398123,0,0,0,0,0,0,0,0,0,0,-8.14339779540681e-05,0,0,0,0,0.000661369323263808,0.000197855759975209,0,1.35525271560688e-20,0,0,0,0,0,0,0,0,0,-0.000431865160060792,0,0,0.000175492959272727,0,-0.000607092137318265,0,0,0,0,0,0,0,0,0,-0.000657988002368675,0.000436397515834654,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,-0.0194434005898995,0,0,-0.0126179938536973,0.0157683191816275,0,0,0,0,0,-0.00346492550551229,-0.0131425615158867,0.00872045838670152,0,0,0.0224770038330361,0.0117739066146472,0,0,0,0,0,0,0,0,0,-0.0121254707289375,0,0.0176442072214431,0,0,0,0,-0.0603626931021917,0,0,0,0,0,0,0,0,0,0.0458803306547457,-0.0382419909195176,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,-0.00598447063723773,0,0,0,0,0,0,0,0.00568563640773176,0,0.00260164206572983,-0.000310615004748145,0,0,0,0,0,0.0057321970447933,0,0,0.00479885711873963,-0.0119491488948041,0,0,0,0,0,0,0.00299941257452003,0,0,0,0,0,0.00661419856613437,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0190101226521215,-0.0230797344647692,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,-0.00361117800867945,0,0,0,0,0,0,0,0,-0.00773937854799398,0.00352397151967139,0,0,0,-0.00487863539206119,0,0,0,0.00674577571968149,0,0,0,0,-0.00859695971819341,0,-0.0116474781069152,0,0,0,-0.00250424657415429,0.000482964863707808,0,0.00917597134317563,0,0,0,0,0.033667627376141,-0.00655348249492099,0.0197328893936334,0,0,0,0,0,0
