,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600011.SH,X600585.SH,X600010.SH,X601992.SH,X601898.SH,X600795.SH,X600688.SH,X600309.SH,X600660.SH,X300072.SZ,X601600.SH,X601991.SH,X600547.SH,X600188.SH,X600886.SH,X600362.SH,X600027.SH,X000709.SZ,X002466.SZ,X600157.SH,X600339.SH,X600111.SH,X000898.SZ,X000959.SZ,X601158.SH,X600489.SH,X600008.SH,X600299.SH,X002271.SZ,X000883.SZ,X600176.SH,X600352.SH,X600219.SH,X600578.SH,X002460.SZ,X000723.SZ,X600583.SH,X000408.SZ,X000630.SZ,X000539.SZ,X600021.SH,X000027.SZ,X000792.SZ,X000786.SZ,X600808.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.28650393966942,0,0,0,0,0,0.0311361794144845,0.0108984887916004,0,0,0.00319878012859244,0,0,0.146284371530423,0,-0.0401044840956924,0,0,0,0,0,0,0,-0.00905856174731177,0,0,0,0,0,0.000364654975583989,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026003021571467,0,0,0,0,0,-0.0112387163914534,0.00126158731831461,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0,0,0,0.0513098402753848,0,0,0,0,0,-0.145202374717102,0.048614695727516,0,0,0,0,0,0,-0.0411110443513452,0,0.0630805193306007,0,0,-0.110137161709821,0,0,0.0526097275660408,0,0,0,0,0,-0.0503457254348237,0,0,0,0,0,0,0,0,0,0,0,0,0.000855391537754673,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,-0.000806304425827502,0,0,0,0,0,0,0,-0.0252530364776823,0,0,0,0,0,0,-5.42101086242752e-20,0,-0.0217251402297435,0,0.231082358897828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0443102101383328,0,-0.01394905612575,0,0,0,0,0,0,-0.00135172203772729,-0.0151230191579282,0,0,0,0,0,0
X600019.SH,0,0,0.00812975800302202,0,0,0,0,0,0.259131076919333,0,0,0,0,0,0,0,0,0.106088294333236,0,0,0,0,0,0,0.0990487002650012,0,0.266410836331437,-0.0449256723677266,0,0,-0.0111687234127278,0,0.0423460703049685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0245390282798549,0,-0.00279861000601112,0,0,0,0,0,0,0
X600011.SH,0,0,0.181816667066192,0,0,-0.0169541047282703,0,0,0,0,0,0,0,0,0,0.0842765639636361,0.0114900095993603,0,0,0,0.384992774668299,0.0380036029989173,0,0,0.0291273256012261,0,0,0,0,0,0.0798133942698026,0,-0.090165904532764,0,0,0,0,0.110180091012081,0,0,0,-0.0182101926058453,0,0,0,0,0,0,0,0,0.0730777554545549,-0.0463978321000915,0,0,0,0,0,0
X600585.SH,0,0,0,0,-0.0841420263080351,0,0,0,0,0,0,-0.0765128986369538,0,0,0,-0.0459476884325663,0,0,0,0,0,0,0.119172812221242,0,-0.105149809257031,0,0.0887227574670543,0,0,0,-0.0442004393943142,0,0,0,0,0,0,0,0,0,0,0.0984243979273728,0,0,0,0,0,-8.67361737988404e-19,0,0,-0.0119179375833638,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00837922389810086,0,0,0,0.116952606181465,0,0.0751792194214287,-1.73472347597681e-18,0,0,0.00191183879032582,0.164659608028644,0,0,0,0.0578590540231786,0,0,0,0,0,0,0,-0.0313403620809915,0,0,0,0,0,0,0.114424374980604,0,0,0,0,0,0.013317946256439,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0848752325319683,0,-0.119508367011482,0.218923118812948,0,0,0,0,0,0,0.526372300579346,-0.274682184211209,0,0,0,0,0.0382588593198906,0,0.206107168979957,0.44044094543409,0,0.0428617718090421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178450560578199,0,0,0,0.052890941417451,0,0,0,0,0,0
X601898.SH,0,0,0.20799228144929,0,0,0,0,0,0,0,0,0.0556090044024556,0,0,0,0,0,0.0551831137113029,0,0.297311198635998,0,0,0.0655035529020796,0,0.00875891689260334,0,0,0,0,0,0.0103242840109811,0,0,0,0,0,0,0.138873122683196,0,0,0.115007680266248,-4.33680868994202e-19,0,0,0,0,0,-0.0403027094843162,0,0,-0.00633319626999734,-0.00481593226569464,0,0,0,0,0,0
X600795.SH,0,0,0,0,0.127955158188912,0,0,0,0,0,0,0.0572933149676447,0,0.0193869414031644,0,0,0.033558423045402,0,0,0,0.013998632668787,0.0386699957814539,0,0,-0.00380591107120994,0,0,0,0,0,0,0,0,0,0,0,0,0.0322899501178813,0,0,0,-0.0609191147581848,0,0.146420288386506,0,0,0,0,0,0,-0.00441861692294106,0.0159307318342423,0,0,0,0,0,0
X600688.SH,0,0.358356128280451,0,0,0,0,0,0,0,-0.0451279994879784,0,0.020153898227147,0,-0.00560646431861718,0,-0.0197510214502171,-0.123148546995323,-0.0357614117607326,0,0,0,0,0,0,0,0,0,0,0,0,-5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0461703034393535,0,-0.0505388917106968,0,-0.00446911156692926,0,-0.00900563998649292,0.00549415298304754,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204305544294199,-0.0293322868425076,0,0.0517315601422146,0.0562992841045089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101243902464764,0,0,0,-0.100361583730899,0,0,0,0,0.345507762554398,0,-0.174573584950598,0.334490958369162,0.0997625263724286,0,0,-0.0154027492643136,0.0138717193833849,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0.161235444222013,0,0,0,0,0,0,0,0.0785292333958622,0.071745720716239,-0.0177975549542076,0,0,0,0.105775746766949,0,0,0,0,0,0,0,0,-0.259449048732509,0,0,0,0.131519486120704,0,0,0,0,-0.093575085456699,-0.0221403301353019,0,0,-0.0342913690020021,0,0,0,0,0,0,0.034386712759441,0,-0.0227451774774241,-0.0190862484000164,0,0,0,-0.100146507875151,0,0
X300072.SZ,0,0,0,0,-0.279284624815279,-0.0656819467276378,0,-0.229296257383727,0,0,0,0.711455068215952,0.281077733616524,0,0,0.105993476341759,-0.28338913328768,0,0,0,0,-0.0115621719266955,0,0,-0.0392083365349655,0.225975233173839,0,0,0,-0.162978378303085,0.470777926607169,0,0,0,0,0,0,0,-0.303079964759131,0,-0.0620706215372279,-0.219668744664879,0,0.179849316832448,0,0,0,-0.048649043912586,0,0,0.0903940313844738,0.0608482584484138,0,0,0,0,0,0
