,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X600688.SH,X601898.SH,X601600.SH,X600795.SH,X600623.SH,X601991.SH,X600027.SH,X600188.SH,X600111.SH,X600157.SH,X600362.SH,X601992.SH,X002466.SZ,X600547.SH,X600886.SH,X600299.SH,X600660.SH,X600309.SH,X000709.SZ,X600489.SH,X601158.SH,X000792.SZ,X600583.SH,X300072.SZ,X600352.SH,X000883.SZ,X000898.SZ,X000539.SZ,X000027.SZ,X000630.SZ,X000983.SZ,X000723.SZ,X002470.SZ,X600549.SH,X002460.SZ,X002407.SZ,X000629.SZ,X600176.SH,X600021.SH,X000012.SZ,X000060.SZ,X000959.SZ,X600022.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600795.SH,0,0,0,0,0,0,0.102146639580234,0,0,0,0,0,0,0,0,0.0289332411276462,0,0,0,0.00928801289740012,0,0,0,0,0,0,0,0,0,0.179301668674157,0,0.021761453821083,0,0.124390787052384,0,0,0,0,0,0,0.0271411751638076,0,0,0.0575673567443554,0,0,0,0,0,0.0247174056111358,0,0,0,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.10461252090772,0.043815389852375,0,0.105163834540604,0,0,0,0,0,0,0,0,0.0254978251592869,0,0.44230610632681,0,0,0,0,0,0,0,0.0652644155916779,0,0.316041343763239,0,0,0,0,0.116205377183333,0.116299439174182,0,-0.174466194357816,0,0,-0.0260922024148915,0,0,0.325968512677683,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022627175030175,0,0.0592479548727682,0,0,0,0.0311803915532554,0,0,0,0,0,0,0.081857024582005,0,0.0805760683862039,0,0,0,0.0542836123389694,0.0464559771612979,0.0235475092126085,0,0,0,0,0.00495320262075468,0,0.200100005234511,0,0,0,0,0,0,-0.0247092047655276,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0.0614271612014381,0,0,0,0,0,0,0,0,0.0258107550910644,0,0,0,0.0340938284757918,0,0,0.0475859128817698,0,0,0,0,0,0.0687420984827984,0.0995949164487101,0,0.0170600377712508,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.0190429874196022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0.0752227187212002,0,0.112366788264116,0,0,0,0,0,0,0,0.191437022205414,0,0,0,0,0,0,0,0,0,0,0.110138002109369,0,0,0,0,0,0,0,0,0.486200382948951,0,0,0.0117284551227211,0,0,0,0,0,0,0,0.0825680477655483,0,0,0.0231785371373874,-0.0861834203997806,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.170441798505214,0,0.0714903711274592,0,0,0,0,0.00276289000082876,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0163634899638202,0.0256267226480035,0,0,0.0485898587209224,0,0.0917801389973405,0,0.0808115053420912,0,0.101433079665161,0,0,0.0229423778669803,0,0.264331426201503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0.0258255357555772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204143545840549,0,0,0.0634103603516253,0,0,0,0.0695885510055226,0,0,0.028514408472441,0.246472006051332,0,0,0.0293629636046969,0,0.0679011606032268,0,0,0,0,0,0,-0.00521250970208183,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0.0810132804851653,0,0,0,0.167319311018713,0,0,0,0.0461358117665572,0,0,0,0,0,0,0.220638743034615,0,0,0,0,0,0,0,0,0,0.0736716405404832,0,0,0,0,0,0,0,0,0,0.295481906554855,0,0,0,0,-0.00968603938735735,0.0169296166677559,0,0.215986992880619,0,0,0,0
X601992.SH,0,0,0,0,0,0,0.0933265416723418,0,0,0,0,0,0,0,0,0,0,0,0,0.075981209183528,0,0,0,0,0.0508741068743565,0,0,0,0.154163658630918,0.00279608355565959,0,0,0,0,0,0.0616890943113453,0,0,0,0,-0.0788084025512777,0,0.0905876595295349,0.111828105023539,0,0,0,0,0,0,0,-0.042991528313593,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0.271169594478616,0,0,0,0,0.093479932448552,0,0,0.0536700448410231,0.0685144127579412,0,0,0,0,-0.100743677823957,0,0,0,0,0,0,0,0.207595642306669,0,0,0,0,0,0,0,0,0,0,0,0.0293405857615345,0.529010914211948,0.282617168543944,0,0,0,0,0,-0.10192198285828,0,0,0.103497922940781,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0.0585747181337123,0,-0.079124636816171,0,0,-0.0446786365448928,0,0,0,0,0.0501830902548212,0,0,0,0,0,0,0.922217670799023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0296715722852438,0.00423721097813674,-1.0842021724855e-19,0,0,-0.0630002359063712,0.103618133585421,0,0,0,0,0.0519827304552915,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0.0495276576376954,0,0.0178945192918459,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0.0518415045137631,0,0,0,0,0,0,0,0,0.052105909448868,0.189509879502092,0,0.202946212736131,0,0,0,0,0,0,0,0,0.0421706689314903,0,0,0,0.0766276278901722,0,0.00214055529695318,0,0,0,0,0,0,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0.314770394538091,0,0,0,0,0,0,0.0838796022651186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0422147864703236,0,0.412244642211403,0,0.13437609201167,0,0.0600044939545856,0,0,-0.0786577271483823,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0234184635433086,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0893929672994478,0,0,0,0.159637878058932,0,0,0,0.0576899887211782,0,0,0,0,0,0,0,0.0464728393166699,0,0,0.0133330569720167,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600309.SH,0,0,0.0465320915634803,0,0,0,0.178284451037139,0,0,0,0,0,0,0,0,0.0960782605909884,0,0,0,0,0,0,0,0,0,0,0,0,0.173370354318253,0,0,0,0.129396315140796,0,0,0,0,0,0.000913223710189742,0,0,0,-1.73472347597681e-18,0.134383589400503,0,0,0.0147422090825792,0,0,0,0,0,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0.00931729276145081,0,0,0,0,0,0,0,0,0.0711821687159739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.347848270478174,0,0,0,0.0285282327794576,0.00836322315107957,0,0.0548813999061488,0,0,0,0,0,0,0.0490165879775236,0.0357817738498144,0.351684535361162,0,0.0306220872836856,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0.083314683814433,0,0,0,0,0,0,0.0427212960523515,0.0853247547484699,0,0,0,0.634388273497851,0.0986568313480898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0263123236181937,0,0,0.0516970589447849,-0.0477880870885552,-0.00843654323128553,0,0,0,0,0,0,0,0,0,-0.0573911402944149,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0.0372060126886556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0196440976323785,0,0,0,0,0,0.244673499905529,0,0.0947958906523599,0.00604711983446067,0,0,0,0,0,0,0,0.268086547369838,0,0,0,0,0.092586123717127,0.147233662534825,3.46944695195361e-18,0,0,0,0,-0.0145836208887078,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0.125701555725738,0,0,0,0,0,0,0.0966645182180964,0,0,0.0331186257491424,0,0,0,0.215743146980789,0,0,0,0,0,0.00788967940024025,0,0,0,0,-2.77555756156289e-17,0,0,0,0,0,0,0,0,0,0,0,0,0.0124093305069675,0,0,0.0446584016265778,0.369649795629918,0,0,0,0,0.0564869954875268,0,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0.0519561766682133,0.132484308917616,0,0,0,0,0,0,0.0784051862969945,0,0,0,0,0,0,0,0,0.298580421842161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0918375966588234,0,0,0,0,0,0.185064749573871,0,0,0,0,0,0,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0.0264560535340999,0,0,0,0.0342635962806108,0,0,0,0,0.160057509278965,0,0,0,0.0587639471807736,0,0.0032273487403686,0,0,0,0,0.388272929563004,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0.00364974655325558,0,0,0,0.112278295616507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0.0585556340505926,0,0,0,0,0.117686536425349,0,0,0,0.208545206665126,0,0,0,0.0457015407889163,0,0,-4.33680868994202e-19,0,0,0,0.0317440351451925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.317024270561488,0,0,0.0426976778934579,0,0,0,-0.0162669868573411,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0962836911215141,0,0,0,0,0,0.0925532238984209,0,0,0,0.0177423610934958,0,0,0,0,0,0.18996062283606,0.022913259630797,0,0,0.131574577335142,0.0292328218122666,0,0,2.71050543121376e-20,0.200694136142606,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0.189597572327722,0,0,0,0,0,0,0,0,0.0455510018229038,0.0603158250650513,0,0,0,0,0.0249400452815605,0,0,0,0,0.397917899371974,0,0,0,0,0,0.0986399918364961,0,0,0,0,0,0,0.0521071827758847,0,0,0,0.0472950147476494,0.00127321164047703,0,0,0,0.0271938353089359,6.93889390390723e-18,0,0,0.0654469337248826,0,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0.0121719599277453,0,0,0,0,0,0,0,0,0,0,0,0.0117523177798512,0,0,0.0855129803233275,0,0,0,0,0,0.109585710880461,0,-4.33680868994202e-19,0,0,0,0,0.250146656205697,0.0542149199781716,0,0,0.0195810777511437,0,0,-8.67361737988404e-19,0,0.0749242211510456,0.0433625575040655,0,0,0,0,0,0,0.00567764214354094,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0792542865086548,0,0.000219907544464636,0.0203588973935971,0,0,0,0,0,0,0,0,0,0,0,0.0987908580021681,0.27184324414161,0,0.110916849068862,0,0.0222561710538979,0,0,3.46944695195361e-18,0,0,0,0,0,0,0.179476802745617,0,0,0,0,-0.0222968560795773,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0.328380391327576,0,0,0,0,0,0,0,0,0,0,0.0464548708350561,0,0,0,0.0134425039112871,0,0,0.171458426116318,0,0,0,0.0868592553145098,0,0,0,0,0.0284312707537367,0,0,0,0,0,0,0.0683688807561032,0,0.0455656103616936,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0.00516194117593176,0.0226716494162945,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.103776800257621,0,0,0.162796216377291,0,0,0,0,0,0,0,0,0,0.423541154832567,0.451771803711388,0,0,0.00527522576240284,0,0,0,0,0,0,0,0,0,0,0.0915236982313128,0,0,0,0,0,0,0.0248505710044075,0,0.129804121258371,0,0,-0.0295073436814467,-0.0322129369027124,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0.0960203326776409,0,0,0,0,0,0,0,0.020608960388231,0,0,0.0814812978591482,0,0,0.0643086101411269,0,0,0.377730639056088,0,0,0,0,0,0.14380237787553,0,0,0,0,0,0,0,0,0,0,0,0,0.0179251044026743,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0197343069601605,0,0,0,0,0,0.132641144690402,0,0,0,0,0,0.0774185101742373,0,0.0205704998429553,0,0,0,0,0,0,0,0.0353855348340766,0,0.258025165728324,0,0.0372375285633175,0,0,-0.0372973299438238,0.183363173206361,0,0,0.0488385018714218,0,0.0346303994739469,0,0,0,0,0,0,0
X600549.SH,0,0,0,0,0.604286468953483,0,-0.172681554866298,0,0,0,0,0.083158438981581,0,0,0.058996336579267,0,0,0,0,0.0146325680790492,0,0,0,0,0,0,0,0,0,0,0,-0.0927412074438818,0,0,0,0,0,0,0.0495537429121118,0.0536327325923732,0,0,0,0,0,0,0,0.319481418508272,0,0,-0.0671518274780921,-0.0395129037648318,0,0,0,0,0,0,0
X002460.SZ,0,0,-0.156846574891398,0,0,0,0,0,0,0,0,0,0,0,0,0.06629494870411,0,0,0,0.385745632657541,0,0,0,0,0,0,0,0,0,0,0,0.0608100320372943,0,0,0,0,0,0,0,0.0340262898438188,0,0,0.432472555277723,-0.0169043225410079,0,0,0.102156876165882,0,0,0,0,0.0280864536469482,0,0,0,0,0,0,0
X002407.SZ,0,0,0,0,0,0,0,0.0314681027765206,0,0,0,0.109304548931425,0,0,0.293808187870998,0,0,0,0.0470191642338361,0.112515201412268,0,0,0.0928730340599939,0,0,0,0,0,0.139523730072926,0,0,0,0,0,0,0,0,0,0,0,-0.174677621388139,0.639817127791327,0,0,0,0,0,0,0,0,0,0.109480733014658,-0.0103971724528461,0,0,0,0,0,0
X000629.SZ,0,0,0.464167805580775,0,0,0,0,0,0,0,0,-0.159500336873465,0,0,0,0,0,0,0,0,0,0,0,0,0.123358943381782,0,0,0,0,0,0,0,-0.0604282476963557,0,0,0,0,0.0785446405887596,0.194232721894745,0,0.265672572653493,0,0,0,0,0,0,0,0,0,0,0,0.0366439626468949,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0638348707775481,0,0,0.154806239877387,0,0,0,0,0,0,0,0,0.0387194383506166,0.539034787667689,0,0,0,0,0,0,0.0478569387688918,0,0.0827863438642801,0,0,0,0,0,0,0,0.0359134082603543,0,0,0,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0,0,0.0354577934985169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.415876622900755,0,0,0.0155353238501366,0.148406961485665,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.213112744901848,0.00161353538713807,-0.0432358964404082,0.10609873871229,0,0.000283035640641381,0,0,0,0,-0.0251981642097666,-0.109998520714427,0,0,0,0,0,0
X000012.SZ,0,0,0,0,0,0,0,0,0,0,0,0.113756011390097,0,0,0,0,0.0486694484707611,0,0,0,0,0,0,0,0,0,0,0,0.282759295490396,0,0,0,0,0,0,0.0726506078974483,0,0.00992146654284163,0,0,0,0.0512172743029885,0,0,0.232079934456652,0.121959038650718,0,0,0.0918925563384291,0,0,0,-0.05134931298853,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0,0.07790963365514,0,0,0,-0.0491375895253535,0,0,0.00124001098316899,0.0237283709458035,0,0.41572457313881,0,0,0.0325797795727307,0,0.0136223550440946,0,0,0.0246619810763758,0.166995386858722,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220133466836182,0,0.0803068931910854,0,0,0,0,0,0,0,0,-0.0310311817792573,0,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0.129218833381681,0,0.207491015436206,0,0.0196801885495458,0,0,0,0,0.253800886502237,0,0.045960008518332,-0.0213051170412497,0,0,0,0,0,0,0,0.127104903750445,-0.0354913570808277,0,0,0,0,0,0,0,0,0,-0.126560174286778,0.202567541913187,0,0,0,0,0,0,0,0,0.129924249835502,0,0,0,0,0.00346944296069797,0,0,0,0,0,0,0
X600022.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17480950985443,0,0,0,0,0,0.0566358060681679,0,0.264524194964623,0,0,0,0,1.38777878078145e-17,0.0779841019206832,0.0143759000760994,0.0766507824398458,0,0.168386604210389,0.00947058038529223,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0.0667651326684906,0,0,0.0352487179259466,0,0,0.129676522864554,0,0,-0.0569509261294496,0,0,0,0,-0.0292917708610033,-0.0179960681233167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.021250381762305,0,0,0,0,0,0,-0.15671765937036,0,0,-0.0234195289601613,-0.149735293085967,0,0,0,0,0,0
Slope,-0.270351541184181,0,0,0,0,0,-0.304299337293793,0,0,0,0,-0.304231846548009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.577787891979787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.471510357362126,0.00556794456726061,0,0,-0.112517756764168,-0.721381347069666,0,0,0,0,0,-0.265852229924691,0,-0.937387088868195,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.054667295169648,0,0,0.0981403167868547,0,0,0,0,0,0,0,0,0,0,-0.349336394525823,0.0983516932379241,0,0,0,0,0,0,0.0250481204328381,0,0,0,0,0,0,0,-0.0107028097770558,0,0.643449659051446,0,-0.984574063286905,0.395292659433163,0,0,0,0,-1.46078684022471,0,0
RealEstate_excess,0,0,0,0,0,0,0.027839965721763,0,0,0,0,-0.0988041485421313,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,-0.218153857650082,0,0,0,-0.114792151662186,0,0,0,0,0,0.164832244586814,0,0,0,0,0,0,0,0,0,0.007199207751747,0,0,0,0,0,0,0,0,-0.0940159141859111,-0.0312631138711296,0,0.131600596859784,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,-0.0626448123132425,0,0.0227609033148452,0,0,-0.108921982180551,0,0,0.0764777318466321,0,0.00491440066745878,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,-0.0216633829289274,0,0,0,0,0,-0.00638480692727782,0,0,0,0,0,-0.124836219959255,0,0,0,0,0,0,0,0.0178060715244029,0,0.531803535527137,0,0,0,0,0
MKvol,0,0,0,0,0,0,0.0267907381575875,-0.000957841068978855,0,0,0,-0.00390137692604454,0,0,0,0,0.00245502158436549,0,0.00927966788828873,-0.00664982471362125,-0.00313862908149986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0378500055316175,0.00534351164707415,0.0397538642548221,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0.0179990097528264,0,0,0,0,0,0,0,0.0272909663870978,0,0,0,0,0.0332613290077854,0,0,-0.0355371210482354,0,0,0,0,-0.0190885479620855,0,0,0,0,0,0,0,0,0,0,-0.0458171105849948,0,-0.00338420497905947,0,0,0,0,0,0,0,0,0,-0.0223373010602495,-0.0409968454333514,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0.00335564390188219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0117098165958617,0,0,0,0,0,0,0,0,-0.00515994665758851,0,0,0.0032229475621409,0,0,0,0,0,0,0.00134270417531986,0,0,0,-0.0105118433673031,-0.0146553802721278,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0.0129421252731615,0,0,0,0,0,0,0,0,0,0,0,0,-0.00828643485501137,0,0,0,0,0,0.00203938009301355,0,0,0,0,0,0.0232334712276253,0,0,0,0,0,0,-0.0107813273690859,0,-0.0322055846374086,0,-0.00246758606281846,0,0,0,0,0,0.0230360017600028,0,0,0.00560069317559402,0.0586203176140156,0,0,0,0,0,0
