,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X601600.SH,X601898.SH,X600688.SH,X600795.SH,X601991.SH,X600027.SH,X600623.SH,X600362.SH,X600111.SH,X600188.SH,X600157.SH,X600886.SH,X601992.SH,X600299.SH,X002466.SZ,X000792.SZ,X600660.SH,X601158.SH,X600547.SH,X000709.SZ,X600583.SH,X600309.SH,X000539.SZ,X000898.SZ,X000883.SZ,X600489.SH,X002075.SZ,X000027.SZ,X600352.SH,X000959.SZ,X000630.SZ,X000629.SZ,X002470.SZ,X000983.SZ,X000060.SZ,X000012.SZ,X300072.SZ,X600098.SH,X601699.SH,X600160.SH,X600021.SH,X600176.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601992.SH,0,0,0,0,0.11643268630024,0.0805844598912741,0,0,0,0,0,0,0,0,0,0.106767027437367,0.257616593798471,0,0,0,0,0,0,0.211174902286822,0,0,0,0,0,0,0,0,0,-0.0154014098716939,0,0,0,0,0,0,0,0.0792658359746872,0.0294458446441729,0,0,0,0,0,0,0,-0.0807010745757572,0.0352336562344712,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0.0308237552618001,0,0,0,-0.0426290962580138,0,0,0,0,0,0,0,0.026129018368808,0.0342565558771079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235145292072433,0.171252669399478,0,0,0,0.199165685812603,0.103876489901857,0,0,0.0299929426137353,-0.000399649771605461,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.239686744535057,0.0825734419975108,0,0.408756211321184,0,0,-0.129712483242269,0,0,0,0,0,0,0,0,0,0.0858373439402592,-0.0684016939448782,0,0,0,0,0.0473906974892613,0,-0.0475118288759752,0,0,0.135460082836804,0,0,0,0,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.18483011138627,0,0,0,0,0,0,0.220938051484836,0.231378670292853,0,-0.0202297064760754,0,0,0.0380518937440747,0,0.137179510269679,0,0,0,0,0.203118556230298,0,0,0,0,0,0,0,0,0.190184434851312,0,0,0,0,0,0,0,-0.11870896748876,0.0481642869699123,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0.120981336161875,0,0,0,0,0,0,0,0,0.0303450512952807,0,0,0.021946951112829,0,0,0,0,0,0,0.0628273387901249,0,0,0,0,0,0,0,0,0.10879310519753,0,0,0,0,0,0.0371948454525507,0,0,0,0,0,0,0.0167724375636786,0,0,-0.0142373109554827,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0405201773361088,0,0.12583840355623,0.0754341187863459,0,0,0,0.0464950577383228,0,0,0,0,0,0,0.295665543230788,0,0,0,0,0,0,0.121044972178879,0,0,0,0.0589224632943929,0,0,0.0528368391333233,0.00634371912868009,0,0.0671096178742987,0,0,0,0,0,0,0.00284227354940318,0,0,0,0,0,0
X600547.SH,0,0,-0.0473199476014759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.950627487673761,0.0316898453283235,0,-0.0217335473520135,0,0,0,0.0184469736420906,0,0.20425034938306,-0.0389172480878491,0,0,0,0.0151042211617955,0,0,0,-0.00169082516283387,-0.00319647758567916,0,0.0495254404987072,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0.0825062669945797,0,0,0,0,0,0,0,0,0,0,0,0.0686287432707296,0,0,0,0.0334700208330794,0,0,0,0,0.45522975476476,0,0,0.0318732138509518,0,0,0.126042507498489,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0.116620738730619,0,0,0,0,-0.0191110515107839,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.082702821864593,0,0,0.0148699771736749,0,0,0,0,0,0,0,0,0,0,0,0,0,0.239958425508069,0,0,0,0.0397655790808582,0.0765894831926184,0.102265193657288,0.12992214352657,0.0453374216986793,0,0,0,0.00135376143333579,0,0,0,0,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0.0455198664441553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0285887094753933,0.0756382265184374,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0846169636083932,0,0,0.189321020985458,0,0.0908974454149483,0.0692587102425752,0,0.0439143153091068,0,0.0468386741851727,0.0291492045463513,0.0112395745400872,0,0.0501257430965646,0,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0.0893202810827834,0,0.141734243070947,0,0,0,0,0,0,0,0,0,0,0,0,0.0481785633297276,0,0,0,0,0,0,0,0,0,0,0,0,0.00762091723464679,0.0658875470629063,0.0911527198154046,0,0,0.138001741953633,0,0,0,0,0,0,0.0088714938050494,0,0.234906150020713,0,0,0,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0.0886611538879192,0,0,0,0.0364406849500924,0,0,0,0,0,0,0.100128628784971,0,0,0,0,0,0,0,0,0,0.481834827402687,0,0,0,0,0,0,0.0876095389184549,0,0,0,0,-6.93889390390723e-18,0,0.0208746260160824,0.160567707331075,0,0,0,0,0.00158897336583211,0,0,0,0,-0.0319363527374523,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161314169877237,0,0,0,0,0,0,0,0,0,0.0244354077287091,0,0,0,0,0,0,0.0904130130906718,0,0,0,0.0977128091468987,0.0153267555770892,0.0605797038948299,0.118363002112862,0,0,0.0575113235405621,0,0.0958476184155962,0,0,0,0,-0.0205632315909531,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0.00912871907705798,0,0,0,0,0,0,0,0.0486809609369749,0,0,0,0.0250704259419965,-0.0153899165007044,0,0,0,0.554244730664197,0,0,0,0,0,0,0,-0.0190364663075682,0,0,0.182653083982795,0,0,0,0,0,0.040323638675635,0,0,0,0.0716516900387026,0,0,0,-0.00783274707697156,0,0,0,0,0,0,0
X002075.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.287856505186642,0,0,0,0,0,0,0,-0.0928214540611069,0.294667597915247,0,0,0,0.303564574988211,0,0,0,0.01247008524569,0,0,0,0,0,0.0183292416847572,0,0,0,-0.100631327457962,0,0,-0.387524916268479,0,0,0.00858189599766795,0,0,0.0931256656233186,0.43183577530596,-0.186228680963938,0,0,0,0,-0.577971501537692,0
X000027.SZ,0,0,0,0,0,0,0,0.242155515656047,0,0,0,0,0,0,0,0,0,0.131423103157458,0,0.0430186069810944,0,0,0,0,0.0296928886848019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0177142325581917,0.115414007959028,0,0.240440391923863,0,0.0697588912220237,0,0,0,0,0.0229739012416562,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0.0604559863380299,0,0,0,0,0,0,0,0,0,0.023398857859798,0,0,0.13454198298485,0.131728297832598,0.0344731520509926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.230196147108821,0.10352275695594,0,0,0,0,0.126278087005676,0.0862315891683289,0,0,0,0.0181554591482754,0.022642373625383,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0.804593588439077,0,0,0,0,0,0,0,0.00107456580496017,-0.140100727208189,0,0,0.0443417296323066,0,0,0,0,0,0,0,0.0769422397881588,0.0562968072355036,0,0.107856508558556,0,0,0,0,0,0,0,0,0,-0.000470124990935565,0,0.20772653405995,0,0,0,0,0,0.102371513332653,-0.0350625314682947,0,0,0.0886642085991315,-0.0511435775480457,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0.0541013232192162,0,0,0.173369501328771,0,0,0,0,0,0,0.138455269993503,0,0,0.146448398737005,0,0,0,0.0437374199131004,0,0,0,0,0,0,0,0,0,0.0471695170587503,0,0,0,0,0,0,0,0,0,0.134281706554377,0,0,0.0522435947156355,0,0.045549833728921,0,0,0,0,-0.0194572559795379,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0.263258898495365,0,0,0.265455437722739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0237572983615206,0,0,0,0,0,0,0,0.0481520502830049,0,0,0,0,0,0.0433931211339887,0,0,0.0173823164313181,0.0749658409453602,0.184424769552841,-0.0458428386444804,0,0,0,0,0,0,0,0.188381045924618,-0.0511628730688202,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06736631046455,0.010775893715244,0,0,0.122828577396549,0,0,0.054969548786764,0,0,0,0,0,0,0.343543399411487,0.0172729185845752,0,0,0,0,0,0.104000013920585,0,0,0,0.135346458216703,0,0,0,0.0248442438214353,0,0,0,0,0,0,0,0,0.00270824915927982,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0.314796789648309,0,0,0,0,0,0,0,0,0,0,0,0,0.0311955094712578,0,0,0.0683980852787764,0,0,0.0838289848307168,0,0.04334201576144,0.0970651581720234,0,0.0340218964320897,0,0,0,0.430688263977552,0,0,0,0,0,-0.0623461774987638,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140803924679209,1.73472347597681e-18,0,0,0,-1.0842021724855e-19,0.0457064246263569,0,0,0,0,0,0,0,0,0.0922658435812662,0,0,0,0,0,0,0,0.120229044097695,0,0.136927541921631,0,0.200885476702173,0,0,0,0.0387689795788848,0,0,0,0,0,0,0,0,0,0,0
X000012.SZ,0,0,0,0,0,0,0,0,0.255896194400322,0,0,0,0,0.0817590116298993,0,0,0,0,0,0,0.107481563782191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.080945060825508,0,0.0765214913692773,0.0950293629889481,0,0,0.103496725601635,0,0,0,0,0,0.0216142771616044,-0.0328714432362572,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.240846181623722,0,0,0,0.112561098372143,0,0,0.310694849001313,-0.0422260833034201,-0.249673108676352,0,0,0,0,0,0,0,0,0,0,0,0,0.232849668548748,-0.0767771040053723,0,0,0,0,0.106013382371599,0,0,0,0,0.11808063024598,0,0.0858725418587699,0,3.46944695195361e-18,0.0244388161016182,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0786864699636108,0,0.0110724269478085,0,0,0,0,0,0,0,0,0,0,0,0.174291136975046,0.0638099252002393,0,0,0.022118240113135,0,0,0.0158183253680128,0.0487418511151816,0,0,0,0,0.412245328647989,0,0,0,-0.00772399748443927,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0634565567740112,0,0,0,0,0,0,0,0,0,0.200477679849629,0,0,0,0.276291358210762,0,0,0,0,0,0.0860720629992484,0,0,0,0.442622659277943,0,0,0,0,0,0,0,-0.0830322197599425,0,0,-0.0629843443082135,0,0,0,0,0,0
X600160.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140476168782811,-0.0462151155455496,0,0,0,0,0,0.240771214427124,0.0355884925522696,0,0,0,0.437725891177602,0,0,0,0,0,0,0,0.34266314393483,0.244961194635704,-0.0577017437472946,0.207915438269043,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,-0.176611587870353,-0.0439696885855894,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113582709571052,0,0,0,0,0,0,0.0159976526241184,0.144161685778533,0,0,0,0,0,0,0.307078693734143,0,0,0,0.0277734019754136,0,-8.67361737988404e-19,0,0,0,0,0,0.0832183328144457,0,0,0,0,0.171253183983672,0,0,0,0.016742176173417,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0736630012860685,0,0,0,0.0413239602666846,0,0,0,0,0.10884489991726,0,0,0,0,0,0,0,0,0,0,0,0.179723622992966,0.116151092735579,0,0.102530281726685,0,0.115545076412742,0,0,0.0188159040504732,0,0,0,0.0958915421946991,-0.0314068480842058,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0239361241803948,0,0,0,0,0,0.186372441060349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.075722566254284,0,0,0,-0.092035233738692,-0.134506009473736,0,0,0,0,0.0175316184175508,0,0,0,-0.00840776060597932,-0.0315819025090388,0,0,0,0,0,0
Slope,0,0,0,0,0,-0.380262518634522,0,0,0,0,0,0,0,0.0598994892385177,0,0,0,0,0,0,-0.295251382176213,0,0,0,0,0,0,0,0,0,0,0,0,0.116696040734813,0,0.0290264798560983,0,0,0.619702346010074,0,-0.494088110761365,0,0,0,0,0,0.128786860329046,0,0,-0.503776744028582,0,0.0700439319088065,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0923539979118758,-0.0460557411792744,0,-0.091051950870261,0,0,0,0,0,0,0,0,0,-0.097312168435434,0,0,0.112015357603468,0,0,0,0,-0.314324440335958,0,0,0,0.15674697290544,-0.127143396681537,0,0,-0.443135902819125,0.23090498893641,0,0,0,0,0,6.67418930562685,0
RealEstate_excess,-0.263523273962772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0241857563719572,0,0,0,0,0,0,0,0,0,-0.0506420417955462,0,0,0,0.00824381361364726,0,0,0,0,0,0,-0.0621102421713094,0.0500056600470289,0,0,0,0,0,0.0614549537046435,0.0188840896962045,0,0.136578598362106,0,0,0,0
MKreturn,0,0,0,0,0,-0.0422060576571745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00839638359123081,0,0,0,0,0.0447321347819326,0,0,0,0,-0.12945720885363,0,0.126680307925635,0,0,0,0,0,0,0.0384311433418113,0,0,0,-0.305875828562838,0,-0.0363606071395085,0,0,0,0,0.0799577316946311,0.0143298988303516,0.624322975189284,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00215053667098869,0,0,0,0,0,0,0,0.0122030844856516,-0.00966456409959787,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00419634198217206,0,0,0,0,0,0,0,0,-0.0173226784924585,-0.0035712624024651,0,0,0,0,0,0,0,-0.000764806610214997,0,0,0,0.0170349869009984,-0.0147547129885142,0,0,0,0,0.0145899416195199,0,0,-0.0185605443842433,0,0,0,0,0.197032787764066,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0.00147807697457135,0,0,0,0,0,0.00199729362534045,0,0,0,0,0,0,0,0.00609540215091551,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0.0183931389641944,0,0,0,0,0,0,0,-0.0153626159584082,0.000998657493822912,0,0,0,0,0,0.00577272139094136,-0.00448040538708632,0,-0.00561423278306069,-0.00386031403438253,0,0,0,0,0
