,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600011.SH,X600019.SH,X600585.SH,X002460.SZ,X601898.SH,X002466.SZ,X600547.SH,X000792.SZ,X601600.SH,X600660.SH,X600886.SH,X600111.SH,X600010.SH,X000708.SZ,X000301.SZ,X600426.SH,X000877.SZ,X600027.SH,X600795.SH,X600362.SH,X002271.SZ,X600803.SH,X601991.SH,X600176.SH,X600489.SH,X601699.SH,X000983.SZ,X000807.SZ,X000786.SZ,X000539.SZ,X600160.SH,X000629.SZ,X300037.SZ,X600995.SH,X000408.SZ,X002409.SZ,X600612.SH,X600219.SH,X000932.SZ,X600378.SH,X002080.SZ,X600688.SH,X000723.SZ,X600096.SH,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000539.SZ,0,0,0,0,0.0250477058933626,0,0,0,0.0474270217412232,0,0,-0.0015324117589203,0,0,0,0,0,0,0,0,0,0,0.429901211474697,0,0,0,0,0.16106835527752,0,-0.184252643964037,0,0,0,0,0,0.0600273497878433,0,0,0,0,-0.0491040990916512,0,0,0,0,0,0,0,0,0,0,-0.0373636207732718,0,0,0,0,0,0,0
X600160.SH,-0.0640853742334084,0,0,0.264444545742092,0.0174843987080404,0,0,0,0,0,0,-0.171774693573059,0.235613636110405,0,0,0.184752848258379,0,0,0,0,0,0,0,0,0,0,0.276562591554685,0.0977779737272747,0,0,0,0,0,0,0,0,0,0,-0.115774201871429,0,-0.0333122676485499,0,0,0,0,0.547895962896564,0,0,0,0,0,0,0.171328019605493,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0.147519641005333,0,0.157763118244828,0,0,0.0404893479236518,0,0,0.194436398244081,0,0,0,0,0.456978855259507,0,0,0,0.0920024340500612,-0.204366465824313,0,0,-0.0594257220066913,0,0,0,0,-0.027230540251852,0,0,0.137231888680169,0,0,-0.0220173654992714,0,0,0,0.141038815994214,0,0,0,0,0,0,0.0163050977978434,-0.192087611596558,0,0,0,0,0,0
X300037.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.226693694028357,0,0.0399754687196537,0,0,0,0,0,0,0.0610465495208634,0,-0.0103512554713822,0,0,0.184171750894688,-0.0620742468982311,0,0,0,0.0110323274390774,0,0,0,0,0.3515251354072,0.144684741986132,0,0,0,0,0.0302465823525328,0,0,0.202753152309448,0,0,0,0,0,-0.342487404580253,0.194037044415656,-0.305164109767532,0,0,0,0,0,0
X600995.SH,0,0,0,0,0.0478480524067201,0.0801942406269525,0,0,0,0,0,0,0.265835170942966,0,0,0,0,0,0,0.210300586631418,0,0.285203006804389,0,0,0,-0.11330789048855,-0.465690303907625,0,0,0,0,0,0,0,0.487328178334827,0,0.322133719200754,0,0,0,0.0385816394325415,0.0501208691365847,0,0,0,0,0,0,0,0,0,-0.0305203797975951,0,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,-0.0175010794642547,0,0,0.469106164607341,0,0,0.0121166613282565,0.191020707439559,0.0233346213276919,0,0,0,0,0,0,0,0.0972780267318361,0,0,0,0.0427373165807507,0,0,0,0,0.120090813080958,0,0,0,0,0,0.0709823947749992,0,0.0594147163795416,0,0,0.0589164825542478,0,0,0,8.67361737988404e-19,0,0.050026313619254,0,0,0,0,0,0,0,0,0,0,0
X002409.SZ,-0.177823526628154,0,0,0.333555264309302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.284223781177503,0,0,0.086053354184624,0,0.167113247950962,0,0,0.0383460178655867,0.0709864373065001,0,-0.0994814713704224,0,-0.0805234489712145,0,0.0551287946261365,0,0.633663250202556,0,0,0,0,0,0,0,3.46944695195361e-18,0.0874504358717153,0,0,0,0,0,0
X600612.SH,0,0,0,0,0,0,0,0,0,0,0,0.194293028983029,0,0,0.0516445223920236,0,0.052857538069744,0,0.421589393699274,0,0.181074783035423,-0.380617438247703,0,0,0.0438718060898363,0,-0.163708826197179,0,-0.340245669215934,0,-0.185348021824416,0,0,0,0,0.113784474132351,0,0.360412329008366,-0.0368620971665652,0,-0.0574759791607067,0,0,0,0,0,0,0,0,0,0,0.102816832650945,-0.146245634434534,0,0,0,0,0,0
X600219.SH,0,0,0,0,0.010585819283122,0,0,0,0.146510389202322,0,0,0,0,0.131796494256384,0,0,0,0,0,0,0,0,-0.0381160579847141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0268288014701328,0,0,0,0,0.147158385063037,0,0.0525536590060972,0,0,0,0.0339131801624827,0.0559128381113772,0,0,0,0,0,0,0,0
X000932.SZ,0,0,0,0.0309432060735517,0,0,0,0,0.0504340854441054,0,0,0,0,0,0,-0.00647049930302345,0,0,0,0,0,0,0,0,0,0,0.0515924324845305,0,0,-0.0756871600100569,0,0,0.0550207431428613,0.0518468980887466,0,0.0751258584592997,0,0,0,0,0.0334578996952191,-0.201814834393745,0,0,0.0367076509818189,0,0,0,0,0,0,0.0499399591813774,-0.0421659283451699,0,0,0,0,0,0
X600378.SH,-0.0727939052662564,0,0,0,0,0,0,0,0,0,0,-0.0630640456713536,0,0,0,0,0,0,0,0.464690340225023,0,0,0.289798850221172,0,0,0,0.0110665776792594,0,0,0,-0.0523451310921755,0,0,0,0.0127937595913047,0,0,0.255729565023809,0,0,0,-0.0575527237252099,0,0.12987853183872,0,0,0,0,0,0,0,0,-0.0908089303553073,0,0,0,0,0,0
X002080.SZ,-0.216921925536717,0,0,0,0,0.0352145836090594,0,0,0,0,0,0,0,0,0,0,0,0,0.424351742322903,0,0,0,0,0,0,0,0,0,0.202855368447373,0,0,0,0,-0.101041282713051,0,0.168745242176818,0,0,0.0548509995229932,0.627623910582944,0,0,0,0,0,0,0,0,0,0,0,0.0799677846209143,0,0,0,0,0,0,0
X600688.SH,0,0.173530025134986,0,0,0,0,0.0659833196916544,0,0,0,-0.0143336673724449,0,0,0.0116168656129203,0,0,0,0,0,0,0,0,0,0,0,0,-0.0200581181890648,0,0.0490972824318604,0,0,0,0,0,0,0.0201006627619339,0,0,0.0277062211347515,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0.015329644990579,0,0,0,0,0,0,0
X000723.SZ,0.0996666105284,0,0,0,0,0,0.129709220407271,0,0,0.165423019436808,0.161915761977693,0,0,0,0,0,0,0,0,0,0,0.214932331468837,0,-0.13882960893274,0,0.097682295153029,0,0,0,0,0,-0.0228582443702453,0,0,0,0,0,0.1406367900894,0,0.0457036624001278,-0.0149436209618381,0,0,0,0,0,0,0,0,0,-0.144600377214623,-0.0406159138223415,0.0234890433160458,0,0,0,0,0,0
X600096.SH,0,0,0,0,0.0251861119481761,0,0,0,0,0,0.0122027655551383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0914366046177447,0,0,-0.0332409564947164,-0.0832099588478936,0.136011825289695,0,0.198709732455692,0,0,0,0.0316175781599169,0.064145666930743,0,0,0,0.0418491939519885,0,0,0.219271910402347,0,0,0,0,0,0,0.0102144549194871,-0.0416181598056901,0,0,0,0,0,0
X000630.SZ,0.0204275529361509,0,0,0,0.0345015298564766,0,0,0,0.0353900377080804,0,0,0.0361487988997307,0,0.0150413993503011,0,0,0,0,0,0,0,0,-0.0280245017702953,0,0.546378826444444,0,0,0,0,0,0,0.0161601602968377,0.121252861840588,0,-0.0100149605899515,0,0,0,0.0405643510461749,0,0.03424657154135,0,0,0,0,0,0,0.0213787788642237,0,0,0,0.0264908448900569,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0.100272359662993,0,0,0.159376533821316,0,0,0,0,0.111566846466486,0,0,0,0,0,-0.0527170428316398,-8.67361737988404e-19,0,0,0,0,0,0.197099814441102,0,0,0.0482676019204288,0,0,0,0,0,-0.182337031376707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0114604784961437,0,0,0,0,0,0
Slope,0,0,-0.407313210076293,0,0,0,0,0,0,0,-0.0884229938688553,0,0,0,0,-0.0697588551943847,0,0,0,0,0.701874653545349,-0.0294165151894814,0,0,0,0,0,-0.0624581627846455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.60116744034094,0,0,0,0,0,0
TED,0,0,0,0,0,-0.139040476062743,0,0,0,0,0.402750052799545,-0.169413594699333,0,0,0,0,0,0,0,0.019332307587575,0,0,0,0,0,0.226755219384277,-0.551118732954334,0,0,0,0,0,0.27994147726876,0,0,0,0,0,0,0,0,0,0,0,-1.06236832182655,0,0,0,0,0,-0.256309314346805,0.341622467712682,0,0,0,0,0,0,0
RealEstate_excess,0.0887551482979333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00974985455047716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0839656495833205,0,0.0551094878167079,0,0,0,0,-0.061717580599152,0.0113162707198913,0.0540615811971948,0,-0.0269559275095054,0,0,0,0,0,0,0,0.0682788011837693,0,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0.0340197980756975,0,0,0.071540835602431,0,0,0,0,0,0,-0.0171220600367418,0,-0.0617940863871754,0,0,0,0,0,0,0,0.153182806848425,0,0,0,0,0,0.00602715754510998,0,0,-0.0907543840604025,0.0373906719999501,0,0,0.0186187719252548,0,0,0,-0.0947659753036374,0,0,0.0599610684152563,0,0,-0.0720531932111857,0,0,0,0,0
MKvol,-0.0041033076095848,0,0,0,0,0,0,0,0,-0.00268423042771611,-0.00271277748129025,0,0,0,0,0,0,0,0,0,0.00614630479743548,0,0,0,0,0.00128695325172409,0,0,0,0,0,0,-0.000280668640859584,0,0,0,0,0.000858019950805934,0,0,0,0,0,0,0,0,0,0,0,0,-0.0098418104813371,0.0020285763488964,-0.00146773741927812,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000963256983950958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00317024241969291,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,-0.00034238897318313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000299519812860583,0,0,0,0,0.0016929995980206,0,0,0,0,0,0,0,0,0,0.00288227909588117,0,0,0,0,0,0,0,0.00048100878178454,0,0,0.0133677407830166,-0.011099364842075,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0.000519726621056576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00222989459104928,0,0,0,0,0,0
