,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600011.SH,X600010.SH,X601600.SH,X601898.SH,X002466.SZ,X600188.SH,X600688.SH,X600660.SH,X601991.SH,X600362.SH,X600795.SH,X002460.SZ,X300072.SZ,X601992.SH,X600176.SH,X600547.SH,X600886.SH,X600111.SH,X000786.SZ,X600516.SH,X000898.SZ,X000709.SZ,X002271.SZ,X600352.SH,X600027.SH,X600299.SH,X000792.SZ,X000825.SZ,X000553.SZ,X000408.SZ,X601699.SH,X601158.SH,X600219.SH,X600489.SH,X600808.SH,X000883.SZ,X000630.SZ,X000959.SZ,X600583.SH,X600426.SH,X002092.SZ,X002110.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600547.SH,0,0.127071003894089,0.0313551997381733,0,0,0,0,0,0,0,0,0,0,0,0.118049958034817,0,0,0,0,0,0,0,-0.0316588923340233,0,0,0,0,0,0,0,0,0,-0.0803069213687167,-0.0598562411815605,0,0,0,0,0.876193461506943,0,0,0,0,0,-0.0265890896303608,0,0,0,-0.00346479851136643,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0.0322759921127769,0,0,0,0,0,0,0.0585229382998293,0.0618178428477194,0.0417378281817676,0,0,0,0,0,0,0,0,0.0954888910407982,0,0,0,0,0.018306979539388,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0.118954776508235,0,0,-0.0172238734824434,0.0284819148643694,-0.0235010594406851,0,0,0,0,0
X600111.SH,0,0,0,0,-0.0689493796436266,0,0,0,0,0,0,0,0,0,0,0,0.0984050880943307,0.0958881159549797,0,0,0,0,0,0,0.140368230898402,0,0,0,0,0,0,0.0256784065480748,0,0.0419710117240877,0,0,0,0,0,0.240260020546538,0,0,0,0,0.0315404283560721,0.223627779510269,0,0,-0.00847031799495531,0,0,0,0,0,0,0
X000786.SZ,0,0.0200592290604117,0,0,0.303574236920042,0,0,0,0,-0.0256764792946876,0,0,0,0,0,0,0,0,0,0.158935687689704,0,0,0,0,0,0,0,0.269374602750061,0.23638392225093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0711136565290408,0,-0.0543627103865962,0.0449757149334578,-6.93889390390723e-18,0,0,0,0,0
X600516.SH,0,0,-0.602260996185065,0,0,0,0,0,0,0.258847420302676,0,0,0,0,0,0,0,0,0,0.00475714623799517,0,0,0,0.254012404389771,0,0,0,0,0,0,-0.0486415350136001,0.489358396307711,0.117550294292314,0,0,0.0597618505728026,0,0,0,0,0,0,0,0,0.140603809932514,0,0.510822161883136,0,-0.00615977200004722,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0.068278280510409,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057299998923953,0,0,0,0,0,0,0.534275633384816,0,0,0,0,0,0,0,0,0,-0.0209520483053435,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0.12955427159743,0,0,0,0,0,0.0345413083706328,0,0.148120859027574,0,0,0,0.00189503864811492,0,-0.0257923336662368,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0839780495474983,0,0,0.255304123112019,0,-0.0323215904775371,0,0,0,0,0.00151634052281179,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0336222235965298,0,0.0191509810405326,0,0,0,0,0,0,0,0.0475700861100993,0.19391460392642,0,0,0,0,0.0989610333799333,0,0,0.0170769815789023,0,0,0,0.0334819516732016,0,0,0,0,0,0,0,0,0.190441712757089,0,0,0,-0.0427014508855324,0.0302063378841061,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101643527451578,0,0.069163596378033,0,0,-0.304816547761887,0,0,0,0,0,0,0,0,0,0.100488509281669,0,0,0,0,0,0,0,0,0,0,0,0.0170207216992845,0.674552196970553,0.0889840376841784,0,0,0.00638811622802543,-0.0645533677469667,0,0,0,0,0
X600027.SH,0,0,0,0,0,0.0254116580112154,0.342870595756141,-0.0647539806550235,0.118441724147503,0,0,0,0,0,0,0,0,0,0.0723007029966584,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000430830018359166,0,0,0,0,0,0.00530058221749024,-0.0100906321238105,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00827302580039448,0,0,0.132333571359443,0.154177822596879,0,0,0,0,0,0.0426235987198099,0,0,0,0,0,0,0.00265203067215639,0,0.25555676173318,0,0,0,0,0,0,0,0,0,0.128034851835998,0,0,0,0,-0.0213257157775642,0.0306855924738414,0,0,0,0,0,0
X000792.SZ,-0.0984500920805108,0,0,-0.0738798610478559,0,0,0,0,0,0,0,-0.0108442022390945,0,0,0,0,0,0,0,0,0,0,0,0,0.289552627784556,0,0,0.251762638073522,0,0,0.153019012044817,0,0,0.424507849327323,0,0,0,0,0,0,0,0,0,0.299525860266459,0,0,-0.047606621715995,0,-0.0144656944982035,0.0388625135440798,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109515070603284,0,-0.015704509026884,0,0,0,0,0.0348289916211339,0,0,0,0,0,0,0,0,0,0.168604551240615,0,0,0,0.408402533068982,0,0,0.0944221720717126,0,0.0410758954127057,2.77555756156289e-17,0,0,0.0259494268939221,-0.0641096287451126,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,0.0499984582064336,0,0,0,0,0,0.199592872095945,0,0,0,0,0,0,0.083625098921624,0.0906432286678097,0,0,0.0807576883373215,0,0.155623221050756,0,0,0,0,0,0,0.310454182446578,0,0,0,0,0,0,0,0,0,0,0,0,0.140937423452451,0,0,0,0.00659613356923136,0.0172112556452283,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0,0.123072266331903,0,0,0.281325292700854,0,0,0,0.0410330636704419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107212480333651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103446508003307,0,0,0.00232152378314161,0,0,0,0,0,0
X601699.SH,0,0,0.0303207608496427,0,0,0,0,0,0,0,0.554428048368806,0,0,0,0.167512932840871,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.126369389949807,0,0,0,0.250212033400907,0,-0.035249203689286,0,0,0,0,0,0,0,0,0,0.0380151326099009,0,0.0679695541025968,0,-0.00524808359353194,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0691314020193135,0,0,0,0,0,0.013519450578504,0,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0.155277654506015,0,0,0.00813738587976937,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0261968310980738,0,0,0,0,0.03589935788169,0.0147699175495027,0,0.0333946572766387,0,0,0,0,0,0,0,0,0.13361557158436,0.0743020606461735,0,0,0.0962531066963835,0,0,0,0,0,0,0.0316968103520753,0,0,0.188939623536211,0,0,0,0.00143769224321715,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.0636508441802297,0,0.613377030513809,0,0.00870628575771792,0,0,0,0,0,0,0,0,0.0370654452304808,-0.0732319490385869,0.0275511538118216,0,0,0,0,0,0,0,0,0,0,0,0.106825541623673,0,0,-0.00576727752084153,0,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0.120552659720539,0,0,0.0774946782161722,0,0,0.059799190364152,0,0,0.0488698056198266,0,0,0,0,0.094966798641304,0.0289366331658038,0,0.388310209348859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0569033914510563,0,0,0.00640874303271606,0.122180623845297,0,-0.020241054852756,0.0183180427947576,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,-0.020028882676133,0,0,0.0130687788110673,0,0,0,0,0,0.0228047192174603,0,0,0,0,0,0,0,0.0304742244655101,0,0,0,0.019051286592006,0.297013865521114,0,0.0970330095890902,-6.93889390390723e-18,0,0.00727077439978977,0,0,0,0,0.0660968545506178,0,0,0,0,0,0.056546038143663,0.0334945180638456,0,-0.00280275435315,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177764505696125,0,0.0498294082268285,0.112981177436923,0,0,0,0,0.0298081613153146,0,0.029263301287909,0,0,0,-0.00748034650694914,0,-0.0722692109361587,0.00368761175693811,0.0359487984461016,0.111185424630952,0,0,0,0,0.153015568208277,0,0,0,0,0,0,0,0,0,0,0.00276066383677692,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0.3473498525934,0,0.0661423811578981,0,0,0,0.0521467227083179,0,0,0,0,0,0,0,0,0,0,0,0.289930708643983,0,0.125634168201956,0,0,0,0.123612845082276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0125885734128927,0.0101328431523685,0,0,0,0,0,0
X600583.SH,0.00105514040107059,0.239404281607406,0,0,0,0,0,0,0,0,0,0,0,0,0.163142300694755,0,0,0.169173705738651,0.0456612896490578,0.0764745083188279,0,0,0,0,0,0,0,0,0.0273853596585961,0,0,0.108404801224776,0.0555137667772836,0.014217350565886,0,0,0,0,0,0,0,0,0,0,0,0.0965386099047455,-0.0606555835660646,0,-0.00288753669128061,0,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0,0,0,-0.0689815062548152,0.0568308896564012,0,0,0,0,0,0,0.287843729481268,0,0.0887703106218778,0,0,0.224601737590959,0.187262524359072,0,0,0,0.122836504644331,0,0,0,0,0,0.102826121091603,0,0,0,0,0,0,0,0,0,-0.23243751687275,0,0.134410874094504,0.0231968134101781,0,-0.00135553619550522,0,0,0,0,0,0,0
X002092.SZ,0,0,0,0,0,0,0,-0.279204847821439,0,0,0,0,0,0,0,0,0.225058482258328,0,6.93889390390723e-18,0,0,0,0.194605399918314,0,0,0,0,0,0,0,0.559684006865821,0,0,0,0,0,0,0,0,0.413958075478925,0,0,0.0610494935208867,0.0436762879069021,0,0,-0.0110538900968138,0,0,-0.0294357148191866,0,0,0,0,0,0
X002110.SZ,0,0,0,0,0.101972361393185,0,0,0,0,0,0,0,0,0,-0.124553742356974,0,0.159647398536347,0,0,0,0,0,0,0.0799903585368305,0.270417352566326,0,0,0,0,0,0,0,0,0,0,0.331042824200004,0,0,0,0.058109887985459,0,0,0,0,0.266328846905964,0,0,0,0,0.0620627140622924,0,0,0,0,0,0
Change_TY3M,0,-0.0817065366026253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112449683555898,0,0,0,0,-0.000384117782271106,0,0,0,0,0,-0.0349439585556007,-0.0291624631910984,0,0,-0.288852803267509,0,0,0,0,0,0,0,0,0,-0.0687441798910719,-0.0915423712686099,0,0,-0.06472278130927,0.0667102164982361,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,-0.367383955510307,0,-0.0860782944961846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0392088010217726,0.549472805423599,-0.0305159289116872,0,0,0,0,0,0,0,0,0,0,-0.128213139446046,0,-0.153411266376775,0,0,1.18420646194596,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0973158346620043,0,0.164758078190142,0,0,0,0,0,0,0.30904303387674,0,0,0,0.22684449025265,0,0,0,-0.0240031422662735,0,-0.340784810499623,-0.0505535557599076,0,0,0,0,0,0,0,0,0,0,0,-0.19778820863113,0,0.789015684439079,0,0.0550561291163742,0,0,0,0,0
RealEstate_excess,0,8.67361737988404e-19,0,0,0,-0.139473456757562,0,0,0,0,0,0,-0.0936098657174785,0,0,-0.0630655409340637,0,0.173693679572648,0,0,0.00235547470809167,0,0,0,0,-0.0900038116676278,0,0,0,0,0,0.0132083436589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0449490749886275,0,-0.0479084752076727,0.0459114440717885,0,0.00547333325980109,0,0,0,0
MKreturn,0,0,0.0129839105839129,0,0,0,0,0,0,-0.283657710794705,0.0211798463974959,0,0,0,0,0,0,0,0,0,0,0,0,0.0252313956979923,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0878518108325944,0,0,0,0,0,0,0.0102153025882718,0,0.114381654322566,0,0,-0.00963764907886058,0.0754344940971305,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0.00122020327153616,0,0,0,0,0,0,0,0,0,0.00101395855615084,0.00153249491155,0,0,0,0,0,0,0.00156922276217645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00409203376223374,0.00827077920831879,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,-0.00855425074919936,0,0,0,0,0,-0.0164332129794601,0,0,0,0,0,0,0,0.00549505804571645,0,0.0237955108834806,0,0.0103422156707818,-0.00595987135973408,0,0,0,0,0,0,-0.00791641680066365,0,-0.0105325376455652,0,0.0401003062131421,0,0,0,0,0,0,0,0,0,-0.00557880856555077,0,0.0143570565295575,0,-0.0339105833439053,0.0399627595235396,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00143824839813347,-0.0115585206204666,0.00689470336562931,0,0,0,0,0,0,0,0,0,0,1.41075212360447e-05,0,0,-0.000319062189833039,0,0.00255470124486074,-0.0069848640932246,0,0,0,0,0,0,0,0,0,-0.00494145436474756,0,0.000330843483785189,0,0.00325490427731989,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00616821784406289,0,0,0,-0.00451052421246182,-0.00914912155633181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0579932962752213,0.0757415041015285,0,0,0,0,0,0
