,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X002466.SZ,X002460.SZ,X600188.SH,X600585.SH,X000792.SZ,X000301.SZ,X600111.SH,X600019.SH,X601898.SH,X600660.SH,X600011.SH,X000708.SZ,X600010.SH,X002271.SZ,X000877.SZ,X600547.SH,X601600.SH,X600886.SH,X600795.SH,X600362.SH,X600176.SH,X600426.SH,X000629.SZ,X000408.SZ,X601991.SH,X600096.SH,X600348.SH,X300073.SZ,X000723.SZ,X600803.SH,X000786.SZ,X000983.SZ,X600160.SH,X002080.SZ,X600027.SH,X600219.SH,X600141.SH,X600378.SH,X601699.SH,X600549.SH,X600157.SH,X002353.SZ,X600801.SH,X002407.SZ,X600399.SH,X002192.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0.0657828253575731,0,0,0,0.0507877988354043,0,0.0255960255448763,0,-0.010830007712556,0,0,0,0,0,0.0435594154066311,0,0,0,0,0,0,0,-0.062103483082747,0,0,0,0,0.044627992913491,-0.171326316447867,0.200041617184649,0,0,0,0,0,0,0.0354001439014791,0,0,0,0,0,0,0,-0.035968513827997,0.0111793538358806,0,0,0,0,0,0,0
X601088.SH,0,0,0,0.184823955039136,0.1576885538103,0,0.275768348295064,0,0,8.67361737988404e-19,0,0,0,0,0.0674572044965252,0,0,0.0679912813543033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0196266768203631,0.215207034150658,0,0,0,0,0,0,0,0,0,0.0502462236664343,0,0.0771157354608003,0,0,0,0,0,0,0,0,-0.013044404318254,0,0
X600028.SH,0.125846990802411,0,0,0.0392362172947782,0,0,0,0,0.0450796318532496,0,0,0,0,0,0.056313060578053,0,0,0,0,0,0.0530067942877604,0,0,0,0,0,0,0,0,0,0,-0.0113214281203578,0,-0.00549304849337811,0,0,0,0,0,0,0,0,0,0,0.0651415484391227,0.0392938302068455,0,0,0,0,0,0,0,0,0,0,-0.0138456780386922,0,0
X600309.SH,0,0.0732231565018087,0,0,0,0,0,0,0,-0.0822442907239695,0,0,0.0206378508931894,0,0,0,0,0,0.117761511718635,0,0,0,0,0,0,0.0675867588611181,-0.00523305040810028,0,0,0,0,0,0,0,0,0,0,0,0,-0.0120116518004447,0,0.0176420079180908,0.051000085753942,0,0,0.0643297910084037,0,-0.0204197601169952,0,0,0,0,0,0,0,0,0.0134462215288188,0,0
X002466.SZ,0,0,0,0,0,0.530043358367269,0,0,0.0332559751413559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.185810874247649,0,0,0.0181448941474634,0,0,0.100730049495305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10755072967215,0.0310154151288599,0.154475177692264,0,0,0,0,0,0,0.0058175483725168,0,0
X002460.SZ,0,0,0,0,0.120077532401159,0,0,0,0.17728444711854,0,0.01944206732803,0,0,0,0,0,0.0639985403996167,0,0,0,0,0,0,0,0.170130882506256,0,0,0,-0.0728598456414126,0,0,0.105844182951369,0.0105342503183379,0,0,0,0,0,0,0,0.09715742317864,0,0,0,0,0,0,0.0537183214101573,0,0,0,0,0,0,0,0,0.0606407950054999,0,0
X600188.SH,0,0.0560227348670191,0,0,0,0,0,0,0,0,0,0,0.370984490525898,0,0,0,0,0,0,0,0,0,-0.0479296858351306,0,-0.0518272240445846,0,0.0603715008656695,0,0,0,0.0590805672468914,0,0,0,0,0.0776416066177951,0,-0.00587524429398346,0,0,0,0,0.309532675045292,0,0,0,0,0,-0.00488191064617226,0,0,-0.0976049065242041,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0.00425871501054391,0,0,-0.00132969126209215,0,0,0.0205099519824047,0,0,0,0,0.140180882968295,0,0,0,0,0,0,0,0,0,0,0.0696760373990361,0.0261398097424583,0,0,0.0403900914808218,0,6.7762635780344e-21,0,0,0,0,0,0,0,0,0,0,0,0.270636608347177,0,0,-0.0369441741817024,0,-0.0232991420275173,-0.0399136190124933,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0.193317795823265,0,0,0,0,0,0,0,0,0,0.0691306598140569,0,0.119976117130092,0,0,0,0.0683892222553802,0,0,0,0,0,0,0,0,0,0.0782288173421498,0,0,0,0,0,0,0,0,0.312606992688637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0122983672991454,0,0
X000301.SZ,0,0,0,-0.145496140046636,0.301800960668388,0,0,0,0,0,0,0,0,0,0,0,0.0680619218280536,0,0,0,0,0,0,0,0,0,0,0.301701284589854,0,0,0.0885720417995485,0,0,0,0,0,0,0.0916512250150558,0,0,0,0.0150661677764561,0,0,0,0,0,0,0,0.0909362575580545,0,-0.149623870125688,0,0,0,0,0.0522378624515115,0,0
X600111.SH,0,0,0,0,0,0.162867607471464,0,0,0,0.0101321592186431,0,0,0,0,-0.0924108805511359,0,-0.0875467922988834,0,0,0,0,0,0,0.256305155616075,0,0,0,0.284021880555565,0,0,0,4.33680868994202e-19,0,0,0,0,0.113477638758246,0,-0.0293776756619973,0,0,0.221230080980705,0,0.145048801102125,0,0,0,0,0,0,0,0,0,0,0,0,0.0305931412539517,0,0
X600019.SH,0,0.167173358831818,0,0,0,0,0,0,0,0.0358709968564316,-0.0417061022142051,0,0,0,0,0.0172076532919142,0,0,0,0,0,0,0,0,0,0,0.182273106006856,0,0,0,0.0242925384663308,0,0,0,0.0866073029902928,0.00474233748021859,0,0,0,0,0,0,0,0,0,0,0,0,-0.0757945618169076,0,0,-0.0103678983785485,0,0,0,0,0.0428406977542061,0,0
X601898.SH,0,0.171945786358671,0,0,0,0,0.0403298981931097,0,0,0,0,0,0,0,0,0,0.0507144433311738,0,0,0,0,0,0,0,0,0,0,0,0,0.215478533265101,0,0,0,0,0,0.29879146965,0,0,0,0,0,0,0,0,0,0.116707827190797,0,0,-0.0650504279704463,0,0,0,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0.00528490230532827,0,0,0,0,0.0745378747680143,0.123472830290401,0,0,0,0,0,0,-0.0657053036441637,0,0,0,0,0,0,0,0.0743583107281247,0,0,0,-0.0485258989011444,0,0,0,0,0,0,0,0,0.0851096458712687,0,0,0,0,0.192569666558616,0,0,-0.145858707679097,0,0,0,0,-0.0472177760650598,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,-0.0874368592309688,0,0,0,0,0,0,0.0488610445155069,0.277069664479452,0,0,0,0,0.372002217184071,0,0,0,0.141447441610787,0,0,0,0,0,0,0,0,0,0,0,0.647843443405792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0462535036834188,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0.0266627748583896,0,0,0,0,0,-0.00745338823736709,0,0,0,0,0,0,0,0,0.0374267781118472,0,0,0,0,0,0,0,0.0106877311325851,0,0,0.0993414726723291,0,0,0,0,0,0,0,0,0,0,0,0.0927470122297653,0,0,0,0,0,0,0,0.0129926685743966,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0.0245655531011095,0.219577811660153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,-0.012003455339888,-0.0614675582287961,0,0.156844795397251,0,0,0,0,0.0279858056814667,0,-0.0687056293099514,0,0,0,0.346563105412975,0,0,0,-0.184059084952629,0,0,0,-0.0234428950032612,0,0,0,0,0.0224303300735161,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0.0223785122035706,0,0,-0.0729598664579559,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.079627871168263,0,0,0,0.346353766033626,-0.0757722623150216,0,0,0.908163558290316,0,0,0,0,0,0,0,-0.223389623065062,0,-0.104187800575677,0,0,0,0,0,0,0,0,0,0,0,0.0331385324170506,0,0
X000877.SZ,0,0,0,0,0,0,-0.0235789642328241,0,0,-0.154638240828336,0.0370693637908788,0,0,0,0,0.0987579053423914,0,0,0,0,0,0,0,0,0,0.0571270958478983,0.0304691826914342,0,0,0,0,0,0,0,0.152003825508895,0,0,0.0392550271633636,0,0,0.154022757779891,0.0136946162310945,0,0,0,0,0,-0.0305383007980611,0,0,0,0,0,0,0,0,-0.00161625814495414,0,0
