,X601857.SH,X600028.SH,X600309.SH,X601088.SH,X002460.SZ,X600585.SH,X600019.SH,X002271.SZ,X600660.SH,X000301.SZ,X600111.SH,X002466.SZ,X000708.SZ,X601898.SH,X600010.SH,X601600.SH,X600188.SH,X600547.SH,X600362.SH,X600426.SH,X600886.SH,X000786.SZ,X600176.SH,X600011.SH,X600219.SH,X300037.SZ,X600803.SH,X002080.SZ,X000027.SZ,X000408.SZ,X601991.SH,X000932.SZ,X600795.SH,X000825.SZ,X000898.SZ,X600489.SH,X002353.SZ,X600688.SH,X600352.SH,X000830.SZ,X000807.SZ,X002409.SZ,X000959.SZ,X601699.SH,X600549.SH,X600399.SH,X600486.SH,X600315.SH,X600801.SH,X000012.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,-0.011246587480282,0,0,0,0,-0.0896552295371449,0,0.0531505377470795,0,0.132274615120757,0,0.0208749759407817,0,0,-8.67361737988404e-19,0,0,0,0.0795389759060713,0,0,0,0,0,0,0,0,0,0,0.0963328359127207,0,0,0,0.0747240624845163,0,0,0,-0.00862073516184967,0.00683934317515574,0.0307441577560353,0,-0.0195381494355661,0,0,0,0,0,0.0133265561907324,0,0,0,0,0,0,0
X600028.SH,0.210158773012423,0,0,0,0,0,0.157615506478183,0,0,0,-0.0432068789075157,-0.0321796089291662,0,0,0,0,0.0144804043577451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024129476882961,0,0.000628190667319624,0,0,0,0.0564946771412827,0,0.0777039548232309,0.0501348939732536,0,0,0.0190772693399498,0,0,0,0,0,0,0,0.0436414094960475,0.045249528095731,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0.104418754439566,0,0,0.122076531484424,-0.0563915064626387,0,0,0,0,0,0,0,0.311231077634305,0,0.00188431050776155,0,0,0,0,0,0.0588231592822003,0,0,0,0,0,0,0,0,0,0,0,0,0.0813816655513006,0.0433990030852265,0,0,0,0,0,0.0141080458342398,0,0,0,-0.0332601251945717,-0.0203082305627619,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0722335768354182,0.21705935567708,0,0,0,0,0,0,0,0,-0.0741566939721133,0,0,0,0.0235241657400228,0,0.0278311354563555,0,0,0,0,0,0,0,0.0442489926214783,0,0,0,8.67361737988404e-19,0,0,0,-0.0485108704554628,0,0,0,0.0230086605469825,0.00236071059565884,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0.0613769562764087,0,0.391049198071918,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178722901861864,0,0,0,0.0145813618756547,0,0.00888597617779447,0,0,0,0,0,0,0,0,0.21375639737999,0.0999627371948719,0,0,0.17066772238337,0,0,0,0,0,0,-0.0081772982675237,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0.0350615285068235,0,0,0,0.00728588575362269,0,0,0,0,0,0,0,0.0458474144491975,0,0,0,0.0343304403848043,0,0,0,0,0,0,0,0,-0.00397061752936697,0,0,0,0,0,0,0,0,0,0,0,0,0,0.521522569568261,0.0472728387419267,0,0,0.0566677550078086,0,0,0,0.0238838563035897,0,0
X600019.SH,0,0.185279301288454,0,0,0,0,0,0,0,-0.0168603890284377,0,0,0,0,0.0913996755197241,0,0,0,0,0,0,0,0,0,0,-0.0213308602578824,0,0,0,-0.0273468240056075,0,0,0,0.0116703759060169,0.406622064697975,0,0,0,0,0,5.42101086242752e-20,-0.12909733148564,0,0,0.0792740740755708,0.0529072704399305,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000822862792937422,0,0,0.0112387545533837,0.0672786240236168,0,-0.00279856011981062,0,0,0,0.0942340002421199,0,0,0,0,0,0,0,0,0,0.063287681312608,0.138283230121211,0.021395066358269,0,-0.0700844337557911,0,0,-0.0275918173709697,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,-0.00805986001008271,0,0.163611835024027,-0.120549052806272,-0.0438364643404964,0,0,0,0,0,0,0.105839820193198,0,0,0,0.239272310805246,0,0,0,0.07071869071977,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105238604057297,0,0,-0.0438811798524067,0,0,0.0628733817538176,0,-8.67361737988404e-19,0.00647042037529526,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0.154298297970524,0,0,0,0,0,0.119650765077497,-0.103941670403549,-0.0252985289321989,0,0,0,0,0,0,0,0.103980410295639,0.0262386593898793,0,0,0,0,0,0,0.0510930076102834,-0.160918454699422,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0.197930123602217,0,0,0,0,0.23736163011868,0,0,0.0476442669422144,0,0,0.246840122932031,0,0,0,0.282345139934972,0,0
