,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600011.SH,X600010.SH,X601992.SH,X601898.SH,X601600.SH,X300072.SZ,X600688.SH,X600795.SH,X600309.SH,X600547.SH,X601991.SH,X000709.SZ,X600362.SH,X600188.SH,X600660.SH,X600886.SH,X600157.SH,X600027.SH,X002466.SZ,X600111.SH,X600489.SH,X000959.SZ,X000898.SZ,X600339.SH,X600008.SH,X601158.SH,X600299.SH,X600578.SH,X000792.SZ,X000883.SZ,X600583.SH,X000408.SZ,X000401.SZ,X600219.SH,X000630.SZ,X002460.SZ,X000539.SZ,X000983.SZ,X600352.SH,X000027.SZ,X000786.SZ,X000937.SZ,X002092.SZ,X000723.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600547.SH,0,0,0,0,0.117806125290701,0,0,0,0,0,0,0,0,-0.0243359507735419,0,0,0,0,0.039867354157924,0,0,0,0,0,0,0.373592642621196,0,0,0,0,-0.0076973671972454,0,0,0,0,0,0.0682353847505479,-0.0756811652823634,0,0,-0.0696516533538188,0,0,0,0,0,0,0,0.182769170154578,0,0.00940769503686429,0.00154022565443113,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,-0.196119149698048,0,0,-0.0515020283012431,0,0,0,0,0,-0.016577422394027,-0.00416108888887215,0.165692625855422,0,0,0,0,0,0,0,0.0624880289287418,0,0.118596721855147,0.621927365573665,0,0,0,0,0,0,0,0,0,0,-0.0170166650811982,0,0,0,0,0,0,0.0232911143089459,3.46944695195361e-18,0,0.144353436618383,-0.0105628012961816,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0.104821885707325,0,0,0,0,0,0,0,0.141550642751332,0,0,0,0,0,0,0,0,0,0,0.175777076736815,0.391712045885094,0,0.0378470244255576,0,0,0,0,0,0,0,0.192963800152055,0,0.274848362184312,0,0.412237617730795,0,0,0,0,0,0,0,0,0.00793581030198819,-0.00793232724416285,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0.286316028243004,0,0,0,0,0,-0.140980972317611,0,0,0,0,0,0,0,0,0,0,0,0.011515680720763,0,0,0,0,0,0,0,0,0,0.0358457795409804,0,0.596242394234177,-1.73472347597681e-18,0,0,0,0,0,0.00720037483468798,0,0.0226871487944935,0,0,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,-0.0318138957963872,0,0.0734015314786341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0448048753145074,0,0,0,0,0,0.206434990452217,0,0,0,0,0,0,0.0555124506931003,0.308055036271038,0,0,0,0,0,0,0,0.0317271034617696,-0.011800141788897,0,0,0,0,0,0
X600660.SH,0,0.119492363783937,0,0,0,0,0,0,0,-0.0440216823671638,0,0,0,0,0,0,-0.0116163447601297,0.0307312879502788,0.0378793028521261,0,0,0,0,0.249512655915487,0,0,-0.0450834778164633,0,0.139486761415646,0,0,0.17358281940784,0,0,0,0,-0.253015387192264,0,0,0,0,0,0,0,0,0,0,0,-0.0108688553020834,0,0.0147518485635028,-0.0137333511799239,0,0,0,0,0,0
X600886.SH,0,0,0.0649688222085187,0,-0.0134852032015136,0.227106515331211,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,-0.123115999969894,0,0,0,0.0405774969283905,0,0,0,0,0,0,0,0,0,0,0.0309873158955284,0,0,0,0,0,0,-0.0153744252293725,0,0,0.00811544862789366,-0.0160810899116548,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0.122682756457357,0,0,0,0,0.105658581061096,0,0,0,0,-0.020457260214426,0,0,0,0,0,0,0,0,0,0,0,0.0504456866093218,0,0,0.00578250586220198,0,0,0,0,0,0,0.116560069813159,0,0,0,0.0944094876879963,0,0,-0.00391885395507752,3.46944695195361e-18,0.0226521994683207,0,0,-0.0113678961704513,0.0068352929968369,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0.103953438714548,0,0,0,0.0786545074796059,0,0,0,-0.00703824865320229,0,0.0349189861261024,0,0,0,0,0,0,0,0.019570882627688,0,0,0.0142062977856785,0,0,0.0351550849515497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0113685180847629,0,-0.0120616850183461,2.16840434497101e-19,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0.369365505977498,0,0,0,0,0,-0.0532867612203528,0,0,0,0,0,0,0,0,0,0,-0.0353528451060677,0,0,0,0,0,0,0,0,0,0,0,0,0,0.498479206542417,0,0,0,0,0,0,0.188793304798923,0,0,-0.0106137669209979,0.0108079500916423,0,0,0,0,0,0
X600111.SH,0,0,0,0.054940811481911,0,0,0,0,0,0.01669962707538,0,0,0,0,0,-0.0609912708158008,0,0.0311126108382494,0,0,0,0,0,0.0452092326069569,0,0,0,0,0.0507458004371219,0.0371340495674468,0,0.041925018016507,0,0,0,0,0,0,0.0181209667038367,0,0,0,0.155520988365424,0,0,0,-6.93889390390723e-18,0.109663965245305,0,0,0.0111376246912991,0.000309246502781117,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0.00287135353653377,0,0,0,0.756494976468751,-0.0300911658498941,-0.0780226020672778,0,0,0,0,0,0,0.00639413329484672,0.00235884931670171,0,0,0,0,-0.0171335416844385,0,0,0,0,0,0,0.00121245340038712,0,0,0,0,0,0.0469421397590576,0,0,0,0,0,0.0109890592550597,0,0.0106675546072945,0,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154821887309551,0,0,0,-0.0634343611490556,0,0,0.183682350663437,0,0,0,0,0.295941103432395,-0.491505669992857,0,0,0,0,0,0.0756932429687087,0,-0.0486786165651931,0,0.0197772625819343,0,0,0,0,0,0.289078378740643,0,0,0.0589596358101039,0,0.0397757113198077,0.0144985522682099,0,0,0,0,0,0
X000898.SZ,0,0,0.0455660939977999,0,0.182057239387624,6.93889390390723e-18,0,0,0,0,0.0157071246398683,0,0,0,0,0.00772347920162495,0.0718407325335066,0,0.241560493959835,0,0,0,0,0,0,-0.115623990055114,0,0,0,0,0,0,0,0,0,0,-0.131475280494908,0,0,0,0,0,0,0,0,0,0.37480266709912,0,-0.0285021338492417,-0.0815577944504966,0.0246802256798331,-0.0137448663240073,0,0,0,0,0,0
X600339.SH,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0.0465511571559048,0.130161280793308,0,0.29185013146125,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0.151559366264372,0,0,0,0,0,0,0,0,0,0,0.130813182623179,0,-4.33680868994202e-19,0,0.308199958788513,0,0,0,0.132583697725288,0,0.0416736813625725,0.00746563617253159,0,0,0,0,0,0
X600008.SH,0,0,0,0,0,0,0,0.0864959762330548,0,0.155966631451483,0,0,0,0.0974714418417666,0,0,0,1.73472347597681e-18,0,0,0.0225065477810677,0,0,0,0,0,0,0,0.213611626334525,0,0,0,0,0,0,0.0589832040079929,0,0,0,0,0,0,0,0,0,0.233580414423434,0,0,0,0,-0.0234812123778179,-0.00586367445914173,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0372201742634124,0,0,0.0776097559243486,0,0,0,-0.0508848580603614,0,0,0.0104603202198262,0,0,0.0837879598187704,0,0.0463533826370095,-0.0559819923510773,0,0,0,0,0,0.108959087012379,0.158949874514352,0,0,0,0,0.103391926196234,0,0,0,0,0,0,0,0,-0.0110273251152205,0.000977529183518993,0,0,0,0,0,0
X600299.SH,0,0,0,0,-0.0284849775557636,0,0,0,0,0.131239735180191,0.0415247609620047,0,0,0,0,0,-0.0561196341623831,0,0,0,0,0,0,0.0537642630678393,0,0.196289945935925,0,0,0,0.0415980866864065,0,0,0,0,0,0,0,0,0.0396581304886462,0,0,0,0,0,0,0,0,0,0.0297168825974344,0,0,0.00343481449302834,0,0,0,0,0,0
X600578.SH,0,0,0.0483168869446538,0.0338646056857576,0,0,0,0.0819121002779788,0,0,0,0,0,0,0,-0.03203380738172,-0.107084529027135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019739686433546,0,0,0,0.0834327183848721,0.139444031020877,0,0.00197765404765223,0.0812920353293989,0.0165230527388543,0.00415106936533337,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0.0285034193147974,0,0,-0.0215328083826833,0,0,0,0,0,0,0,0.0699366050670648,0,0,0,0,0,0,0,0.154964286531155,0.0669701043002507,0.0321917300327944,0,0,0,-0.034334609520091,0,0,0.0653181953762503,0,0,0,0,0.127737526489565,0,0.0967890590623557,0,0.101128935271971,0,0,-8.67361737988404e-19,0,0,0.0271128173051454,0.0113834841518371,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0.00520524950945739,0,0,0.0480516333175407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0842620633759819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174010670075014,0,0,0,0,0,0,-0.00551325343841524,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0.326793173214685,0.0345671275451861,-0.016284734759076,0,0,0.0880605241934432,0,-0.00508789565969342,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0.0170575183311766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0164190851187778,0,-0.0265805722835354,0.0085165645481424,0,0,0,0,0,0
X000408.SZ,0,0,0,0.0487374873828819,0,0,0,0,0,0,0,0,0,0.068681801907959,0.200978221955847,0,-8.67361737988404e-19,-0.0572570950999391,0,0,0,0,0,0,0,0.025867760504541,-0.0139478015736483,0,0,0,0.0515958225835997,0,0,0,0,0,0,0.085765871105672,-0.136937518157133,0,0,0.0362673639919113,0,0,0,0,0,0,0,0,0.025377287745789,0.0203167298336642,0,0,0,0,0,0
X000401.SZ,0,0,0,-0.0183925665714142,0,0,0,0.881753914327482,0,0,0,0,0,0.00771986133332326,0,-0.286471865624827,0.00209373674356992,0,0,0,0,0,0,0,0,0,0,0,0,0.157469802065678,0,0,0,0,0,0,-0.067494892323862,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00632585263819101,0.0119452156135366,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0.148927103874773,0.0222840447589857,0,0,0,0,0,0,0,0.122711005996439,0,0,0,0,0,0,0,0,0.0742950059219542,0,0,0,0,0,0,0.0360054086739268,0,0.0214065377990627,0,0,0,0.112808851172727,0,0,0,0,0,0.0069659049660205,0.0916267473207364,0,0,0,-0.00306657370373623,-0.00444308866169133,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0353993648758001,0.43060458999582,0,0,0,0,0,0,0,0,0,0,0.0505106809876362,0,0,0,0,0,0,0,0,0.0458163449275372,0,0,0.0696202317742423,0,0.125603075026777,0,0,0,0,0.034966606035967,0,0,0.000756130466418493,0.00743846402408572,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.810859564820848,0,0,0,0,0.11236138366006,0,0,0,0,0.240186595841879,0,0,0,-0.157715679838087,0,0,0,0,0,0,0,0,0,0,0,0,0.0114732458679755,0.0123292750854295,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122229676791147,0,0.213226834811461,0,0,0,0,0,0,0,0.00586955847428502,0,-6.93889390390723e-18,0,0.120103927520122,0,-0.388173981337457,0,0,0,0,0,0,0.0152746803787723,0.100806905612115,0,0,0,0.231044655423428,0,0,0,0,0,0.0108118961219344,0.00405301011115823,0,0,0,0,0,0
X000983.SZ,0,0,0,0,-0.00870533599038989,0,0,-0.0334740009378157,0,0,0,0,0,0,0,0,0,0.0650183579888896,0.2089327775463,0,0,0,0,0,0.313281208625856,0,0,0,0,-0.0408364002507495,0,0,0,0,0,0,0,-0.0295429325075087,0,0.199657636447097,0,0,0,0,0,-0.0588486047068216,0.0654811784631851,0.101942951392312,0.00775716071055242,0,-0.0184031708172192,0,0,0,0,0,0,0
X600352.SH,0,0,0,-0.14163496498146,0,0,0,0,0,0,0,0,0,0.0397407953624989,0,0.0580231725062447,0,0,0,-0.108690248961997,0,0,0,0,0,0.00601771141925411,0,0,0,0,0,0.188276390423989,0,0,0,0,0,0,0,0.253339613083306,0,0,0,0,0,0,-0.00614740508267572,0,0,0,-0.0166650691628603,-0.0050746062394391,0.0310744578613271,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0455584153775402,0,0,0,0,0,0,0,0,0,0,0.0248143925153424,0.115552140253526,0,0,0,-0.125064154877809,0,0.144102170044253,0,0,0,0,0,0,0.0848269960461372,0,0,0,0,0,0,0,0,0.0179663954401445,0.0178690896979377,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258668730417565,0,0,0,0,0,0,0,0,0,0,-0.0372916585737719,0,0,0,-0.287042226010147,0,0,0,0,0.330494414253813,0,0,0,0.00258865216377625,0.00782901403761977,0,0,0,0,0,0
X000937.SZ,0,0,0.10347589186812,0,0,0,0,-0.058883531561455,0.0118285683486094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0825671087436119,0,-0.28846904009295,0,0,0,0,0,0,0,0,0,0,-0.0336279588603863,0,0.707134019968709,0,0,0.362064071695184,0,0,0,0,0,-0.00503908035763192,0,0,0,0,0,0
X002092.SZ,0,0,-0.0341084748161101,-0.0621623980172699,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123603399138544,0,0,0,0,0,0,0,0.0909196360588092,0,0,0,0,-0.195453324617459,0,0,0.274988305742047,0,0,0,0.0206369846618248,0.176084733024665,0,0,0,0.0584190346186996,0,0,0.123287659555859,0,0,0.0123131371928757,0,0.0164486406693607,-0.00227548845576258,0,0,0,0,0,0
X000723.SZ,0,0.237271676674682,0.0747376117652472,0,0,0,0,0,0,0,0,0,0,-0.12315728045614,0,0,0,0,0,0.189833857202392,0,0,0,0,0,0.506031750405326,0,0.151870436513876,0,0.0426867911876788,0,0.721675705411394,0,0,0,0,-0.451741586275164,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0624286680066259,0.120002035729282,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.285581042887166,0,0.125059464838974,-0.0820856010498399,0,0,0,0,0,0.00119151823292457,0,-0.0536875873169781,0,0,0,0,-0.245367397885816,0,0,0,0,-0.0462419999153761,0,-0.0798087222666235,0,0,0,0,-0.00293318660165954,-0.0421925600237248,0,0.013049551760124,0,-0.0330938267062031,0,0,-0.0205539805323352,0.00756432274030454,0,0,0,0,0,0
Slope,0,0,0,0,0.938178456728723,0,0,0,0,0.0219401329239826,0.484953952513218,0,0,0,0,-0.205366060289826,-0.289709168105376,1.38777878078145e-17,0,0,0,0,0,0,0,0.762471307935206,0,0,0.196767151081203,0,0,0,-0.224129292556538,0,0,0,0.918206834019157,0,0,0,-1.07107639976477,0,0,0,0,0,-0.225610330866009,0,0,0,0,-0.0789567117994919,0,0,0,10.3405326760074,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0.416989813964057,0,0,0,0,0,0,0,0,0,0,0,0,0.860507644057995,-2.38420333408121,0,0.195772058600923,0,0,0,0,0,0,-1.73462622910426,1.98593381619832,0,0,0,0,1.34554586970809,0,0,0,0,0,-0.145407555966692,0,1.11344091437475,0,-1.38777878078145e-17,0,0,0,-11.1577938859007,0
RealEstate_excess,0,0,0,0.0605047109025025,0,0,0,0,-0.152441092782215,-0.0049098393073796,-0.194081195109398,0,0,0,-0.223439486081915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104957841409717,0,0,0,0,0,0,0,0,0,0,-0.084766958583771,0,0,0,0,0,0,0,0.099366093803659,0.0838804824865335,-0.00084853029161425,0.0215407960837577,0,0,0,0,0,0
MKreturn,0,-0.0256649825950125,-0.0349797572219643,0.0181396083381891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0358572470012224,0,0,0.0453335853422922,-0.108019585926282,0,0,0,0,0,0,0.0039358828214888,0,0,-0.0386376469494067,0,-0.0460422278440987,0,0,0,0,0.0105799083335323,-0.042045324898335,0,0.00504920120031215,0,0,0,0,0,0,0
MKvol,0,0,-0.00192171457378353,0,0,0,0,0,0,0,-0.000312459468599809,0,0,0,0,0,0.00108974302351896,0,0,-0.000674423951894266,0,0,0,0,0,-0.00333924776154052,-0.000403168955841236,0.000708671307770132,0,0,0,0,-0.000358413367395145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00328939536413763,-0.000749639762333676,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,-0.0215572886160232,0,0,0,0,0,-0.012008003126347,0,0,0,0,0.0154709364026116,0,0,0,0,0,0,0,0,0,0,0.0261988723849824,0,0.0283474374894018,0,0,0,-0.0106723434531523,0,0,0,0,0,0,0,0.000543545163923134,0.0423517946407786,0,0,0,0,0,0,0,0,0.0568305662475592,-0.00464759960949812,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0144906629393969,0,-0.0292168750726144,0.0192696059106619,0,0,-0.011045380075396,0,0,-0.0490489774889813,0,0,0.00155614649519468,0,-0.00922183397707727,0,0,0.00168570646399839,0,0,0,0,0,0,0,0,0,0.0375410978444533,-0.0216971417715403,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,-0.00826016969508207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02016139362916,0.00561343757305948,0,0,0,0,0,0
