,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600547.SH,X600010.SH,X601600.SH,X601898.SH,X600660.SH,X600886.SH,X601991.SH,X600688.SH,X600362.SH,X600188.SH,X600352.SH,X600795.SH,X600801.SH,X600111.SH,X000723.SZ,X601992.SH,X600027.SH,X000898.SZ,X002271.SZ,X600489.SH,X600176.SH,X000786.SZ,X600516.SH,X002460.SZ,X000709.SZ,X002466.SZ,X000629.SZ,X600299.SH,X000883.SZ,X601158.SH,X600219.SH,X000553.SZ,X002353.SZ,X600985.SH,X000630.SZ,X000401.SZ,X601699.SH,X600583.SH,X000027.SZ,X600426.SH,X600808.SH,X000825.SZ,X600339.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00286160691869901,0,0,0,0,0,0,0,0,0,0.00257820392750083,0,0,0.0407764972641626,0.0326334296635781,0.0405416110042868,0,0,0,0,0,0.0355985469094412,0,0,0,0,0,0.0413551414721095,0,0.0273602297556425,0,0,0,0,0,0,0,0.00147256712601637,0,0
X600028.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00329474276960914,0,0,0,0,0,0,0,0,0,0.0357479208017391,0,0.0369318311746236,0,0,0,0,0,0,0,0,0.079720055668896,0.0874750747298454,0,0,0,0.0637108880693551,0,0,0.013477933938934,0,0,0.037271755243018,0,-0.023876777293273,0,0,0,0,-0.0181853990607703,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166864976749554,0,4.33680868994202e-19,0,0.0759143302601861,0.0260155402451769,0.0697977853290132,0,0,0,0,0,0,0,0,0,0,0,0.0711377391814358,0,0,0,0,0,-0.0174917510037936,0,0,0,0,0,0,0,0,0,0,0,-0.00623838387140215,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0.0866837976031284,0,0,0,0,0,0,0.111338859748616,0,0,0,0,0.0154864889557916,0,0.364313078826327,0,0.0191175385131731,0,0,0,0,0,0,0,0,0,0,0,0.0112377397730694,0,0,0,0,0.0257829148906986,0,0.0051470673905047,0,0.0526063315135861,0,0,0,0,0,0,0,0,-0.00796056927843448,0,0,0,0,0.024814249902845,0,0
X600019.SH,0,0,0,0,0,0.0157168338387994,0,0,0,0,0,0,0,0,0,0,0,0.0733995683771327,0,0.166918161328846,0,0.0409327925482938,0,0,0,0,-0.00754305844227048,0,0,0,0,0,0,0,0.158225376419392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0118251015400088,0,0,0,0,0.0219196384097831,0,0
X600309.SH,0,0,0,0.23128781924837,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193901885866902,0,0,0,0.0189192352843338,0,0,0,0,0.134657519966972,0,0,0.0230464956967406,0,0,0,0,0,0,0,0,0.0599765491601075,0,0.0417697414287864,0,0,0,0,0.123544856404481,0,0,0,0,0,0.00163451661320314,0.085335939933275,0,0,0,0.17694001520165,0,0
X600011.SH,0,0,0,0,0,0.0955304948516195,0,0,0.0998143352461968,0,0,0,0,0,0,0,0,0,0,0,0,0.0706272878594231,0,0.143479641531028,0,-0.192499072639064,0,0,0,0,0,0,0,0.0547509035477551,0,0,0,0,0,0.0209583213142287,0.238135360107581,0,0,0,0,0,0,0,0,0,0.0686859370400356,0.0061495759176018,-0.0207281957737973,0,-0.324799464849155,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0.0790147119455306,0,0,0,0.0601300652165358,0,0,0,0,0.00754825527853569,0,-0.0588639969517014,0,0.0177624329889345,0,0,0,0,0.787536610474942,0,0,-0.0316376024950389,0,0,0,0,0,0,0,0,0.0811364620865625,0,0,0,-0.110137155863208,0,0,0,0,0,0,0,0.0875563133529519,-0.0933616359879609,0.069191211430629,0,0.0916314271141257,0,-0.0839301490911558,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0.198129300960312,0,0,0,0,0,0.154991167670979,0,0,0,0.15335466198469,0,0,0,0,0,0,0,0,0,0.0566928069620444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0323353039516102,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0.165981001980053,0,0,0,0,0,0,0.329321008940345,0,0,0,0.016588222084712,0,0.00452358671063107,0,0,0,0,0,0,0,0.0627378525341352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143887774655719,0,0,0,0,0,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0.047317127551588,0,0,0,0,0,0.00649014736643438,0,0,0,0,0,0.0132491700343979,0,0,0,0,0,0.0845469537219975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205812195520667,0,0,0,0,0,0.237976352447731,0,0,0.00667617494959782,0,0,0,0,0.00588114913447945,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103384128468524,-0.0275744893032787,0,0,0.164500584709766,0,0.0773681049414583,0,0.0297636555007591,0,0,0,0,0,0,0.0148091049583429,0,0,0,0.0701268613759419,0.0397625160497386,0.0184515250521519,0,0,0,0,0,0,0,0,0,0,0.00330910605279267,0,0,0,0,0.0230588497895001,0,0
X600886.SH,0,0,0,0.0266755285987881,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.131356034392755,0,0,0,0.0433718628955136,0,0,0,0,0.0600287528190443,0.0591076801860237,0,0,0.00834128057849632,0,0,0,0,0,0,0,0.210785634667341,0,0.124794127030892,0,0,0,0,0,0,0,0,0,0,-0.00171283090250526,0.0386661826485244,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015656365875968,0,0.127454006429186,0,0,0,0.136661648651309,0,0,0,0,0,0.00893139934212542,0,0,0,0,0.0211095426957862,0,0,0,0,0.0657242470436013,0,0,0,0,0.0245946817664533,0,0.106927403885733,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.00914925686177161,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0229867520215947,0,0,0,0,0,0,0,0,0,0.0027487321537744,0,0,0,0.0807568241908839,0,0,0,0,8.67361737988404e-19,0,0,0,0.144970550270897,0,0,0,0.100506133831102,0,0,0,0,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.401193875014946,0,0,0,0,0,0,0,0,0.0222904987187562,0,0.00387261459488727,0.01112596987095,0.0424903049158318,0.037122670694125,0,0,0,0.0747617108699537,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0255939939894171,0.190332243177722,0,0,0,0,0.236753905297069,0,0,0,0,-0.0103811498995177,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0.048919401250416,0,0,0,0,0,0,0,0,0,0.105409503023222,0,0,0,0,0,0.0853442647166844,0,0,0,0,0,0.137910460626056,0,0,0,0,0,0,0.0523550574827609,0,0,0,0,0,0,0,0,0,0,0,0.117027126877363,0,0,0,0,0,0,0,0,0,0.025822194771717,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.475069948097247,0,0.504161769758167,0,0,0,0.333695365444096,-0.160961181748108,0,0,0,0,0,0,0,-0.254357295563904,0,0,0,0.281825451693638,0.00228059278531036,0.0780148822819952,0,0,-0.77483521263495,0,0,0,0,0,0,0,0,0,0,0,0,0.103156479053562,0,0
X600795.SH,0,0,0,0,0,0,0.0358182191370739,0,0.022144409968574,0,0,0,0,0,0,0,0,0.0514057714659451,0,0,0,0,0,0.0554584792031229,0,0,0,0,0,0,0,0,0,0,0.0955717452978901,0,0,0,0,0,0.0926085605830454,0,0,0.107890158515557,0.0105701374343166,0,0,0,0,0,-0.0337682682151864,-0.00918428696610457,0,0,0,0,0,0,0
X600801.SH,0,0,0,0.406701352689308,0,0,0,0,0,0,0,0,0,0,0,0.0664609381934576,0,0.0598862753400091,0,0,0,0,0.0592363373463285,0,0,0.179439787860902,0,0,0,0.152446793813481,0,0,0,0,0,0,0,0,0,0.00712512463399508,0.0652411530189532,0,0.287736710869468,0,0,0,0,0,0,0.0576153573068255,0,0,0,0,0,0,-4.33680868994202e-19,0,0
X600111.SH,0,0,0,0,0,0,0,0.00832175553312568,1.10898295101975,0,0,0,-0.0735994037734055,0,0,0,0,0,0,-0.154022675689781,0,-0.127149514992221,0,0,0,0,0,0,0.123197411097473,0.0209982095388366,0.0390970979666018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101512873653876,0,0,0,0,8.67361737988404e-19,-0.176851327413025,0,0.402573119870621,0,-0.098249414010669,0,0
X000723.SZ,0,0,0,0,0,0.503652611538371,0,0,0,0,0,0,-0.158534092218752,0,0,0,0,0.271483515776789,0,0,-0.0904034289050606,0,0,0,0,0,0.0338776830872581,1.31071600405077,0,0,0,0,0,0,0,0,0,0,0,0.363801583377365,-0.234352844885541,0,0,0,0,0,0.0915029894036858,0,0,0,0,0,0.0237291746770992,0,0,0,0.0305422309334856,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206180920008188,0.0122414851565434,0,0,0,0,0,0,8.67361737988404e-19,0,0.144178146846117,0,0,0,0,0.122901173139455,0,0,0,0.10287977323561,0.0353978460022388,0,0,0,0,0,0,0.0374186678633043,0,0,0,0,-0.00647518130945447,-0.00840863525605448,0,0,0,0.0108992840683929,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117866582513267,0.0522961944720592,0,0,0,0,0,0,0,0,0,0,0,0,0.195854964702404,0,0,0,0.0746786636178577,0.107740017977772,0,0,0,0,0,0,0,0.168861225759305,0,0,0,0,0,0,0,0,0.0317055706032507,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0.0377931424727827,0.0258416751910476,0,0,0,0.0536478354689745,0,0.258655164524408,0,0,0,0,0.0891420610087949,0,0.0322985628551728,0,0,0,0,0.0262883647647598,0,0,0,0,0,0,0,0,0,0,0,-0.00354493010029576,0.0514721540578127,0,0,0,0.070871164137844,0,0
X002271.SZ,0,0,0,0,0,0,0,0.0371297385754861,0,0,0,0.26161883218096,0,0,0,0,0,0,0,0,0,0.113754935032086,0,0,0,0,0.0556248147985814,0,0.0384433434993598,0,0.280374830111138,0,0,0,0,-0.29316705675047,0,0,0,0,0,0,0,0,-0.0461998189539393,0,0,0,0,-0.101262798206717,0.227136476355774,-0.0234146692487951,0.0106147450180216,0,0,0,0.00568347940007886,0,0
X600489.SH,0,0,0,0,0,0,0,0.72138917573108,0,0,0,0,0,0,0,0,0,0,0,-0.0125202700658908,0,0.0461139779545822,0,0,0,0,0,0,0,-0.0122685781970042,0,0,-0.107856250163281,-0.0454239912079527,0,0,0,0,0,0,0,0,0,0,0.109018470648735,0,0,0.0597471512491826,0,0,0,0,0.0132219222984523,0,0,0,-0.011905273497714,0,0
X600176.SH,0,0,0,0,0,0.179042373187475,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207095954505028,0.0279542880226046,0,0,0,0,0,0,0,0.0294332266669181,0.0341288903084139,0,0,0,0,0,0,0,0,0,0.0817400779274603,0,0,0,0,0,0,0.251563175181991,0,0,0,0,-0.0438020980392706,0,0,0,0,0,0,0
