,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600547.SH,X600019.SH,X600011.SH,X000708.SZ,X002271.SZ,X600660.SH,X002460.SZ,X600886.SH,X600801.SH,X000786.SZ,X601600.SH,X601898.SH,X600362.SH,X600010.SH,X600489.SH,X600176.SH,X600352.SH,X601991.SH,X600111.SH,X600188.SH,X600027.SH,X600795.SH,X600426.SH,X600299.SH,X600688.SH,X002466.SZ,X601992.SH,X002080.SZ,X002353.SZ,X600529.SH,X600219.SH,X600612.SH,X600486.SH,X600315.SH,X000723.SZ,X000027.SZ,X000301.SZ,X000932.SZ,X002075.SZ,X002409.SZ,X600126.SH,X600516.SH,X000898.SZ,X601158.SH,X000883.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0.0521844725324234,0,0,0,0.15976900392856,0,0,0,0,0,0,0,-0.0122966218465942,0.0288019000393827,0,0,0,0,0,0,0,0,0.118687024360994,-0.0345516824520176,0,0,0,0,0.0366013827131643,0,0,0,0,0,0,0,0,0,0,0,-0.00200257171264836,-0.00347295773594268,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0,0,0,0,0.0151564034885506,0,0,0,0,0,0.102406831414638,0,0,0,0,0,0,0,0,0,0,0,0,0.00924172134055764,0,0,0.127793090976707,0,0,0,0,0,0.0677605342663859,0.0120280946627686,0,0,0,0,-0.0260913264657289,0,0,0,0,0,0.00314901470396609,0.00726065060327061,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0.0479724055757727,0,0,0.0699637873066374,0,0,0,0,0.0138178512813716,0,0,0,0,0.0215298272162543,0,0,0,0.196920445710614,0,0,0,0,0,-0.0235049678421029,0,0,-3.46944695195361e-18,-0.0359858287255818,0,0,0,0,0,0,0,0,0,0,0.0930357049609777,0,0.03445821408251,0,0,0,0,0.00813203139314676,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208652857820735,0,0.133734104140172,0,0,0,0,0,0,0,0,0.0534722819522098,0,0,0.00424092735646747,0,0,0,0,0,0,-0.022282900381055,0.107486927306518,0.0198468013994827,0,0,0,0,0,0,0.0116226087864443,0,0,0,0,0,0,0,0.0184412030812109,0.00133089488962541,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0.111052298029059,0,0.100986383265302,0.0600290039468451,0,0,0,0.0262937598480572,0,0,0.134400769659803,0,0.0237384991957062,0,0,0,0,0,0,0,0.0751643078799419,0,0,0,0,0,0.0495939671542846,0,0.0167823409471308,0,0,0,0,0,0,0,0.125089001072065,0.0291837693944218,0,0,0,0,0,0,0.00436927986109983,-0.0232571021948261,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0.0855940403565724,0,0,0,0,0,0,0,0.0259250175380984,0,0.633063972862652,0,0.0435190830217268,0,0,0,0,0,0,0.0296608745280535,0,0,0,0,0,0.0351984783854629,0,0.0389813513138689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000972035918564569,-0.019146582092562,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226045346667642,0,0,0,0,0.0502018088867245,0,0,0,0,0.0272698879898695,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0972241931753549,0,0,0.0610842357136014,0,0.0259582387913606,-0.0441156292065228,0.0212625384541169,0.0808139067639119,0,0,0,0.00940489697993795,-0.00250656485340349,0,0,0,0,0,0
X600011.SH,0,0,0,0.187407672421282,0,0,0,0,0,0,0,0,0,0,0.110776870430496,0,0,0,0,-0.00859049203715435,0,0,0,0,0,0.120407260889974,0,0,0,0,0.0529769056243818,0,0,0,0,0.0187422968837555,0,0,0,0.0554888092663722,0,0,0,0,0,-0.0275268206993565,0,0,0,0,-0.0079909449398298,0.00710902380784751,0.0104253593148679,0,0,0,0,0,0
X000708.SZ,0,0,0,0,-0.0739831415253206,0,0,0,0,0,0,-0.00381998473492008,0,0,0,0.00642032573303627,0,0,0.142789588031579,0.109311255852682,0,0,0,0.0234492512327367,0.284299456644157,0,0,0,0.0167894083347993,0,0,0,0,0,0,0,0,0,0,0.134370471201164,0,0,0,0,-0.0322084265676626,0.133819259612593,0.060753195841787,0,0,0,0,0.00332789924413691,-0.0111829906689182,0,0.0342976128350999,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0,0.039149615650434,0,0,0.174685893271296,0,0,0,0,0,0,0,0,0.203846229624499,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0965141238530867,0.0445287019310326,0,0,0,0,0.169671897451764,0.0685617343571975,0.0343119105775039,0,0,0,0,0,0.00634167072253366,-0.018373062933084,0,0,0,0,0,0
X600660.SH,0,0,0,0,0.212150892150221,0,0,0,-0.00602537797918758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.015312346773736,0,0,0,0,0,0,0,0,0,0,0,0,0.00577952692583921,0,0,0,0,0.0680358370332585,0.0153243589851019,0,0,0,0,0,0,0.049104981608771,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21768343771524,0,0,0.352465246607699,0,0,6.93889390390723e-18,0.135495809508645,0,0,0,0.152614545754096,0,0,0,0,0,0.133078682213998,0,0,0,0,0,0,0.00301542034472207,-0.011699232147646,0,0,0,0,0,0
X600886.SH,0,0,0,0.143364569807628,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0.0931094424512615,0,0.210520450481696,0,0.0317572316018969,0,0,0.115148080485758,-0.0077067382569319,0,0,0,0,0,0,0,0,0,0,0,0,-0.035784688220823,0,0,-3.46944695195361e-18,0,0,0,0,0.0242046030229148,0,0,0,0,0,0,0
X600801.SH,0,0,0,0.227206945811036,0.00243543756926591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154544975105655,0,0,0,0,0,0,0,0,0,0.0427295845472179,0,0,0,0.0683002217228515,0,0,0,0,0,0,0,0,0.168058774419186,-8.67361737988404e-19,0,0,0,0,0,0,0,0.0363818735284965,0,0,0,0,0,0
X000786.SZ,0,0,0,0.0406191499331062,0,0.0798202061059934,0,0,0,0,0,0,0,0,0,0,0,0.105630822147462,0,0,0,0,0,0,0,0,0,0,0,0,0.0300768353384651,0,0.145221609752147,-0.0259591504407136,0,0,0,0,0,0,0,0,0,0.175851574344125,0,0,0,0,0,0,0,0.0125930153996735,-0.00398659739519127,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0.0708347018363598,0,0.059777071657957,0,0,0,0,0,0,0,0.00349331073942229,0.147619509322981,0,0,0,0,0,0,0.370373354169189,0,0,0,0,0,0,0,0.00380592892113503,0.0939055523407987,0,0.207631147373628,0,0,6.93889390390723e-18,0,0,0,0.0117868549221309,0,0,0.03786743547191,0,0,0,0,0,0,0.00229552926098516,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0.0114813623973325,0,0,0,0,0,0,0,0,0,0,0,0.0660305177772244,0.0578517252006421,0,0.386709807407283,0,0,0.066493789917057,0,0,0,0,0,0.075334667524297,-0.0155828134285076,0,0,0,0,0,0,0,0,0,0,0,0,0.0701142309836626,0,0,0,-0.00666814072439277,-0.00146567810910033,0,0,0,0,0,0
X600362.SH,0,0,0,0,0.0303314571428491,0.279684766900032,0,0,0,0,0,0,0,0,0.0066466807792234,0.0313581296322291,0,0,0,0,0,0.166303893009369,0,0.0718762824475542,0.376174813224852,0,0,0,0,0,0,0,0,0,0.00582184236721732,0,3.46944695195361e-18,0,0,0,0.0618104745794487,0,0,0,0.00576473569622237,0,0,0,0,0,0,0.00140957919351024,-0.0142341579073967,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0.117313470857344,0,0,0,0,0,0.0288889523943128,0,0,0.0457627818834912,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0.00791479715512833,0,0,0,0,0.156484255342731,0,0,0,0,0,0,0,0.0520429451581676,0,0,0,0.354546755674845,0,0,0,0.010534216021856,0.0109907254096287,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0.935259474172903,0,0,0.0360435542243471,0,0.0785350297674661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0346862802266246,0,0,0,0,0,0,0,0.0271845135593192,0.0219491079681467,0,0.0891349066543645,0,0,0,0,0,0,0,0,0,0.0827378898565179,0,0,0,0,-0.0128576754826317,-0.0120875012348372,0,0,0,0,0,0
X600176.SH,0,0,0,0,0.0348929882298744,0,0.118900181428139,0,0,0,0,0,0,0,0,0.0497252772957152,0,0.0374886698391491,0,0.170827044225522,0,0,0,-0.0643915998835653,0,0,0,0,0,0,-0.0120185106346272,0,0,0.140737814014969,-0.0401755306592234,0,0,0,0,0,0,0,0.0551008811768,0,0,0,0,0,0,0,0,0.00539061387078408,-0.00978226396615922,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0.0657443598835999,0,0.119405169122477,0.0440437254420884,0,0,0.350806848349904,0,0,0,0,0,0.183361718261953,0,0,0,-0.124132454650718,0,0,0,0,0,-0.0255300121574594,0,0,0.14258609179042,0,0,0,0,0,0,0,-0.0246329976477145,0,0,0,0,0,0,0.0101676673555181,-0.0201668620428167,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0.0229119665869682,0,0,0,0.127413885598517,0,0.0337691918418627,0.0593052807132028,0,-0.0338161147188152,-8.67361737988404e-19,0,0,0,3.46944695195361e-18,0,0,0,0.0518553897547571,0.234229582286117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0321075147985166,0,0,0,0,0,0,0,0.0149038053788961,-0.00191022795507543,0,0,0,0,0,0
