,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X002460.SZ,X600585.SH,X600019.SH,X600660.SH,X002271.SZ,X002466.SZ,X000708.SZ,X600111.SH,X000301.SZ,X601600.SH,X601898.SH,X600547.SH,X600010.SH,X600362.SH,X600426.SH,X600188.SH,X000786.SZ,X600886.SH,X600011.SH,X600176.SH,X600803.SH,X000408.SZ,X002080.SZ,X300037.SZ,X601991.SH,X600219.SH,X600795.SH,X000932.SZ,X000027.SZ,X002353.SZ,X600489.SH,X002409.SZ,X600352.SH,X600688.SH,X000898.SZ,X000825.SZ,X000807.SZ,X600399.SH,X600549.SH,X000830.SZ,X600315.SH,X000959.SZ,X600801.SH,X600486.SH,X600027.SH,X600157.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,-0.0125445033558029,0,0,0,0,0,0,0,-0.0273602225203799,0,0,0,0,0,0,0.205950356199851,0,0,0,0,0,-0.00550360499656837,0,0,0,0,0,0,0,0,0,-0.01420224497707,0,0.0979532671908962,0,0,0,-0.0283184000852791,0,0,-0.0311477728943036,0,0,0,0,0,0,0,-0.00913265213198677,0,0,0,0.035606999562715,0,0
X600028.SH,0.317393823588348,0,0,0,-0.0068669596932705,0,0.106876112385128,0,0,-0.0327395518244243,0,-0.00976266414962726,0,0,0,0,0,0,0,0.0158965010122655,0,0,0,0,0,0,0,0,0,0,0,0.0456762345555748,0,0,0,0,0,0.0415260574552573,0,0,0.0732909162284159,0,0,0,0,0,0,0,0,0,0,0.0442677765124856,0.0301940748594885,0,0,0,-0.012074323904125,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0,0.0401220114077555,0,0,0,0,0,0,0,0.204914290394188,0,0,0,0,0,0.00236627080601681,-0.0137218556855236,0,0,0,0,0.0258417730799523,0,0,0,0,0,0,0,0,0.0786640674467832,0,0,0.00364411839325138,-0.0962525849931699,0,0,0,0,0,0,0,0.0146219612947851,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0.00631731680804109,0,0.0385697767109139,-0.0340961592091712,0,0.147002580580706,0,0,3.46944695195361e-18,0,0,0,0.284889044625499,0,0,0,0,0,0,0,0.0979902751646185,0,0,0,0,0,0,0,0,0.0568730000497958,0,0,0,0,0,0,0,0.304277100263287,0.0379660648126546,0,0,0.0534787667857867,0,0,0,-0.00453783825951576,-0.00338847898501207,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0.429596397415302,0,0,0.0364342882417947,0,0,0,0,0,0,0,0,0,0,0,0,0.00218237172664072,0,0.179545408490178,0,0,0,0,0.0096132880405807,0,0,0.110821683646723,0,0,0,0,0.208432579265241,0,0.167658982160443,0,0,0,0,-0.0488108276789843,0,0,0,-0.0117402720578768,0,0,0,0,0,0,0
X600585.SH,0,0,0,0.0446146793478502,0,0,0,0,0,0,0,0,0,0.00209872255659101,0,0,0,0,0,0.0329765018748613,0.00710629707542626,0.122962680653019,0,0,0,0,0,0.0272253970472005,0,0,0,0,0.0196703296718895,0,0,0,0,0,-0.0607222483004377,0,0,0,0,0,0,0,0.559125881495312,0,0,0,0,-0.0218304582173902,0.0437787158361478,0,0,0,0,0,0
X600019.SH,0,0.126950458063699,0,0.0577416021290153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0737763939646227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29917258407003,0.107165622992063,0.0402362773144923,0.0596901265328221,0.1038030167429,0,0,0,0,0,0,0,0,0,0.0168741494976663,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0.164111861005072,0,0.0650214634264365,0,-0.00918137581507598,0,0,0,0,0,0,0,0,0.0500395578801727,0,0.150102725206155,0,0.256672968038733,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.144285026231811,0,0,0,0,0,0,0,0,0,-0.0307065188911879,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0.0876294062773421,0,0,0,0.0720692449865131,0,-0.0483813684805761,0,0,0,0,-0.0153772887161961,0.090608372023891,0,0,0,0,0,0,0,0,0,0.0957228583139693,0,0,0,0,0,-0.0650914716315282,0,0,0.0227882961631071,-0.059634131417625,0,0,0,0,0,0.0597968800889599,0,0,0,0,0,0.131298583634148,0,0,0,-0.00218305590978787,-0.0202831887190968,0,0,0,0.0824201318876319,0,0
X002466.SZ,0,0,0,0,0.694533547096069,0,0,0,0,0,0,0,0,0,0,-0.211069838266925,-0.0387596665529488,0.253345027690882,0,-0.0913431842465443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0122006527779612,-1.73472347597681e-18,0,0.385322672741965,0,0,0,0,0,0,0,0.0319781228021411,0,-0.364851252599299,0.339388830952029,0,0,0,0.209386766877462,0,0
X000708.SZ,0,0,0,0,0,0,0,0.157497504375051,0,0.00985618275134211,0,0,0,0,0,0,0,0.00431700004016405,0.0956852314098988,0,0.0476435598470323,0,0,0,0,-0.0516277331454077,0,0,0,0,0,0.150669146864768,-0.0368126153572808,0,0,0,0,0,0.109706179735868,0,0,0,0,-1.38777878078145e-17,0.0519006533049182,0,0,0,0,0,0,-0.0189683006080608,0,0,0,0,0.0705082867733798,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196713379724595,0,0,-0.0183250758308563,0,0,0,0,0,0,0,0.138912214698484,0,0,0,0,0,0.00383487404281117,0,0.0262747553649368,0,0,3.46944695195361e-18,0.192297185675603,0,0,0.245608206216712,0,0,0,0,0,0,0,0,-0.0156609136845001,0,0,0,0,-0.00400342632872783,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,-0.1494835420561,-0.0546718930213785,0,0,0,0,0,0.260031863775908,0,0,0.0177956895460783,0.0257367742647461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.398177131419814,0,0,0,0,0.0273381594039772,0,0,0,0,0,0,0,0,0,0,0,0.104017372741946,0,0,0,0.0679748354557298,0,0
