,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600585.SH,X600019.SH,X601898.SH,X600688.SH,X600547.SH,X600188.SH,X600795.SH,X300072.SZ,X601600.SH,X601991.SH,X600027.SH,X600362.SH,X600157.SH,X600111.SH,X600886.SH,X600489.SH,X601992.SH,X600309.SH,X600660.SH,X600299.SH,X600623.SH,X002466.SZ,X000792.SZ,X601158.SH,X002075.SZ,X000709.SZ,X000898.SZ,X000723.SZ,X600583.SH,X000883.SZ,X000983.SZ,X000408.SZ,X600352.SH,X600549.SH,X000959.SZ,X000539.SZ,X000027.SZ,X600176.SH,X002470.SZ,X000630.SZ,X600021.SH,X000012.SZ,X000060.SZ,X601699.SH,X002460.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601600.SH,0,0,0,0,0,0,0,0.0555420531188861,0,0.0264678115658901,0,0,0,0,0,0,0.070479749505275,0,0,0,0,0,0.112967688139878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169552472279459,0.158395060942505,0,0,0,0,0,0,0,0.124808242148899,0,0,0,-0.0553293291489554,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,-0.0180656985174065,0,0,0.00328345614588041,0,0,0,0,0,0.00442032983827704,0,0,0,0.0100651066496044,0,0,0,0,0,0.0245004147526505,0,0,0,0,0.15512692094339,0,0.00990533854328261,0,0,0.0300111353203752,0,0,0,0,0.114486583296152,0,0,0,0.0176350704541093,0.0573701741118679,0,0,-0.0561098890337518,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,-0.00585926937853486,1.0842021724855e-19,0,0,0,0,0,0,0,0,0.232043414190529,0,0,0.0204703580409274,0.0628250439706604,0,0,0,0,0.0198761513667182,0,0,0,0,0,0,0,0,0.0733243343919018,0.0231311437204927,0,0,0,0,0,0,0.00903599877162962,0,0,0,0,0,0.00561618323623574,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0.24290604631726,0.210894602171651,0,-8.67361737988404e-19,0,0.0871270504072303,0,0,0,0,0,0,0,0.0722586876365359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46331414260616,0,0,0.153507349175146,0.0421136573818719,0,0,0.040095829017825,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,-0.0168702885457739,0.0153156432593709,0,0,0.121830730923542,0,0,0,0,0.0964670734468061,0,0,0,0,0,0,0,0,0.0499199831176523,0,0.0536237174605696,0,0,0,0,0,0,0.0716905846273725,0,0.0187822111936396,0.0119795499673883,0,0,0,0,0,0,0,0,0.244192846478165,0,0,0,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0431283587048295,0,0,0,-0.11594032069784,0.0830149796738158,0,0,0,0,0,0,0,0,0,0.0679240931680094,0,0.0380762075803403,0,0,0,0,0,0,0,0,0.131229596550483,0,0,0,0.0278212260561721,0,0,0,0,0.345375754911499,0.179082469567695,0.159288641320536,0,0,0.0148042804846796,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0.0573705859194091,0,0,0,0,0.129493004582248,0,0,0,0,0,0,0,0,0.134479225052322,-0.0389789515630055,0,0,0,0,0,0,0,0,0,0,0.0150785327213262,0,0,0.0527299666988179,0,0,-0.0454773053184183,0.119635736658351,0,0,-0.0897352575993786,0,0.088210446623093,0,0,0,-0.119782426861059,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,-0.131317513772657,0,0.677633753903668,0,0,0,0,0,0,0.345281061655227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0236541563936333,0,0,-0.0648398474188469,0,0,0,0,0,0,0,0,0,0,0,0,0.0360616462296014,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0.324076125525728,0,0.0376675466544455,0,0,0,0,0,0,0,0,0.106567354426113,0,0,0,-0.125178929874416,0,0.127180444307107,0,0,0.110515311852408,0,0.0544895507931958,0,0,0,0,0,0,0,0,0,0.0131972296601679,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,-0.00566130368822498,0,0.0301559497666305,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0755261884220456,0,0,0,0,0,0,0,0,0,0,0.231878956592333,0,0,0,0.118880068600199,0.076744460431763,0,0,0,0,0,0,0,0,0,0.0679276579423826,0,0,0,0,0,0,0,0,0,0.135773169217711,0,0,0.00608826525739829,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0.289891542177138,0,0,0,0,0,0,0.0128699357904276,0,0,0,0,0,0,0,0,0,0.078350281345701,0,0.114819692769005,-0.0164898868943756,0,0,0.138611593437489,0,0.00405601907293025,0,0,0.105958580978267,0,0,0,0,0,0,0,0,0.249919403802816,0,0,-0.0509633050660904,0,0,0,0,0,0.00934180560131301,-0.0531695004600639,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.00106098134199437,0,0,0,0,0,0,0,-0.107482638446624,0,0.0254225705080694,0,0,0,0,0.0161643563825281,0,0,0,0.00215003263083112,0,0,0,0.0967412722476783,0.219377369875485,0,-0.0443121846859394,0,0,0,-0.0452046519063538,0,0,0,0.127151079887734,0.165073000592043,0,0,0,0,0.118058117461571,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0.0580643022405667,0,-0.0946550396303038,0,0,0.335671854614739,0,0,0,0,0,0,0,-0.0340501374514443,0,0,0,0,0,0,0,0,0.199892511579751,0,0,0,0,0,0,0.0597501737152659,0.305240225501843,0.0018986510324563,-0.173777883663218,0,0,0,0.0287880637463308,0,0,0,0,0,0.144171834661615,0,-0.0655724686431188,0.127453811336086,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0.103872086621954,0.0289181578538848,-0.00733609784081687,0,0,0,0,0,0,0,0.00626727696505696,0,0,0,0,0,0,0,0,0,0,-0.0394625346134233,0,0,0,0,0,0,0,0,0,0,0,0,-0.110314931745269,0.117366462483956,0,0,0.197088968387577,0,-1.73472347597681e-18,0.576881978939408,0,0,0.0224335024167203,0,0,0,0.122934538983009,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0.0982109662428555,0,0,0.0217896509563289,0,0.310149516028409,0,0.192189651450672,0,0,0,-0.00670508302422681,0,0,0,0,0,0,0.184019284640141,0,0.152748204923893,0.061496765853545,0,0,0,0.280019305775704,0,0,0.139721758780661,0,0.0217834604771291,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0439897253555391,0,0,0,0,0,0,0,0.0333631805338197,0,0.222617968354058,0.026761776250521,0,0,0,0,0,0.133320083641869,0,0,0,0,0,0,0,0,0.117082353709029,0.00972913667718977,0,0,0.113551002858297,0.100034386516907,0,0,3.46944695195361e-18,0,0,3.46944695195361e-18,0,-0.0867407893513966,1.73472347597681e-18,0,0,0,0,0,0
X002075.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.280461433877974,0,0,0,0,0,0,0.448302774556898,0,0.090875031719478,0,0,0,0,0,0.145781425457956,0.260561071287723,0,0,0,0,0.0939395114330805,0,-3.46944695195361e-18,-0.096597794620388,0,0.0612992477786629,0.285951590841976,0,0,0,0,0,0.171101696548937,0,0,0,0,0,0,0.0586912602486475,0,0,0,0.114153145020334,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0.113067556134885,0,0,0,0,0,0,0,0,0,0,0,0.149954996110198,0.0576689850360707,0,0,0,0,0,0,0,0.087400467074255,0,0,0,0,0,0,-0.0274162819333237,0.312114141472934,0,0,0,0,0,0,0.176786815956683,0,0.0761780866940179,0,0,-0.0850457150255663,-0.0676294065180943,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0,0,0.0214130514741809,0,0.0206036034408791,0,0,0,0,0,0,0,-0.0216133758768774,0,0,0,0,0.0531705252108057,0,0,0,0,0,0,0,0,0,0.263889846005726,0.00175499333957512,0,0,0,0,0,0,0,0,0,0,0,0,0.0156452267924373,0,0,0,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,-0.177780582493539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0814397812438554,0,0.11918024030377,0,0,0,-0.375367325488826,0,-0.0633351430301317,0,0.0315872750931728,0,0,0,0,0,0,-0.0771595432299337,0.110763048767835,0.0748621786756049,0,0,0,0,0,0,0,0.247704068566886,0,0,0,-0.0428042636551897,-0.0183760931090408,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0084036989397249,0,0,0,0,0,0.0238087222823266,0,-0.0306192246479401,0,0,0.0278569607049133,0,0,0,0,0.16232465013026,0.0799028576679503,0,0,0.155802173108008,0,0,0.0599128134324298,0,0,0,0.0490257395932348,0,0,0.102688993463428,0,0,0,0,0,0,0.120819338649283,0,0.0199822478038784,-0.081277764590222,0.085532439481001,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0.00847142860921338,0,0,0.076644261784794,0,0,0,0,0,0,0,0,0,0,0,0,0.0427179033492275,0.122544248874029,0,0,0,0,0,0,0.0346629649941055,0,0,0,0,0,0,0,0,0.00257197112122085,0,0,0,0,0.0147312363394817,0,0,0,0,0,0.0140054747417242,0,-0.022723797687261,0,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0,0.564839720451429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0561613601425452,0.00882514052543949,0,0.127698587851529,0,0,0,0,0,0,0,0.000262680129769741,0,0,0,0,0,0.0546920606512946,0,0,0,0,0.218455674914473,0,0,0,0.046841228069044,-0.101601820067913,0,0,0,0,0
X000408.SZ,0,0,-0.087803447176005,0,0,-0.0440815847862222,0,0,0,0,0,0,0.124384295201304,0,0,0,0,0,0,0,-0.0910426461830684,-0.109514383028899,0,-0.0130253912105478,0.331572926368238,0,0,0.21045912660042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0504389473643508,0,0,0,0.0682431444213979,0,0,0,-0.104931488781534,0,0.202497296675412,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0.0227150469945426,0,0,0,0,0,0,0,0,0,0,0,0.0750648802421578,0,0,0.0963812753300059,0,0,0,0,0,0,0,0,0,0.174453069086524,0,0,0.150625441939301,0,0,0,0,0,0,0,0,0.10156903479634,0,0,0,0,0,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,0,0,0,0,0,-0.0430043799157461,0,0,0,0,0,0,0,0.475326296583146,0,0,0,0.0450906809630571,0,0,0,0,0.241064149764391,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.249150421832594,0,0.163386054299994,0,-0.00562792205438787,0.0845783165308308,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139608044890529,0,0,0.0316526978252424,0,0,0,0,0,-0.143908044960994,-0.211867614553801,0,-0.133564982484678,0,0.0983244518018514,0,0,0.291900638569814,0,0,0.261826356842031,0,0,0,0,0,0,0,0,0,0,0,0,0.0106949598933337,0.336725959130968,0.0924275094574557,0,0,0,-0.0774928230150912,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0.106185031048519,0,0,0,0.00155761212099605,0,0,0,0,0,0,0,0,0.0640749801193746,0.100576194920753,0,0,0.0072844026343436,0,0.0147651684083579,0,0,0,0,0,0,0,0,0,0,0.0282702386130548,0,0,0.0904929647213047,0,0.0798899984587536,0,0,0,0,0,0,0,-0.0150424158894474,0,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0.0420135193302416,0,0,0,0,0.0278686437206471,0,0,0,0,0,0,0,0,0.0907236094263788,0,0,0,-1.73472347597681e-18,0,0.0522500741045124,0.0950449602217806,0.00835853254493655,0,0,0,0,0,0.0732402259808235,0,0,0.00456155226578094,0.013021682202939,0,0,0,0.173188952644189,0,0,0,0,0,0,0,-0.00789536854905119,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0439208729013216,0,0,0,0,0,0,0,0,0,0,0.197778345633951,0,0,0,0.177131987187074,0,-0.0579690686058196,0,0,0,0.152080322963104,0,0,0,0,0,0,0,0,0,0,0,0,0.0857146462410123,0,0,0.0918252650713905,0,0,0.0679546703314762,0.0316234630128751,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0.0985548835483979,0,0,0.0709841537785029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0304814048390473,0,0.144711753923052,0,0.0347688217617319,0,0,0,0,0,0,-0.0948678355740318,0,0,0,0,0,0.0140751744404048,0,0,0,0.115317874644021,0,0.100150793953354,0.0707533524087729,0,-0.0247940543140756,0.0631091362840045,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0.0633942817940768,0,0,0.0343962394418672,0,0,0,0.50847338180043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0711922526519402,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0.0631405667357118,0.0461901759979701,0,0.00679191696284439,0,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0595426420980426,0,0.129121946487424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0580890208260596,0.109396721900488,0,0.00218083211743767,0.118221741298493,0,0,0,0,0,0
X000012.SZ,0,0,0,0,0,0,0,0,0,0,0.0682682684496868,0,0.173467893576927,0,0,0,0,0,0.0571061668145393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.251251722543076,-0.0391865452594956,0,0,0,0,0,0,0,0.0721214846389109,0.158475000237898,0,0,0.0504739857513294,-0.197875150132784,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0,0,0,0,0.162850268224399,0,0,0,0,0,0.295157830348209,0,0.17302223090973,0,0,0.158448046556494,0,0,0,0,0,0,0,0,0,0,0.0279488102250525,0,0,0,0.0543289493710137,0,0.113738938732951,0,0,0,0,0.0706045082912124,0,0,0.205786597203445,0,0,0,0,0,0.133991402564416,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0.0330180883479732,0,0.022282937235411,0,0,1.38777878078145e-17,0,0,0,0,0,0,0.328458038556061,0,0,0,0,-0.0336949911727388,0.0690938103340853,0,0,0,0,0,0,0.085152090063344,0,0.127153380347099,0,0,0.486325506680053,0,0,0,0.16470380676285,0,0,0,0.0615003505983844,0,0,0,0,0,0,0,1.73472347597681e-18,0,-0.0135148064872191,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0.12098998664862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.878994896573368,0.155016096315086,0,-0.191281947943391,0,0,0,0.0200625891524988,0,0,0.172299642084256,0,0,0.160024813009968,0,0,0,0,0,0.153582414947873,0,0,0,0,0,-0.012793811824653,-6.93889390390723e-18,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0.075332388924865,0,0,0,0,0.0191596528219037,0,0,0,0,0,0,0,0,0,0,-0.0505115975885969,0,-0.0513986537537595,0,0,0,0.0311859277055892,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,-0.0381382869955836,0,0.00267517659689658,0,-0.0851644907721209,0,0.0213855272958216,-0.025871150470363,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.463803598597126,0,0,0.119291285992368,0,0,0,-0.0168957016212508,0,-0.902916146502835,0,0,-0.0735219268745137,0,0,0,0,0,0,0,-0.131547462188608,0,0,0,0,0,0,0,0,0,0.290224958959655,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,-0.0196905096161828,0,0,0.0879639815806662,0,0,0,0,-0.0454394996597224,0,0,0,0,0,0,-0.152977695347891,0,0,0,0,-0.0107380804064209,0,-0.0418399991036187,0,0,0,0,0,0,0,0,0.275064783950588,0.0504647005379117,0,0,0.0487500171192508,0,0,0,0,0,0,0,0,0.393472065125936,0,0,0.077879112546777,0,0.83762943374591,0,0
RealEstate_excess,0,0,0,-0.351038724836513,0,0,0,0,0,0.0698546004057925,0,0,0,0,0,-0.0268652536289155,0,0,0,0,0,0,0.0195061884254012,0.0270903967957442,0.0305837734911798,0.0334307787082824,0,0,0,0,0,0,0,0,0,0,0.00277773730880925,0,0.0273020709838392,0,-0.0881376382824199,0,0,0,0,-0.0632453109847919,0,0,0,0,0,0,0,0,0.395820129377524,0,0,0,0
MKreturn,0,0,0,0,0,0,0,-0.0348372523911069,0,0,0,0,0,0,0,0,-0.0197583686800091,0,-0.100123554158072,0,0.0420493748400662,0,-0.0201717069353263,0,0,0.104765940127791,0.0508184611108257,0,0,0,-0.0653292523539691,0,0,0,0,0,0,-0.124031239142153,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.13157521645901,0.0802455415176994,0.098520569610505,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,-0.00191435978198002,0,0,0.00459458570374939,0,0,0,0,0,0,0,0,0,0,0.000380307785738675,0,0,0,0,-0.00558453409146442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0031019936100904,0.00170269940972554,0,0,0,0,0,0,0,-0.0654736384498328,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0193409271686428,0,0,0,-0.0228038899246028,0,0,0,0,0,0.0102816853610392,0,0,0,0,0,-0.00601205722077507,0,0,0,0,0,0,0,0,0,-0.0694942640838841,0.00436129595882171,0,0,0,0,4.33680868994202e-19,0,0,-0.11353772935956,0.0654003916833137,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0.00622188460423525,0,0.000813668864744853,0,0,0,0,0,0.00124836756637071,0,0.000996400596596099,0,0,0,0,0,0,-0.00659273049119508,0,-0.00129637644723667,0,0,0,0,0,0,0,0,0,0.00307021106817725,0,0,0,0,0,0,0,0,-0.00797669365574171,0.0132496932089108,0,0.0060447147046414,0.00587819115920959,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00478901479386026,0,0,0,0,0,0,0
